event_id,family_id,lane_id,control_trade_id,universe_id,period_id,pair,decision_time,governor_state,horizon_hours,exit_time,entry_open,exit_open,forward_return
10556,TROUGH_RECOVERY_FAILURE,LOCKED,489,E2,ROBUSTNESS_2023,BTC-USDT,2023-11-23 08:00:00+00:00,LOCKED,48,2023-11-25 08:00:00+00:00,37270.2,37792.8,0.014021926364763404
10560,FAST_POST_PEAK_RECLAIM_CONTROL,CAUTION_OR_LOCKED,147,C2,ROBUSTNESS_2023,ETH-USDT,2023-11-23 11:00:00+00:00,LOCKED,6,2023-11-23 17:00:00+00:00,2087.66,2042.33,-0.021713305806500993
10560,FAST_POST_PEAK_RECLAIM_CONTROL,CAUTION_OR_LOCKED,147,C2,ROBUSTNESS_2023,ETH-USDT,2023-11-23 11:00:00+00:00,LOCKED,24,2023-11-24 11:00:00+00:00,2087.66,2109.34,0.010384832779284148
10560,FAST_POST_PEAK_RECLAIM_CONTROL,CAUTION_OR_LOCKED,147,C2,ROBUSTNESS_2023,ETH-USDT,2023-11-23 11:00:00+00:00,LOCKED,48,2023-11-25 11:00:00+00:00,2087.66,2083.12,-0.002174683617064077
10563,FAST_POST_PEAK_RECLAIM_CONTROL,CAUTION_OR_LOCKED,318,D2,ROBUSTNESS_2023,ETH-USDT,2023-11-23 11:00:00+00:00,LOCKED,6,2023-11-23 17:00:00+00:00,2087.66,2042.33,-0.021713305806500993
10563,FAST_POST_PEAK_RECLAIM_CONTROL,CAUTION_OR_LOCKED,318,D2,ROBUSTNESS_2023,ETH-USDT,2023-11-23 11:00:00+00:00,LOCKED,24,2023-11-24 11:00:00+00:00,2087.66,2109.34,0.010384832779284148
10563,FAST_POST_PEAK_RECLAIM_CONTROL,CAUTION_OR_LOCKED,318,D2,ROBUSTNESS_2023,ETH-USDT,2023-11-23 11:00:00+00:00,LOCKED,48,2023-11-25 11:00:00+00:00,2087.66,2083.12,-0.002174683617064077
10566,FAST_POST_PEAK_RECLAIM_CONTROL,CAUTION_OR_LOCKED,490,E2,ROBUSTNESS_2023,ETH-USDT,2023-11-23 11:00:00+00:00,LOCKED,6,2023-11-23 17:00:00+00:00,2087.66,2042.33,-0.021713305806500993
10566,FAST_POST_PEAK_RECLAIM_CONTROL,CAUTION_OR_LOCKED,490,E2,ROBUSTNESS_2023,ETH-USDT,2023-11-23 11:00:00+00:00,LOCKED,24,2023-11-24 11:00:00+00:00,2087.66,2109.34,0.010384832779284148
10566,FAST_POST_PEAK_RECLAIM_CONTROL,CAUTION_OR_LOCKED,490,E2,ROBUSTNESS_2023,ETH-USDT,2023-11-23 11:00:00+00:00,LOCKED,48,2023-11-25 11:00:00+00:00,2087.66,2083.12,-0.002174683617064077
10558,FAST_POST_PEAK_RECLAIM_CONTROL,GLOBAL,147,C2,ROBUSTNESS_2023,ETH-USDT,2023-11-23 11:00:00+00:00,LOCKED,6,2023-11-23 17:00:00+00:00,2087.66,2042.33,-0.021713305806500993
10558,FAST_POST_PEAK_RECLAIM_CONTROL,GLOBAL,147,C2,ROBUSTNESS_2023,ETH-USDT,2023-11-23 11:00:00+00:00,LOCKED,24,2023-11-24 11:00:00+00:00,2087.66,2109.34,0.010384832779284148
10558,FAST_POST_PEAK_RECLAIM_CONTROL,GLOBAL,147,C2,ROBUSTNESS_2023,ETH-USDT,2023-11-23 11:00:00+00:00,LOCKED,48,2023-11-25 11:00:00+00:00,2087.66,2083.12,-0.002174683617064077
10561,FAST_POST_PEAK_RECLAIM_CONTROL,GLOBAL,318,D2,ROBUSTNESS_2023,ETH-USDT,2023-11-23 11:00:00+00:00,LOCKED,6,2023-11-23 17:00:00+00:00,2087.66,2042.33,-0.021713305806500993
10561,FAST_POST_PEAK_RECLAIM_CONTROL,GLOBAL,318,D2,ROBUSTNESS_2023,ETH-USDT,2023-11-23 11:00:00+00:00,LOCKED,24,2023-11-24 11:00:00+00:00,2087.66,2109.34,0.010384832779284148
10561,FAST_POST_PEAK_RECLAIM_CONTROL,GLOBAL,318,D2,ROBUSTNESS_2023,ETH-USDT,2023-11-23 11:00:00+00:00,LOCKED,48,2023-11-25 11:00:00+00:00,2087.66,2083.12,-0.002174683617064077
10564,FAST_POST_PEAK_RECLAIM_CONTROL,GLOBAL,490,E2,ROBUSTNESS_2023,ETH-USDT,2023-11-23 11:00:00+00:00,LOCKED,6,2023-11-23 17:00:00+00:00,2087.66,2042.33,-0.021713305806500993
10564,FAST_POST_PEAK_RECLAIM_CONTROL,GLOBAL,490,E2,ROBUSTNESS_2023,ETH-USDT,2023-11-23 11:00:00+00:00,LOCKED,24,2023-11-24 11:00:00+00:00,2087.66,2109.34,0.010384832779284148
10564,FAST_POST_PEAK_RECLAIM_CONTROL,GLOBAL,490,E2,ROBUSTNESS_2023,ETH-USDT,2023-11-23 11:00:00+00:00,LOCKED,48,2023-11-25 11:00:00+00:00,2087.66,2083.12,-0.002174683617064077
10559,FAST_POST_PEAK_RECLAIM_CONTROL,LOCKED,147,C2,ROBUSTNESS_2023,ETH-USDT,2023-11-23 11:00:00+00:00,LOCKED,6,2023-11-23 17:00:00+00:00,2087.66,2042.33,-0.021713305806500993
10559,FAST_POST_PEAK_RECLAIM_CONTROL,LOCKED,147,C2,ROBUSTNESS_2023,ETH-USDT,2023-11-23 11:00:00+00:00,LOCKED,24,2023-11-24 11:00:00+00:00,2087.66,2109.34,0.010384832779284148
10559,FAST_POST_PEAK_RECLAIM_CONTROL,LOCKED,147,C2,ROBUSTNESS_2023,ETH-USDT,2023-11-23 11:00:00+00:00,LOCKED,48,2023-11-25 11:00:00+00:00,2087.66,2083.12,-0.002174683617064077
10562,FAST_POST_PEAK_RECLAIM_CONTROL,LOCKED,318,D2,ROBUSTNESS_2023,ETH-USDT,2023-11-23 11:00:00+00:00,LOCKED,6,2023-11-23 17:00:00+00:00,2087.66,2042.33,-0.021713305806500993
10562,FAST_POST_PEAK_RECLAIM_CONTROL,LOCKED,318,D2,ROBUSTNESS_2023,ETH-USDT,2023-11-23 11:00:00+00:00,LOCKED,24,2023-11-24 11:00:00+00:00,2087.66,2109.34,0.010384832779284148
10562,FAST_POST_PEAK_RECLAIM_CONTROL,LOCKED,318,D2,ROBUSTNESS_2023,ETH-USDT,2023-11-23 11:00:00+00:00,LOCKED,48,2023-11-25 11:00:00+00:00,2087.66,2083.12,-0.002174683617064077
10565,FAST_POST_PEAK_RECLAIM_CONTROL,LOCKED,490,E2,ROBUSTNESS_2023,ETH-USDT,2023-11-23 11:00:00+00:00,LOCKED,6,2023-11-23 17:00:00+00:00,2087.66,2042.33,-0.021713305806500993
10565,FAST_POST_PEAK_RECLAIM_CONTROL,LOCKED,490,E2,ROBUSTNESS_2023,ETH-USDT,2023-11-23 11:00:00+00:00,LOCKED,24,2023-11-24 11:00:00+00:00,2087.66,2109.34,0.010384832779284148
10565,FAST_POST_PEAK_RECLAIM_CONTROL,LOCKED,490,E2,ROBUSTNESS_2023,ETH-USDT,2023-11-23 11:00:00+00:00,LOCKED,48,2023-11-25 11:00:00+00:00,2087.66,2083.12,-0.002174683617064077
10569,PERSISTENT_LOWER_HIGH_GIVEBACK,CAUTION_OR_LOCKED,146,C2,ROBUSTNESS_2023,BTC-USDT,2023-11-23 13:00:00+00:00,LOCKED,6,2023-11-23 19:00:00+00:00,37367.3,37167.2,-0.005354949380875995
10569,PERSISTENT_LOWER_HIGH_GIVEBACK,CAUTION_OR_LOCKED,146,C2,ROBUSTNESS_2023,BTC-USDT,2023-11-23 13:00:00+00:00,LOCKED,24,2023-11-24 13:00:00+00:00,37367.3,37739.3,0.00995522823431183
10569,PERSISTENT_LOWER_HIGH_GIVEBACK,CAUTION_OR_LOCKED,146,C2,ROBUSTNESS_2023,BTC-USDT,2023-11-23 13:00:00+00:00,LOCKED,48,2023-11-25 13:00:00+00:00,37367.3,37650.0,0.007565438230752397
10572,PERSISTENT_LOWER_HIGH_GIVEBACK,CAUTION_OR_LOCKED,316,D2,ROBUSTNESS_2023,BTC-USDT,2023-11-23 13:00:00+00:00,LOCKED,6,2023-11-23 19:00:00+00:00,37367.3,37167.2,-0.005354949380875995
