family_id,expected_direction,lane_id,universe_id,period_id,horizon_hours,event_count,trade_count,pair_count,signal_day_count,markout_count,mean_forward_return,median_forward_return,positive_share,lopo_worst_directional_mean
FAST_POST_PEAK_RECLAIM_CONTROL,POSITIVE,CAUTION_OR_LOCKED,D2,ROBUSTNESS_2022,48,7,5,4,5,7,-0.03546687941887493,-0.03222466675294422,0.14285714285714285,-0.06969890847909092
FAST_POST_PEAK_RECLAIM_CONTROL,POSITIVE,CAUTION_OR_LOCKED,D2,ROBUSTNESS_2023,6,75,21,7,28,75,0.0007967528134367245,-0.0021758156269753304,0.4,-7.264894800862454e-05
FAST_POST_PEAK_RECLAIM_CONTROL,POSITIVE,CAUTION_OR_LOCKED,D2,ROBUSTNESS_2023,24,75,21,7,28,75,0.012347621082636632,0.0011054421768708078,0.5466666666666666,0.005809236076250503
FAST_POST_PEAK_RECLAIM_CONTROL,POSITIVE,CAUTION_OR_LOCKED,D2,ROBUSTNESS_2023,48,62,20,7,27,62,0.021222481293936755,0.004324734158304699,0.6129032258064516,0.016522148705849175
FAST_POST_PEAK_RECLAIM_CONTROL,POSITIVE,CAUTION_OR_LOCKED,E2,ROBUSTNESS_2022,6,9,7,5,5,9,0.00785677816269655,0.010940138589646597,0.7777777777777778,0.0041082976649656905
FAST_POST_PEAK_RECLAIM_CONTROL,POSITIVE,CAUTION_OR_LOCKED,E2,ROBUSTNESS_2022,24,9,7,5,5,9,0.014038631468007323,0.011915506900366912,0.5555555555555556,0.008656908997159776
FAST_POST_PEAK_RECLAIM_CONTROL,POSITIVE,CAUTION_OR_LOCKED,E2,ROBUSTNESS_2022,48,7,5,4,5,7,-0.03546687941887493,-0.03222466675294422,0.14285714285714285,-0.06969890847909092
FAST_POST_PEAK_RECLAIM_CONTROL,POSITIVE,CAUTION_OR_LOCKED,E2,ROBUSTNESS_2023,6,84,24,8,32,84,-0.0008382247695237554,-0.0021968573228253185,0.38095238095238093,-0.00175464246899138
FAST_POST_PEAK_RECLAIM_CONTROL,POSITIVE,CAUTION_OR_LOCKED,E2,ROBUSTNESS_2023,24,84,24,8,32,84,0.00990652038828729,0.0007298006957289216,0.5238095238095238,0.004586487704995972
FAST_POST_PEAK_RECLAIM_CONTROL,POSITIVE,CAUTION_OR_LOCKED,E2,ROBUSTNESS_2023,48,65,22,8,29,65,0.021380225938338392,0.004283097867103791,0.5846153846153846,0.01596756428579897
FAST_POST_PEAK_RECLAIM_CONTROL,POSITIVE,OPEN_OR_CAUTION,C2,ROBUSTNESS_2022,6,25,12,6,12,25,0.006618103918501092,9.525079534422609e-05,0.52,0.001475539687825188
FAST_POST_PEAK_RECLAIM_CONTROL,POSITIVE,OPEN_OR_CAUTION,C2,ROBUSTNESS_2022,24,25,12,6,12,25,0.011370251291672679,0.0004699348499412892,0.52,0.00250430810519327
FAST_POST_PEAK_RECLAIM_CONTROL,POSITIVE,OPEN_OR_CAUTION,C2,ROBUSTNESS_2022,48,15,10,5,9,15,0.010642727969118545,0.009317965442502185,0.7333333333333333,0.0008149408590182964
FAST_POST_PEAK_RECLAIM_CONTROL,POSITIVE,OPEN_OR_CAUTION,C2,ROBUSTNESS_2023,6,129,33,9,50,129,-0.00237390074660543,-0.0022178990186753067,0.3953488372093023,-0.004050359585095655
FAST_POST_PEAK_RECLAIM_CONTROL,POSITIVE,OPEN_OR_CAUTION,C2,ROBUSTNESS_2023,24,129,33,9,50,129,0.010120731233072625,0.0016778181847798557,0.5271317829457365,0.005619320159656691
FAST_POST_PEAK_RECLAIM_CONTROL,POSITIVE,OPEN_OR_CAUTION,C2,ROBUSTNESS_2023,48,98,33,9,43,98,0.019898236066167457,0.0031714649547948115,0.5510204081632653,0.011437269376075249
FAST_POST_PEAK_RECLAIM_CONTROL,POSITIVE,OPEN_OR_CAUTION,D2,ROBUSTNESS_2022,6,25,12,6,12,25,0.006618103918501092,9.525079534422609e-05,0.52,0.001475539687825188
FAST_POST_PEAK_RECLAIM_CONTROL,POSITIVE,OPEN_OR_CAUTION,D2,ROBUSTNESS_2022,24,25,12,6,12,25,0.011370251291672679,0.0004699348499412892,0.52,0.00250430810519327
FAST_POST_PEAK_RECLAIM_CONTROL,POSITIVE,OPEN_OR_CAUTION,D2,ROBUSTNESS_2022,48,15,10,5,9,15,0.010642727969118545,0.009317965442502185,0.7333333333333333,0.0008149408590182964
FAST_POST_PEAK_RECLAIM_CONTROL,POSITIVE,OPEN_OR_CAUTION,D2,ROBUSTNESS_2023,6,132,36,11,50,132,-0.0003568321192950525,-0.001994230106966255,0.4090909090909091,-0.0012821714695809567
FAST_POST_PEAK_RECLAIM_CONTROL,POSITIVE,OPEN_OR_CAUTION,D2,ROBUSTNESS_2023,24,132,36,11,50,132,0.01405250644109329,0.003966696658524671,0.5606060606060606,0.008153385693403448
FAST_POST_PEAK_RECLAIM_CONTROL,POSITIVE,OPEN_OR_CAUTION,D2,ROBUSTNESS_2023,48,97,34,10,43,97,0.027162398540043695,0.00880973886247105,0.6082474226804123,0.015837139193404192
FAST_POST_PEAK_RECLAIM_CONTROL,POSITIVE,OPEN_OR_CAUTION,E2,ROBUSTNESS_2022,6,25,12,6,12,25,0.006618103918501092,9.525079534422609e-05,0.52,0.001475539687825188
FAST_POST_PEAK_RECLAIM_CONTROL,POSITIVE,OPEN_OR_CAUTION,E2,ROBUSTNESS_2022,24,25,12,6,12,25,0.011370251291672679,0.0004699348499412892,0.52,0.00250430810519327
FAST_POST_PEAK_RECLAIM_CONTROL,POSITIVE,OPEN_OR_CAUTION,E2,ROBUSTNESS_2022,48,15,10,5,9,15,0.010642727969118545,0.009317965442502185,0.7333333333333333,0.0008149408590182964
FAST_POST_PEAK_RECLAIM_CONTROL,POSITIVE,OPEN_OR_CAUTION,E2,ROBUSTNESS_2023,6,133,36,11,51,133,-0.0016874452226658873,-0.0021758156269753304,0.41353383458646614,-0.0030604159483489882
FAST_POST_PEAK_RECLAIM_CONTROL,POSITIVE,OPEN_OR_CAUTION,E2,ROBUSTNESS_2023,24,133,36,11,51,133,0.011468249893946946,0.0011054421768708078,0.5263157894736842,0.0074552894155329496
FAST_POST_PEAK_RECLAIM_CONTROL,POSITIVE,OPEN_OR_CAUTION,E2,ROBUSTNESS_2023,48,101,36,11,45,101,0.02560033381495879,0.00631399317406145,0.5841584158415841,0.015969946409018082
