decision_time,period,variant,pair,canonical_asset_id,adjusted_rank,confidence_class,member
2021-05-24T00:00:00+00:00,POST_WARMUP,E10,VET-USDT,VET,7,CURRENT_SEED_KLINE_CONFIRMED,True
2021-05-31T00:00:00+00:00,POST_WARMUP,E10,ETH-USDT,ETH,1,EVIDENCE_STRONG,True
2021-05-31T00:00:00+00:00,POST_WARMUP,E10,BTC-USDT,BTC,2,EVIDENCE_STRONG,True
2021-05-31T00:00:00+00:00,POST_WARMUP,E10,XRP-USDT,XRP,3,EVIDENCE_STRONG,True
2021-05-31T00:00:00+00:00,POST_WARMUP,E10,ADA-USDT,ADA,4,EVIDENCE_STRONG,True
2021-05-31T00:00:00+00:00,POST_WARMUP,E10,DOGE-USDT,DOGE,5,EVIDENCE_STRONG,True
2021-05-31T00:00:00+00:00,POST_WARMUP,E10,VET-USDT,VET,7,CURRENT_SEED_KLINE_CONFIRMED,True
2021-06-07T00:00:00+00:00,POST_WARMUP,E10,ETH-USDT,ETH,1,EVIDENCE_STRONG,True
2021-06-07T00:00:00+00:00,POST_WARMUP,E10,BTC-USDT,BTC,2,EVIDENCE_STRONG,True
2021-06-07T00:00:00+00:00,POST_WARMUP,E10,ADA-USDT,ADA,3,EVIDENCE_STRONG,True
2021-06-07T00:00:00+00:00,POST_WARMUP,E10,XRP-USDT,XRP,4,EVIDENCE_STRONG,True
2021-06-07T00:00:00+00:00,POST_WARMUP,E10,DOGE-USDT,DOGE,5,EVIDENCE_STRONG,True
2021-06-07T00:00:00+00:00,POST_WARMUP,E10,VET-USDT,VET,8,CURRENT_SEED_KLINE_CONFIRMED,True
2021-06-14T00:00:00+00:00,POST_WARMUP,E10,ETH-USDT,ETH,1,EVIDENCE_STRONG,True
2021-06-14T00:00:00+00:00,POST_WARMUP,E10,BTC-USDT,BTC,2,EVIDENCE_STRONG,True
2021-06-14T00:00:00+00:00,POST_WARMUP,E10,ADA-USDT,ADA,3,EVIDENCE_STRONG,True
2021-06-14T00:00:00+00:00,POST_WARMUP,E10,XRP-USDT,XRP,4,EVIDENCE_STRONG,True
2021-06-14T00:00:00+00:00,POST_WARMUP,E10,DOGE-USDT,DOGE,5,EVIDENCE_STRONG,True
2021-06-14T00:00:00+00:00,POST_WARMUP,E10,VET-USDT,VET,7,CURRENT_SEED_KLINE_CONFIRMED,True
2021-06-21T00:00:00+00:00,POST_WARMUP,E10,BTC-USDT,BTC,1,EVIDENCE_STRONG,True
2021-06-21T00:00:00+00:00,POST_WARMUP,E10,ETH-USDT,ETH,2,EVIDENCE_STRONG,True
2021-06-21T00:00:00+00:00,POST_WARMUP,E10,XRP-USDT,XRP,3,EVIDENCE_STRONG,True
2021-06-21T00:00:00+00:00,POST_WARMUP,E10,ADA-USDT,ADA,4,EVIDENCE_STRONG,True
2021-06-21T00:00:00+00:00,POST_WARMUP,E10,DOGE-USDT,DOGE,6,EVIDENCE_STRONG,True
2021-06-21T00:00:00+00:00,POST_WARMUP,E10,VET-USDT,VET,7,CURRENT_SEED_KLINE_CONFIRMED,True
2021-06-28T00:00:00+00:00,POST_WARMUP,E10,BTC-USDT,BTC,1,EVIDENCE_STRONG,True
2021-06-28T00:00:00+00:00,POST_WARMUP,E10,ETH-USDT,ETH,2,EVIDENCE_STRONG,True
2021-06-28T00:00:00+00:00,POST_WARMUP,E10,XRP-USDT,XRP,3,EVIDENCE_STRONG,True
2021-06-28T00:00:00+00:00,POST_WARMUP,E10,ADA-USDT,ADA,4,EVIDENCE_STRONG,True
2021-06-28T00:00:00+00:00,POST_WARMUP,E10,DOGE-USDT,DOGE,5,EVIDENCE_STRONG,True
2021-06-28T00:00:00+00:00,POST_WARMUP,E10,VET-USDT,VET,6,CURRENT_SEED_KLINE_CONFIRMED,True
2021-07-05T00:00:00+00:00,POST_WARMUP,E10,BTC-USDT,BTC,1,EVIDENCE_STRONG,True
2021-07-05T00:00:00+00:00,POST_WARMUP,E10,ETH-USDT,ETH,2,EVIDENCE_STRONG,True
2021-07-05T00:00:00+00:00,POST_WARMUP,E10,XRP-USDT,XRP,3,EVIDENCE_STRONG,True
2021-07-05T00:00:00+00:00,POST_WARMUP,E10,ADA-USDT,ADA,4,EVIDENCE_STRONG,True
2021-07-05T00:00:00+00:00,POST_WARMUP,E10,DOGE-USDT,DOGE,5,EVIDENCE_STRONG,True
2021-07-05T00:00:00+00:00,POST_WARMUP,E10,VET-USDT,VET,7,CURRENT_SEED_KLINE_CONFIRMED,True
2021-07-12T00:00:00+00:00,POST_WARMUP,E10,BTC-USDT,BTC,1,EVIDENCE_STRONG,True
2021-07-12T00:00:00+00:00,POST_WARMUP,E10,ETH-USDT,ETH,2,EVIDENCE_STRONG,True
2021-07-12T00:00:00+00:00,POST_WARMUP,E10,XRP-USDT,XRP,3,EVIDENCE_STRONG,True
2021-07-12T00:00:00+00:00,POST_WARMUP,E10,ADA-USDT,ADA,4,EVIDENCE_STRONG,True
2021-07-12T00:00:00+00:00,POST_WARMUP,E10,DOGE-USDT,DOGE,5,EVIDENCE_STRONG,True
2021-07-12T00:00:00+00:00,POST_WARMUP,E10,VET-USDT,VET,7,CURRENT_SEED_KLINE_CONFIRMED,True
2021-07-19T00:00:00+00:00,POST_WARMUP,E10,BTC-USDT,BTC,1,EVIDENCE_STRONG,True
2021-07-19T00:00:00+00:00,POST_WARMUP,E10,ETH-USDT,ETH,2,EVIDENCE_STRONG,True
2021-07-19T00:00:00+00:00,POST_WARMUP,E10,XRP-USDT,XRP,3,EVIDENCE_STRONG,True
2021-07-19T00:00:00+00:00,POST_WARMUP,E10,ADA-USDT,ADA,4,EVIDENCE_STRONG,True
2021-07-19T00:00:00+00:00,POST_WARMUP,E10,KCS-USDT,KCS,5,EVIDENCE_STRONG,True
2021-07-19T00:00:00+00:00,POST_WARMUP,E10,DOGE-USDT,DOGE,6,EVIDENCE_STRONG,True
2021-07-26T00:00:00+00:00,POST_WARMUP,E10,BTC-USDT,BTC,1,EVIDENCE_STRONG,True
2021-07-26T00:00:00+00:00,POST_WARMUP,E10,ETH-USDT,ETH,2,EVIDENCE_STRONG,True
2021-07-26T00:00:00+00:00,POST_WARMUP,E10,XRP-USDT,XRP,3,EVIDENCE_STRONG,True
2021-07-26T00:00:00+00:00,POST_WARMUP,E10,KCS-USDT,KCS,4,EVIDENCE_STRONG,True
2021-07-26T00:00:00+00:00,POST_WARMUP,E10,ADA-USDT,ADA,5,EVIDENCE_STRONG,True
2021-07-26T00:00:00+00:00,POST_WARMUP,E10,DOGE-USDT,DOGE,6,EVIDENCE_STRONG,True
2021-08-02T00:00:00+00:00,POST_WARMUP,E10,BTC-USDT,BTC,1,EVIDENCE_STRONG,True
2021-08-02T00:00:00+00:00,POST_WARMUP,E10,ETH-USDT,ETH,2,EVIDENCE_STRONG,True
2021-08-02T00:00:00+00:00,POST_WARMUP,E10,XRP-USDT,XRP,3,EVIDENCE_STRONG,True
2021-08-02T00:00:00+00:00,POST_WARMUP,E10,KCS-USDT,KCS,4,EVIDENCE_STRONG,True
2021-08-02T00:00:00+00:00,POST_WARMUP,E10,ADA-USDT,ADA,5,EVIDENCE_STRONG,True
2021-08-02T00:00:00+00:00,POST_WARMUP,E10,DOGE-USDT,DOGE,7,EVIDENCE_STRONG,True
2021-08-09T00:00:00+00:00,POST_WARMUP,E10,BTC-USDT,BTC,1,EVIDENCE_STRONG,True
2021-08-09T00:00:00+00:00,POST_WARMUP,E10,ETH-USDT,ETH,2,EVIDENCE_STRONG,True
2021-08-09T00:00:00+00:00,POST_WARMUP,E10,XRP-USDT,XRP,3,EVIDENCE_STRONG,True
2021-08-09T00:00:00+00:00,POST_WARMUP,E10,ADA-USDT,ADA,4,EVIDENCE_STRONG,True
2021-08-09T00:00:00+00:00,POST_WARMUP,E10,KCS-USDT,KCS,6,EVIDENCE_STRONG,True
2021-08-09T00:00:00+00:00,POST_WARMUP,E10,DOGE-USDT,DOGE,7,EVIDENCE_STRONG,True
2021-08-16T00:00:00+00:00,POST_WARMUP,E10,BTC-USDT,BTC,1,EVIDENCE_STRONG,True
2021-08-16T00:00:00+00:00,POST_WARMUP,E10,ETH-USDT,ETH,2,EVIDENCE_STRONG,True
2021-08-16T00:00:00+00:00,POST_WARMUP,E10,XRP-USDT,XRP,3,EVIDENCE_STRONG,True
2021-08-16T00:00:00+00:00,POST_WARMUP,E10,ADA-USDT,ADA,4,EVIDENCE_STRONG,True
2021-08-16T00:00:00+00:00,POST_WARMUP,E10,DOGE-USDT,DOGE,5,EVIDENCE_STRONG,True
2021-08-16T00:00:00+00:00,POST_WARMUP,E10,DOT-USDT,DOT,6,EVIDENCE_STRONG,True
2021-08-23T00:00:00+00:00,POST_WARMUP,E10,BTC-USDT,BTC,1,EVIDENCE_STRONG,True
2021-08-23T00:00:00+00:00,POST_WARMUP,E10,ETH-USDT,ETH,2,EVIDENCE_STRONG,True
2021-08-23T00:00:00+00:00,POST_WARMUP,E10,XRP-USDT,XRP,3,EVIDENCE_STRONG,True
2021-08-23T00:00:00+00:00,POST_WARMUP,E10,DOGE-USDT,DOGE,4,EVIDENCE_STRONG,True
2021-08-23T00:00:00+00:00,POST_WARMUP,E10,ADA-USDT,ADA,5,EVIDENCE_STRONG,True
2021-08-23T00:00:00+00:00,POST_WARMUP,E10,DOT-USDT,DOT,7,EVIDENCE_STRONG,True
2021-08-30T00:00:00+00:00,POST_WARMUP,E10,BTC-USDT,BTC,1,EVIDENCE_STRONG,True
2021-08-30T00:00:00+00:00,POST_WARMUP,E10,ETH-USDT,ETH,2,EVIDENCE_STRONG,True
2021-08-30T00:00:00+00:00,POST_WARMUP,E10,XRP-USDT,XRP,3,EVIDENCE_STRONG,True
2021-08-30T00:00:00+00:00,POST_WARMUP,E10,ADA-USDT,ADA,4,EVIDENCE_STRONG,True
2021-08-30T00:00:00+00:00,POST_WARMUP,E10,DOGE-USDT,DOGE,5,EVIDENCE_STRONG,True
2021-08-30T00:00:00+00:00,POST_WARMUP,E10,DOT-USDT,DOT,8,EVIDENCE_STRONG,True
2021-09-06T00:00:00+00:00,POST_WARMUP,E10,BTC-USDT,BTC,1,EVIDENCE_STRONG,True
2021-09-06T00:00:00+00:00,POST_WARMUP,E10,ETH-USDT,ETH,2,EVIDENCE_STRONG,True
2021-09-06T00:00:00+00:00,POST_WARMUP,E10,XRP-USDT,XRP,3,EVIDENCE_STRONG,True
2021-09-06T00:00:00+00:00,POST_WARMUP,E10,ADA-USDT,ADA,4,EVIDENCE_STRONG,True
2021-09-06T00:00:00+00:00,POST_WARMUP,E10,DOGE-USDT,DOGE,5,EVIDENCE_STRONG,True
2021-09-06T00:00:00+00:00,POST_WARMUP,E10,DOT-USDT,DOT,8,EVIDENCE_STRONG,True
2021-09-13T00:00:00+00:00,POST_WARMUP,E10,BTC-USDT,BTC,1,EVIDENCE_STRONG,True
2021-09-13T00:00:00+00:00,POST_WARMUP,E10,ETH-USDT,ETH,2,EVIDENCE_STRONG,True
2021-09-13T00:00:00+00:00,POST_WARMUP,E10,XRP-USDT,XRP,3,EVIDENCE_STRONG,True
2021-09-13T00:00:00+00:00,POST_WARMUP,E10,ADA-USDT,ADA,4,EVIDENCE_STRONG,True
2021-09-13T00:00:00+00:00,POST_WARMUP,E10,DOGE-USDT,DOGE,5,EVIDENCE_STRONG,True
2021-09-13T00:00:00+00:00,POST_WARMUP,E10,DOT-USDT,DOT,6,EVIDENCE_STRONG,True
2021-09-20T00:00:00+00:00,POST_WARMUP,E10,BTC-USDT,BTC,1,EVIDENCE_STRONG,True
2021-09-20T00:00:00+00:00,POST_WARMUP,E10,ETH-USDT,ETH,2,EVIDENCE_STRONG,True
2021-09-20T00:00:00+00:00,POST_WARMUP,E10,ADA-USDT,ADA,3,EVIDENCE_STRONG,True
2021-09-20T00:00:00+00:00,POST_WARMUP,E10,XRP-USDT,XRP,4,EVIDENCE_STRONG,True
2021-09-20T00:00:00+00:00,POST_WARMUP,E10,DOT-USDT,DOT,5,EVIDENCE_STRONG,True
2021-09-20T00:00:00+00:00,POST_WARMUP,E10,DOGE-USDT,DOGE,7,EVIDENCE_STRONG,True
2021-09-27T00:00:00+00:00,POST_WARMUP,E10,ETH-USDT,ETH,1,EVIDENCE_STRONG,True
2021-09-27T00:00:00+00:00,POST_WARMUP,E10,BTC-USDT,BTC,2,EVIDENCE_STRONG,True
2021-09-27T00:00:00+00:00,POST_WARMUP,E10,XRP-USDT,XRP,3,EVIDENCE_STRONG,True
2021-09-27T00:00:00+00:00,POST_WARMUP,E10,ADA-USDT,ADA,4,EVIDENCE_STRONG,True
2021-09-27T00:00:00+00:00,POST_WARMUP,E10,DOT-USDT,DOT,5,EVIDENCE_STRONG,True
2021-09-27T00:00:00+00:00,POST_WARMUP,E10,ATOM-USDT,ATOM,6,EVIDENCE_STRONG,True
2021-10-04T00:00:00+00:00,POST_WARMUP,E10,ETH-USDT,ETH,1,EVIDENCE_STRONG,True
2021-10-04T00:00:00+00:00,POST_WARMUP,E10,BTC-USDT,BTC,2,EVIDENCE_STRONG,True
2021-10-04T00:00:00+00:00,POST_WARMUP,E10,XRP-USDT,XRP,3,EVIDENCE_STRONG,True
2021-10-04T00:00:00+00:00,POST_WARMUP,E10,ADA-USDT,ADA,4,EVIDENCE_STRONG,True
2021-10-04T00:00:00+00:00,POST_WARMUP,E10,DOT-USDT,DOT,5,EVIDENCE_STRONG,True
2021-10-04T00:00:00+00:00,POST_WARMUP,E10,ATOM-USDT,ATOM,6,EVIDENCE_STRONG,True
2021-10-11T00:00:00+00:00,POST_WARMUP,E10,ETH-USDT,ETH,1,EVIDENCE_STRONG,True
2021-10-11T00:00:00+00:00,POST_WARMUP,E10,BTC-USDT,BTC,2,EVIDENCE_STRONG,True
2021-10-11T00:00:00+00:00,POST_WARMUP,E10,XRP-USDT,XRP,3,EVIDENCE_STRONG,True
2021-10-11T00:00:00+00:00,POST_WARMUP,E10,ADA-USDT,ADA,4,EVIDENCE_STRONG,True
2021-10-11T00:00:00+00:00,POST_WARMUP,E10,DOT-USDT,DOT,5,EVIDENCE_STRONG,True
2021-10-11T00:00:00+00:00,POST_WARMUP,E10,ATOM-USDT,ATOM,6,EVIDENCE_STRONG,True
2021-10-18T00:00:00+00:00,POST_WARMUP,E10,BTC-USDT,BTC,1,EVIDENCE_STRONG,True
2021-10-18T00:00:00+00:00,POST_WARMUP,E10,ETH-USDT,ETH,2,EVIDENCE_STRONG,True
2021-10-18T00:00:00+00:00,POST_WARMUP,E10,XRP-USDT,XRP,3,EVIDENCE_STRONG,True
2021-10-18T00:00:00+00:00,POST_WARMUP,E10,ADA-USDT,ADA,4,EVIDENCE_STRONG,True
2021-10-18T00:00:00+00:00,POST_WARMUP,E10,DOT-USDT,DOT,5,EVIDENCE_STRONG,True
2021-10-18T00:00:00+00:00,POST_WARMUP,E10,ATOM-USDT,ATOM,6,EVIDENCE_STRONG,True
2021-10-25T00:00:00+00:00,POST_WARMUP,E10,BTC-USDT,BTC,1,EVIDENCE_STRONG,True
2021-10-25T00:00:00+00:00,POST_WARMUP,E10,ETH-USDT,ETH,2,EVIDENCE_STRONG,True
2021-10-25T00:00:00+00:00,POST_WARMUP,E10,SHIB-USDT,SHIB,3,EVIDENCE_STRONG,True
2021-10-25T00:00:00+00:00,POST_WARMUP,E10,XRP-USDT,XRP,4,EVIDENCE_STRONG,True
2021-10-25T00:00:00+00:00,POST_WARMUP,E10,DOT-USDT,DOT,5,EVIDENCE_STRONG,True
2021-10-25T00:00:00+00:00,POST_WARMUP,E10,ADA-USDT,ADA,6,EVIDENCE_STRONG,True
2021-11-01T00:00:00+00:00,POST_WARMUP,E10,BTC-USDT,BTC,1,EVIDENCE_STRONG,True
2021-11-01T00:00:00+00:00,POST_WARMUP,E10,ETH-USDT,ETH,2,EVIDENCE_STRONG,True
2021-11-01T00:00:00+00:00,POST_WARMUP,E10,SHIB-USDT,SHIB,3,EVIDENCE_STRONG,True
2021-11-01T00:00:00+00:00,POST_WARMUP,E10,XRP-USDT,XRP,4,EVIDENCE_STRONG,True
2021-11-01T00:00:00+00:00,POST_WARMUP,E10,DOT-USDT,DOT,5,EVIDENCE_STRONG,True
2021-11-01T00:00:00+00:00,POST_WARMUP,E10,ADA-USDT,ADA,6,EVIDENCE_STRONG,True
2021-11-08T00:00:00+00:00,POST_WARMUP,E10,BTC-USDT,BTC,1,EVIDENCE_STRONG,True
2021-11-08T00:00:00+00:00,POST_WARMUP,E10,ETH-USDT,ETH,2,EVIDENCE_STRONG,True
2021-11-08T00:00:00+00:00,POST_WARMUP,E10,SHIB-USDT,SHIB,3,EVIDENCE_STRONG,True
2021-11-08T00:00:00+00:00,POST_WARMUP,E10,XRP-USDT,XRP,4,EVIDENCE_STRONG,True
2021-11-08T00:00:00+00:00,POST_WARMUP,E10,DOT-USDT,DOT,5,EVIDENCE_STRONG,True
2021-11-08T00:00:00+00:00,POST_WARMUP,E10,ADA-USDT,ADA,7,EVIDENCE_STRONG,True
2021-11-15T00:00:00+00:00,POST_WARMUP,E10,BTC-USDT,BTC,1,EVIDENCE_STRONG,True
2021-11-15T00:00:00+00:00,POST_WARMUP,E10,ETH-USDT,ETH,2,EVIDENCE_STRONG,True
2021-11-15T00:00:00+00:00,POST_WARMUP,E10,SHIB-USDT,SHIB,3,EVIDENCE_STRONG,True
2021-11-15T00:00:00+00:00,POST_WARMUP,E10,XRP-USDT,XRP,4,EVIDENCE_STRONG,True
2021-11-15T00:00:00+00:00,POST_WARMUP,E10,DOT-USDT,DOT,5,EVIDENCE_STRONG,True
2021-11-15T00:00:00+00:00,POST_WARMUP,E10,DOGE-USDT,DOGE,6,EVIDENCE_STRONG,True
2021-11-22T00:00:00+00:00,POST_WARMUP,E10,BTC-USDT,BTC,1,EVIDENCE_STRONG,True
2021-11-22T00:00:00+00:00,POST_WARMUP,E10,ETH-USDT,ETH,2,EVIDENCE_STRONG,True
2021-11-22T00:00:00+00:00,POST_WARMUP,E10,SHIB-USDT,SHIB,3,EVIDENCE_STRONG,True
2021-11-22T00:00:00+00:00,POST_WARMUP,E10,XRP-USDT,XRP,4,EVIDENCE_STRONG,True
2021-11-22T00:00:00+00:00,POST_WARMUP,E10,DOT-USDT,DOT,5,EVIDENCE_STRONG,True
2021-11-22T00:00:00+00:00,POST_WARMUP,E10,BNB-USDT,BNB,6,EVIDENCE_STRONG,True
2021-11-29T00:00:00+00:00,POST_WARMUP,E10,BTC-USDT,BTC,1,EVIDENCE_STRONG,True
2021-11-29T00:00:00+00:00,POST_WARMUP,E10,ETH-USDT,ETH,2,EVIDENCE_STRONG,True
2021-11-29T00:00:00+00:00,POST_WARMUP,E10,SHIB-USDT,SHIB,3,EVIDENCE_STRONG,True
2021-11-29T00:00:00+00:00,POST_WARMUP,E10,XRP-USDT,XRP,4,EVIDENCE_STRONG,True
2021-11-29T00:00:00+00:00,POST_WARMUP,E10,MANA-USDT,MANA,5,CURRENT_SEED_KLINE_CONFIRMED,True
2021-11-29T00:00:00+00:00,POST_WARMUP,E10,DOT-USDT,DOT,8,EVIDENCE_STRONG,True
2021-12-06T00:00:00+00:00,POST_WARMUP,E10,BTC-USDT,BTC,1,EVIDENCE_STRONG,True
2021-12-06T00:00:00+00:00,POST_WARMUP,E10,ETH-USDT,ETH,2,EVIDENCE_STRONG,True
2021-12-06T00:00:00+00:00,POST_WARMUP,E10,SHIB-USDT,SHIB,3,EVIDENCE_STRONG,True
2021-12-06T00:00:00+00:00,POST_WARMUP,E10,SAND-USDT,SAND,4,EVIDENCE_STRONG,True
2021-12-06T00:00:00+00:00,POST_WARMUP,E10,XRP-USDT,XRP,5,EVIDENCE_STRONG,True
2021-12-06T00:00:00+00:00,POST_WARMUP,E10,MANA-USDT,MANA,7,CURRENT_SEED_KLINE_CONFIRMED,True
2021-12-13T00:00:00+00:00,POST_WARMUP,E10,BTC-USDT,BTC,1,EVIDENCE_STRONG,True
2021-12-13T00:00:00+00:00,POST_WARMUP,E10,ETH-USDT,ETH,2,EVIDENCE_STRONG,True
2021-12-13T00:00:00+00:00,POST_WARMUP,E10,SHIB-USDT,SHIB,3,EVIDENCE_STRONG,True
2021-12-13T00:00:00+00:00,POST_WARMUP,E10,SAND-USDT,SAND,4,EVIDENCE_STRONG,True
2021-12-13T00:00:00+00:00,POST_WARMUP,E10,XRP-USDT,XRP,6,EVIDENCE_STRONG,True
2021-12-13T00:00:00+00:00,POST_WARMUP,E10,MANA-USDT,MANA,7,CURRENT_SEED_KLINE_CONFIRMED,True
2021-12-20T00:00:00+00:00,POST_WARMUP,E10,BTC-USDT,BTC,1,EVIDENCE_STRONG,True
2021-12-20T00:00:00+00:00,POST_WARMUP,E10,ETH-USDT,ETH,2,EVIDENCE_STRONG,True
2021-12-20T00:00:00+00:00,POST_WARMUP,E10,SAND-USDT,SAND,3,EVIDENCE_STRONG,True
2021-12-20T00:00:00+00:00,POST_WARMUP,E10,AVAX-USDT,AVAX,4,EVIDENCE_STRONG,True
2021-12-20T00:00:00+00:00,POST_WARMUP,E10,XRP-USDT,XRP,5,EVIDENCE_STRONG,True
2021-12-20T00:00:00+00:00,POST_WARMUP,E10,SHIB-USDT,SHIB,6,EVIDENCE_STRONG,True
2021-12-27T00:00:00+00:00,POST_WARMUP,E10,BTC-USDT,BTC,1,EVIDENCE_STRONG,True
2021-12-27T00:00:00+00:00,POST_WARMUP,E10,ETH-USDT,ETH,2,EVIDENCE_STRONG,True
2021-12-27T00:00:00+00:00,POST_WARMUP,E10,XRP-USDT,XRP,3,EVIDENCE_STRONG,True
2021-12-27T00:00:00+00:00,POST_WARMUP,E10,AVAX-USDT,AVAX,4,EVIDENCE_STRONG,True
2021-12-27T00:00:00+00:00,POST_WARMUP,E10,SHIB-USDT,SHIB,5,EVIDENCE_STRONG,True
2021-12-27T00:00:00+00:00,POST_WARMUP,E10,SAND-USDT,SAND,6,EVIDENCE_STRONG,True
2022-01-03T00:00:00+00:00,POST_WARMUP,E10,BTC-USDT,BTC,1,EVIDENCE_STRONG,True
2022-01-03T00:00:00+00:00,POST_WARMUP,E10,ETH-USDT,ETH,2,EVIDENCE_STRONG,True
2022-01-03T00:00:00+00:00,POST_WARMUP,E10,XRP-USDT,XRP,3,EVIDENCE_STRONG,True
2022-01-03T00:00:00+00:00,POST_WARMUP,E10,AVAX-USDT,AVAX,4,EVIDENCE_STRONG,True
2022-01-03T00:00:00+00:00,POST_WARMUP,E10,SHIB-USDT,SHIB,6,EVIDENCE_STRONG,True
2022-01-03T00:00:00+00:00,POST_WARMUP,E10,SAND-USDT,SAND,7,EVIDENCE_STRONG,True
2022-01-10T00:00:00+00:00,POST_WARMUP,E10,BTC-USDT,BTC,1,EVIDENCE_STRONG,True
2022-01-10T00:00:00+00:00,POST_WARMUP,E10,ETH-USDT,ETH,2,EVIDENCE_STRONG,True
2022-01-10T00:00:00+00:00,POST_WARMUP,E10,XRP-USDT,XRP,3,EVIDENCE_STRONG,True
2022-01-10T00:00:00+00:00,POST_WARMUP,E10,AVAX-USDT,AVAX,4,EVIDENCE_STRONG,True
2022-01-10T00:00:00+00:00,POST_WARMUP,E10,SHIB-USDT,SHIB,7,EVIDENCE_STRONG,True
2022-01-10T00:00:00+00:00,POST_WARMUP,E10,SAND-USDT,SAND,8,EVIDENCE_STRONG,True
2022-01-17T00:00:00+00:00,POST_WARMUP,E10,BTC-USDT,BTC,1,EVIDENCE_STRONG,True
2022-01-17T00:00:00+00:00,POST_WARMUP,E10,ETH-USDT,ETH,2,EVIDENCE_STRONG,True
2022-01-17T00:00:00+00:00,POST_WARMUP,E10,XRP-USDT,XRP,3,EVIDENCE_STRONG,True
2022-01-17T00:00:00+00:00,POST_WARMUP,E10,DOT-USDT,DOT,4,EVIDENCE_STRONG,True
2022-01-17T00:00:00+00:00,POST_WARMUP,E10,AVAX-USDT,AVAX,5,EVIDENCE_STRONG,True
2022-01-17T00:00:00+00:00,POST_WARMUP,E10,SHIB-USDT,SHIB,7,EVIDENCE_STRONG,True
2022-01-24T00:00:00+00:00,POST_WARMUP,E10,BTC-USDT,BTC,1,EVIDENCE_STRONG,True
2022-01-24T00:00:00+00:00,POST_WARMUP,E10,ETH-USDT,ETH,2,EVIDENCE_STRONG,True
2022-01-24T00:00:00+00:00,POST_WARMUP,E10,ATOM-USDT,ATOM,3,EVIDENCE_STRONG,True
2022-01-24T00:00:00+00:00,POST_WARMUP,E10,DOT-USDT,DOT,4,EVIDENCE_STRONG,True
2022-01-24T00:00:00+00:00,POST_WARMUP,E10,XRP-USDT,XRP,6,EVIDENCE_STRONG,True
2022-01-24T00:00:00+00:00,POST_WARMUP,E10,AVAX-USDT,AVAX,7,EVIDENCE_STRONG,True
2022-01-31T00:00:00+00:00,POST_WARMUP,E10,BTC-USDT,BTC,1,EVIDENCE_STRONG,True
2022-01-31T00:00:00+00:00,POST_WARMUP,E10,ETH-USDT,ETH,2,EVIDENCE_STRONG,True
2022-01-31T00:00:00+00:00,POST_WARMUP,E10,ATOM-USDT,ATOM,3,EVIDENCE_STRONG,True
2022-01-31T00:00:00+00:00,POST_WARMUP,E10,DOT-USDT,DOT,4,EVIDENCE_STRONG,True
2022-01-31T00:00:00+00:00,POST_WARMUP,E10,NEAR-USDT,NEAR,5,EVIDENCE_STRONG,True
2022-01-31T00:00:00+00:00,POST_WARMUP,E10,AVAX-USDT,AVAX,6,EVIDENCE_STRONG,True
2022-02-07T00:00:00+00:00,POST_WARMUP,E10,BTC-USDT,BTC,1,EVIDENCE_STRONG,True
2022-02-07T00:00:00+00:00,POST_WARMUP,E10,ETH-USDT,ETH,2,EVIDENCE_STRONG,True
2022-02-07T00:00:00+00:00,POST_WARMUP,E10,ATOM-USDT,ATOM,3,EVIDENCE_STRONG,True
2022-02-07T00:00:00+00:00,POST_WARMUP,E10,AVAX-USDT,AVAX,5,EVIDENCE_STRONG,True
2022-02-07T00:00:00+00:00,POST_WARMUP,E10,NEAR-USDT,NEAR,6,EVIDENCE_STRONG,True
2022-02-07T00:00:00+00:00,POST_WARMUP,E10,DOT-USDT,DOT,7,EVIDENCE_STRONG,True
2022-02-14T00:00:00+00:00,POST_WARMUP,E10,BTC-USDT,BTC,1,EVIDENCE_STRONG,True
2022-02-14T00:00:00+00:00,POST_WARMUP,E10,ETH-USDT,ETH,2,EVIDENCE_STRONG,True
2022-02-14T00:00:00+00:00,POST_WARMUP,E10,ATOM-USDT,ATOM,3,EVIDENCE_STRONG,True
2022-02-14T00:00:00+00:00,POST_WARMUP,E10,SOL-USDT,SOL,4,EVIDENCE_STRONG,True
2022-02-14T00:00:00+00:00,POST_WARMUP,E10,AVAX-USDT,AVAX,5,EVIDENCE_STRONG,True
2022-02-14T00:00:00+00:00,POST_WARMUP,E10,NEAR-USDT,NEAR,6,EVIDENCE_STRONG,True
2022-02-21T00:00:00+00:00,POST_WARMUP,E10,BTC-USDT,BTC,1,EVIDENCE_STRONG,True
2022-02-21T00:00:00+00:00,POST_WARMUP,E10,ETH-USDT,ETH,2,EVIDENCE_STRONG,True
2022-02-21T00:00:00+00:00,POST_WARMUP,E10,ATOM-USDT,ATOM,5,EVIDENCE_STRONG,True
2022-02-21T00:00:00+00:00,POST_WARMUP,E10,AVAX-USDT,AVAX,6,EVIDENCE_STRONG,True
2022-02-21T00:00:00+00:00,POST_WARMUP,E10,SOL-USDT,SOL,7,EVIDENCE_STRONG,True
2022-02-21T00:00:00+00:00,POST_WARMUP,E10,NEAR-USDT,NEAR,8,EVIDENCE_STRONG,True
2022-02-28T00:00:00+00:00,POST_WARMUP,E10,BTC-USDT,BTC,1,EVIDENCE_STRONG,True
2022-02-28T00:00:00+00:00,POST_WARMUP,E10,ETH-USDT,ETH,2,EVIDENCE_STRONG,True
