decision_time,period,variant,top_n,rank,pair,canonical_asset_id,confidence_class
2022-02-28T00:00:00+00:00,POST_WARMUP,E15,8,7,ATOM-USDT,ATOM,EVIDENCE_STRONG
2022-02-28T00:00:00+00:00,POST_WARMUP,E15,8,8,DOT-USDT,DOT,EVIDENCE_STRONG
2022-02-28T00:00:00+00:00,POST_WARMUP,E15,10,1,BTC-USDT,BTC,EVIDENCE_STRONG
2022-02-28T00:00:00+00:00,POST_WARMUP,E15,10,2,ETH-USDT,ETH,EVIDENCE_STRONG
2022-02-28T00:00:00+00:00,POST_WARMUP,E15,10,3,XRP-USDT,XRP,EVIDENCE_STRONG
2022-02-28T00:00:00+00:00,POST_WARMUP,E15,10,4,SHIB-USDT,SHIB,EVIDENCE_STRONG
2022-02-28T00:00:00+00:00,POST_WARMUP,E15,10,5,AVAX-USDT,AVAX,EVIDENCE_STRONG
2022-02-28T00:00:00+00:00,POST_WARMUP,E15,10,6,SOL-USDT,SOL,EVIDENCE_STRONG
2022-02-28T00:00:00+00:00,POST_WARMUP,E15,10,7,ATOM-USDT,ATOM,EVIDENCE_STRONG
2022-02-28T00:00:00+00:00,POST_WARMUP,E15,10,8,DOT-USDT,DOT,EVIDENCE_STRONG
2022-02-28T00:00:00+00:00,POST_WARMUP,E15,10,9,MANA-USDT,MANA,CURRENT_SEED_KLINE_CONFIRMED
2022-02-28T00:00:00+00:00,POST_WARMUP,E15,10,10,ADA-USDT,ADA,EVIDENCE_STRONG
2022-02-28T00:00:00+00:00,POST_WARMUP,E15,30,1,BTC-USDT,BTC,EVIDENCE_STRONG
2022-02-28T00:00:00+00:00,POST_WARMUP,E15,30,2,ETH-USDT,ETH,EVIDENCE_STRONG
2022-02-28T00:00:00+00:00,POST_WARMUP,E15,30,3,XRP-USDT,XRP,EVIDENCE_STRONG
2022-02-28T00:00:00+00:00,POST_WARMUP,E15,30,4,SHIB-USDT,SHIB,EVIDENCE_STRONG
2022-02-28T00:00:00+00:00,POST_WARMUP,E15,30,5,AVAX-USDT,AVAX,EVIDENCE_STRONG
2022-02-28T00:00:00+00:00,POST_WARMUP,E15,30,6,SOL-USDT,SOL,EVIDENCE_STRONG
2022-02-28T00:00:00+00:00,POST_WARMUP,E15,30,7,ATOM-USDT,ATOM,EVIDENCE_STRONG
2022-02-28T00:00:00+00:00,POST_WARMUP,E15,30,8,DOT-USDT,DOT,EVIDENCE_STRONG
2022-02-28T00:00:00+00:00,POST_WARMUP,E15,30,9,MANA-USDT,MANA,CURRENT_SEED_KLINE_CONFIRMED
2022-02-28T00:00:00+00:00,POST_WARMUP,E15,30,10,ADA-USDT,ADA,EVIDENCE_STRONG
2022-02-28T00:00:00+00:00,POST_WARMUP,E15,30,11,SLP-USDT,SLP,EVIDENCE_STRONG
2022-02-28T00:00:00+00:00,POST_WARMUP,E15,30,12,SAND-USDT,SAND,EVIDENCE_STRONG
2022-02-28T00:00:00+00:00,POST_WARMUP,E15,30,13,BNB-USDT,BNB,EVIDENCE_STRONG
2022-02-28T00:00:00+00:00,POST_WARMUP,E15,30,14,NEAR-USDT,NEAR,EVIDENCE_STRONG
2022-02-28T00:00:00+00:00,POST_WARMUP,E15,30,15,LINK-USDT,LINK,EVIDENCE_STRONG
2022-02-28T00:00:00+00:00,POST_WARMUP,E15,30,16,ONE-USDT,ONE,EVIDENCE_STRONG
2022-02-28T00:00:00+00:00,POST_WARMUP,E15,30,17,DOGE-USDT,DOGE,EVIDENCE_STRONG
2022-02-28T00:00:00+00:00,POST_WARMUP,E15,30,18,ROSE-USDT,ROSE,EVIDENCE_STRONG
2022-02-28T00:00:00+00:00,POST_WARMUP,E15,30,19,PYR-USDT,PYR,EVIDENCE_STRONG
2022-02-28T00:00:00+00:00,POST_WARMUP,E15,30,20,KCS-USDT,KCS,EVIDENCE_STRONG
2022-02-28T00:00:00+00:00,POST_WARMUP,E15,30,21,TRX-USDT,TRX,EVIDENCE_STRONG
2022-02-28T00:00:00+00:00,POST_WARMUP,E15,30,22,JASMY-USDT,JASMY,EVIDENCE_STRONG
2022-02-28T00:00:00+00:00,POST_WARMUP,E15,30,23,NFT-USDT,NFT,EVIDENCE_STRONG
2022-02-28T00:00:00+00:00,POST_WARMUP,E15,30,24,LTC-USDT,LTC,EVIDENCE_STRONG
2022-02-28T00:00:00+00:00,POST_WARMUP,E15,30,25,CRO-USDT,CRO,EVIDENCE_STRONG
2022-02-28T00:00:00+00:00,POST_WARMUP,E15,30,26,BTT-USDT,BTT,EVIDENCE_STRONG
2022-02-28T00:00:00+00:00,POST_WARMUP,E15,30,27,HTR-USDT,HTR,EVIDENCE_STRONG
2022-02-28T00:00:00+00:00,POST_WARMUP,E15,30,28,XLM-USDT,XLM,CURRENT_SEED_KLINE_CONFIRMED
2022-02-28T00:00:00+00:00,POST_WARMUP,E15,30,29,GALAX-USDT,GALAX,EVIDENCE_STRONG
2022-02-28T00:00:00+00:00,POST_WARMUP,E15,30,30,FLUX-USDT,FLUX,EVIDENCE_STRONG
2022-03-07T00:00:00+00:00,POST_WARMUP,E15,4,1,BTC-USDT,BTC,EVIDENCE_STRONG
2022-03-07T00:00:00+00:00,POST_WARMUP,E15,4,2,ETH-USDT,ETH,EVIDENCE_STRONG
2022-03-07T00:00:00+00:00,POST_WARMUP,E15,4,3,XRP-USDT,XRP,EVIDENCE_STRONG
2022-03-07T00:00:00+00:00,POST_WARMUP,E15,4,4,SHIB-USDT,SHIB,EVIDENCE_STRONG
2022-03-07T00:00:00+00:00,POST_WARMUP,E15,6,1,BTC-USDT,BTC,EVIDENCE_STRONG
2022-03-07T00:00:00+00:00,POST_WARMUP,E15,6,2,ETH-USDT,ETH,EVIDENCE_STRONG
2022-03-07T00:00:00+00:00,POST_WARMUP,E15,6,3,XRP-USDT,XRP,EVIDENCE_STRONG
2022-03-07T00:00:00+00:00,POST_WARMUP,E15,6,4,SHIB-USDT,SHIB,EVIDENCE_STRONG
2022-03-07T00:00:00+00:00,POST_WARMUP,E15,6,5,AVAX-USDT,AVAX,EVIDENCE_STRONG
2022-03-07T00:00:00+00:00,POST_WARMUP,E15,6,6,ATOM-USDT,ATOM,EVIDENCE_STRONG
2022-03-07T00:00:00+00:00,POST_WARMUP,E15,8,1,BTC-USDT,BTC,EVIDENCE_STRONG
2022-03-07T00:00:00+00:00,POST_WARMUP,E15,8,2,ETH-USDT,ETH,EVIDENCE_STRONG
2022-03-07T00:00:00+00:00,POST_WARMUP,E15,8,3,XRP-USDT,XRP,EVIDENCE_STRONG
2022-03-07T00:00:00+00:00,POST_WARMUP,E15,8,4,SHIB-USDT,SHIB,EVIDENCE_STRONG
2022-03-07T00:00:00+00:00,POST_WARMUP,E15,8,5,AVAX-USDT,AVAX,EVIDENCE_STRONG
2022-03-07T00:00:00+00:00,POST_WARMUP,E15,8,6,ATOM-USDT,ATOM,EVIDENCE_STRONG
2022-03-07T00:00:00+00:00,POST_WARMUP,E15,8,7,SOL-USDT,SOL,EVIDENCE_STRONG
2022-03-07T00:00:00+00:00,POST_WARMUP,E15,8,8,DOT-USDT,DOT,EVIDENCE_STRONG
2022-03-07T00:00:00+00:00,POST_WARMUP,E15,10,1,BTC-USDT,BTC,EVIDENCE_STRONG
2022-03-07T00:00:00+00:00,POST_WARMUP,E15,10,2,ETH-USDT,ETH,EVIDENCE_STRONG
2022-03-07T00:00:00+00:00,POST_WARMUP,E15,10,3,XRP-USDT,XRP,EVIDENCE_STRONG
2022-03-07T00:00:00+00:00,POST_WARMUP,E15,10,4,SHIB-USDT,SHIB,EVIDENCE_STRONG
2022-03-07T00:00:00+00:00,POST_WARMUP,E15,10,5,AVAX-USDT,AVAX,EVIDENCE_STRONG
2022-03-07T00:00:00+00:00,POST_WARMUP,E15,10,6,ATOM-USDT,ATOM,EVIDENCE_STRONG
2022-03-07T00:00:00+00:00,POST_WARMUP,E15,10,7,SOL-USDT,SOL,EVIDENCE_STRONG
2022-03-07T00:00:00+00:00,POST_WARMUP,E15,10,8,DOT-USDT,DOT,EVIDENCE_STRONG
2022-03-07T00:00:00+00:00,POST_WARMUP,E15,10,9,MANA-USDT,MANA,CURRENT_SEED_KLINE_CONFIRMED
2022-03-07T00:00:00+00:00,POST_WARMUP,E15,10,10,ADA-USDT,ADA,EVIDENCE_STRONG
2022-03-07T00:00:00+00:00,POST_WARMUP,E15,30,1,BTC-USDT,BTC,EVIDENCE_STRONG
2022-03-07T00:00:00+00:00,POST_WARMUP,E15,30,2,ETH-USDT,ETH,EVIDENCE_STRONG
2022-03-07T00:00:00+00:00,POST_WARMUP,E15,30,3,XRP-USDT,XRP,EVIDENCE_STRONG
2022-03-07T00:00:00+00:00,POST_WARMUP,E15,30,4,SHIB-USDT,SHIB,EVIDENCE_STRONG
2022-03-07T00:00:00+00:00,POST_WARMUP,E15,30,5,AVAX-USDT,AVAX,EVIDENCE_STRONG
2022-03-07T00:00:00+00:00,POST_WARMUP,E15,30,6,ATOM-USDT,ATOM,EVIDENCE_STRONG
2022-03-07T00:00:00+00:00,POST_WARMUP,E15,30,7,SOL-USDT,SOL,EVIDENCE_STRONG
2022-03-07T00:00:00+00:00,POST_WARMUP,E15,30,8,DOT-USDT,DOT,EVIDENCE_STRONG
2022-03-07T00:00:00+00:00,POST_WARMUP,E15,30,9,MANA-USDT,MANA,CURRENT_SEED_KLINE_CONFIRMED
2022-03-07T00:00:00+00:00,POST_WARMUP,E15,30,10,ADA-USDT,ADA,EVIDENCE_STRONG
2022-03-07T00:00:00+00:00,POST_WARMUP,E15,30,11,SLP-USDT,SLP,EVIDENCE_STRONG
2022-03-07T00:00:00+00:00,POST_WARMUP,E15,30,12,SAND-USDT,SAND,EVIDENCE_STRONG
2022-03-07T00:00:00+00:00,POST_WARMUP,E15,30,13,BNB-USDT,BNB,EVIDENCE_STRONG
2022-03-07T00:00:00+00:00,POST_WARMUP,E15,30,14,NEAR-USDT,NEAR,EVIDENCE_STRONG
2022-03-07T00:00:00+00:00,POST_WARMUP,E15,30,15,DOGE-USDT,DOGE,EVIDENCE_STRONG
2022-03-07T00:00:00+00:00,POST_WARMUP,E15,30,16,LINK-USDT,LINK,EVIDENCE_STRONG
2022-03-07T00:00:00+00:00,POST_WARMUP,E15,30,17,ONE-USDT,ONE,EVIDENCE_STRONG
2022-03-07T00:00:00+00:00,POST_WARMUP,E15,30,18,TRX-USDT,TRX,EVIDENCE_STRONG
2022-03-07T00:00:00+00:00,POST_WARMUP,E15,30,19,JASMY-USDT,JASMY,EVIDENCE_STRONG
2022-03-07T00:00:00+00:00,POST_WARMUP,E15,30,20,KCS-USDT,KCS,EVIDENCE_STRONG
2022-03-07T00:00:00+00:00,POST_WARMUP,E15,30,21,ROSE-USDT,ROSE,EVIDENCE_STRONG
2022-03-07T00:00:00+00:00,POST_WARMUP,E15,30,22,NFT-USDT,NFT,EVIDENCE_STRONG
2022-03-07T00:00:00+00:00,POST_WARMUP,E15,30,23,BTT-USDT,BTT,EVIDENCE_STRONG
2022-03-07T00:00:00+00:00,POST_WARMUP,E15,30,24,PYR-USDT,PYR,EVIDENCE_STRONG
2022-03-07T00:00:00+00:00,POST_WARMUP,E15,30,25,LTC-USDT,LTC,EVIDENCE_STRONG
2022-03-07T00:00:00+00:00,POST_WARMUP,E15,30,26,CRO-USDT,CRO,EVIDENCE_STRONG
2022-03-07T00:00:00+00:00,POST_WARMUP,E15,30,27,GALAX-USDT,GALAX,EVIDENCE_STRONG
2022-03-07T00:00:00+00:00,POST_WARMUP,E15,30,28,XLM-USDT,XLM,CURRENT_SEED_KLINE_CONFIRMED
2022-03-07T00:00:00+00:00,POST_WARMUP,E15,30,29,VET-USDT,VET,CURRENT_SEED_KLINE_CONFIRMED
2022-03-07T00:00:00+00:00,POST_WARMUP,E15,30,30,THETA-USDT,THETA,EVIDENCE_STRONG
2022-03-14T00:00:00+00:00,POST_WARMUP,E15,4,1,BTC-USDT,BTC,EVIDENCE_STRONG
2022-03-14T00:00:00+00:00,POST_WARMUP,E15,4,2,ETH-USDT,ETH,EVIDENCE_STRONG
2022-03-14T00:00:00+00:00,POST_WARMUP,E15,4,3,XRP-USDT,XRP,EVIDENCE_STRONG
2022-03-14T00:00:00+00:00,POST_WARMUP,E15,4,4,AVAX-USDT,AVAX,EVIDENCE_STRONG
2022-03-14T00:00:00+00:00,POST_WARMUP,E15,6,1,BTC-USDT,BTC,EVIDENCE_STRONG
2022-03-14T00:00:00+00:00,POST_WARMUP,E15,6,2,ETH-USDT,ETH,EVIDENCE_STRONG
2022-03-14T00:00:00+00:00,POST_WARMUP,E15,6,3,XRP-USDT,XRP,EVIDENCE_STRONG
2022-03-14T00:00:00+00:00,POST_WARMUP,E15,6,4,AVAX-USDT,AVAX,EVIDENCE_STRONG
2022-03-14T00:00:00+00:00,POST_WARMUP,E15,6,5,SHIB-USDT,SHIB,EVIDENCE_STRONG
2022-03-14T00:00:00+00:00,POST_WARMUP,E15,6,6,ATOM-USDT,ATOM,EVIDENCE_STRONG
2022-03-14T00:00:00+00:00,POST_WARMUP,E15,8,1,BTC-USDT,BTC,EVIDENCE_STRONG
2022-03-14T00:00:00+00:00,POST_WARMUP,E15,8,2,ETH-USDT,ETH,EVIDENCE_STRONG
2022-03-14T00:00:00+00:00,POST_WARMUP,E15,8,3,XRP-USDT,XRP,EVIDENCE_STRONG
2022-03-14T00:00:00+00:00,POST_WARMUP,E15,8,4,AVAX-USDT,AVAX,EVIDENCE_STRONG
2022-03-14T00:00:00+00:00,POST_WARMUP,E15,8,5,SHIB-USDT,SHIB,EVIDENCE_STRONG
2022-03-14T00:00:00+00:00,POST_WARMUP,E15,8,6,ATOM-USDT,ATOM,EVIDENCE_STRONG
2022-03-14T00:00:00+00:00,POST_WARMUP,E15,8,7,SOL-USDT,SOL,EVIDENCE_STRONG
2022-03-14T00:00:00+00:00,POST_WARMUP,E15,8,8,DOT-USDT,DOT,EVIDENCE_STRONG
2022-03-14T00:00:00+00:00,POST_WARMUP,E15,10,1,BTC-USDT,BTC,EVIDENCE_STRONG
2022-03-14T00:00:00+00:00,POST_WARMUP,E15,10,2,ETH-USDT,ETH,EVIDENCE_STRONG
2022-03-14T00:00:00+00:00,POST_WARMUP,E15,10,3,XRP-USDT,XRP,EVIDENCE_STRONG
2022-03-14T00:00:00+00:00,POST_WARMUP,E15,10,4,AVAX-USDT,AVAX,EVIDENCE_STRONG
2022-03-14T00:00:00+00:00,POST_WARMUP,E15,10,5,SHIB-USDT,SHIB,EVIDENCE_STRONG
2022-03-14T00:00:00+00:00,POST_WARMUP,E15,10,6,ATOM-USDT,ATOM,EVIDENCE_STRONG
2022-03-14T00:00:00+00:00,POST_WARMUP,E15,10,7,SOL-USDT,SOL,EVIDENCE_STRONG
2022-03-14T00:00:00+00:00,POST_WARMUP,E15,10,8,DOT-USDT,DOT,EVIDENCE_STRONG
2022-03-14T00:00:00+00:00,POST_WARMUP,E15,10,9,ADA-USDT,ADA,EVIDENCE_STRONG
2022-03-14T00:00:00+00:00,POST_WARMUP,E15,10,10,MANA-USDT,MANA,CURRENT_SEED_KLINE_CONFIRMED
2022-03-14T00:00:00+00:00,POST_WARMUP,E15,30,1,BTC-USDT,BTC,EVIDENCE_STRONG
2022-03-14T00:00:00+00:00,POST_WARMUP,E15,30,2,ETH-USDT,ETH,EVIDENCE_STRONG
2022-03-14T00:00:00+00:00,POST_WARMUP,E15,30,3,XRP-USDT,XRP,EVIDENCE_STRONG
2022-03-14T00:00:00+00:00,POST_WARMUP,E15,30,4,AVAX-USDT,AVAX,EVIDENCE_STRONG
2022-03-14T00:00:00+00:00,POST_WARMUP,E15,30,5,SHIB-USDT,SHIB,EVIDENCE_STRONG
2022-03-14T00:00:00+00:00,POST_WARMUP,E15,30,6,ATOM-USDT,ATOM,EVIDENCE_STRONG
2022-03-14T00:00:00+00:00,POST_WARMUP,E15,30,7,SOL-USDT,SOL,EVIDENCE_STRONG
2022-03-14T00:00:00+00:00,POST_WARMUP,E15,30,8,DOT-USDT,DOT,EVIDENCE_STRONG
2022-03-14T00:00:00+00:00,POST_WARMUP,E15,30,9,ADA-USDT,ADA,EVIDENCE_STRONG
2022-03-14T00:00:00+00:00,POST_WARMUP,E15,30,10,MANA-USDT,MANA,CURRENT_SEED_KLINE_CONFIRMED
2022-03-14T00:00:00+00:00,POST_WARMUP,E15,30,11,SLP-USDT,SLP,EVIDENCE_STRONG
2022-03-14T00:00:00+00:00,POST_WARMUP,E15,30,12,BNB-USDT,BNB,EVIDENCE_STRONG
2022-03-14T00:00:00+00:00,POST_WARMUP,E15,30,13,NEAR-USDT,NEAR,EVIDENCE_STRONG
2022-03-14T00:00:00+00:00,POST_WARMUP,E15,30,14,SAND-USDT,SAND,EVIDENCE_STRONG
2022-03-14T00:00:00+00:00,POST_WARMUP,E15,30,15,JASMY-USDT,JASMY,EVIDENCE_STRONG
2022-03-14T00:00:00+00:00,POST_WARMUP,E15,30,16,DOGE-USDT,DOGE,EVIDENCE_STRONG
2022-03-14T00:00:00+00:00,POST_WARMUP,E15,30,17,LINK-USDT,LINK,EVIDENCE_STRONG
2022-03-14T00:00:00+00:00,POST_WARMUP,E15,30,18,TRX-USDT,TRX,EVIDENCE_STRONG
2022-03-14T00:00:00+00:00,POST_WARMUP,E15,30,19,KCS-USDT,KCS,EVIDENCE_STRONG
2022-03-14T00:00:00+00:00,POST_WARMUP,E15,30,20,ONE-USDT,ONE,EVIDENCE_STRONG
2022-03-14T00:00:00+00:00,POST_WARMUP,E15,30,21,BTT-USDT,BTT,EVIDENCE_STRONG
2022-03-14T00:00:00+00:00,POST_WARMUP,E15,30,22,NFT-USDT,NFT,EVIDENCE_STRONG
2022-03-14T00:00:00+00:00,POST_WARMUP,E15,30,23,ROSE-USDT,ROSE,EVIDENCE_STRONG
2022-03-14T00:00:00+00:00,POST_WARMUP,E15,30,24,PYR-USDT,PYR,EVIDENCE_STRONG
2022-03-14T00:00:00+00:00,POST_WARMUP,E15,30,25,LTC-USDT,LTC,EVIDENCE_STRONG
2022-03-14T00:00:00+00:00,POST_WARMUP,E15,30,26,VR-USDT,VR,EVIDENCE_STRONG
2022-03-14T00:00:00+00:00,POST_WARMUP,E15,30,27,GALAX-USDT,GALAX,EVIDENCE_STRONG
2022-03-14T00:00:00+00:00,POST_WARMUP,E15,30,28,CRO-USDT,CRO,EVIDENCE_STRONG
2022-03-14T00:00:00+00:00,POST_WARMUP,E15,30,29,API3-USDT,API3,EVIDENCE_STRONG
2022-03-14T00:00:00+00:00,POST_WARMUP,E15,30,30,XLM-USDT,XLM,CURRENT_SEED_KLINE_CONFIRMED
2022-03-21T00:00:00+00:00,POST_WARMUP,E15,4,1,BTC-USDT,BTC,EVIDENCE_STRONG
2022-03-21T00:00:00+00:00,POST_WARMUP,E15,4,2,ETH-USDT,ETH,EVIDENCE_STRONG
2022-03-21T00:00:00+00:00,POST_WARMUP,E15,4,3,XRP-USDT,XRP,EVIDENCE_STRONG
2022-03-21T00:00:00+00:00,POST_WARMUP,E15,4,4,AVAX-USDT,AVAX,EVIDENCE_STRONG
2022-03-21T00:00:00+00:00,POST_WARMUP,E15,6,1,BTC-USDT,BTC,EVIDENCE_STRONG
2022-03-21T00:00:00+00:00,POST_WARMUP,E15,6,2,ETH-USDT,ETH,EVIDENCE_STRONG
2022-03-21T00:00:00+00:00,POST_WARMUP,E15,6,3,XRP-USDT,XRP,EVIDENCE_STRONG
2022-03-21T00:00:00+00:00,POST_WARMUP,E15,6,4,AVAX-USDT,AVAX,EVIDENCE_STRONG
2022-03-21T00:00:00+00:00,POST_WARMUP,E15,6,5,ATOM-USDT,ATOM,EVIDENCE_STRONG
2022-03-21T00:00:00+00:00,POST_WARMUP,E15,6,6,SOL-USDT,SOL,EVIDENCE_STRONG
2022-03-21T00:00:00+00:00,POST_WARMUP,E15,8,1,BTC-USDT,BTC,EVIDENCE_STRONG
2022-03-21T00:00:00+00:00,POST_WARMUP,E15,8,2,ETH-USDT,ETH,EVIDENCE_STRONG
2022-03-21T00:00:00+00:00,POST_WARMUP,E15,8,3,XRP-USDT,XRP,EVIDENCE_STRONG
2022-03-21T00:00:00+00:00,POST_WARMUP,E15,8,4,AVAX-USDT,AVAX,EVIDENCE_STRONG
2022-03-21T00:00:00+00:00,POST_WARMUP,E15,8,5,ATOM-USDT,ATOM,EVIDENCE_STRONG
2022-03-21T00:00:00+00:00,POST_WARMUP,E15,8,6,SOL-USDT,SOL,EVIDENCE_STRONG
2022-03-21T00:00:00+00:00,POST_WARMUP,E15,8,7,SHIB-USDT,SHIB,EVIDENCE_STRONG
2022-03-21T00:00:00+00:00,POST_WARMUP,E15,8,8,DOT-USDT,DOT,EVIDENCE_STRONG
2022-03-21T00:00:00+00:00,POST_WARMUP,E15,10,1,BTC-USDT,BTC,EVIDENCE_STRONG
2022-03-21T00:00:00+00:00,POST_WARMUP,E15,10,2,ETH-USDT,ETH,EVIDENCE_STRONG
2022-03-21T00:00:00+00:00,POST_WARMUP,E15,10,3,XRP-USDT,XRP,EVIDENCE_STRONG
2022-03-21T00:00:00+00:00,POST_WARMUP,E15,10,4,AVAX-USDT,AVAX,EVIDENCE_STRONG
2022-03-21T00:00:00+00:00,POST_WARMUP,E15,10,5,ATOM-USDT,ATOM,EVIDENCE_STRONG
2022-03-21T00:00:00+00:00,POST_WARMUP,E15,10,6,SOL-USDT,SOL,EVIDENCE_STRONG
2022-03-21T00:00:00+00:00,POST_WARMUP,E15,10,7,SHIB-USDT,SHIB,EVIDENCE_STRONG
2022-03-21T00:00:00+00:00,POST_WARMUP,E15,10,8,DOT-USDT,DOT,EVIDENCE_STRONG
2022-03-21T00:00:00+00:00,POST_WARMUP,E15,10,9,ADA-USDT,ADA,EVIDENCE_STRONG
2022-03-21T00:00:00+00:00,POST_WARMUP,E15,10,10,BNB-USDT,BNB,EVIDENCE_STRONG
2022-03-21T00:00:00+00:00,POST_WARMUP,E15,30,1,BTC-USDT,BTC,EVIDENCE_STRONG
2022-03-21T00:00:00+00:00,POST_WARMUP,E15,30,2,ETH-USDT,ETH,EVIDENCE_STRONG
2022-03-21T00:00:00+00:00,POST_WARMUP,E15,30,3,XRP-USDT,XRP,EVIDENCE_STRONG
2022-03-21T00:00:00+00:00,POST_WARMUP,E15,30,4,AVAX-USDT,AVAX,EVIDENCE_STRONG
2022-03-21T00:00:00+00:00,POST_WARMUP,E15,30,5,ATOM-USDT,ATOM,EVIDENCE_STRONG
2022-03-21T00:00:00+00:00,POST_WARMUP,E15,30,6,SOL-USDT,SOL,EVIDENCE_STRONG
2022-03-21T00:00:00+00:00,POST_WARMUP,E15,30,7,SHIB-USDT,SHIB,EVIDENCE_STRONG
2022-03-21T00:00:00+00:00,POST_WARMUP,E15,30,8,DOT-USDT,DOT,EVIDENCE_STRONG
2022-03-21T00:00:00+00:00,POST_WARMUP,E15,30,9,ADA-USDT,ADA,EVIDENCE_STRONG
2022-03-21T00:00:00+00:00,POST_WARMUP,E15,30,10,BNB-USDT,BNB,EVIDENCE_STRONG
2022-03-21T00:00:00+00:00,POST_WARMUP,E15,30,11,NEAR-USDT,NEAR,EVIDENCE_STRONG
2022-03-21T00:00:00+00:00,POST_WARMUP,E15,30,12,RUNE-USDT,RUNE,EVIDENCE_STRONG
2022-03-21T00:00:00+00:00,POST_WARMUP,E15,30,13,JASMY-USDT,JASMY,EVIDENCE_STRONG
2022-03-21T00:00:00+00:00,POST_WARMUP,E15,30,14,SAND-USDT,SAND,EVIDENCE_STRONG
2022-03-21T00:00:00+00:00,POST_WARMUP,E15,30,15,TRX-USDT,TRX,EVIDENCE_STRONG
2022-03-21T00:00:00+00:00,POST_WARMUP,E15,30,16,MANA-USDT,MANA,CURRENT_SEED_KLINE_CONFIRMED
2022-03-21T00:00:00+00:00,POST_WARMUP,E15,30,17,SLP-USDT,SLP,EVIDENCE_STRONG
2022-03-21T00:00:00+00:00,POST_WARMUP,E15,30,18,DOGE-USDT,DOGE,EVIDENCE_STRONG
2022-03-21T00:00:00+00:00,POST_WARMUP,E15,30,19,LINK-USDT,LINK,EVIDENCE_STRONG
2022-03-21T00:00:00+00:00,POST_WARMUP,E15,30,20,BTT-USDT,BTT,EVIDENCE_STRONG
2022-03-21T00:00:00+00:00,POST_WARMUP,E15,30,21,ONE-USDT,ONE,EVIDENCE_STRONG
2022-03-21T00:00:00+00:00,POST_WARMUP,E15,30,22,KCS-USDT,KCS,EVIDENCE_STRONG
2022-03-21T00:00:00+00:00,POST_WARMUP,E15,30,23,NFT-USDT,NFT,EVIDENCE_STRONG
2022-03-21T00:00:00+00:00,POST_WARMUP,E15,30,24,PYR-USDT,PYR,EVIDENCE_STRONG
2022-03-21T00:00:00+00:00,POST_WARMUP,E15,30,25,ROSE-USDT,ROSE,EVIDENCE_STRONG
2022-03-21T00:00:00+00:00,POST_WARMUP,E15,30,26,VR-USDT,VR,EVIDENCE_STRONG
2022-03-21T00:00:00+00:00,POST_WARMUP,E15,30,27,WAVES-USDT,WAVES,EVIDENCE_STRONG
2022-03-21T00:00:00+00:00,POST_WARMUP,E15,30,28,LTC-USDT,LTC,EVIDENCE_STRONG
2022-03-21T00:00:00+00:00,POST_WARMUP,E15,30,29,GALAX-USDT,GALAX,EVIDENCE_STRONG
2022-03-21T00:00:00+00:00,POST_WARMUP,E15,30,30,ALGO-USDT,ALGO,EVIDENCE_STRONG
2022-03-28T00:00:00+00:00,POST_WARMUP,E15,4,1,BTC-USDT,BTC,EVIDENCE_STRONG
2022-03-28T00:00:00+00:00,POST_WARMUP,E15,4,2,ETH-USDT,ETH,EVIDENCE_STRONG
2022-03-28T00:00:00+00:00,POST_WARMUP,E15,4,3,XRP-USDT,XRP,EVIDENCE_STRONG
2022-03-28T00:00:00+00:00,POST_WARMUP,E15,4,4,AVAX-USDT,AVAX,EVIDENCE_STRONG
2022-03-28T00:00:00+00:00,POST_WARMUP,E15,6,1,BTC-USDT,BTC,EVIDENCE_STRONG
2022-03-28T00:00:00+00:00,POST_WARMUP,E15,6,2,ETH-USDT,ETH,EVIDENCE_STRONG
2022-03-28T00:00:00+00:00,POST_WARMUP,E15,6,3,XRP-USDT,XRP,EVIDENCE_STRONG
2022-03-28T00:00:00+00:00,POST_WARMUP,E15,6,4,AVAX-USDT,AVAX,EVIDENCE_STRONG
2022-03-28T00:00:00+00:00,POST_WARMUP,E15,6,5,SOL-USDT,SOL,EVIDENCE_STRONG
2022-03-28T00:00:00+00:00,POST_WARMUP,E15,6,6,JASMY-USDT,JASMY,EVIDENCE_STRONG
2022-03-28T00:00:00+00:00,POST_WARMUP,E15,8,1,BTC-USDT,BTC,EVIDENCE_STRONG
2022-03-28T00:00:00+00:00,POST_WARMUP,E15,8,2,ETH-USDT,ETH,EVIDENCE_STRONG
2022-03-28T00:00:00+00:00,POST_WARMUP,E15,8,3,XRP-USDT,XRP,EVIDENCE_STRONG
2022-03-28T00:00:00+00:00,POST_WARMUP,E15,8,4,AVAX-USDT,AVAX,EVIDENCE_STRONG
2022-03-28T00:00:00+00:00,POST_WARMUP,E15,8,5,SOL-USDT,SOL,EVIDENCE_STRONG
2022-03-28T00:00:00+00:00,POST_WARMUP,E15,8,6,JASMY-USDT,JASMY,EVIDENCE_STRONG
2022-03-28T00:00:00+00:00,POST_WARMUP,E15,8,7,ATOM-USDT,ATOM,EVIDENCE_STRONG
2022-03-28T00:00:00+00:00,POST_WARMUP,E15,8,8,RUNE-USDT,RUNE,EVIDENCE_STRONG
2022-03-28T00:00:00+00:00,POST_WARMUP,E15,10,1,BTC-USDT,BTC,EVIDENCE_STRONG
2022-03-28T00:00:00+00:00,POST_WARMUP,E15,10,2,ETH-USDT,ETH,EVIDENCE_STRONG
