source_asset,canonical_symbol,day,source_timestamp,available_at,market_cap_usd,source_path,source_span_days,rebalance_time,market_cap_rank,top6_member,top10_member
1inch,1INCH,2023-01-29 00:00:00+00:00,2023-01-29 00:00:00+00:00,2023-01-30 00:00:00+00:00,810843275.8902735,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2023-01-30 00:00:00+00:00,28,False,False
snx,SNX,2023-01-29 00:00:00+00:00,2023-01-29 00:00:00+00:00,2023-01-30 00:00:00+00:00,782768965.1841418,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2023-01-30 00:00:00+00:00,29,False,False
ftt,FTT,2023-01-29 00:00:00+00:00,2023-01-29 00:00:00+00:00,2023-01-30 00:00:00+00:00,675453094.0632696,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2023-01-30 00:00:00+00:00,30,False,False
btc,BTC,2023-02-05 00:00:00+00:00,2023-02-05 00:00:00+00:00,2023-02-06 00:00:00+00:00,442673043515.76447,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2023-02-06 00:00:00+00:00,1,True,True
eth,ETH,2023-02-05 00:00:00+00:00,2023-02-05 00:00:00+00:00,2023-02-06 00:00:00+00:00,196573733122.00424,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2023-02-06 00:00:00+00:00,2,True,True
xrp,XRP,2023-02-05 00:00:00+00:00,2023-02-05 00:00:00+00:00,2023-02-06 00:00:00+00:00,39886507342.981575,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2023-02-06 00:00:00+00:00,3,True,True
ada,ADA,2023-02-05 00:00:00+00:00,2023-02-05 00:00:00+00:00,2023-02-06 00:00:00+00:00,13321539723.63591,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2023-02-06 00:00:00+00:00,4,True,True
doge,DOGE,2023-02-05 00:00:00+00:00,2023-02-05 00:00:00+00:00,2023-02-06 00:00:00+00:00,12718797738.642735,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2023-02-06 00:00:00+00:00,5,True,True
xlm,XLM,2023-02-05 00:00:00+00:00,2023-02-05 00:00:00+00:00,2023-02-06 00:00:00+00:00,9594319493.59836,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2023-02-06 00:00:00+00:00,6,True,True
cro,CRO,2023-02-05 00:00:00+00:00,2023-02-05 00:00:00+00:00,2023-02-06 00:00:00+00:00,8102317827.73845,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2023-02-06 00:00:00+00:00,7,False,True
link,LINK,2023-02-05 00:00:00+00:00,2023-02-05 00:00:00+00:00,2023-02-06 00:00:00+00:00,6988125379.11879,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2023-02-06 00:00:00+00:00,8,False,True
ltc,LTC,2023-02-05 00:00:00+00:00,2023-02-05 00:00:00+00:00,2023-02-06 00:00:00+00:00,6960250262.273231,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2023-02-06 00:00:00+00:00,9,False,True
uni,UNI,2023-02-05 00:00:00+00:00,2023-02-05 00:00:00+00:00,2023-02-06 00:00:00+00:00,6900685408.7581,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2023-02-06 00:00:00+00:00,10,False,True
qnt,QNT,2023-02-05 00:00:00+00:00,2023-02-05 00:00:00+00:00,2023-02-06 00:00:00+00:00,3394301115.2503047,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2023-02-06 00:00:00+00:00,11,False,False
etc,ETC,2023-02-05 00:00:00+00:00,2023-02-05 00:00:00+00:00,2023-02-06 00:00:00+00:00,3190425840.0605006,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2023-02-06 00:00:00+00:00,12,False,False
xmr,XMR,2023-02-05 00:00:00+00:00,2023-02-05 00:00:00+00:00,2023-02-06 00:00:00+00:00,2965636750.215688,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2023-02-06 00:00:00+00:00,13,False,False
icp,ICP,2023-02-05 00:00:00+00:00,2023-02-05 00:00:00+00:00,2023-02-06 00:00:00+00:00,2785908804.17262,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2023-02-06 00:00:00+00:00,14,False,False
ht,HT,2023-02-05 00:00:00+00:00,2023-02-05 00:00:00+00:00,2023-02-06 00:00:00+00:00,2774928247.998965,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2023-02-06 00:00:00+00:00,15,False,False
bch,BCH,2023-02-05 00:00:00+00:00,2023-02-05 00:00:00+00:00,2023-02-06 00:00:00+00:00,2597229651.50094,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2023-02-06 00:00:00+00:00,16,False,False
algo,ALGO,2023-02-05 00:00:00+00:00,2023-02-05 00:00:00+00:00,2023-02-06 00:00:00+00:00,2564040768.90473,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2023-02-06 00:00:00+00:00,17,False,False
ldo,LDO,2023-02-05 00:00:00+00:00,2023-02-05 00:00:00+00:00,2023-02-06 00:00:00+00:00,2047394821.16299,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2023-02-06 00:00:00+00:00,18,False,False
crv,CRV,2023-02-05 00:00:00+00:00,2023-02-05 00:00:00+00:00,2023-02-06 00:00:00+00:00,1988418618.111133,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2023-02-06 00:00:00+00:00,19,False,False
mana,MANA,2023-02-05 00:00:00+00:00,2023-02-05 00:00:00+00:00,2023-02-06 00:00:00+00:00,1617626530.9536724,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2023-02-06 00:00:00+00:00,20,False,False
aave,AAVE,2023-02-05 00:00:00+00:00,2023-02-05 00:00:00+00:00,2023-02-06 00:00:00+00:00,1370964861.5061984,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2023-02-06 00:00:00+00:00,21,False,False
avaxc,AVAXC,2023-02-05 00:00:00+00:00,2023-02-05 00:00:00+00:00,2023-02-06 00:00:00+00:00,1252293083.3418667,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2023-02-06 00:00:00+00:00,22,False,False
gno,GNO,2023-02-05 00:00:00+00:00,2023-02-05 00:00:00+00:00,2023-02-06 00:00:00+00:00,1184590140.26885,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2023-02-06 00:00:00+00:00,23,False,False
lend,LEND,2023-02-05 00:00:00+00:00,2023-02-05 00:00:00+00:00,2023-02-06 00:00:00+00:00,1113908900.0219686,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2023-02-06 00:00:00+00:00,24,False,False
pax,PAX,2023-02-05 00:00:00+00:00,2023-02-05 00:00:00+00:00,2023-02-06 00:00:00+00:00,904005978.8982474,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2023-02-06 00:00:00+00:00,25,False,False
neo,NEO,2023-02-05 00:00:00+00:00,2023-02-05 00:00:00+00:00,2023-02-06 00:00:00+00:00,885098650.201009,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2023-02-06 00:00:00+00:00,26,False,False
bsv,BSV,2023-02-05 00:00:00+00:00,2023-02-05 00:00:00+00:00,2023-02-06 00:00:00+00:00,854681348.2872392,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2023-02-06 00:00:00+00:00,27,False,False
1inch,1INCH,2023-02-05 00:00:00+00:00,2023-02-05 00:00:00+00:00,2023-02-06 00:00:00+00:00,840611880.0654405,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2023-02-06 00:00:00+00:00,28,False,False
snx,SNX,2023-02-05 00:00:00+00:00,2023-02-05 00:00:00+00:00,2023-02-06 00:00:00+00:00,808540534.3194093,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2023-02-06 00:00:00+00:00,29,False,False
mkr,MKR,2023-02-05 00:00:00+00:00,2023-02-05 00:00:00+00:00,2023-02-06 00:00:00+00:00,677640123.1018856,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2023-02-06 00:00:00+00:00,30,False,False
btc,BTC,2023-02-12 00:00:00+00:00,2023-02-12 00:00:00+00:00,2023-02-13 00:00:00+00:00,419964034322.39526,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2023-02-13 00:00:00+00:00,1,True,True
eth,ETH,2023-02-12 00:00:00+00:00,2023-02-12 00:00:00+00:00,2023-02-13 00:00:00+00:00,182421319275.8323,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2023-02-13 00:00:00+00:00,2,True,True
xrp,XRP,2023-02-12 00:00:00+00:00,2023-02-12 00:00:00+00:00,2023-02-13 00:00:00+00:00,37453113326.55168,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2023-02-13 00:00:00+00:00,3,True,True
ada,ADA,2023-02-12 00:00:00+00:00,2023-02-12 00:00:00+00:00,2023-02-13 00:00:00+00:00,12353620473.933748,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2023-02-13 00:00:00+00:00,4,True,True
doge,DOGE,2023-02-12 00:00:00+00:00,2023-02-12 00:00:00+00:00,2023-02-13 00:00:00+00:00,11334064534.24417,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2023-02-13 00:00:00+00:00,5,True,True
xlm,XLM,2023-02-12 00:00:00+00:00,2023-02-12 00:00:00+00:00,2023-02-13 00:00:00+00:00,8964621369.72132,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2023-02-13 00:00:00+00:00,6,True,True
cro,CRO,2023-02-12 00:00:00+00:00,2023-02-12 00:00:00+00:00,2023-02-13 00:00:00+00:00,7614857493.98884,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2023-02-13 00:00:00+00:00,7,False,True
link,LINK,2023-02-12 00:00:00+00:00,2023-02-12 00:00:00+00:00,2023-02-13 00:00:00+00:00,6808927475.54116,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2023-02-13 00:00:00+00:00,8,False,True
ltc,LTC,2023-02-12 00:00:00+00:00,2023-02-12 00:00:00+00:00,2023-02-13 00:00:00+00:00,6671491327.329986,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2023-02-13 00:00:00+00:00,9,False,True
uni,UNI,2023-02-12 00:00:00+00:00,2023-02-12 00:00:00+00:00,2023-02-13 00:00:00+00:00,6340603456.34783,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2023-02-13 00:00:00+00:00,10,False,True
qnt,QNT,2023-02-12 00:00:00+00:00,2023-02-12 00:00:00+00:00,2023-02-13 00:00:00+00:00,3210194730.0689344,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2023-02-13 00:00:00+00:00,11,False,False
etc,ETC,2023-02-12 00:00:00+00:00,2023-02-12 00:00:00+00:00,2023-02-13 00:00:00+00:00,2933953922.660719,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2023-02-13 00:00:00+00:00,12,False,False
xmr,XMR,2023-02-12 00:00:00+00:00,2023-02-12 00:00:00+00:00,2023-02-13 00:00:00+00:00,2825025854.0795608,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2023-02-13 00:00:00+00:00,13,False,False
icp,ICP,2023-02-12 00:00:00+00:00,2023-02-12 00:00:00+00:00,2023-02-13 00:00:00+00:00,2719802866.916035,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2023-02-13 00:00:00+00:00,14,False,False
ht,HT,2023-02-12 00:00:00+00:00,2023-02-12 00:00:00+00:00,2023-02-13 00:00:00+00:00,2557989132.61858,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2023-02-13 00:00:00+00:00,15,False,False
ldo,LDO,2023-02-12 00:00:00+00:00,2023-02-12 00:00:00+00:00,2023-02-13 00:00:00+00:00,2505694508.55649,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2023-02-13 00:00:00+00:00,16,False,False
algo,ALGO,2023-02-12 00:00:00+00:00,2023-02-12 00:00:00+00:00,2023-02-13 00:00:00+00:00,2472094114.04009,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2023-02-13 00:00:00+00:00,17,False,False
bch,BCH,2023-02-12 00:00:00+00:00,2023-02-12 00:00:00+00:00,2023-02-13 00:00:00+00:00,2371375902.478574,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2023-02-13 00:00:00+00:00,18,False,False
crv,CRV,2023-02-12 00:00:00+00:00,2023-02-12 00:00:00+00:00,2023-02-13 00:00:00+00:00,1763361127.640641,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2023-02-13 00:00:00+00:00,19,False,False
mana,MANA,2023-02-12 00:00:00+00:00,2023-02-12 00:00:00+00:00,2023-02-13 00:00:00+00:00,1450120407.8915987,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2023-02-13 00:00:00+00:00,20,False,False
aave,AAVE,2023-02-12 00:00:00+00:00,2023-02-12 00:00:00+00:00,2023-02-13 00:00:00+00:00,1238047155.0418687,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2023-02-13 00:00:00+00:00,21,False,False
avaxc,AVAXC,2023-02-12 00:00:00+00:00,2023-02-12 00:00:00+00:00,2023-02-13 00:00:00+00:00,1104244840.9627366,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2023-02-13 00:00:00+00:00,22,False,False
gno,GNO,2023-02-12 00:00:00+00:00,2023-02-12 00:00:00+00:00,2023-02-13 00:00:00+00:00,1089746090.2835,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2023-02-13 00:00:00+00:00,23,False,False
lend,LEND,2023-02-12 00:00:00+00:00,2023-02-12 00:00:00+00:00,2023-02-13 00:00:00+00:00,1005913268.3626266,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2023-02-13 00:00:00+00:00,24,False,False
pax,PAX,2023-02-12 00:00:00+00:00,2023-02-12 00:00:00+00:00,2023-02-13 00:00:00+00:00,892809666.0215098,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2023-02-13 00:00:00+00:00,25,False,False
neo,NEO,2023-02-12 00:00:00+00:00,2023-02-12 00:00:00+00:00,2023-02-13 00:00:00+00:00,859675807.898455,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2023-02-13 00:00:00+00:00,26,False,False
1inch,1INCH,2023-02-12 00:00:00+00:00,2023-02-12 00:00:00+00:00,2023-02-13 00:00:00+00:00,797743533.3675345,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2023-02-13 00:00:00+00:00,27,False,False
bsv,BSV,2023-02-12 00:00:00+00:00,2023-02-12 00:00:00+00:00,2023-02-13 00:00:00+00:00,785618302.0905359,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2023-02-13 00:00:00+00:00,28,False,False
snx,SNX,2023-02-12 00:00:00+00:00,2023-02-12 00:00:00+00:00,2023-02-13 00:00:00+00:00,741213348.5614054,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2023-02-13 00:00:00+00:00,29,False,False
dash,DASH,2023-02-12 00:00:00+00:00,2023-02-12 00:00:00+00:00,2023-02-13 00:00:00+00:00,690057281.5124772,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2023-02-13 00:00:00+00:00,30,False,False
btc,BTC,2023-02-19 00:00:00+00:00,2023-02-19 00:00:00+00:00,2023-02-20 00:00:00+00:00,470190985337.3357,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2023-02-20 00:00:00+00:00,1,True,True
eth,ETH,2023-02-19 00:00:00+00:00,2023-02-19 00:00:00+00:00,2023-02-20 00:00:00+00:00,202817955576.06287,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2023-02-20 00:00:00+00:00,2,True,True
xrp,XRP,2023-02-19 00:00:00+00:00,2023-02-19 00:00:00+00:00,2023-02-20 00:00:00+00:00,38631828486.67244,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2023-02-20 00:00:00+00:00,3,True,True
ada,ADA,2023-02-19 00:00:00+00:00,2023-02-19 00:00:00+00:00,2023-02-20 00:00:00+00:00,13595357405.002817,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2023-02-20 00:00:00+00:00,4,True,True
doge,DOGE,2023-02-19 00:00:00+00:00,2023-02-19 00:00:00+00:00,2023-02-20 00:00:00+00:00,12036417766.240011,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2023-02-20 00:00:00+00:00,5,True,True
xlm,XLM,2023-02-19 00:00:00+00:00,2023-02-19 00:00:00+00:00,2023-02-20 00:00:00+00:00,9565529563.191805,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2023-02-20 00:00:00+00:00,6,True,True
cro,CRO,2023-02-19 00:00:00+00:00,2023-02-19 00:00:00+00:00,2023-02-20 00:00:00+00:00,7988275040.55225,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2023-02-20 00:00:00+00:00,7,False,True
link,LINK,2023-02-19 00:00:00+00:00,2023-02-19 00:00:00+00:00,2023-02-20 00:00:00+00:00,7975216075.97401,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2023-02-20 00:00:00+00:00,8,False,True
uni,UNI,2023-02-19 00:00:00+00:00,2023-02-19 00:00:00+00:00,2023-02-20 00:00:00+00:00,7218603283.5864,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2023-02-20 00:00:00+00:00,9,False,True
ltc,LTC,2023-02-19 00:00:00+00:00,2023-02-19 00:00:00+00:00,2023-02-20 00:00:00+00:00,7067431822.623927,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2023-02-20 00:00:00+00:00,10,False,True
icp,ICP,2023-02-19 00:00:00+00:00,2023-02-19 00:00:00+00:00,2023-02-20 00:00:00+00:00,3656953319.0920086,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2023-02-20 00:00:00+00:00,11,False,False
qnt,QNT,2023-02-19 00:00:00+00:00,2023-02-19 00:00:00+00:00,2023-02-20 00:00:00+00:00,3367835643.2731895,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2023-02-20 00:00:00+00:00,12,False,False
etc,ETC,2023-02-19 00:00:00+00:00,2023-02-19 00:00:00+00:00,2023-02-20 00:00:00+00:00,3150816571.832241,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2023-02-20 00:00:00+00:00,13,False,False
ldo,LDO,2023-02-19 00:00:00+00:00,2023-02-19 00:00:00+00:00,2023-02-20 00:00:00+00:00,2943785843.72408,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2023-02-20 00:00:00+00:00,14,False,False
xmr,XMR,2023-02-19 00:00:00+00:00,2023-02-19 00:00:00+00:00,2023-02-20 00:00:00+00:00,2875868210.5519476,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2023-02-20 00:00:00+00:00,15,False,False
algo,ALGO,2023-02-19 00:00:00+00:00,2023-02-19 00:00:00+00:00,2023-02-20 00:00:00+00:00,2796031856.05622,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2023-02-20 00:00:00+00:00,16,False,False
bch,BCH,2023-02-19 00:00:00+00:00,2023-02-19 00:00:00+00:00,2023-02-20 00:00:00+00:00,2631916347.67758,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2023-02-20 00:00:00+00:00,17,False,False
ht,HT,2023-02-19 00:00:00+00:00,2023-02-19 00:00:00+00:00,2023-02-20 00:00:00+00:00,2592945549.987355,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2023-02-20 00:00:00+00:00,18,False,False
crv,CRV,2023-02-19 00:00:00+00:00,2023-02-19 00:00:00+00:00,2023-02-20 00:00:00+00:00,2297230742.519517,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2023-02-20 00:00:00+00:00,19,False,False
mana,MANA,2023-02-19 00:00:00+00:00,2023-02-19 00:00:00+00:00,2023-02-20 00:00:00+00:00,1578685135.4263115,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2023-02-20 00:00:00+00:00,20,False,False
aave,AAVE,2023-02-19 00:00:00+00:00,2023-02-19 00:00:00+00:00,2023-02-20 00:00:00+00:00,1449018645.6851327,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2023-02-20 00:00:00+00:00,21,False,False
avaxc,AVAXC,2023-02-19 00:00:00+00:00,2023-02-19 00:00:00+00:00,2023-02-20 00:00:00+00:00,1245100331.290495,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2023-02-20 00:00:00+00:00,22,False,False
lend,LEND,2023-02-19 00:00:00+00:00,2023-02-19 00:00:00+00:00,2023-02-20 00:00:00+00:00,1177327596.8234224,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2023-02-20 00:00:00+00:00,23,False,False
gno,GNO,2023-02-19 00:00:00+00:00,2023-02-19 00:00:00+00:00,2023-02-20 00:00:00+00:00,1100980220.16074,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2023-02-20 00:00:00+00:00,24,False,False
neo,NEO,2023-02-19 00:00:00+00:00,2023-02-19 00:00:00+00:00,2023-02-20 00:00:00+00:00,1045877191.85046,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2023-02-20 00:00:00+00:00,25,False,False
1inch,1INCH,2023-02-19 00:00:00+00:00,2023-02-19 00:00:00+00:00,2023-02-20 00:00:00+00:00,864193167.278346,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2023-02-20 00:00:00+00:00,26,False,False
snx,SNX,2023-02-19 00:00:00+00:00,2023-02-19 00:00:00+00:00,2023-02-20 00:00:00+00:00,830994021.4585135,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2023-02-20 00:00:00+00:00,27,False,False
bsv,BSV,2023-02-19 00:00:00+00:00,2023-02-19 00:00:00+00:00,2023-02-20 00:00:00+00:00,816635012.0864478,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2023-02-20 00:00:00+00:00,28,False,False
dash,DASH,2023-02-19 00:00:00+00:00,2023-02-19 00:00:00+00:00,2023-02-20 00:00:00+00:00,787506177.5549366,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2023-02-20 00:00:00+00:00,29,False,False
pax,PAX,2023-02-19 00:00:00+00:00,2023-02-19 00:00:00+00:00,2023-02-20 00:00:00+00:00,725015113.2150098,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2023-02-20 00:00:00+00:00,30,False,False
btc,BTC,2023-02-26 00:00:00+00:00,2023-02-26 00:00:00+00:00,2023-02-27 00:00:00+00:00,454425911741.45215,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2023-02-27 00:00:00+00:00,1,True,True
eth,ETH,2023-02-26 00:00:00+00:00,2023-02-26 00:00:00+00:00,2023-02-27 00:00:00+00:00,197666090417.6484,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2023-02-27 00:00:00+00:00,2,True,True
xrp,XRP,2023-02-26 00:00:00+00:00,2023-02-26 00:00:00+00:00,2023-02-27 00:00:00+00:00,37742428260.90877,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2023-02-27 00:00:00+00:00,3,True,True
ada,ADA,2023-02-26 00:00:00+00:00,2023-02-26 00:00:00+00:00,2023-02-27 00:00:00+00:00,12526268296.932331,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2023-02-27 00:00:00+00:00,4,True,True
doge,DOGE,2023-02-26 00:00:00+00:00,2023-02-26 00:00:00+00:00,2023-02-27 00:00:00+00:00,11360880215.283064,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2023-02-27 00:00:00+00:00,5,True,True
xlm,XLM,2023-02-26 00:00:00+00:00,2023-02-26 00:00:00+00:00,2023-02-27 00:00:00+00:00,9365309302.794537,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2023-02-27 00:00:00+00:00,6,True,True
cro,CRO,2023-02-26 00:00:00+00:00,2023-02-26 00:00:00+00:00,2023-02-27 00:00:00+00:00,8076625786.09924,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2023-02-27 00:00:00+00:00,7,False,True
link,LINK,2023-02-26 00:00:00+00:00,2023-02-26 00:00:00+00:00,2023-02-27 00:00:00+00:00,7485148716.91603,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2023-02-27 00:00:00+00:00,8,False,True
ltc,LTC,2023-02-26 00:00:00+00:00,2023-02-26 00:00:00+00:00,2023-02-27 00:00:00+00:00,6888427022.961973,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2023-02-27 00:00:00+00:00,9,False,True
uni,UNI,2023-02-26 00:00:00+00:00,2023-02-26 00:00:00+00:00,2023-02-27 00:00:00+00:00,6597415534.13703,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2023-02-27 00:00:00+00:00,10,False,True
qnt,QNT,2023-02-26 00:00:00+00:00,2023-02-26 00:00:00+00:00,2023-02-27 00:00:00+00:00,3203447199.1925683,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2023-02-27 00:00:00+00:00,11,False,False
ldo,LDO,2023-02-26 00:00:00+00:00,2023-02-26 00:00:00+00:00,2023-02-27 00:00:00+00:00,3110456307.81989,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2023-02-27 00:00:00+00:00,12,False,False
