decision_time,pair,canonical_asset_id,c_rank,d_rank,worst_rank,best_rank,presence_count,c_liquidity,d_liquidity,provenance_category
2023-12-18T00:00:00+00:00,XRP-USDT,XRP,4,4,4,4,2,16186313.442283995,16186313.442283995,MULTI_CHANNEL_CONFIRMED
2023-12-18T00:00:00+00:00,AVAX-USDT,AVAX,5,5,5,5,2,11165193.247155083,11165193.247155083,MULTI_CHANNEL_CONFIRMED
2023-12-18T00:00:00+00:00,LINK-USDT,LINK,6,6,6,6,2,9635739.829524592,9635739.829524592,MULTI_CHANNEL_CONFIRMED
2023-12-18T00:00:00+00:00,LUNC-USDT,LUNC,7,7,7,7,2,9177518.916366516,9177518.916366516,MULTI_CHANNEL_CONFIRMED
2023-12-18T00:00:00+00:00,INJ-USDT,INJ,9,8,9,8,2,8592383.833407313,8592383.833407313,MULTI_CHANNEL_CONFIRMED
2023-12-18T00:00:00+00:00,DOGE-USDT,DOGE,10,9,10,9,2,7865557.925557438,7865557.925557438,MULTI_CHANNEL_CONFIRMED
2023-12-25T00:00:00+00:00,BTC-USDT,BTC,1,1,1,1,2,118460927.76155454,118460927.76155454,MULTI_CHANNEL_CONFIRMED
2023-12-25T00:00:00+00:00,ETH-USDT,ETH,2,2,2,2,2,88706476.32926655,88706476.32926655,MULTI_CHANNEL_CONFIRMED
2023-12-25T00:00:00+00:00,SOL-USDT,SOL,3,3,3,3,2,37679359.291157536,37679359.291157536,MULTI_CHANNEL_CONFIRMED
2023-12-25T00:00:00+00:00,AVAX-USDT,AVAX,4,4,4,4,2,23184070.83372013,23184070.83372013,MULTI_CHANNEL_CONFIRMED
2023-12-25T00:00:00+00:00,XRP-USDT,XRP,5,5,5,5,2,15159817.241951678,15159817.241951678,MULTI_CHANNEL_CONFIRMED
2023-12-25T00:00:00+00:00,INJ-USDT,INJ,6,6,6,6,2,14232933.941592824,14232933.941592824,MULTI_CHANNEL_CONFIRMED
2023-12-25T00:00:00+00:00,ADA-USDT,ADA,7,7,7,7,2,11020198.423020924,11020198.423020924,MULTI_CHANNEL_CONFIRMED
2023-12-25T00:00:00+00:00,LUNC-USDT,LUNC,8,8,8,8,2,9586277.261484716,9586277.261484716,MULTI_CHANNEL_CONFIRMED
2023-12-25T00:00:00+00:00,LINK-USDT,LINK,9,9,9,9,2,9411286.455286304,9411286.455286304,MULTI_CHANNEL_CONFIRMED
2023-12-25T00:00:00+00:00,DOGE-USDT,DOGE,10,10,10,10,2,9062953.564763457,9062953.564763457,MULTI_CHANNEL_CONFIRMED
2024-01-01T00:00:00+00:00,BTC-USDT,BTC,1,1,1,1,2,129678308.07553944,129678308.07553944,MULTI_CHANNEL_CONFIRMED
2024-01-01T00:00:00+00:00,ETH-USDT,ETH,2,2,2,2,2,103025432.3565158,103025432.3565158,MULTI_CHANNEL_CONFIRMED
2024-01-01T00:00:00+00:00,SOL-USDT,SOL,3,3,3,3,2,55199657.0878738,55199657.0878738,MULTI_CHANNEL_CONFIRMED
2024-01-01T00:00:00+00:00,AVAX-USDT,AVAX,4,4,4,4,2,25147111.865207125,25147111.865207125,MULTI_CHANNEL_CONFIRMED
2024-01-01T00:00:00+00:00,INJ-USDT,INJ,5,5,5,5,2,20768752.72822436,20768752.72822436,MULTI_CHANNEL_CONFIRMED
2024-01-01T00:00:00+00:00,XRP-USDT,XRP,6,6,6,6,2,18304509.062165625,18304509.062165625,MULTI_CHANNEL_CONFIRMED
2024-01-01T00:00:00+00:00,ADA-USDT,ADA,7,7,7,7,2,15654411.929805797,15654411.929805797,MULTI_CHANNEL_CONFIRMED
2024-01-01T00:00:00+00:00,LINK-USDT,LINK,8,8,8,8,2,10346146.15512864,10346146.15512864,MULTI_CHANNEL_CONFIRMED
2024-01-01T00:00:00+00:00,DOGE-USDT,DOGE,9,9,9,9,2,9062953.564763457,9062953.564763457,MULTI_CHANNEL_CONFIRMED
2024-01-01T00:00:00+00:00,BNB-USDT,BNB,10,10,10,10,2,8954756.155727841,8954756.155727841,MULTI_CHANNEL_CONFIRMED
2024-01-08T00:00:00+00:00,BTC-USDT,BTC,1,1,1,1,2,147238174.60757774,147238174.60757774,MULTI_CHANNEL_CONFIRMED
2024-01-08T00:00:00+00:00,ETH-USDT,ETH,2,2,2,2,2,106602243.08160137,106602243.08160137,MULTI_CHANNEL_CONFIRMED
2024-01-08T00:00:00+00:00,SOL-USDT,SOL,3,3,3,3,2,64594281.810187645,64594281.810187645,MULTI_CHANNEL_CONFIRMED
2024-01-08T00:00:00+00:00,AVAX-USDT,AVAX,4,4,4,4,2,25119297.731990203,25119297.731990203,MULTI_CHANNEL_CONFIRMED
2024-01-08T00:00:00+00:00,INJ-USDT,INJ,5,5,5,5,2,20914044.22206684,20914044.22206684,MULTI_CHANNEL_CONFIRMED
2024-01-08T00:00:00+00:00,XRP-USDT,XRP,6,6,6,6,2,16942483.94298749,16942483.94298749,MULTI_CHANNEL_CONFIRMED
2024-01-08T00:00:00+00:00,ADA-USDT,ADA,7,7,7,7,2,14196206.835721647,14196206.835721647,MULTI_CHANNEL_CONFIRMED
2024-01-08T00:00:00+00:00,ICP-USDT,ICP,8,8,8,8,2,12096067.583416916,12096067.583416916,MULTI_CHANNEL_CONFIRMED
2024-01-08T00:00:00+00:00,LINK-USDT,LINK,9,9,9,9,2,9411286.455286304,9411286.455286304,MULTI_CHANNEL_CONFIRMED
2024-01-08T00:00:00+00:00,DOGE-USDT,DOGE,10,10,10,10,2,8380166.250622575,8380166.250622575,MULTI_CHANNEL_CONFIRMED
2024-01-15T00:00:00+00:00,BTC-USDT,BTC,1,1,1,1,2,158197941.74527094,158197941.74527094,MULTI_CHANNEL_CONFIRMED
2024-01-15T00:00:00+00:00,ETH-USDT,ETH,2,2,2,2,2,122527172.1043512,122527172.1043512,MULTI_CHANNEL_CONFIRMED
2024-01-15T00:00:00+00:00,SOL-USDT,SOL,3,3,3,3,2,80534289.43526971,80534289.43526971,MULTI_CHANNEL_CONFIRMED
2024-01-15T00:00:00+00:00,AVAX-USDT,AVAX,4,4,4,4,2,20125673.554374177,20125673.554374177,MULTI_CHANNEL_CONFIRMED
2024-01-15T00:00:00+00:00,ICP-USDT,ICP,5,5,5,5,2,19663327.361798137,19663327.361798137,MULTI_CHANNEL_CONFIRMED
2024-01-15T00:00:00+00:00,INJ-USDT,INJ,6,6,6,6,2,18669864.41074175,18669864.41074175,MULTI_CHANNEL_CONFIRMED
2024-01-15T00:00:00+00:00,XRP-USDT,XRP,7,7,7,7,2,18304509.062165625,18304509.062165625,MULTI_CHANNEL_CONFIRMED
2024-01-15T00:00:00+00:00,ADA-USDT,ADA,8,8,8,8,2,14196206.835721647,14196206.835721647,MULTI_CHANNEL_CONFIRMED
2024-01-15T00:00:00+00:00,ARB-USDT,ARB,9,9,9,9,2,13897898.38171484,13897898.38171484,MULTI_CHANNEL_CONFIRMED
2024-01-15T00:00:00+00:00,LINK-USDT,LINK,10,10,10,10,2,9586263.241184035,9586263.241184035,MULTI_CHANNEL_CONFIRMED
2024-01-22T00:00:00+00:00,BTC-USDT,BTC,1,1,1,1,2,121882723.30062038,121882723.30062038,MULTI_CHANNEL_CONFIRMED
2024-01-22T00:00:00+00:00,ETH-USDT,ETH,2,2,2,2,2,110460845.05537812,110460845.05537812,MULTI_CHANNEL_CONFIRMED
2024-01-22T00:00:00+00:00,SOL-USDT,SOL,3,3,3,3,2,68028430.22238275,68028430.22238275,MULTI_CHANNEL_CONFIRMED
2024-01-22T00:00:00+00:00,ICP-USDT,ICP,4,4,4,4,2,20198241.40682654,20198241.40682654,MULTI_CHANNEL_CONFIRMED
2024-01-22T00:00:00+00:00,XRP-USDT,XRP,5,5,5,5,2,18579721.04066723,18579721.04066723,MULTI_CHANNEL_CONFIRMED
2024-01-22T00:00:00+00:00,INJ-USDT,INJ,6,6,6,6,2,14015656.09758382,14015656.09758382,MULTI_CHANNEL_CONFIRMED
2024-01-22T00:00:00+00:00,AVAX-USDT,AVAX,7,7,7,7,2,13284374.133057311,13284374.133057311,MULTI_CHANNEL_CONFIRMED
2024-01-22T00:00:00+00:00,ARB-USDT,ARB,8,8,8,8,2,12044583.88457688,12044583.88457688,MULTI_CHANNEL_CONFIRMED
2024-01-22T00:00:00+00:00,ADA-USDT,ADA,9,9,9,9,2,11460010.777224408,11460010.777224408,MULTI_CHANNEL_CONFIRMED
2024-01-22T00:00:00+00:00,LINK-USDT,LINK,10,10,10,10,2,10600430.340823244,10600430.340823244,MULTI_CHANNEL_CONFIRMED
2024-01-29T00:00:00+00:00,BTC-USDT,BTC,1,1,1,1,2,139249026.69614214,139249026.69614214,MULTI_CHANNEL_CONFIRMED
2024-01-29T00:00:00+00:00,ETH-USDT,ETH,2,2,2,2,2,105072886.97088128,105072886.97088128,MULTI_CHANNEL_CONFIRMED
2024-01-29T00:00:00+00:00,SOL-USDT,SOL,3,3,3,3,2,52504624.9798615,52504624.9798615,MULTI_CHANNEL_CONFIRMED
2024-01-29T00:00:00+00:00,ICP-USDT,ICP,4,4,4,4,2,19667607.974997096,19667607.974997096,MULTI_CHANNEL_CONFIRMED
2024-01-29T00:00:00+00:00,XRP-USDT,XRP,5,5,5,5,2,13200818.790572489,13200818.790572489,MULTI_CHANNEL_CONFIRMED
2024-01-29T00:00:00+00:00,AVAX-USDT,AVAX,6,6,6,6,2,12269330.910341416,12269330.910341416,MULTI_CHANNEL_CONFIRMED
2024-01-29T00:00:00+00:00,INJ-USDT,INJ,8,7,8,7,2,11616493.565048564,11616493.565048564,MULTI_CHANNEL_CONFIRMED
2024-01-29T00:00:00+00:00,SEI-USDT,SEI,9,8,9,8,2,10572156.803528458,10572156.803528458,MULTI_CHANNEL_CONFIRMED
2024-01-29T00:00:00+00:00,ARB-USDT,ARB,10,9,10,9,2,10418194.519122733,10418194.519122733,MULTI_CHANNEL_CONFIRMED
2024-02-05T00:00:00+00:00,BTC-USDT,BTC,1,1,1,1,2,125897370.4820924,125897370.4820924,MULTI_CHANNEL_CONFIRMED
2024-02-05T00:00:00+00:00,ETH-USDT,ETH,2,2,2,2,2,89818428.3736702,89818428.3736702,MULTI_CHANNEL_CONFIRMED
2024-02-05T00:00:00+00:00,SOL-USDT,SOL,3,3,3,3,2,48210970.54126765,48210970.54126765,MULTI_CHANNEL_CONFIRMED
2024-02-05T00:00:00+00:00,ICP-USDT,ICP,4,4,4,4,2,15234517.569375098,15234517.569375098,MULTI_CHANNEL_CONFIRMED
2024-02-05T00:00:00+00:00,XRP-USDT,XRP,6,5,6,5,2,12430401.061139572,12430401.061139572,MULTI_CHANNEL_CONFIRMED
2024-02-05T00:00:00+00:00,AVAX-USDT,AVAX,7,6,7,6,2,10884970.194004709,10884970.194004709,MULTI_CHANNEL_CONFIRMED
2024-02-05T00:00:00+00:00,INJ-USDT,INJ,8,7,8,7,2,10423984.478573192,10423984.478573192,MULTI_CHANNEL_CONFIRMED
2024-02-05T00:00:00+00:00,LINK-USDT,LINK,9,8,9,8,2,9451742.411838455,9451742.411838455,MULTI_CHANNEL_CONFIRMED
2024-02-05T00:00:00+00:00,ARB-USDT,ARB,10,9,10,9,2,8475891.571697658,8475891.571697658,MULTI_CHANNEL_CONFIRMED
2024-02-12T00:00:00+00:00,BTC-USDT,BTC,1,1,1,1,2,120709615.50957792,120709615.50957792,MULTI_CHANNEL_CONFIRMED
2024-02-12T00:00:00+00:00,ETH-USDT,ETH,2,2,2,2,2,58757286.57730419,58757286.57730419,MULTI_CHANNEL_CONFIRMED
2024-02-12T00:00:00+00:00,SOL-USDT,SOL,3,3,3,3,2,43461589.72683513,43461589.72683513,MULTI_CHANNEL_CONFIRMED
2024-02-12T00:00:00+00:00,ICP-USDT,ICP,4,4,4,4,2,13427891.659318548,13427891.659318548,MULTI_CHANNEL_CONFIRMED
2024-02-12T00:00:00+00:00,XRP-USDT,XRP,5,5,5,5,2,12158696.711297318,12158696.711297318,MULTI_CHANNEL_CONFIRMED
2024-02-12T00:00:00+00:00,LINK-USDT,LINK,7,6,7,6,2,9629649.22362526,9629649.22362526,MULTI_CHANNEL_CONFIRMED
2024-02-12T00:00:00+00:00,AVAX-USDT,AVAX,8,7,8,7,2,9397016.098472558,9397016.098472558,MULTI_CHANNEL_CONFIRMED
2024-02-12T00:00:00+00:00,XMR-USDT,XMR,9,8,9,8,2,8150503.371442584,8150503.371442584,MULTI_CHANNEL_CONFIRMED
2024-02-12T00:00:00+00:00,INJ-USDT,INJ,10,9,10,9,2,6840380.662907487,6840380.662907487,MULTI_CHANNEL_CONFIRMED
2024-02-19T00:00:00+00:00,BTC-USDT,BTC,1,1,1,1,2,145501384.45353413,145501384.45353413,MULTI_CHANNEL_CONFIRMED
2024-02-19T00:00:00+00:00,ETH-USDT,ETH,2,2,2,2,2,67758303.24956661,67758303.24956661,MULTI_CHANNEL_CONFIRMED
2024-02-19T00:00:00+00:00,SOL-USDT,SOL,3,3,3,3,2,43461589.72683513,43461589.72683513,MULTI_CHANNEL_CONFIRMED
2024-02-19T00:00:00+00:00,ICP-USDT,ICP,4,4,4,4,2,12350576.865741435,12350576.865741435,MULTI_CHANNEL_CONFIRMED
2024-02-19T00:00:00+00:00,XRP-USDT,XRP,5,5,5,5,2,12345714.77269113,12345714.77269113,MULTI_CHANNEL_CONFIRMED
2024-02-19T00:00:00+00:00,AVAX-USDT,AVAX,7,6,7,6,2,9696820.980703052,9696820.980703052,MULTI_CHANNEL_CONFIRMED
2024-02-19T00:00:00+00:00,LINK-USDT,LINK,8,7,8,7,2,9074764.3011403,9074764.3011403,MULTI_CHANNEL_CONFIRMED
2024-02-19T00:00:00+00:00,XMR-USDT,XMR,9,8,9,8,2,8972103.201718498,8972103.201718498,MULTI_CHANNEL_CONFIRMED
2024-02-19T00:00:00+00:00,ADA-USDT,ADA,10,9,10,9,2,7101221.269219448,7101221.269219448,MULTI_CHANNEL_CONFIRMED
2024-02-26T00:00:00+00:00,BTC-USDT,BTC,1,1,1,1,2,191936362.14257756,191936362.14257756,MULTI_CHANNEL_CONFIRMED
2024-02-26T00:00:00+00:00,ETH-USDT,ETH,2,2,2,2,2,104266457.0023028,104266457.0023028,MULTI_CHANNEL_CONFIRMED
2024-02-26T00:00:00+00:00,SOL-USDT,SOL,3,3,3,3,2,44958251.815508045,44958251.815508045,MULTI_CHANNEL_CONFIRMED
2024-02-26T00:00:00+00:00,XRP-USDT,XRP,4,4,4,4,2,12580118.949432254,12580118.949432254,MULTI_CHANNEL_CONFIRMED
2024-02-26T00:00:00+00:00,ICP-USDT,ICP,5,5,5,5,2,12555482.312142683,12555482.312142683,MULTI_CHANNEL_CONFIRMED
2024-02-26T00:00:00+00:00,XMR-USDT,XMR,6,6,6,6,2,10420341.2495345,10420341.2495345,MULTI_CHANNEL_CONFIRMED
2024-02-26T00:00:00+00:00,LINK-USDT,LINK,8,7,8,7,2,9264398.840538325,9264398.840538325,MULTI_CHANNEL_CONFIRMED
2024-02-26T00:00:00+00:00,INJ-USDT,INJ,9,8,9,8,2,8348835.155044725,8348835.155044725,MULTI_CHANNEL_CONFIRMED
2024-02-26T00:00:00+00:00,ADA-USDT,ADA,10,9,10,9,2,8323584.522774842,8323584.522774842,MULTI_CHANNEL_CONFIRMED
2024-03-04T00:00:00+00:00,BTC-USDT,BTC,1,1,1,1,2,260855731.4412445,260855731.4412445,MULTI_CHANNEL_CONFIRMED
2024-03-04T00:00:00+00:00,ETH-USDT,ETH,2,2,2,2,2,150844939.86310402,150844939.86310402,MULTI_CHANNEL_CONFIRMED
2024-03-04T00:00:00+00:00,SOL-USDT,SOL,3,3,3,3,2,51786057.30622762,51786057.30622762,MULTI_CHANNEL_CONFIRMED
2024-03-04T00:00:00+00:00,XRP-USDT,XRP,4,4,4,4,2,13249259.21788312,13249259.21788312,MULTI_CHANNEL_CONFIRMED
2024-03-04T00:00:00+00:00,ICP-USDT,ICP,5,5,5,5,2,12641840.710445404,12641840.710445404,MULTI_CHANNEL_CONFIRMED
2024-03-04T00:00:00+00:00,XMR-USDT,XMR,6,6,6,6,2,10912080.454733277,10912080.454733277,MULTI_CHANNEL_CONFIRMED
2024-03-04T00:00:00+00:00,ADA-USDT,ADA,8,7,8,7,2,10087911.592648616,10087911.592648616,MULTI_CHANNEL_CONFIRMED
2024-03-04T00:00:00+00:00,INJ-USDT,INJ,9,8,9,8,2,9916018.160598852,9916018.160598852,MULTI_CHANNEL_CONFIRMED
2024-03-04T00:00:00+00:00,FIL-USDT,FIL,10,9,10,9,2,9111207.718830224,9111207.718830224,MULTI_CHANNEL_CONFIRMED
2024-03-11T00:00:00+00:00,BTC-USDT,BTC,1,1,1,1,2,341028250.5285613,341028250.5285613,MULTI_CHANNEL_CONFIRMED
2024-03-11T00:00:00+00:00,ETH-USDT,ETH,2,2,2,2,2,176537794.62233764,176537794.62233764,MULTI_CHANNEL_CONFIRMED
2024-03-11T00:00:00+00:00,SOL-USDT,SOL,3,3,3,3,2,66624125.71953708,66624125.71953708,MULTI_CHANNEL_CONFIRMED
2024-03-11T00:00:00+00:00,XRP-USDT,XRP,4,4,4,4,2,18570863.819037683,18570863.819037683,MULTI_CHANNEL_CONFIRMED
2024-03-11T00:00:00+00:00,FIL-USDT,FIL,6,5,6,5,2,15967876.836202808,15967876.836202808,MULTI_CHANNEL_CONFIRMED
2024-03-11T00:00:00+00:00,FET-USDT,FET,7,6,7,6,2,15802430.187919378,15802430.187919378,MULTI_CHANNEL_CONFIRMED
2024-03-11T00:00:00+00:00,ICP-USDT,ICP,8,7,8,7,2,15747105.33439687,15747105.33439687,MULTI_CHANNEL_CONFIRMED
2024-03-11T00:00:00+00:00,JASMY-USDT,JASMY,9,8,9,8,2,12676790.47056669,12676790.47056669,MULTI_CHANNEL_CONFIRMED
2024-03-11T00:00:00+00:00,ADA-USDT,ADA,10,9,10,9,2,12255844.595793791,12255844.595793791,MULTI_CHANNEL_CONFIRMED
2024-03-18T00:00:00+00:00,BTC-USDT,BTC,1,1,1,1,2,392215462.1836177,392215462.1836177,MULTI_CHANNEL_CONFIRMED
2024-03-18T00:00:00+00:00,ETH-USDT,ETH,2,2,2,2,2,306437604.3687226,306437604.3687226,MULTI_CHANNEL_CONFIRMED
2024-03-18T00:00:00+00:00,SOL-USDT,SOL,3,3,3,3,2,88362409.68791384,88362409.68791384,MULTI_CHANNEL_CONFIRMED
2024-03-18T00:00:00+00:00,SHIB-USDT,SHIB,5,4,5,4,2,42631574.39186971,42631574.39186971,MULTI_CHANNEL_CONFIRMED
2024-03-18T00:00:00+00:00,XRP-USDT,XRP,6,5,6,5,2,31835207.522112347,31835207.522112347,MULTI_CHANNEL_CONFIRMED
2024-03-18T00:00:00+00:00,DOGE-USDT,DOGE,7,6,7,6,2,28825165.409790754,28825165.409790754,MULTI_CHANNEL_CONFIRMED
2024-03-18T00:00:00+00:00,FLOKI-USDT,FLOKI,8,7,8,7,2,23068599.898477107,23068599.898477107,MULTI_CHANNEL_CONFIRMED
2024-03-18T00:00:00+00:00,ICP-USDT,ICP,9,8,9,8,2,20840468.94786755,20840468.94786755,MULTI_CHANNEL_CONFIRMED
2024-03-18T00:00:00+00:00,FET-USDT,FET,10,9,10,9,2,19919809.899542477,19919809.899542477,MULTI_CHANNEL_CONFIRMED
2024-03-25T00:00:00+00:00,BTC-USDT,BTC,1,1,1,1,2,563663501.6018612,563663501.6018612,MULTI_CHANNEL_CONFIRMED
2024-03-25T00:00:00+00:00,ETH-USDT,ETH,2,2,2,2,2,349709421.88897777,349709421.88897777,MULTI_CHANNEL_CONFIRMED
2024-03-25T00:00:00+00:00,SOL-USDT,SOL,3,3,3,3,2,124066030.04006007,124066030.04006007,MULTI_CHANNEL_CONFIRMED
2024-03-25T00:00:00+00:00,SHIB-USDT,SHIB,5,4,5,4,2,42631574.39186971,42631574.39186971,MULTI_CHANNEL_CONFIRMED
2024-03-25T00:00:00+00:00,XRP-USDT,XRP,6,5,6,5,2,41545603.051028565,41545603.051028565,MULTI_CHANNEL_CONFIRMED
2024-03-25T00:00:00+00:00,DOGE-USDT,DOGE,7,6,7,6,2,38856532.59906225,38856532.59906225,MULTI_CHANNEL_CONFIRMED
2024-03-25T00:00:00+00:00,FLOKI-USDT,FLOKI,8,7,8,7,2,23068599.898477107,23068599.898477107,MULTI_CHANNEL_CONFIRMED
2024-03-25T00:00:00+00:00,NEAR-USDT,NEAR,9,8,9,8,2,22406439.425978716,22406439.425978716,MULTI_CHANNEL_CONFIRMED
2024-03-25T00:00:00+00:00,AVAX-USDT,AVAX,10,9,10,9,2,21580112.774761967,21580112.774761967,MULTI_CHANNEL_CONFIRMED
2024-04-01T00:00:00+00:00,BTC-USDT,BTC,1,1,1,1,2,535631278.9408138,535631278.9408138,MULTI_CHANNEL_CONFIRMED
2024-04-01T00:00:00+00:00,ETH-USDT,ETH,2,2,2,2,2,329130587.61842465,329130587.61842465,MULTI_CHANNEL_CONFIRMED
2024-04-01T00:00:00+00:00,SOL-USDT,SOL,3,3,3,3,2,117859149.8094954,117859149.8094954,MULTI_CHANNEL_CONFIRMED
2024-04-01T00:00:00+00:00,DOGE-USDT,DOGE,5,4,5,4,2,40807922.91264921,40807922.91264921,MULTI_CHANNEL_CONFIRMED
2024-04-01T00:00:00+00:00,XRP-USDT,XRP,6,5,6,5,2,38272824.68476816,38272824.68476816,MULTI_CHANNEL_CONFIRMED
2024-04-01T00:00:00+00:00,SHIB-USDT,SHIB,7,6,7,6,2,33404455.404302783,33404455.404302783,MULTI_CHANNEL_CONFIRMED
2024-04-01T00:00:00+00:00,NEAR-USDT,NEAR,8,7,8,7,2,28294289.2356044,28294289.2356044,MULTI_CHANNEL_CONFIRMED
2024-04-01T00:00:00+00:00,ICP-USDT,ICP,9,8,9,8,2,23536880.43509672,23536880.43509672,MULTI_CHANNEL_CONFIRMED
2024-04-01T00:00:00+00:00,FLOKI-USDT,FLOKI,10,9,10,9,2,21126588.17626108,21126588.17626108,MULTI_CHANNEL_CONFIRMED
2024-04-08T00:00:00+00:00,BTC-USDT,BTC,1,1,1,1,2,402801858.57905424,402801858.57905424,MULTI_CHANNEL_CONFIRMED
2024-04-08T00:00:00+00:00,ETH-USDT,ETH,2,2,2,2,2,236593595.74889785,236593595.74889785,MULTI_CHANNEL_CONFIRMED
2024-04-08T00:00:00+00:00,SOL-USDT,SOL,3,3,3,3,2,97939059.3567836,97939059.3567836,MULTI_CHANNEL_CONFIRMED
2024-04-08T00:00:00+00:00,DOGE-USDT,DOGE,4,4,4,4,2,31052043.12779192,31052043.12779192,MULTI_CHANNEL_CONFIRMED
2024-04-08T00:00:00+00:00,XRP-USDT,XRP,5,5,5,5,2,30601143.361168694,30601143.361168694,MULTI_CHANNEL_CONFIRMED
2024-04-08T00:00:00+00:00,NEAR-USDT,NEAR,6,6,6,6,2,28294289.2356044,28294289.2356044,MULTI_CHANNEL_CONFIRMED
2024-04-08T00:00:00+00:00,SHIB-USDT,SHIB,8,7,8,7,2,22978947.415578395,22978947.415578395,MULTI_CHANNEL_CONFIRMED
2024-04-08T00:00:00+00:00,ICP-USDT,ICP,9,8,9,8,2,19582777.075529955,19582777.075529955,MULTI_CHANNEL_CONFIRMED
2024-04-08T00:00:00+00:00,AVAX-USDT,AVAX,10,9,10,9,2,19461509.400243197,19461509.400243197,MULTI_CHANNEL_CONFIRMED
2024-04-15T00:00:00+00:00,BTC-USDT,BTC,1,1,1,1,2,301604802.615254,301604802.615254,MULTI_CHANNEL_CONFIRMED
2024-04-15T00:00:00+00:00,ETH-USDT,ETH,2,2,2,2,2,214592475.77538723,214592475.77538723,MULTI_CHANNEL_CONFIRMED
2024-04-15T00:00:00+00:00,SOL-USDT,SOL,3,3,3,3,2,52352423.578588,52352423.578588,MULTI_CHANNEL_CONFIRMED
2024-04-15T00:00:00+00:00,DOGE-USDT,DOGE,4,4,4,4,2,34103354.95130686,34103354.95130686,MULTI_CHANNEL_CONFIRMED
2024-04-15T00:00:00+00:00,NEAR-USDT,NEAR,5,5,5,5,2,25213842.00392349,25213842.00392349,MULTI_CHANNEL_CONFIRMED
2024-04-15T00:00:00+00:00,XRP-USDT,XRP,6,6,6,6,2,22359428.844307296,22359428.844307296,MULTI_CHANNEL_CONFIRMED
2024-04-15T00:00:00+00:00,ICP-USDT,ICP,7,7,7,7,2,17064668.787199486,17064668.787199486,MULTI_CHANNEL_CONFIRMED
2024-04-15T00:00:00+00:00,SHIB-USDT,SHIB,8,8,8,8,2,14929542.701459471,14929542.701459471,MULTI_CHANNEL_CONFIRMED
2024-04-15T00:00:00+00:00,AVAX-USDT,AVAX,10,9,10,9,2,10173591.062956238,10173591.062956238,MULTI_CHANNEL_CONFIRMED
2024-04-22T00:00:00+00:00,BTC-USDT,BTC,1,1,1,1,2,261682297.52509603,261682297.52509603,MULTI_CHANNEL_CONFIRMED
2024-04-22T00:00:00+00:00,ETH-USDT,ETH,2,2,2,2,2,166043509.8109154,166043509.8109154,MULTI_CHANNEL_CONFIRMED
2024-04-22T00:00:00+00:00,SOL-USDT,SOL,3,3,3,3,2,49847925.77250541,49847925.77250541,MULTI_CHANNEL_CONFIRMED
2024-04-22T00:00:00+00:00,DOGE-USDT,DOGE,4,4,4,4,2,30364520.33631392,30364520.33631392,MULTI_CHANNEL_CONFIRMED
2024-04-22T00:00:00+00:00,NEAR-USDT,NEAR,5,5,5,5,2,21331929.145522505,21331929.145522505,MULTI_CHANNEL_CONFIRMED
2024-04-22T00:00:00+00:00,XRP-USDT,XRP,6,6,6,6,2,18808745.120086,18808745.120086,MULTI_CHANNEL_CONFIRMED
2024-04-22T00:00:00+00:00,WIF-USDT,WIF,7,7,7,7,2,15887227.815922463,15887227.815922463,MULTI_CHANNEL_CONFIRMED
2024-04-22T00:00:00+00:00,ICP-USDT,ICP,8,8,8,8,2,13817722.852879606,13817722.852879606,MULTI_CHANNEL_CONFIRMED
2024-04-22T00:00:00+00:00,ONDO-USDT,ONDO,10,9,10,9,2,11922972.324487884,11922972.324487884,MULTI_CHANNEL_CONFIRMED
2024-04-29T00:00:00+00:00,BTC-USDT,BTC,1,1,1,1,2,215424797.1389157,215424797.1389157,MULTI_CHANNEL_CONFIRMED
2024-04-29T00:00:00+00:00,ETH-USDT,ETH,2,2,2,2,2,148745410.4764138,148745410.4764138,MULTI_CHANNEL_CONFIRMED
2024-04-29T00:00:00+00:00,SOL-USDT,SOL,3,3,3,3,2,48908260.9530507,48908260.9530507,MULTI_CHANNEL_CONFIRMED
2024-04-29T00:00:00+00:00,DOGE-USDT,DOGE,4,4,4,4,2,22594272.32296972,22594272.32296972,MULTI_CHANNEL_CONFIRMED
2024-04-29T00:00:00+00:00,NEAR-USDT,NEAR,5,5,5,5,2,20181363.298360556,20181363.298360556,MULTI_CHANNEL_CONFIRMED
2024-04-29T00:00:00+00:00,XRP-USDT,XRP,6,6,6,6,2,15891420.54600591,15891420.54600591,MULTI_CHANNEL_CONFIRMED
2024-04-29T00:00:00+00:00,ICP-USDT,ICP,7,7,7,7,2,13646100.128489072,13646100.128489072,MULTI_CHANNEL_CONFIRMED
2024-04-29T00:00:00+00:00,WIF-USDT,WIF,8,8,8,8,2,13472899.53993597,13472899.53993597,MULTI_CHANNEL_CONFIRMED
2024-04-29T00:00:00+00:00,SHIB-USDT,SHIB,9,9,9,9,2,10062710.893440709,10062710.893440709,MULTI_CHANNEL_CONFIRMED
2024-04-29T00:00:00+00:00,ONDO-USDT,ONDO,10,10,10,10,2,9836337.707733143,9836337.707733143,MULTI_CHANNEL_CONFIRMED
2024-05-06T00:00:00+00:00,BTC-USDT,BTC,1,1,1,1,2,192657034.71017903,192657034.71017903,MULTI_CHANNEL_CONFIRMED
