family_id,rule_id,universe_id,period_id,pair,signal_time,entry_time,horizon_hours,exit_time,entry_price,exit_price,gross_markout,net_markout
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE_ACCELERATION,C2,ROBUSTNESS_2022,ETH-USDT,2022-07-28 16:00:00+00:00,2022-07-28 19:00:00+00:00,168,2022-08-04 19:00:00+00:00,1747.63,1598.12,-0.08555014505358693,-0.09033626969095297
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE,C2,ROBUSTNESS_2022,SOL-USDT,2022-07-28 16:00:00+00:00,2022-07-28 19:00:00+00:00,24,2022-07-29 19:00:00+00:00,42.831,42.224,-0.01417197824005989,-0.019136548294459738
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE,C2,ROBUSTNESS_2022,SOL-USDT,2022-07-28 16:00:00+00:00,2022-07-28 19:00:00+00:00,72,2022-07-31 19:00:00+00:00,42.831,43.743,0.02129298872312102,0.016239756251313218
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE,C2,ROBUSTNESS_2022,SOL-USDT,2022-07-28 16:00:00+00:00,2022-07-28 19:00:00+00:00,168,2022-08-04 19:00:00+00:00,42.831,38.408,-0.10326632579206652,-0.10800815997758635
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE_ACCELERATION,C2,ROBUSTNESS_2022,SOL-USDT,2022-07-28 16:00:00+00:00,2022-07-28 19:00:00+00:00,24,2022-07-29 19:00:00+00:00,42.831,42.224,-0.01417197824005989,-0.019136548294459738
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE_ACCELERATION,C2,ROBUSTNESS_2022,SOL-USDT,2022-07-28 16:00:00+00:00,2022-07-28 19:00:00+00:00,72,2022-07-31 19:00:00+00:00,42.831,43.743,0.02129298872312102,0.016239756251313218
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE_ACCELERATION,C2,ROBUSTNESS_2022,SOL-USDT,2022-07-28 16:00:00+00:00,2022-07-28 19:00:00+00:00,168,2022-08-04 19:00:00+00:00,42.831,38.408,-0.10326632579206652,-0.10800815997758635
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE,C2,ROBUSTNESS_2022,XRP-USDT,2022-07-28 16:00:00+00:00,2022-07-28 19:00:00+00:00,24,2022-07-29 19:00:00+00:00,0.37223,0.36606,-0.016575773043548403,-0.02153433361093953
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE,C2,ROBUSTNESS_2022,XRP-USDT,2022-07-28 16:00:00+00:00,2022-07-28 19:00:00+00:00,72,2022-07-31 19:00:00+00:00,0.37223,0.39111,0.05072132821105235,0.04559452489052472
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE,C2,ROBUSTNESS_2022,XRP-USDT,2022-07-28 16:00:00+00:00,2022-07-28 19:00:00+00:00,168,2022-08-04 19:00:00+00:00,0.37223,0.36792,-0.011578862531230638,-0.016549915374902562
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE_ACCELERATION,C2,ROBUSTNESS_2022,XRP-USDT,2022-07-28 16:00:00+00:00,2022-07-28 19:00:00+00:00,24,2022-07-29 19:00:00+00:00,0.37223,0.36606,-0.016575773043548403,-0.02153433361093953
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE_ACCELERATION,C2,ROBUSTNESS_2022,XRP-USDT,2022-07-28 16:00:00+00:00,2022-07-28 19:00:00+00:00,72,2022-07-31 19:00:00+00:00,0.37223,0.39111,0.05072132821105235,0.04559452489052472
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE_ACCELERATION,C2,ROBUSTNESS_2022,XRP-USDT,2022-07-28 16:00:00+00:00,2022-07-28 19:00:00+00:00,168,2022-08-04 19:00:00+00:00,0.37223,0.36792,-0.011578862531230638,-0.016549915374902562
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE,C2,ROBUSTNESS_2022,AVAX-USDT,2022-07-28 16:00:00+00:00,2022-07-28 19:00:00+00:00,24,2022-07-29 19:00:00+00:00,24.384,24.576,0.007874015748031482,0.002854330708661403
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE,C2,ROBUSTNESS_2022,AVAX-USDT,2022-07-28 16:00:00+00:00,2022-07-28 19:00:00+00:00,72,2022-07-31 19:00:00+00:00,24.384,24.575,0.007833005249343827,0.0028134227362204673
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE,C2,ROBUSTNESS_2022,AVAX-USDT,2022-07-28 16:00:00+00:00,2022-07-28 19:00:00+00:00,168,2022-08-04 19:00:00+00:00,24.384,23.161,-0.050155839895013044,-0.055030450295275514
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE_ACCELERATION,C2,ROBUSTNESS_2022,AVAX-USDT,2022-07-28 16:00:00+00:00,2022-07-28 19:00:00+00:00,24,2022-07-29 19:00:00+00:00,24.384,24.576,0.007874015748031482,0.002854330708661403
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE_ACCELERATION,C2,ROBUSTNESS_2022,AVAX-USDT,2022-07-28 16:00:00+00:00,2022-07-28 19:00:00+00:00,72,2022-07-31 19:00:00+00:00,24.384,24.575,0.007833005249343827,0.0028134227362204673
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE_ACCELERATION,C2,ROBUSTNESS_2022,AVAX-USDT,2022-07-28 16:00:00+00:00,2022-07-28 19:00:00+00:00,168,2022-08-04 19:00:00+00:00,24.384,23.161,-0.050155839895013044,-0.055030450295275514
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE,D2,ROBUSTNESS_2022,BTC-USDT,2022-07-28 16:00:00+00:00,2022-07-28 19:00:00+00:00,24,2022-07-29 19:00:00+00:00,23996.7,23929.5,-0.002800385052944776,-0.007793384090312414
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE,D2,ROBUSTNESS_2022,BTC-USDT,2022-07-28 16:00:00+00:00,2022-07-28 19:00:00+00:00,72,2022-07-31 19:00:00+00:00,23996.7,23747.6,-0.01038059399834157,-0.015354642513345717
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE,D2,ROBUSTNESS_2022,BTC-USDT,2022-07-28 16:00:00+00:00,2022-07-28 19:00:00+00:00,168,2022-08-04 19:00:00+00:00,23996.7,22540.0,-0.06070418015810508,-0.06555241970770982
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE_ACCELERATION,D2,ROBUSTNESS_2022,BTC-USDT,2022-07-28 16:00:00+00:00,2022-07-28 19:00:00+00:00,24,2022-07-29 19:00:00+00:00,23996.7,23929.5,-0.002800385052944776,-0.007793384090312414
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE_ACCELERATION,D2,ROBUSTNESS_2022,BTC-USDT,2022-07-28 16:00:00+00:00,2022-07-28 19:00:00+00:00,72,2022-07-31 19:00:00+00:00,23996.7,23747.6,-0.01038059399834157,-0.015354642513345717
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE_ACCELERATION,D2,ROBUSTNESS_2022,BTC-USDT,2022-07-28 16:00:00+00:00,2022-07-28 19:00:00+00:00,168,2022-08-04 19:00:00+00:00,23996.7,22540.0,-0.06070418015810508,-0.06555241970770982
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE,D2,ROBUSTNESS_2022,ETH-USDT,2022-07-28 16:00:00+00:00,2022-07-28 19:00:00+00:00,24,2022-07-29 19:00:00+00:00,1747.63,1722.7,-0.014265033216413148,-0.019229370633372114
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE,D2,ROBUSTNESS_2022,ETH-USDT,2022-07-28 16:00:00+00:00,2022-07-28 19:00:00+00:00,72,2022-07-31 19:00:00+00:00,1747.63,1707.41,-0.02301402470774705,-0.027956489645977682
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE,D2,ROBUSTNESS_2022,ETH-USDT,2022-07-28 16:00:00+00:00,2022-07-28 19:00:00+00:00,168,2022-08-04 19:00:00+00:00,1747.63,1598.12,-0.08555014505358693,-0.09033626969095297
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE_ACCELERATION,D2,ROBUSTNESS_2022,ETH-USDT,2022-07-28 16:00:00+00:00,2022-07-28 19:00:00+00:00,24,2022-07-29 19:00:00+00:00,1747.63,1722.7,-0.014265033216413148,-0.019229370633372114
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE_ACCELERATION,D2,ROBUSTNESS_2022,ETH-USDT,2022-07-28 16:00:00+00:00,2022-07-28 19:00:00+00:00,72,2022-07-31 19:00:00+00:00,1747.63,1707.41,-0.02301402470774705,-0.027956489645977682
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE_ACCELERATION,D2,ROBUSTNESS_2022,ETH-USDT,2022-07-28 16:00:00+00:00,2022-07-28 19:00:00+00:00,168,2022-08-04 19:00:00+00:00,1747.63,1598.12,-0.08555014505358693,-0.09033626969095297
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE,D2,ROBUSTNESS_2022,SOL-USDT,2022-07-28 16:00:00+00:00,2022-07-28 19:00:00+00:00,24,2022-07-29 19:00:00+00:00,42.831,42.224,-0.01417197824005989,-0.019136548294459738
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE,D2,ROBUSTNESS_2022,SOL-USDT,2022-07-28 16:00:00+00:00,2022-07-28 19:00:00+00:00,72,2022-07-31 19:00:00+00:00,42.831,43.743,0.02129298872312102,0.016239756251313218
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE,D2,ROBUSTNESS_2022,SOL-USDT,2022-07-28 16:00:00+00:00,2022-07-28 19:00:00+00:00,168,2022-08-04 19:00:00+00:00,42.831,38.408,-0.10326632579206652,-0.10800815997758635
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE_ACCELERATION,D2,ROBUSTNESS_2022,SOL-USDT,2022-07-28 16:00:00+00:00,2022-07-28 19:00:00+00:00,24,2022-07-29 19:00:00+00:00,42.831,42.224,-0.01417197824005989,-0.019136548294459738
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE_ACCELERATION,D2,ROBUSTNESS_2022,SOL-USDT,2022-07-28 16:00:00+00:00,2022-07-28 19:00:00+00:00,72,2022-07-31 19:00:00+00:00,42.831,43.743,0.02129298872312102,0.016239756251313218
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE_ACCELERATION,D2,ROBUSTNESS_2022,SOL-USDT,2022-07-28 16:00:00+00:00,2022-07-28 19:00:00+00:00,168,2022-08-04 19:00:00+00:00,42.831,38.408,-0.10326632579206652,-0.10800815997758635
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE,D2,ROBUSTNESS_2022,XRP-USDT,2022-07-28 16:00:00+00:00,2022-07-28 19:00:00+00:00,24,2022-07-29 19:00:00+00:00,0.37223,0.36606,-0.016575773043548403,-0.02153433361093953
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE,D2,ROBUSTNESS_2022,XRP-USDT,2022-07-28 16:00:00+00:00,2022-07-28 19:00:00+00:00,72,2022-07-31 19:00:00+00:00,0.37223,0.39111,0.05072132821105235,0.04559452489052472
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE,D2,ROBUSTNESS_2022,XRP-USDT,2022-07-28 16:00:00+00:00,2022-07-28 19:00:00+00:00,168,2022-08-04 19:00:00+00:00,0.37223,0.36792,-0.011578862531230638,-0.016549915374902562
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE_ACCELERATION,D2,ROBUSTNESS_2022,XRP-USDT,2022-07-28 16:00:00+00:00,2022-07-28 19:00:00+00:00,24,2022-07-29 19:00:00+00:00,0.37223,0.36606,-0.016575773043548403,-0.02153433361093953
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE_ACCELERATION,D2,ROBUSTNESS_2022,XRP-USDT,2022-07-28 16:00:00+00:00,2022-07-28 19:00:00+00:00,72,2022-07-31 19:00:00+00:00,0.37223,0.39111,0.05072132821105235,0.04559452489052472
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE_ACCELERATION,D2,ROBUSTNESS_2022,XRP-USDT,2022-07-28 16:00:00+00:00,2022-07-28 19:00:00+00:00,168,2022-08-04 19:00:00+00:00,0.37223,0.36792,-0.011578862531230638,-0.016549915374902562
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE,D2,ROBUSTNESS_2022,AVAX-USDT,2022-07-28 16:00:00+00:00,2022-07-28 19:00:00+00:00,24,2022-07-29 19:00:00+00:00,24.384,24.576,0.007874015748031482,0.002854330708661403
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE,D2,ROBUSTNESS_2022,AVAX-USDT,2022-07-28 16:00:00+00:00,2022-07-28 19:00:00+00:00,72,2022-07-31 19:00:00+00:00,24.384,24.575,0.007833005249343827,0.0028134227362204673
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE,D2,ROBUSTNESS_2022,AVAX-USDT,2022-07-28 16:00:00+00:00,2022-07-28 19:00:00+00:00,168,2022-08-04 19:00:00+00:00,24.384,23.161,-0.050155839895013044,-0.055030450295275514
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE_ACCELERATION,D2,ROBUSTNESS_2022,AVAX-USDT,2022-07-28 16:00:00+00:00,2022-07-28 19:00:00+00:00,24,2022-07-29 19:00:00+00:00,24.384,24.576,0.007874015748031482,0.002854330708661403
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE_ACCELERATION,D2,ROBUSTNESS_2022,AVAX-USDT,2022-07-28 16:00:00+00:00,2022-07-28 19:00:00+00:00,72,2022-07-31 19:00:00+00:00,24.384,24.575,0.007833005249343827,0.0028134227362204673
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE_ACCELERATION,D2,ROBUSTNESS_2022,AVAX-USDT,2022-07-28 16:00:00+00:00,2022-07-28 19:00:00+00:00,168,2022-08-04 19:00:00+00:00,24.384,23.161,-0.050155839895013044,-0.055030450295275514
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE,E2,ROBUSTNESS_2022,BTC-USDT,2022-07-28 16:00:00+00:00,2022-07-28 19:00:00+00:00,24,2022-07-29 19:00:00+00:00,23996.7,23929.5,-0.002800385052944776,-0.007793384090312414
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE,E2,ROBUSTNESS_2022,BTC-USDT,2022-07-28 16:00:00+00:00,2022-07-28 19:00:00+00:00,72,2022-07-31 19:00:00+00:00,23996.7,23747.6,-0.01038059399834157,-0.015354642513345717
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE,E2,ROBUSTNESS_2022,BTC-USDT,2022-07-28 16:00:00+00:00,2022-07-28 19:00:00+00:00,168,2022-08-04 19:00:00+00:00,23996.7,22540.0,-0.06070418015810508,-0.06555241970770982
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE_ACCELERATION,E2,ROBUSTNESS_2022,BTC-USDT,2022-07-28 16:00:00+00:00,2022-07-28 19:00:00+00:00,24,2022-07-29 19:00:00+00:00,23996.7,23929.5,-0.002800385052944776,-0.007793384090312414
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE_ACCELERATION,E2,ROBUSTNESS_2022,BTC-USDT,2022-07-28 16:00:00+00:00,2022-07-28 19:00:00+00:00,72,2022-07-31 19:00:00+00:00,23996.7,23747.6,-0.01038059399834157,-0.015354642513345717
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE_ACCELERATION,E2,ROBUSTNESS_2022,BTC-USDT,2022-07-28 16:00:00+00:00,2022-07-28 19:00:00+00:00,168,2022-08-04 19:00:00+00:00,23996.7,22540.0,-0.06070418015810508,-0.06555241970770982
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE,E2,ROBUSTNESS_2022,ETH-USDT,2022-07-28 16:00:00+00:00,2022-07-28 19:00:00+00:00,24,2022-07-29 19:00:00+00:00,1747.63,1722.7,-0.014265033216413148,-0.019229370633372114
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE,E2,ROBUSTNESS_2022,ETH-USDT,2022-07-28 16:00:00+00:00,2022-07-28 19:00:00+00:00,72,2022-07-31 19:00:00+00:00,1747.63,1707.41,-0.02301402470774705,-0.027956489645977682
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE,E2,ROBUSTNESS_2022,ETH-USDT,2022-07-28 16:00:00+00:00,2022-07-28 19:00:00+00:00,168,2022-08-04 19:00:00+00:00,1747.63,1598.12,-0.08555014505358693,-0.09033626969095297
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE_ACCELERATION,E2,ROBUSTNESS_2022,ETH-USDT,2022-07-28 16:00:00+00:00,2022-07-28 19:00:00+00:00,24,2022-07-29 19:00:00+00:00,1747.63,1722.7,-0.014265033216413148,-0.019229370633372114
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE_ACCELERATION,E2,ROBUSTNESS_2022,ETH-USDT,2022-07-28 16:00:00+00:00,2022-07-28 19:00:00+00:00,72,2022-07-31 19:00:00+00:00,1747.63,1707.41,-0.02301402470774705,-0.027956489645977682
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE_ACCELERATION,E2,ROBUSTNESS_2022,ETH-USDT,2022-07-28 16:00:00+00:00,2022-07-28 19:00:00+00:00,168,2022-08-04 19:00:00+00:00,1747.63,1598.12,-0.08555014505358693,-0.09033626969095297
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE,E2,ROBUSTNESS_2022,SOL-USDT,2022-07-28 16:00:00+00:00,2022-07-28 19:00:00+00:00,24,2022-07-29 19:00:00+00:00,42.831,42.224,-0.01417197824005989,-0.019136548294459738
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE,E2,ROBUSTNESS_2022,SOL-USDT,2022-07-28 16:00:00+00:00,2022-07-28 19:00:00+00:00,72,2022-07-31 19:00:00+00:00,42.831,43.743,0.02129298872312102,0.016239756251313218
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE,E2,ROBUSTNESS_2022,SOL-USDT,2022-07-28 16:00:00+00:00,2022-07-28 19:00:00+00:00,168,2022-08-04 19:00:00+00:00,42.831,38.408,-0.10326632579206652,-0.10800815997758635
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE_ACCELERATION,E2,ROBUSTNESS_2022,SOL-USDT,2022-07-28 16:00:00+00:00,2022-07-28 19:00:00+00:00,24,2022-07-29 19:00:00+00:00,42.831,42.224,-0.01417197824005989,-0.019136548294459738
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE_ACCELERATION,E2,ROBUSTNESS_2022,SOL-USDT,2022-07-28 16:00:00+00:00,2022-07-28 19:00:00+00:00,72,2022-07-31 19:00:00+00:00,42.831,43.743,0.02129298872312102,0.016239756251313218
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE_ACCELERATION,E2,ROBUSTNESS_2022,SOL-USDT,2022-07-28 16:00:00+00:00,2022-07-28 19:00:00+00:00,168,2022-08-04 19:00:00+00:00,42.831,38.408,-0.10326632579206652,-0.10800815997758635
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE,E2,ROBUSTNESS_2022,XRP-USDT,2022-07-28 16:00:00+00:00,2022-07-28 19:00:00+00:00,24,2022-07-29 19:00:00+00:00,0.37223,0.36606,-0.016575773043548403,-0.02153433361093953
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE,E2,ROBUSTNESS_2022,XRP-USDT,2022-07-28 16:00:00+00:00,2022-07-28 19:00:00+00:00,72,2022-07-31 19:00:00+00:00,0.37223,0.39111,0.05072132821105235,0.04559452489052472
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE,E2,ROBUSTNESS_2022,XRP-USDT,2022-07-28 16:00:00+00:00,2022-07-28 19:00:00+00:00,168,2022-08-04 19:00:00+00:00,0.37223,0.36792,-0.011578862531230638,-0.016549915374902562
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE_ACCELERATION,E2,ROBUSTNESS_2022,XRP-USDT,2022-07-28 16:00:00+00:00,2022-07-28 19:00:00+00:00,24,2022-07-29 19:00:00+00:00,0.37223,0.36606,-0.016575773043548403,-0.02153433361093953
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE_ACCELERATION,E2,ROBUSTNESS_2022,XRP-USDT,2022-07-28 16:00:00+00:00,2022-07-28 19:00:00+00:00,72,2022-07-31 19:00:00+00:00,0.37223,0.39111,0.05072132821105235,0.04559452489052472
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE_ACCELERATION,E2,ROBUSTNESS_2022,XRP-USDT,2022-07-28 16:00:00+00:00,2022-07-28 19:00:00+00:00,168,2022-08-04 19:00:00+00:00,0.37223,0.36792,-0.011578862531230638,-0.016549915374902562
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE,E2,ROBUSTNESS_2022,AVAX-USDT,2022-07-28 16:00:00+00:00,2022-07-28 19:00:00+00:00,24,2022-07-29 19:00:00+00:00,24.384,24.576,0.007874015748031482,0.002854330708661403
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE,E2,ROBUSTNESS_2022,AVAX-USDT,2022-07-28 16:00:00+00:00,2022-07-28 19:00:00+00:00,72,2022-07-31 19:00:00+00:00,24.384,24.575,0.007833005249343827,0.0028134227362204673
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE,E2,ROBUSTNESS_2022,AVAX-USDT,2022-07-28 16:00:00+00:00,2022-07-28 19:00:00+00:00,168,2022-08-04 19:00:00+00:00,24.384,23.161,-0.050155839895013044,-0.055030450295275514
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE_ACCELERATION,E2,ROBUSTNESS_2022,AVAX-USDT,2022-07-28 16:00:00+00:00,2022-07-28 19:00:00+00:00,24,2022-07-29 19:00:00+00:00,24.384,24.576,0.007874015748031482,0.002854330708661403
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE_ACCELERATION,E2,ROBUSTNESS_2022,AVAX-USDT,2022-07-28 16:00:00+00:00,2022-07-28 19:00:00+00:00,72,2022-07-31 19:00:00+00:00,24.384,24.575,0.007833005249343827,0.0028134227362204673
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE_ACCELERATION,E2,ROBUSTNESS_2022,AVAX-USDT,2022-07-28 16:00:00+00:00,2022-07-28 19:00:00+00:00,168,2022-08-04 19:00:00+00:00,24.384,23.161,-0.050155839895013044,-0.055030450295275514
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE,C2,ROBUSTNESS_2022,SOL-USDT,2022-07-28 21:00:00+00:00,2022-07-29 00:00:00+00:00,24,2022-07-30 00:00:00+00:00,43.297,41.918,-0.03184978174007436,-0.03677015728572417
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE,C2,ROBUSTNESS_2022,SOL-USDT,2022-07-28 21:00:00+00:00,2022-07-29 00:00:00+00:00,72,2022-08-01 00:00:00+00:00,43.297,42.361,-0.021618125967157065,-0.02656408065223917
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE,C2,ROBUSTNESS_2022,SOL-USDT,2022-07-28 21:00:00+00:00,2022-07-29 00:00:00+00:00,168,2022-08-05 00:00:00+00:00,43.297,38.834,-0.10307873524724565,-0.10782103840912753
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE,D2,ROBUSTNESS_2022,SOL-USDT,2022-07-28 21:00:00+00:00,2022-07-29 00:00:00+00:00,24,2022-07-30 00:00:00+00:00,43.297,41.918,-0.03184978174007436,-0.03677015728572417
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE,D2,ROBUSTNESS_2022,SOL-USDT,2022-07-28 21:00:00+00:00,2022-07-29 00:00:00+00:00,72,2022-08-01 00:00:00+00:00,43.297,42.361,-0.021618125967157065,-0.02656408065223917
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE,D2,ROBUSTNESS_2022,SOL-USDT,2022-07-28 21:00:00+00:00,2022-07-29 00:00:00+00:00,168,2022-08-05 00:00:00+00:00,43.297,38.834,-0.10307873524724565,-0.10782103840912753
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE,E2,ROBUSTNESS_2022,SOL-USDT,2022-07-28 21:00:00+00:00,2022-07-29 00:00:00+00:00,24,2022-07-30 00:00:00+00:00,43.297,41.918,-0.03184978174007436,-0.03677015728572417
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE,E2,ROBUSTNESS_2022,SOL-USDT,2022-07-28 21:00:00+00:00,2022-07-29 00:00:00+00:00,72,2022-08-01 00:00:00+00:00,43.297,42.361,-0.021618125967157065,-0.02656408065223917
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE,E2,ROBUSTNESS_2022,SOL-USDT,2022-07-28 21:00:00+00:00,2022-07-29 00:00:00+00:00,168,2022-08-05 00:00:00+00:00,43.297,38.834,-0.10307873524724565,-0.10782103840912753
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE,C2,ROBUSTNESS_2022,ADA-USDT,2022-07-29 04:00:00+00:00,2022-07-29 07:00:00+00:00,24,2022-07-30 07:00:00+00:00,0.533369,0.519444,-0.026107629052307013,-0.031042359979676245
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE,C2,ROBUSTNESS_2022,ADA-USDT,2022-07-29 04:00:00+00:00,2022-07-29 07:00:00+00:00,72,2022-08-01 07:00:00+00:00,0.533369,0.517309,-0.030110486361224487,-0.035035210145321426
