family_id,rule_id,universe_id,period_id,pair,signal_time,confirmed,reason,entry_time,value_t1,value_t2,breakout_reference
RELATIVE_STRENGTH_ROTATION,RS_TWO_BAR_LEADER_PERSISTENCE,D2,ROBUSTNESS_2023,LTC-USDT,2023-06-26 02:00:00+00:00,True,CONFIRMED,2023-06-26 05:00:00+00:00,0.009820537227497539,0.011075069508804436,
RELATIVE_STRENGTH_ROTATION,RS_TWO_BAR_LEADER_PERSISTENCE_ACCELERATION,D2,ROBUSTNESS_2023,LTC-USDT,2023-06-26 02:00:00+00:00,True,CONFIRMED,2023-06-26 05:00:00+00:00,0.009820537227497539,0.011075069508804436,
RELATIVE_STRENGTH_ROTATION,RS_TWO_BAR_LEADER_PERSISTENCE,E2,ROBUSTNESS_2023,LTC-USDT,2023-06-26 02:00:00+00:00,True,CONFIRMED,2023-06-26 05:00:00+00:00,0.009820537227497539,0.011075069508804436,
RELATIVE_STRENGTH_ROTATION,RS_TWO_BAR_LEADER_PERSISTENCE_ACCELERATION,E2,ROBUSTNESS_2023,LTC-USDT,2023-06-26 02:00:00+00:00,True,CONFIRMED,2023-06-26 05:00:00+00:00,0.009820537227497539,0.011075069508804436,
RELATIVE_STRENGTH_ROTATION,RS_TWO_BAR_LEADER_PERSISTENCE,D2,ROBUSTNESS_2023,LTC-USDT,2023-06-26 07:00:00+00:00,False,PERSISTENCE_FAILED,,0.015632985599615123,0.013118392072319462,
RELATIVE_STRENGTH_ROTATION,RS_TWO_BAR_LEADER_PERSISTENCE_ACCELERATION,D2,ROBUSTNESS_2023,LTC-USDT,2023-06-26 07:00:00+00:00,False,PERSISTENCE_FAILED,,0.015632985599615123,0.013118392072319462,
RELATIVE_STRENGTH_ROTATION,RS_TWO_BAR_LEADER_PERSISTENCE,E2,ROBUSTNESS_2023,LTC-USDT,2023-06-26 07:00:00+00:00,False,PERSISTENCE_FAILED,,0.015632985599615123,0.013118392072319462,
RELATIVE_STRENGTH_ROTATION,RS_TWO_BAR_LEADER_PERSISTENCE_ACCELERATION,E2,ROBUSTNESS_2023,LTC-USDT,2023-06-26 07:00:00+00:00,False,PERSISTENCE_FAILED,,0.015632985599615123,0.013118392072319462,
RELATIVE_STRENGTH_ROTATION,RS_TWO_BAR_LEADER_PERSISTENCE,D2,ROBUSTNESS_2023,BTC-USDT,2023-06-26 08:00:00+00:00,False,PERSISTENCE_FAILED,,0.013118392072319462,0.013032511210762321,
RELATIVE_STRENGTH_ROTATION,RS_TWO_BAR_LEADER_PERSISTENCE_ACCELERATION,D2,ROBUSTNESS_2023,BTC-USDT,2023-06-26 08:00:00+00:00,False,PERSISTENCE_FAILED,,0.013118392072319462,0.013032511210762321,
RELATIVE_STRENGTH_ROTATION,RS_TWO_BAR_LEADER_PERSISTENCE,E2,ROBUSTNESS_2023,BTC-USDT,2023-06-26 08:00:00+00:00,False,PERSISTENCE_FAILED,,0.013118392072319462,0.013032511210762321,
RELATIVE_STRENGTH_ROTATION,RS_TWO_BAR_LEADER_PERSISTENCE_ACCELERATION,E2,ROBUSTNESS_2023,BTC-USDT,2023-06-26 08:00:00+00:00,False,PERSISTENCE_FAILED,,0.013118392072319462,0.013032511210762321,
RELATIVE_STRENGTH_ROTATION,RS_TWO_BAR_LEADER_PERSISTENCE,D2,ROBUSTNESS_2023,INJ-USDT,2023-06-26 10:00:00+00:00,True,CONFIRMED,2023-06-26 13:00:00+00:00,0.02395715896279582,0.03289657095065501,
RELATIVE_STRENGTH_ROTATION,RS_TWO_BAR_LEADER_PERSISTENCE_ACCELERATION,D2,ROBUSTNESS_2023,INJ-USDT,2023-06-26 10:00:00+00:00,True,CONFIRMED,2023-06-26 13:00:00+00:00,0.02395715896279582,0.03289657095065501,
RELATIVE_STRENGTH_ROTATION,RS_TWO_BAR_LEADER_PERSISTENCE,E2,ROBUSTNESS_2023,INJ-USDT,2023-06-26 10:00:00+00:00,True,CONFIRMED,2023-06-26 13:00:00+00:00,0.02395715896279582,0.03289657095065501,
RELATIVE_STRENGTH_ROTATION,RS_TWO_BAR_LEADER_PERSISTENCE_ACCELERATION,E2,ROBUSTNESS_2023,INJ-USDT,2023-06-26 10:00:00+00:00,True,CONFIRMED,2023-06-26 13:00:00+00:00,0.02395715896279582,0.03289657095065501,
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE,D2,ROBUSTNESS_2023,INJ-USDT,2023-06-26 13:00:00+00:00,True,CONFIRMED,2023-06-26 16:00:00+00:00,7.672,7.561,7.489
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE_ACCELERATION,D2,ROBUSTNESS_2023,INJ-USDT,2023-06-26 13:00:00+00:00,False,ACCELERATION_FAILED,,7.672,7.561,7.489
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE,E2,ROBUSTNESS_2023,INJ-USDT,2023-06-26 13:00:00+00:00,True,CONFIRMED,2023-06-26 16:00:00+00:00,7.672,7.561,7.489
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE_ACCELERATION,E2,ROBUSTNESS_2023,INJ-USDT,2023-06-26 13:00:00+00:00,False,ACCELERATION_FAILED,,7.672,7.561,7.489
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE,C2,ROBUSTNESS_2023,XMR-USDT,2023-06-27 18:00:00+00:00,True,CONFIRMED,2023-06-27 21:00:00+00:00,169.62,169.66,169.47
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE_ACCELERATION,C2,ROBUSTNESS_2023,XMR-USDT,2023-06-27 18:00:00+00:00,True,CONFIRMED,2023-06-27 21:00:00+00:00,169.62,169.66,169.47
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE,C2,ROBUSTNESS_2023,XMR-USDT,2023-06-27 22:00:00+00:00,False,PERSISTENCE_FAILED,,168.08,167.67,170.63
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE_ACCELERATION,C2,ROBUSTNESS_2023,XMR-USDT,2023-06-27 22:00:00+00:00,False,PERSISTENCE_FAILED,,168.08,167.67,170.63
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE,D2,ROBUSTNESS_2023,INJ-USDT,2023-06-29 12:00:00+00:00,False,PERSISTENCE_FAILED,,7.852,7.848,7.92
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE_ACCELERATION,D2,ROBUSTNESS_2023,INJ-USDT,2023-06-29 12:00:00+00:00,False,PERSISTENCE_FAILED,,7.852,7.848,7.92
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE,E2,ROBUSTNESS_2023,INJ-USDT,2023-06-29 12:00:00+00:00,False,PERSISTENCE_FAILED,,7.852,7.848,7.92
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE_ACCELERATION,E2,ROBUSTNESS_2023,INJ-USDT,2023-06-29 12:00:00+00:00,False,PERSISTENCE_FAILED,,7.852,7.848,7.92
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE,C2,ROBUSTNESS_2023,SOL-USDT,2023-06-30 04:00:00+00:00,False,PERSISTENCE_FAILED,,18.703,18.769,18.861
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE_ACCELERATION,C2,ROBUSTNESS_2023,SOL-USDT,2023-06-30 04:00:00+00:00,False,PERSISTENCE_FAILED,,18.703,18.769,18.861
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE,C2,ROBUSTNESS_2023,LTC-USDT,2023-06-30 04:00:00+00:00,True,CONFIRMED,2023-06-30 07:00:00+00:00,95.453,94.389,89.421
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE_ACCELERATION,C2,ROBUSTNESS_2023,LTC-USDT,2023-06-30 04:00:00+00:00,False,ACCELERATION_FAILED,,95.453,94.389,89.421
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE,D2,ROBUSTNESS_2023,SOL-USDT,2023-06-30 04:00:00+00:00,False,PERSISTENCE_FAILED,,18.703,18.769,18.861
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE_ACCELERATION,D2,ROBUSTNESS_2023,SOL-USDT,2023-06-30 04:00:00+00:00,False,PERSISTENCE_FAILED,,18.703,18.769,18.861
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE,D2,ROBUSTNESS_2023,LTC-USDT,2023-06-30 04:00:00+00:00,True,CONFIRMED,2023-06-30 07:00:00+00:00,95.453,94.389,89.421
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE_ACCELERATION,D2,ROBUSTNESS_2023,LTC-USDT,2023-06-30 04:00:00+00:00,False,ACCELERATION_FAILED,,95.453,94.389,89.421
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE,E2,ROBUSTNESS_2023,SOL-USDT,2023-06-30 04:00:00+00:00,False,PERSISTENCE_FAILED,,18.703,18.769,18.861
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE_ACCELERATION,E2,ROBUSTNESS_2023,SOL-USDT,2023-06-30 04:00:00+00:00,False,PERSISTENCE_FAILED,,18.703,18.769,18.861
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE,E2,ROBUSTNESS_2023,LTC-USDT,2023-06-30 04:00:00+00:00,True,CONFIRMED,2023-06-30 07:00:00+00:00,95.453,94.389,89.421
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE_ACCELERATION,E2,ROBUSTNESS_2023,LTC-USDT,2023-06-30 04:00:00+00:00,False,ACCELERATION_FAILED,,95.453,94.389,89.421
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE,C2,ROBUSTNESS_2023,LTC-USDT,2023-06-30 09:00:00+00:00,True,CONFIRMED,2023-06-30 12:00:00+00:00,99.959,100.167,97.174
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE_ACCELERATION,C2,ROBUSTNESS_2023,LTC-USDT,2023-06-30 09:00:00+00:00,True,CONFIRMED,2023-06-30 12:00:00+00:00,99.959,100.167,97.174
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE,D2,ROBUSTNESS_2023,LTC-USDT,2023-06-30 09:00:00+00:00,True,CONFIRMED,2023-06-30 12:00:00+00:00,99.959,100.167,97.174
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE_ACCELERATION,D2,ROBUSTNESS_2023,LTC-USDT,2023-06-30 09:00:00+00:00,True,CONFIRMED,2023-06-30 12:00:00+00:00,99.959,100.167,97.174
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE,E2,ROBUSTNESS_2023,LTC-USDT,2023-06-30 09:00:00+00:00,True,CONFIRMED,2023-06-30 12:00:00+00:00,99.959,100.167,97.174
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE_ACCELERATION,E2,ROBUSTNESS_2023,LTC-USDT,2023-06-30 09:00:00+00:00,True,CONFIRMED,2023-06-30 12:00:00+00:00,99.959,100.167,97.174
RELATIVE_STRENGTH_ROTATION,RS_TWO_BAR_LEADER_PERSISTENCE,C2,ROBUSTNESS_2023,LTC-USDT,2023-06-30 11:00:00+00:00,False,PERSISTENCE_FAILED,,0.13052593746256158,0.15649724286741784,
RELATIVE_STRENGTH_ROTATION,RS_TWO_BAR_LEADER_PERSISTENCE_ACCELERATION,C2,ROBUSTNESS_2023,LTC-USDT,2023-06-30 11:00:00+00:00,False,PERSISTENCE_FAILED,,0.13052593746256158,0.15649724286741784,
RELATIVE_STRENGTH_ROTATION,RS_TWO_BAR_LEADER_PERSISTENCE,D2,ROBUSTNESS_2023,LTC-USDT,2023-06-30 11:00:00+00:00,False,PERSISTENCE_FAILED,,0.13052593746256158,0.15649724286741784,
RELATIVE_STRENGTH_ROTATION,RS_TWO_BAR_LEADER_PERSISTENCE_ACCELERATION,D2,ROBUSTNESS_2023,LTC-USDT,2023-06-30 11:00:00+00:00,False,PERSISTENCE_FAILED,,0.13052593746256158,0.15649724286741784,
RELATIVE_STRENGTH_ROTATION,RS_TWO_BAR_LEADER_PERSISTENCE,E2,ROBUSTNESS_2023,LTC-USDT,2023-06-30 11:00:00+00:00,False,PERSISTENCE_FAILED,,0.13052593746256158,0.15649724286741784,
RELATIVE_STRENGTH_ROTATION,RS_TWO_BAR_LEADER_PERSISTENCE_ACCELERATION,E2,ROBUSTNESS_2023,LTC-USDT,2023-06-30 11:00:00+00:00,False,PERSISTENCE_FAILED,,0.13052593746256158,0.15649724286741784,
RELATIVE_STRENGTH_ROTATION,RS_TWO_BAR_LEADER_PERSISTENCE,C2,ROBUSTNESS_2023,SOL-USDT,2023-06-30 12:00:00+00:00,True,CONFIRMED,2023-06-30 15:00:00+00:00,0.15649724286741784,0.08731495968227221,
RELATIVE_STRENGTH_ROTATION,RS_TWO_BAR_LEADER_PERSISTENCE_ACCELERATION,C2,ROBUSTNESS_2023,SOL-USDT,2023-06-30 12:00:00+00:00,False,ACCELERATION_FAILED,,0.15649724286741784,0.08731495968227221,
RELATIVE_STRENGTH_ROTATION,RS_TWO_BAR_LEADER_PERSISTENCE,D2,ROBUSTNESS_2023,SOL-USDT,2023-06-30 12:00:00+00:00,True,CONFIRMED,2023-06-30 15:00:00+00:00,0.15649724286741784,0.08731495968227221,
RELATIVE_STRENGTH_ROTATION,RS_TWO_BAR_LEADER_PERSISTENCE_ACCELERATION,D2,ROBUSTNESS_2023,SOL-USDT,2023-06-30 12:00:00+00:00,False,ACCELERATION_FAILED,,0.15649724286741784,0.08731495968227221,
RELATIVE_STRENGTH_ROTATION,RS_TWO_BAR_LEADER_PERSISTENCE,E2,ROBUSTNESS_2023,SOL-USDT,2023-06-30 12:00:00+00:00,True,CONFIRMED,2023-06-30 15:00:00+00:00,0.15649724286741784,0.08731495968227221,
RELATIVE_STRENGTH_ROTATION,RS_TWO_BAR_LEADER_PERSISTENCE_ACCELERATION,E2,ROBUSTNESS_2023,SOL-USDT,2023-06-30 12:00:00+00:00,False,ACCELERATION_FAILED,,0.15649724286741784,0.08731495968227221,
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE,C2,ROBUSTNESS_2023,SOL-USDT,2023-06-30 13:00:00+00:00,False,PERSISTENCE_FAILED,,18.069,18.194,19.079
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE_ACCELERATION,C2,ROBUSTNESS_2023,SOL-USDT,2023-06-30 13:00:00+00:00,False,PERSISTENCE_FAILED,,18.069,18.194,19.079
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE,D2,ROBUSTNESS_2023,SOL-USDT,2023-06-30 13:00:00+00:00,False,PERSISTENCE_FAILED,,18.069,18.194,19.079
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE_ACCELERATION,D2,ROBUSTNESS_2023,SOL-USDT,2023-06-30 13:00:00+00:00,False,PERSISTENCE_FAILED,,18.069,18.194,19.079
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE,E2,ROBUSTNESS_2023,SOL-USDT,2023-06-30 13:00:00+00:00,False,PERSISTENCE_FAILED,,18.069,18.194,19.079
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE_ACCELERATION,E2,ROBUSTNESS_2023,SOL-USDT,2023-06-30 13:00:00+00:00,False,PERSISTENCE_FAILED,,18.069,18.194,19.079
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE,D2,ROBUSTNESS_2023,LTC-USDT,2023-06-30 17:00:00+00:00,True,CONFIRMED,2023-06-30 20:00:00+00:00,107.901,104.502,103.004
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE_ACCELERATION,D2,ROBUSTNESS_2023,LTC-USDT,2023-06-30 17:00:00+00:00,False,ACCELERATION_FAILED,,107.901,104.502,103.004
RELATIVE_STRENGTH_ROTATION,RS_TWO_BAR_LEADER_PERSISTENCE,D2,ROBUSTNESS_2023,LTC-USDT,2023-06-30 17:00:00+00:00,True,CONFIRMED,2023-06-30 20:00:00+00:00,0.22370032661948813,0.18625559061911146,
RELATIVE_STRENGTH_ROTATION,RS_TWO_BAR_LEADER_PERSISTENCE_ACCELERATION,D2,ROBUSTNESS_2023,LTC-USDT,2023-06-30 17:00:00+00:00,False,ACCELERATION_FAILED,,0.22370032661948813,0.18625559061911146,
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE,E2,ROBUSTNESS_2023,LTC-USDT,2023-06-30 17:00:00+00:00,True,CONFIRMED,2023-06-30 20:00:00+00:00,107.901,104.502,103.004
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE_ACCELERATION,E2,ROBUSTNESS_2023,LTC-USDT,2023-06-30 17:00:00+00:00,False,ACCELERATION_FAILED,,107.901,104.502,103.004
RELATIVE_STRENGTH_ROTATION,RS_TWO_BAR_LEADER_PERSISTENCE,E2,ROBUSTNESS_2023,LTC-USDT,2023-06-30 17:00:00+00:00,True,CONFIRMED,2023-06-30 20:00:00+00:00,0.22370032661948813,0.18625559061911146,
RELATIVE_STRENGTH_ROTATION,RS_TWO_BAR_LEADER_PERSISTENCE_ACCELERATION,E2,ROBUSTNESS_2023,LTC-USDT,2023-06-30 17:00:00+00:00,False,ACCELERATION_FAILED,,0.22370032661948813,0.18625559061911146,
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE,D2,ROBUSTNESS_2023,ETH-USDT,2023-06-30 18:00:00+00:00,True,CONFIRMED,2023-06-30 21:00:00+00:00,1924.73,1926.53,1913.59
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE_ACCELERATION,D2,ROBUSTNESS_2023,ETH-USDT,2023-06-30 18:00:00+00:00,True,CONFIRMED,2023-06-30 21:00:00+00:00,1924.73,1926.53,1913.59
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE,E2,ROBUSTNESS_2023,ETH-USDT,2023-06-30 18:00:00+00:00,True,CONFIRMED,2023-06-30 21:00:00+00:00,1924.73,1926.53,1913.59
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE_ACCELERATION,E2,ROBUSTNESS_2023,ETH-USDT,2023-06-30 18:00:00+00:00,True,CONFIRMED,2023-06-30 21:00:00+00:00,1924.73,1926.53,1913.59
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE,D2,ROBUSTNESS_2023,INJ-USDT,2023-07-01 02:00:00+00:00,True,CONFIRMED,2023-07-01 05:00:00+00:00,8.36,8.488,8.203
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE_ACCELERATION,D2,ROBUSTNESS_2023,INJ-USDT,2023-07-01 02:00:00+00:00,True,CONFIRMED,2023-07-01 05:00:00+00:00,8.36,8.488,8.203
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE,E2,ROBUSTNESS_2023,INJ-USDT,2023-07-01 02:00:00+00:00,True,CONFIRMED,2023-07-01 05:00:00+00:00,8.36,8.488,8.203
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE_ACCELERATION,E2,ROBUSTNESS_2023,INJ-USDT,2023-07-01 02:00:00+00:00,True,CONFIRMED,2023-07-01 05:00:00+00:00,8.36,8.488,8.203
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE,D2,ROBUSTNESS_2023,INJ-USDT,2023-07-01 17:00:00+00:00,True,CONFIRMED,2023-07-01 20:00:00+00:00,8.695,8.928,8.579
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE_ACCELERATION,D2,ROBUSTNESS_2023,INJ-USDT,2023-07-01 17:00:00+00:00,True,CONFIRMED,2023-07-01 20:00:00+00:00,8.695,8.928,8.579
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE,E2,ROBUSTNESS_2023,INJ-USDT,2023-07-01 17:00:00+00:00,True,CONFIRMED,2023-07-01 20:00:00+00:00,8.695,8.928,8.579
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE_ACCELERATION,E2,ROBUSTNESS_2023,INJ-USDT,2023-07-01 17:00:00+00:00,True,CONFIRMED,2023-07-01 20:00:00+00:00,8.695,8.928,8.579
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE,C2,ROBUSTNESS_2023,XRP-USDT,2023-07-02 03:00:00+00:00,True,CONFIRMED,2023-07-02 06:00:00+00:00,0.4937,0.48352,0.48262
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE_ACCELERATION,C2,ROBUSTNESS_2023,XRP-USDT,2023-07-02 03:00:00+00:00,False,ACCELERATION_FAILED,,0.4937,0.48352,0.48262
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE,D2,ROBUSTNESS_2023,XRP-USDT,2023-07-02 03:00:00+00:00,True,CONFIRMED,2023-07-02 06:00:00+00:00,0.4937,0.48352,0.48262
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE_ACCELERATION,D2,ROBUSTNESS_2023,XRP-USDT,2023-07-02 03:00:00+00:00,False,ACCELERATION_FAILED,,0.4937,0.48352,0.48262
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE,E2,ROBUSTNESS_2023,XRP-USDT,2023-07-02 03:00:00+00:00,True,CONFIRMED,2023-07-02 06:00:00+00:00,0.4937,0.48352,0.48262
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE_ACCELERATION,E2,ROBUSTNESS_2023,XRP-USDT,2023-07-02 03:00:00+00:00,False,ACCELERATION_FAILED,,0.4937,0.48352,0.48262
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE,C2,ROBUSTNESS_2023,ETH-USDT,2023-07-03 08:00:00+00:00,False,PERSISTENCE_FAILED,,1960.14,1955.69,1960.0
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE_ACCELERATION,C2,ROBUSTNESS_2023,ETH-USDT,2023-07-03 08:00:00+00:00,False,PERSISTENCE_FAILED,,1960.14,1955.69,1960.0
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE,D2,ROBUSTNESS_2023,ETH-USDT,2023-07-03 08:00:00+00:00,False,PERSISTENCE_FAILED,,1960.14,1955.69,1960.0
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE_ACCELERATION,D2,ROBUSTNESS_2023,ETH-USDT,2023-07-03 08:00:00+00:00,False,PERSISTENCE_FAILED,,1960.14,1955.69,1960.0
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE,E2,ROBUSTNESS_2023,ETH-USDT,2023-07-03 08:00:00+00:00,False,PERSISTENCE_FAILED,,1960.14,1955.69,1960.0
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE_ACCELERATION,E2,ROBUSTNESS_2023,ETH-USDT,2023-07-03 08:00:00+00:00,False,PERSISTENCE_FAILED,,1960.14,1955.69,1960.0
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE,C2,ROBUSTNESS_2023,XMR-USDT,2023-07-03 09:00:00+00:00,True,CONFIRMED,2023-07-03 12:00:00+00:00,171.38,171.08,169.98
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE_ACCELERATION,C2,ROBUSTNESS_2023,XMR-USDT,2023-07-03 09:00:00+00:00,False,ACCELERATION_FAILED,,171.38,171.08,169.98
RELATIVE_STRENGTH_ROTATION,RS_TWO_BAR_LEADER_PERSISTENCE,D2,ROBUSTNESS_2023,LTC-USDT,2023-07-03 14:00:00+00:00,True,CONFIRMED,2023-07-03 17:00:00+00:00,0.13143551250506125,0.12276380207531479,
RELATIVE_STRENGTH_ROTATION,RS_TWO_BAR_LEADER_PERSISTENCE_ACCELERATION,D2,ROBUSTNESS_2023,LTC-USDT,2023-07-03 14:00:00+00:00,False,ACCELERATION_FAILED,,0.13143551250506125,0.12276380207531479,
RELATIVE_STRENGTH_ROTATION,RS_TWO_BAR_LEADER_PERSISTENCE,E2,ROBUSTNESS_2023,LTC-USDT,2023-07-03 14:00:00+00:00,True,CONFIRMED,2023-07-03 17:00:00+00:00,0.13143551250506125,0.12276380207531479,
RELATIVE_STRENGTH_ROTATION,RS_TWO_BAR_LEADER_PERSISTENCE_ACCELERATION,E2,ROBUSTNESS_2023,LTC-USDT,2023-07-03 14:00:00+00:00,False,ACCELERATION_FAILED,,0.13143551250506125,0.12276380207531479,
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE,C2,ROBUSTNESS_2023,BTC-USDT,2023-07-03 16:00:00+00:00,True,CONFIRMED,2023-07-03 19:00:00+00:00,31045.2,31002.2,30794.7
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE_ACCELERATION,C2,ROBUSTNESS_2023,BTC-USDT,2023-07-03 16:00:00+00:00,False,ACCELERATION_FAILED,,31045.2,31002.2,30794.7
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE,D2,ROBUSTNESS_2023,BTC-USDT,2023-07-03 16:00:00+00:00,True,CONFIRMED,2023-07-03 19:00:00+00:00,31045.2,31002.2,30794.7
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE_ACCELERATION,D2,ROBUSTNESS_2023,BTC-USDT,2023-07-03 16:00:00+00:00,False,ACCELERATION_FAILED,,31045.2,31002.2,30794.7
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE,E2,ROBUSTNESS_2023,BTC-USDT,2023-07-03 16:00:00+00:00,True,CONFIRMED,2023-07-03 19:00:00+00:00,31045.2,31002.2,30794.7
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE_ACCELERATION,E2,ROBUSTNESS_2023,BTC-USDT,2023-07-03 16:00:00+00:00,False,ACCELERATION_FAILED,,31045.2,31002.2,30794.7
RELATIVE_STRENGTH_ROTATION,RS_TWO_BAR_LEADER_PERSISTENCE,C2,ROBUSTNESS_2023,ETH-USDT,2023-07-03 17:00:00+00:00,False,PERSISTENCE_FAILED,,0.028488477590273842,0.03126385341242521,
RELATIVE_STRENGTH_ROTATION,RS_TWO_BAR_LEADER_PERSISTENCE_ACCELERATION,C2,ROBUSTNESS_2023,ETH-USDT,2023-07-03 17:00:00+00:00,False,PERSISTENCE_FAILED,,0.028488477590273842,0.03126385341242521,
