universe_mode,portfolio_mode,fold_id,trade_id,position_id,candidate_id,symbol,entry_time,exit_time,entry_price,exit_price,quantity,gross_pnl,net_pnl,return_fraction,exit_reason,alignment_tier,holding_hours,mfe,mae,natural_reselection_sequence,previous_position_id
PIT_UNIVERSE,TREATMENT,WF01,TRADE-2c45d2503039212a1b3a,POS-12e64ea6ce14d9dbd2f1,CAND-9baf80fa41c6e43ec544,LTC,2022-11-07T04:00:00+00:00,2022-11-07T20:00:00+00:00,71.52,66.60072857142858,236.80328668902084,-1164.899642401107,-1230.3145273723,-0.0724991974344694,STRUCTURAL_ATR_STOP,FULL,16.0,0.007130872483221529,-0.06878175934803443,0,
PIT_UNIVERSE,TREATMENT,WF01,TRADE-5011a3cd6b7f4255d5ca,POS-27c35b3ce13d4cdb5d02,CAND-b0710cd7180c08372907,ALGO,2022-11-07T04:00:00+00:00,2022-11-08T04:00:00+00:00,0.4189,0.37281571428571425,40049.08875802698,-1845.6336489217044,-1909.048634746811,-0.1135654619213642,STRUCTURAL_ATR_STOP,FULL,24.0,0.07042253521126773,-0.11001261808136964,0,
PIT_UNIVERSE,TREATMENT,WF01,TRADE-65c55567f5bfbffa50d6,POS-e8c50e35ad87c556488f,CAND-1075b00a97b1c5032d7b,DOGE,2022-10-31T16:00:00+00:00,2022-11-08T16:00:00+00:00,0.12687,0.09045485714285714,138030.23456799562,-5026.3907103985,-5086.38551241627,-0.28987341444979975,STRUCTURAL_ATR_STOP,FULL,192.0,0.2516749428548908,-0.2870272157101196,1,POS-960070c3980eaa91d84e
PIT_UNIVERSE,TREATMENT,WF01,TRADE-88cadffbbb2d06c7aec3,POS-f7738cf740600c67f97d,CAND-3f40d9463ca3bdc81185,DASH,2022-12-05T04:00:00+00:00,2022-12-07T16:00:00+00:00,45.59,44.17,342.44621865214066,-486.2736304860403,-547.7495756584726,-0.035014857321986906,STRUCTURAL_ATR_STOP,FULL,60.0,0.05308181618776042,-0.031147181399429735,0,
PIT_UNIVERSE,TREATMENT,WF01,TRADE-f25a5a684fb212ece02a,POS-420c2720e46df583d1a1,CAND-052935f6ec24882d1d04,LTC,2022-12-05T04:00:00+00:00,2022-12-08T04:00:00+00:00,77.841,75.472,197.2570619666776,-467.3019797990592,-527.7861236816537,-0.03430435669045512,STRUCTURAL_ATR_STOP,FULL,72.0,0.09182821392325402,-0.030433833069975935,1,POS-12e64ea6ce14d9dbd2f1
PIT_UNIVERSE,TREATMENT,WF01,TRADE-cf32df5763cfe6780d11,POS-11d708910cf7ed911fce,CAND-26eab3e6406a5639dac0,PAXG,2022-12-07T16:00:00+00:00,2022-12-12T04:00:00+00:00,1780.0,1795.12,8.514020347758374,128.73198765810568,67.85469880674985,0.004468456345735434,REBALANCE_EXIT,FULL,108.0,0.0393258426966292,-0.0035056179775281304,0,
PIT_UNIVERSE,TREATMENT,WF01,TRADE-715a7528ccbb3ece5dbc,POS-98366153542a910d0f72,CAND-c9ed355a0524eaa966d4,LTC,2022-12-13T12:00:00+00:00,2022-12-15T00:00:00+00:00,76.912,73.54,131.92450406612141,-444.8494277109614,-484.5460386824736,-0.0476593100464351,STRUCTURAL_ATR_STOP,MEDIUM,36.0,0.03738038277511957,-0.043842313293114166,2,POS-420c2720e46df583d1a1
PIT_UNIVERSE,TREATMENT,WF01,TRADE-caadd4eb5023ab1b3908,POS-4bc44a20e71d8037dcdc,CAND-83b481a5ce3a7be46e8a,DASH,2022-12-12T12:00:00+00:00,2022-12-16T08:00:00+00:00,48.65,44.814571428571426,310.4371369047237,-1190.6594645168605,-1248.689212429486,-0.0825144718637897,STRUCTURAL_ATR_STOP,FULL,92.0,0.03288797533401855,-0.07883717515783295,1,POS-f7738cf740600c67f97d
PIT_UNIVERSE,TREATMENT,WF01,TRADE-75aae91dfd13e75816ce,POS-e1d8dbdd7fdf5223a729,CAND-b9523da2ec7591260a1e,QNT,2022-12-13T00:00:00+00:00,2022-12-16T16:00:00+00:00,120.812,113.789,41.22223375773877,-289.50374768059925,-308.8453022041978,-0.06189159607481058,STRUCTURAL_ATR_STOP,FOUR_HOUR_ONLY,88.0,0.0549614276727477,-0.05813164255206438,2,POS-48aabdbc8afd09f433c2
PIT_UNIVERSE,TREATMENT,WF02,TRADE-56a4981205d43c37f3c6,POS-24c1c6b09c20e18f915f,CAND-ff299f48e9200e85f049,ETC,2023-01-10T16:00:00+00:00,2023-01-16T04:00:00+00:00,20.1524,22.4828,831.166511184772,1936.9504376649936,1866.0765367896636,0.11118518406706966,REBALANCE_EXIT,MEDIUM,132.0,0.184712490819952,-0.03499831285603705,0,
PIT_UNIVERSE,TREATMENT,WF02,TRADE-ebe13cf16eaeccfe8fed,POS-1850eaab8886efc31076,CAND-7f010e0d0848e529e885,MANA,2023-01-17T04:00:00+00:00,2023-01-23T04:00:00+00:00,0.73404,0.72716,35986.38398220725,-247.58632179758575,-352.7529303471882,-0.013327385879975645,REBALANCE_EXIT,FULL,144.0,0.06314369789112306,-0.1638739033295188,0,
PIT_UNIVERSE,TREATMENT,WF02,TRADE-4e04cddb82338b0474fa,POS-be5fee6c863845d6faae,CAND-4d5b5c9d9a61807c074f,FTT,2023-01-23T20:00:00+00:00,2023-01-24T20:00:00+00:00,2.29,2.02,8142.86763978682,-2198.5742627424415,-2268.765781797404,-0.12142527172728779,STRUCTURAL_ATR_STOP,MEDIUM,24.0,0.02183406113537112,-0.11790393013100442,0,
PIT_UNIVERSE,TREATMENT,WF02,TRADE-48b438e97608e3a5d203,POS-3c6f03b79682cab26fd2,CAND-adea8469e03086f90938,LDO,2023-01-11T20:00:00+00:00,2023-01-30T04:00:00+00:00,1.8311,2.2856,13693.296063216692,6223.603060731988,6110.8606769251,0.24322857752356145,REBALANCE_EXIT,FULL,440.0,0.54797662607176,-0.06143847960242477,0,
PIT_UNIVERSE,TREATMENT,WF02,TRADE-5570f800169c2f0b4310,POS-b3b49e166329144ee541,CAND-a87e5a637873a977e29e,PAXG,2023-01-11T08:00:00+00:00,2023-02-04T12:00:00+00:00,1870.0,1855.01,13.344026204811316,-200.02695281012174,-299.44021491649016,-0.011976058578031109,STRUCTURAL_ATR_STOP,FULL,580.0,0.06417112299465244,-0.008016042780748633,0,
PIT_UNIVERSE,TREATMENT,WF02,TRADE-aa48824d1b9d21d39f58,POS-05935b73e499183ea9cc,CAND-5f65a9ae9c2e3f03f419,FTT,2023-02-03T08:00:00+00:00,2023-02-09T00:00:00+00:00,1.977,1.7878,9051.69008260193,-1712.5797636282855,-1780.735369274245,-0.09931053421735185,STRUCTURAL_ATR_STOP,MEDIUM,136.0,0.1057157309054122,-0.09570055639858377,1,POS-be5fee6c863845d6faae
PIT_UNIVERSE,TREATMENT,WF02,TRADE-b3b02587fb21cd6a86c2,POS-77ad5caf8c40ada4070a,CAND-c32c7fb2e1484bf17466,MANA,2023-01-31T00:00:00+00:00,2023-02-09T20:00:00+00:00,0.75224,0.6772418571428572,35094.12286491519,-2631.9940400690307,-2732.3268639245075,-0.10329376683651269,STRUCTURAL_ATR_STOP,FULL,236.0,0.12854939912793784,-0.09969975387794161,1,POS-1850eaab8886efc31076
PIT_UNIVERSE,TREATMENT,WF02,TRADE-72b430b4e456d19ffc3b,POS-3513dab333a9200764eb,CAND-87f5c5241c4733f71e7c,SHIB,2023-02-15T08:00:00+00:00,2023-02-20T04:00:00+00:00,1.288e-05,1.3428e-05,1338639235.660097,733.5743011417316,663.1404591182398,0.038384721240748224,REBALANCE_EXIT,MEDIUM,116.0,0.08695652173913038,-0.025698757763975233,0,
PIT_UNIVERSE,TREATMENT,WF02,TRADE-5cbb22030fa8a2130dac,POS-726227a8a5aee09389af,CAND-29d8ca39cf43617942bc,LDO,2023-02-20T04:00:00+00:00,2023-02-21T12:00:00+00:00,3.0222,2.70994,8909.365568955856,-2782.0384925621574,-2884.177954067027,-0.10690163581248599,STRUCTURAL_ATR_STOP,FULL,32.0,0.014592019058963679,-0.1033220832506122,1,POS-3c6f03b79682cab26fd2
PIT_UNIVERSE,TREATMENT,WF02,TRADE-5c4b437c8b67f53f8b64,POS-2b6cc01874bde41af40f,CAND-50fa7122ababd6687ade,LRC,2023-02-14T20:00:00+00:00,2023-02-25T04:00:00+00:00,0.4077,0.3669485714285714,62561.568930009256,-2549.473307567779,-2646.399767563703,-0.10354744451319522,STRUCTURAL_ATR_STOP,FULL,248.0,0.21265636497424567,-0.09995444829881928,0,
PIT_UNIVERSE,TREATMENT,WF02,TRADE-29ba8425f04b2bcd3e4b,POS-f4b4b9942a87de3ad5eb,CAND-5a761cb38f768f8009d7,LDO,2023-02-27T16:00:00+00:00,2023-03-03T00:00:00+00:00,3.2268,2.819895714285715,7688.305554682085,-3128.404480081084,-3221.382168576314,-0.1295901061218509,STRUCTURAL_ATR_STOP,FULL,80.0,0.022096194372133393,-0.12610148931272003,2,POS-726227a8a5aee09389af
PIT_UNIVERSE,TREATMENT,WF02,TRADE-40a48d1e28a1a2dd69b8,POS-9ea6fde92119ee09afdb,CAND-38b6637020cdd79835c2,NEO,2023-02-27T04:00:00+00:00,2023-03-03T00:00:00+00:00,13.1441,11.482617142857142,1885.815383644177,-3133.249931661081,-3226.1328157343883,-0.1298926246857759,STRUCTURAL_ATR_STOP,FULL,92.0,0.0529362984152586,-0.1264052203758993,0,
PIT_UNIVERSE,TREATMENT,WF02,TRADE-d27a69cc94ac1a19ec55,POS-48249545784aff811154,CAND-856a36a52973628a2e6f,DASH,2023-02-13T12:00:00+00:00,2023-03-06T04:00:00+00:00,64.12,63.83,392.0107456856477,-113.68311624884028,-213.99866606979754,-0.008496730805388696,REBALANCE_EXIT,FULL,496.0,0.21350592638802235,-0.05614472863381159,0,
PIT_UNIVERSE,TREATMENT,WF02,TRADE-720a05a4f2e9e13e5177,POS-4117e8c701cdf688c6c2,CAND-eac7ceae5c00cf28f9a6,SNX,2023-03-06T12:00:00+00:00,2023-03-08T12:00:00+00:00,3.216063,2.774826014285715,6919.482387360101,-3053.131551301857,-3136.0392533398153,-0.14064218750438434,STRUCTURAL_ATR_STOP,FULL,48.0,0.026706255443379012,-0.13719786761462238,0,
PIT_UNIVERSE,TREATMENT,WF02,TRADE-bef0327a80c2b9b53e77,POS-e7f9c7008e58d5d64f75,CAND-91bf580fac42688d8105,PAXG,2023-03-15T04:00:00+00:00,2023-03-20T04:00:00+00:00,1908.69,1965.03,11.33396448695257,638.5555591949069,550.746349370111,0.025407776465678218,REBALANCE_EXIT,FULL,120.0,0.04259989835960787,-0.008539888614704338,1,POS-b3b49e166329144ee541
PIT_UNIVERSE,TREATMENT,WF02,TRADE-6a97cc783f1bdff7ca40,POS-0a3a7909aec80c019378,CAND-0a7fcde443d510ed5421,BTC,2023-03-22T16:00:00+00:00,2023-03-22T16:00:00+00:00,28596.2,27300.1,0.7267372726719185,-941.9241791100751,-1023.1680283389778,-0.049135284937500176,STRUCTURAL_ATR_STOP,FULL,0.0,0.0,-0.04532420391520564,0,
PIT_UNIVERSE,TREATMENT,WF02,TRADE-3192178e1b21ef772747,POS-0d6a90de28c5b85d19d2,CAND-b31ed2ea8cf754cc4029,SNX,2023-03-17T12:00:00+00:00,2023-03-24T16:00:00+00:00,3.120888,2.518237,6960.1228405867,-4194.524990002414,-4273.022995429261,-0.19632355993402173,STRUCTURAL_ATR_STOP,FULL,172.0,0.02600509854887445,-0.19310241187764499,1,POS-4117e8c701cdf688c6c2
PIT_UNIVERSE,TREATMENT,WF02,TRADE-087dd29cf9538d081a1b,POS-e961fb71bf9998449efe,CAND-a1a30d66e8f693fd0448,NEO,2023-03-13T04:00:00+00:00,2023-03-27T04:00:00+00:00,10.5594,12.7781,670.9594186881666,1488.6576622434352,1457.340631376165,0.2052853022670306,REBALANCE_EXIT,FOUR_HOUR_ONLY,336.0,0.30467640206829927,-0.043383146769702785,1,POS-9ea6fde92119ee09afdb
PIT_UNIVERSE,TREATMENT,WF02,TRADE-2c47329e27ce4011d196,POS-b0d4f74b446939ca8453,CAND-74f6b9d7acbf491a6917,BTC,2023-03-29T08:00:00+00:00,2023-04-03T04:00:00+00:00,28085.5,27754.0,0.7785606290654965,-258.0928485352121,-345.0417210286177,-0.015748140897532348,REBALANCE_EXIT,FULL,116.0,0.039151875522956736,-0.02028092788093494,1,POS-0a3a7909aec80c019378
PIT_UNIVERSE,TREATMENT,WF02,TRADE-9bcec570b08e26714013,POS-195795a25dee33b66782,CAND-93f48a4b01e3752ca415,PAXG,2023-03-28T12:00:00+00:00,2023-04-03T04:00:00+00:00,1984.23,1975.69,10.61565532870565,-90.65769650714586,-174.731988205642,-0.008278771124287041,REBALANCE_EXIT,FULL,136.0,0.00592673228405971,-0.009691416821638654,2,POS-e7f9c7008e58d5d64f75
PIT_UNIVERSE,TREATMENT,WF02,TRADE-fc0f140f90ab396e1aa4,POS-8d6ace8b9d79787c68ae,CAND-e3e3841d4c0f8a8a1e2a,LRC,2023-04-04T20:00:00+00:00,2023-04-10T04:00:00+00:00,0.3595,0.3533,58062.93469940936,-359.99019513633704,-442.764714843815,-0.02116934420449777,REBALANCE_EXIT,FULL,128.0,0.033936022253129305,-0.04784422809457578,1,POS-2b6cc01874bde41af40f
PIT_UNIVERSE,TREATMENT,WF02,TRADE-cf2bfe8b8cde39bf3a77,POS-f067bec25f4c8bbc80a0,CAND-7682066df2834c35cdda,XLM,2023-04-03T08:00:00+00:00,2023-04-10T04:00:00+00:00,0.10818,0.103748,195283.24226279763,-865.4953297087175,-948.2673036412579,-0.0447972238182167,REBALANCE_EXIT,FULL,164.0,0.020974302089110886,-0.050998336106489184,0,
PIT_UNIVERSE,TREATMENT,WF02,TRADE-17e20dbad16e0a1b0294,POS-d1a8d74412857aea56b9,CAND-ac7da6670b32dd0c42cb,BTC,2023-04-10T16:00:00+00:00,2023-04-17T04:00:00+00:00,28440.0,29979.0,0.7296786386265051,1122.9754248461913,1037.7212320663477,0.04990588443366432,REBALANCE_EXIT,FULL,156.0,0.09071729957805896,-0.0023206751054852814,2,POS-b0d4f74b446939ca8453
PIT_UNIVERSE,TREATMENT,WF02,TRADE-e587224fb4a2fda410ec,POS-331bd63c4048a561a9ba,CAND-4637050acc3fa208a3a8,NEO,2023-04-10T20:00:00+00:00,2023-04-17T04:00:00+00:00,12.3344,13.3492,1141.53671123693,1158.4314545632355,1099.793910009786,0.07795351054280071,REBALANCE_EXIT,MEDIUM,152.0,0.15155175768582163,-0.031772927746789414,2,POS-e961fb71bf9998449efe
PIT_UNIVERSE,TREATMENT,WF02,TRADE-cd058ec0cf95bbad00a9,POS-4fddecfa42a959710da0,CAND-26530a757e7e8f1cb732,ADA,2023-04-17T12:00:00+00:00,2023-04-19T08:00:00+00:00,0.442657,0.42248594285714286,47965.185508317045,-967.5084977560074,-1050.5019812467158,-0.04937824946408935,STRUCTURAL_ATR_STOP,FULL,44.0,0.012038666507024454,-0.0455681422475126,0,
PIT_UNIVERSE,TREATMENT,WF02,TRADE-2c1c1d55a3efe442039a,POS-09574055f81342bd2e51,CAND-c9ebe7ad1b5062d3228f,FTT,2023-04-18T08:00:00+00:00,2023-04-21T16:00:00+00:00,1.863,1.687785714285714,11494.58854901456,-2014.016122195197,-2095.645763818063,-0.09766610479677114,STRUCTURAL_ATR_STOP,FULL,80.0,0.25067096081588836,-0.09404953607852173,2,POS-05935b73e499183ea9cc
PIT_UNIVERSE,TREATMENT,WF02,TRADE-1a7d6bff9692d5599323,POS-c70b46fd1f35e0f80bc6,CAND-741d3306fac923293676,XRP,2023-03-27T08:00:00+00:00,2023-04-24T04:00:00+00:00,0.45998,0.47149,44887.724381603635,516.6577076322587,433.03457037279406,0.020930919586107186,REBALANCE_EXIT,FULL,668.0,0.2717944258446019,-0.04304534979781727,0,
PIT_UNIVERSE,TREATMENT,WF02,TRADE-4a88fc55dd8c2fed6366,POS-c8df18e511f91381045a,CAND-a848e5296356e694907d,ICP,2023-04-26T16:00:00+00:00,2023-04-26T16:00:00+00:00,5.7,5.243428571428571,2334.8605405828544,-1066.0306125289735,-1117.1333716292047,-0.08377250511508325,STRUCTURAL_ATR_STOP,MEDIUM,0.0,0.0,-0.08010025062656656,0,
PIT_UNIVERSE,TREATMENT,WF02,TRADE-36f336940153c08b5c28,POS-04fe5a3d2ce5cfb38678,CAND-564abdaf2f4efa4e1f2d,ADA,2023-04-26T12:00:00+00:00,2023-04-26T20:00:00+00:00,0.405394,0.3814328,33096.99336706361,-793.0436774668832,-845.126880228139,-0.0628620202280825,STRUCTURAL_ATR_STOP,MEDIUM,8.0,0.029114885765452847,-0.05910595618090042,1,POS-4fddecfa42a959710da0
PIT_UNIVERSE,TREATMENT,WF02,TRADE-bdf3c560a743b0f90cb8,POS-aaca7f6aa2b94e5144d2,CAND-484a63380e353fbd8967,FTT,2023-04-30T04:00:00+00:00,2023-05-01T00:00:00+00:00,1.579,1.479,4082.7394054088854,-408.273940540888,-433.24397474436876,-0.06707041900998502,STRUCTURAL_ATR_STOP,FOUR_HOUR_ONLY,20.0,0.0373654211526282,-0.06333122229259014,3,POS-09574055f81342bd2e51
PIT_UNIVERSE,TREATMENT,WF02,TRADE-be1e45684e226d130d5e,POS-88e2ddfbfeb85dfb6b33,CAND-e805ea145c5f05b05a4b,CRO,2023-05-03T00:00:00+00:00,2023-05-05T12:00:00+00:00,0.07324,0.06953,265250.9347940445,-984.0809680859063,-1059.8207200069978,-0.05444517845793946,STRUCTURAL_ATR_STOP,FULL,60.0,0.004642271982523205,-0.050655379574003345,0,
PIT_UNIVERSE,TREATMENT,WF02,TRADE-9bbb695f12d7f2604ab2,POS-ad206e3023854037df32,CAND-532fcfce3e3469ae3a5c,ICP,2023-05-04T08:00:00+00:00,2023-05-06T12:00:00+00:00,5.94,5.54,3237.52966218701,-1295.0118648748053,-1369.3455459186189,-0.0710632606840192,STRUCTURAL_ATR_STOP,FULL,52.0,0.04377104377104368,-0.06734006734006737,1,POS-c8df18e511f91381045a
PIT_UNIVERSE,TREATMENT,WF02,TRADE-87f90f4a3a62866270cb,POS-e571ba4c5f2eba14e788,CAND-0799c7b55972edb99bb2,FTT,2023-05-10T04:00:00+00:00,2023-05-10T08:00:00+00:00,1.318,1.1976857142857142,4712.0612111421515,-566.9282788605605,-590.6364090079808,-0.09491310031140848,STRUCTURAL_ATR_STOP,FOUR_HOUR_ONLY,4.0,0.0,-0.0912854975070454,4,POS-aaca7f6aa2b94e5144d2
PIT_UNIVERSE,TREATMENT,WF02,TRADE-51842be0a0635f4f4dac,POS-acc20ca780ac8c86ce5f,CAND-036aa0f037c5a601bd7f,CRO,2023-05-14T16:00:00+00:00,2023-05-15T04:00:00+00:00,0.06475,0.06411,94982.88562101375,-60.789046797448954,-85.26803607969663,-0.013836728088225121,REBALANCE_EXIT,FOUR_HOUR_ONLY,12.0,0.0016988416988417132,-0.026100386100386008,1,POS-88e2ddfbfeb85dfb6b33
PIT_UNIVERSE,TREATMENT,WF02,TRADE-c08c6ce2f60d2d9d78d5,POS-dda0f5925444952da6be,CAND-38a391d1716b004f542f,ICP,2023-05-14T16:00:00+00:00,2023-05-15T04:00:00+00:00,5.27,5.29,1169.216161772713,23.384323235454797,-1.309522101184898,-0.00021209952012474822,REBALANCE_EXIT,FOUR_HOUR_ONLY,12.0,0.00569259962049351,-0.030360531309297722,2,POS-ad206e3023854037df32
PIT_UNIVERSE,TREATMENT,WF02,TRADE-905ca03c04bd32fb536d,POS-737c69f57d89d7a5cbd5,CAND-78cc8579ef9bc8f1e5c8,LTC,2023-05-23T04:00:00+00:00,2023-05-24T00:00:00+00:00,92.746,89.809,134.73095208467126,-395.70480627267915,-444.8964241883135,-0.0355327341564687,STRUCTURAL_ATR_STOP,MEDIUM,20.0,0.0012830742026610498,-0.03166713389256681,0,
PIT_UNIVERSE,TREATMENT,WF02,TRADE-a9be958d5f227dade800,POS-9a2eb48d4a3d9d154bc1,CAND-8d3ad62030e2cc00e513,LTC,2023-05-30T12:00:00+00:00,2023-05-31T04:00:00+00:00,93.033,88.7355857142857,198.49883353970546,-853.0317229511544,-925.1934274280497,-0.04999998023089898,STRUCTURAL_ATR_STOP,FULL,16.0,0.0005804391989938651,-0.046192364921203155,1,POS-737c69f57d89d7a5cbd5
PIT_UNIVERSE,TREATMENT,WF02,TRADE-86ef0bc290cfef3624e8,POS-859893ad84c8f92c10db,CAND-4f2a6a8b55b7bdc310f6,SNX,2023-05-30T04:00:00+00:00,2023-05-31T04:00:00+00:00,2.452446,2.3542840000000003,5071.354539130923,-497.8143042701689,-546.5675682779225,-0.04385839252785062,STRUCTURAL_ATR_STOP,MEDIUM,24.0,0.0075712166547192705,-0.04002616163617867,2,POS-0d6a90de28c5b85d19d2
PIT_UNIVERSE,TREATMENT,WF02,TRADE-06e1bd6966d7ae66ecf7,POS-7c7f3ebd28fb40b0dff4,CAND-9cc934edd1a1ed9f4619,LDO,2023-05-30T00:00:00+00:00,2023-06-10T00:00:00+00:00,2.1824,2.021298571428572,8494.849385992537,-1368.5323715825161,-1439.9519440393117,-0.07751580129435284,STRUCTURAL_ATR_STOP,FULL,264.0,0.12202162756598245,-0.07381846983661478,3,POS-f4b4b9942a87de3ad5eb
PIT_UNIVERSE,TREATMENT,WF02,TRADE-1e69515451808084ddf5,POS-1f7d67dde78a1b5e0181,CAND-9b74bf3390a2c6cefd29,LTC,2023-06-10T00:00:00+00:00,2023-06-10T00:00:00+00:00,89.3,86.47342857142857,65.42907228080313,-184.93994630685282,-207.94133103294197,-0.03551819413484658,STRUCTURAL_ATR_STOP,FOUR_HOUR_ONLY,0.0,0.0,-0.03165253559430492,2,POS-9a2eb48d4a3d9d154bc1
PIT_UNIVERSE,TREATMENT,WF02,TRADE-02f6fbb9b3f1f3a7b0f5,POS-75d1d3fdcbc3d6dd7361,CAND-777c5ce5991ab34fe9b6,XRP,2023-06-06T20:00:00+00:00,2023-06-10T04:00:00+00:00,0.52829,0.48548,35278.41960771528,-1510.2691434062917,-1581.7975502977188,-0.0847035603781553,STRUCTURAL_ATR_STOP,FULL,80.0,0.025800223362168362,-0.08103503757405972,1,POS-c70b46fd1f35e0f80bc6
PIT_UNIVERSE,TREATMENT,WF02,TRADE-7b2119598ffd776ab606,POS-2b8263cc413417cee1c5,CAND-f2c16fefbadaaf36d421,XRP,2023-06-12T12:00:00+00:00,2023-06-14T20:00:00+00:00,0.51904,0.48321,33453.67668141401,-1198.645235495063,-1265.7031304029572,-0.07274773049462106,STRUCTURAL_ATR_STOP,FULL,56.0,0.09001233045622703,-0.0690312885326757,2,POS-75d1d3fdcbc3d6dd7361
PIT_UNIVERSE,TREATMENT,WF02,TRADE-e35e7ab9d3618419dd27,POS-18df96a2e0c6e7874824,CAND-b538de73b062b157a34e,XRP,2023-06-19T20:00:00+00:00,2023-06-20T12:00:00+00:00,0.49478,0.47411,11369.967026758814,-235.01721844310492,-257.0497131482176,-0.0456013878706067,STRUCTURAL_ATR_STOP,FOUR_HOUR_ONLY,16.0,0.003799668539552936,-0.04177614293221232,3,POS-2b8263cc413417cee1c5
PIT_UNIVERSE,TREATMENT,WF02,TRADE-d6c7c59aaabbc17003c1,POS-b471d04dfac106d27ecc,CAND-20f71a712400a28819f3,BTC,2023-06-26T08:00:00+00:00,2023-06-30T12:00:00+00:00,30404.6,29670.968571428573,0.5585703523096283,-409.7847655225569,-476.89762852684504,-0.02802465445677593,STRUCTURAL_ATR_STOP,FULL,100.0,0.02887063141761459,-0.02412896168906764,3,POS-d1a8d74412857aea56b9
PIT_UNIVERSE,TREATMENT,WF02,TRADE-a128e3874d17e8085553,POS-c1cb6403c008a6de8a5c,CAND-3ac6e4482e2fdb60f5a3,COMP,2023-07-06T04:00:00+00:00,2023-07-09T04:00:00+00:00,60.51,52.25628571428571,316.1175242927203,-2609.143726219459,-2680.43852434683,-0.13984997872611837,STRUCTURAL_ATR_STOP,FULL,72.0,0.05536274995868462,-0.13640248365087237,0,
PIT_UNIVERSE,TREATMENT,WF02,TRADE-0de4e705dd276d6df5ec,POS-8c8ba684b76c51c5f63b,CAND-13a6d281779b861427c0,BCH,2023-06-26T16:00:00+00:00,2023-07-24T04:00:00+00:00,222.53,247.58,76.18122908320409,1908.3397885342633,1836.7126733256532,0.10812769822777493,REBALANCE_EXIT,FULL,660.0,0.4821372399227071,-0.045521952096346574,0,
PIT_UNIVERSE,TREATMENT,WF02,TRADE-3ee936a428bf916621cf,POS-0a1a02a084c69b034718,CAND-bdeec3504a82f9e59a48,FTT,2023-06-26T20:00:00+00:00,2023-07-24T04:00:00+00:00,1.262,1.389,13444.05288175804,1707.394715983271,1636.11434760419,0.09624016626018961,REBALANCE_EXIT,FULL,656.0,0.9667194928684628,-0.0689381933438985,5,POS-e571ba4c5f2eba14e788
PIT_UNIVERSE,TREATMENT,WF02,TRADE-44e6a526a5764318ce26,POS-bd790565d8af024f79f7,CAND-c95b266b6ddabf5fca9c,COMP,2023-07-11T08:00:00+00:00,2023-07-31T04:00:00+00:00,63.8,75.9,276.83651777833796,3349.721865117892,3272.373742050624,0.18490604996902757,REBALANCE_EXIT,FULL,476.0,0.3442006269592477,-0.08416927899686522,1,POS-c1cb6403c008a6de8a5c
PIT_UNIVERSE,TREATMENT,WF02,TRADE-9af003a7c0c52daf25b7,POS-774836f28859693a71d8,CAND-b06f9071e6990b157b71,XRP,2023-07-27T12:00:00+00:00,2023-08-01T00:00:00+00:00,0.71624,0.67793,24648.355935134477,-944.2785158750007,-1013.0065126631737,-0.05726615015250405,STRUCTURAL_ATR_STOP,FULL,108.0,0.027030045794705693,-0.05348765776834574,4,POS-18df96a2e0c6e7874824
PIT_UNIVERSE,TREATMENT,WF02,TRADE-fe22a3cca6cc3d533caa,POS-6cebef58fe922567494b,CAND-02318426cd23f5b86d4e,XLM,2023-07-27T00:00:00+00:00,2023-08-03T12:00:00+00:00,0.155723,0.140218,112656.12916780371,-1746.7332827467956,-1813.4124177908936,-0.1031623619825586,STRUCTURAL_ATR_STOP,FULL,180.0,0.10645184076854419,-0.09956782235122619,1,POS-f067bec25f4c8bbc80a0
PIT_UNIVERSE,TREATMENT,WF02,TRADE-7496c2a54a358301fa85,POS-84ce857a90d103781c0f,CAND-fab04debe2afba2246d6,SNX,2023-08-05T00:00:00+00:00,2023-08-14T04:00:00+00:00,2.498571,2.512799,4605.122128212551,65.52167764020672,19.365735880885662,0.0016797066272940637,REBALANCE_EXIT,MEDIUM,220.0,0.06346267526518168,-0.02438433808765106,3,POS-859893ad84c8f92c10db
PIT_UNIVERSE,TREATMENT,WF02,TRADE-4f393d14388014ac20e5,POS-1e4e0264b0b6734fee99,CAND-c44443a8501b10297e22,XLM,2023-08-07T12:00:00+00:00,2023-08-14T04:00:00+00:00,0.141274,0.13758,81423.94642545967,-300.78005809564826,-346.1908444086985,-0.030035403236874657,REBALANCE_EXIT,MEDIUM,160.0,0.034585274006540434,-0.03478347041918539,2,POS-6cebef58fe922567494b
PIT_UNIVERSE,TREATMENT,WF02,TRADE-f68c04369e11030a6590,POS-0edc89a4fa4f7331ab78,CAND-9998980181018144f046,XRP,2023-08-08T20:00:00+00:00,2023-08-14T04:00:00+00:00,0.63697,0.63004,8956.897632316308,-62.07130059195194,-84.7682583301941,-0.014828217562081341,REBALANCE_EXIT,FOUR_HOUR_ONLY,128.0,0.04541815156129814,-0.022293043628428322,5,POS-774836f28859693a71d8
PIT_UNIVERSE,TREATMENT,WF02,TRADE-0456126f1103b2b13ee5,POS-08b853be242cbea60479,CAND-46e8f502fccabad4af0c,LINK,2023-08-14T12:00:00+00:00,2023-08-15T08:00:00+00:00,7.5323,7.3071,2264.6385769399317,-509.99660752687276,-577.2083629241575,-0.03377056939848912,STRUCTURAL_ATR_STOP,FULL,20.0,0.013528404338648103,-0.029897906349986014,0,
