portfolio,cost_mode,transaction_cost,fold_id,interval_start,interval_end,net_return
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF02,2023-02-06T00:00:00+00:00,2023-02-13T00:00:00+00:00,-0.045941391514994545
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF02,2023-02-13T00:00:00+00:00,2023-02-20T00:00:00+00:00,0.09885764030358857
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF02,2023-02-20T00:00:00+00:00,2023-02-27T00:00:00+00:00,-0.03920215577944164
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF02,2023-02-27T00:00:00+00:00,2023-03-06T00:00:00+00:00,-0.08391234018918359
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF02,2023-03-06T00:00:00+00:00,2023-03-13T00:00:00+00:00,-0.049095190759875895
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF02,2023-03-13T00:00:00+00:00,2023-03-20T00:00:00+00:00,0.08859832518580757
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF02,2023-03-20T00:00:00+00:00,2023-03-27T00:00:00+00:00,-0.026775034820836985
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF02,2023-03-27T00:00:00+00:00,2023-04-03T00:00:00+00:00,0.020797265098413398
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF02,2023-04-03T00:00:00+00:00,2023-04-10T00:00:00+00:00,0.00972876790366084
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF02,2023-04-10T00:00:00+00:00,2023-04-17T00:00:00+00:00,0.08378182229731079
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF02,2023-04-17T00:00:00+00:00,2023-04-24T00:00:00+00:00,-0.1255665167542671
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF02,2023-04-24T00:00:00+00:00,2023-05-01T00:00:00+00:00,-8.40547471714359e-05
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF02,2023-05-01T00:00:00+00:00,2023-05-08T00:00:00+00:00,-0.046980641980924664
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF02,2023-05-08T00:00:00+00:00,2023-05-15T00:00:00+00:00,-0.055413529714983034
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF02,2023-05-15T00:00:00+00:00,2023-05-22T00:00:00+00:00,0.0034868258253437645
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF02,2023-05-22T00:00:00+00:00,2023-05-29T00:00:00+00:00,0.031770262525072646
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF02,2023-05-29T00:00:00+00:00,2023-06-05T00:00:00+00:00,-0.01298377399544104
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF02,2023-06-05T00:00:00+00:00,2023-06-12T00:00:00+00:00,-0.18252787437085893
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF02,2023-06-12T00:00:00+00:00,2023-06-19T00:00:00+00:00,0.004938711215337621
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF02,2023-06-19T00:00:00+00:00,2023-06-26T00:00:00+00:00,0.1735657070072094
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF02,2023-06-26T00:00:00+00:00,2023-07-03T00:00:00+00:00,0.09581954961335226
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF02,2023-07-03T00:00:00+00:00,2023-07-10T00:00:00+00:00,-0.05892134304190688
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF02,2023-07-10T00:00:00+00:00,2023-07-17T00:00:00+00:00,0.09523716319153142
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF02,2023-07-17T00:00:00+00:00,2023-07-24T00:00:00+00:00,-0.0005049763923685724
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF02,2023-07-24T00:00:00+00:00,2023-07-31T00:00:00+00:00,-0.018035794525968374
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF02,2023-07-31T00:00:00+00:00,2023-08-07T00:00:00+00:00,-0.04772160984337681
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF02,2023-08-07T00:00:00+00:00,2023-08-14T00:00:00+00:00,-0.00318462954159493
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF02,2023-08-14T00:00:00+00:00,2023-08-21T00:00:00+00:00,-0.12685881991203507
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF02,2023-08-21T00:00:00+00:00,2023-08-28T00:00:00+00:00,-0.017532265157581772
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF02,2023-08-28T00:00:00+00:00,2023-09-04T00:00:00+00:00,-0.026952257751962527
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF02,2023-09-04T00:00:00+00:00,2023-09-11T00:00:00+00:00,-0.01028600050184414
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF02,2023-09-11T00:00:00+00:00,2023-09-18T00:00:00+00:00,0.006356131659135178
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF02,2023-09-18T00:00:00+00:00,2023-09-25T00:00:00+00:00,0.013555821014085812
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF02,2023-09-25T00:00:00+00:00,2023-10-02T00:00:00+00:00,0.08048246590335206
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF02,2023-10-02T00:00:00+00:00,2023-10-09T00:00:00+00:00,-0.04651509314643887
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF02,2023-10-09T00:00:00+00:00,2023-10-16T00:00:00+00:00,-0.039006168061736624
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF02,2023-10-16T00:00:00+00:00,2023-10-23T00:00:00+00:00,0.07413549197856173
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF02,2023-10-23T00:00:00+00:00,2023-10-30T00:00:00+00:00,0.10417509014993476
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF02,2023-10-30T00:00:00+00:00,2023-11-06T00:00:00+00:00,0.07372834825489871
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF02,2023-11-06T00:00:00+00:00,2023-11-13T00:00:00+00:00,0.1812825468145811
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF02,2023-11-13T00:00:00+00:00,2023-11-20T00:00:00+00:00,-0.01637705771723641
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF02,2023-11-20T00:00:00+00:00,2023-11-27T00:00:00+00:00,0.009623371054088281
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF02,2023-11-27T00:00:00+00:00,2023-12-04T00:00:00+00:00,0.042781434402747065
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF02,2023-12-04T00:00:00+00:00,2023-12-11T00:00:00+00:00,0.13725566973386583
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF02,2023-12-11T00:00:00+00:00,2023-12-18T00:00:00+00:00,-0.04259912399643573
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF02,2023-12-18T00:00:00+00:00,2023-12-25T00:00:00+00:00,0.05709171616370612
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF02,2023-12-25T00:00:00+00:00,2024-01-01T00:00:00+00:00,0.006516867137289495
M05_PIT,STRESS_0_4_PERCENT,0.004,WF03,2024-01-01T00:00:00+00:00,2024-01-08T00:00:00+00:00,-0.13892510834792837
M05_PIT,STRESS_0_4_PERCENT,0.004,WF03,2024-01-08T00:00:00+00:00,2024-01-15T00:00:00+00:00,0.011934972830554225
M05_PIT,STRESS_0_4_PERCENT,0.004,WF03,2024-01-15T00:00:00+00:00,2024-01-22T00:00:00+00:00,-0.07173259636576879
M05_PIT,STRESS_0_4_PERCENT,0.004,WF03,2024-01-22T00:00:00+00:00,2024-01-29T00:00:00+00:00,-0.014468571441197287
M05_PIT,STRESS_0_4_PERCENT,0.004,WF03,2024-01-29T00:00:00+00:00,2024-02-05T00:00:00+00:00,-0.06977884290368452
M05_PIT,STRESS_0_4_PERCENT,0.004,WF03,2024-02-05T00:00:00+00:00,2024-02-12T00:00:00+00:00,0.021918434152359723
M05_PIT,STRESS_0_4_PERCENT,0.004,WF03,2024-02-12T00:00:00+00:00,2024-02-19T00:00:00+00:00,0.017938609451308762
M05_PIT,STRESS_0_4_PERCENT,0.004,WF03,2024-02-19T00:00:00+00:00,2024-02-26T00:00:00+00:00,-0.038384398284494026
M05_PIT,STRESS_0_4_PERCENT,0.004,WF03,2024-02-26T00:00:00+00:00,2024-03-04T00:00:00+00:00,0.07807893374832453
M05_PIT,STRESS_0_4_PERCENT,0.004,WF03,2024-03-04T00:00:00+00:00,2024-03-11T00:00:00+00:00,0.07997847501782851
M05_PIT,STRESS_0_4_PERCENT,0.004,WF03,2024-03-11T00:00:00+00:00,2024-03-18T00:00:00+00:00,0.010660874515515006
M05_PIT,STRESS_0_4_PERCENT,0.004,WF03,2024-03-18T00:00:00+00:00,2024-03-25T00:00:00+00:00,-0.08634127415166704
M05_PIT,STRESS_0_4_PERCENT,0.004,WF03,2024-03-25T00:00:00+00:00,2024-04-01T00:00:00+00:00,0.031790365587877956
M05_PIT,STRESS_0_4_PERCENT,0.004,WF03,2024-04-01T00:00:00+00:00,2024-04-08T00:00:00+00:00,-0.026422232347140695
M05_PIT,STRESS_0_4_PERCENT,0.004,WF03,2024-04-08T00:00:00+00:00,2024-04-15T00:00:00+00:00,-0.1799513161727827
M05_PIT,STRESS_0_4_PERCENT,0.004,WF03,2024-04-15T00:00:00+00:00,2024-04-22T00:00:00+00:00,-0.06135220910621686
M05_PIT,STRESS_0_4_PERCENT,0.004,WF03,2024-04-22T00:00:00+00:00,2024-04-29T00:00:00+00:00,-0.030829918462999872
M05_PIT,STRESS_0_4_PERCENT,0.004,WF03,2024-04-29T00:00:00+00:00,2024-05-06T00:00:00+00:00,-0.03179236650531958
M05_PIT,STRESS_0_4_PERCENT,0.004,WF03,2024-05-06T00:00:00+00:00,2024-05-13T00:00:00+00:00,-0.012502736663878133
M05_PIT,STRESS_0_4_PERCENT,0.004,WF03,2024-05-13T00:00:00+00:00,2024-05-20T00:00:00+00:00,-0.05305710521471485
M05_PIT,STRESS_0_4_PERCENT,0.004,WF03,2024-05-20T00:00:00+00:00,2024-05-27T00:00:00+00:00,0.056163281582170876
M05_PIT,STRESS_0_4_PERCENT,0.004,WF03,2024-05-27T00:00:00+00:00,2024-06-03T00:00:00+00:00,-0.03740660539157692
M05_PIT,STRESS_0_4_PERCENT,0.004,WF03,2024-06-03T00:00:00+00:00,2024-06-10T00:00:00+00:00,-0.007573048556029471
M05_PIT,STRESS_0_4_PERCENT,0.004,WF03,2024-06-10T00:00:00+00:00,2024-06-17T00:00:00+00:00,0.06397102564483825
M05_PIT,STRESS_0_4_PERCENT,0.004,WF03,2024-06-17T00:00:00+00:00,2024-06-24T00:00:00+00:00,-0.06712534431185924
M05_PIT,STRESS_0_4_PERCENT,0.004,WF03,2024-06-24T00:00:00+00:00,2024-07-01T00:00:00+00:00,-0.0014491363010986635
M05_PIT,STRESS_0_4_PERCENT,0.004,WF03,2024-07-01T00:00:00+00:00,2024-07-08T00:00:00+00:00,-0.028494276827113363
M05_PIT,STRESS_0_4_PERCENT,0.004,WF03,2024-07-08T00:00:00+00:00,2024-07-15T00:00:00+00:00,0.0001527229363178506
M05_PIT,STRESS_0_4_PERCENT,0.004,WF03,2024-07-15T00:00:00+00:00,2024-07-22T00:00:00+00:00,0.04138811891048566
M05_PIT,STRESS_0_4_PERCENT,0.004,WF03,2024-07-22T00:00:00+00:00,2024-07-29T00:00:00+00:00,-0.019241011788836415
M05_PIT,STRESS_0_4_PERCENT,0.004,WF03,2024-07-29T00:00:00+00:00,2024-08-05T00:00:00+00:00,-0.07935832104433593
M05_PIT,STRESS_0_4_PERCENT,0.004,WF03,2024-08-05T00:00:00+00:00,2024-08-12T00:00:00+00:00,0.09845970694485073
M05_PIT,STRESS_0_4_PERCENT,0.004,WF03,2024-08-12T00:00:00+00:00,2024-08-19T00:00:00+00:00,0.022826706499336158
M05_PIT,STRESS_0_4_PERCENT,0.004,WF03,2024-08-19T00:00:00+00:00,2024-08-26T00:00:00+00:00,0.03832073537304326
M05_PIT,STRESS_0_4_PERCENT,0.004,WF03,2024-08-26T00:00:00+00:00,2024-09-02T00:00:00+00:00,-0.1497522646996946
M05_PIT,STRESS_0_4_PERCENT,0.004,WF03,2024-09-02T00:00:00+00:00,2024-09-09T00:00:00+00:00,0.017403732334991817
M05_PIT,STRESS_0_4_PERCENT,0.004,WF03,2024-09-09T00:00:00+00:00,2024-09-16T00:00:00+00:00,0.03529162645026096
M05_PIT,STRESS_0_4_PERCENT,0.004,WF03,2024-09-16T00:00:00+00:00,2024-09-23T00:00:00+00:00,0.037679521487651524
M05_PIT,STRESS_0_4_PERCENT,0.004,WF03,2024-09-23T00:00:00+00:00,2024-09-30T00:00:00+00:00,0.016083267797212475
M05_PIT,STRESS_0_4_PERCENT,0.004,WF03,2024-09-30T00:00:00+00:00,2024-10-07T00:00:00+00:00,0.07036458828066094
M05_PIT,STRESS_0_4_PERCENT,0.004,WF03,2024-10-07T00:00:00+00:00,2024-10-14T00:00:00+00:00,-0.06576882573686726
M05_PIT,STRESS_0_4_PERCENT,0.004,WF03,2024-10-14T00:00:00+00:00,2024-10-21T00:00:00+00:00,0.027310703717432938
M05_PIT,STRESS_0_4_PERCENT,0.004,WF03,2024-10-21T00:00:00+00:00,2024-10-28T00:00:00+00:00,-0.049588901571342436
M05_PIT,STRESS_0_4_PERCENT,0.004,WF03,2024-10-28T00:00:00+00:00,2024-11-04T00:00:00+00:00,-0.02562926280252731
M05_PIT,STRESS_0_4_PERCENT,0.004,WF03,2024-11-04T00:00:00+00:00,2024-11-11T00:00:00+00:00,0.3265068735300878
M05_PIT,STRESS_0_4_PERCENT,0.004,WF03,2024-11-11T00:00:00+00:00,2024-11-18T00:00:00+00:00,0.15520079804137055
M05_PIT,STRESS_0_4_PERCENT,0.004,WF03,2024-11-18T00:00:00+00:00,2024-11-25T00:00:00+00:00,0.5316954902174293
M05_PIT,STRESS_0_4_PERCENT,0.004,WF03,2024-11-25T00:00:00+00:00,2024-12-02T00:00:00+00:00,0.06389575721489571
M05_PIT,STRESS_0_4_PERCENT,0.004,WF03,2024-12-02T00:00:00+00:00,2024-12-09T00:00:00+00:00,-0.022761078430699855
M05_PIT,STRESS_0_4_PERCENT,0.004,WF03,2024-12-09T00:00:00+00:00,2024-12-16T00:00:00+00:00,-0.07866173821089661
M05_PIT,STRESS_0_4_PERCENT,0.004,WF03,2024-12-16T00:00:00+00:00,2024-12-23T00:00:00+00:00,-0.1348190491685186
M05_PIT,STRESS_0_4_PERCENT,0.004,WF03,2024-12-23T00:00:00+00:00,2024-12-30T00:00:00+00:00,0.02439278182170357
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF03,2024-01-01T00:00:00+00:00,2024-01-08T00:00:00+00:00,-0.120981050047825
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF03,2024-01-08T00:00:00+00:00,2024-01-15T00:00:00+00:00,0.07221960055152588
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF03,2024-01-15T00:00:00+00:00,2024-01-22T00:00:00+00:00,-0.03099703966387557
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF03,2024-01-22T00:00:00+00:00,2024-01-29T00:00:00+00:00,-0.028793519661868938
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF03,2024-01-29T00:00:00+00:00,2024-02-05T00:00:00+00:00,-0.023689933228290383
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF03,2024-02-05T00:00:00+00:00,2024-02-12T00:00:00+00:00,0.06119323107320063
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF03,2024-02-12T00:00:00+00:00,2024-02-19T00:00:00+00:00,0.06582530244274332
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF03,2024-02-19T00:00:00+00:00,2024-02-26T00:00:00+00:00,0.019923592284340375
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF03,2024-02-26T00:00:00+00:00,2024-03-04T00:00:00+00:00,0.25606464415622954
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF03,2024-03-04T00:00:00+00:00,2024-03-11T00:00:00+00:00,0.06943271728057798
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF03,2024-03-11T00:00:00+00:00,2024-03-18T00:00:00+00:00,-0.029850051552219647
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF03,2024-03-18T00:00:00+00:00,2024-03-25T00:00:00+00:00,0.0011004128714218187
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF03,2024-03-25T00:00:00+00:00,2024-04-01T00:00:00+00:00,0.048505106309967516
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF03,2024-04-01T00:00:00+00:00,2024-04-08T00:00:00+00:00,-0.07327985826677019
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF03,2024-04-08T00:00:00+00:00,2024-04-15T00:00:00+00:00,-0.18914338091754723
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF03,2024-04-15T00:00:00+00:00,2024-04-22T00:00:00+00:00,0.027924475918890135
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF03,2024-04-22T00:00:00+00:00,2024-04-29T00:00:00+00:00,-0.026083504757136722
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF03,2024-04-29T00:00:00+00:00,2024-05-06T00:00:00+00:00,0.0032191406397221733
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF03,2024-05-06T00:00:00+00:00,2024-05-13T00:00:00+00:00,-0.059445176800867694
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF03,2024-05-13T00:00:00+00:00,2024-05-20T00:00:00+00:00,0.027741310430550392
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF03,2024-05-20T00:00:00+00:00,2024-05-27T00:00:00+00:00,0.09799574813545386
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF03,2024-05-27T00:00:00+00:00,2024-06-03T00:00:00+00:00,-0.03452078496764677
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF03,2024-06-03T00:00:00+00:00,2024-06-10T00:00:00+00:00,-0.04143303334637616
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF03,2024-06-10T00:00:00+00:00,2024-06-17T00:00:00+00:00,-0.04351768756595076
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF03,2024-06-17T00:00:00+00:00,2024-06-24T00:00:00+00:00,-0.10947703524136287
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF03,2024-06-24T00:00:00+00:00,2024-07-01T00:00:00+00:00,0.026212289327797178
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF03,2024-07-01T00:00:00+00:00,2024-07-08T00:00:00+00:00,-0.13993864590583371
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF03,2024-07-08T00:00:00+00:00,2024-07-15T00:00:00+00:00,0.14617635198081702
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF03,2024-07-15T00:00:00+00:00,2024-07-22T00:00:00+00:00,0.07194350575590924
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF03,2024-07-22T00:00:00+00:00,2024-07-29T00:00:00+00:00,-0.06271361960930777
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF03,2024-07-29T00:00:00+00:00,2024-08-05T00:00:00+00:00,-0.16173627959640025
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF03,2024-08-05T00:00:00+00:00,2024-08-12T00:00:00+00:00,-0.00710059041037403
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF03,2024-08-12T00:00:00+00:00,2024-08-19T00:00:00+00:00,0.033618981784887536
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF03,2024-08-19T00:00:00+00:00,2024-08-26T00:00:00+00:00,0.12096188727386492
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF03,2024-08-26T00:00:00+00:00,2024-09-02T00:00:00+00:00,-0.13752617581407256
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF03,2024-09-02T00:00:00+00:00,2024-09-09T00:00:00+00:00,0.008687191018079465
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF03,2024-09-09T00:00:00+00:00,2024-09-16T00:00:00+00:00,0.037784422825602126
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF03,2024-09-16T00:00:00+00:00,2024-09-23T00:00:00+00:00,0.06540361632567238
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF03,2024-09-23T00:00:00+00:00,2024-09-30T00:00:00+00:00,0.08473269525085625
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF03,2024-09-30T00:00:00+00:00,2024-10-07T00:00:00+00:00,-0.07526540331937959
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF03,2024-10-07T00:00:00+00:00,2024-10-14T00:00:00+00:00,-0.01009229686795532
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF03,2024-10-14T00:00:00+00:00,2024-10-21T00:00:00+00:00,0.08077289773667706
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF03,2024-10-21T00:00:00+00:00,2024-10-28T00:00:00+00:00,-0.0733034870165935
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF03,2024-10-28T00:00:00+00:00,2024-11-04T00:00:00+00:00,-0.049128532877899755
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF03,2024-11-04T00:00:00+00:00,2024-11-11T00:00:00+00:00,0.31029356517819084
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF03,2024-11-11T00:00:00+00:00,2024-11-18T00:00:00+00:00,0.10432426081171631
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF03,2024-11-18T00:00:00+00:00,2024-11-25T00:00:00+00:00,0.31718490412971967
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF03,2024-11-25T00:00:00+00:00,2024-12-02T00:00:00+00:00,0.13843988277463692
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF03,2024-12-02T00:00:00+00:00,2024-12-09T00:00:00+00:00,0.22617559298880785
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF03,2024-12-09T00:00:00+00:00,2024-12-16T00:00:00+00:00,-0.07835647765978626
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF03,2024-12-16T00:00:00+00:00,2024-12-23T00:00:00+00:00,-0.1977507226717885
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF03,2024-12-23T00:00:00+00:00,2024-12-30T00:00:00+00:00,0.007140184671617034
