asset,day,source_timestamp,available_at,market_cap_usd,canonical_asset,canonical_symbol,normalization_rule,stablecoin_excluded,investable_identity,raw_form_count,canonical_source_asset,identity_overlay_rule,identity_excluded,identity_exclusion_reason,d0b_raw_form_count,rebalance_time,market_cap_rank,venue_data_eligible,venue_rank
dash,2022-10-16T00:00:00+00:00,2022-10-16T00:00:00+00:00,2022-10-17T00:00:00+00:00,457973853.85630596,dash,DASH,IDENTITY,False,True,1,dash,D0A_IDENTITY_RETAINED,False,,1,2022-10-17T00:00:00+00:00,36,True,29
bat,2022-10-16T00:00:00+00:00,2022-10-16T00:00:00+00:00,2022-10-17T00:00:00+00:00,430637075.7083265,bat,BAT,IDENTITY,False,True,1,bat,D0A_IDENTITY_RETAINED,False,,1,2022-10-17T00:00:00+00:00,37,True,30
btc,2022-10-23T00:00:00+00:00,2022-10-23T00:00:00+00:00,2022-10-24T00:00:00+00:00,375413885984.6,btc,BTC,IDENTITY,False,True,2,btc,D0A_IDENTITY_RETAINED,False,,2,2022-10-24T00:00:00+00:00,1,True,1
eth,2022-10-23T00:00:00+00:00,2022-10-23T00:00:00+00:00,2022-10-24T00:00:00+00:00,164380433878.0249,eth,ETH,IDENTITY,False,True,2,eth,D0A_IDENTITY_RETAINED,False,,1,2022-10-24T00:00:00+00:00,2,True,2
xrp,2022-10-23T00:00:00+00:00,2022-10-23T00:00:00+00:00,2022-10-24T00:00:00+00:00,46894837597.190384,xrp,XRP,IDENTITY,False,True,1,xrp,D0A_IDENTITY_RETAINED,False,,1,2022-10-24T00:00:00+00:00,3,True,3
ada,2022-10-23T00:00:00+00:00,2022-10-23T00:00:00+00:00,2022-10-24T00:00:00+00:00,12194233985.52677,ada,ADA,IDENTITY,False,True,1,ada,D0A_IDENTITY_RETAINED,False,,1,2022-10-24T00:00:00+00:00,4,True,4
xlm,2022-10-23T00:00:00+00:00,2022-10-23T00:00:00+00:00,2022-10-24T00:00:00+00:00,11794192644.091743,xlm,XLM,IDENTITY,False,True,1,xlm,D0A_IDENTITY_RETAINED,False,,1,2022-10-24T00:00:00+00:00,5,True,5
cro,2022-10-23T00:00:00+00:00,2022-10-23T00:00:00+00:00,2022-10-24T00:00:00+00:00,10742608267.8575,cro,CRO,IDENTITY,False,True,1,cro,D0A_IDENTITY_RETAINED,False,,1,2022-10-24T00:00:00+00:00,6,True,6
shib_eth,2022-10-23T00:00:00+00:00,2022-10-23T00:00:00+00:00,2022-10-24T00:00:00+00:00,10131578971.042719,shib,SHIB,NETWORK_FORM_TO_PARENT,False,True,1,shib_eth,D0A_IDENTITY_RETAINED,False,,1,2022-10-24T00:00:00+00:00,7,True,7
doge,2022-10-23T00:00:00+00:00,2022-10-23T00:00:00+00:00,2022-10-24T00:00:00+00:00,8234410871.829909,doge,DOGE,IDENTITY,False,True,1,doge,D0A_IDENTITY_RETAINED,False,,1,2022-10-24T00:00:00+00:00,9,True,8
ftt,2022-10-23T00:00:00+00:00,2022-10-23T00:00:00+00:00,2022-10-24T00:00:00+00:00,7609178774.603379,ftt,FTT,IDENTITY,False,True,1,ftt,D0A_IDENTITY_RETAINED,False,,1,2022-10-24T00:00:00+00:00,10,True,9
link,2022-10-23T00:00:00+00:00,2022-10-23T00:00:00+00:00,2022-10-24T00:00:00+00:00,7063377553.31256,link,LINK,IDENTITY,False,True,1,link,D0A_IDENTITY_RETAINED,False,,1,2022-10-24T00:00:00+00:00,11,True,10
uni,2022-10-23T00:00:00+00:00,2022-10-23T00:00:00+00:00,2022-10-24T00:00:00+00:00,6284249890.4909,uni,UNI,IDENTITY,False,True,1,uni,D0A_IDENTITY_RETAINED,False,,1,2022-10-24T00:00:00+00:00,12,True,11
avaxp,2022-10-23T00:00:00+00:00,2022-10-23T00:00:00+00:00,2022-10-24T00:00:00+00:00,5575835919.7302065,avax,AVAX,EXPLICIT_ALIAS,False,True,2,avaxp,D0A_IDENTITY_RETAINED,False,,1,2022-10-24T00:00:00+00:00,13,True,12
qnt,2022-10-23T00:00:00+00:00,2022-10-23T00:00:00+00:00,2022-10-24T00:00:00+00:00,4280463871.948392,qnt,QNT,IDENTITY,False,True,1,qnt,D0A_IDENTITY_RETAINED,False,,1,2022-10-24T00:00:00+00:00,15,True,13
ltc,2022-10-23T00:00:00+00:00,2022-10-23T00:00:00+00:00,2022-10-24T00:00:00+00:00,3850845427.9916534,ltc,LTC,IDENTITY,False,True,1,ltc,D0A_IDENTITY_RETAINED,False,,1,2022-10-24T00:00:00+00:00,16,True,14
etc,2022-10-23T00:00:00+00:00,2022-10-23T00:00:00+00:00,2022-10-24T00:00:00+00:00,3219890675.090759,etc,ETC,IDENTITY,False,True,1,etc,D0A_IDENTITY_RETAINED,False,,1,2022-10-24T00:00:00+00:00,17,True,15
algo,2022-10-23T00:00:00+00:00,2022-10-23T00:00:00+00:00,2022-10-24T00:00:00+00:00,3156261891.32438,algo,ALGO,IDENTITY,False,True,1,algo,D0A_IDENTITY_RETAINED,False,,1,2022-10-24T00:00:00+00:00,18,True,16
xmr,2022-10-23T00:00:00+00:00,2022-10-23T00:00:00+00:00,2022-10-24T00:00:00+00:00,2555460758.6691046,xmr,XMR,IDENTITY,False,True,1,xmr,D0A_IDENTITY_RETAINED,False,,1,2022-10-24T00:00:00+00:00,20,True,17
icp,2022-10-23T00:00:00+00:00,2022-10-23T00:00:00+00:00,2022-10-24T00:00:00+00:00,2466853630.776768,icp,ICP,IDENTITY,False,True,1,icp,D0A_IDENTITY_RETAINED,False,,1,2022-10-24T00:00:00+00:00,21,True,18
crv,2022-10-23T00:00:00+00:00,2022-10-23T00:00:00+00:00,2022-10-24T00:00:00+00:00,1693059722.9164555,crv,CRV,IDENTITY,False,True,1,crv,D0A_IDENTITY_RETAINED,False,,1,2022-10-24T00:00:00+00:00,23,True,19
ldo,2022-10-23T00:00:00+00:00,2022-10-23T00:00:00+00:00,2022-10-24T00:00:00+00:00,1538031610.25393,ldo,LDO,IDENTITY,False,True,1,ldo,D0A_IDENTITY_RETAINED,False,,1,2022-10-24T00:00:00+00:00,24,True,20
aave,2022-10-23T00:00:00+00:00,2022-10-23T00:00:00+00:00,2022-10-24T00:00:00+00:00,1421357273.6732545,aave,AAVE,IDENTITY,False,True,2,aave,D0A_IDENTITY_RETAINED,False,,1,2022-10-24T00:00:00+00:00,25,True,21
mana,2022-10-23T00:00:00+00:00,2022-10-23T00:00:00+00:00,2022-10-24T00:00:00+00:00,1364262163.0234957,mana,MANA,IDENTITY,False,True,1,mana,D0A_IDENTITY_RETAINED,False,,1,2022-10-24T00:00:00+00:00,26,True,22
1inch,2022-10-23T00:00:00+00:00,2022-10-23T00:00:00+00:00,2022-10-24T00:00:00+00:00,868767626.249055,1inch,1INCH,IDENTITY,False,True,1,1inch,D0A_IDENTITY_RETAINED,False,,1,2022-10-24T00:00:00+00:00,30,True,23
neo,2022-10-23T00:00:00+00:00,2022-10-23T00:00:00+00:00,2022-10-24T00:00:00+00:00,855975873.075418,neo,NEO,IDENTITY,False,True,1,neo,D0A_IDENTITY_RETAINED,False,,1,2022-10-24T00:00:00+00:00,31,True,24
zec,2022-10-23T00:00:00+00:00,2022-10-23T00:00:00+00:00,2022-10-24T00:00:00+00:00,691342282.0459884,zec,ZEC,IDENTITY,False,True,1,zec,D0A_IDENTITY_RETAINED,False,,1,2022-10-24T00:00:00+00:00,32,True,25
snx,2022-10-23T00:00:00+00:00,2022-10-23T00:00:00+00:00,2022-10-24T00:00:00+00:00,691149560.397721,snx,SNX,IDENTITY,False,True,1,snx,D0A_IDENTITY_RETAINED,False,,1,2022-10-24T00:00:00+00:00,33,True,26
comp,2022-10-23T00:00:00+00:00,2022-10-23T00:00:00+00:00,2022-10-24T00:00:00+00:00,512545916.796826,comp,COMP,IDENTITY,False,True,1,comp,D0A_IDENTITY_RETAINED,False,,1,2022-10-24T00:00:00+00:00,34,True,27
paxg,2022-10-23T00:00:00+00:00,2022-10-23T00:00:00+00:00,2022-10-24T00:00:00+00:00,503337758.34423363,paxg,PAXG,IDENTITY,False,True,1,paxg,D0A_IDENTITY_RETAINED,False,,1,2022-10-24T00:00:00+00:00,35,True,28
dash,2022-10-23T00:00:00+00:00,2022-10-23T00:00:00+00:00,2022-10-24T00:00:00+00:00,457713270.5150896,dash,DASH,IDENTITY,False,True,1,dash,D0A_IDENTITY_RETAINED,False,,1,2022-10-24T00:00:00+00:00,36,True,29
bat,2022-10-23T00:00:00+00:00,2022-10-23T00:00:00+00:00,2022-10-24T00:00:00+00:00,424694668.8624015,bat,BAT,IDENTITY,False,True,1,bat,D0A_IDENTITY_RETAINED,False,,1,2022-10-24T00:00:00+00:00,37,True,30
btc,2022-10-30T00:00:00+00:00,2022-10-30T00:00:00+00:00,2022-10-31T00:00:00+00:00,395712590941.6769,btc,BTC,IDENTITY,False,True,2,btc,D0A_IDENTITY_RETAINED,False,,2,2022-10-31T00:00:00+00:00,1,True,1
eth,2022-10-30T00:00:00+00:00,2022-10-30T00:00:00+00:00,2022-10-31T00:00:00+00:00,191577832787.47375,eth,ETH,IDENTITY,False,True,2,eth,D0A_IDENTITY_RETAINED,False,,1,2022-10-31T00:00:00+00:00,2,True,2
xrp,2022-10-30T00:00:00+00:00,2022-10-30T00:00:00+00:00,2022-10-31T00:00:00+00:00,45776683197.10148,xrp,XRP,IDENTITY,False,True,1,xrp,D0A_IDENTITY_RETAINED,False,,1,2022-10-31T00:00:00+00:00,3,True,3
doge,2022-10-30T00:00:00+00:00,2022-10-30T00:00:00+00:00,2022-10-31T00:00:00+00:00,15990773403.702658,doge,DOGE,IDENTITY,False,True,1,doge,D0A_IDENTITY_RETAINED,False,,1,2022-10-31T00:00:00+00:00,4,True,4
ada,2022-10-30T00:00:00+00:00,2022-10-30T00:00:00+00:00,2022-10-31T00:00:00+00:00,13665352078.749846,ada,ADA,IDENTITY,False,True,1,ada,D0A_IDENTITY_RETAINED,False,,1,2022-10-31T00:00:00+00:00,5,True,5
shib_eth,2022-10-30T00:00:00+00:00,2022-10-30T00:00:00+00:00,2022-10-31T00:00:00+00:00,11920862930.396688,shib,SHIB,NETWORK_FORM_TO_PARENT,False,True,1,shib_eth,D0A_IDENTITY_RETAINED,False,,1,2022-10-31T00:00:00+00:00,6,True,6
xlm,2022-10-30T00:00:00+00:00,2022-10-30T00:00:00+00:00,2022-10-31T00:00:00+00:00,11708101566.784994,xlm,XLM,IDENTITY,False,True,1,xlm,D0A_IDENTITY_RETAINED,False,,1,2022-10-31T00:00:00+00:00,7,True,7
cro,2022-10-30T00:00:00+00:00,2022-10-30T00:00:00+00:00,2022-10-31T00:00:00+00:00,11430916342.803,cro,CRO,IDENTITY,False,True,1,cro,D0A_IDENTITY_RETAINED,False,,1,2022-10-31T00:00:00+00:00,8,True,8
ftt,2022-10-30T00:00:00+00:00,2022-10-30T00:00:00+00:00,2022-10-31T00:00:00+00:00,8430271270.053829,ftt,FTT,IDENTITY,False,True,1,ftt,D0A_IDENTITY_RETAINED,False,,1,2022-10-31T00:00:00+00:00,10,True,9
link,2022-10-30T00:00:00+00:00,2022-10-30T00:00:00+00:00,2022-10-31T00:00:00+00:00,7780144958.59161,link,LINK,IDENTITY,False,True,1,link,D0A_IDENTITY_RETAINED,False,,1,2022-10-31T00:00:00+00:00,11,True,10
uni,2022-10-30T00:00:00+00:00,2022-10-30T00:00:00+00:00,2022-10-31T00:00:00+00:00,6907196798.52205,uni,UNI,IDENTITY,False,True,1,uni,D0A_IDENTITY_RETAINED,False,,1,2022-10-31T00:00:00+00:00,12,True,11
avaxp,2022-10-30T00:00:00+00:00,2022-10-30T00:00:00+00:00,2022-10-31T00:00:00+00:00,6262808665.687097,avax,AVAX,EXPLICIT_ALIAS,False,True,2,avaxp,D0A_IDENTITY_RETAINED,False,,1,2022-10-31T00:00:00+00:00,13,True,12
qnt,2022-10-30T00:00:00+00:00,2022-10-30T00:00:00+00:00,2022-10-31T00:00:00+00:00,4094872479.954369,qnt,QNT,IDENTITY,False,True,1,qnt,D0A_IDENTITY_RETAINED,False,,1,2022-10-31T00:00:00+00:00,15,True,13
ltc,2022-10-30T00:00:00+00:00,2022-10-30T00:00:00+00:00,2022-10-31T00:00:00+00:00,3956887742.1927476,ltc,LTC,IDENTITY,False,True,1,ltc,D0A_IDENTITY_RETAINED,False,,1,2022-10-31T00:00:00+00:00,16,True,14
algo,2022-10-30T00:00:00+00:00,2022-10-30T00:00:00+00:00,2022-10-31T00:00:00+00:00,3582161529.81794,algo,ALGO,IDENTITY,False,True,1,algo,D0A_IDENTITY_RETAINED,False,,1,2022-10-31T00:00:00+00:00,17,True,15
etc,2022-10-30T00:00:00+00:00,2022-10-30T00:00:00+00:00,2022-10-31T00:00:00+00:00,3374874327.9852867,etc,ETC,IDENTITY,False,True,1,etc,D0A_IDENTITY_RETAINED,False,,1,2022-10-31T00:00:00+00:00,18,True,16
icp,2022-10-30T00:00:00+00:00,2022-10-30T00:00:00+00:00,2022-10-31T00:00:00+00:00,2612120405.452826,icp,ICP,IDENTITY,False,True,1,icp,D0A_IDENTITY_RETAINED,False,,1,2022-10-31T00:00:00+00:00,20,True,17
xmr,2022-10-30T00:00:00+00:00,2022-10-30T00:00:00+00:00,2022-10-31T00:00:00+00:00,2609059711.398891,xmr,XMR,IDENTITY,False,True,1,xmr,D0A_IDENTITY_RETAINED,False,,1,2022-10-31T00:00:00+00:00,21,True,18
crv,2022-10-30T00:00:00+00:00,2022-10-30T00:00:00+00:00,2022-10-31T00:00:00+00:00,1673441231.8998632,crv,CRV,IDENTITY,False,True,1,crv,D0A_IDENTITY_RETAINED,False,,1,2022-10-31T00:00:00+00:00,23,True,19
ldo,2022-10-30T00:00:00+00:00,2022-10-30T00:00:00+00:00,2022-10-31T00:00:00+00:00,1553857858.07026,ldo,LDO,IDENTITY,False,True,1,ldo,D0A_IDENTITY_RETAINED,False,,1,2022-10-31T00:00:00+00:00,24,True,20
mana,2022-10-30T00:00:00+00:00,2022-10-30T00:00:00+00:00,2022-10-31T00:00:00+00:00,1472534083.6652443,mana,MANA,IDENTITY,False,True,1,mana,D0A_IDENTITY_RETAINED,False,,1,2022-10-31T00:00:00+00:00,25,True,21
aave,2022-10-30T00:00:00+00:00,2022-10-30T00:00:00+00:00,2022-10-31T00:00:00+00:00,1340998584.3209264,aave,AAVE,IDENTITY,False,True,2,aave,D0A_IDENTITY_RETAINED,False,,1,2022-10-31T00:00:00+00:00,26,True,22
1inch,2022-10-30T00:00:00+00:00,2022-10-30T00:00:00+00:00,2022-10-31T00:00:00+00:00,920300259.313044,1inch,1INCH,IDENTITY,False,True,1,1inch,D0A_IDENTITY_RETAINED,False,,1,2022-10-31T00:00:00+00:00,28,True,23
neo,2022-10-30T00:00:00+00:00,2022-10-30T00:00:00+00:00,2022-10-31T00:00:00+00:00,858139368.160281,neo,NEO,IDENTITY,False,True,1,neo,D0A_IDENTITY_RETAINED,False,,1,2022-10-31T00:00:00+00:00,31,True,24
snx,2022-10-30T00:00:00+00:00,2022-10-30T00:00:00+00:00,2022-10-31T00:00:00+00:00,748002894.7821591,snx,SNX,IDENTITY,False,True,1,snx,D0A_IDENTITY_RETAINED,False,,1,2022-10-31T00:00:00+00:00,32,True,25
zec,2022-10-30T00:00:00+00:00,2022-10-30T00:00:00+00:00,2022-10-31T00:00:00+00:00,699574247.4714228,zec,ZEC,IDENTITY,False,True,1,zec,D0A_IDENTITY_RETAINED,False,,1,2022-10-31T00:00:00+00:00,33,True,26
comp,2022-10-30T00:00:00+00:00,2022-10-30T00:00:00+00:00,2022-10-31T00:00:00+00:00,503942550.887496,comp,COMP,IDENTITY,False,True,1,comp,D0A_IDENTITY_RETAINED,False,,1,2022-10-31T00:00:00+00:00,34,True,27
paxg,2022-10-30T00:00:00+00:00,2022-10-30T00:00:00+00:00,2022-10-31T00:00:00+00:00,497693527.6153009,paxg,PAXG,IDENTITY,False,True,1,paxg,D0A_IDENTITY_RETAINED,False,,1,2022-10-31T00:00:00+00:00,35,True,28
dash,2022-10-30T00:00:00+00:00,2022-10-30T00:00:00+00:00,2022-10-31T00:00:00+00:00,460528979.585265,dash,DASH,IDENTITY,False,True,1,dash,D0A_IDENTITY_RETAINED,False,,1,2022-10-31T00:00:00+00:00,36,True,29
bat,2022-10-30T00:00:00+00:00,2022-10-30T00:00:00+00:00,2022-10-31T00:00:00+00:00,445777824.906438,bat,BAT,IDENTITY,False,True,1,bat,D0A_IDENTITY_RETAINED,False,,1,2022-10-31T00:00:00+00:00,37,True,30
btc,2022-11-06T00:00:00+00:00,2022-11-06T00:00:00+00:00,2022-11-07T00:00:00+00:00,402181988995.9385,btc,BTC,IDENTITY,False,True,2,btc,D0A_IDENTITY_RETAINED,False,,2,2022-11-07T00:00:00+00:00,1,True,1
eth,2022-11-06T00:00:00+00:00,2022-11-06T00:00:00+00:00,2022-11-07T00:00:00+00:00,189826866254.16013,eth,ETH,IDENTITY,False,True,2,eth,D0A_IDENTITY_RETAINED,False,,1,2022-11-07T00:00:00+00:00,2,True,2
xrp,2022-11-06T00:00:00+00:00,2022-11-06T00:00:00+00:00,2022-11-07T00:00:00+00:00,47121794771.90651,xrp,XRP,IDENTITY,False,True,1,xrp,D0A_IDENTITY_RETAINED,False,,1,2022-11-07T00:00:00+00:00,3,True,3
doge,2022-11-06T00:00:00+00:00,2022-11-06T00:00:00+00:00,2022-11-07T00:00:00+00:00,15654386234.762392,doge,DOGE,IDENTITY,False,True,1,doge,D0A_IDENTITY_RETAINED,False,,1,2022-11-07T00:00:00+00:00,4,True,4
ada,2022-11-06T00:00:00+00:00,2022-11-06T00:00:00+00:00,2022-11-07T00:00:00+00:00,13627154954.43843,ada,ADA,IDENTITY,False,True,1,ada,D0A_IDENTITY_RETAINED,False,,1,2022-11-07T00:00:00+00:00,5,True,5
cro,2022-11-06T00:00:00+00:00,2022-11-06T00:00:00+00:00,2022-11-07T00:00:00+00:00,11853310481.2102,cro,CRO,IDENTITY,False,True,1,cro,D0A_IDENTITY_RETAINED,False,,1,2022-11-07T00:00:00+00:00,6,True,6
shib_eth,2022-11-06T00:00:00+00:00,2022-11-06T00:00:00+00:00,2022-11-07T00:00:00+00:00,11839025672.199688,shib,SHIB,NETWORK_FORM_TO_PARENT,False,True,1,shib_eth,D0A_IDENTITY_RETAINED,False,,1,2022-11-07T00:00:00+00:00,7,True,7
xlm,2022-11-06T00:00:00+00:00,2022-11-06T00:00:00+00:00,2022-11-07T00:00:00+00:00,11519555003.519903,xlm,XLM,IDENTITY,False,True,1,xlm,D0A_IDENTITY_RETAINED,False,,1,2022-11-07T00:00:00+00:00,8,True,8
link,2022-11-06T00:00:00+00:00,2022-11-06T00:00:00+00:00,2022-11-07T00:00:00+00:00,8127981187.10339,link,LINK,IDENTITY,False,True,1,link,D0A_IDENTITY_RETAINED,False,,1,2022-11-07T00:00:00+00:00,10,True,9
ftt,2022-11-06T00:00:00+00:00,2022-11-06T00:00:00+00:00,2022-11-07T00:00:00+00:00,7345957605.371042,ftt,FTT,IDENTITY,False,True,1,ftt,D0A_IDENTITY_RETAINED,False,,1,2022-11-07T00:00:00+00:00,11,True,10
uni,2022-11-06T00:00:00+00:00,2022-11-06T00:00:00+00:00,2022-11-07T00:00:00+00:00,7098647062.42479,uni,UNI,IDENTITY,False,True,1,uni,D0A_IDENTITY_RETAINED,False,,1,2022-11-07T00:00:00+00:00,12,True,11
avaxp,2022-11-06T00:00:00+00:00,2022-11-06T00:00:00+00:00,2022-11-07T00:00:00+00:00,6290435824.59605,avax,AVAX,EXPLICIT_ALIAS,False,True,2,avaxp,D0A_IDENTITY_RETAINED,False,,1,2022-11-07T00:00:00+00:00,13,True,12
ltc,2022-11-06T00:00:00+00:00,2022-11-06T00:00:00+00:00,2022-11-07T00:00:00+00:00,4873678257.616711,ltc,LTC,IDENTITY,False,True,1,ltc,D0A_IDENTITY_RETAINED,False,,1,2022-11-07T00:00:00+00:00,14,True,13
algo,2022-11-06T00:00:00+00:00,2022-11-06T00:00:00+00:00,2022-11-07T00:00:00+00:00,4057839861.11815,algo,ALGO,IDENTITY,False,True,1,algo,D0A_IDENTITY_RETAINED,False,,1,2022-11-07T00:00:00+00:00,15,True,14
qnt,2022-11-06T00:00:00+00:00,2022-11-06T00:00:00+00:00,2022-11-07T00:00:00+00:00,3838758373.843488,qnt,QNT,IDENTITY,False,True,1,qnt,D0A_IDENTITY_RETAINED,False,,1,2022-11-07T00:00:00+00:00,17,True,15
etc,2022-11-06T00:00:00+00:00,2022-11-06T00:00:00+00:00,2022-11-07T00:00:00+00:00,3435108893.2603374,etc,ETC,IDENTITY,False,True,1,etc,D0A_IDENTITY_RETAINED,False,,1,2022-11-07T00:00:00+00:00,18,True,16
xmr,2022-11-06T00:00:00+00:00,2022-11-06T00:00:00+00:00,2022-11-07T00:00:00+00:00,2744482326.135794,xmr,XMR,IDENTITY,False,True,1,xmr,D0A_IDENTITY_RETAINED,False,,1,2022-11-07T00:00:00+00:00,20,True,17
icp,2022-11-06T00:00:00+00:00,2022-11-06T00:00:00+00:00,2022-11-07T00:00:00+00:00,2557192760.273678,icp,ICP,IDENTITY,False,True,1,icp,D0A_IDENTITY_RETAINED,False,,1,2022-11-07T00:00:00+00:00,21,True,18
crv,2022-11-06T00:00:00+00:00,2022-11-06T00:00:00+00:00,2022-11-07T00:00:00+00:00,1763550477.3483608,crv,CRV,IDENTITY,False,True,1,crv,D0A_IDENTITY_RETAINED,False,,1,2022-11-07T00:00:00+00:00,23,True,19
ldo,2022-11-06T00:00:00+00:00,2022-11-06T00:00:00+00:00,2022-11-07T00:00:00+00:00,1588952964.42794,ldo,LDO,IDENTITY,False,True,1,ldo,D0A_IDENTITY_RETAINED,False,,1,2022-11-07T00:00:00+00:00,24,True,20
mana,2022-11-06T00:00:00+00:00,2022-11-06T00:00:00+00:00,2022-11-07T00:00:00+00:00,1461743452.106702,mana,MANA,IDENTITY,False,True,1,mana,D0A_IDENTITY_RETAINED,False,,1,2022-11-07T00:00:00+00:00,25,True,21
aave,2022-11-06T00:00:00+00:00,2022-11-06T00:00:00+00:00,2022-11-07T00:00:00+00:00,1391978871.7704191,aave,AAVE,IDENTITY,False,True,2,aave,D0A_IDENTITY_RETAINED,False,,1,2022-11-07T00:00:00+00:00,26,True,22
1inch,2022-11-06T00:00:00+00:00,2022-11-06T00:00:00+00:00,2022-11-07T00:00:00+00:00,952415753.9367135,1inch,1INCH,IDENTITY,False,True,1,1inch,D0A_IDENTITY_RETAINED,False,,1,2022-11-07T00:00:00+00:00,28,True,23
neo,2022-11-06T00:00:00+00:00,2022-11-06T00:00:00+00:00,2022-11-07T00:00:00+00:00,858044282.776514,neo,NEO,IDENTITY,False,True,1,neo,D0A_IDENTITY_RETAINED,False,,1,2022-11-07T00:00:00+00:00,30,True,24
snx,2022-11-06T00:00:00+00:00,2022-11-06T00:00:00+00:00,2022-11-07T00:00:00+00:00,775388815.0656891,snx,SNX,IDENTITY,False,True,1,snx,D0A_IDENTITY_RETAINED,False,,1,2022-11-07T00:00:00+00:00,32,True,25
zec,2022-11-06T00:00:00+00:00,2022-11-06T00:00:00+00:00,2022-11-07T00:00:00+00:00,659184491.7621089,zec,ZEC,IDENTITY,False,True,1,zec,D0A_IDENTITY_RETAINED,False,,1,2022-11-07T00:00:00+00:00,33,True,26
paxg,2022-11-06T00:00:00+00:00,2022-11-06T00:00:00+00:00,2022-11-07T00:00:00+00:00,502161613.4170664,paxg,PAXG,IDENTITY,False,True,1,paxg,D0A_IDENTITY_RETAINED,False,,1,2022-11-07T00:00:00+00:00,34,True,27
comp,2022-11-06T00:00:00+00:00,2022-11-06T00:00:00+00:00,2022-11-07T00:00:00+00:00,487538220.758713,comp,COMP,IDENTITY,False,True,1,comp,D0A_IDENTITY_RETAINED,False,,1,2022-11-07T00:00:00+00:00,35,True,28
dash,2022-11-06T00:00:00+00:00,2022-11-06T00:00:00+00:00,2022-11-07T00:00:00+00:00,480248779.54640657,dash,DASH,IDENTITY,False,True,1,dash,D0A_IDENTITY_RETAINED,False,,1,2022-11-07T00:00:00+00:00,36,True,29
bat,2022-11-06T00:00:00+00:00,2022-11-06T00:00:00+00:00,2022-11-07T00:00:00+00:00,475210720.725165,bat,BAT,IDENTITY,False,True,1,bat,D0A_IDENTITY_RETAINED,False,,1,2022-11-07T00:00:00+00:00,37,True,30
btc,2022-11-13T00:00:00+00:00,2022-11-13T00:00:00+00:00,2022-11-14T00:00:00+00:00,313461563543.2652,btc,BTC,IDENTITY,False,True,2,btc,D0A_IDENTITY_RETAINED,False,,2,2022-11-14T00:00:00+00:00,1,True,1
eth,2022-11-13T00:00:00+00:00,2022-11-13T00:00:00+00:00,2022-11-14T00:00:00+00:00,147050025301.25134,eth,ETH,IDENTITY,False,True,2,eth,D0A_IDENTITY_RETAINED,False,,1,2022-11-14T00:00:00+00:00,2,True,2
xrp,2022-11-13T00:00:00+00:00,2022-11-13T00:00:00+00:00,2022-11-14T00:00:00+00:00,33778835184.147038,xrp,XRP,IDENTITY,False,True,1,xrp,D0A_IDENTITY_RETAINED,False,,1,2022-11-14T00:00:00+00:00,3,True,3
doge,2022-11-13T00:00:00+00:00,2022-11-13T00:00:00+00:00,2022-11-14T00:00:00+00:00,11541079329.261358,doge,DOGE,IDENTITY,False,True,1,doge,D0A_IDENTITY_RETAINED,False,,1,2022-11-14T00:00:00+00:00,4,True,4
ada,2022-11-13T00:00:00+00:00,2022-11-13T00:00:00+00:00,2022-11-14T00:00:00+00:00,11067728163.619022,ada,ADA,IDENTITY,False,True,1,ada,D0A_IDENTITY_RETAINED,False,,1,2022-11-14T00:00:00+00:00,5,True,5
xlm,2022-11-13T00:00:00+00:00,2022-11-13T00:00:00+00:00,2022-11-14T00:00:00+00:00,9236140619.010868,xlm,XLM,IDENTITY,False,True,1,xlm,D0A_IDENTITY_RETAINED,False,,1,2022-11-14T00:00:00+00:00,6,True,6
shib_eth,2022-11-13T00:00:00+00:00,2022-11-13T00:00:00+00:00,2022-11-14T00:00:00+00:00,8976652029.33731,shib,SHIB,NETWORK_FORM_TO_PARENT,False,True,1,shib_eth,D0A_IDENTITY_RETAINED,False,,1,2022-11-14T00:00:00+00:00,7,True,7
cro,2022-11-13T00:00:00+00:00,2022-11-13T00:00:00+00:00,2022-11-14T00:00:00+00:00,6439118956.09101,cro,CRO,IDENTITY,False,True,1,cro,D0A_IDENTITY_RETAINED,False,,1,2022-11-14T00:00:00+00:00,9,True,8
link,2022-11-13T00:00:00+00:00,2022-11-13T00:00:00+00:00,2022-11-14T00:00:00+00:00,6027472435.65203,link,LINK,IDENTITY,False,True,1,link,D0A_IDENTITY_RETAINED,False,,1,2022-11-14T00:00:00+00:00,10,True,9
uni,2022-11-13T00:00:00+00:00,2022-11-13T00:00:00+00:00,2022-11-14T00:00:00+00:00,5772255659.0627,uni,UNI,IDENTITY,False,True,1,uni,D0A_IDENTITY_RETAINED,False,,1,2022-11-14T00:00:00+00:00,11,True,10
avaxp,2022-11-13T00:00:00+00:00,2022-11-13T00:00:00+00:00,2022-11-14T00:00:00+00:00,4477168459.3967285,avax,AVAX,EXPLICIT_ALIAS,False,True,2,avaxp,D0A_IDENTITY_RETAINED,False,,1,2022-11-14T00:00:00+00:00,12,True,11
ltc,2022-11-13T00:00:00+00:00,2022-11-13T00:00:00+00:00,2022-11-14T00:00:00+00:00,4095606923.8702908,ltc,LTC,IDENTITY,False,True,1,ltc,D0A_IDENTITY_RETAINED,False,,1,2022-11-14T00:00:00+00:00,13,True,12
