asset,day,source_timestamp,available_at,market_cap_usd,canonical_asset,canonical_symbol,normalization_rule,stablecoin_excluded,investable_identity,raw_form_count,canonical_source_asset,identity_overlay_rule,identity_excluded,identity_exclusion_reason,d0b_raw_form_count,rebalance_time,market_cap_rank
ftt,2022-01-09T00:00:00+00:00,2022-01-09T00:00:00+00:00,2022-01-10T00:00:00+00:00,12442183569.760633,ftt,FTT,IDENTITY,False,True,1,ftt,D0A_IDENTITY_RETAINED,False,,1,2022-01-10T00:00:00+00:00,16
ltc,2022-01-09T00:00:00+00:00,2022-01-09T00:00:00+00:00,2022-01-10T00:00:00+00:00,9090792283.746635,ltc,LTC,IDENTITY,False,True,1,ltc,D0A_IDENTITY_RETAINED,False,,1,2022-01-10T00:00:00+00:00,17
crv,2022-01-09T00:00:00+00:00,2022-01-09T00:00:00+00:00,2022-01-10T00:00:00+00:00,7576612891.94402,crv,CRV,IDENTITY,False,True,1,crv,D0A_IDENTITY_RETAINED,False,,1,2022-01-10T00:00:00+00:00,18
bch,2022-01-09T00:00:00+00:00,2022-01-09T00:00:00+00:00,2022-01-10T00:00:00+00:00,7141208627.194995,bch,BCH,IDENTITY,False,True,1,bch,D0A_IDENTITY_RETAINED,False,,1,2022-01-10T00:00:00+00:00,19
mana,2022-01-09T00:00:00+00:00,2022-01-09T00:00:00+00:00,2022-01-10T00:00:00+00:00,6451263099.785187,mana,MANA,IDENTITY,False,True,1,mana,D0A_IDENTITY_RETAINED,False,,1,2022-01-10T00:00:00+00:00,20
gno,2022-01-09T00:00:00+00:00,2022-01-09T00:00:00+00:00,2022-01-10T00:00:00+00:00,4748021001.58573,gno,GNO,IDENTITY,False,True,1,gno,D0A_IDENTITY_RETAINED,False,,1,2022-01-10T00:00:00+00:00,21
ht,2022-01-09T00:00:00+00:00,2022-01-09T00:00:00+00:00,2022-01-10T00:00:00+00:00,4490939219.86429,ht,HT,IDENTITY,False,True,1,ht,D0A_IDENTITY_RETAINED,False,,1,2022-01-10T00:00:00+00:00,22
qnt,2022-01-09T00:00:00+00:00,2022-01-09T00:00:00+00:00,2022-01-10T00:00:00+00:00,4215114247.32562,qnt,QNT,IDENTITY,False,True,1,qnt,D0A_IDENTITY_RETAINED,False,,1,2022-01-10T00:00:00+00:00,23
etc,2022-01-09T00:00:00+00:00,2022-01-09T00:00:00+00:00,2022-01-10T00:00:00+00:00,3939023015.0137095,etc,ETC,IDENTITY,False,True,1,etc,D0A_IDENTITY_RETAINED,False,,1,2022-01-10T00:00:00+00:00,24
xtz,2022-01-09T00:00:00+00:00,2022-01-09T00:00:00+00:00,2022-01-10T00:00:00+00:00,3667790811.16009,xtz,XTZ,IDENTITY,False,True,1,xtz,D0A_IDENTITY_RETAINED,False,,1,2022-01-10T00:00:00+00:00,25
aave,2022-01-09T00:00:00+00:00,2022-01-09T00:00:00+00:00,2022-01-10T00:00:00+00:00,3357128842.376128,aave,AAVE,IDENTITY,False,True,2,aave,D0A_IDENTITY_RETAINED,False,,1,2022-01-10T00:00:00+00:00,26
xmr,2022-01-09T00:00:00+00:00,2022-01-09T00:00:00+00:00,2022-01-10T00:00:00+00:00,3341834028.583586,xmr,XMR,IDENTITY,False,True,1,xmr,D0A_IDENTITY_RETAINED,False,,1,2022-01-10T00:00:00+00:00,27
1inch,2022-01-09T00:00:00+00:00,2022-01-09T00:00:00+00:00,2022-01-10T00:00:00+00:00,3223657590.12594,1inch,1INCH,IDENTITY,False,True,1,1inch,D0A_IDENTITY_RETAINED,False,,1,2022-01-10T00:00:00+00:00,28
ldo,2022-01-09T00:00:00+00:00,2022-01-09T00:00:00+00:00,2022-01-10T00:00:00+00:00,2991389523.69471,ldo,LDO,IDENTITY,False,True,1,ldo,D0A_IDENTITY_RETAINED,False,,1,2022-01-10T00:00:00+00:00,29
leo_eth,2022-01-09T00:00:00+00:00,2022-01-09T00:00:00+00:00,2022-01-10T00:00:00+00:00,2486991336.0380287,leo,LEO,NETWORK_FORM_TO_PARENT,False,True,1,leo_eth,D0A_IDENTITY_RETAINED,False,,2,2022-01-10T00:00:00+00:00,30
neo,2022-01-09T00:00:00+00:00,2022-01-09T00:00:00+00:00,2022-01-10T00:00:00+00:00,2365032573.00824,neo,NEO,IDENTITY,False,True,1,neo,D0A_IDENTITY_RETAINED,False,,1,2022-01-10T00:00:00+00:00,31
lrc_eth,2022-01-09T00:00:00+00:00,2022-01-09T00:00:00+00:00,2022-01-10T00:00:00+00:00,2193804108.8992734,lrc,LRC,NETWORK_FORM_TO_PARENT,False,True,1,lrc_eth,D0A_IDENTITY_RETAINED,False,,1,2022-01-10T00:00:00+00:00,32
mkr,2022-01-09T00:00:00+00:00,2022-01-09T00:00:00+00:00,2022-01-10T00:00:00+00:00,2088266212.7589703,mkr,MKR,IDENTITY,False,True,1,mkr,D0A_IDENTITY_RETAINED,False,,1,2022-01-10T00:00:00+00:00,33
bsv,2022-01-09T00:00:00+00:00,2022-01-09T00:00:00+00:00,2022-01-10T00:00:00+00:00,2071509658.9881425,bsv,BSV,IDENTITY,False,True,1,bsv,D0A_IDENTITY_RETAINED,False,,1,2022-01-10T00:00:00+00:00,34
comp,2022-01-09T00:00:00+00:00,2022-01-09T00:00:00+00:00,2022-01-10T00:00:00+00:00,1937898347.21245,comp,COMP,IDENTITY,False,True,1,comp,D0A_IDENTITY_RETAINED,False,,1,2022-01-10T00:00:00+00:00,35
zec,2022-01-09T00:00:00+00:00,2022-01-09T00:00:00+00:00,2022-01-10T00:00:00+00:00,1720361716.0443861,zec,ZEC,IDENTITY,False,True,1,zec,D0A_IDENTITY_RETAINED,False,,1,2022-01-10T00:00:00+00:00,36
sushi,2022-01-09T00:00:00+00:00,2022-01-09T00:00:00+00:00,2022-01-10T00:00:00+00:00,1656779144.7129395,sushi,SUSHI,IDENTITY,False,True,1,sushi,D0A_IDENTITY_RETAINED,False,,1,2022-01-10T00:00:00+00:00,37
dash,2022-01-09T00:00:00+00:00,2022-01-09T00:00:00+00:00,2022-01-10T00:00:00+00:00,1605661435.6098976,dash,DASH,IDENTITY,False,True,1,dash,D0A_IDENTITY_RETAINED,False,,1,2022-01-10T00:00:00+00:00,38
bat,2022-01-09T00:00:00+00:00,2022-01-09T00:00:00+00:00,2022-01-10T00:00:00+00:00,1548757331.240745,bat,BAT,IDENTITY,False,True,1,bat,D0A_IDENTITY_RETAINED,False,,1,2022-01-10T00:00:00+00:00,39
perp,2022-01-09T00:00:00+00:00,2022-01-09T00:00:00+00:00,2022-01-10T00:00:00+00:00,1378295107.006431,perp,PERP,IDENTITY,False,True,1,perp,D0A_IDENTITY_RETAINED,False,,1,2022-01-10T00:00:00+00:00,40
snx,2022-01-09T00:00:00+00:00,2022-01-09T00:00:00+00:00,2022-01-10T00:00:00+00:00,1228910901.0545244,snx,SNX,IDENTITY,False,True,1,snx,D0A_IDENTITY_RETAINED,False,,1,2022-01-10T00:00:00+00:00,41
yfi,2022-01-09T00:00:00+00:00,2022-01-09T00:00:00+00:00,2022-01-10T00:00:00+00:00,1196545799.7525768,yfi,YFI,IDENTITY,False,True,1,yfi,D0A_IDENTITY_RETAINED,False,,1,2022-01-10T00:00:00+00:00,42
xem,2022-01-09T00:00:00+00:00,2022-01-09T00:00:00+00:00,2022-01-10T00:00:00+00:00,1039049979.783311,xem,XEM,IDENTITY,False,True,1,xem,D0A_IDENTITY_RETAINED,False,,1,2022-01-10T00:00:00+00:00,43
uma,2022-01-09T00:00:00+00:00,2022-01-09T00:00:00+00:00,2022-01-10T00:00:00+00:00,949709026.3846844,uma,UMA,IDENTITY,False,True,1,uma,D0A_IDENTITY_RETAINED,False,,1,2022-01-10T00:00:00+00:00,44
lpt,2022-01-09T00:00:00+00:00,2022-01-09T00:00:00+00:00,2022-01-10T00:00:00+00:00,914088636.6774409,lpt,LPT,IDENTITY,False,True,1,lpt,D0A_IDENTITY_RETAINED,False,,1,2022-01-10T00:00:00+00:00,45
bal,2022-01-09T00:00:00+00:00,2022-01-09T00:00:00+00:00,2022-01-10T00:00:00+00:00,877532518.4634553,bal,BAL,IDENTITY,False,True,1,bal,D0A_IDENTITY_RETAINED,False,,1,2022-01-10T00:00:00+00:00,46
dcr,2022-01-09T00:00:00+00:00,2022-01-09T00:00:00+00:00,2022-01-10T00:00:00+00:00,776613299.5082762,dcr,DCR,IDENTITY,False,True,1,dcr,D0A_IDENTITY_RETAINED,False,,1,2022-01-10T00:00:00+00:00,47
qtum_eth,2022-01-09T00:00:00+00:00,2022-01-09T00:00:00+00:00,2022-01-10T00:00:00+00:00,765663030.862773,qtum,QTUM,NETWORK_FORM_TO_PARENT,False,True,1,qtum_eth,D0A_IDENTITY_RETAINED,False,,1,2022-01-10T00:00:00+00:00,48
omg,2022-01-09T00:00:00+00:00,2022-01-09T00:00:00+00:00,2022-01-10T00:00:00+00:00,749577655.3514742,omg,OMG,IDENTITY,False,True,1,omg,D0A_IDENTITY_RETAINED,False,,1,2022-01-10T00:00:00+00:00,49
renbtc,2022-01-09T00:00:00+00:00,2022-01-09T00:00:00+00:00,2022-01-10T00:00:00+00:00,746524108.7105273,renbtc,RENBTC,IDENTITY,False,True,1,renbtc,D0A_IDENTITY_RETAINED,False,,1,2022-01-10T00:00:00+00:00,50
zrx,2022-01-09T00:00:00+00:00,2022-01-09T00:00:00+00:00,2022-01-10T00:00:00+00:00,725072602.36902,zrx,ZRX,IDENTITY,False,True,1,zrx,D0A_IDENTITY_RETAINED,False,,1,2022-01-10T00:00:00+00:00,51
btg,2022-01-09T00:00:00+00:00,2022-01-09T00:00:00+00:00,2022-01-10T00:00:00+00:00,679355080.7537175,btg,BTG,IDENTITY,False,True,1,btg,D0A_IDENTITY_RETAINED,False,,1,2022-01-10T00:00:00+00:00,52
powr,2022-01-09T00:00:00+00:00,2022-01-09T00:00:00+00:00,2022-01-10T00:00:00+00:00,645468097.250945,powr,POWR,IDENTITY,False,True,1,powr,D0A_IDENTITY_RETAINED,False,,1,2022-01-10T00:00:00+00:00,53
hedg,2022-01-09T00:00:00+00:00,2022-01-09T00:00:00+00:00,2022-01-10T00:00:00+00:00,584185269.001584,hedg,HEDG,IDENTITY,False,True,1,hedg,D0A_IDENTITY_RETAINED,False,,1,2022-01-10T00:00:00+00:00,54
alpha,2022-01-09T00:00:00+00:00,2022-01-09T00:00:00+00:00,2022-01-10T00:00:00+00:00,546966530.20459,alpha,ALPHA,IDENTITY,False,True,1,alpha,D0A_IDENTITY_RETAINED,False,,1,2022-01-10T00:00:00+00:00,55
poly,2022-01-09T00:00:00+00:00,2022-01-09T00:00:00+00:00,2022-01-10T00:00:00+00:00,490662994.366093,poly,POLY,IDENTITY,False,True,1,poly,D0A_IDENTITY_RETAINED,False,,1,2022-01-10T00:00:00+00:00,56
srm,2022-01-09T00:00:00+00:00,2022-01-09T00:00:00+00:00,2022-01-10T00:00:00+00:00,487908149.953634,srm,SRM,IDENTITY,False,True,1,srm,D0A_IDENTITY_RETAINED,False,,1,2022-01-10T00:00:00+00:00,57
rev_eth,2022-01-09T00:00:00+00:00,2022-01-09T00:00:00+00:00,2022-01-10T00:00:00+00:00,481885676.5048505,rev,REV,NETWORK_FORM_TO_PARENT,False,True,1,rev_eth,D0A_IDENTITY_RETAINED,False,,1,2022-01-10T00:00:00+00:00,58
ren,2022-01-09T00:00:00+00:00,2022-01-09T00:00:00+00:00,2022-01-10T00:00:00+00:00,463279222.1128495,ren,REN,IDENTITY,False,True,1,ren,D0A_IDENTITY_RETAINED,False,,1,2022-01-10T00:00:00+00:00,59
dgb,2022-01-09T00:00:00+00:00,2022-01-09T00:00:00+00:00,2022-01-10T00:00:00+00:00,429322330.8939105,dgb,DGB,IDENTITY,False,True,1,dgb,D0A_IDENTITY_RETAINED,False,,1,2022-01-10T00:00:00+00:00,60
xaut,2022-01-09T00:00:00+00:00,2022-01-09T00:00:00+00:00,2022-01-10T00:00:00+00:00,406959854.8816403,xaut,XAUT,IDENTITY,False,True,1,xaut,D0A_IDENTITY_RETAINED,False,,1,2022-01-10T00:00:00+00:00,61
snt,2022-01-09T00:00:00+00:00,2022-01-09T00:00:00+00:00,2022-01-10T00:00:00+00:00,405951190.8566944,snt,SNT,IDENTITY,False,True,1,snt,D0A_IDENTITY_RETAINED,False,,1,2022-01-10T00:00:00+00:00,62
icx_eth,2022-01-09T00:00:00+00:00,2022-01-09T00:00:00+00:00,2022-01-10T00:00:00+00:00,405888390.30071026,icx,ICX,NETWORK_FORM_TO_PARENT,False,True,1,icx_eth,D0A_IDENTITY_RETAINED,False,,1,2022-01-10T00:00:00+00:00,63
elf,2022-01-09T00:00:00+00:00,2022-01-09T00:00:00+00:00,2022-01-10T00:00:00+00:00,384730655.16618395,elf,ELF,IDENTITY,False,True,1,elf,D0A_IDENTITY_RETAINED,False,,1,2022-01-10T00:00:00+00:00,64
nxm,2022-01-09T00:00:00+00:00,2022-01-09T00:00:00+00:00,2022-01-10T00:00:00+00:00,361004642.1056074,nxm,NXM,IDENTITY,False,True,1,nxm,D0A_IDENTITY_RETAINED,False,,1,2022-01-10T00:00:00+00:00,65
paxg,2022-01-09T00:00:00+00:00,2022-01-09T00:00:00+00:00,2022-01-10T00:00:00+00:00,324081984.25387144,paxg,PAXG,IDENTITY,False,True,1,paxg,D0A_IDENTITY_RETAINED,False,,1,2022-01-10T00:00:00+00:00,66
ant,2022-01-09T00:00:00+00:00,2022-01-09T00:00:00+00:00,2022-01-10T00:00:00+00:00,322716993.3020443,ant,ANT,IDENTITY,False,True,1,ant,D0A_IDENTITY_RETAINED,False,,1,2022-01-10T00:00:00+00:00,67
cvc,2022-01-09T00:00:00+00:00,2022-01-09T00:00:00+00:00,2022-01-10T00:00:00+00:00,321955137.552635,cvc,CVC,IDENTITY,False,True,1,cvc,D0A_IDENTITY_RETAINED,False,,1,2022-01-10T00:00:00+00:00,68
xvg,2022-01-09T00:00:00+00:00,2022-01-09T00:00:00+00:00,2022-01-10T00:00:00+00:00,231896561.48359346,xvg,XVG,IDENTITY,False,True,1,xvg,D0A_IDENTITY_RETAINED,False,,1,2022-01-10T00:00:00+00:00,69
gnt,2022-01-09T00:00:00+00:00,2022-01-09T00:00:00+00:00,2022-01-10T00:00:00+00:00,187152815.20118973,gnt,GNT,IDENTITY,False,True,1,gnt,D0A_IDENTITY_RETAINED,False,,1,2022-01-10T00:00:00+00:00,70
rep,2022-01-09T00:00:00+00:00,2022-01-09T00:00:00+00:00,2022-01-10T00:00:00+00:00,179221656.4234778,rep,REP,IDENTITY,False,True,1,rep,D0A_IDENTITY_RETAINED,False,,1,2022-01-10T00:00:00+00:00,71
maid,2022-01-09T00:00:00+00:00,2022-01-09T00:00:00+00:00,2022-01-10T00:00:00+00:00,153200083.18409094,maid,MAID,IDENTITY,False,True,1,maid,D0A_IDENTITY_RETAINED,False,,1,2022-01-10T00:00:00+00:00,72
gas,2022-01-09T00:00:00+00:00,2022-01-09T00:00:00+00:00,2022-01-10T00:00:00+00:00,142148192.51728413,gas,GAS,IDENTITY,False,True,1,gas,D0A_IDENTITY_RETAINED,False,,1,2022-01-10T00:00:00+00:00,73
wnxm,2022-01-09T00:00:00+00:00,2022-01-09T00:00:00+00:00,2022-01-10T00:00:00+00:00,129410006.19169717,wnxm,WNXM,IDENTITY,False,True,1,wnxm,D0A_IDENTITY_RETAINED,False,,1,2022-01-10T00:00:00+00:00,74
fun,2022-01-09T00:00:00+00:00,2022-01-09T00:00:00+00:00,2022-01-10T00:00:00+00:00,117290470.30488631,fun,FUN,IDENTITY,False,True,1,fun,D0A_IDENTITY_RETAINED,False,,1,2022-01-10T00:00:00+00:00,75
knc,2022-01-09T00:00:00+00:00,2022-01-09T00:00:00+00:00,2022-01-10T00:00:00+00:00,107077752.62718953,knc,KNC,IDENTITY,False,True,1,knc,D0A_IDENTITY_RETAINED,False,,1,2022-01-10T00:00:00+00:00,76
vet_eth,2022-01-09T00:00:00+00:00,2022-01-09T00:00:00+00:00,2022-01-10T00:00:00+00:00,76700235.9385719,vet,VET,NETWORK_FORM_TO_PARENT,False,True,1,vet_eth,D0A_IDENTITY_RETAINED,False,,1,2022-01-10T00:00:00+00:00,77
qash,2022-01-09T00:00:00+00:00,2022-01-09T00:00:00+00:00,2022-01-10T00:00:00+00:00,64630194.2001565,qash,QASH,IDENTITY,False,True,1,qash,D0A_IDENTITY_RETAINED,False,,1,2022-01-10T00:00:00+00:00,78
aion_eth,2022-01-09T00:00:00+00:00,2022-01-09T00:00:00+00:00,2022-01-10T00:00:00+00:00,57263981.74479958,aion,AION,NETWORK_FORM_TO_PARENT,False,True,1,aion_eth,D0A_IDENTITY_RETAINED,False,,1,2022-01-10T00:00:00+00:00,79
wtc,2022-01-09T00:00:00+00:00,2022-01-09T00:00:00+00:00,2022-01-10T00:00:00+00:00,52390686.09314617,wtc,WTC,IDENTITY,False,True,1,wtc,D0A_IDENTITY_RETAINED,False,,1,2022-01-10T00:00:00+00:00,80
btm_eth,2022-01-09T00:00:00+00:00,2022-01-09T00:00:00+00:00,2022-01-10T00:00:00+00:00,45673947.4115513,btm,BTM,NETWORK_FORM_TO_PARENT,False,True,1,btm_eth,D0A_IDENTITY_RETAINED,False,,1,2022-01-10T00:00:00+00:00,81
ae_eth,2022-01-09T00:00:00+00:00,2022-01-09T00:00:00+00:00,2022-01-10T00:00:00+00:00,37552383.62843022,ae,AE,NETWORK_FORM_TO_PARENT,False,True,1,ae_eth,D0A_IDENTITY_RETAINED,False,,1,2022-01-10T00:00:00+00:00,82
vtc,2022-01-09T00:00:00+00:00,2022-01-09T00:00:00+00:00,2022-01-10T00:00:00+00:00,27173986.126231384,vtc,VTC,IDENTITY,False,True,1,vtc,D0A_IDENTITY_RETAINED,False,,1,2022-01-10T00:00:00+00:00,83
drgn,2022-01-09T00:00:00+00:00,2022-01-09T00:00:00+00:00,2022-01-10T00:00:00+00:00,26470299.7491064,drgn,DRGN,IDENTITY,False,True,1,drgn,D0A_IDENTITY_RETAINED,False,,1,2022-01-10T00:00:00+00:00,84
grin,2022-01-09T00:00:00+00:00,2022-01-09T00:00:00+00:00,2022-01-10T00:00:00+00:00,21923867.761954594,grin,GRIN,IDENTITY,False,True,1,grin,D0A_IDENTITY_RETAINED,False,,1,2022-01-10T00:00:00+00:00,85
ppt,2022-01-09T00:00:00+00:00,2022-01-09T00:00:00+00:00,2022-01-10T00:00:00+00:00,21403251.73043724,ppt,PPT,IDENTITY,False,True,1,ppt,D0A_IDENTITY_RETAINED,False,,1,2022-01-10T00:00:00+00:00,86
nas_eth,2022-01-09T00:00:00+00:00,2022-01-09T00:00:00+00:00,2022-01-10T00:00:00+00:00,13135681.949804146,nas,NAS,NETWORK_FORM_TO_PARENT,False,True,1,nas_eth,D0A_IDENTITY_RETAINED,False,,1,2022-01-10T00:00:00+00:00,87
zil_eth,2022-01-09T00:00:00+00:00,2022-01-09T00:00:00+00:00,2022-01-10T00:00:00+00:00,10802396.305386316,zil,ZIL,NETWORK_FORM_TO_PARENT,False,True,1,zil_eth,D0A_IDENTITY_RETAINED,False,,1,2022-01-10T00:00:00+00:00,88
pay,2022-01-09T00:00:00+00:00,2022-01-09T00:00:00+00:00,2022-01-10T00:00:00+00:00,9049581.60266535,pay,PAY,IDENTITY,False,True,1,pay,D0A_IDENTITY_RETAINED,False,,1,2022-01-10T00:00:00+00:00,89
swrv,2022-01-09T00:00:00+00:00,2022-01-09T00:00:00+00:00,2022-01-10T00:00:00+00:00,4432115.665337493,swrv,SWRV,IDENTITY,False,True,1,swrv,D0A_IDENTITY_RETAINED,False,,1,2022-01-10T00:00:00+00:00,90
btc,2022-01-16T00:00:00+00:00,2022-01-16T00:00:00+00:00,2022-01-17T00:00:00+00:00,817252077983.4712,btc,BTC,IDENTITY,False,True,2,btc,D0A_IDENTITY_RETAINED,False,,2,2022-01-17T00:00:00+00:00,1
eth,2022-01-16T00:00:00+00:00,2022-01-16T00:00:00+00:00,2022-01-17T00:00:00+00:00,396274948183.3029,eth,ETH,IDENTITY,False,True,2,eth,D0A_IDENTITY_RETAINED,False,,1,2022-01-17T00:00:00+00:00,2
xrp,2022-01-16T00:00:00+00:00,2022-01-16T00:00:00+00:00,2022-01-17T00:00:00+00:00,77962462335.05908,xrp,XRP,IDENTITY,False,True,1,xrp,D0A_IDENTITY_RETAINED,False,,1,2022-01-17T00:00:00+00:00,3
ada,2022-01-16T00:00:00+00:00,2022-01-16T00:00:00+00:00,2022-01-17T00:00:00+00:00,46583066324.297455,ada,ADA,IDENTITY,False,True,1,ada,D0A_IDENTITY_RETAINED,False,,1,2022-01-17T00:00:00+00:00,4
cro,2022-01-16T00:00:00+00:00,2022-01-16T00:00:00+00:00,2022-01-17T00:00:00+00:00,46410605084.5964,cro,CRO,IDENTITY,False,True,1,cro,D0A_IDENTITY_RETAINED,False,,1,2022-01-17T00:00:00+00:00,5
dot,2022-01-16T00:00:00+00:00,2022-01-16T00:00:00+00:00,2022-01-17T00:00:00+00:00,31356377139.3374,dot,DOT,IDENTITY,False,True,1,dot,D0A_IDENTITY_RETAINED,False,,1,2022-01-17T00:00:00+00:00,6
avaxp,2022-01-16T00:00:00+00:00,2022-01-16T00:00:00+00:00,2022-01-17T00:00:00+00:00,30986162599.90091,avax,AVAX,EXPLICIT_ALIAS,False,True,2,avaxp,D0A_IDENTITY_RETAINED,False,,1,2022-01-17T00:00:00+00:00,7
shib_eth,2022-01-16T00:00:00+00:00,2022-01-16T00:00:00+00:00,2022-01-17T00:00:00+00:00,30535679125.279823,shib,SHIB,NETWORK_FORM_TO_PARENT,False,True,1,shib_eth,D0A_IDENTITY_RETAINED,False,,1,2022-01-17T00:00:00+00:00,8
xlm,2022-01-16T00:00:00+00:00,2022-01-16T00:00:00+00:00,2022-01-17T00:00:00+00:00,27312818044.663555,xlm,XLM,IDENTITY,False,True,1,xlm,D0A_IDENTITY_RETAINED,False,,1,2022-01-17T00:00:00+00:00,9
link,2022-01-16T00:00:00+00:00,2022-01-16T00:00:00+00:00,2022-01-17T00:00:00+00:00,25624725926.0135,link,LINK,IDENTITY,False,True,1,link,D0A_IDENTITY_RETAINED,False,,1,2022-01-17T00:00:00+00:00,10
doge,2022-01-16T00:00:00+00:00,2022-01-16T00:00:00+00:00,2022-01-17T00:00:00+00:00,23561667850.894333,doge,DOGE,IDENTITY,False,True,1,doge,D0A_IDENTITY_RETAINED,False,,1,2022-01-17T00:00:00+00:00,11
matic_eth,2022-01-16T00:00:00+00:00,2022-01-16T00:00:00+00:00,2022-01-17T00:00:00+00:00,23275253503.0871,matic,MATIC,NETWORK_FORM_TO_PARENT,False,True,1,matic_eth,D0A_IDENTITY_RETAINED,False,,1,2022-01-17T00:00:00+00:00,12
uni,2022-01-16T00:00:00+00:00,2022-01-16T00:00:00+00:00,2022-01-17T00:00:00+00:00,17823219916.3317,uni,UNI,IDENTITY,False,True,1,uni,D0A_IDENTITY_RETAINED,False,,1,2022-01-17T00:00:00+00:00,13
ftt,2022-01-16T00:00:00+00:00,2022-01-16T00:00:00+00:00,2022-01-17T00:00:00+00:00,15549925464.417297,ftt,FTT,IDENTITY,False,True,1,ftt,D0A_IDENTITY_RETAINED,False,,1,2022-01-17T00:00:00+00:00,14
icp,2022-01-16T00:00:00+00:00,2022-01-16T00:00:00+00:00,2022-01-17T00:00:00+00:00,14893603020.51325,icp,ICP,IDENTITY,False,True,1,icp,D0A_IDENTITY_RETAINED,False,,1,2022-01-17T00:00:00+00:00,15
algo,2022-01-16T00:00:00+00:00,2022-01-16T00:00:00+00:00,2022-01-17T00:00:00+00:00,14314767149.2198,algo,ALGO,IDENTITY,False,True,1,algo,D0A_IDENTITY_RETAINED,False,,1,2022-01-17T00:00:00+00:00,16
ltc,2022-01-16T00:00:00+00:00,2022-01-16T00:00:00+00:00,2022-01-17T00:00:00+00:00,10181625314.18731,ltc,LTC,IDENTITY,False,True,1,ltc,D0A_IDENTITY_RETAINED,False,,1,2022-01-17T00:00:00+00:00,17
crv,2022-01-16T00:00:00+00:00,2022-01-16T00:00:00+00:00,2022-01-17T00:00:00+00:00,8596664750.935707,crv,CRV,IDENTITY,False,True,1,crv,D0A_IDENTITY_RETAINED,False,,1,2022-01-17T00:00:00+00:00,18
bch,2022-01-16T00:00:00+00:00,2022-01-16T00:00:00+00:00,2022-01-17T00:00:00+00:00,7372285415.801489,bch,BCH,IDENTITY,False,True,1,bch,D0A_IDENTITY_RETAINED,False,,1,2022-01-17T00:00:00+00:00,19
mana,2022-01-16T00:00:00+00:00,2022-01-16T00:00:00+00:00,2022-01-17T00:00:00+00:00,6846369862.48326,mana,MANA,IDENTITY,False,True,1,mana,D0A_IDENTITY_RETAINED,False,,1,2022-01-17T00:00:00+00:00,20
ht,2022-01-16T00:00:00+00:00,2022-01-16T00:00:00+00:00,2022-01-17T00:00:00+00:00,5009202113.11345,ht,HT,IDENTITY,False,True,1,ht,D0A_IDENTITY_RETAINED,False,,1,2022-01-17T00:00:00+00:00,21
etc,2022-01-16T00:00:00+00:00,2022-01-16T00:00:00+00:00,2022-01-17T00:00:00+00:00,4280531408.9116235,etc,ETC,IDENTITY,False,True,1,etc,D0A_IDENTITY_RETAINED,False,,1,2022-01-17T00:00:00+00:00,22
qnt,2022-01-16T00:00:00+00:00,2022-01-16T00:00:00+00:00,2022-01-17T00:00:00+00:00,4091721833.780232,qnt,QNT,IDENTITY,False,True,1,qnt,D0A_IDENTITY_RETAINED,False,,1,2022-01-17T00:00:00+00:00,23
xmr,2022-01-16T00:00:00+00:00,2022-01-16T00:00:00+00:00,2022-01-17T00:00:00+00:00,3947009724.118028,xmr,XMR,IDENTITY,False,True,1,xmr,D0A_IDENTITY_RETAINED,False,,1,2022-01-17T00:00:00+00:00,24
gno,2022-01-16T00:00:00+00:00,2022-01-16T00:00:00+00:00,2022-01-17T00:00:00+00:00,3900417349.60894,gno,GNO,IDENTITY,False,True,1,gno,D0A_IDENTITY_RETAINED,False,,1,2022-01-17T00:00:00+00:00,25
aave,2022-01-16T00:00:00+00:00,2022-01-16T00:00:00+00:00,2022-01-17T00:00:00+00:00,3880872791.723744,aave,AAVE,IDENTITY,False,True,2,aave,D0A_IDENTITY_RETAINED,False,,1,2022-01-17T00:00:00+00:00,26
xtz,2022-01-16T00:00:00+00:00,2022-01-16T00:00:00+00:00,2022-01-17T00:00:00+00:00,3749608225.24993,xtz,XTZ,IDENTITY,False,True,1,xtz,D0A_IDENTITY_RETAINED,False,,1,2022-01-17T00:00:00+00:00,27
1inch,2022-01-16T00:00:00+00:00,2022-01-16T00:00:00+00:00,2022-01-17T00:00:00+00:00,3652564340.325285,1inch,1INCH,IDENTITY,False,True,1,1inch,D0A_IDENTITY_RETAINED,False,,1,2022-01-17T00:00:00+00:00,28
neo,2022-01-16T00:00:00+00:00,2022-01-16T00:00:00+00:00,2022-01-17T00:00:00+00:00,2518343782.67703,neo,NEO,IDENTITY,False,True,1,neo,D0A_IDENTITY_RETAINED,False,,1,2022-01-17T00:00:00+00:00,29
leo_eth,2022-01-16T00:00:00+00:00,2022-01-16T00:00:00+00:00,2022-01-17T00:00:00+00:00,2497232064.386862,leo,LEO,NETWORK_FORM_TO_PARENT,False,True,1,leo_eth,D0A_IDENTITY_RETAINED,False,,2,2022-01-17T00:00:00+00:00,30
ldo,2022-01-16T00:00:00+00:00,2022-01-16T00:00:00+00:00,2022-01-17T00:00:00+00:00,2411054164.73013,ldo,LDO,IDENTITY,False,True,1,ldo,D0A_IDENTITY_RETAINED,False,,1,2022-01-17T00:00:00+00:00,31
