schema_version,fold_id,candidate_id,trade_id,position_id,symbol,alignment_tier,natural_exit_reason,entry_time,natural_exit_time,counterfactual_exit_time,natural_exit_price,counterfactual_exit_price,natural_holding_hours,counterfactual_holding_hours,activated,activated_at,signal_time,natural_exit_priority,changed_exit,trigger_floor_return,running_peak_at_signal,baseline_net_pnl,counterfactual_gross_pnl,counterfactual_net_pnl,baseline_net_return,counterfactual_net_return,delta_net_pnl,delta_net_return,eligible_mfe_10pct,rescued_winner_to_loser,new_loser,improved_trade,worsened_trade,baseline_gross_pnl_error,baseline_net_pnl_error,baseline_return_error,trade_logic_changed,exit_rule_authorized
ams-rd02-d1-profit-protection-candidate-replay-v1,WF03,PP10_FIXED_05,TRADE-eb1fa4f22cfccea7d88b,POS-6267246adcd935ebbd0c,TRX,MEDIUM,REBALANCE_EXIT,2024-06-24 16:00:00+00:00,2024-07-22 04:00:00+00:00,2024-07-08 00:00:00+00:00,0.1359,0.1247,660.0,320.0,True,2024-07-07 04:00:00+00:00,2024-07-08 00:00:00+00:00,False,True,0.05,0.10084033613445387,3473.263678887714,1207.8927023257806,1104.607280726906,0.1374578573944548,0.043715929485566775,-2368.656398160808,-0.09374192790888802,True,False,False,False,True,0.0,0.0,0.0,False,False
ams-rd02-d1-profit-protection-candidate-replay-v1,WF03,PP10_RETAIN_25,TRADE-eb1fa4f22cfccea7d88b,POS-6267246adcd935ebbd0c,TRX,MEDIUM,REBALANCE_EXIT,2024-06-24 16:00:00+00:00,2024-07-22 04:00:00+00:00,2024-07-22 04:00:00+00:00,0.1359,0.1359,660.0,660.0,True,2024-07-07 04:00:00+00:00,,False,False,,,3473.263678887714,3581.2959068957284,3473.263678887714,0.1374578573944548,0.1374578573944548,0.0,0.0,True,False,False,False,False,0.0,0.0,0.0,False,False
ams-rd02-d1-profit-protection-candidate-replay-v1,WF03,PP10_RETAIN_50,TRADE-eb1fa4f22cfccea7d88b,POS-6267246adcd935ebbd0c,TRX,MEDIUM,REBALANCE_EXIT,2024-06-24 16:00:00+00:00,2024-07-22 04:00:00+00:00,2024-07-08 00:00:00+00:00,0.1359,0.1247,660.0,320.0,True,2024-07-07 04:00:00+00:00,2024-07-08 00:00:00+00:00,False,True,0.050420168067226934,0.10084033613445387,3473.263678887714,1207.8927023257806,1104.607280726906,0.1374578573944548,0.043715929485566775,-2368.656398160808,-0.09374192790888802,True,False,False,False,True,0.0,0.0,0.0,False,False
ams-rd02-d1-profit-protection-candidate-replay-v1,WF03,PP10_BREAKEVEN,TRADE-acedc9154673f1f8a8a7,POS-79305ec0cd4159e4512f,SOL,FULL,REBALANCE_EXIT,2024-07-22 20:00:00+00:00,2024-08-05 04:00:00+00:00,2024-08-05 04:00:00+00:00,126.114,126.114,320.0,320.0,False,,,False,False,,,-11719.841615458061,-11593.630181148095,-11719.841615458061,-0.31316066699727924,-0.31316066699727924,0.0,0.0,False,False,False,False,False,0.0,0.0,0.0,False,False
ams-rd02-d1-profit-protection-candidate-replay-v1,WF03,PP10_FIXED_05,TRADE-acedc9154673f1f8a8a7,POS-79305ec0cd4159e4512f,SOL,FULL,REBALANCE_EXIT,2024-07-22 20:00:00+00:00,2024-08-05 04:00:00+00:00,2024-08-05 04:00:00+00:00,126.114,126.114,320.0,320.0,False,,,False,False,,,-11719.841615458061,-11593.630181148095,-11719.841615458061,-0.31316066699727924,-0.31316066699727924,0.0,0.0,False,False,False,False,False,0.0,0.0,0.0,False,False
ams-rd02-d1-profit-protection-candidate-replay-v1,WF03,PP10_RETAIN_25,TRADE-acedc9154673f1f8a8a7,POS-79305ec0cd4159e4512f,SOL,FULL,REBALANCE_EXIT,2024-07-22 20:00:00+00:00,2024-08-05 04:00:00+00:00,2024-08-05 04:00:00+00:00,126.114,126.114,320.0,320.0,False,,,False,False,,,-11719.841615458061,-11593.630181148095,-11719.841615458061,-0.31316066699727924,-0.31316066699727924,0.0,0.0,False,False,False,False,False,0.0,0.0,0.0,False,False
ams-rd02-d1-profit-protection-candidate-replay-v1,WF03,PP10_RETAIN_50,TRADE-acedc9154673f1f8a8a7,POS-79305ec0cd4159e4512f,SOL,FULL,REBALANCE_EXIT,2024-07-22 20:00:00+00:00,2024-08-05 04:00:00+00:00,2024-08-05 04:00:00+00:00,126.114,126.114,320.0,320.0,False,,,False,False,,,-11719.841615458061,-11593.630181148095,-11719.841615458061,-0.31316066699727924,-0.31316066699727924,0.0,0.0,False,False,False,False,False,0.0,0.0,0.0,False,False
ams-rd02-d1-profit-protection-candidate-replay-v1,WF03,PP10_BREAKEVEN,TRADE-5e2df630e1e216eb5790,POS-7d8d6762cc9d456b1128,SUI,MEDIUM,REBALANCE_EXIT,2024-08-12 12:00:00+00:00,2024-08-19 04:00:00+00:00,2024-08-19 04:00:00+00:00,0.848,0.848,160.0,160.0,False,,,False,False,,,-4911.619976966579,-4820.627632500378,-4911.619976966579,-0.19483815971488855,-0.19483815971488855,0.0,0.0,False,False,False,False,False,0.0,0.0,0.0,False,False
ams-rd02-d1-profit-protection-candidate-replay-v1,WF03,PP10_FIXED_05,TRADE-5e2df630e1e216eb5790,POS-7d8d6762cc9d456b1128,SUI,MEDIUM,REBALANCE_EXIT,2024-08-12 12:00:00+00:00,2024-08-19 04:00:00+00:00,2024-08-19 04:00:00+00:00,0.848,0.848,160.0,160.0,False,,,False,False,,,-4911.619976966579,-4820.627632500378,-4911.619976966579,-0.19483815971488855,-0.19483815971488855,0.0,0.0,False,False,False,False,False,0.0,0.0,0.0,False,False
ams-rd02-d1-profit-protection-candidate-replay-v1,WF03,PP10_RETAIN_25,TRADE-5e2df630e1e216eb5790,POS-7d8d6762cc9d456b1128,SUI,MEDIUM,REBALANCE_EXIT,2024-08-12 12:00:00+00:00,2024-08-19 04:00:00+00:00,2024-08-19 04:00:00+00:00,0.848,0.848,160.0,160.0,False,,,False,False,,,-4911.619976966579,-4820.627632500378,-4911.619976966579,-0.19483815971488855,-0.19483815971488855,0.0,0.0,False,False,False,False,False,0.0,0.0,0.0,False,False
ams-rd02-d1-profit-protection-candidate-replay-v1,WF03,PP10_RETAIN_50,TRADE-5e2df630e1e216eb5790,POS-7d8d6762cc9d456b1128,SUI,MEDIUM,REBALANCE_EXIT,2024-08-12 12:00:00+00:00,2024-08-19 04:00:00+00:00,2024-08-19 04:00:00+00:00,0.848,0.848,160.0,160.0,False,,,False,False,,,-4911.619976966579,-4820.627632500378,-4911.619976966579,-0.19483815971488855,-0.19483815971488855,0.0,0.0,False,False,False,False,False,0.0,0.0,0.0,False,False
ams-rd02-d1-profit-protection-candidate-replay-v1,WF03,PP10_BREAKEVEN,TRADE-14a55ca7931ec7eab7a6,POS-564530a9a08fb82f60da,XRP,FULL,REBALANCE_EXIT,2024-07-29 04:00:00+00:00,2024-08-19 04:00:00+00:00,2024-08-19 04:00:00+00:00,0.56647,0.56647,504.0,504.0,False,,,False,False,,,-2675.4725264880344,-2527.2226980686464,-2675.4725264880344,-0.06966882776346192,-0.06966882776346192,0.0,0.0,False,False,False,False,False,0.0,0.0,0.0,False,False
ams-rd02-d1-profit-protection-candidate-replay-v1,WF03,PP10_FIXED_05,TRADE-14a55ca7931ec7eab7a6,POS-564530a9a08fb82f60da,XRP,FULL,REBALANCE_EXIT,2024-07-29 04:00:00+00:00,2024-08-19 04:00:00+00:00,2024-08-19 04:00:00+00:00,0.56647,0.56647,504.0,504.0,False,,,False,False,,,-2675.4725264880344,-2527.2226980686464,-2675.4725264880344,-0.06966882776346192,-0.06966882776346192,0.0,0.0,False,False,False,False,False,0.0,0.0,0.0,False,False
ams-rd02-d1-profit-protection-candidate-replay-v1,WF03,PP10_RETAIN_25,TRADE-14a55ca7931ec7eab7a6,POS-564530a9a08fb82f60da,XRP,FULL,REBALANCE_EXIT,2024-07-29 04:00:00+00:00,2024-08-19 04:00:00+00:00,2024-08-19 04:00:00+00:00,0.56647,0.56647,504.0,504.0,False,,,False,False,,,-2675.4725264880344,-2527.2226980686464,-2675.4725264880344,-0.06966882776346192,-0.06966882776346192,0.0,0.0,False,False,False,False,False,0.0,0.0,0.0,False,False
ams-rd02-d1-profit-protection-candidate-replay-v1,WF03,PP10_RETAIN_50,TRADE-14a55ca7931ec7eab7a6,POS-564530a9a08fb82f60da,XRP,FULL,REBALANCE_EXIT,2024-07-29 04:00:00+00:00,2024-08-19 04:00:00+00:00,2024-08-19 04:00:00+00:00,0.56647,0.56647,504.0,504.0,False,,,False,False,,,-2675.4725264880344,-2527.2226980686464,-2675.4725264880344,-0.06966882776346192,-0.06966882776346192,0.0,0.0,False,False,False,False,False,0.0,0.0,0.0,False,False
ams-rd02-d1-profit-protection-candidate-replay-v1,WF03,PP10_BREAKEVEN,TRADE-8d03c6aec01e5fb728de,POS-b2f62aae87d97ae1f17b,ZEC,FULL,REBALANCE_EXIT,2024-07-16 08:00:00+00:00,2024-08-26 04:00:00+00:00,2024-07-20 12:00:00+00:00,40.0,28.918,980.0,100.0,True,2024-07-16 16:00:00+00:00,2024-07-20 12:00:00+00:00,False,True,0.0,0.11903782894736836,13679.762574929757,-340.78874837897956,-489.66474731368135,0.3651425219735966,-0.013070213739188352,-14169.427322243439,-0.37821273571278496,True,False,True,False,True,0.0,0.0,0.0,False,False
ams-rd02-d1-profit-protection-candidate-replay-v1,WF03,PP10_FIXED_05,TRADE-8d03c6aec01e5fb728de,POS-b2f62aae87d97ae1f17b,ZEC,FULL,REBALANCE_EXIT,2024-07-16 08:00:00+00:00,2024-08-26 04:00:00+00:00,2024-07-16 16:00:00+00:00,40.0,29.87,980.0,8.0,True,2024-07-16 16:00:00+00:00,2024-07-16 16:00:00+00:00,False,True,0.05,0.11211622807017552,13679.762574929757,878.8762458194676,727.560916896369,0.3651425219735966,0.01942017828378331,-12952.201658033388,-0.3457223436898133,True,False,False,False,True,0.0,0.0,0.0,False,False
ams-rd02-d1-profit-protection-candidate-replay-v1,WF03,PP10_RETAIN_25,TRADE-8d03c6aec01e5fb728de,POS-b2f62aae87d97ae1f17b,ZEC,FULL,REBALANCE_EXIT,2024-07-16 08:00:00+00:00,2024-08-26 04:00:00+00:00,2024-07-16 16:00:00+00:00,40.0,29.87,980.0,8.0,True,2024-07-16 16:00:00+00:00,2024-07-16 16:00:00+00:00,False,True,0.02802905701754388,0.11211622807017552,13679.762574929757,878.8762458194676,727.560916896369,0.3651425219735966,0.01942017828378331,-12952.201658033388,-0.3457223436898133,True,False,False,False,True,0.0,0.0,0.0,False,False
ams-rd02-d1-profit-protection-candidate-replay-v1,WF03,PP10_RETAIN_50,TRADE-8d03c6aec01e5fb728de,POS-b2f62aae87d97ae1f17b,ZEC,FULL,REBALANCE_EXIT,2024-07-16 08:00:00+00:00,2024-08-26 04:00:00+00:00,2024-07-16 16:00:00+00:00,40.0,29.87,980.0,8.0,True,2024-07-16 16:00:00+00:00,2024-07-16 16:00:00+00:00,False,True,0.05605811403508776,0.11211622807017552,13679.762574929757,878.8762458194676,727.560916896369,0.3651425219735966,0.01942017828378331,-12952.201658033388,-0.3457223436898133,True,False,False,False,True,0.0,0.0,0.0,False,False
ams-rd02-d1-profit-protection-candidate-replay-v1,WF03,PP10_BREAKEVEN,TRADE-cfa32b934f334e525050,POS-fd9baafdcce87cb5c0af,SUI,FULL,REBALANCE_EXIT,2024-08-27 04:00:00+00:00,2024-09-09 04:00:00+00:00,2024-09-09 04:00:00+00:00,0.919,0.919,312.0,312.0,False,,,False,False,,,-1882.4232085725662,-1739.9024994843683,-1882.4232085725662,-0.051470116761295995,-0.051470116761295995,0.0,0.0,False,False,False,False,False,0.0,0.0,0.0,False,False
ams-rd02-d1-profit-protection-candidate-replay-v1,WF03,PP10_FIXED_05,TRADE-cfa32b934f334e525050,POS-fd9baafdcce87cb5c0af,SUI,FULL,REBALANCE_EXIT,2024-08-27 04:00:00+00:00,2024-09-09 04:00:00+00:00,2024-09-09 04:00:00+00:00,0.919,0.919,312.0,312.0,False,,,False,False,,,-1882.4232085725662,-1739.9024994843683,-1882.4232085725662,-0.051470116761295995,-0.051470116761295995,0.0,0.0,False,False,False,False,False,0.0,0.0,0.0,False,False
ams-rd02-d1-profit-protection-candidate-replay-v1,WF03,PP10_RETAIN_25,TRADE-cfa32b934f334e525050,POS-fd9baafdcce87cb5c0af,SUI,FULL,REBALANCE_EXIT,2024-08-27 04:00:00+00:00,2024-09-09 04:00:00+00:00,2024-09-09 04:00:00+00:00,0.919,0.919,312.0,312.0,False,,,False,False,,,-1882.4232085725662,-1739.9024994843683,-1882.4232085725662,-0.051470116761295995,-0.051470116761295995,0.0,0.0,False,False,False,False,False,0.0,0.0,0.0,False,False
ams-rd02-d1-profit-protection-candidate-replay-v1,WF03,PP10_RETAIN_50,TRADE-cfa32b934f334e525050,POS-fd9baafdcce87cb5c0af,SUI,FULL,REBALANCE_EXIT,2024-08-27 04:00:00+00:00,2024-09-09 04:00:00+00:00,2024-09-09 04:00:00+00:00,0.919,0.919,312.0,312.0,False,,,False,False,,,-1882.4232085725662,-1739.9024994843683,-1882.4232085725662,-0.051470116761295995,-0.051470116761295995,0.0,0.0,False,False,False,False,False,0.0,0.0,0.0,False,False
ams-rd02-d1-profit-protection-candidate-replay-v1,WF03,PP10_BREAKEVEN,TRADE-6c52e2668ef88a57edde,POS-1bd1806d9c493643fab9,SYN,MEDIUM,REBALANCE_EXIT,2024-08-22 04:00:00+00:00,2024-09-16 04:00:00+00:00,2024-09-16 04:00:00+00:00,0.4531,0.4531,600.0,600.0,False,,,False,False,,,-5651.776044989634,-5561.165881649819,-5651.776044989634,-0.2217775175635967,-0.2217775175635967,0.0,0.0,False,False,False,False,False,0.0,0.0,0.0,False,False
ams-rd02-d1-profit-protection-candidate-replay-v1,WF03,PP10_FIXED_05,TRADE-6c52e2668ef88a57edde,POS-1bd1806d9c493643fab9,SYN,MEDIUM,REBALANCE_EXIT,2024-08-22 04:00:00+00:00,2024-09-16 04:00:00+00:00,2024-09-16 04:00:00+00:00,0.4531,0.4531,600.0,600.0,False,,,False,False,,,-5651.776044989634,-5561.165881649819,-5651.776044989634,-0.2217775175635967,-0.2217775175635967,0.0,0.0,False,False,False,False,False,0.0,0.0,0.0,False,False
ams-rd02-d1-profit-protection-candidate-replay-v1,WF03,PP10_RETAIN_25,TRADE-6c52e2668ef88a57edde,POS-1bd1806d9c493643fab9,SYN,MEDIUM,REBALANCE_EXIT,2024-08-22 04:00:00+00:00,2024-09-16 04:00:00+00:00,2024-09-16 04:00:00+00:00,0.4531,0.4531,600.0,600.0,False,,,False,False,,,-5651.776044989634,-5561.165881649819,-5651.776044989634,-0.2217775175635967,-0.2217775175635967,0.0,0.0,False,False,False,False,False,0.0,0.0,0.0,False,False
ams-rd02-d1-profit-protection-candidate-replay-v1,WF03,PP10_RETAIN_50,TRADE-6c52e2668ef88a57edde,POS-1bd1806d9c493643fab9,SYN,MEDIUM,REBALANCE_EXIT,2024-08-22 04:00:00+00:00,2024-09-16 04:00:00+00:00,2024-09-16 04:00:00+00:00,0.4531,0.4531,600.0,600.0,False,,,False,False,,,-5651.776044989634,-5561.165881649819,-5651.776044989634,-0.2217775175635967,-0.2217775175635967,0.0,0.0,False,False,False,False,False,0.0,0.0,0.0,False,False
ams-rd02-d1-profit-protection-candidate-replay-v1,WF03,PP10_BREAKEVEN,TRADE-860c7f90d89b90cb10e0,POS-e55b435d3628e6498ac8,TRX,FULL,REBALANCE_EXIT,2024-09-09 08:00:00+00:00,2024-09-16 04:00:00+00:00,2024-09-16 04:00:00+00:00,0.1485,0.1485,164.0,164.0,False,,,False,False,,,-1440.6553299799084,-1302.3337743656991,-1440.6553299799084,-0.040809431720217226,-0.040809431720217226,0.0,0.0,False,False,False,False,False,0.0,0.0,0.0,False,False
ams-rd02-d1-profit-protection-candidate-replay-v1,WF03,PP10_FIXED_05,TRADE-860c7f90d89b90cb10e0,POS-e55b435d3628e6498ac8,TRX,FULL,REBALANCE_EXIT,2024-09-09 08:00:00+00:00,2024-09-16 04:00:00+00:00,2024-09-16 04:00:00+00:00,0.1485,0.1485,164.0,164.0,False,,,False,False,,,-1440.6553299799084,-1302.3337743656991,-1440.6553299799084,-0.040809431720217226,-0.040809431720217226,0.0,0.0,False,False,False,False,False,0.0,0.0,0.0,False,False
ams-rd02-d1-profit-protection-candidate-replay-v1,WF03,PP10_RETAIN_25,TRADE-860c7f90d89b90cb10e0,POS-e55b435d3628e6498ac8,TRX,FULL,REBALANCE_EXIT,2024-09-09 08:00:00+00:00,2024-09-16 04:00:00+00:00,2024-09-16 04:00:00+00:00,0.1485,0.1485,164.0,164.0,False,,,False,False,,,-1440.6553299799084,-1302.3337743656991,-1440.6553299799084,-0.040809431720217226,-0.040809431720217226,0.0,0.0,False,False,False,False,False,0.0,0.0,0.0,False,False
ams-rd02-d1-profit-protection-candidate-replay-v1,WF03,PP10_RETAIN_50,TRADE-860c7f90d89b90cb10e0,POS-e55b435d3628e6498ac8,TRX,FULL,REBALANCE_EXIT,2024-09-09 08:00:00+00:00,2024-09-16 04:00:00+00:00,2024-09-16 04:00:00+00:00,0.1485,0.1485,164.0,164.0,False,,,False,False,,,-1440.6553299799084,-1302.3337743656991,-1440.6553299799084,-0.040809431720217226,-0.040809431720217226,0.0,0.0,False,False,False,False,False,0.0,0.0,0.0,False,False
ams-rd02-d1-profit-protection-candidate-replay-v1,WF03,PP10_BREAKEVEN,TRADE-67d2a31f28baafdba75a,POS-7950ddd88db3755ec95b,AVAX,FULL,REBALANCE_EXIT,2024-09-19 04:00:00+00:00,2024-09-23 04:00:00+00:00,2024-09-23 04:00:00+00:00,27.868,27.868,96.0,96.0,True,2024-09-20 08:00:00+00:00,,False,False,,,3197.6373975130205,3358.2667331939724,3197.6373975130205,0.08293669770988234,0.08293669770988234,0.0,0.0,True,False,False,False,False,0.0,0.0,0.0,False,False
ams-rd02-d1-profit-protection-candidate-replay-v1,WF03,PP10_FIXED_05,TRADE-67d2a31f28baafdba75a,POS-7950ddd88db3755ec95b,AVAX,FULL,REBALANCE_EXIT,2024-09-19 04:00:00+00:00,2024-09-23 04:00:00+00:00,2024-09-22 16:00:00+00:00,27.868,26.859,96.0,84.0,True,2024-09-20 08:00:00+00:00,2024-09-22 16:00:00+00:00,False,True,0.05,0.12410752604268271,3197.6373975130205,1843.518796764509,1685.9189569564162,0.08293669770988234,0.043727456717013544,-1511.7184405566043,-0.039209240992868793,True,False,False,False,True,0.0,0.0,0.0,False,False
ams-rd02-d1-profit-protection-candidate-replay-v1,WF03,PP10_RETAIN_25,TRADE-67d2a31f28baafdba75a,POS-7950ddd88db3755ec95b,AVAX,FULL,REBALANCE_EXIT,2024-09-19 04:00:00+00:00,2024-09-23 04:00:00+00:00,2024-09-23 04:00:00+00:00,27.868,27.868,96.0,96.0,True,2024-09-20 08:00:00+00:00,,False,False,,,3197.6373975130205,3358.2667331939724,3197.6373975130205,0.08293669770988234,0.08293669770988234,0.0,0.0,True,False,False,False,False,0.0,0.0,0.0,False,False
ams-rd02-d1-profit-protection-candidate-replay-v1,WF03,PP10_RETAIN_50,TRADE-67d2a31f28baafdba75a,POS-7950ddd88db3755ec95b,AVAX,FULL,REBALANCE_EXIT,2024-09-19 04:00:00+00:00,2024-09-23 04:00:00+00:00,2024-09-20 16:00:00+00:00,27.868,27.207,96.0,36.0,True,2024-09-20 08:00:00+00:00,2024-09-20 16:00:00+00:00,False,True,0.06205376302134136,0.12410752604268271,3197.6373975130205,2365.94920496813,2207.3045043436296,0.08293669770988234,0.057250564611481675,-990.3328931693909,-0.025686133098400663,True,False,False,False,True,0.0,0.0,0.0,False,False
ams-rd02-d1-profit-protection-candidate-replay-v1,WF03,PP10_BREAKEVEN,TRADE-6808987cd6a933ac2613,POS-017ce7264986be433881,AAVE,FULL,REBALANCE_EXIT,2024-08-19 08:00:00+00:00,2024-09-30 04:00:00+00:00,2024-09-30 04:00:00+00:00,158.284,158.284,1004.0,1004.0,True,2024-08-20 04:00:00+00:00,,False,False,,,14373.255058212546,14547.147557650527,14373.255058212546,0.39626364134718783,0.39626364134718783,0.0,0.0,True,False,False,False,False,0.0,0.0,0.0,False,False
ams-rd02-d1-profit-protection-candidate-replay-v1,WF03,PP10_FIXED_05,TRADE-6808987cd6a933ac2613,POS-017ce7264986be433881,AAVE,FULL,REBALANCE_EXIT,2024-08-19 08:00:00+00:00,2024-09-30 04:00:00+00:00,2024-09-02 08:00:00+00:00,158.284,118.071,1004.0,336.0,True,2024-08-20 04:00:00+00:00,2024-09-02 08:00:00+00:00,False,True,0.05,0.3165618634310512,14373.255058212546,1654.644257615251,1506.5367647773403,0.39626364134718783,0.04153448483424614,-12866.718293435206,-0.3547291565129417,True,False,False,False,True,0.0,0.0,0.0,False,False
ams-rd02-d1-profit-protection-candidate-replay-v1,WF03,PP10_RETAIN_25,TRADE-6808987cd6a933ac2613,POS-017ce7264986be433881,AAVE,FULL,REBALANCE_EXIT,2024-08-19 08:00:00+00:00,2024-09-30 04:00:00+00:00,2024-08-28 00:00:00+00:00,158.284,119.968,1004.0,208.0,True,2024-08-20 04:00:00+00:00,2024-08-28 00:00:00+00:00,False,True,0.0791404658577628,0.3165618634310512,14373.255058212546,2262.832623570713,2113.5087540008917,0.39626364134718783,0.058268406946624045,-12259.746304211654,-0.3379952344005638,True,False,False,False,True,0.0,0.0,0.0,False,False
ams-rd02-d1-profit-protection-candidate-replay-v1,WF03,PP10_RETAIN_50,TRADE-6808987cd6a933ac2613,POS-017ce7264986be433881,AAVE,FULL,REBALANCE_EXIT,2024-08-19 08:00:00+00:00,2024-09-30 04:00:00+00:00,2024-08-26 20:00:00+00:00,158.284,129.125,1004.0,180.0,True,2024-08-20 04:00:00+00:00,2024-08-26 20:00:00+00:00,False,True,0.1582809317155256,0.3165618634310512,14373.255058212546,5198.615895607691,5043.4204594937955,0.39626364134718783,0.13904464563035832,-9329.83459871875,-0.2572189957168295,True,False,False,False,True,0.0,0.0,0.0,False,False
ams-rd02-d1-profit-protection-candidate-replay-v1,WF03,PP10_BREAKEVEN,TRADE-f000b935a5990a2c57d2,POS-eb4ef4f47275ec40b282,SEI,FULL,REBALANCE_EXIT,2024-10-01 04:00:00+00:00,2024-10-14 04:00:00+00:00,2024-10-14 04:00:00+00:00,0.5084,0.5084,312.0,312.0,False,,,False,False,,,1522.1787632353967,1704.0878645878142,1522.1787632353967,0.03404218722041303,0.03404218722041303,0.0,0.0,False,False,False,False,False,0.0,0.0,0.0,False,False
ams-rd02-d1-profit-protection-candidate-replay-v1,WF03,PP10_FIXED_05,TRADE-f000b935a5990a2c57d2,POS-eb4ef4f47275ec40b282,SEI,FULL,REBALANCE_EXIT,2024-10-01 04:00:00+00:00,2024-10-14 04:00:00+00:00,2024-10-14 04:00:00+00:00,0.5084,0.5084,312.0,312.0,False,,,False,False,,,1522.1787632353967,1704.0878645878142,1522.1787632353967,0.03404218722041303,0.03404218722041303,0.0,0.0,False,False,False,False,False,0.0,0.0,0.0,False,False
ams-rd02-d1-profit-protection-candidate-replay-v1,WF03,PP10_RETAIN_25,TRADE-f000b935a5990a2c57d2,POS-eb4ef4f47275ec40b282,SEI,FULL,REBALANCE_EXIT,2024-10-01 04:00:00+00:00,2024-10-14 04:00:00+00:00,2024-10-14 04:00:00+00:00,0.5084,0.5084,312.0,312.0,False,,,False,False,,,1522.1787632353967,1704.0878645878142,1522.1787632353967,0.03404218722041303,0.03404218722041303,0.0,0.0,False,False,False,False,False,0.0,0.0,0.0,False,False
ams-rd02-d1-profit-protection-candidate-replay-v1,WF03,PP10_RETAIN_50,TRADE-f000b935a5990a2c57d2,POS-eb4ef4f47275ec40b282,SEI,FULL,REBALANCE_EXIT,2024-10-01 04:00:00+00:00,2024-10-14 04:00:00+00:00,2024-10-14 04:00:00+00:00,0.5084,0.5084,312.0,312.0,False,,,False,False,,,1522.1787632353967,1704.0878645878142,1522.1787632353967,0.03404218722041303,0.03404218722041303,0.0,0.0,False,False,False,False,False,0.0,0.0,0.0,False,False
ams-rd02-d1-profit-protection-candidate-replay-v1,WF03,PP10_BREAKEVEN,TRADE-b447263577fc24794451,POS-311d321a5fcb8c406879,TAO,FULL,REBALANCE_EXIT,2024-09-25 12:00:00+00:00,2024-10-21 04:00:00+00:00,2024-10-10 16:00:00+00:00,590.97,558.53,616.0,364.0,True,2024-10-07 00:00:00+00:00,2024-10-10 16:00:00+00:00,False,True,0.0,0.19204493432404823,1590.305966681959,-722.5110609543459,-895.4944902494012,0.036396165657205444,-0.02049452526436383,-2485.8004569313603,-0.05689069092156927,True,False,True,False,True,0.0,0.0,6.938893903907228e-18,False,False
ams-rd02-d1-profit-protection-candidate-replay-v1,WF03,PP10_FIXED_05,TRADE-b447263577fc24794451,POS-311d321a5fcb8c406879,TAO,FULL,REBALANCE_EXIT,2024-09-25 12:00:00+00:00,2024-10-21 04:00:00+00:00,2024-10-09 04:00:00+00:00,590.97,593.61,616.0,328.0,True,2024-10-07 00:00:00+00:00,2024-10-09 04:00:00+00:00,False,True,0.05,0.19204493432404823,1590.305966681959,1970.9733193090192,1792.6029212534372,0.036396165657205444,0.041025987606433,202.29695457147818,0.004629821949227557,True,False,False,True,False,0.0,0.0,6.938893903907228e-18,False,False
ams-rd02-d1-profit-protection-candidate-replay-v1,WF03,PP10_RETAIN_25,TRADE-b447263577fc24794451,POS-311d321a5fcb8c406879,TAO,FULL,REBALANCE_EXIT,2024-09-25 12:00:00+00:00,2024-10-21 04:00:00+00:00,2024-10-09 04:00:00+00:00,590.97,593.61,616.0,328.0,True,2024-10-07 00:00:00+00:00,2024-10-09 04:00:00+00:00,False,True,0.04801123358101206,0.19204493432404823,1590.305966681959,1970.9733193090192,1792.6029212534372,0.036396165657205444,0.041025987606433,202.29695457147818,0.004629821949227557,True,False,False,True,False,0.0,0.0,6.938893903907228e-18,False,False
ams-rd02-d1-profit-protection-candidate-replay-v1,WF03,PP10_RETAIN_50,TRADE-b447263577fc24794451,POS-311d321a5fcb8c406879,TAO,FULL,REBALANCE_EXIT,2024-09-25 12:00:00+00:00,2024-10-21 04:00:00+00:00,2024-10-07 20:00:00+00:00,590.97,617.99,616.0,296.0,True,2024-10-07 00:00:00+00:00,2024-10-07 20:00:00+00:00,False,True,0.09602246716202412,0.19204493432404823,1590.305966681959,3842.898894874035,3660.784645667323,0.036396165657205444,0.08378169181937554,2070.478678985364,0.0473855261621701,True,False,False,True,False,0.0,0.0,6.938893903907228e-18,False,False
ams-rd02-d1-profit-protection-candidate-replay-v1,WF03,PP10_BREAKEVEN,TRADE-ac2b6d8e0b5286b45631,POS-76784c6f08f4c7766b57,ENA,FULL,REBALANCE_EXIT,2024-10-17 00:00:00+00:00,2024-10-28 04:00:00+00:00,2024-10-19 20:00:00+00:00,0.3361,0.3969,268.0,68.0,True,2024-10-18 16:00:00+00:00,2024-10-19 20:00:00+00:00,False,True,0.0,0.10675709620698304,-7555.857314406082,-142.85894677174088,-332.14705124429213,-0.1591100642222212,-0.006994300772983133,7223.71026316179,0.15211576344923808,True,False,False,True,False,0.0,0.0,0.0,False,False
ams-rd02-d1-profit-protection-candidate-replay-v1,WF03,PP10_FIXED_05,TRADE-ac2b6d8e0b5286b45631,POS-76784c6f08f4c7766b57,ENA,FULL,REBALANCE_EXIT,2024-10-17 00:00:00+00:00,2024-10-28 04:00:00+00:00,2024-10-19 00:00:00+00:00,0.3361,0.4131,268.0,48.0,True,2024-10-18 16:00:00+00:00,2024-10-19 00:00:00+00:00,False,True,0.05,0.10675709620698304,-7555.857314406082,1785.7368346467113,1592.5915386113231,-0.1591100642222212,0.033536544093425845,9148.448853017406,0.19264660831564706,True,True,False,True,False,0.0,0.0,0.0,False,False
