asset,day,source_timestamp,available_at,market_cap_usd,rebalance_time,market_cap_rank,canonical_symbol,local_data_available
usdt_eth,2022-02-06T00:00:00+00:00,2022-02-06T00:00:00+00:00,2022-02-07T00:00:00+00:00,39845519385.08071,2022-02-07T00:00:00+00:00,8,USDT_ETH,False
ada,2022-02-06T00:00:00+00:00,2022-02-06T00:00:00+00:00,2022-02-07T00:00:00+00:00,37718792290.398254,2022-02-07T00:00:00+00:00,9,ADA,True
usdt_trx,2022-02-06T00:00:00+00:00,2022-02-06T00:00:00+00:00,2022-02-07T00:00:00+00:00,36767203170.10012,2022-02-07T00:00:00+00:00,10,USDT_TRX,False
shib_eth,2022-02-06T00:00:00+00:00,2022-02-06T00:00:00+00:00,2022-02-07T00:00:00+00:00,27855531204.61356,2022-02-07T00:00:00+00:00,11,SHIB_ETH,False
avaxp,2022-02-06T00:00:00+00:00,2022-02-06T00:00:00+00:00,2022-02-07T00:00:00+00:00,26123524762.33307,2022-02-07T00:00:00+00:00,12,AVAXP,False
dot,2022-02-06T00:00:00+00:00,2022-02-06T00:00:00+00:00,2022-02-07T00:00:00+00:00,24751905929.97192,2022-02-07T00:00:00+00:00,13,DOT,True
weth,2022-02-06T00:00:00+00:00,2022-02-06T00:00:00+00:00,2022-02-07T00:00:00+00:00,23628421955.01049,2022-02-07T00:00:00+00:00,14,WETH,False
xlm,2022-02-06T00:00:00+00:00,2022-02-06T00:00:00+00:00,2022-02-07T00:00:00+00:00,23534744882.70984,2022-02-07T00:00:00+00:00,15,XLM,True
doge,2022-02-06T00:00:00+00:00,2022-02-06T00:00:00+00:00,2022-02-07T00:00:00+00:00,20465342224.3145,2022-02-07T00:00:00+00:00,16,DOGE,True
link,2022-02-06T00:00:00+00:00,2022-02-06T00:00:00+00:00,2022-02-07T00:00:00+00:00,17994374918.5802,2022-02-07T00:00:00+00:00,17,LINK,True
matic_eth,2022-02-06T00:00:00+00:00,2022-02-06T00:00:00+00:00,2022-02-07T00:00:00+00:00,17301821291.7402,2022-02-07T00:00:00+00:00,18,MATIC_ETH,False
busd,2022-02-06T00:00:00+00:00,2022-02-06T00:00:00+00:00,2022-02-07T00:00:00+00:00,16528506585.997328,2022-02-07T00:00:00+00:00,19,BUSD,False
ftt,2022-02-06T00:00:00+00:00,2022-02-06T00:00:00+00:00,2022-02-07T00:00:00+00:00,15545955423.708303,2022-02-07T00:00:00+00:00,20,FTT,False
uni,2022-02-06T00:00:00+00:00,2022-02-06T00:00:00+00:00,2022-02-07T00:00:00+00:00,11570022335.8623,2022-02-07T00:00:00+00:00,21,UNI,True
icp,2022-02-06T00:00:00+00:00,2022-02-06T00:00:00+00:00,2022-02-07T00:00:00+00:00,11129087020.985289,2022-02-07T00:00:00+00:00,22,ICP,False
wbtc,2022-02-06T00:00:00+00:00,2022-02-06T00:00:00+00:00,2022-02-07T00:00:00+00:00,11092121194.078568,2022-02-07T00:00:00+00:00,23,WBTC,False
algo,2022-02-06T00:00:00+00:00,2022-02-06T00:00:00+00:00,2022-02-07T00:00:00+00:00,10224220395.7512,2022-02-07T00:00:00+00:00,24,ALGO,False
dai,2022-02-06T00:00:00+00:00,2022-02-06T00:00:00+00:00,2022-02-07T00:00:00+00:00,9324866477.712257,2022-02-07T00:00:00+00:00,25,DAI,False
ltc,2022-02-06T00:00:00+00:00,2022-02-06T00:00:00+00:00,2022-02-07T00:00:00+00:00,8841855534.309626,2022-02-07T00:00:00+00:00,26,LTC,True
mana,2022-02-06T00:00:00+00:00,2022-02-06T00:00:00+00:00,2022-02-07T00:00:00+00:00,7225727700.915708,2022-02-07T00:00:00+00:00,27,MANA,False
bch,2022-02-06T00:00:00+00:00,2022-02-06T00:00:00+00:00,2022-02-07T00:00:00+00:00,6157165249.707045,2022-02-07T00:00:00+00:00,28,BCH,False
crv,2022-02-06T00:00:00+00:00,2022-02-06T00:00:00+00:00,2022-02-07T00:00:00+00:00,5661482760.324236,2022-02-07T00:00:00+00:00,29,CRV,False
ht,2022-02-06T00:00:00+00:00,2022-02-06T00:00:00+00:00,2022-02-07T00:00:00+00:00,5007938321.594,2022-02-07T00:00:00+00:00,30,HT,False
btc,2022-02-13T00:00:00+00:00,2022-02-13T00:00:00+00:00,2022-02-14T00:00:00+00:00,799914657954.3014,2022-02-14T00:00:00+00:00,1,BTC,True
eth,2022-02-13T00:00:00+00:00,2022-02-13T00:00:00+00:00,2022-02-14T00:00:00+00:00,340455424967.8945,2022-02-14T00:00:00+00:00,2,ETH,True
xrp,2022-02-13T00:00:00+00:00,2022-02-13T00:00:00+00:00,2022-02-14T00:00:00+00:00,80915569152.52264,2022-02-14T00:00:00+00:00,3,XRP,True
usdt,2022-02-13T00:00:00+00:00,2022-02-13T00:00:00+00:00,2022-02-14T00:00:00+00:00,80882987044.35847,2022-02-14T00:00:00+00:00,4,USDT,False
usdc,2022-02-13T00:00:00+00:00,2022-02-13T00:00:00+00:00,2022-02-14T00:00:00+00:00,52561371861.00898,2022-02-14T00:00:00+00:00,5,USDC,False
cro,2022-02-13T00:00:00+00:00,2022-02-13T00:00:00+00:00,2022-02-14T00:00:00+00:00,50654263316.4778,2022-02-14T00:00:00+00:00,6,CRO,False
usdc_eth,2022-02-13T00:00:00+00:00,2022-02-13T00:00:00+00:00,2022-02-14T00:00:00+00:00,46887207838.905,2022-02-14T00:00:00+00:00,7,USDC_ETH,False
usdt_eth,2022-02-13T00:00:00+00:00,2022-02-13T00:00:00+00:00,2022-02-14T00:00:00+00:00,39841420442.06441,2022-02-14T00:00:00+00:00,8,USDT_ETH,False
usdt_trx,2022-02-13T00:00:00+00:00,2022-02-13T00:00:00+00:00,2022-02-14T00:00:00+00:00,37764061388.741844,2022-02-14T00:00:00+00:00,9,USDT_TRX,False
ada,2022-02-13T00:00:00+00:00,2022-02-13T00:00:00+00:00,2022-02-14T00:00:00+00:00,34477777853.70315,2022-02-14T00:00:00+00:00,10,ADA,True
shib_eth,2022-02-13T00:00:00+00:00,2022-02-13T00:00:00+00:00,2022-02-14T00:00:00+00:00,30215201672.405247,2022-02-14T00:00:00+00:00,11,SHIB_ETH,False
avaxp,2022-02-13T00:00:00+00:00,2022-02-13T00:00:00+00:00,2022-02-14T00:00:00+00:00,26394935260.490345,2022-02-14T00:00:00+00:00,12,AVAXP,False
xlm,2022-02-13T00:00:00+00:00,2022-02-13T00:00:00+00:00,2022-02-14T00:00:00+00:00,22279779582.441647,2022-02-14T00:00:00+00:00,13,XLM,True
weth,2022-02-13T00:00:00+00:00,2022-02-13T00:00:00+00:00,2022-02-14T00:00:00+00:00,21926178453.31006,2022-02-14T00:00:00+00:00,14,WETH,False
dot,2022-02-13T00:00:00+00:00,2022-02-13T00:00:00+00:00,2022-02-14T00:00:00+00:00,21348670527.411354,2022-02-14T00:00:00+00:00,15,DOT,True
doge,2022-02-13T00:00:00+00:00,2022-02-13T00:00:00+00:00,2022-02-14T00:00:00+00:00,19897823967.732853,2022-02-14T00:00:00+00:00,16,DOGE,True
busd,2022-02-13T00:00:00+00:00,2022-02-13T00:00:00+00:00,2022-02-14T00:00:00+00:00,17587165377.196053,2022-02-14T00:00:00+00:00,17,BUSD,False
matic_eth,2022-02-13T00:00:00+00:00,2022-02-13T00:00:00+00:00,2022-02-14T00:00:00+00:00,16689123733.3455,2022-02-14T00:00:00+00:00,18,MATIC_ETH,False
link,2022-02-13T00:00:00+00:00,2022-02-13T00:00:00+00:00,2022-02-14T00:00:00+00:00,15718898418.861,2022-02-14T00:00:00+00:00,19,LINK,True
ftt,2022-02-13T00:00:00+00:00,2022-02-13T00:00:00+00:00,2022-02-14T00:00:00+00:00,14867439089.898066,2022-02-14T00:00:00+00:00,20,FTT,False
wbtc,2022-02-13T00:00:00+00:00,2022-02-13T00:00:00+00:00,2022-02-14T00:00:00+00:00,11047416872.338581,2022-02-14T00:00:00+00:00,21,WBTC,False
uni,2022-02-13T00:00:00+00:00,2022-02-13T00:00:00+00:00,2022-02-14T00:00:00+00:00,10372758169.3169,2022-02-14T00:00:00+00:00,22,UNI,True
dai,2022-02-13T00:00:00+00:00,2022-02-13T00:00:00+00:00,2022-02-14T00:00:00+00:00,9816726640.213882,2022-02-14T00:00:00+00:00,23,DAI,False
icp,2022-02-13T00:00:00+00:00,2022-02-13T00:00:00+00:00,2022-02-14T00:00:00+00:00,9465591463.993116,2022-02-14T00:00:00+00:00,24,ICP,False
algo,2022-02-13T00:00:00+00:00,2022-02-13T00:00:00+00:00,2022-02-14T00:00:00+00:00,8994725515.85688,2022-02-14T00:00:00+00:00,25,ALGO,False
ltc,2022-02-13T00:00:00+00:00,2022-02-13T00:00:00+00:00,2022-02-14T00:00:00+00:00,8770864989.059473,2022-02-14T00:00:00+00:00,26,LTC,True
bch,2022-02-13T00:00:00+00:00,2022-02-13T00:00:00+00:00,2022-02-14T00:00:00+00:00,6346995959.968495,2022-02-14T00:00:00+00:00,27,BCH,False
mana,2022-02-13T00:00:00+00:00,2022-02-13T00:00:00+00:00,2022-02-14T00:00:00+00:00,6220647018.468336,2022-02-14T00:00:00+00:00,28,MANA,False
ht,2022-02-13T00:00:00+00:00,2022-02-13T00:00:00+00:00,2022-02-14T00:00:00+00:00,4972325890.94875,2022-02-14T00:00:00+00:00,29,HT,False
crv,2022-02-13T00:00:00+00:00,2022-02-13T00:00:00+00:00,2022-02-14T00:00:00+00:00,4660205247.684657,2022-02-14T00:00:00+00:00,30,CRV,False
btc,2022-02-20T00:00:00+00:00,2022-02-20T00:00:00+00:00,2022-02-21T00:00:00+00:00,731091944780.325,2022-02-21T00:00:00+00:00,1,BTC,True
eth,2022-02-20T00:00:00+00:00,2022-02-20T00:00:00+00:00,2022-02-21T00:00:00+00:00,311735818583.9793,2022-02-21T00:00:00+00:00,2,ETH,True
usdt,2022-02-20T00:00:00+00:00,2022-02-20T00:00:00+00:00,2022-02-21T00:00:00+00:00,80876169959.15437,2022-02-21T00:00:00+00:00,3,USDT,False
xrp,2022-02-20T00:00:00+00:00,2022-02-20T00:00:00+00:00,2022-02-21T00:00:00+00:00,78039802555.88672,2022-02-21T00:00:00+00:00,4,XRP,True
usdc,2022-02-20T00:00:00+00:00,2022-02-20T00:00:00+00:00,2022-02-21T00:00:00+00:00,52766730104.432045,2022-02-21T00:00:00+00:00,5,USDC,False
usdc_eth,2022-02-20T00:00:00+00:00,2022-02-20T00:00:00+00:00,2022-02-21T00:00:00+00:00,47082223949.88195,2022-02-21T00:00:00+00:00,6,USDC_ETH,False
cro,2022-02-20T00:00:00+00:00,2022-02-20T00:00:00+00:00,2022-02-21T00:00:00+00:00,40584424130.9458,2022-02-21T00:00:00+00:00,7,CRO,False
usdt_eth,2022-02-20T00:00:00+00:00,2022-02-20T00:00:00+00:00,2022-02-21T00:00:00+00:00,39838062475.602844,2022-02-21T00:00:00+00:00,8,USDT_ETH,False
usdt_trx,2022-02-20T00:00:00+00:00,2022-02-20T00:00:00+00:00,2022-02-21T00:00:00+00:00,37760878508.96023,2022-02-21T00:00:00+00:00,9,USDT_TRX,False
ada,2022-02-20T00:00:00+00:00,2022-02-20T00:00:00+00:00,2022-02-21T00:00:00+00:00,30982342265.53988,2022-02-21T00:00:00+00:00,10,ADA,True
avaxp,2022-02-20T00:00:00+00:00,2022-02-20T00:00:00+00:00,2022-02-21T00:00:00+00:00,26319117779.238514,2022-02-21T00:00:00+00:00,11,AVAXP,False
shib_eth,2022-02-20T00:00:00+00:00,2022-02-20T00:00:00+00:00,2022-02-21T00:00:00+00:00,25610994285.150127,2022-02-21T00:00:00+00:00,12,SHIB_ETH,False
xlm,2022-02-20T00:00:00+00:00,2022-02-20T00:00:00+00:00,2022-02-21T00:00:00+00:00,20594963214.037567,2022-02-21T00:00:00+00:00,13,XLM,True
weth,2022-02-20T00:00:00+00:00,2022-02-20T00:00:00+00:00,2022-02-21T00:00:00+00:00,19764975689.978844,2022-02-21T00:00:00+00:00,14,WETH,False
dot,2022-02-20T00:00:00+00:00,2022-02-20T00:00:00+00:00,2022-02-21T00:00:00+00:00,19442563090.943928,2022-02-21T00:00:00+00:00,15,DOT,True
doge,2022-02-20T00:00:00+00:00,2022-02-20T00:00:00+00:00,2022-02-21T00:00:00+00:00,18285934343.23831,2022-02-21T00:00:00+00:00,16,DOGE,True
busd,2022-02-20T00:00:00+00:00,2022-02-20T00:00:00+00:00,2022-02-21T00:00:00+00:00,18110544648.356407,2022-02-21T00:00:00+00:00,17,BUSD,False
matic_eth,2022-02-20T00:00:00+00:00,2022-02-20T00:00:00+00:00,2022-02-21T00:00:00+00:00,15244781205.154,2022-02-21T00:00:00+00:00,18,MATIC_ETH,False
link,2022-02-20T00:00:00+00:00,2022-02-20T00:00:00+00:00,2022-02-21T00:00:00+00:00,14712496333.159,2022-02-21T00:00:00+00:00,19,LINK,True
ftt,2022-02-20T00:00:00+00:00,2022-02-20T00:00:00+00:00,2022-02-21T00:00:00+00:00,13702498882.44776,2022-02-21T00:00:00+00:00,20,FTT,False
wbtc,2022-02-20T00:00:00+00:00,2022-02-20T00:00:00+00:00,2022-02-21T00:00:00+00:00,10129919428.413982,2022-02-21T00:00:00+00:00,21,WBTC,False
dai,2022-02-20T00:00:00+00:00,2022-02-20T00:00:00+00:00,2022-02-21T00:00:00+00:00,9754009808.97335,2022-02-21T00:00:00+00:00,22,DAI,False
uni,2022-02-20T00:00:00+00:00,2022-02-20T00:00:00+00:00,2022-02-21T00:00:00+00:00,9412420151.08953,2022-02-21T00:00:00+00:00,23,UNI,True
icp,2022-02-20T00:00:00+00:00,2022-02-20T00:00:00+00:00,2022-02-21T00:00:00+00:00,8988317844.798386,2022-02-21T00:00:00+00:00,24,ICP,False
algo,2022-02-20T00:00:00+00:00,2022-02-20T00:00:00+00:00,2022-02-21T00:00:00+00:00,8514988136.79728,2022-02-21T00:00:00+00:00,25,ALGO,False
ltc,2022-02-20T00:00:00+00:00,2022-02-20T00:00:00+00:00,2022-02-21T00:00:00+00:00,7736062442.501798,2022-02-21T00:00:00+00:00,26,LTC,True
mana,2022-02-20T00:00:00+00:00,2022-02-20T00:00:00+00:00,2022-02-21T00:00:00+00:00,5939192114.623881,2022-02-21T00:00:00+00:00,27,MANA,False
bch,2022-02-20T00:00:00+00:00,2022-02-20T00:00:00+00:00,2022-02-21T00:00:00+00:00,5769616206.258866,2022-02-21T00:00:00+00:00,28,BCH,False
ht,2022-02-20T00:00:00+00:00,2022-02-20T00:00:00+00:00,2022-02-21T00:00:00+00:00,4800686211.314195,2022-02-21T00:00:00+00:00,29,HT,False
crv,2022-02-20T00:00:00+00:00,2022-02-20T00:00:00+00:00,2022-02-21T00:00:00+00:00,4352887988.839052,2022-02-21T00:00:00+00:00,30,CRV,False
btc,2022-02-27T00:00:00+00:00,2022-02-27T00:00:00+00:00,2022-02-28T00:00:00+00:00,714497979063.6005,2022-02-28T00:00:00+00:00,1,BTC,True
eth,2022-02-27T00:00:00+00:00,2022-02-27T00:00:00+00:00,2022-02-28T00:00:00+00:00,309300957603.4774,2022-02-28T00:00:00+00:00,2,ETH,True
usdt,2022-02-27T00:00:00+00:00,2022-02-27T00:00:00+00:00,2022-02-28T00:00:00+00:00,81979440513.77116,2022-02-28T00:00:00+00:00,3,USDT,False
xrp,2022-02-27T00:00:00+00:00,2022-02-27T00:00:00+00:00,2022-02-28T00:00:00+00:00,71828704323.53395,2022-02-28T00:00:00+00:00,4,XRP,True
usdc,2022-02-27T00:00:00+00:00,2022-02-27T00:00:00+00:00,2022-02-28T00:00:00+00:00,53526820072.77854,2022-02-28T00:00:00+00:00,5,USDC,False
usdc_eth,2022-02-27T00:00:00+00:00,2022-02-27T00:00:00+00:00,2022-02-28T00:00:00+00:00,47838616338.896675,2022-02-28T00:00:00+00:00,6,USDC_ETH,False
usdt_eth,2022-02-27T00:00:00+00:00,2022-02-27T00:00:00+00:00,2022-02-28T00:00:00+00:00,39839451280.723335,2022-02-28T00:00:00+00:00,7,USDT_ETH,False
cro,2022-02-27T00:00:00+00:00,2022-02-27T00:00:00+00:00,2022-02-28T00:00:00+00:00,39400035883.8348,2022-02-28T00:00:00+00:00,8,CRO,False
usdt_trx,2022-02-27T00:00:00+00:00,2022-02-27T00:00:00+00:00,2022-02-28T00:00:00+00:00,38762605000.18401,2022-02-28T00:00:00+00:00,9,USDT_TRX,False
ada,2022-02-27T00:00:00+00:00,2022-02-27T00:00:00+00:00,2022-02-28T00:00:00+00:00,28225881489.4981,2022-02-28T00:00:00+00:00,10,ADA,True
avaxp,2022-02-27T00:00:00+00:00,2022-02-27T00:00:00+00:00,2022-02-28T00:00:00+00:00,25371943717.96233,2022-02-28T00:00:00+00:00,11,AVAXP,False
shib_eth,2022-02-27T00:00:00+00:00,2022-02-27T00:00:00+00:00,2022-02-28T00:00:00+00:00,23389683706.794106,2022-02-28T00:00:00+00:00,12,SHIB_ETH,False
dot,2022-02-27T00:00:00+00:00,2022-02-27T00:00:00+00:00,2022-02-28T00:00:00+00:00,19935186760.50969,2022-02-28T00:00:00+00:00,13,DOT,True
xlm,2022-02-27T00:00:00+00:00,2022-02-27T00:00:00+00:00,2022-02-28T00:00:00+00:00,19025730197.25174,2022-02-28T00:00:00+00:00,14,XLM,True
weth,2022-02-27T00:00:00+00:00,2022-02-27T00:00:00+00:00,2022-02-28T00:00:00+00:00,18867817324.708126,2022-02-28T00:00:00+00:00,15,WETH,False
busd,2022-02-27T00:00:00+00:00,2022-02-27T00:00:00+00:00,2022-02-28T00:00:00+00:00,18137155434.495213,2022-02-28T00:00:00+00:00,16,BUSD,False
doge,2022-02-27T00:00:00+00:00,2022-02-27T00:00:00+00:00,2022-02-28T00:00:00+00:00,16374057462.626633,2022-02-28T00:00:00+00:00,17,DOGE,True
matic_eth,2022-02-27T00:00:00+00:00,2022-02-27T00:00:00+00:00,2022-02-28T00:00:00+00:00,14463562720.4326,2022-02-28T00:00:00+00:00,18,MATIC_ETH,False
ftt,2022-02-27T00:00:00+00:00,2022-02-27T00:00:00+00:00,2022-02-28T00:00:00+00:00,13853114389.211205,2022-02-28T00:00:00+00:00,19,FTT,False
link,2022-02-27T00:00:00+00:00,2022-02-27T00:00:00+00:00,2022-02-28T00:00:00+00:00,13613768912.8394,2022-02-28T00:00:00+00:00,20,LINK,True
wbtc,2022-02-27T00:00:00+00:00,2022-02-27T00:00:00+00:00,2022-02-28T00:00:00+00:00,9893118190.17059,2022-02-28T00:00:00+00:00,21,WBTC,False
uni,2022-02-27T00:00:00+00:00,2022-02-27T00:00:00+00:00,2022-02-28T00:00:00+00:00,9721267864.5579,2022-02-28T00:00:00+00:00,22,UNI,True
dai,2022-02-27T00:00:00+00:00,2022-02-27T00:00:00+00:00,2022-02-28T00:00:00+00:00,9216635617.844986,2022-02-28T00:00:00+00:00,23,DAI,False
icp,2022-02-27T00:00:00+00:00,2022-02-27T00:00:00+00:00,2022-02-28T00:00:00+00:00,8174613790.234455,2022-02-28T00:00:00+00:00,24,ICP,False
algo,2022-02-27T00:00:00+00:00,2022-02-27T00:00:00+00:00,2022-02-28T00:00:00+00:00,7944947853.89088,2022-02-28T00:00:00+00:00,25,ALGO,False
ltc,2022-02-27T00:00:00+00:00,2022-02-27T00:00:00+00:00,2022-02-28T00:00:00+00:00,7168425916.906797,2022-02-28T00:00:00+00:00,26,LTC,True
bch,2022-02-27T00:00:00+00:00,2022-02-27T00:00:00+00:00,2022-02-28T00:00:00+00:00,5761053338.664245,2022-02-28T00:00:00+00:00,27,BCH,False
mana,2022-02-27T00:00:00+00:00,2022-02-27T00:00:00+00:00,2022-02-28T00:00:00+00:00,5587961864.752704,2022-02-28T00:00:00+00:00,28,MANA,False
ht,2022-02-27T00:00:00+00:00,2022-02-27T00:00:00+00:00,2022-02-28T00:00:00+00:00,4524122487.932645,2022-02-28T00:00:00+00:00,29,HT,False
leo_eth,2022-02-27T00:00:00+00:00,2022-02-27T00:00:00+00:00,2022-02-28T00:00:00+00:00,3929220192.1683216,2022-02-28T00:00:00+00:00,30,LEO_ETH,False
btc,2022-03-06T00:00:00+00:00,2022-03-06T00:00:00+00:00,2022-03-07T00:00:00+00:00,728670905368.0938,2022-03-07T00:00:00+00:00,1,BTC,True
eth,2022-03-06T00:00:00+00:00,2022-03-06T00:00:00+00:00,2022-03-07T00:00:00+00:00,302789734330.08545,2022-03-07T00:00:00+00:00,2,ETH,True
usdt,2022-03-06T00:00:00+00:00,2022-03-06T00:00:00+00:00,2022-03-07T00:00:00+00:00,81960538133.7227,2022-03-07T00:00:00+00:00,3,USDT,False
xrp,2022-03-06T00:00:00+00:00,2022-03-06T00:00:00+00:00,2022-03-07T00:00:00+00:00,72607236980.26799,2022-03-07T00:00:00+00:00,4,XRP,True
usdc,2022-03-06T00:00:00+00:00,2022-03-06T00:00:00+00:00,2022-03-07T00:00:00+00:00,52948554188.36484,2022-03-07T00:00:00+00:00,5,USDC,False
usdc_eth,2022-03-06T00:00:00+00:00,2022-03-06T00:00:00+00:00,2022-03-07T00:00:00+00:00,47162957581.392044,2022-03-07T00:00:00+00:00,6,USDC_ETH,False
usdt_eth,2022-03-06T00:00:00+00:00,2022-03-06T00:00:00+00:00,2022-03-07T00:00:00+00:00,39830265313.55509,2022-03-07T00:00:00+00:00,7,USDT_ETH,False
cro,2022-03-06T00:00:00+00:00,2022-03-06T00:00:00+00:00,2022-03-07T00:00:00+00:00,39263666126.4204,2022-03-07T00:00:00+00:00,8,CRO,False
usdt_trx,2022-03-06T00:00:00+00:00,2022-03-06T00:00:00+00:00,2022-03-07T00:00:00+00:00,38753667326.46009,2022-03-07T00:00:00+00:00,9,USDT_TRX,False
ada,2022-03-06T00:00:00+00:00,2022-03-06T00:00:00+00:00,2022-03-07T00:00:00+00:00,27266745277.03512,2022-03-07T00:00:00+00:00,10,ADA,True
avaxp,2022-03-06T00:00:00+00:00,2022-03-06T00:00:00+00:00,2022-03-07T00:00:00+00:00,24705460281.666763,2022-03-07T00:00:00+00:00,11,AVAXP,False
shib_eth,2022-03-06T00:00:00+00:00,2022-03-06T00:00:00+00:00,2022-03-07T00:00:00+00:00,23530938135.550575,2022-03-07T00:00:00+00:00,12,SHIB_ETH,False
dot,2022-03-06T00:00:00+00:00,2022-03-06T00:00:00+00:00,2022-03-07T00:00:00+00:00,19487052532.637512,2022-03-07T00:00:00+00:00,13,DOT,True
weth,2022-03-06T00:00:00+00:00,2022-03-06T00:00:00+00:00,2022-03-07T00:00:00+00:00,18443706357.190742,2022-03-07T00:00:00+00:00,14,WETH,False
xlm,2022-03-06T00:00:00+00:00,2022-03-06T00:00:00+00:00,2022-03-07T00:00:00+00:00,18246459228.409428,2022-03-07T00:00:00+00:00,15,XLM,True
busd,2022-03-06T00:00:00+00:00,2022-03-06T00:00:00+00:00,2022-03-07T00:00:00+00:00,17956180438.253887,2022-03-07T00:00:00+00:00,16,BUSD,False
doge,2022-03-06T00:00:00+00:00,2022-03-06T00:00:00+00:00,2022-03-07T00:00:00+00:00,16093525624.652124,2022-03-07T00:00:00+00:00,17,DOGE,True
matic_eth,2022-03-06T00:00:00+00:00,2022-03-06T00:00:00+00:00,2022-03-07T00:00:00+00:00,14394278090.4465,2022-03-07T00:00:00+00:00,18,MATIC_ETH,False
link,2022-03-06T00:00:00+00:00,2022-03-06T00:00:00+00:00,2022-03-07T00:00:00+00:00,13354208105.5628,2022-03-07T00:00:00+00:00,19,LINK,True
ftt,2022-03-06T00:00:00+00:00,2022-03-06T00:00:00+00:00,2022-03-07T00:00:00+00:00,13294122914.229946,2022-03-07T00:00:00+00:00,20,FTT,False
wbtc,2022-03-06T00:00:00+00:00,2022-03-06T00:00:00+00:00,2022-03-07T00:00:00+00:00,10232547705.793041,2022-03-07T00:00:00+00:00,21,WBTC,False
dai,2022-03-06T00:00:00+00:00,2022-03-06T00:00:00+00:00,2022-03-07T00:00:00+00:00,9406657656.40917,2022-03-07T00:00:00+00:00,22,DAI,False
uni,2022-03-06T00:00:00+00:00,2022-03-06T00:00:00+00:00,2022-03-07T00:00:00+00:00,8500442770.12352,2022-03-07T00:00:00+00:00,23,UNI,True
icp,2022-03-06T00:00:00+00:00,2022-03-06T00:00:00+00:00,2022-03-07T00:00:00+00:00,8024872354.950164,2022-03-07T00:00:00+00:00,24,ICP,False
algo,2022-03-06T00:00:00+00:00,2022-03-06T00:00:00+00:00,2022-03-07T00:00:00+00:00,7496046702.08977,2022-03-07T00:00:00+00:00,25,ALGO,False
ltc,2022-03-06T00:00:00+00:00,2022-03-06T00:00:00+00:00,2022-03-07T00:00:00+00:00,7075266394.58547,2022-03-07T00:00:00+00:00,26,LTC,True
bch,2022-03-06T00:00:00+00:00,2022-03-06T00:00:00+00:00,2022-03-07T00:00:00+00:00,5379384057.063602,2022-03-07T00:00:00+00:00,27,BCH,False
mana,2022-03-06T00:00:00+00:00,2022-03-06T00:00:00+00:00,2022-03-07T00:00:00+00:00,5318867779.595205,2022-03-07T00:00:00+00:00,28,MANA,False
ht,2022-03-06T00:00:00+00:00,2022-03-06T00:00:00+00:00,2022-03-07T00:00:00+00:00,4560409448.72417,2022-03-07T00:00:00+00:00,29,HT,False
avaxc,2022-03-06T00:00:00+00:00,2022-03-06T00:00:00+00:00,2022-03-07T00:00:00+00:00,3818670372.579395,2022-03-07T00:00:00+00:00,30,AVAXC,False
btc,2022-03-13T00:00:00+00:00,2022-03-13T00:00:00+00:00,2022-03-14T00:00:00+00:00,717697507253.0143,2022-03-14T00:00:00+00:00,1,BTC,True
eth,2022-03-13T00:00:00+00:00,2022-03-13T00:00:00+00:00,2022-03-14T00:00:00+00:00,298100690308.7325,2022-03-14T00:00:00+00:00,2,ETH,True
usdt,2022-03-13T00:00:00+00:00,2022-03-13T00:00:00+00:00,2022-03-14T00:00:00+00:00,83061782671.92168,2022-03-14T00:00:00+00:00,3,USDT,False
xrp,2022-03-13T00:00:00+00:00,2022-03-13T00:00:00+00:00,2022-03-14T00:00:00+00:00,76022377347.36255,2022-03-14T00:00:00+00:00,4,XRP,True
usdc,2022-03-13T00:00:00+00:00,2022-03-13T00:00:00+00:00,2022-03-14T00:00:00+00:00,52894501186.00384,2022-03-14T00:00:00+00:00,5,USDC,False
usdc_eth,2022-03-13T00:00:00+00:00,2022-03-13T00:00:00+00:00,2022-03-14T00:00:00+00:00,47060320840.82238,2022-03-14T00:00:00+00:00,6,USDC_ETH,False
usdt_eth,2022-03-13T00:00:00+00:00,2022-03-13T00:00:00+00:00,2022-03-14T00:00:00+00:00,39831731740.01078,2022-03-14T00:00:00+00:00,7,USDT_ETH,False
usdt_trx,2022-03-13T00:00:00+00:00,2022-03-13T00:00:00+00:00,2022-03-14T00:00:00+00:00,39753299496.72853,2022-03-14T00:00:00+00:00,8,USDT_TRX,False
cro,2022-03-13T00:00:00+00:00,2022-03-13T00:00:00+00:00,2022-03-14T00:00:00+00:00,37685797208.5231,2022-03-14T00:00:00+00:00,9,CRO,False
ada,2022-03-13T00:00:00+00:00,2022-03-13T00:00:00+00:00,2022-03-14T00:00:00+00:00,26115639360.970722,2022-03-14T00:00:00+00:00,10,ADA,True
avaxp,2022-03-13T00:00:00+00:00,2022-03-13T00:00:00+00:00,2022-03-14T00:00:00+00:00,23018247812.15645,2022-03-14T00:00:00+00:00,11,AVAXP,False
shib_eth,2022-03-13T00:00:00+00:00,2022-03-13T00:00:00+00:00,2022-03-14T00:00:00+00:00,21503910481.358677,2022-03-14T00:00:00+00:00,12,SHIB_ETH,False
dot,2022-03-13T00:00:00+00:00,2022-03-13T00:00:00+00:00,2022-03-14T00:00:00+00:00,19782001692.13571,2022-03-14T00:00:00+00:00,13,DOT,True
