universe_mode,cost_mode,fold_id,candidate_id,symbol,signal_bar_close,scheduled_entry,accepted,fill_timestamp,fill_price,signal_atr,structural_reference,raw_distance_atr,applied_distance_atr,stop_price,stop_classification,stop_exit_time,stop_exit_price,stop_exit_reason
FIXED_SURVIVOR_30,ZERO_COST,WF02,CAND-c62d42d6b49b8bc6e3c0,GRAM,2023-03-22T08:00:00+00:00,2023-03-22T08:00:00+00:00,True,2023-03-22T08:00:00+00:00,2.4165,0.031557142857142804,2.3481,2.2593933906745147,2.2593933906745147,2.3481,STRUCTURE_WITHIN_BOUNDS,2023-03-23T00:00:00+00:00,2.3481,STRUCTURAL_ATR_STOP
FIXED_SURVIVOR_30,ZERO_COST,WF02,CAND-0a7fcde443d510ed5421,BTC,2023-03-22T16:00:00+00:00,2023-03-22T16:00:00+00:00,True,2023-03-22T16:00:00+00:00,28596.2,491.1214285714286,27300.1,2.6392658202073984,2.6392658202073984,27300.1,STRUCTURE_WITHIN_BOUNDS,2023-03-22T16:00:00+00:00,27300.1,STRUCTURAL_ATR_STOP
FIXED_SURVIVOR_30,ZERO_COST,WF02,CAND-741d3306fac923293676,XRP,2023-03-27T08:00:00+00:00,2023-03-27T08:00:00+00:00,True,2023-03-27T08:00:00+00:00,0.45998,0.013287142857142867,0.42873,2.341361143963015,2.341361143963015,0.42873,STRUCTURE_WITHIN_BOUNDS,,,
FIXED_SURVIVOR_30,ZERO_COST,WF02,CAND-bfac0787147e178721b5,XMR,2023-03-27T08:00:00+00:00,2023-03-27T08:00:00+00:00,True,2023-03-27T08:00:00+00:00,162.02,2.9657142857142866,157.86,1.4060693641618451,2.2,155.50542857142858,MINIMUM_ATR_FLOOR,2023-03-27T12:00:00+00:00,155.50542857142858,STRUCTURAL_ATR_STOP
FIXED_SURVIVOR_30,ZERO_COST,WF02,CAND-74f6b9d7acbf491a6917,BTC,2023-03-29T08:00:00+00:00,2023-03-29T08:00:00+00:00,True,2023-03-29T08:00:00+00:00,28085.5,477.6571428571427,26510.0,3.298390955855965,3.298390955855965,26510.0,STRUCTURE_WITHIN_BOUNDS,,,
FIXED_SURVIVOR_30,ZERO_COST,WF02,CAND-7682066df2834c35cdda,XLM,2023-04-03T08:00:00+00:00,2023-04-03T08:00:00+00:00,True,2023-04-03T08:00:00+00:00,0.10818,0.0026676428571428567,0.104712,1.2970251961335602,2.2,0.10230318571428572,MINIMUM_ATR_FLOOR,,,
FIXED_SURVIVOR_30,ZERO_COST,WF02,CAND-9481b2bdf49146fa2e0f,XMR,2023-04-04T04:00:00+00:00,2023-04-04T04:00:00+00:00,True,2023-04-04T04:00:00+00:00,158.88,2.8342857142857167,155.39,1.2595766129032324,2.2,152.72457142857144,MINIMUM_ATR_FLOOR,,,
FIXED_SURVIVOR_30,ZERO_COST,WF02,CAND-ac7da6670b32dd0c42cb,BTC,2023-04-10T16:00:00+00:00,2023-04-10T16:00:00+00:00,True,2023-04-10T16:00:00+00:00,28440.0,199.47857142857174,27784.9,3.283560711855905,3.283560711855905,27784.9,STRUCTURE_WITHIN_BOUNDS,,,
FIXED_SURVIVOR_30,ZERO_COST,WF02,CAND-0e2178f8c10b564e5df6,DOGE,2023-04-11T00:00:00+00:00,2023-04-11T00:00:00+00:00,True,2023-04-11T00:00:00+00:00,0.08471,0.0014378571428571455,0.08058,2.879284649776451,2.879284649776451,0.08058,STRUCTURE_WITHIN_BOUNDS,2023-04-12T00:00:00+00:00,0.08058,STRUCTURAL_ATR_STOP
FIXED_SURVIVOR_30,ZERO_COST,WF02,CAND-919e2e63676fca0a136f,DOGE,2023-04-17T08:00:00+00:00,2023-04-17T08:00:00+00:00,True,2023-04-17T08:00:00+00:00,0.09308,0.002163571428571429,0.08763,2.5374711125784057,2.5374711125784057,0.08763,STRUCTURE_WITHIN_BOUNDS,2023-04-19T08:00:00+00:00,0.08763,STRUCTURAL_ATR_STOP
FIXED_SURVIVOR_30,ZERO_COST,WF02,CAND-26530a757e7e8f1cb732,ADA,2023-04-17T12:00:00+00:00,2023-04-17T12:00:00+00:00,True,2023-04-17T12:00:00+00:00,0.442657,0.009219571428571438,0.438191,0.49655236530982466,2.2,0.42248594285714286,MINIMUM_ATR_FLOOR,2023-04-19T08:00:00+00:00,0.42248594285714286,STRUCTURAL_ATR_STOP
FIXED_SURVIVOR_30,ZERO_COST,WF02,CAND-1a4a5638e4215a9d0ae0,DEXE,2023-04-24T12:00:00+00:00,2023-04-24T12:00:00+00:00,True,2023-04-24T12:00:00+00:00,3.149,0.07885714285714293,2.9817,2.059420289855069,2.2,2.9706142857142854,MINIMUM_ATR_FLOOR,2023-05-01T16:00:00+00:00,2.9706142857142854,STRUCTURAL_ATR_STOP
FIXED_SURVIVOR_30,ZERO_COST,WF02,CAND-8c96aea4bb749e93e2b5,GRAM,2023-04-24T12:00:00+00:00,2023-04-24T12:00:00+00:00,True,2023-04-24T12:00:00+00:00,2.2995,0.025099999999999994,2.2759,0.9561752988047819,2.2,2.2446800000000002,MINIMUM_ATR_FLOOR,2023-04-26T16:00:00+00:00,2.2446800000000002,STRUCTURAL_ATR_STOP
FIXED_SURVIVOR_30,ZERO_COST,WF02,CAND-564abdaf2f4efa4e1f2d,ADA,2023-04-26T12:00:00+00:00,2023-04-26T12:00:00+00:00,True,2023-04-26T12:00:00+00:00,0.405394,0.007047999999999994,0.376201,4.142309875141883,3.4,0.3814328,MAXIMUM_ATR_CAP,2023-04-26T20:00:00+00:00,0.3814328,STRUCTURAL_ATR_STOP
FIXED_SURVIVOR_30,ZERO_COST,WF02,CAND-c521adb9a25aabd2b864,SOL,2023-05-05T16:00:00+00:00,2023-05-05T16:00:00+00:00,True,2023-05-05T16:00:00+00:00,22.316,0.44621428571428623,21.15,2.6063710581078894,2.6063710581078894,21.15,STRUCTURE_WITHIN_BOUNDS,2023-05-08T00:00:00+00:00,21.15,STRUCTURAL_ATR_STOP
FIXED_SURVIVOR_30,ZERO_COST,WF02,CAND-cdf03c72fdf74299dd15,BNB,2023-05-05T16:00:00+00:00,2023-05-05T16:00:00+00:00,True,2023-05-05T16:00:00+00:00,326.874,2.5444999999999993,320.401,2.543918255059939,2.543918255059939,320.401,STRUCTURE_WITHIN_BOUNDS,2023-05-06T12:00:00+00:00,320.401,STRUCTURAL_ATR_STOP
FIXED_SURVIVOR_30,ZERO_COST,WF02,CAND-7533aad590eb48277711,TRX,2023-05-10T00:00:00+00:00,2023-05-10T00:00:00+00:00,True,2023-05-10T00:00:00+00:00,0.069081,0.000805642857142857,0.067065,2.4849720719922033,2.4849720719922033,0.067065,STRUCTURE_WITHIN_BOUNDS,2023-05-11T16:00:00+00:00,0.067065,STRUCTURAL_ATR_STOP
FIXED_SURVIVOR_30,ZERO_COST,WF02,CAND-247d3d1d615e7aee1420,BNB,2023-05-13T12:00:00+00:00,2023-05-13T12:00:00+00:00,True,2023-05-13T12:00:00+00:00,310.695,3.3945000000000016,301.151,2.796288113124159,2.796288113124159,301.151,STRUCTURE_WITHIN_BOUNDS,,,
FIXED_SURVIVOR_30,ZERO_COST,WF02,CAND-2b07eb9ec32d12fe0eff,TRX,2023-05-15T04:00:00+00:00,2023-05-15T04:00:00+00:00,True,2023-05-15T04:00:00+00:00,0.069608,0.0005175000000000021,0.068455,2.253140096618349,2.253140096618349,0.068455,STRUCTURE_WITHIN_BOUNDS,2023-06-10T04:00:00+00:00,0.068455,STRUCTURAL_ATR_STOP
FIXED_SURVIVOR_30,ZERO_COST,WF02,CAND-78cc8579ef9bc8f1e5c8,LTC,2023-05-23T04:00:00+00:00,2023-05-23T04:00:00+00:00,True,2023-05-23T04:00:00+00:00,92.746,1.2943571428571434,89.809,2.2698526571381277,2.2698526571381277,89.809,STRUCTURE_WITHIN_BOUNDS,2023-05-24T00:00:00+00:00,89.809,STRUCTURAL_ATR_STOP
