asset,day,source_timestamp,available_at,market_cap_usd,canonical_asset,canonical_symbol,normalization_rule,stablecoin_excluded,investable_identity,raw_form_count,canonical_source_asset,rebalance_time,investable_rank,local_data_available
ftt,2022-04-17T00:00:00+00:00,2022-04-17T00:00:00+00:00,2022-04-18T00:00:00+00:00,14926617377.39876,ftt,FTT,IDENTITY,False,True,1,ftt,2022-04-18T00:00:00+00:00,11,False
link,2022-04-17T00:00:00+00:00,2022-04-17T00:00:00+00:00,2022-04-18T00:00:00+00:00,13757424024.8399,link,LINK,IDENTITY,False,True,1,link,2022-04-18T00:00:00+00:00,12,True
matic_eth,2022-04-17T00:00:00+00:00,2022-04-17T00:00:00+00:00,2022-04-18T00:00:00+00:00,13413889767.1448,matic,MATIC,NETWORK_FORM_TO_PARENT,False,True,1,matic_eth,2022-04-18T00:00:00+00:00,13,False
uni,2022-04-17T00:00:00+00:00,2022-04-17T00:00:00+00:00,2022-04-18T00:00:00+00:00,9255210164.25801,uni,UNI,IDENTITY,False,True,1,uni,2022-04-18T00:00:00+00:00,14,True
icp,2022-04-17T00:00:00+00:00,2022-04-17T00:00:00+00:00,2022-04-18T00:00:00+00:00,7921096566.367223,icp,ICP,IDENTITY,False,True,1,icp,2022-04-18T00:00:00+00:00,15,False
ltc,2022-04-17T00:00:00+00:00,2022-04-17T00:00:00+00:00,2022-04-18T00:00:00+00:00,7626326143.663139,ltc,LTC,IDENTITY,False,True,1,ltc,2022-04-18T00:00:00+00:00,16,True
algo,2022-04-17T00:00:00+00:00,2022-04-17T00:00:00+00:00,2022-04-18T00:00:00+00:00,7116919092.19327,algo,ALGO,IDENTITY,False,True,1,algo,2022-04-18T00:00:00+00:00,17,False
bch,2022-04-17T00:00:00+00:00,2022-04-17T00:00:00+00:00,2022-04-18T00:00:00+00:00,6261717456.385753,bch,BCH,IDENTITY,False,True,1,bch,2022-04-18T00:00:00+00:00,18,False
etc,2022-04-17T00:00:00+00:00,2022-04-17T00:00:00+00:00,2022-04-18T00:00:00+00:00,4925406693.432778,etc,ETC,IDENTITY,False,True,1,etc,2022-04-18T00:00:00+00:00,19,False
ht,2022-04-17T00:00:00+00:00,2022-04-17T00:00:00+00:00,2022-04-18T00:00:00+00:00,4660375985.139215,ht,HT,IDENTITY,False,True,1,ht,2022-04-18T00:00:00+00:00,20,False
mana,2022-04-17T00:00:00+00:00,2022-04-17T00:00:00+00:00,2022-04-18T00:00:00+00:00,4513002101.375984,mana,MANA,IDENTITY,False,True,1,mana,2022-04-18T00:00:00+00:00,21,False
xmr,2022-04-17T00:00:00+00:00,2022-04-17T00:00:00+00:00,2022-04-18T00:00:00+00:00,4235262541.541335,xmr,XMR,IDENTITY,False,True,1,xmr,2022-04-18T00:00:00+00:00,22,True
leo_eth,2022-04-17T00:00:00+00:00,2022-04-17T00:00:00+00:00,2022-04-18T00:00:00+00:00,3870320727.52776,leo,LEO,NETWORK_FORM_TO_PARENT,False,True,1,leo_eth,2022-04-18T00:00:00+00:00,23,False
crv,2022-04-17T00:00:00+00:00,2022-04-17T00:00:00+00:00,2022-04-18T00:00:00+00:00,3832699200.9189363,crv,CRV,IDENTITY,False,True,1,crv,2022-04-18T00:00:00+00:00,24,False
gno,2022-04-17T00:00:00+00:00,2022-04-17T00:00:00+00:00,2022-04-18T00:00:00+00:00,3476720667.82005,gno,GNO,IDENTITY,False,True,1,gno,2022-04-18T00:00:00+00:00,25,False
ldo,2022-04-17T00:00:00+00:00,2022-04-17T00:00:00+00:00,2022-04-18T00:00:00+00:00,2784079116.0914845,ldo,LDO,IDENTITY,False,True,1,ldo,2022-04-18T00:00:00+00:00,26,False
xtz,2022-04-17T00:00:00+00:00,2022-04-17T00:00:00+00:00,2022-04-18T00:00:00+00:00,2758585235.2326236,xtz,XTZ,IDENTITY,False,True,1,xtz,2022-04-18T00:00:00+00:00,27,False
qnt,2022-04-17T00:00:00+00:00,2022-04-17T00:00:00+00:00,2022-04-18T00:00:00+00:00,2719039348.2591395,qnt,QNT,IDENTITY,False,True,1,qnt,2022-04-18T00:00:00+00:00,28,False
aave,2022-04-17T00:00:00+00:00,2022-04-17T00:00:00+00:00,2022-04-18T00:00:00+00:00,2686802022.61656,aave,AAVE,IDENTITY,False,True,2,aave,2022-04-18T00:00:00+00:00,29,True
1inch,2022-04-17T00:00:00+00:00,2022-04-17T00:00:00+00:00,2022-04-18T00:00:00+00:00,2193618857.01216,1inch,1INCH,IDENTITY,False,True,1,1inch,2022-04-18T00:00:00+00:00,30,False
btc,2022-04-24T00:00:00+00:00,2022-04-24T00:00:00+00:00,2022-04-25T00:00:00+00:00,751560334690.4332,btc,BTC,IDENTITY,False,True,2,btc,2022-04-25T00:00:00+00:00,1,True
eth,2022-04-24T00:00:00+00:00,2022-04-24T00:00:00+00:00,2022-04-25T00:00:00+00:00,347696717281.1342,eth,ETH,IDENTITY,False,True,2,eth,2022-04-25T00:00:00+00:00,2,True
xrp,2022-04-24T00:00:00+00:00,2022-04-24T00:00:00+00:00,2022-04-25T00:00:00+00:00,69896527087.02322,xrp,XRP,IDENTITY,False,True,1,xrp,2022-04-25T00:00:00+00:00,3,True
cro,2022-04-24T00:00:00+00:00,2022-04-24T00:00:00+00:00,2022-04-25T00:00:00+00:00,39776837820.0317,cro,CRO,IDENTITY,False,True,1,cro,2022-04-25T00:00:00+00:00,4,False
ada,2022-04-24T00:00:00+00:00,2022-04-24T00:00:00+00:00,2022-04-25T00:00:00+00:00,29381782613.355125,ada,ADA,IDENTITY,False,True,1,ada,2022-04-25T00:00:00+00:00,5,True
avaxp,2022-04-24T00:00:00+00:00,2022-04-24T00:00:00+00:00,2022-04-25T00:00:00+00:00,24911823315.786846,avax,AVAX,EXPLICIT_ALIAS,False,True,2,avaxp,2022-04-25T00:00:00+00:00,6,True
shib_eth,2022-04-24T00:00:00+00:00,2022-04-24T00:00:00+00:00,2022-04-25T00:00:00+00:00,23960324491.239307,shib,SHIB,NETWORK_FORM_TO_PARENT,False,True,1,shib_eth,2022-04-25T00:00:00+00:00,7,True
dot,2022-04-24T00:00:00+00:00,2022-04-24T00:00:00+00:00,2022-04-25T00:00:00+00:00,21079482872.458157,dot,DOT,IDENTITY,False,True,1,dot,2022-04-25T00:00:00+00:00,8,True
xlm,2022-04-24T00:00:00+00:00,2022-04-24T00:00:00+00:00,2022-04-25T00:00:00+00:00,20037612189.28313,xlm,XLM,IDENTITY,False,True,1,xlm,2022-04-25T00:00:00+00:00,9,True
doge,2022-04-24T00:00:00+00:00,2022-04-24T00:00:00+00:00,2022-04-25T00:00:00+00:00,17704569846.993027,doge,DOGE,IDENTITY,False,True,1,doge,2022-04-25T00:00:00+00:00,10,True
ftt,2022-04-24T00:00:00+00:00,2022-04-24T00:00:00+00:00,2022-04-25T00:00:00+00:00,13593273427.767418,ftt,FTT,IDENTITY,False,True,1,ftt,2022-04-25T00:00:00+00:00,11,False
matic_eth,2022-04-24T00:00:00+00:00,2022-04-24T00:00:00+00:00,2022-04-25T00:00:00+00:00,13461685392.4015,matic,MATIC,NETWORK_FORM_TO_PARENT,False,True,1,matic_eth,2022-04-25T00:00:00+00:00,12,False
link,2022-04-24T00:00:00+00:00,2022-04-24T00:00:00+00:00,2022-04-25T00:00:00+00:00,13280981937.3207,link,LINK,IDENTITY,False,True,1,link,2022-04-25T00:00:00+00:00,13,True
uni,2022-04-24T00:00:00+00:00,2022-04-24T00:00:00+00:00,2022-04-25T00:00:00+00:00,8729948820.52393,uni,UNI,IDENTITY,False,True,1,uni,2022-04-25T00:00:00+00:00,14,True
icp,2022-04-24T00:00:00+00:00,2022-04-24T00:00:00+00:00,2022-04-25T00:00:00+00:00,7782580041.133179,icp,ICP,IDENTITY,False,True,1,icp,2022-04-25T00:00:00+00:00,15,False
ltc,2022-04-24T00:00:00+00:00,2022-04-24T00:00:00+00:00,2022-04-25T00:00:00+00:00,7346606073.396572,ltc,LTC,IDENTITY,False,True,1,ltc,2022-04-25T00:00:00+00:00,16,True
algo,2022-04-24T00:00:00+00:00,2022-04-24T00:00:00+00:00,2022-04-25T00:00:00+00:00,7025961013.50874,algo,ALGO,IDENTITY,False,True,1,algo,2022-04-25T00:00:00+00:00,17,False
bch,2022-04-24T00:00:00+00:00,2022-04-24T00:00:00+00:00,2022-04-25T00:00:00+00:00,5866801274.721832,bch,BCH,IDENTITY,False,True,1,bch,2022-04-25T00:00:00+00:00,18,False
ht,2022-04-24T00:00:00+00:00,2022-04-24T00:00:00+00:00,2022-04-25T00:00:00+00:00,4721206464.083475,ht,HT,IDENTITY,False,True,1,ht,2022-04-25T00:00:00+00:00,19,False
crv,2022-04-24T00:00:00+00:00,2022-04-24T00:00:00+00:00,2022-04-25T00:00:00+00:00,4679368010.627803,crv,CRV,IDENTITY,False,True,1,crv,2022-04-25T00:00:00+00:00,20,False
etc,2022-04-24T00:00:00+00:00,2022-04-24T00:00:00+00:00,2022-04-25T00:00:00+00:00,4555447257.146879,etc,ETC,IDENTITY,False,True,1,etc,2022-04-25T00:00:00+00:00,21,False
xmr,2022-04-24T00:00:00+00:00,2022-04-24T00:00:00+00:00,2022-04-25T00:00:00+00:00,4467003627.191851,xmr,XMR,IDENTITY,False,True,1,xmr,2022-04-25T00:00:00+00:00,22,True
mana,2022-04-24T00:00:00+00:00,2022-04-24T00:00:00+00:00,2022-04-25T00:00:00+00:00,4405677949.196311,mana,MANA,IDENTITY,False,True,1,mana,2022-04-25T00:00:00+00:00,23,False
leo_eth,2022-04-24T00:00:00+00:00,2022-04-24T00:00:00+00:00,2022-04-25T00:00:00+00:00,3860694027.703095,leo,LEO,NETWORK_FORM_TO_PARENT,False,True,1,leo_eth,2022-04-25T00:00:00+00:00,24,False
gno,2022-04-24T00:00:00+00:00,2022-04-24T00:00:00+00:00,2022-04-25T00:00:00+00:00,3268457304.43222,gno,GNO,IDENTITY,False,True,1,gno,2022-04-25T00:00:00+00:00,25,False
ldo,2022-04-24T00:00:00+00:00,2022-04-24T00:00:00+00:00,2022-04-25T00:00:00+00:00,3045647182.6296635,ldo,LDO,IDENTITY,False,True,1,ldo,2022-04-25T00:00:00+00:00,26,False
qnt,2022-04-24T00:00:00+00:00,2022-04-24T00:00:00+00:00,2022-04-25T00:00:00+00:00,2698914876.2767267,qnt,QNT,IDENTITY,False,True,1,qnt,2022-04-25T00:00:00+00:00,27,False
aave,2022-04-24T00:00:00+00:00,2022-04-24T00:00:00+00:00,2022-04-25T00:00:00+00:00,2664574179.600048,aave,AAVE,IDENTITY,False,True,2,aave,2022-04-25T00:00:00+00:00,28,True
xtz,2022-04-24T00:00:00+00:00,2022-04-24T00:00:00+00:00,2022-04-25T00:00:00+00:00,2645510713.892793,xtz,XTZ,IDENTITY,False,True,1,xtz,2022-04-25T00:00:00+00:00,29,False
1inch,2022-04-24T00:00:00+00:00,2022-04-24T00:00:00+00:00,2022-04-25T00:00:00+00:00,2132224204.90914,1inch,1INCH,IDENTITY,False,True,1,1inch,2022-04-25T00:00:00+00:00,30,False
btc,2022-05-01T00:00:00+00:00,2022-05-01T00:00:00+00:00,2022-05-02T00:00:00+00:00,731799466487.4058,btc,BTC,IDENTITY,False,True,2,btc,2022-05-02T00:00:00+00:00,1,True
eth,2022-05-01T00:00:00+00:00,2022-05-01T00:00:00+00:00,2022-05-02T00:00:00+00:00,336406685697.2194,eth,ETH,IDENTITY,False,True,2,eth,2022-05-02T00:00:00+00:00,2,True
xrp,2022-05-01T00:00:00+00:00,2022-05-01T00:00:00+00:00,2022-05-02T00:00:00+00:00,60729644793.53729,xrp,XRP,IDENTITY,False,True,1,xrp,2022-05-02T00:00:00+00:00,3,True
cro,2022-05-01T00:00:00+00:00,2022-05-01T00:00:00+00:00,2022-05-02T00:00:00+00:00,31278264717.1484,cro,CRO,IDENTITY,False,True,1,cro,2022-05-02T00:00:00+00:00,4,False
ada,2022-05-01T00:00:00+00:00,2022-05-01T00:00:00+00:00,2022-05-02T00:00:00+00:00,26172632662.37324,ada,ADA,IDENTITY,False,True,1,ada,2022-05-02T00:00:00+00:00,5,True
shib_eth,2022-05-01T00:00:00+00:00,2022-05-01T00:00:00+00:00,2022-05-02T00:00:00+00:00,21560119447.118748,shib,SHIB,NETWORK_FORM_TO_PARENT,False,True,1,shib_eth,2022-05-02T00:00:00+00:00,6,True
avaxp,2022-05-01T00:00:00+00:00,2022-05-01T00:00:00+00:00,2022-05-02T00:00:00+00:00,20332275789.765606,avax,AVAX,EXPLICIT_ALIAS,False,True,2,avaxp,2022-05-02T00:00:00+00:00,7,True
xlm,2022-05-01T00:00:00+00:00,2022-05-01T00:00:00+00:00,2022-05-02T00:00:00+00:00,18519010160.523304,xlm,XLM,IDENTITY,False,True,1,xlm,2022-05-02T00:00:00+00:00,8,True
dot,2022-05-01T00:00:00+00:00,2022-05-01T00:00:00+00:00,2022-05-02T00:00:00+00:00,17842136629.4507,dot,DOT,IDENTITY,False,True,1,dot,2022-05-02T00:00:00+00:00,9,True
doge,2022-05-01T00:00:00+00:00,2022-05-01T00:00:00+00:00,2022-05-02T00:00:00+00:00,17812861830.83589,doge,DOGE,IDENTITY,False,True,1,doge,2022-05-02T00:00:00+00:00,10,True
ftt,2022-05-01T00:00:00+00:00,2022-05-01T00:00:00+00:00,2022-05-02T00:00:00+00:00,13022155004.793451,ftt,FTT,IDENTITY,False,True,1,ftt,2022-05-02T00:00:00+00:00,11,False
link,2022-05-01T00:00:00+00:00,2022-05-01T00:00:00+00:00,2022-05-02T00:00:00+00:00,11304160736.5909,link,LINK,IDENTITY,False,True,1,link,2022-05-02T00:00:00+00:00,12,True
matic_eth,2022-05-01T00:00:00+00:00,2022-05-01T00:00:00+00:00,2022-05-02T00:00:00+00:00,11013509849.1662,matic,MATIC,NETWORK_FORM_TO_PARENT,False,True,1,matic_eth,2022-05-02T00:00:00+00:00,13,False
uni,2022-05-01T00:00:00+00:00,2022-05-01T00:00:00+00:00,2022-05-02T00:00:00+00:00,7111028525.62123,uni,UNI,IDENTITY,False,True,1,uni,2022-05-02T00:00:00+00:00,14,True
ltc,2022-05-01T00:00:00+00:00,2022-05-01T00:00:00+00:00,2022-05-02T00:00:00+00:00,6972642084.2169075,ltc,LTC,IDENTITY,False,True,1,ltc,2022-05-02T00:00:00+00:00,15,True
icp,2022-05-01T00:00:00+00:00,2022-05-01T00:00:00+00:00,2022-05-02T00:00:00+00:00,6258219264.577558,icp,ICP,IDENTITY,False,True,1,icp,2022-05-02T00:00:00+00:00,16,False
algo,2022-05-01T00:00:00+00:00,2022-05-01T00:00:00+00:00,2022-05-02T00:00:00+00:00,6017945603.09433,algo,ALGO,IDENTITY,False,True,1,algo,2022-05-02T00:00:00+00:00,17,False
bch,2022-05-01T00:00:00+00:00,2022-05-01T00:00:00+00:00,2022-05-02T00:00:00+00:00,5411438084.468634,bch,BCH,IDENTITY,False,True,1,bch,2022-05-02T00:00:00+00:00,18,False
ht,2022-05-01T00:00:00+00:00,2022-05-01T00:00:00+00:00,2022-05-02T00:00:00+00:00,4717384362.73158,ht,HT,IDENTITY,False,True,1,ht,2022-05-02T00:00:00+00:00,19,False
xmr,2022-05-01T00:00:00+00:00,2022-05-01T00:00:00+00:00,2022-05-02T00:00:00+00:00,3746772500.1790876,xmr,XMR,IDENTITY,False,True,1,xmr,2022-05-02T00:00:00+00:00,20,True
etc,2022-05-01T00:00:00+00:00,2022-05-01T00:00:00+00:00,2022-05-02T00:00:00+00:00,3728448107.1226187,etc,ETC,IDENTITY,False,True,1,etc,2022-05-02T00:00:00+00:00,21,False
leo_eth,2022-05-01T00:00:00+00:00,2022-05-01T00:00:00+00:00,2022-05-02T00:00:00+00:00,3675491543.424901,leo,LEO,NETWORK_FORM_TO_PARENT,False,True,1,leo_eth,2022-05-02T00:00:00+00:00,22,False
crv,2022-05-01T00:00:00+00:00,2022-05-01T00:00:00+00:00,2022-05-02T00:00:00+00:00,3597215183.080091,crv,CRV,IDENTITY,False,True,1,crv,2022-05-02T00:00:00+00:00,23,False
mana,2022-05-01T00:00:00+00:00,2022-05-01T00:00:00+00:00,2022-05-02T00:00:00+00:00,3357216776.8488836,mana,MANA,IDENTITY,False,True,1,mana,2022-05-02T00:00:00+00:00,24,False
gno,2022-05-01T00:00:00+00:00,2022-05-01T00:00:00+00:00,2022-05-02T00:00:00+00:00,3136440769.70703,gno,GNO,IDENTITY,False,True,1,gno,2022-05-02T00:00:00+00:00,25,False
ldo,2022-05-01T00:00:00+00:00,2022-05-01T00:00:00+00:00,2022-05-02T00:00:00+00:00,2869486905.261576,ldo,LDO,IDENTITY,False,True,1,ldo,2022-05-02T00:00:00+00:00,26,False
qnt,2022-05-01T00:00:00+00:00,2022-05-01T00:00:00+00:00,2022-05-02T00:00:00+00:00,2375219427.179721,qnt,QNT,IDENTITY,False,True,1,qnt,2022-05-02T00:00:00+00:00,27,False
aave,2022-05-01T00:00:00+00:00,2022-05-01T00:00:00+00:00,2022-05-02T00:00:00+00:00,2341249874.534912,aave,AAVE,IDENTITY,False,True,2,aave,2022-05-02T00:00:00+00:00,28,True
neo,2022-05-01T00:00:00+00:00,2022-05-01T00:00:00+00:00,2022-05-02T00:00:00+00:00,1763494253.87237,neo,NEO,IDENTITY,False,True,1,neo,2022-05-02T00:00:00+00:00,29,False
1inch,2022-05-01T00:00:00+00:00,2022-05-01T00:00:00+00:00,2022-05-02T00:00:00+00:00,1735063696.98045,1inch,1INCH,IDENTITY,False,True,1,1inch,2022-05-02T00:00:00+00:00,30,False
btc,2022-05-08T00:00:00+00:00,2022-05-08T00:00:00+00:00,2022-05-09T00:00:00+00:00,648294631562.7058,btc,BTC,IDENTITY,False,True,2,btc,2022-05-09T00:00:00+00:00,1,True
eth,2022-05-08T00:00:00+00:00,2022-05-08T00:00:00+00:00,2022-05-09T00:00:00+00:00,299792674682.86914,eth,ETH,IDENTITY,False,True,2,eth,2022-05-09T00:00:00+00:00,2,True
xrp,2022-05-08T00:00:00+00:00,2022-05-08T00:00:00+00:00,2022-05-09T00:00:00+00:00,56640574433.20142,xrp,XRP,IDENTITY,False,True,1,xrp,2022-05-09T00:00:00+00:00,3,True
cro,2022-05-08T00:00:00+00:00,2022-05-08T00:00:00+00:00,2022-05-09T00:00:00+00:00,25652940297.8885,cro,CRO,IDENTITY,False,True,1,cro,2022-05-09T00:00:00+00:00,4,False
ada,2022-05-08T00:00:00+00:00,2022-05-08T00:00:00+00:00,2022-05-09T00:00:00+00:00,24679577172.11026,ada,ADA,IDENTITY,False,True,1,ada,2022-05-09T00:00:00+00:00,5,True
shib_eth,2022-05-08T00:00:00+00:00,2022-05-08T00:00:00+00:00,2022-05-09T00:00:00+00:00,18391982875.160896,shib,SHIB,NETWORK_FORM_TO_PARENT,False,True,1,shib_eth,2022-05-09T00:00:00+00:00,6,True
avaxp,2022-05-08T00:00:00+00:00,2022-05-08T00:00:00+00:00,2022-05-09T00:00:00+00:00,17707431876.00374,avax,AVAX,EXPLICIT_ALIAS,False,True,2,avaxp,2022-05-09T00:00:00+00:00,7,True
xlm,2022-05-08T00:00:00+00:00,2022-05-08T00:00:00+00:00,2022-05-09T00:00:00+00:00,17040198208.645248,xlm,XLM,IDENTITY,False,True,1,xlm,2022-05-09T00:00:00+00:00,8,True
doge,2022-05-08T00:00:00+00:00,2022-05-08T00:00:00+00:00,2022-05-09T00:00:00+00:00,16685009144.444662,doge,DOGE,IDENTITY,False,True,1,doge,2022-05-09T00:00:00+00:00,9,True
dot,2022-05-08T00:00:00+00:00,2022-05-08T00:00:00+00:00,2022-05-09T00:00:00+00:00,15396864915.53757,dot,DOT,IDENTITY,False,True,1,dot,2022-05-09T00:00:00+00:00,10,True
ftt,2022-05-08T00:00:00+00:00,2022-05-08T00:00:00+00:00,2022-05-09T00:00:00+00:00,11261145870.582306,ftt,FTT,IDENTITY,False,True,1,ftt,2022-05-09T00:00:00+00:00,11,False
link,2022-05-08T00:00:00+00:00,2022-05-08T00:00:00+00:00,2022-05-09T00:00:00+00:00,9990781767.29592,link,LINK,IDENTITY,False,True,1,link,2022-05-09T00:00:00+00:00,12,True
matic_eth,2022-05-08T00:00:00+00:00,2022-05-08T00:00:00+00:00,2022-05-09T00:00:00+00:00,9747060776.42625,matic,MATIC,NETWORK_FORM_TO_PARENT,False,True,1,matic_eth,2022-05-09T00:00:00+00:00,13,False
algo,2022-05-08T00:00:00+00:00,2022-05-08T00:00:00+00:00,2022-05-09T00:00:00+00:00,7253248656.10198,algo,ALGO,IDENTITY,False,True,1,algo,2022-05-09T00:00:00+00:00,14,False
uni,2022-05-08T00:00:00+00:00,2022-05-08T00:00:00+00:00,2022-05-09T00:00:00+00:00,7116394816.77269,uni,UNI,IDENTITY,False,True,1,uni,2022-05-09T00:00:00+00:00,15,True
ltc,2022-05-08T00:00:00+00:00,2022-05-08T00:00:00+00:00,2022-05-09T00:00:00+00:00,6599497708.088302,ltc,LTC,IDENTITY,False,True,1,ltc,2022-05-09T00:00:00+00:00,16,True
icp,2022-05-08T00:00:00+00:00,2022-05-08T00:00:00+00:00,2022-05-09T00:00:00+00:00,5727185762.208018,icp,ICP,IDENTITY,False,True,1,icp,2022-05-09T00:00:00+00:00,17,False
bch,2022-05-08T00:00:00+00:00,2022-05-08T00:00:00+00:00,2022-05-09T00:00:00+00:00,4986047237.54058,bch,BCH,IDENTITY,False,True,1,bch,2022-05-09T00:00:00+00:00,18,False
ht,2022-05-08T00:00:00+00:00,2022-05-08T00:00:00+00:00,2022-05-09T00:00:00+00:00,4365479926.90614,ht,HT,IDENTITY,False,True,1,ht,2022-05-09T00:00:00+00:00,19,False
crv,2022-05-08T00:00:00+00:00,2022-05-08T00:00:00+00:00,2022-05-09T00:00:00+00:00,4090003274.4056706,crv,CRV,IDENTITY,False,True,1,crv,2022-05-09T00:00:00+00:00,20,False
xmr,2022-05-08T00:00:00+00:00,2022-05-08T00:00:00+00:00,2022-05-09T00:00:00+00:00,3830509601.810683,xmr,XMR,IDENTITY,False,True,1,xmr,2022-05-09T00:00:00+00:00,21,True
etc,2022-05-08T00:00:00+00:00,2022-05-08T00:00:00+00:00,2022-05-09T00:00:00+00:00,3571115526.5184975,etc,ETC,IDENTITY,False,True,1,etc,2022-05-09T00:00:00+00:00,22,False
leo_eth,2022-05-08T00:00:00+00:00,2022-05-08T00:00:00+00:00,2022-05-09T00:00:00+00:00,3532693035.0087686,leo,LEO,NETWORK_FORM_TO_PARENT,False,True,1,leo_eth,2022-05-09T00:00:00+00:00,23,False
mana,2022-05-08T00:00:00+00:00,2022-05-08T00:00:00+00:00,2022-05-09T00:00:00+00:00,2913632004.9691434,mana,MANA,IDENTITY,False,True,1,mana,2022-05-09T00:00:00+00:00,24,False
ldo,2022-05-08T00:00:00+00:00,2022-05-08T00:00:00+00:00,2022-05-09T00:00:00+00:00,2795920667.63064,ldo,LDO,IDENTITY,False,True,1,ldo,2022-05-09T00:00:00+00:00,25,False
gno,2022-05-08T00:00:00+00:00,2022-05-08T00:00:00+00:00,2022-05-09T00:00:00+00:00,2773591781.17391,gno,GNO,IDENTITY,False,True,1,gno,2022-05-09T00:00:00+00:00,26,False
qnt,2022-05-08T00:00:00+00:00,2022-05-08T00:00:00+00:00,2022-05-09T00:00:00+00:00,2037549646.6070805,qnt,QNT,IDENTITY,False,True,1,qnt,2022-05-09T00:00:00+00:00,27,False
aave,2022-05-08T00:00:00+00:00,2022-05-08T00:00:00+00:00,2022-05-09T00:00:00+00:00,2016738220.987424,aave,AAVE,IDENTITY,False,True,2,aave,2022-05-09T00:00:00+00:00,28,True
1inch,2022-05-08T00:00:00+00:00,2022-05-08T00:00:00+00:00,2022-05-09T00:00:00+00:00,1952401489.97976,1inch,1INCH,IDENTITY,False,True,1,1inch,2022-05-09T00:00:00+00:00,29,False
leo_eos,2022-05-08T00:00:00+00:00,2022-05-08T00:00:00+00:00,2022-05-09T00:00:00+00:00,1646736269.6833234,leo_eos,LEO_EOS,IDENTITY,False,True,1,leo_eos,2022-05-09T00:00:00+00:00,30,False
btc,2022-05-15T00:00:00+00:00,2022-05-15T00:00:00+00:00,2022-05-16T00:00:00+00:00,593741420972.2537,btc,BTC,IDENTITY,False,True,2,btc,2022-05-16T00:00:00+00:00,1,True
eth,2022-05-15T00:00:00+00:00,2022-05-15T00:00:00+00:00,2022-05-16T00:00:00+00:00,254605611336.89404,eth,ETH,IDENTITY,False,True,2,eth,2022-05-16T00:00:00+00:00,2,True
xrp,2022-05-15T00:00:00+00:00,2022-05-15T00:00:00+00:00,2022-05-16T00:00:00+00:00,44553710717.49121,xrp,XRP,IDENTITY,False,True,1,xrp,2022-05-16T00:00:00+00:00,3,True
cro,2022-05-15T00:00:00+00:00,2022-05-15T00:00:00+00:00,2022-05-16T00:00:00+00:00,20180759724.4099,cro,CRO,IDENTITY,False,True,1,cro,2022-05-16T00:00:00+00:00,4,False
ada,2022-05-15T00:00:00+00:00,2022-05-15T00:00:00+00:00,2022-05-16T00:00:00+00:00,19849449304.26871,ada,ADA,IDENTITY,False,True,1,ada,2022-05-16T00:00:00+00:00,5,True
xlm,2022-05-15T00:00:00+00:00,2022-05-15T00:00:00+00:00,2022-05-16T00:00:00+00:00,15214012583.08639,xlm,XLM,IDENTITY,False,True,1,xlm,2022-05-16T00:00:00+00:00,6,True
dot,2022-05-15T00:00:00+00:00,2022-05-15T00:00:00+00:00,2022-05-16T00:00:00+00:00,13654819313.16229,dot,DOT,IDENTITY,False,True,1,dot,2022-05-16T00:00:00+00:00,7,True
shib_eth,2022-05-15T00:00:00+00:00,2022-05-15T00:00:00+00:00,2022-05-16T00:00:00+00:00,12935984350.562302,shib,SHIB,NETWORK_FORM_TO_PARENT,False,True,1,shib_eth,2022-05-16T00:00:00+00:00,8,True
avaxp,2022-05-15T00:00:00+00:00,2022-05-15T00:00:00+00:00,2022-05-16T00:00:00+00:00,12443564874.56409,avax,AVAX,EXPLICIT_ALIAS,False,True,2,avaxp,2022-05-16T00:00:00+00:00,9,True
doge,2022-05-15T00:00:00+00:00,2022-05-15T00:00:00+00:00,2022-05-16T00:00:00+00:00,12403782365.936424,doge,DOGE,IDENTITY,False,True,1,doge,2022-05-16T00:00:00+00:00,10,True
ftt,2022-05-15T00:00:00+00:00,2022-05-15T00:00:00+00:00,2022-05-16T00:00:00+00:00,10816337773.372128,ftt,FTT,IDENTITY,False,True,1,ftt,2022-05-16T00:00:00+00:00,11,False
link,2022-05-15T00:00:00+00:00,2022-05-15T00:00:00+00:00,2022-05-16T00:00:00+00:00,7882290852.12497,link,LINK,IDENTITY,False,True,1,link,2022-05-16T00:00:00+00:00,12,True
matic_eth,2022-05-15T00:00:00+00:00,2022-05-15T00:00:00+00:00,2022-05-16T00:00:00+00:00,7310942225.68282,matic,MATIC,NETWORK_FORM_TO_PARENT,False,True,1,matic_eth,2022-05-16T00:00:00+00:00,13,False
uni,2022-05-15T00:00:00+00:00,2022-05-15T00:00:00+00:00,2022-05-16T00:00:00+00:00,5422572225.19983,uni,UNI,IDENTITY,False,True,1,uni,2022-05-16T00:00:00+00:00,14,True
ltc,2022-05-15T00:00:00+00:00,2022-05-15T00:00:00+00:00,2022-05-16T00:00:00+00:00,4999616777.050645,ltc,LTC,IDENTITY,False,True,1,ltc,2022-05-16T00:00:00+00:00,15,True
algo,2022-05-15T00:00:00+00:00,2022-05-15T00:00:00+00:00,2022-05-16T00:00:00+00:00,4859459314.96905,algo,ALGO,IDENTITY,False,True,1,algo,2022-05-16T00:00:00+00:00,16,False
icp,2022-05-15T00:00:00+00:00,2022-05-15T00:00:00+00:00,2022-05-16T00:00:00+00:00,4394059405.920471,icp,ICP,IDENTITY,False,True,1,icp,2022-05-16T00:00:00+00:00,17,False
