signal_id,symbol,aggregate_contribution,absolute_contribution,absolute_contribution_share
POSITIVE_BAR_BREADTH_28D,ICP,0.10418079824599412,0.10418079824599412,0.042783442923261104
POSITIVE_BAR_BREADTH_28D,LDO,0.09587518863673497,0.09587518863673497,0.039372616929956805
POSITIVE_BAR_BREADTH_28D,LINK,0.11410549326491304,0.11410549326491304,0.04685917117665849
POSITIVE_BAR_BREADTH_28D,LRC,0.034085186014098934,0.034085186014098934,0.013997604500203684
POSITIVE_BAR_BREADTH_28D,LTC,-0.03703261348085574,0.03703261348085574,0.015208010802684581
POSITIVE_BAR_BREADTH_28D,MANA,-0.04545719967007302,0.04545719967007302,0.018667696353638116
POSITIVE_BAR_BREADTH_28D,MATIC,-0.04554493384345953,0.04554493384345953,0.018703725737773166
POSITIVE_BAR_BREADTH_28D,NEO,0.09381723352968412,0.09381723352968412,0.03852748609641062
POSITIVE_BAR_BREADTH_28D,PAXG,-0.09856969196799373,0.09856969196799373,0.04047915605636323
POSITIVE_BAR_BREADTH_28D,QNT,-0.013220754995437671,0.013220754995437671,0.005429305844001592
POSITIVE_BAR_BREADTH_28D,SHIB,0.11183200155819219,0.11183200155819219,0.04592552693214687
POSITIVE_BAR_BREADTH_28D,SNX,0.0009562422140213233,0.0009562422140213233,0.000392695533852537
POSITIVE_BAR_BREADTH_28D,UMA,-0.014542229135704457,0.014542229135704457,0.005971989470989865
POSITIVE_BAR_BREADTH_28D,UNI,-0.05009035696260633,0.05009035696260633,0.020570373468009447
POSITIVE_BAR_BREADTH_28D,XLM,0.13466458936634712,0.13466458936634712,0.05530207936529263
POSITIVE_BAR_BREADTH_28D,XMR,-0.18862092622700646,0.18862092622700646,0.07746007678220175
POSITIVE_BAR_BREADTH_28D,XRP,0.12458008564884969,0.12458008564884969,0.05116072321837373
POSITIVE_BAR_BREADTH_28D,ZEC,0.004566504618355838,0.004566504618355838,0.001875305171274664
POSITIVE_BAR_BREADTH_28D,ZRX,-0.0018764039370055448,0.0018764039370055448,0.0007705740605893849
PRICE_VOLUME_CONFIRMATION_28D,1INCH,-0.1271949619476273,0.1271949619476273,0.07132383263385451
PRICE_VOLUME_CONFIRMATION_28D,AAVE,0.027541126408642022,0.027541126408642022,0.015443525910457312
PRICE_VOLUME_CONFIRMATION_28D,ADA,0.021162819798698114,0.021162819798698114,0.011866927701148021
PRICE_VOLUME_CONFIRMATION_28D,ALGO,0.12460362041404291,0.12460362041404291,0.06987075299132409
PRICE_VOLUME_CONFIRMATION_28D,AVAX,-0.06663750721269847,0.06663750721269847,0.037366593289542144
PRICE_VOLUME_CONFIRMATION_28D,BAL,-0.014691206436190391,0.014691206436190391,0.008238008274853655
PRICE_VOLUME_CONFIRMATION_28D,BCH,0.0018799991086673883,0.0018799991086673883,0.001054198528976326
PRICE_VOLUME_CONFIRMATION_28D,BTC,-0.027133955505743188,0.027133955505743188,0.01521520720280528
PRICE_VOLUME_CONFIRMATION_28D,COMP,0.05170096998521958,0.05170096998521958,0.02899101720516316
PRICE_VOLUME_CONFIRMATION_28D,CRO,-0.06697788639912089,0.06697788639912089,0.03755745893195993
PRICE_VOLUME_CONFIRMATION_28D,CRV,-0.03205085318112366,0.03205085318112366,0.017972328880478512
PRICE_VOLUME_CONFIRMATION_28D,DASH,0.008753570209971594,0.008753570209971594,0.0049085134115750655
PRICE_VOLUME_CONFIRMATION_28D,DOGE,0.08106478663966207,0.08106478663966207,0.0454566060341845
PRICE_VOLUME_CONFIRMATION_28D,ETC,-0.05248631877163305,0.05248631877163305,0.029431396954043617
PRICE_VOLUME_CONFIRMATION_28D,ETH,-0.004370978144377858,0.004370978144377858,0.002451000486514614
PRICE_VOLUME_CONFIRMATION_28D,FLOW,-0.039816223121737306,0.039816223121737306,0.02232671475790299
PRICE_VOLUME_CONFIRMATION_28D,FTT,-0.02445556805680254,0.02445556805680254,0.013713317071217226
PRICE_VOLUME_CONFIRMATION_28D,ICP,-0.02492691994684592,0.02492691994684592,0.013977624892866228
PRICE_VOLUME_CONFIRMATION_28D,LDO,-0.008363460743838425,0.008363460743838425,0.004689761805023061
PRICE_VOLUME_CONFIRMATION_28D,LINK,0.015696106167573977,0.015696106167573977,0.008801499934881196
PRICE_VOLUME_CONFIRMATION_28D,LPT,-0.03401527376937088,0.03401527376937088,0.019073866261466392
PRICE_VOLUME_CONFIRMATION_28D,LRC,-0.026643160061964884,0.026643160061964884,0.014939996521867178
PRICE_VOLUME_CONFIRMATION_28D,LTC,-0.07513136156581215,0.07513136156581215,0.042129472550021516
PRICE_VOLUME_CONFIRMATION_28D,MANA,-0.08603133848090594,0.08603133848090594,0.04824157099559622
PRICE_VOLUME_CONFIRMATION_28D,MATIC,-0.04143588925001073,0.04143588925001073,0.023234933087362162
PRICE_VOLUME_CONFIRMATION_28D,NEO,0.023630488183923222,0.023630488183923222,0.013250658347461822
PRICE_VOLUME_CONFIRMATION_28D,PAXG,-0.09930713710856091,0.09930713710856091,0.05568589760178286
PRICE_VOLUME_CONFIRMATION_28D,QNT,0.0075201582634825456,0.0075201582634825456,0.004216884860467797
PRICE_VOLUME_CONFIRMATION_28D,SHIB,-0.003214446987667343,0.003214446987667343,0.0018024823896184209
PRICE_VOLUME_CONFIRMATION_28D,SNX,0.010614480069345672,0.010614480069345672,0.0059520077554102956
PRICE_VOLUME_CONFIRMATION_28D,UMA,-0.0959553297316835,0.0959553297316835,0.05380639117551608
PRICE_VOLUME_CONFIRMATION_28D,UNI,0.002571916143515276,0.002571916143515276,0.001442186968410929
PRICE_VOLUME_CONFIRMATION_28D,XLM,0.25949529218700157,0.25949529218700157,0.14551047074364196
PRICE_VOLUME_CONFIRMATION_28D,XMR,-0.039396180539697664,0.039396180539697664,0.022091178331288677
PRICE_VOLUME_CONFIRMATION_28D,XRP,0.09309608937463752,0.09309608937463752,0.05220308883112072
PRICE_VOLUME_CONFIRMATION_28D,ZEC,-0.009144628559613122,0.009144628559613122,0.005127797099016932
PRICE_VOLUME_CONFIRMATION_28D,ZRX,0.054632453682817196,0.054632453682817196,0.03063482958117862
QUOTE_TURNOVER_CHANGE_7D_30D,1INCH,-0.10983736007501109,0.10983736007501109,0.05581009570933781
QUOTE_TURNOVER_CHANGE_7D_30D,AAVE,0.020525037413175348,0.020525037413175348,0.010429095361403056
QUOTE_TURNOVER_CHANGE_7D_30D,ADA,0.007474249932218778,0.007474249932218778,0.003797784322090095
QUOTE_TURNOVER_CHANGE_7D_30D,ALGO,0.07146094488651325,0.07146094488651325,0.036310433634533214
QUOTE_TURNOVER_CHANGE_7D_30D,AVAX,0.01998678190547349,0.01998678190547349,0.01015559924514167
QUOTE_TURNOVER_CHANGE_7D_30D,BAT,-0.007476278319392851,0.007476278319392851,0.003798814977617898
QUOTE_TURNOVER_CHANGE_7D_30D,BCH,0.006756415292544722,0.006756415292544722,0.0034330412154064734
QUOTE_TURNOVER_CHANGE_7D_30D,BTC,-0.030742414920820776,0.030742414920820776,0.015620706086667196
QUOTE_TURNOVER_CHANGE_7D_30D,COMP,0.09214802561886491,0.09214802561886491,0.046821865763190265
QUOTE_TURNOVER_CHANGE_7D_30D,CRO,-0.060024615039134366,0.060024615039134366,0.030499453992361515
QUOTE_TURNOVER_CHANGE_7D_30D,CRV,0.03191997457218886,0.03191997457218886,0.01621904272550689
QUOTE_TURNOVER_CHANGE_7D_30D,DASH,0.01522983818334839,0.01522983818334839,0.007738521083080712
QUOTE_TURNOVER_CHANGE_7D_30D,DOGE,0.09465595296479454,0.09465595296479454,0.04809618321867909
QUOTE_TURNOVER_CHANGE_7D_30D,ETC,-0.056772746026026166,0.056772746026026166,0.028847128037587516
QUOTE_TURNOVER_CHANGE_7D_30D,ETH,0.06085006196141597,0.06085006196141597,0.03091887659778515
QUOTE_TURNOVER_CHANGE_7D_30D,FLOW,-0.02745525453964795,0.02745525453964795,0.013950448030939063
QUOTE_TURNOVER_CHANGE_7D_30D,FTT,0.03827709881240299,0.03827709881240299,0.019449197857059616
QUOTE_TURNOVER_CHANGE_7D_30D,ICP,-0.04043443412425035,0.04043443412425035,0.02054537396825812
QUOTE_TURNOVER_CHANGE_7D_30D,LDO,0.15002356582838372,0.15002356582838372,0.07622934092571225
QUOTE_TURNOVER_CHANGE_7D_30D,LINK,0.01785217946488864,0.01785217946488864,0.009070974064519453
QUOTE_TURNOVER_CHANGE_7D_30D,LPT,-0.04138645524100017,0.04138645524100017,0.021029110919026348
QUOTE_TURNOVER_CHANGE_7D_30D,LRC,0.0009024382531977355,0.0009024382531977355,0.0004585431154603263
QUOTE_TURNOVER_CHANGE_7D_30D,LTC,-0.050654823274314406,0.050654823274314406,0.025738514956553993
QUOTE_TURNOVER_CHANGE_7D_30D,MANA,0.017375947593647925,0.017375947593647925,0.008828993136576264
QUOTE_TURNOVER_CHANGE_7D_30D,MATIC,-0.08954464412783532,0.08954464412783532,0.0454990465504647
QUOTE_TURNOVER_CHANGE_7D_30D,NEO,0.00969207886256575,0.00969207886256575,0.00492469819533934
QUOTE_TURNOVER_CHANGE_7D_30D,PAXG,-0.05635929866909146,0.05635929866909146,0.028637048912000914
QUOTE_TURNOVER_CHANGE_7D_30D,QNT,-0.007350413162058093,0.007350413162058093,0.003734860905228262
QUOTE_TURNOVER_CHANGE_7D_30D,SHIB,0.056519202887459895,0.056519202887459895,0.028718298768382885
QUOTE_TURNOVER_CHANGE_7D_30D,SNX,-0.07657721391352626,0.07657721391352626,0.03891009065357768
QUOTE_TURNOVER_CHANGE_7D_30D,UMA,-0.08251912457606753,0.08251912457606753,0.04192926921491866
QUOTE_TURNOVER_CHANGE_7D_30D,UNI,0.05725245404976917,0.05725245404976917,0.02909087525346516
QUOTE_TURNOVER_CHANGE_7D_30D,XLM,0.2488841997993883,0.2488841997993883,0.12646198890668678
QUOTE_TURNOVER_CHANGE_7D_30D,XMR,-0.08342217314886907,0.08342217314886907,0.04238812244339953
QUOTE_TURNOVER_CHANGE_7D_30D,XRP,0.08018189507261404,0.08018189507261404,0.040741686026526794
QUOTE_TURNOVER_CHANGE_7D_30D,ZEC,0.04634217453984005,0.04634217453984005,0.023547190087971983
QUOTE_TURNOVER_CHANGE_7D_30D,ZRX,0.0031876300765907688,0.0031876300765907688,0.0016196851375433665
REALIZED_VOLATILITY_28D,1INCH,0.0029555843483749346,0.0029555843483749346,0.0018246822862372513
REALIZED_VOLATILITY_28D,AAVE,-0.015532167773271335,0.015532167773271335,0.00958905856242477
REALIZED_VOLATILITY_28D,ADA,0.0072902803935918446,0.0072902803935918446,0.004500783577096638
REALIZED_VOLATILITY_28D,ALGO,0.012675457094167833,0.012675457094167833,0.007825417685137344
REALIZED_VOLATILITY_28D,AVAX,0.1099405507871898,0.1099405507871898,0.06787374404349225
REALIZED_VOLATILITY_28D,BCH,0.09816391732648248,0.09816391732648248,0.060603231030024504
REALIZED_VOLATILITY_28D,COMP,0.09495075361125128,0.09495075361125128,0.05861952756468903
REALIZED_VOLATILITY_28D,CRO,-0.06763487090840732,0.06763487090840732,0.0417555841187106
REALIZED_VOLATILITY_28D,CRV,0.06704035525057694,0.06704035525057694,0.041388549359465704
REALIZED_VOLATILITY_28D,DASH,-0.029724094583966645,0.029724094583966645,0.018350695655708706
REALIZED_VOLATILITY_28D,DOGE,0.10718166880758052,0.10718166880758052,0.06617049944457559
REALIZED_VOLATILITY_28D,ETC,-0.0017649935540863591,0.0017649935540863591,0.0010896499960270335
REALIZED_VOLATILITY_28D,FLOW,-0.013143394906648986,0.013143394906648986,0.008114307372201913
REALIZED_VOLATILITY_28D,FTT,0.02004367034955024,0.02004367034955024,0.012374314493210864
REALIZED_VOLATILITY_28D,ICP,0.0007154783260051711,0.0007154783260051711,0.0004417132024555922
REALIZED_VOLATILITY_28D,LDO,0.0039139680753857995,0.0039139680753857995,0.0024163574353685134
REALIZED_VOLATILITY_28D,LINK,0.023104559540107712,0.023104559540107712,0.014264008586771812
REALIZED_VOLATILITY_28D,LPT,-0.023230988533018745,0.023230988533018745,0.014342061762265997
REALIZED_VOLATILITY_28D,LRC,-0.05342592634172668,0.05342592634172668,0.032983440812699216
REALIZED_VOLATILITY_28D,LTC,-0.030280106278709716,0.030280106278709716,0.01869395931214817
REALIZED_VOLATILITY_28D,MANA,-0.03283414992783698,0.03283414992783698,0.020270743343841144
REALIZED_VOLATILITY_28D,MATIC,-0.04005693106627482,0.04005693106627482,0.0247298550616043
REALIZED_VOLATILITY_28D,NEO,-0.12345734629071001,0.12345734629071001,0.07621857688019527
REALIZED_VOLATILITY_28D,QNT,-0.03139667864902014,0.03139667864902014,0.019383295018817342
REALIZED_VOLATILITY_28D,SHIB,-0.006218009647605313,0.006218009647605313,0.003838798261966723
REALIZED_VOLATILITY_28D,SNX,-0.06664515816679452,0.06664515816679452,0.04114456744815707
REALIZED_VOLATILITY_28D,UMA,-0.14025669163838478,0.14025669163838478,0.08658994993647041
REALIZED_VOLATILITY_28D,UNI,-0.07123130558325179,0.07123130558325179,0.04397590669160766
REALIZED_VOLATILITY_28D,XLM,0.17702816040773,0.17702816040773,0.10929146672425621
REALIZED_VOLATILITY_28D,XMR,-0.03377874543756153,0.03377874543756153,0.020853906093096227
REALIZED_VOLATILITY_28D,XRP,-0.008580497684235694,0.008580497684235694,0.0052973220473755455
REALIZED_VOLATILITY_28D,ZEC,0.07444376275161231,0.07444376275161231,0.04595917395773264
REALIZED_VOLATILITY_28D,ZRX,-0.03114003615407466,0.03114003615407466,0.019224852234167925
RETURN_PATH_EFFICIENCY_28D,1INCH,-0.10017276748503963,0.10017276748503963,0.040625187482707645
RETURN_PATH_EFFICIENCY_28D,AAVE,0.0755837838598533,0.0755837838598533,0.030653095317722697
RETURN_PATH_EFFICIENCY_28D,ADA,-0.03063903752521372,0.03063903752521372,0.012425698870078791
RETURN_PATH_EFFICIENCY_28D,ALGO,-0.06834128538987454,0.06834128538987454,0.027715891269426314
RETURN_PATH_EFFICIENCY_28D,AVAX,0.05786128148238872,0.05786128148238872,0.023465712959990025
RETURN_PATH_EFFICIENCY_28D,BCH,0.14272579144585903,0.14272579144585903,0.057882618017634384
RETURN_PATH_EFFICIENCY_28D,BTC,-0.13682522608908157,0.13682522608908157,0.05548963657276361
RETURN_PATH_EFFICIENCY_28D,COMP,-0.014348025432240244,0.014348025432240244,0.005818859135328068
RETURN_PATH_EFFICIENCY_28D,CRO,0.07575605287241999,0.07575605287241999,0.030722959224937077
RETURN_PATH_EFFICIENCY_28D,CRV,0.14129213671894972,0.14129213671894972,0.057301197602401675
RETURN_PATH_EFFICIENCY_28D,DASH,-0.007445490888728392,0.007445490888728392,0.003019527870192423
RETURN_PATH_EFFICIENCY_28D,DOGE,0.08612054685505655,0.08612054685505655,0.034926292344099316
RETURN_PATH_EFFICIENCY_28D,ETC,-0.012381456893527881,0.012381456893527881,0.005021314876658009
RETURN_PATH_EFFICIENCY_28D,ETH,0.031795381770564436,0.031795381770564436,0.012894655682806747
RETURN_PATH_EFFICIENCY_28D,FTT,0.06913077966700837,0.06913077966700837,0.02803607163211697
RETURN_PATH_EFFICIENCY_28D,ICP,-0.025495672921540896,0.025495672921540896,0.010339801110018037
RETURN_PATH_EFFICIENCY_28D,LDO,0.04105662147599624,0.04105662147599624,0.016650562690284133
RETURN_PATH_EFFICIENCY_28D,LINK,0.069562377043217,0.069562377043217,0.02821110647208122
RETURN_PATH_EFFICIENCY_28D,LPT,-0.006657081172968411,0.006657081172968411,0.0026997873526838005
RETURN_PATH_EFFICIENCY_28D,LRC,-0.0169258034820953,0.0169258034820953,0.006864280153368825
RETURN_PATH_EFFICIENCY_28D,LTC,-0.04436629549135392,0.04436629549135392,0.017992805005797998
RETURN_PATH_EFFICIENCY_28D,MANA,-0.0522100288617885,0.0522100288617885,0.021173840597989903
RETURN_PATH_EFFICIENCY_28D,MATIC,-0.01890021570862056,0.01890021570862056,0.007665005429155161
RETURN_PATH_EFFICIENCY_28D,NEO,-0.021563328105185728,0.021563328105185728,0.008745033895116636
RETURN_PATH_EFFICIENCY_28D,PAXG,-0.16879724995575196,0.16879724995575196,0.06845592967212386
RETURN_PATH_EFFICIENCY_28D,QNT,-0.028959085076838247,0.028959085076838247,0.011744392114852327
RETURN_PATH_EFFICIENCY_28D,SHIB,-0.029436852217225272,0.029436852217225272,0.011938151158738168
RETURN_PATH_EFFICIENCY_28D,SNX,-0.05782784281201202,0.05782784281201202,0.02345215186661773
RETURN_PATH_EFFICIENCY_28D,UMA,-0.09907171679005808,0.09907171679005808,0.04017865503646899
RETURN_PATH_EFFICIENCY_28D,UNI,-0.08129943057661575,0.08129943057661575,0.032971082783608316
RETURN_PATH_EFFICIENCY_28D,XLM,0.33945383891838954,0.33945383891838954,0.137665916536088
RETURN_PATH_EFFICIENCY_28D,XMR,-0.15107315214995085,0.15107315214995085,0.06126790028649215
RETURN_PATH_EFFICIENCY_28D,XRP,0.10528689261026854,0.10528689261026854,0.04269922713678308
RETURN_PATH_EFFICIENCY_28D,ZEC,0.03655486310247198,0.03655486310247198,0.014824869115894417
RETURN_PATH_EFFICIENCY_28D,ZRX,0.02086242731092156,0.02086242731092156,0.008460782726973428
REVERSAL_1D_VOL_NORMALIZED,1INCH,-0.04024995957021496,0.04024995957021496,0.029491579525311427
REVERSAL_1D_VOL_NORMALIZED,AAVE,0.020193614018610487,0.020193614018610487,0.014796078805852928
REVERSAL_1D_VOL_NORMALIZED,ADA,0.05934481098526595,0.05934481098526595,0.043482583119951165
REVERSAL_1D_VOL_NORMALIZED,ALGO,0.07938515173740777,0.07938515173740777,0.05816635695021078
REVERSAL_1D_VOL_NORMALIZED,AVAX,-0.047821396694398506,0.047821396694398506,0.03503925317400726
REVERSAL_1D_VOL_NORMALIZED,BCH,0.008731444582541886,0.008731444582541886,0.00639762362562563
REVERSAL_1D_VOL_NORMALIZED,BTC,-0.028573500637279207,0.028573500637279207,0.020936112119338362
REVERSAL_1D_VOL_NORMALIZED,COMP,0.011548229161415296,0.011548229161415296,0.008461512069255
REVERSAL_1D_VOL_NORMALIZED,CRO,-0.05775303908821365,0.05775303908821365,0.042316274681648725
REVERSAL_1D_VOL_NORMALIZED,CRV,0.010814512632611281,0.010814512632611281,0.007923910054512318
REVERSAL_1D_VOL_NORMALIZED,DASH,-0.008497903300461367,0.008497903300461367,0.006226505409198462
REVERSAL_1D_VOL_NORMALIZED,DOGE,-0.06031986634628822,0.06031986634628822,0.044197016700213664
REVERSAL_1D_VOL_NORMALIZED,ETC,-0.05579281704386175,0.05579281704386175,0.04087999884620535
REVERSAL_1D_VOL_NORMALIZED,ETH,0.0033854488525344216,0.0033854488525344216,0.0024805548907253223
REVERSAL_1D_VOL_NORMALIZED,FLOW,0.01313465163160234,0.01313465163160234,0.009623900924792733
REVERSAL_1D_VOL_NORMALIZED,FTT,0.1510672226270435,0.1510672226270435,0.11068858347550349
REVERSAL_1D_VOL_NORMALIZED,ICP,0.020962487789401237,0.020962487789401237,0.015359440911015917
REVERSAL_1D_VOL_NORMALIZED,LDO,-0.023523926945395873,0.023523926945395873,0.017236235009069192
REVERSAL_1D_VOL_NORMALIZED,LINK,0.034026417994360514,0.034026417994360514,0.02493152348368462
REVERSAL_1D_VOL_NORMALIZED,LPT,-0.015859807061389453,0.015859807061389453,0.01162065170254691
REVERSAL_1D_VOL_NORMALIZED,LRC,-0.028275845067127263,0.028275845067127263,0.02071801667248519
REVERSAL_1D_VOL_NORMALIZED,LTC,-0.0036898183021619006,0.0036898183021619006,0.0027035696694881453
REVERSAL_1D_VOL_NORMALIZED,MANA,0.033363359200071635,0.033363359200071635,0.024445693153156835
REVERSAL_1D_VOL_NORMALIZED,MATIC,-0.0021500103259866725,0.0021500103259866725,0.0015753357565108745
REVERSAL_1D_VOL_NORMALIZED,NEO,0.17697378990091653,0.17697378990091653,0.12967060475312578
REVERSAL_1D_VOL_NORMALIZED,PAXG,-0.108007867115437,0.108007867115437,0.07913852924094174
REVERSAL_1D_VOL_NORMALIZED,QNT,-0.09132524302739815,0.09132524302739815,0.06691499062781596
REVERSAL_1D_VOL_NORMALIZED,SHIB,0.04073350808938639,0.04073350808938639,0.029845880741008638
REVERSAL_1D_VOL_NORMALIZED,SNX,0.01211247502666722,0.01211247502666722,0.008874941100851326
REVERSAL_1D_VOL_NORMALIZED,UNI,0.030981086523757514,0.030981086523757514,0.022700176267309212
REVERSAL_1D_VOL_NORMALIZED,XLM,0.012920254498499732,0.012920254498499732,0.009466809832816251
REVERSAL_1D_VOL_NORMALIZED,XMR,-0.0005619631591957733,0.0005619631591957733,0.0004117564682470284
REVERSAL_1D_VOL_NORMALIZED,XRP,0.00022349443938518305,0.00022349443938518305,0.00016375678641601722
REVERSAL_1D_VOL_NORMALIZED,ZEC,-0.031211102391838032,0.031211102391838032,0.022868711374872397
REVERSAL_1D_VOL_NORMALIZED,ZRX,-0.04127895022392052,0.04127895022392052,0.030245532076285324
REVERSAL_3D_VOL_NORMALIZED,1INCH,-0.046233158802869954,0.046233158802869954,0.025498328277237414
REVERSAL_3D_VOL_NORMALIZED,AAVE,0.021483670935977493,0.021483670935977493,0.011848588941573545
REVERSAL_3D_VOL_NORMALIZED,ADA,0.008670620099462248,0.008670620099462248,0.00478198598988173
REVERSAL_3D_VOL_NORMALIZED,ALGO,-0.014173272933550647,0.014173272933550647,0.007816787244918345
REVERSAL_3D_VOL_NORMALIZED,AVAX,0.12807549875000937,0.12807549875000937,0.0706356908322675
REVERSAL_3D_VOL_NORMALIZED,BAL,-0.014691206436190391,0.014691206436190391,0.008102435874993515
REVERSAL_3D_VOL_NORMALIZED,BAT,-0.0015326513801219948,0.0015326513801219948,0.0008452818071882575
REVERSAL_3D_VOL_NORMALIZED,BCH,-0.06180721564984962,0.06180721564984962,0.0340876703073994
REVERSAL_3D_VOL_NORMALIZED,BTC,-0.058631813866764845,0.058631813866764845,0.03233638531684854
REVERSAL_3D_VOL_NORMALIZED,COMP,0.020798280840017454,0.020798280840017454,0.011470585315663574
REVERSAL_3D_VOL_NORMALIZED,CRO,-0.11738731611440492,0.11738731611440492,0.06474098675868832
REVERSAL_3D_VOL_NORMALIZED,CRV,-0.05916950100305741,0.05916950100305741,0.032632928392568136
REVERSAL_3D_VOL_NORMALIZED,DASH,-0.013911555985753348,0.013911555985753348,0.007672446152433055
REVERSAL_3D_VOL_NORMALIZED,DOGE,-0.07339395116608985,0.07339395116608985,0.04047794070000514
REVERSAL_3D_VOL_NORMALIZED,ETC,-0.005139586370159308,0.005139586370159308,0.002834564279596704
REVERSAL_3D_VOL_NORMALIZED,ETH,-0.06972595421394101,0.06972595421394101,0.038454981576563387
REVERSAL_3D_VOL_NORMALIZED,FLOW,-0.02390351309797386,0.02390351309797386,0.013183170688167356
REVERSAL_3D_VOL_NORMALIZED,FTT,0.31460641176651016,0.31460641176651016,0.17351047977384224
REVERSAL_3D_VOL_NORMALIZED,ICP,-0.10145771857124244,0.10145771857124244,0.05595555833464957
REVERSAL_3D_VOL_NORMALIZED,LDO,-0.03624688541890608,0.03624688541890608,0.01999073840875664
REVERSAL_3D_VOL_NORMALIZED,LINK,0.04455634638272004,0.04455634638272004,0.024573539345323088
REVERSAL_3D_VOL_NORMALIZED,LPT,-0.022456521564253745,0.022456521564253745,0.012385131659545147
REVERSAL_3D_VOL_NORMALIZED,LRC,-0.03159310871306825,0.03159310871306825,0.017424105947401923
REVERSAL_3D_VOL_NORMALIZED,LTC,0.007142820323372841,0.007142820323372841,0.003939379920097044
REVERSAL_3D_VOL_NORMALIZED,MANA,-0.02445622654542761,0.02445622654542761,0.013488001015390088
REVERSAL_3D_VOL_NORMALIZED,MATIC,-0.032964021614267015,0.032964021614267015,0.01818018639051662
REVERSAL_3D_VOL_NORMALIZED,NEO,0.06453866030173305,0.06453866030173305,0.035594105822692484
REVERSAL_3D_VOL_NORMALIZED,PAXG,-0.03666075862181378,0.03666075862181378,0.020218996115263104
REVERSAL_3D_VOL_NORMALIZED,QNT,-0.005703080321302222,0.005703080321302222,0.0031453402274341184
REVERSAL_3D_VOL_NORMALIZED,SHIB,-0.029924196488262934,0.029924196488262934,0.01650367409987393
REVERSAL_3D_VOL_NORMALIZED,SNX,-0.061619996483924605,0.061619996483924605,0.033984415935944895
REVERSAL_3D_VOL_NORMALIZED,UMA,-0.04402624285468816,0.04402624285468816,0.02428117875113761
REVERSAL_3D_VOL_NORMALIZED,UNI,0.01249395760014397,0.01249395760014397,0.006890617916216889
REVERSAL_3D_VOL_NORMALIZED,XLM,0.004962391461657202,0.004962391461657202,0.0027368384468171086
REVERSAL_3D_VOL_NORMALIZED,XMR,-0.05777660974649168,0.05777660974649168,0.03186472653411753
REVERSAL_3D_VOL_NORMALIZED,XRP,-0.0925589260918653,0.0925589260918653,0.051047731619247104
REVERSAL_3D_VOL_NORMALIZED,ZEC,-0.03486031559876519,0.03486031559876519,0.019226022923837884
REVERSAL_3D_VOL_NORMALIZED,ZRX,0.013849955244201894,0.013849955244201894,0.007638472355901057
RSI14_OVEREXTENSION,1INCH,-0.06281744539128209,0.06281744539128209,0.04424909945588974
RSI14_OVEREXTENSION,AAVE,0.0156499001697969,0.0156499001697969,0.011023911984555077
RSI14_OVEREXTENSION,ADA,-0.009691419807184801,0.009691419807184801,0.00682671185123384
RSI14_OVEREXTENSION,ALGO,-0.042601115347645255,0.042601115347645255,0.030008558581266307
RSI14_OVEREXTENSION,AVAX,0.10359241070113696,0.10359241070113696,0.07297130367905956
RSI14_OVEREXTENSION,BAL,-0.005455415000033016,0.005455415000033016,0.0038428369604332105
RSI14_OVEREXTENSION,BCH,-0.0476048953308174,0.0476048953308174,0.03353326030626677
RSI14_OVEREXTENSION,BTC,0.011637916557871834,0.011637916557871834,0.008197839374411823
RSI14_OVEREXTENSION,COMP,-0.028342128107282632,0.028342128107282632,0.019964416534276403
RSI14_OVEREXTENSION,CRO,-0.00970726166790891,0.00970726166790891,0.006837870981733037
RSI14_OVEREXTENSION,CRV,-0.013231538544658302,0.013231538544658302,0.009320399156159863
RSI14_OVEREXTENSION,DASH,-0.003943458601406113,0.003943458601406113,0.0027778030572064554
RSI14_OVEREXTENSION,DOGE,-0.01371130119799011,0.01371130119799011,0.009658347718541977
RSI14_OVEREXTENSION,ETC,-0.007779488634720939,0.007779488634720939,0.00547993259148842
RSI14_OVEREXTENSION,ETH,-0.025104834713814184,0.025104834713814184,0.017684041768266573
RSI14_OVEREXTENSION,FLOW,-0.03115310104582089,0.03115310104582089,0.02194448784011235
RSI14_OVEREXTENSION,FTT,0.21869256091633718,0.21869256091633718,0.15404874900553045
RSI14_OVEREXTENSION,ICP,-0.05526015958625489,0.05526015958625489,0.03892568827416662
RSI14_OVEREXTENSION,LDO,0.09873262226151883,0.09873262226151883,0.06954803072264147
RSI14_OVEREXTENSION,LINK,-0.002170720242293262,0.002170720242293262,0.0015290723029860419
RSI14_OVEREXTENSION,LRC,-0.01652386459365712,0.01652386459365712,0.011639539354808935
RSI14_OVEREXTENSION,LTC,0.009701175304277047,0.009701175304277047,0.00683358369962544
RSI14_OVEREXTENSION,MANA,-0.013801628090360549,0.013801628090360549,0.009721974687438035
RSI14_OVEREXTENSION,MATIC,-0.06009416165831866,0.06009416165831866,0.042330797111757336
RSI14_OVEREXTENSION,NEO,-0.03341779172840267,0.03341779172840267,0.023539753655622497
RSI14_OVEREXTENSION,PAXG,-0.05723017384566163,0.05723017384566163,0.04031338171427758
RSI14_OVEREXTENSION,QNT,-0.07473801644216008,0.07473801644216008,0.05264604286413767
RSI14_OVEREXTENSION,SHIB,-0.028847877690415944,0.028847877690415944,0.02032067049310018
RSI14_OVEREXTENSION,SNX,0.013440529533557576,0.013440529533557576,0.00946761404201818
