symbol,entry_signal_time,exit_signal_time,entry_price,exit_price,net_trade_return_after_round_trip_cost,holding_days,exit_reason
DOGE/USDT,2024-08-13 00:00:00+00:00,2024-08-16 00:00:00+00:00,0.10789,0.1002,-0.07498377977569748,3,ROTATION_EXIT
LTC/USDT,2024-08-16 00:00:00+00:00,2024-08-19 00:00:00+00:00,65.354,66.348,0.011156742120618457,3,ROTATION_EXIT
TAO/USDT,2024-08-19 00:00:00+00:00,2024-08-22 00:00:00+00:00,280.8,296.74,0.052547753495857386,3,ROTATION_EXIT
ONDO/USDT,2024-08-19 00:00:00+00:00,2024-08-22 00:00:00+00:00,0.68854,0.6968,0.00795649239470908,3,ROTATION_EXIT
AAVE/USDT,2024-08-22 00:00:00+00:00,2024-08-25 00:00:00+00:00,140.027,137.011,-0.025444736370845655,3,ROTATION_EXIT
TRX/USDT,2024-08-22 00:00:00+00:00,2024-08-25 00:00:00+00:00,0.1538,0.1589,0.029035556974477794,3,ROTATION_EXIT
XMR/USDT,2024-08-25 00:00:00+00:00,2024-08-28 00:00:00+00:00,169.64,155.82,-0.08513343508691185,3,ROTATION_EXIT
TAO/USDT,2024-08-25 00:00:00+00:00,2024-08-28 00:00:00+00:00,338.82,311.68,-0.08377377822125653,3,ROTATION_EXIT
SOL/USDT,2024-08-28 00:00:00+00:00,2024-08-31 00:00:00+00:00,146.785,137.955,-0.0639078827051418,3,ROTATION_EXIT
GRAM/USDT,2024-08-28 00:00:00+00:00,2024-08-31 00:00:00+00:00,5.4362,5.3714,-0.015864522013696813,3,ROTATION_EXIT
SHIB/USDT,2024-08-31 00:00:00+00:00,2024-09-03 00:00:00+00:00,1.3997e-05,1.3664e-05,-0.02768785498232662,3,ROTATION_EXIT
PEPE/USDT,2024-08-31 00:00:00+00:00,2024-09-03 00:00:00+00:00,7.76e-06,7.61e-06,-0.02324474761816575,3,ROTATION_EXIT
XRP/USDT,2024-09-03 00:00:00+00:00,2024-09-06 00:00:00+00:00,0.56775,0.5445,-0.04477966128509159,3,ROTATION_EXIT
LTC/USDT,2024-09-03 00:00:00+00:00,2024-09-09 00:00:00+00:00,65.367,60.929,-0.0716145691391401,6,ROTATION_EXIT
DOGE/USDT,2024-09-06 00:00:00+00:00,2024-09-09 00:00:00+00:00,0.0984,0.09611,-0.02717147006799414,3,ROTATION_EXIT
SUI/USDT,2024-09-09 00:00:00+00:00,2024-09-12 00:00:00+00:00,0.939,0.931,-0.012477706992830018,3,ROTATION_EXIT
GRAM/USDT,2024-09-09 00:00:00+00:00,2024-09-12 00:00:00+00:00,4.8947,5.3862,0.09602186111361566,3,ROTATION_EXIT
AVAX/USDT,2024-09-12 00:00:00+00:00,2024-09-15 00:00:00+00:00,23.273,25.325,0.0838268463717089,3,ROTATION_EXIT
BTC/USDT,2024-09-12 00:00:00+00:00,2024-09-15 00:00:00+00:00,57335.9,59988.0,0.042078818787317784,3,ROTATION_EXIT
SUI/USDT,2024-09-15 00:00:00+00:00,2024-09-18 00:00:00+00:00,1.045,1.169,0.1141945773524724,3,ROTATION_EXIT
XRP/USDT,2024-09-15 00:00:00+00:00,2024-09-18 00:00:00+00:00,0.59562,0.5838,-0.02375766247297917,3,ROTATION_EXIT
NEAR/USDT,2024-09-18 00:00:00+00:00,2024-09-21 00:00:00+00:00,4.133,4.3859,0.05695412948600764,3,ROTATION_EXIT
GRAM/USDT,2024-09-18 00:00:00+00:00,2024-09-21 00:00:00+00:00,5.5229,5.5847,0.0071530877660566095,3,ROTATION_EXIT
PEPE/USDT,2024-09-21 00:00:00+00:00,2024-09-24 00:00:00+00:00,8.24e-06,8.13e-06,-0.01728823905586896,3,ROTATION_EXIT
SOL/USDT,2024-09-21 00:00:00+00:00,2024-09-24 00:00:00+00:00,146.674,144.771,-0.016914573433005287,3,ROTATION_EXIT
NEAR/USDT,2024-09-24 00:00:00+00:00,2024-09-27 00:00:00+00:00,5.1718,5.5474,0.06834268351807138,3,ROTATION_EXIT
ETH/USDT,2024-09-24 00:00:00+00:00,2024-09-27 00:00:00+00:00,2647.24,2631.95,-0.009744785673813317,3,ROTATION_EXIT
SHIB/USDT,2024-09-27 00:00:00+00:00,2024-09-30 00:00:00+00:00,1.8618e-05,1.936e-05,0.035702791430781255,3,ROTATION_EXIT
PEPE/USDT,2024-09-27 00:00:00+00:00,2024-09-30 00:00:00+00:00,9.5e-06,1.128e-05,0.18262842735581475,3,ROTATION_EXIT
SOL/USDT,2024-09-30 00:00:00+00:00,2024-10-03 00:00:00+00:00,158.53,140.19,-0.11921807051386413,3,ROTATION_EXIT
XRP/USDT,2024-09-30 00:00:00+00:00,2024-10-03 00:00:00+00:00,0.641,0.5383,-0.16357083025836006,3,ROTATION_EXIT
BTC/USDT,2024-10-06 00:00:00+00:00,2024-10-09 00:00:00+00:00,62064.1,62163.4,-0.0023984442766291636,3,ROTATION_EXIT
SOL/USDT,2024-10-09 00:00:00+00:00,2024-10-12 00:00:00+00:00,143.498,145.489,0.009827353613446776,3,ROTATION_EXIT
ETH/USDT,2024-10-09 00:00:00+00:00,2024-10-12 00:00:00+00:00,2440.87,2439.45,-0.004571453356095767,3,ROTATION_EXIT
XMR/USDT,2024-10-12 00:00:00+00:00,2024-10-15 00:00:00+00:00,152.02,156.8,0.027325693304878218,3,ROTATION_EXIT
SHIB/USDT,2024-10-15 00:00:00+00:00,2024-10-18 00:00:00+00:00,1.8709e-05,1.8211e-05,-0.030503960810006503,3,ROTATION_EXIT
ENA/USDT,2024-10-15 00:00:00+00:00,2024-10-18 00:00:00+00:00,0.4102,0.376,-0.08703314969281328,3,ROTATION_EXIT
ETH/USDT,2024-10-18 00:00:00+00:00,2024-10-21 00:00:00+00:00,2605.68,2747.19,0.050099464881602884,3,ROTATION_EXIT
DOGE/USDT,2024-10-18 00:00:00+00:00,2024-10-24 00:00:00+00:00,0.1296,0.13996,0.0756271407801683,6,ROTATION_EXIT
SOL/USDT,2024-10-21 00:00:00+00:00,2024-10-24 00:00:00+00:00,167.395,170.806,0.016303591627939262,3,ROTATION_EXIT
PEPE/USDT,2024-10-24 00:00:00+00:00,2024-10-27 00:00:00+00:00,9.81e-06,9.07e-06,-0.07912411670034047,3,ROTATION_EXIT
XMR/USDT,2024-10-27 00:00:00+00:00,2024-10-30 00:00:00+00:00,160.24,162.48,0.009931210967978998,3,ROTATION_EXIT
LTC/USDT,2024-10-27 00:00:00+00:00,2024-10-30 00:00:00+00:00,68.457,73.988,0.0764806918584644,3,ROTATION_EXIT
SUI/USDT,2024-10-30 00:00:00+00:00,2024-11-02 00:00:00+00:00,2.071,1.99,-0.04294742239326277,3,ROTATION_EXIT
SHIB/USDT,2024-10-30 00:00:00+00:00,2024-11-02 00:00:00+00:00,1.9066e-05,1.7586e-05,-0.0813072271485561,3,ROTATION_EXIT
TRX/USDT,2024-11-02 00:00:00+00:00,2024-11-05 00:00:00+00:00,0.1675,0.163,-0.030750439419668152,3,ROTATION_EXIT
ENA/USDT,2024-11-02 00:00:00+00:00,2024-11-05 00:00:00+00:00,0.3695,0.3295,-0.11181426051820575,3,ROTATION_EXIT
XRP/USDT,2024-11-05 00:00:00+00:00,2024-11-08 00:00:00+00:00,0.5036,0.55562,0.09889189056359093,3,ROTATION_EXIT
ENA/USDT,2024-11-08 00:00:00+00:00,2024-11-11 00:00:00+00:00,0.5083,0.5548,0.08712419740491462,3,ROTATION_EXIT
PEPE/USDT,2024-11-08 00:00:00+00:00,2024-11-11 00:00:00+00:00,1.099e-05,1.231e-05,0.11563769639973942,3,ROTATION_EXIT
SUI/USDT,2024-11-11 00:00:00+00:00,2024-11-14 00:00:00+00:00,3.034,3.304,0.0846441592753846,3,ROTATION_EXIT
ADA/USDT,2024-11-11 00:00:00+00:00,2024-11-14 00:00:00+00:00,0.59,0.5783,-0.023743360736154573,3,ROTATION_EXIT
PEPE/USDT,2024-11-14 00:00:00+00:00,2024-11-17 00:00:00+00:00,2.081e-05,2.13e-05,0.019460358475744455,3,ROTATION_EXIT
BTC/USDT,2024-11-14 00:00:00+00:00,2024-11-17 00:00:00+00:00,90375.4,90573.2,-0.001812104407600157,3,ROTATION_EXIT
XRP/USDT,2024-11-17 00:00:00+00:00,2024-11-20 00:00:00+00:00,1.12055,1.10055,-0.02176914298661614,3,ROTATION_EXIT
ONDO/USDT,2024-11-17 00:00:00+00:00,2024-11-20 00:00:00+00:00,0.99561,1.01446,0.01486551910993028,3,ROTATION_EXIT
XMR/USDT,2024-11-20 00:00:00+00:00,2024-11-23 00:00:00+00:00,162.56,162.29,-0.0056463107250067646,3,ROTATION_EXIT
XLM/USDT,2024-11-23 00:00:00+00:00,2024-11-26 00:00:00+00:00,0.34,0.4819,0.4116948456029117,3,ROTATION_EXIT
DOT/USDT,2024-11-26 00:00:00+00:00,2024-11-29 00:00:00+00:00,8.2218,8.6137,0.04348366197862852,3,ROTATION_EXIT
SEI/USDT,2024-11-26 00:00:00+00:00,2024-11-29 00:00:00+00:00,0.6546,0.6595,0.003463589167524983,3,ROTATION_EXIT
ETH/USDT,2024-11-29 00:00:00+00:00,2024-12-02 00:00:00+00:00,3579.05,3708.44,0.032015715987033566,3,ROTATION_EXIT
SHIB/USDT,2024-12-02 00:00:00+00:00,2024-12-05 00:00:00+00:00,3.0862e-05,3.2862e-05,0.06055389706621361,3,ROTATION_EXIT
PEPE/USDT,2024-12-02 00:00:00+00:00,2024-12-05 00:00:00+00:00,2.226e-05,2.179e-05,-0.02502183413944803,3,ROTATION_EXIT
ONDO/USDT,2024-12-05 00:00:00+00:00,2024-12-08 00:00:00+00:00,1.7346,1.67677,-0.037198024106289806,3,ROTATION_EXIT
TRX/USDT,2024-12-05 00:00:00+00:00,2024-12-11 00:00:00+00:00,0.3305,0.2695,-0.18782404932948027,6,ROTATION_EXIT
PEPE/USDT,2024-12-08 00:00:00+00:00,2024-12-11 00:00:00+00:00,2.489e-05,2.347e-05,-0.06081529187506862,3,ROTATION_EXIT
ENA/USDT,2024-12-11 00:00:00+00:00,2024-12-14 00:00:00+00:00,0.9019,0.9972,0.10125198101413302,3,ROTATION_EXIT
BTC/USDT,2024-12-11 00:00:00+00:00,2024-12-14 00:00:00+00:00,96582.1,101413.2,0.04582895677591936,3,ROTATION_EXIT
LINK/USDT,2024-12-14 00:00:00+00:00,2024-12-17 00:00:00+00:00,28.9931,28.7389,-0.012724618881892136,3,ROTATION_EXIT
AAVE/USDT,2024-12-14 00:00:00+00:00,2024-12-17 00:00:00+00:00,377.865,379.293,-0.00022797483909564598,3,ROTATION_EXIT
ENA/USDT,2024-12-17 00:00:00+00:00,2024-12-20 00:00:00+00:00,1.1828,0.9545,-0.19623806158396784,3,ROTATION_EXIT
ETH/USDT,2024-12-17 00:00:00+00:00,2024-12-20 00:00:00+00:00,3986.05,3416.52,-0.14630243032455936,3,ROTATION_EXIT
XMR/USDT,2024-12-20 00:00:00+00:00,2024-12-23 00:00:00+00:00,194.62,190.23,-0.0264587462624849,3,ROTATION_EXIT
BTC/USDT,2024-12-20 00:00:00+00:00,2024-12-23 00:00:00+00:00,97456.6,95186.2,-0.02719553965908228,3,ROTATION_EXIT
SUI/USDT,2024-12-23 00:00:00+00:00,2024-12-26 00:00:00+00:00,4.325,4.499,0.03607859425657334,3,ROTATION_EXIT
LINK/USDT,2024-12-26 00:00:00+00:00,2024-12-29 00:00:00+00:00,24.4447,21.9822,-0.1043274531253473,3,ROTATION_EXIT
DOGE/USDT,2024-12-26 00:00:00+00:00,2024-12-29 00:00:00+00:00,0.33432,0.32439,-0.033575526620843066,3,ROTATION_EXIT
TRX/USDT,2024-12-29 00:00:00+00:00,2024-12-31 00:00:00+00:00,0.2583,0.2535,-0.02250087513706589,2,END_OF_RESEARCH
SOL/USDT,2024-12-29 00:00:00+00:00,2024-12-31 00:00:00+00:00,195.5,191.33,-0.025236789847414953,2,END_OF_RESEARCH
