transport_direction,universe_id,landmark_age_hours,held_out_pair,train_row_count,train_unique_pairs,evaluation_row_count,evaluation_unique_pairs,lopo_support_pass,design_rank,fit_status,continuous_lopo_pass,classification_lopo_auc_pass,negative_subset_lopo_pass,spearman_predicted_vs_actual,predicted_bottom_half_actual_mean_rcv,predicted_top_half_actual_mean_rcv,continuous_point_pass,actual_negative_row_count,actual_nonnegative_row_count,classification_support_pass,negative_rcv_auc,actual_negative_event_median_prediction,actual_nonnegative_event_median_prediction,classification_point_pass,predicted_negative_subset_row_count,predicted_negative_subset_unique_pairs,predicted_negative_subset_signal_days,predicted_negative_subset_support_pass,predicted_negative_subset_actual_mean_rcv,predicted_negative_subset_actual_median_rcv,predicted_negative_subset_actual_negative_fraction,predicted_nonnegative_complement_actual_mean_rcv,negative_subset_point_pass
CALIBRATE_2022_EVALUATE_2023,E2,120,ETH-USDT,17,6,49,10,True,4,FIT_PASS,True,True,False,0.18652242077906586,-0.0038744123227826377,0.014746000534157278,True,29,20,True,0.6008620689655172,-0.026689200542008504,-0.009086259219154017,True,40,9,31,True,0.00028154887658376863,-0.0066390203051183505,0.65,0.029378018060421975,False
CALIBRATE_2022_EVALUATE_2023,E2,120,INJ-USDT,21,7,59,10,True,4,FIT_PASS,True,True,False,0.19639647641215158,0.0011048042729672723,0.00795320340602529,True,34,25,True,0.6023529411764705,0.0020057000047456267,0.012477866676992452,True,24,9,21,True,0.003345883584244145,-0.00250109630366635,0.625,0.005438120573570002,False
CALIBRATE_2022_EVALUATE_2023,E2,120,LINK-USDT,21,7,58,10,True,4,FIT_PASS,True,True,True,0.21368362854800663,-0.0018034164040658077,0.005312368572350077,True,34,24,True,0.6109068627450981,0.0020057000047456267,0.017894832148952707,True,23,8,20,True,-0.0012474803217632608,-0.0032187194585121,0.6521739130434783,0.0037271902937371076,True
CALIBRATE_2022_EVALUATE_2023,E2,120,LTC-USDT,21,7,58,10,True,4,FIT_PASS,True,True,False,0.20654966202396768,0.0032720911475846858,0.012385635023378623,True,32,26,True,0.6069711538461539,0.0020057000047456267,0.017894832148952707,True,23,8,20,True,0.005152072678143882,-0.0017834731488206,0.6086956521739131,0.009587896781732191,False
CALIBRATE_2022_EVALUATE_2023,E2,120,SHIB-USDT,21,7,54,10,True,4,FIT_PASS,True,True,False,0.18365829980277207,0.0008131274668689596,0.012878737698710877,True,30,24,True,0.5875,0.0026441400994195955,0.017894832148952707,True,22,8,19,True,0.007075400267124486,-0.00250109630366635,0.5909090909090909,0.006688173549809903,False
CALIBRATE_2022_EVALUATE_2023,E2,120,SOL-USDT,17,6,49,10,True,4,FIT_PASS,True,True,True,0.20514914679393836,-0.00536431102015875,0.01402520401799848,True,28,21,True,0.5722789115646258,0.010605714451384404,0.018142749867902985,True,19,8,16,True,-0.011891311349643174,-0.0104566488503066,0.6842105263157895,0.014927385053645747,True
CALIBRATE_2022_EVALUATE_2023,E2,120,XMR-USDT,21,7,57,10,True,4,FIT_PASS,True,True,False,0.1822159566485411,0.002904459033603149,0.009365685441465325,True,32,25,True,0.580625,0.0020458960349315908,0.012477866676992452,True,22,8,19,True,0.004769630966283709,-0.00219135662527265,0.5909090909090909,0.007085652842432599,False
CALIBRATE_2022_EVALUATE_2023,E2,120,XRP-USDT,19,6,52,10,True,4,FIT_PASS,True,True,False,0.27174145293970275,-0.001752073382482262,0.008546023118306488,True,30,22,True,0.6416666666666667,-0.00306882223868591,0.035122637261768355,True,25,8,21,True,0.0013842944402960864,-0.0032187194585121,0.64,0.005260567856445472,False
CALIBRATE_2022_EVALUATE_2023,E2,144,ADA-USDT,19,6,60,11,True,4,FIT_PASS,True,True,False,0.2275550664312891,-0.000973408929327906,0.009800609646866,True,32,28,True,0.6138392857142857,-0.01430617801878737,-0.0025209326495514994,True,38,9,29,True,0.001042831428863617,-0.004889186283425001,0.6052631578947368,0.010235837601332974,False
CALIBRATE_2022_EVALUATE_2023,E2,144,ATOM-USDT,19,6,60,11,True,4,FIT_PASS,False,True,False,0.19244292707920166,0.004818707841903507,0.0040084928756345855,False,32,28,True,0.5920758928571429,-0.00521237669833648,0.002334348827418214,True,30,9,23,True,0.004818707841903506,-0.0037456083328331,0.5666666666666667,0.004008492875634586,False
CALIBRATE_2022_EVALUATE_2023,E2,144,AVAX-USDT,17,6,59,10,True,4,FIT_PASS,True,True,False,0.21058171025366884,-0.002383509229366883,0.010774024402302693,True,32,27,True,0.5677083333333334,-0.0036296634074730215,0.0006514042956734991,True,32,9,25,True,0.0011885307765697503,-0.00959256353500075,0.59375,0.008002443687674414,False
CALIBRATE_2022_EVALUATE_2023,E2,144,BTC-USDT,18,6,48,10,True,4,FIT_PASS,True,True,False,0.21586100755405585,0.004306077575952446,0.010305035395806085,True,25,23,True,0.5956521739130435,-0.009837582094313893,-0.004877360709462035,True,31,8,26,True,0.00483312970668372,-0.0037375415282392,0.5806451612903226,0.01181409943617702,False
CALIBRATE_2022_EVALUATE_2023,E2,144,DOGE-USDT,21,7,57,10,True,4,FIT_PASS,True,True,False,0.16881138596472917,0.0026713607666139305,0.006837889948902571,True,31,26,True,0.5663771712158809,-0.010709825743419188,-0.004024697963340602,True,35,8,27,True,0.0030469808251431365,-0.0037375415282392,0.5714285714285714,0.007566026413788857,False
CALIBRATE_2022_EVALUATE_2023,E2,144,ETH-USDT,17,6,49,10,True,4,FIT_PASS,True,True,False,0.20994080861949468,0.0034034377531726723,0.0058001935963617034,True,25,24,True,0.6133333333333333,-0.027199899654613464,-0.006328222520607985,True,33,8,27,True,0.0001568598084109484,-0.0055179399690784,0.6060606060606061,0.013844435769226587,False
CALIBRATE_2022_EVALUATE_2023,E2,144,INJ-USDT,21,7,59,10,True,4,FIT_PASS,True,True,False,0.17843312276604562,0.0014236617213240928,0.006036829098970815,True,32,27,True,0.5798611111111112,-0.011771112974159628,-0.002886896662071224,True,36,9,28,True,0.0020314560370338444,-0.0039989870630054,0.5833333333333334,0.006489506328448034,False
CALIBRATE_2022_EVALUATE_2023,E2,144,LINK-USDT,21,7,58,10,True,4,FIT_PASS,True,True,True,0.2901181427384374,-0.0034689752508515826,0.005788864543311799,True,32,26,True,0.625,-0.011771112974159628,0.00018147474592896187,True,34,8,27,True,-0.0036590239621052383,-0.004889186283425001,0.6176470588235294,0.00798681684137185,True
CALIBRATE_2022_EVALUATE_2023,E2,144,LTC-USDT,21,7,58,10,True,4,FIT_PASS,False,True,False,0.18271597558044322,0.007254649676358582,0.005788864543311799,False,30,28,True,0.5857142857142857,-0.01014879620542548,-0.0017176109102379055,True,34,8,27,True,0.005487597299338726,-0.0034841627980668997,0.5588235294117647,0.00798681684137185,False
CALIBRATE_2022_EVALUATE_2023,E2,144,SHIB-USDT,21,7,54,10,True,4,FIT_PASS,True,True,False,0.17471694000555202,0.005329919734760442,0.005981503732580902,True,28,26,True,0.5789835164835165,-0.01014879620542548,0.00018147474592896187,True,30,8,24,True,0.0037908276475097325,-0.0037456083328331,0.5666666666666667,0.00798681684137185,False
CALIBRATE_2022_EVALUATE_2023,E2,144,SOL-USDT,17,6,49,10,True,4,FIT_PASS,True,True,False,0.22765431438998981,0.0023047077193120535,0.003225087977201175,True,27,22,True,0.5774410774410774,-0.002491979213619454,0.0010044646160673344,True,25,8,20,True,0.0001886168594019072,-0.0055179399690784,0.6,0.005467698467019624,False
CALIBRATE_2022_EVALUATE_2023,E2,144,XMR-USDT,21,7,57,10,True,4,FIT_PASS,True,True,False,0.20563686490711944,0.0019478471217355133,0.007913113303059051,True,30,27,True,0.6049382716049383,-0.013003367627120814,-0.0005483251584045869,True,33,8,25,True,0.00279807275770856,-0.0037375415282392,0.5757575757575758,0.00798681684137185,False
CALIBRATE_2022_EVALUATE_2023,E2,144,XRP-USDT,19,6,52,10,True,4,FIT_PASS,True,True,False,0.2556789153077769,0.0006851788190979706,0.005096047923397342,True,28,24,True,0.6510416666666666,-0.015036476779365385,-0.0005011672972613868,True,33,8,26,True,0.0008090587960465331,-0.0089192025183629,0.6363636363636364,0.00650594500186013,False
CALIBRATE_2023_EVALUATE_2022,C2,24,ADA-USDT,124,12,40,7,True,4,FIT_PASS,False,False,False,-0.14728645825106,-0.01828835742928141,-0.027421042684597562,False,27,13,True,0.3903133903133903,0.024046818211849223,0.018224809084395718,False,1,1,1,False,-0.0481364711181171,-0.0481364711181171,1.0,-0.022206449516909296,False
CALIBRATE_2023_EVALUATE_2022,C2,24,ATOM-USDT,124,12,42,7,True,4,FIT_PASS,False,False,False,-0.09797009853671759,-0.01687404998048842,-0.021328124967901686,False,28,14,True,0.44387755102040816,0.023305711746155353,0.019490819990972547,False,1,1,1,False,-0.0481364711181171,-0.0481364711181171,1.0,-0.018392907385318905,False
CALIBRATE_2023_EVALUATE_2022,C2,24,AVAX-USDT,124,12,40,7,True,4,FIT_PASS,False,False,False,-0.1440030021753994,-0.00954425857682879,-0.02702630002479327,False,27,13,True,0.41595441595441596,0.02313520137940888,0.01940780364428531,False,1,1,1,False,-0.0481364711181171,-0.0481364711181171,1.0,-0.01751986412600831,False
CALIBRATE_2023_EVALUATE_2022,C2,24,BTC-USDT,100,11,38,7,True,4,FIT_PASS,False,False,False,-0.2799146472428498,-0.01847198235634758,-0.03130999436399442,False,25,13,True,0.3507692307692308,0.028777321990759174,0.01727673359813714,False,2,2,2,False,-0.0412102586213852,-0.0412102586213852,1.0,-0.02398436223454799,False
CALIBRATE_2023_EVALUATE_2022,C2,24,DOGE-USDT,119,11,45,8,True,4,FIT_PASS,False,False,False,-0.17754207987496437,-0.015360610360664422,-0.02895678966929121,False,30,15,True,0.4022222222222222,0.022825582415347358,0.019903629897847157,False,0,0,0,False,,,,-0.022309768673962557,False
CALIBRATE_2023_EVALUATE_2022,C2,24,ETH-USDT,104,11,33,7,True,4,FIT_PASS,False,False,False,-0.14171122994652408,-0.032998652595647646,-0.021124703571806715,False,22,11,True,0.44214876033057854,0.02021867005181959,0.02058708065161939,False,0,0,0,False,,,,-0.026881769765184138,False
CALIBRATE_2023_EVALUATE_2022,C2,24,GRAM-USDT,123,11,45,8,True,4,FIT_PASS,False,False,False,-0.18650153177217965,-0.016535757652337328,-0.027832735738125815,False,30,15,True,0.39555555555555555,0.02407072223638086,0.020537227000748413,False,0,0,0,False,,,,-0.022309768673962557,False
CALIBRATE_2023_EVALUATE_2022,C2,24,KAS-USDT,121,11,45,8,True,4,FIT_PASS,False,False,False,-0.14684278146244734,-0.016535757652337328,-0.027832735738125815,False,30,15,True,0.41333333333333333,0.026071705430387546,0.021330766076039103,False,1,1,1,False,-0.0481364711181171,-0.0481364711181171,1.0,-0.021722798163868132,False
CALIBRATE_2023_EVALUATE_2022,C2,24,LINK-USDT,119,11,45,8,True,4,FIT_PASS,False,False,False,-0.17767383652051164,-0.014549326515841045,-0.029732800303470093,False,30,15,True,0.4022222222222222,0.024679067290034253,0.020010242458735457,False,1,1,1,False,-0.0481364711181171,-0.0481364711181171,1.0,-0.021722798163868132,False
CALIBRATE_2023_EVALUATE_2022,C2,24,LTC-USDT,117,11,45,8,True,4,FIT_PASS,False,False,False,-0.09664349950893236,-0.005477071834362934,-0.03841060912923177,False,30,15,True,0.44666666666666666,0.023766833861087286,0.020599166581586226,False,0,0,0,False,,,,-0.022309768673962557,False
CALIBRATE_2023_EVALUATE_2022,C2,24,LUNC-USDT,124,12,43,7,True,4,FIT_PASS,False,False,False,-0.08736361240039187,-0.013524926131330453,-0.025594469926071672,False,28,15,True,0.4380952380952381,0.022357929604950602,0.01940780364428531,False,1,1,1,False,-0.0481364711181171,-0.0481364711181171,1.0,-0.01902298371460474,False
CALIBRATE_2023_EVALUATE_2022,C2,24,OP-USDT,120,11,45,8,True,4,FIT_PASS,False,False,False,-0.13221779380669887,-0.015360610360664417,-0.02895678966929121,False,30,15,True,0.41555555555555557,0.024518108155548876,0.02002550912236814,False,1,1,1,False,-0.0481364711181171,-0.0481364711181171,1.0,-0.021722798163868132,False
CALIBRATE_2023_EVALUATE_2022,C2,24,SHIB-USDT,115,11,45,8,True,4,FIT_PASS,False,False,False,-0.15514345013192618,-0.016535757652337325,-0.02783273573812581,False,30,15,True,0.4022222222222222,0.026791574273078562,0.019901086551579197,False,3,3,2,False,-0.03650990789692487,-0.0342840461246533,1.0,-0.021295473015179534,False
CALIBRATE_2023_EVALUATE_2022,C2,24,SOL-USDT,101,11,38,7,True,4,FIT_PASS,False,False,False,-0.46366820150693067,0.0035299285560238943,-0.05226313607509316,False,25,13,True,0.32153846153846155,0.015790988503626383,0.014502197605042127,False,0,0,0,False,,,,-0.024366603759534634,False
CALIBRATE_2023_EVALUATE_2022,C2,24,XMR-USDT,117,11,45,8,True,4,FIT_PASS,False,False,False,-0.13972792260289402,-0.015360610360664417,-0.02895678966929121,False,30,15,True,0.41333333333333333,0.025642051674199175,0.020965094624468987,False,1,1,1,False,-0.0481364711181171,-0.0481364711181171,1.0,-0.021722798163868132,False
CALIBRATE_2023_EVALUATE_2022,C2,24,XRP-USDT,108,11,41,7,True,4,FIT_PASS,True,True,False,0.07195435348085799,-0.039975373363519924,-0.008296958422389856,True,28,13,True,0.532967032967033,0.011898643199387039,0.013389210793577567,True,2,2,2,False,0.0411231868103348,0.0411231868103348,0.5,-0.027076665840032186,False
CALIBRATE_2023_EVALUATE_2022,C2,48,ADA-USDT,124,12,40,7,True,4,FIT_PASS,True,True,False,0.1103189493433396,-0.03428916186638973,-0.012919447196044171,True,29,11,True,0.5297805642633229,0.020876936548654662,0.021610147653109577,True,1,1,1,False,0.0036086714251597,0.0036086714251597,0.0,-0.024302073145483015,False
CALIBRATE_2023_EVALUATE_2022,C2,48,ATOM-USDT,124,12,42,7,True,4,FIT_PASS,True,True,False,0.058585203792237264,-0.02074657830994559,-0.016514863272078746,True,30,12,True,0.525,0.020682417179440436,0.020387467514817556,False,1,1,1,False,0.0036086714251597,0.0036086714251597,0.0,-0.019173144991406602,False
CALIBRATE_2023_EVALUATE_2022,C2,48,AVAX-USDT,124,12,40,7,True,4,FIT_PASS,True,False,False,0.08180112570356474,-0.0315052510737216,-0.0004859656113441996,True,28,12,True,0.4880952380952381,0.0188781079976618,0.018846883190380827,False,1,1,1,False,0.0036086714251597,0.0036086714251597,0.0,-0.01649828218273015,False
CALIBRATE_2023_EVALUATE_2022,C2,48,BTC-USDT,100,11,38,7,True,4,FIT_PASS,True,True,False,0.05241273662326294,-0.03866891111371984,-0.01505456032104518,True,27,11,True,0.5218855218855218,0.0160600896658463,0.023782783652946976,True,0,0,0,False,,,,-0.02686173571738251,False
CALIBRATE_2023_EVALUATE_2022,C2,48,DOGE-USDT,119,11,45,8,True,4,FIT_PASS,True,True,False,0.06877470355731224,-0.03161713777726515,-0.013090508141428297,True,32,13,True,0.5048076923076923,0.019407031146134776,0.019255505062838272,False,2,2,2,False,-0.01649653834150575,-0.01649653834150575,0.5,-0.022410828876038902,False
CALIBRATE_2023_EVALUATE_2022,C2,48,ETH-USDT,104,11,33,7,True,4,FIT_PASS,True,False,False,0.03743315508021391,-0.04074166757201614,-0.01824969259181594,True,24,9,False,,0.016711498045527386,0.018524979930153937,False,1,1,1,False,0.0036086714251597,0.0036086714251597,0.0,-0.030178753957446524,False
CALIBRATE_2023_EVALUATE_2022,C2,48,GRAM-USDT,123,11,45,8,True,4,FIT_PASS,True,False,False,0.021739130434782605,-0.0251764532972612,-0.01925116286143209,True,32,13,True,0.4855769230769231,0.020073097810115386,0.019011954941692243,False,1,1,1,False,0.0036086714251597,0.0036086714251597,0.0,-0.02273334976767827,False
CALIBRATE_2023_EVALUATE_2022,C2,48,KAS-USDT,121,11,45,8,True,4,FIT_PASS,True,False,False,0.026218708827404475,-0.023899875606809205,-0.020472237174038344,True,32,13,True,0.49278846153846156,0.021786856283967142,0.020686848200533875,False,1,1,1,False,0.0036086714251597,0.0036086714251597,0.0,-0.02273334976767827,False
CALIBRATE_2023_EVALUATE_2022,C2,48,LINK-USDT,119,11,45,8,True,4,FIT_PASS,False,False,False,-0.004347826086956521,-0.026562480909710418,-0.017925397319089355,False,32,13,True,0.47836538461538464,0.019173343916750567,0.01714774463329901,False,1,1,1,False,0.0036086714251597,0.0036086714251597,0.0,-0.02273334976767827,False
CALIBRATE_2023_EVALUATE_2022,C2,48,LTC-USDT,117,11,45,8,True,4,FIT_PASS,False,False,False,-0.001976284584980237,-0.023899875606809208,-0.020472237174038347,False,32,13,True,0.49038461538461536,0.024999097660592325,0.021543396928741583,False,1,1,1,False,0.0036086714251597,0.0036086714251597,0.0,-0.02273334976767827,False
CALIBRATE_2023_EVALUATE_2022,C2,48,LUNC-USDT,124,12,43,7,True,4,FIT_PASS,True,False,False,0.04756871035940803,-0.02928450388475272,-0.01216635875425925,True,30,13,True,0.49743589743589745,0.01970443235136629,0.019164787376525532,False,1,1,1,False,0.0036086714251597,0.0036086714251597,0.0,-0.02110102727615882,False
CALIBRATE_2023_EVALUATE_2022,C2,48,OP-USDT,120,11,45,8,True,4,FIT_PASS,True,False,False,0.05046113306982872,-0.031617137777265165,-0.0130905081414283,True,32,13,True,0.49759615384615385,0.02021311484043707,0.020399628463775583,False,1,1,1,False,0.0036086714251597,0.0036086714251597,0.0,-0.02273334976767827,False
CALIBRATE_2023_EVALUATE_2022,C2,48,SHIB-USDT,115,11,45,8,True,4,FIT_PASS,False,False,False,-0.1486166007905138,-0.024191240309117765,-0.02019354050226494,False,32,13,True,0.43028846153846156,0.019066749192495312,0.01670234603768661,False,0,0,0,False,,,,-0.022147971518948543,False
CALIBRATE_2023_EVALUATE_2022,C2,48,SOL-USDT,101,11,38,7,True,4,FIT_PASS,True,False,False,0.14979757085020243,-0.025401918822788003,-0.0199905722288029,True,27,11,True,0.494949494949495,0.01691097299243311,0.017279417907054076,False,6,4,6,False,-0.021639015380990015,-0.01192954265777725,0.6666666666666666,-0.02289447617794647,False
CALIBRATE_2023_EVALUATE_2022,C2,48,XMR-USDT,117,11,45,8,True,4,FIT_PASS,True,False,False,0.037549407114624504,-0.025577841277422717,-0.01886722653258194,True,32,13,True,0.49278846153846156,0.021014391770930722,0.020601818996998054,False,1,1,1,False,0.0036086714251597,0.0036086714251597,0.0,-0.02273334976767827,False
CALIBRATE_2023_EVALUATE_2022,C2,48,XRP-USDT,108,11,41,7,True,4,FIT_PASS,True,True,False,0.042160278745644604,-0.025369040095938135,-0.017847343892862893,True,29,12,True,0.5431034482758621,0.013133859176678649,0.0143795537043593,True,4,4,3,False,-0.0105809210056096,-0.0072958457339108,0.75,-0.022698684855309324,False
CALIBRATE_2023_EVALUATE_2022,C2,72,ADA-USDT,60,10,19,6,True,4,FIT_PASS,True,False,False,0.18070175438596495,-0.025882173111557168,-0.021462231977232,True,12,7,False,,0.010039123727028641,0.016437720819562907,False,5,4,5,False,-0.015658867734883057,-0.012487734218027,0.6,-0.026376252792994225,False
CALIBRATE_2023_EVALUATE_2022,C2,72,ATOM-USDT,60,10,19,6,True,4,FIT_PASS,False,False,False,0.12280701754385966,-0.017231933915105392,-0.01879464406805643,False,12,7,False,,0.011929678526041312,0.016437720819562907,False,4,3,4,False,0.013779053933248752,0.0016273447706170504,0.5,-0.026543337443300518,False
CALIBRATE_2023_EVALUATE_2022,C2,72,AVAX-USDT,60,10,17,6,True,4,FIT_PASS,True,False,False,0.19607843137254904,-0.03235949447931116,0.004461666740202663,True,11,6,False,,0.011900367283649987,0.01984709735969566,False,4,3,4,False,-0.023509190608419096,-0.0200949287925764,0.75,-0.009591091749152993,False
CALIBRATE_2023_EVALUATE_2022,C2,72,BTC-USDT,47,9,18,6,True,4,FIT_PASS,True,False,False,0.42002063983488136,-0.07647592078834618,0.014589712930948755,True,12,6,False,,0.018895869301302496,0.029964805009590326,False,2,2,2,False,-0.05883406532407459,-0.05883406532407459,0.5,-0.02745673375427673,False
CALIBRATE_2023_EVALUATE_2022,C2,72,DOGE-USDT,57,9,21,7,True,4,FIT_PASS,True,False,False,0.18571428571428572,-0.02884979596433588,-0.021201721304994127,True,14,7,False,,0.014564159333733295,0.019986178946524588,False,4,3,4,False,-0.01645165111409707,-0.00597984980393235,0.5,-0.026818252325994465,False
CALIBRATE_2023_EVALUATE_2022,C2,72,ETH-USDT,50,9,17,6,True,4,FIT_PASS,True,False,False,0.18382352941176472,-0.04226467352916531,-0.03470403566056943,True,13,4,False,,0.005512628137431825,0.0015184040278387705,False,6,5,6,False,-0.03953242650430793,-0.0200949287925764,0.6666666666666666,-0.037569013650236335,False
CALIBRATE_2023_EVALUATE_2022,C2,72,KAS-USDT,59,9,21,7,True,4,FIT_PASS,True,False,False,0.1935064935064935,-0.04557617241145747,-0.00599592453488359,True,14,7,False,,0.01251684229024733,0.016083143210957405,False,3,3,3,False,-0.048456751338424996,-0.0277021233671258,0.6666666666666666,-0.020908146665723285,False
CALIBRATE_2023_EVALUATE_2022,C2,72,LINK-USDT,58,9,21,7,True,4,FIT_PASS,True,False,False,0.1753246753246753,-0.02884979596433588,-0.021201721304994123,True,14,7,False,,0.009225867812536936,0.015228405818634418,False,6,5,6,False,-0.03953242650430793,-0.0200949287925764,0.6666666666666666,-0.01896815566482977,False
CALIBRATE_2023_EVALUATE_2022,C2,72,LTC-USDT,57,9,21,7,True,4,FIT_PASS,True,False,False,0.24545454545454545,-0.05808633592640104,0.00537695138779239,True,14,7,False,,0.015551241585100427,0.022073018708422862,False,1,1,1,False,-0.1334105544074103,-0.1334105544074103,1.0,-0.019415316979544194,False
CALIBRATE_2023_EVALUATE_2022,C2,72,SHIB-USDT,55,9,21,7,True,4,FIT_PASS,True,False,False,0.2526794547037075,-0.058586999199715564,0.005832099818078309,True,14,7,False,,0.016586008150802932,0.020737272536389798,False,2,2,2,False,-0.08055633888726804,-0.08055633888726804,1.0,-0.018979169274934638,False
CALIBRATE_2023_EVALUATE_2022,C2,72,SOL-USDT,49,9,17,6,True,4,FIT_PASS,True,False,False,0.19117647058823534,-0.05615214349469959,-0.0011852443478565311,True,12,5,False,,0.0061176216237382,0.01892595199585849,False,5,4,5,False,-0.024056962260298596,-0.012487734218027,0.6,-0.02829996131556771,False
CALIBRATE_2023_EVALUATE_2022,C2,72,XMR-USDT,56,9,21,7,True,4,FIT_PASS,True,False,False,0.16493506493506493,-0.02884979596433588,-0.021201721304994123,True,14,7,False,,0.013178084508254403,0.018216319878020186,False,5,4,5,False,-0.04494136496156412,-0.0277021233671258,0.6,-0.0185631293244046,False
CALIBRATE_2023_EVALUATE_2022,C2,72,XRP-USDT,52,9,19,6,True,4,FIT_PASS,False,False,False,-0.021052631578947368,-0.010102941155140856,-0.036274428774465524,False,12,7,False,,0.005521280977570963,-0.007955477108300309,False,9,5,8,False,-0.010102941155140856,0.0157424237592611,0.4444444444444444,-0.036274428774465524,False
CALIBRATE_2023_EVALUATE_2022,C2,96,ADA-USDT,60,10,19,6,True,4,FIT_PASS,False,False,False,0.10526315789473684,0.003856903224471469,-0.00961501705737901,False,10,9,False,,-0.00620975066406293,0.00935183523015122,False,8,6,4,False,-0.007734684948230623,-0.0184836998635809,0.75,3.994891202710208e-05,False
CALIBRATE_2023_EVALUATE_2022,C2,96,ATOM-USDT,60,10,19,6,True,4,FIT_PASS,False,False,False,0.10175438596491228,0.014582531851675759,-0.006383655281575707,False,8,11,False,,-0.00620975066406293,0.0084378815488092,False,8,6,4,False,0.004331647257374201,-0.01258516595340225,0.625,0.002977550526393739,False
CALIBRATE_2023_EVALUATE_2022,C2,96,AVAX-USDT,60,10,17,6,True,4,FIT_PASS,True,False,False,0.16666666666666669,-0.004795420175421448,0.025273036288211266,True,7,10,False,,-0.006879984230307015,0.00889485838948021,False,8,6,5,False,-0.004795420175421448,-0.018203467411448848,0.625,0.02527303628821127,False
CALIBRATE_2023_EVALUATE_2022,C2,96,BTC-USDT,47,9,18,6,True,4,FIT_PASS,True,False,False,0.08771929824561403,-0.006945737913916032,-0.005159526073695831,True,9,9,False,,-0.01005129595920222,0.013019142227514671,False,7,5,4,False,-0.007081792297796398,-0.0241020013216275,0.7142857142857143,-0.005397711800357452,False
CALIBRATE_2023_EVALUATE_2022,C2,96,DOGE-USDT,57,9,21,7,True,4,FIT_PASS,False,True,False,0.08181818181818182,0.0045360848797182315,-0.007947669793942335,False,10,11,True,0.6,-0.007261735193940924,0.005857554274163901,True,10,7,5,False,0.0045360848797182315,-0.01258516595340225,0.6,-0.007947669793942335,False
CALIBRATE_2023_EVALUATE_2022,C2,96,ETH-USDT,50,9,17,6,True,4,FIT_PASS,False,False,False,-0.11274509803921569,-0.003390844810909798,-0.024141578153834498,False,9,8,False,,-0.00646614399355077,7.256048008483229e-07,False,9,6,5,False,0.0011406638623166568,-0.0123049335012702,0.5555555555555556,-0.03183336707907985,False
CALIBRATE_2023_EVALUATE_2022,C2,96,KAS-USDT,59,9,21,7,True,4,FIT_PASS,False,True,False,0.0961038961038961,0.0045360848797182315,-0.007947669793942333,False,10,11,True,0.6090909090909091,-0.005248074977825833,0.009053542862631644,True,9,7,5,False,-0.005692084423211765,-0.0128653984055343,0.6666666666666666,0.000763770072726877,False
CALIBRATE_2023_EVALUATE_2022,C2,96,LINK-USDT,58,9,21,7,True,4,FIT_PASS,False,True,False,0.13116883116883118,0.0045360848797182315,-0.007947669793942333,False,10,11,True,0.6272727272727273,-0.006057977698965621,0.010289949383730686,True,9,7,5,False,-0.005692084423211765,-0.0128653984055343,0.6666666666666666,0.000763770072726877,False
CALIBRATE_2023_EVALUATE_2022,C2,96,LTC-USDT,57,9,21,7,True,4,FIT_PASS,False,True,False,0.16233766233766234,0.0045360848797182315,-0.007947669793942335,False,10,11,True,0.6636363636363637,-0.002020174660889426,0.014378797773216212,True,8,6,4,False,-0.007734684948230623,-0.0184836998635809,0.75,0.0015241508192047402,False
CALIBRATE_2023_EVALUATE_2022,C2,96,SHIB-USDT,55,9,21,7,True,4,FIT_PASS,False,True,False,0.12077922077922078,0.0045360848797182315,-0.007947669793942333,False,10,11,True,0.6181818181818182,-0.0022625964421417386,0.011022488531591275,True,9,7,5,False,-0.005692084423211765,-0.0128653984055343,0.6666666666666666,0.000763770072726877,False
CALIBRATE_2023_EVALUATE_2022,C2,96,SOL-USDT,49,9,17,6,True,4,FIT_PASS,True,False,False,0.5318627450980392,-0.04816265764590469,0.037645297295412196,True,8,9,False,,-0.008265333020813455,0.00959190612400615,False,8,5,5,False,-0.04816265764590469,-0.0261134182895765,0.875,0.03764529729541219,False
CALIBRATE_2023_EVALUATE_2022,C2,96,XMR-USDT,56,9,21,7,True,4,FIT_PASS,False,True,False,0.12727272727272726,0.0045360848797182315,-0.007947669793942333,False,10,11,True,0.6272727272727273,-0.004617368181330107,0.01157731446773623,True,9,7,5,False,-0.005692084423211765,-0.0128653984055343,0.6666666666666666,0.000763770072726877,False
CALIBRATE_2023_EVALUATE_2022,C2,96,XRP-USDT,52,9,19,6,True,4,FIT_PASS,False,False,False,0.03508771929824562,0.00857952812743438,-0.0124817100981494,False,9,10,False,,-0.013754805710559093,-0.0043299475209349556,False,11,6,6,False,0.008487669435990348,0.00742280780856,0.45454545454545453,-0.017620713953809798,False
CALIBRATE_2023_EVALUATE_2022,C2,120,ADA-USDT,60,10,19,6,True,4,FIT_PASS,True,False,False,0.08070175438596491,-0.02265459762095611,0.02076256560384391,True,9,10,False,,-0.001370913439678885,-0.00010161093161261238,False,10,5,7,False,-0.019174231203594752,-0.0004170489931762996,0.5,0.021719621053975728,False
CALIBRATE_2023_EVALUATE_2022,C2,120,ATOM-USDT,60,10,19,6,True,4,FIT_PASS,True,False,False,0.3403508771929824,-0.013386819905149344,0.03146958000943509,True,7,12,False,,-0.0017211965203935385,0.0002678165472366216,False,9,4,6,False,-0.013386819905149346,0.010667242496221,0.4444444444444444,0.03146958000943509,False
