affected_decisions,cagr,candidate_rows,candidate_sha256,capacity_reduction_decisions,capital_feasible,cash_manifest_sha256,checks,cost_multiplier,evaluated_rows,expectancy_per_trade,final_equity,insufficient_cash_rejections,maximum_drawdown,maximum_open_notional_fraction_observed,maximum_open_risk_fraction_observed,maximum_positions_observed,membership_sha256,minimum_cash,monthly_geometric_return,named_omission,net_return,network_requests,omitted_value,positive_net_return,post_2024_accessed,production_authorized,profit_factor,profit_factor_at_least_one,replacement_decisions,router_decision_counts,run_type,schema_version,sensitivity_conclusion_passed,trade_count,trade_identity_sha256,universe_id,win_rate
1,0.11468030163524201,2209,dd12c0bb4c56277c51c059572c72fd3dadecb01a4a0fd412189c5f5cf12bdb29,0,True,8836b397e594eaaa696523cf9c2dfc5b475ab3cbd81a2a7cf36e8b4a5c0bcca9,"{""cash_route_feasible"":true,""final_cash_equity_reconciled"":true,""maximum_open_risk_respected"":true,""maximum_positions_respected"":true,""metric_capital_feasible"":true,""metric_minimum_cash_nonnegative"":true,""route_minimum_cash_nonnegative"":true}",1.0,2209,71.25239795697253,186785.4207115935,96,0.20398115128503524,1.4985014985014986,0.0225,4,3f23aadacad8dcd42d4d218ecbaf38a68560004f2517fdb917ccd754b636a8e2,1061.285452441909,0.00908835378742845,False,0.867854207115935,0,BNB-USDT,True,False,False,1.1758001435098924,True,1,"{""ADMITTED"":1218,""REJECTED_ENGINE_CONFLICT"":150,""REJECTED_ENGINE_COOLDOWN"":54,""REJECTED_INSUFFICIENT_CASH"":96,""REJECTED_MAX_OPEN_RISK"":162,""REJECTED_SAME_SYMBOL_ACTIVE"":529}",LOAO,rd18-p3e-sensitivity-run-v1,True,1218,8dcc77edcc00e376f8c19615b2e735aedc60de842d64056caedc8b5253865a24,E2,0.39983579638752054
1,-0.01581738972056601,2209,dd12c0bb4c56277c51c059572c72fd3dadecb01a4a0fd412189c5f5cf12bdb29,0,True,8836b397e594eaaa696523cf9c2dfc5b475ab3cbd81a2a7cf36e8b4a5c0bcca9,"{""cash_route_feasible"":true,""final_cash_equity_reconciled"":true,""maximum_open_risk_respected"":true,""maximum_positions_respected"":true,""metric_capital_feasible"":true,""metric_minimum_cash_nonnegative"":true,""route_minimum_cash_nonnegative"":true}",2.0,2209,-8.723451212684036,91232.93153125224,498,0.5502467187231742,1.4985014985014986,0.0225,3,3f23aadacad8dcd42d4d218ecbaf38a68560004f2517fdb917ccd754b636a8e2,65.27067347135016,-0.0013277693661515322,False,-0.08767068468747763,0,BNB-USDT,False,False,False,0.9809742789523699,False,1,"{""ADMITTED"":1005,""REJECTED_ENGINE_CONFLICT"":150,""REJECTED_ENGINE_COOLDOWN"":42,""REJECTED_INSUFFICIENT_CASH"":498,""REJECTED_MAX_OPEN_RISK"":65,""REJECTED_SAME_SYMBOL_ACTIVE"":449}",LOAO,rd18-p3e-sensitivity-run-v1,False,1005,9dd0eedd16fe6dea328024100255589de0172f824f7fcb3897565cddcb7977a8,E2,0.3353233830845771
301,0.08243570409984269,2092,3fe38ffbeef7823b396d5fa493396cc757d150b82494e800e4d59b4299d641eb,18,True,8836b397e594eaaa696523cf9c2dfc5b475ab3cbd81a2a7cf36e8b4a5c0bcca9,"{""cash_route_feasible"":true,""final_cash_equity_reconciled"":true,""maximum_open_risk_respected"":true,""maximum_positions_respected"":true,""metric_capital_feasible"":true,""metric_minimum_cash_nonnegative"":true,""route_minimum_cash_nonnegative"":true}",1.0,2092,47.848772879739414,157753.46886584593,106,0.29134088836145566,1.4985014985014986,0.0225,3,11e1b91d2b654d01fe3d51ad0431ecd50f31b99c1431ce9408cf6d7919664b9b,435.6011955064532,0.006622984216743122,False,0.5775346886584594,0,BTC-USDT,True,False,False,1.1105447287957517,True,283,"{""ADMITTED"":1207,""REJECTED_ENGINE_CONFLICT"":132,""REJECTED_ENGINE_COOLDOWN"":64,""REJECTED_INSUFFICIENT_CASH"":106,""REJECTED_MAX_OPEN_RISK"":112,""REJECTED_SAME_SYMBOL_ACTIVE"":471}",LOAO,rd18-p3e-sensitivity-run-v1,True,1207,5a594ea793a487330360a730dfe68fc992817f41582c92ff6dd500c4d7c59d09,E2,0.40182270091135047
301,-0.026932743871973086,2092,3fe38ffbeef7823b396d5fa493396cc757d150b82494e800e4d59b4299d641eb,18,True,8836b397e594eaaa696523cf9c2dfc5b475ab3cbd81a2a7cf36e8b4a5c0bcca9,"{""cash_route_feasible"":true,""final_cash_equity_reconciled"":true,""maximum_open_risk_respected"":true,""maximum_positions_respected"":true,""metric_capital_feasible"":true,""metric_minimum_cash_nonnegative"":true,""route_minimum_cash_nonnegative"":true}",2.0,2092,-14.18516188248921,85460.20907044823,429,0.5649262665862609,1.2656395676487588,0.0225,3,11e1b91d2b654d01fe3d51ad0431ecd50f31b99c1431ce9408cf6d7919664b9b,2.374348853762058,-0.0022725868181272535,False,-0.14539790929551777,0,BTC-USDT,False,False,False,0.970727594788621,False,283,"{""ADMITTED"":1025,""REJECTED_ENGINE_CONFLICT"":132,""REJECTED_ENGINE_COOLDOWN"":57,""REJECTED_INSUFFICIENT_CASH"":429,""REJECTED_MAX_OPEN_RISK"":47,""REJECTED_SAME_SYMBOL_ACTIVE"":402}",LOAO,rd18-p3e-sensitivity-run-v1,False,1025,42d697f9c0d267f652f5c5c9cce554e36fc3ecec2ccb849b6a808027546a83df,E2,0.3336585365853659
52,0.11402260351077742,2241,372523961bd60fe0a0b3529fcd74b391125874b89d7c98c93b3590863da450ef,0,True,8836b397e594eaaa696523cf9c2dfc5b475ab3cbd81a2a7cf36e8b4a5c0bcca9,"{""cash_route_feasible"":true,""final_cash_equity_reconciled"":true,""maximum_open_risk_respected"":true,""maximum_positions_respected"":true,""metric_capital_feasible"":true,""metric_minimum_cash_nonnegative"":true,""route_minimum_cash_nonnegative"":true}",1.0,2241,70.09932503433812,186152.07046720237,96,0.24543709490589127,1.4985014985014986,0.0225,4,5893db53ecc96eeb1037256bff2d891a59dfc8018e20dd32de9407ee04fb09da,1061.285452441909,0.00903872408169093,False,0.8615207046720237,0,DOGE-USDT,True,False,False,1.1725838662950283,True,52,"{""ADMITTED"":1229,""REJECTED_ENGINE_CONFLICT"":151,""REJECTED_ENGINE_COOLDOWN"":52,""REJECTED_INSUFFICIENT_CASH"":96,""REJECTED_MAX_OPEN_RISK"":177,""REJECTED_SAME_SYMBOL_ACTIVE"":536}",LOAO,rd18-p3e-sensitivity-run-v1,True,1229,2a3f6cfa0d72257ccdeb916cdeb0f8b7703f970d3d3a38ab4d8e36ba3d1153cc,E2,0.39951179820992677
52,-0.009634276509675632,2241,372523961bd60fe0a0b3529fcd74b391125874b89d7c98c93b3590863da450ef,0,True,8836b397e594eaaa696523cf9c2dfc5b475ab3cbd81a2a7cf36e8b4a5c0bcca9,"{""cash_route_feasible"":true,""final_cash_equity_reconciled"":true,""maximum_open_risk_respected"":true,""maximum_positions_respected"":true,""metric_capital_feasible"":true,""metric_minimum_cash_nonnegative"":true,""route_minimum_cash_nonnegative"":true}",2.0,2241,-5.375901251135135,94581.09153885562,520,0.5287231588079624,1.4985014985014986,0.0225,3,5893db53ecc96eeb1037256bff2d891a59dfc8018e20dd32de9407ee04fb09da,36.106187731224054,-0.0008064235326608049,False,-0.05418908461144378,0,DOGE-USDT,False,False,False,0.9882117610780142,False,52,"{""ADMITTED"":1008,""REJECTED_ENGINE_CONFLICT"":151,""REJECTED_ENGINE_COOLDOWN"":41,""REJECTED_INSUFFICIENT_CASH"":520,""REJECTED_MAX_OPEN_RISK"":75,""REJECTED_SAME_SYMBOL_ACTIVE"":446}",LOAO,rd18-p3e-sensitivity-run-v1,False,1008,259d941f388d312f936ce3488af0f68d8f779e8bfad455242c6c0d654e1f208f,E2,0.3392857142857143
20,0.11774167720806483,2208,844c8c46c4fada50046c12e53bf1dee62a31c07497977f8a027db1710b916b02,0,True,8836b397e594eaaa696523cf9c2dfc5b475ab3cbd81a2a7cf36e8b4a5c0bcca9,"{""cash_route_feasible"":true,""final_cash_equity_reconciled"":true,""maximum_open_risk_respected"":true,""maximum_positions_respected"":true,""metric_capital_feasible"":true,""metric_minimum_cash_nonnegative"":true,""route_minimum_cash_nonnegative"":true}",1.0,2208,74.05688542748825,189756.9451381168,96,0.20752565520030575,1.4985014985014986,0.0225,4,d6a26d1fa92770f861a0122eef76e09e67e551cfcc7be8e58591910e9c63acdf,1061.285452441909,0.009319011600236182,False,0.8975694513811681,0,DOT-USDT,True,False,False,1.182306134913709,True,20,"{""ADMITTED"":1212,""REJECTED_ENGINE_CONFLICT"":151,""REJECTED_ENGINE_COOLDOWN"":52,""REJECTED_INSUFFICIENT_CASH"":96,""REJECTED_MAX_OPEN_RISK"":171,""REJECTED_SAME_SYMBOL_ACTIVE"":526}",LOAO,rd18-p3e-sensitivity-run-v1,True,1212,d28fc485cb1ec289439f7f34b335893d3eb652d1d9453d3cb37f4ff6687c897e,E2,0.39851485148514854
20,-0.015216872195991882,2208,844c8c46c4fada50046c12e53bf1dee62a31c07497977f8a027db1710b916b02,0,True,8836b397e594eaaa696523cf9c2dfc5b475ab3cbd81a2a7cf36e8b4a5c0bcca9,"{""cash_route_feasible"":true,""final_cash_equity_reconciled"":true,""maximum_open_risk_respected"":true,""maximum_positions_respected"":true,""metric_capital_feasible"":true,""metric_minimum_cash_nonnegative"":true,""route_minimum_cash_nonnegative"":true}",2.0,2208,-8.404224320550385,91553.75455784662,496,0.5481843162037597,1.4985014985014986,0.0225,3,d6a26d1fa92770f861a0122eef76e09e67e551cfcc7be8e58591910e9c63acdf,216.5907999919582,-0.0012770036751839076,False,-0.08446245442153377,0,DOT-USDT,False,False,False,0.9817409411470182,False,20,"{""ADMITTED"":1005,""REJECTED_ENGINE_CONFLICT"":151,""REJECTED_ENGINE_COOLDOWN"":40,""REJECTED_INSUFFICIENT_CASH"":496,""REJECTED_MAX_OPEN_RISK"":73,""REJECTED_SAME_SYMBOL_ACTIVE"":443}",LOAO,rd18-p3e-sensitivity-run-v1,False,1005,d752447612544d82031f08d2362fff8dcda6a3292e5953cf41d89d1fe1ade420,E2,0.3333333333333333
301,0.05130059402151077,2114,a1972996d89a68d4d4aa5c223b8338069b35c7ed008570ce162c5fe3494b30a5,18,True,8836b397e594eaaa696523cf9c2dfc5b475ab3cbd81a2a7cf36e8b4a5c0bcca9,"{""cash_route_feasible"":true,""final_cash_equity_reconciled"":true,""maximum_open_risk_respected"":true,""maximum_positions_respected"":true,""metric_capital_feasible"":true,""metric_minimum_cash_nonnegative"":true,""route_minimum_cash_nonnegative"":true}",1.0,2114,28.588613448524182,133362.91189442767,203,0.38826364254901224,1.3792458628107735,0.0225,3,59bfcb1062f2e01ecd0497f008003a2a97b88f05803723b0d7f4287ee6460a16,12.054639181456878,0.0041777072763280465,False,0.3336291189442766,0,ETH-USDT,True,False,False,1.0664778657962646,True,283,"{""ADMITTED"":1167,""REJECTED_ENGINE_CONFLICT"":149,""REJECTED_ENGINE_COOLDOWN"":52,""REJECTED_INSUFFICIENT_CASH"":203,""REJECTED_MAX_OPEN_RISK"":92,""REJECTED_SAME_SYMBOL_ACTIVE"":451}",LOAO,rd18-p3e-sensitivity-run-v1,True,1167,d0cb7e931cd2c99116242bad0b9bd126edb02f7fc636bbed178839d89632a701,E2,0.38131962296486716
301,-0.05546166576281819,2114,a1972996d89a68d4d4aa5c223b8338069b35c7ed008570ce162c5fe3494b30a5,18,True,8836b397e594eaaa696523cf9c2dfc5b475ab3cbd81a2a7cf36e8b4a5c0bcca9,"{""cash_route_feasible"":true,""final_cash_equity_reconciled"":true,""maximum_open_risk_respected"":true,""maximum_positions_respected"":true,""metric_capital_feasible"":true,""metric_minimum_cash_nonnegative"":true,""route_minimum_cash_nonnegative"":true}",2.0,2114,-30.623690292916013,72009.9470722746,635,0.7582997880159184,1.1170121375109638,0.0225,3,59bfcb1062f2e01ecd0497f008003a2a97b88f05803723b0d7f4287ee6460a16,102.479374078619,-0.004743630449187131,False,-0.27990052927725395,0,ETH-USDT,False,False,False,0.9372205971568657,False,283,"{""ADMITTED"":914,""REJECTED_ENGINE_CONFLICT"":149,""REJECTED_ENGINE_COOLDOWN"":40,""REJECTED_INSUFFICIENT_CASH"":635,""REJECTED_MAX_OPEN_RISK"":32,""REJECTED_SAME_SYMBOL_ACTIVE"":344}",LOAO,rd18-p3e-sensitivity-run-v1,False,914,887480e116beada74e41986f858e5922fb32706a3b42f640fda41514e232037a,E2,0.31400437636761486
5,0.12042513205591332,2212,0501c021b1cd6b64fba8ee6989cecddff06ff2bd4d6f81dd7ec68a8167699860,0,True,8836b397e594eaaa696523cf9c2dfc5b475ab3cbd81a2a7cf36e8b4a5c0bcca9,"{""cash_route_feasible"":true,""final_cash_equity_reconciled"":true,""maximum_open_risk_respected"":true,""maximum_positions_respected"":true,""metric_capital_feasible"":true,""metric_minimum_cash_nonnegative"":true,""route_minimum_cash_nonnegative"":true}",1.0,2212,75.98163040195713,192393.66256878103,96,0.19130184923206606,1.4985014985014986,0.0225,4,b613166d9ce8ade3952a91221fc66c9e6e42271e160eefe5e45e8641893271fa,1061.285452441909,0.009520719378022457,False,0.9239366256878103,0,ICP-USDT,True,False,False,1.1883598667531559,True,5,"{""ADMITTED"":1216,""REJECTED_ENGINE_CONFLICT"":152,""REJECTED_ENGINE_COOLDOWN"":49,""REJECTED_INSUFFICIENT_CASH"":96,""REJECTED_MAX_OPEN_RISK"":163,""REJECTED_SAME_SYMBOL_ACTIVE"":536}",LOAO,rd18-p3e-sensitivity-run-v1,True,1216,fa65d48b0ff11a10ec3f2798d0b467e3a334d0007e1b153857198e9023377d63,E2,0.40213815789473684
5,-0.016470433845866994,2212,0501c021b1cd6b64fba8ee6989cecddff06ff2bd4d6f81dd7ec68a8167699860,0,True,8836b397e594eaaa696523cf9c2dfc5b475ab3cbd81a2a7cf36e8b4a5c0bcca9,"{""cash_route_feasible"":true,""final_cash_equity_reconciled"":true,""maximum_open_risk_respected"":true,""maximum_positions_respected"":true,""metric_capital_feasible"":true,""metric_minimum_cash_nonnegative"":true,""route_minimum_cash_nonnegative"":true}",2.0,2212,-9.114898656081161,90885.10134391858,511,0.5664815346551826,1.4985014985014986,0.0225,3,b613166d9ce8ade3952a91221fc66c9e6e42271e160eefe5e45e8641893271fa,216.5907999919582,-0.0013830077142159558,False,-0.09114898656081427,0,ICP-USDT,False,False,False,0.9801203242940848,False,5,"{""ADMITTED"":1000,""REJECTED_ENGINE_CONFLICT"":152,""REJECTED_ENGINE_COOLDOWN"":39,""REJECTED_INSUFFICIENT_CASH"":511,""REJECTED_MAX_OPEN_RISK"":65,""REJECTED_SAME_SYMBOL_ACTIVE"":445}",LOAO,rd18-p3e-sensitivity-run-v1,False,1000,bb3cb70c8c9e514e5f5a976f43ffa919023f7e8fdfeaf1a1a7c57d0f27eb9869,E2,0.335
16,0.11096254621698831,2191,803e5794118c3efc8e593c8503fe674677b48dfc8e58f41a0c2d08159b3366b0,0,True,8836b397e594eaaa696523cf9c2dfc5b475ab3cbd81a2a7cf36e8b4a5c0bcca9,"{""cash_route_feasible"":true,""final_cash_equity_reconciled"":true,""maximum_open_risk_respected"":true,""maximum_positions_respected"":true,""metric_capital_feasible"":true,""metric_minimum_cash_nonnegative"":true,""route_minimum_cash_nonnegative"":true}",1.0,2191,68.84084375767533,183228.5801030304,96,0.2222492133430064,1.4985014985014986,0.0225,4,a5aaa4929503a10478fb61b17f90562ace9b2c784a788e9e3212a3799870897f,1061.285452441909,0.0088074592873304,False,0.832285801030304,0,INJ-USDT,True,False,False,1.170695949235714,True,16,"{""ADMITTED"":1209,""REJECTED_ENGINE_CONFLICT"":150,""REJECTED_ENGINE_COOLDOWN"":52,""REJECTED_INSUFFICIENT_CASH"":96,""REJECTED_MAX_OPEN_RISK"":157,""REJECTED_SAME_SYMBOL_ACTIVE"":527}",LOAO,rd18-p3e-sensitivity-run-v1,True,1209,377225ca39a68210b08d2f24a363ebb979150a3984d31b5ed6f113d5150fb587,E2,0.4011579818031431
16,-0.01342782520449537,2191,803e5794118c3efc8e593c8503fe674677b48dfc8e58f41a0c2d08159b3366b0,0,True,8836b397e594eaaa696523cf9c2dfc5b475ab3cbd81a2a7cf36e8b4a5c0bcca9,"{""cash_route_feasible"":true,""final_cash_equity_reconciled"":true,""maximum_open_risk_respected"":true,""maximum_positions_respected"":true,""metric_capital_feasible"":true,""metric_minimum_cash_nonnegative"":true,""route_minimum_cash_nonnegative"":true}",2.0,2191,-7.447688859334398,92515.07269636872,480,0.5420045074416121,1.4985014985014986,0.0225,3,a5aaa4929503a10478fb61b17f90562ace9b2c784a788e9e3212a3799870897f,215.2233099911391,-0.001125931804810687,False,-0.07484927303631284,0,INJ-USDT,False,False,False,0.9836900656900253,False,16,"{""ADMITTED"":1005,""REJECTED_ENGINE_CONFLICT"":150,""REJECTED_ENGINE_COOLDOWN"":41,""REJECTED_INSUFFICIENT_CASH"":480,""REJECTED_MAX_OPEN_RISK"":65,""REJECTED_SAME_SYMBOL_ACTIVE"":450}",LOAO,rd18-p3e-sensitivity-run-v1,False,1005,ebaf2ae5efd7feb5e634c4d9f3e0cdbaa0eaaf1b0dd40ebaf6b7b0c1b5d2d8ac,E2,0.3373134328358209
8,0.11439448172088973,2210,a0d997d1b37bef8a347bf99dc058c022750b375ad9f89724b3f07e93681d695d,0,True,8836b397e594eaaa696523cf9c2dfc5b475ab3cbd81a2a7cf36e8b4a5c0bcca9,"{""cash_route_feasible"":true,""final_cash_equity_reconciled"":true,""maximum_open_risk_respected"":true,""maximum_positions_respected"":true,""metric_capital_feasible"":true,""metric_minimum_cash_nonnegative"":true,""route_minimum_cash_nonnegative"":true}",1.0,2210,70.90980608484115,186509.96342350714,96,0.20164370304155832,1.4985014985014986,0.0225,4,db07f29fedcd5a868b4bc9c6e1eaff594ee85adf95779b52b586dcba865b6ba5,1061.285452441909,0.00906678920012527,False,0.8650996342350714,0,JASMY-USDT,True,False,False,1.1747496788474456,True,8,"{""ADMITTED"":1220,""REJECTED_ENGINE_CONFLICT"":150,""REJECTED_ENGINE_COOLDOWN"":52,""REJECTED_INSUFFICIENT_CASH"":96,""REJECTED_MAX_OPEN_RISK"":161,""REJECTED_SAME_SYMBOL_ACTIVE"":531}",LOAO,rd18-p3e-sensitivity-run-v1,True,1220,1d41b4f9b8da2b19c9a9f4ba172a2f2a4c51ccab6d1cc97239a1cad9d7fc333a,E2,0.39918032786885244
8,-0.015810393996540828,2210,a0d997d1b37bef8a347bf99dc058c022750b375ad9f89724b3f07e93681d695d,0,True,8836b397e594eaaa696523cf9c2dfc5b475ab3cbd81a2a7cf36e8b4a5c0bcca9,"{""cash_route_feasible"":true,""final_cash_equity_reconciled"":true,""maximum_open_risk_respected"":true,""maximum_positions_respected"":true,""metric_capital_feasible"":true,""metric_minimum_cash_nonnegative"":true,""route_minimum_cash_nonnegative"":true}",2.0,2210,-8.70241946210021,91236.66360166481,497,0.5502227272051612,1.4985014985014986,0.0225,3,db07f29fedcd5a868b4bc9c6e1eaff594ee85adf95779b52b586dcba865b6ba5,69.00274388392427,-0.0013271778082025731,False,-0.08763336398335186,0,JASMY-USDT,False,False,False,0.9810277822646022,False,8,"{""ADMITTED"":1007,""REJECTED_ENGINE_CONFLICT"":150,""REJECTED_ENGINE_COOLDOWN"":40,""REJECTED_INSUFFICIENT_CASH"":497,""REJECTED_MAX_OPEN_RISK"":65,""REJECTED_SAME_SYMBOL_ACTIVE"":451}",LOAO,rd18-p3e-sensitivity-run-v1,False,1007,5dedabc0718790266fbc31210ac47ac76d2db85fcd699bee7530da9ca9ffec38,E2,0.3346573982125124
115,0.05515933797538075,2232,294b1b6a3dfae49428d0b6102fa6464cec835cde4a0ba1ab17a139a65a11d76b,18,True,8836b397e594eaaa696523cf9c2dfc5b475ab3cbd81a2a7cf36e8b4a5c0bcca9,"{""cash_route_feasible"":true,""final_cash_equity_reconciled"":true,""maximum_open_risk_respected"":true,""maximum_positions_respected"":true,""metric_capital_feasible"":true,""metric_minimum_cash_nonnegative"":true,""route_minimum_cash_nonnegative"":true}",1.0,2232,30.760080194934574,136204.61438943841,233,0.29874365351012955,1.4985014985014986,0.0225,3,326af4b1599324bed9ed1c6f5cc37fe9b95f9004f4b240ac4721d1c659df4260,10.048366092574724,0.004484340260548558,False,0.36204614389438405,0,KCS-USDT,True,False,False,1.0747128102104118,True,97,"{""ADMITTED"":1177,""REJECTED_ENGINE_CONFLICT"":152,""REJECTED_ENGINE_COOLDOWN"":50,""REJECTED_INSUFFICIENT_CASH"":233,""REJECTED_MAX_OPEN_RISK"":123,""REJECTED_SAME_SYMBOL_ACTIVE"":497}",LOAO,rd18-p3e-sensitivity-run-v1,True,1177,93550b8afb57257e265eaead4f25111fdb86dc45cc15277fc79f8b74d2ba4711,E2,0.39932030586236195
115,-0.03132718855406447,2232,294b1b6a3dfae49428d0b6102fa6464cec835cde4a0ba1ab17a139a65a11d76b,18,True,8836b397e594eaaa696523cf9c2dfc5b475ab3cbd81a2a7cf36e8b4a5c0bcca9,"{""cash_route_feasible"":true,""final_cash_equity_reconciled"":true,""maximum_open_risk_respected"":true,""maximum_positions_respected"":true,""metric_capital_feasible"":true,""metric_minimum_cash_nonnegative"":true,""route_minimum_cash_nonnegative"":true}",2.0,2232,-17.254775197187307,83262.86805872784,589,0.5988995540639884,1.3720743806982152,0.0225,3,326af4b1599324bed9ed1c6f5cc37fe9b95f9004f4b240ac4721d1c659df4260,48.65178895712961,-0.002648850587517293,False,-0.16737131941272165,0,KCS-USDT,False,False,False,0.9625307323809761,False,97,"{""ADMITTED"":970,""REJECTED_ENGINE_CONFLICT"":152,""REJECTED_ENGINE_COOLDOWN"":44,""REJECTED_INSUFFICIENT_CASH"":589,""REJECTED_MAX_OPEN_RISK"":60,""REJECTED_SAME_SYMBOL_ACTIVE"":417}",LOAO,rd18-p3e-sensitivity-run-v1,False,970,e95c02c9f9e0d109d3e2d5a727bf65876d837f6f5493ba100ed7602704927f35,E2,0.3402061855670103
6,0.12174854602006224,2214,be3bff8fad52b5e3391d7e669881fe4d81430b077fc573df1b2da38f36c02c66,0,True,8836b397e594eaaa696523cf9c2dfc5b475ab3cbd81a2a7cf36e8b4a5c0bcca9,"{""cash_route_feasible"":true,""final_cash_equity_reconciled"":true,""maximum_open_risk_respected"":true,""maximum_positions_respected"":true,""metric_capital_feasible"":true,""metric_minimum_cash_nonnegative"":true,""route_minimum_cash_nonnegative"":true}",1.0,2214,76.4939828201088,193705.12895463445,96,0.19130184923206606,1.4985014985014986,0.0225,4,fcd771a9568dd8240521e64ce94a03058584a0613c951aac4440aa39567c13e9,1061.285452441909,0.0096200336952883,False,0.9370512895463445,0,LINK-USDT,True,False,False,1.1881489224353645,True,6,"{""ADMITTED"":1225,""REJECTED_ENGINE_CONFLICT"":151,""REJECTED_ENGINE_COOLDOWN"":53,""REJECTED_INSUFFICIENT_CASH"":96,""REJECTED_MAX_OPEN_RISK"":158,""REJECTED_SAME_SYMBOL_ACTIVE"":531}",LOAO,rd18-p3e-sensitivity-run-v1,True,1225,dd21d6424955ba2694a2c0990f43679d16fdb5f99c2043b00c9cee33dc3275b4,E2,0.39755102040816326
6,-0.01705851368902167,2214,be3bff8fad52b5e3391d7e669881fe4d81430b077fc573df1b2da38f36c02c66,0,True,8836b397e594eaaa696523cf9c2dfc5b475ab3cbd81a2a7cf36e8b4a5c0bcca9,"{""cash_route_feasible"":true,""final_cash_equity_reconciled"":true,""maximum_open_risk_respected"":true,""maximum_positions_respected"":true,""metric_capital_feasible"":true,""metric_minimum_cash_nonnegative"":true,""route_minimum_cash_nonnegative"":true}",2.0,2214,-9.370962901487545,90572.8113211032,506,0.5598980565840344,1.4985014985014986,0.0225,3,fcd771a9568dd8240521e64ce94a03058584a0613c951aac4440aa39567c13e9,2.3064010727393907,-0.0014327797755158134,False,-0.09427188678896792,0,LINK-USDT,False,False,False,0.9795272629162464,False,6,"{""ADMITTED"":1006,""REJECTED_ENGINE_CONFLICT"":151,""REJECTED_ENGINE_COOLDOWN"":40,""REJECTED_INSUFFICIENT_CASH"":506,""REJECTED_MAX_OPEN_RISK"":65,""REJECTED_SAME_SYMBOL_ACTIVE"":446}",LOAO,rd18-p3e-sensitivity-run-v1,False,1006,7c2dd3955aee9d663bea3ed9d5d95764b54dfd69e5ab5d6b60ad59e26dc85935,E2,0.33399602385685884
117,0.0967097241834638,2184,a34d310e0687675744f0f0aba9fe12c43f0567fc0ed5e4788fdb54df52fb293d,18,True,8836b397e594eaaa696523cf9c2dfc5b475ab3cbd81a2a7cf36e8b4a5c0bcca9,"{""cash_route_feasible"":true,""final_cash_equity_reconciled"":true,""maximum_open_risk_respected"":true,""maximum_positions_respected"":true,""metric_capital_feasible"":true,""metric_minimum_cash_nonnegative"":true,""route_minimum_cash_nonnegative"":true}",1.0,2184,60.12588126930862,170106.77756001454,170,0.232936452348531,1.4985014985014986,0.0225,4,16bdfdd6fe91ebaa1a44cbdad4000868dc136e68c1e0a10868e33fe9ac7d3075,293.3485960594262,0.007722544336969506,False,0.7010677756001453,0,LTC-USDT,True,False,False,1.148442899794541,True,99,"{""ADMITTED"":1166,""REJECTED_ENGINE_CONFLICT"":151,""REJECTED_ENGINE_COOLDOWN"":53,""REJECTED_INSUFFICIENT_CASH"":170,""REJECTED_MAX_OPEN_RISK"":147,""REJECTED_SAME_SYMBOL_ACTIVE"":497}",LOAO,rd18-p3e-sensitivity-run-v1,True,1166,9978701cc42073770498eb6bf2f65e092a78b0465f18de078405e47b869e1430,E2,0.4013722126929674
117,-0.013695711544219558,2184,a34d310e0687675744f0f0aba9fe12c43f0567fc0ed5e4788fdb54df52fb293d,18,True,8836b397e594eaaa696523cf9c2dfc5b475ab3cbd81a2a7cf36e8b4a5c0bcca9,"{""cash_route_feasible"":true,""final_cash_equity_reconciled"":true,""maximum_open_risk_respected"":true,""maximum_positions_respected"":true,""metric_capital_feasible"":true,""metric_minimum_cash_nonnegative"":true,""route_minimum_cash_nonnegative"":true}",2.0,2184,-7.637037685408638,92370.59935227655,505,0.5182033099127408,1.324611381490356,0.0225,3,16bdfdd6fe91ebaa1a44cbdad4000868dc136e68c1e0a10868e33fe9ac7d3075,53.08513655223942,-0.0011485368434265286,False,-0.0762940064772345,0,LTC-USDT,False,False,False,0.9832227576217223,False,99,"{""ADMITTED"":999,""REJECTED_ENGINE_CONFLICT"":151,""REJECTED_ENGINE_COOLDOWN"":42,""REJECTED_INSUFFICIENT_CASH"":505,""REJECTED_MAX_OPEN_RISK"":58,""REJECTED_SAME_SYMBOL_ACTIVE"":429}",LOAO,rd18-p3e-sensitivity-run-v1,False,999,a3b67b29176f71cf8b705b6fb78f156395945efa6fd16b376902d102f1aa419a,E2,0.3333333333333333
