raw_candidate_code,candidate_pair,canonical_asset_id,discovery_channels,earliest_discovery_timestamp,explicit_pair_evidence,candidate_only_evidence,current_metadata_only,historical_download_catalogue,listing_evidence_count,delisting_evidence_count,identity_status,probe_status,valid_kline_observation_count,first_observed_open,last_observed_open,membership_classification,p0b_terminal_resolution,p0b_probe_completed,p0b_boundary_acquired,p0b_archive_evidence,p0b_final_membership
ANALOS,ANALOS-USDT,ANALOS,announcement_listing;current_currency_non_causal_seed,,,True,False,False,1,0,HIGH,PROBED,0,,,NO_HISTORICAL_KLINES_FOUND,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,True,False,False,False
ANC,ANC-USDT,ANC,announcement_listing;current_currency_non_causal_seed,,,True,False,False,1,0,HIGH,PROBED,0,,,NO_HISTORICAL_KLINES_FOUND,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,True,False,False,False
AND,AND-USDT,AND,announcement_listing,,,True,False,False,14,0,HIGH,PROBED,0,,,NO_HISTORICAL_KLINES_FOUND,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,True,False,False,False
ANG,ANG-USDT,ANG,current_currency_non_causal_seed,,,True,True,False,0,0,HIGH,NOT_PROBED_SAFETY_BOUND,0,,,CURRENT_METADATA_ONLY_UNPROVEN,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,True,False,False,False
ANI,ANI-USDT,ANI,current_currency_non_causal_seed,,,True,True,False,0,0,HIGH,NOT_PROBED_SAFETY_BOUND,0,,,CURRENT_METADATA_ONLY_UNPROVEN,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,True,False,False,False
ANIME,ANIME-USDT,ANIME,current_currency_non_causal_seed,,,True,True,False,0,0,HIGH,NOT_PROBED_SAFETY_BOUND,0,,,CURRENT_METADATA_ONLY_UNPROVEN,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,True,False,False,False
ANKR,ANKR-USDT,ANKR,announcement_explicit_spot_pair;announcement_listing;current_currency_non_causal_seed,,ANKR-BTC;ANKR-ETH,False,False,False,1,0,HIGH,PROBED,21,2022-01-15T00:00:00+00:00,2024-01-21T00:00:00+00:00,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,True,True,False,True
ANLOG,ANLOG-USDT,ANLOG,current_currency_non_causal_seed,,,True,True,False,0,0,HIGH,NOT_PROBED_SAFETY_BOUND,0,,,CURRENT_METADATA_ONLY_UNPROVEN,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,True,False,False,False
ANOME,ANOME-USDT,ANOME,current_currency_non_causal_seed,,,True,True,False,0,0,HIGH,NOT_PROBED_SAFETY_BOUND,0,,,CURRENT_METADATA_ONLY_UNPROVEN,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,True,False,False,False
ANSEM,ANSEM-USDT,ANSEM,current_currency_non_causal_seed,,,True,True,False,0,0,HIGH,NOT_PROBED_SAFETY_BOUND,0,,,CURRENT_METADATA_ONLY_UNPROVEN,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,True,False,False,False
ANT,ANT-USDT,ANT,announcement_listing;current_currency_non_causal_seed,,,True,False,False,1,0,HIGH,PROBED,0,,,NO_HISTORICAL_KLINES_FOUND,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,True,False,False,False
ANTFUN,ANTFUN-USDT,ANTFUN,current_currency_non_causal_seed,,,True,True,False,0,0,HIGH,NOT_PROBED_SAFETY_BOUND,0,,,CURRENT_METADATA_ONLY_UNPROVEN,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,True,False,False,False
ANTOLD,ANTOLD-USDT,ANTOLD,current_currency_non_causal_seed,,,True,True,False,0,0,HIGH,NOT_PROBED_SAFETY_BOUND,0,,,CURRENT_METADATA_ONLY_UNPROVEN,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,True,False,False,False
ANYONE,ANYONE-USDT,ANYONE,current_currency_non_causal_seed,,,True,True,False,0,0,HIGH,NOT_PROBED_SAFETY_BOUND,0,,,CURRENT_METADATA_ONLY_UNPROVEN,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,True,False,False,False
AOA,AOA-USDT,AOA,current_currency_non_causal_seed,,,True,True,False,0,0,HIGH,NOT_PROBED_SAFETY_BOUND,0,,,CURRENT_METADATA_ONLY_UNPROVEN,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,True,False,False,False
AOG,AOG-USDT,AOG,announcement_listing;current_currency_non_causal_seed,,,True,False,False,1,0,HIGH,PROBED,0,,,NO_HISTORICAL_KLINES_FOUND,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,True,False,False,False
AOS,AOS-USDT,AOS,current_currency_non_causal_seed,,,True,True,False,0,0,HIGH,NOT_PROBED_SAFETY_BOUND,0,,,CURRENT_METADATA_ONLY_UNPROVEN,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,True,False,False,False
APE,APE-USDT,APE,announcement_listing;current_currency_non_causal_seed,,,True,False,False,1,0,HIGH,PROBED,14,2023-01-15T00:00:00+00:00,2024-01-21T00:00:00+00:00,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,True,True,False,True
APE3L,APE3L-USDT,APE3L,current_currency_non_causal_seed,,,True,True,False,0,0,HIGH,NOT_PROBED_SAFETY_BOUND,0,,,CURRENT_METADATA_ONLY_UNPROVEN,INVALID_OR_EXCLUDED_PRODUCT,True,False,False,False
APE3S,APE3S-USDT,APE3S,current_currency_non_causal_seed,,,True,True,False,0,0,HIGH,NOT_PROBED_SAFETY_BOUND,0,,,CURRENT_METADATA_ONLY_UNPROVEN,INVALID_OR_EXCLUDED_PRODUCT,True,False,False,False
APH,APH-USDT,APH,current_currency_non_causal_seed,,,True,True,False,0,0,HIGH,NOT_PROBED_SAFETY_BOUND,0,,,CURRENT_METADATA_ONLY_UNPROVEN,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,True,False,False,False
API3,API3-USDT,API3,announcement_listing;current_currency_non_causal_seed,,,True,False,False,1,0,HIGH,PROBED,28,2021-01-15T00:00:00+00:00,2024-01-21T00:00:00+00:00,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,True,True,False,True
APL,APL-USDT,APL,announcement_listing;current_currency_non_causal_seed,,,True,False,False,1,0,HIGH,PROBED,0,,,NO_HISTORICAL_KLINES_FOUND,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,True,False,False,False
APP,APP-USDT,APP,announcement_listing;current_currency_non_causal_seed,,,True,False,False,1,0,HIGH,PROBED,0,,,NO_HISTORICAL_KLINES_FOUND,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,True,False,False,False
APR,APR-USDT,APR,current_currency_non_causal_seed,,,True,True,False,0,0,HIGH,NOT_PROBED_SAFETY_BOUND,0,,,CURRENT_METADATA_ONLY_UNPROVEN,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,True,False,False,False
APT,APT-USDT,APT,announcement_listing;current_currency_non_causal_seed,,,True,False,False,1,0,HIGH,PROBED,14,2023-01-15T00:00:00+00:00,2024-01-21T00:00:00+00:00,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,True,True,False,True
APT2L,APT2L-USDT,APT2L,current_currency_non_causal_seed,,,True,True,False,0,0,HIGH,NOT_PROBED_SAFETY_BOUND,0,,,CURRENT_METADATA_ONLY_UNPROVEN,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,True,True,False,True
APT2S,APT2S-USDT,APT2S,current_currency_non_causal_seed,,,True,True,False,0,0,HIGH,NOT_PROBED_SAFETY_BOUND,0,,,CURRENT_METADATA_ONLY_UNPROVEN,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,True,True,False,True
AR,AR-USDT,AR,announcement_listing;current_currency_non_causal_seed,,,True,False,False,1,0,HIGH,PROBED,21,2022-01-15T00:00:00+00:00,2024-01-21T00:00:00+00:00,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,True,True,False,True
ARB,ARB-USDT,ARB,announcement_explicit_spot_pair;announcement_listing;current_currency_non_causal_seed,,ARB-USDC,False,False,False,3,0,HIGH,PROBED,7,2024-01-15T00:00:00+00:00,2024-01-21T00:00:00+00:00,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,True,True,False,True
ARB3L,ARB3L-USDT,ARB3L,current_currency_non_causal_seed,,,True,True,False,0,0,HIGH,NOT_PROBED_SAFETY_BOUND,0,,,CURRENT_METADATA_ONLY_UNPROVEN,INVALID_OR_EXCLUDED_PRODUCT,True,False,False,False
ARB3S,ARB3S-USDT,ARB3S,current_currency_non_causal_seed,,,True,True,False,0,0,HIGH,NOT_PROBED_SAFETY_BOUND,0,,,CURRENT_METADATA_ONLY_UNPROVEN,INVALID_OR_EXCLUDED_PRODUCT,True,False,False,False
ARC,ARC-USDT,ARC,announcement_listing,,,True,False,False,1,0,HIGH,PROBED,0,,,NO_HISTORICAL_KLINES_FOUND,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,True,False,False,False
ARCA,ARCA-USDT,ARCA,announcement_listing;current_currency_non_causal_seed,,,True,False,False,1,0,HIGH,PROBED,0,,,NO_HISTORICAL_KLINES_FOUND,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,True,False,False,False
ARCOLD,ARCOLD-USDT,ARCOLD,current_currency_non_causal_seed,,,True,True,False,0,0,HIGH,NOT_PROBED_SAFETY_BOUND,0,,,CURRENT_METADATA_ONLY_UNPROVEN,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,True,False,False,False
ARCSOL,ARCSOL-USDT,ARCSOL,current_currency_non_causal_seed,,,True,True,False,0,0,HIGH,NOT_PROBED_SAFETY_BOUND,0,,,CURRENT_METADATA_ONLY_UNPROVEN,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,True,False,False,False
ARE,ARE-USDT,ARE,announcement_listing,,,True,False,False,1,0,HIGH,PROBED,0,,,NO_HISTORICAL_KLINES_FOUND,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,True,False,False,False
ARIA,ARIA-USDT,ARIA,current_currency_non_causal_seed,,,True,True,False,0,0,HIGH,NOT_PROBED_SAFETY_BOUND,0,,,CURRENT_METADATA_ONLY_UNPROVEN,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,True,False,False,False
ARKER,ARKER-USDT,ARKER,announcement_listing;current_currency_non_causal_seed,,,True,False,False,1,0,HIGH,PROBED,0,,,NO_HISTORICAL_KLINES_FOUND,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,True,False,False,False
ARKM,ARKM-USDT,ARKM,announcement_listing;current_currency_non_causal_seed,,,True,False,False,1,0,HIGH,PROBED,7,2024-01-15T00:00:00+00:00,2024-01-21T00:00:00+00:00,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,True,True,False,True
ARN,ARN-USDT,ARN,current_currency_non_causal_seed,,,True,True,False,0,0,HIGH,NOT_PROBED_SAFETY_BOUND,0,,,CURRENT_METADATA_ONLY_UNPROVEN,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,True,False,False,False
ARNM,ARNM-USDT,ARNM,announcement_listing;current_currency_non_causal_seed,,,True,False,False,1,0,HIGH,PROBED,0,,,NO_HISTORICAL_KLINES_FOUND,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,True,False,False,False
ARPA,ARPA-USDT,ARPA,announcement_explicit_spot_pair;announcement_listing;current_currency_non_causal_seed;rd18_p0_historical_evidence,,ARPA-USDT,False,False,False,1,0,HIGH,PROBED,35,2020-01-15T00:00:00+00:00,2024-01-21T00:00:00+00:00,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,True,True,False,True
ARPADOWN,ARPADOWN-USDT,ARPADOWN,current_currency_non_causal_seed,,,True,True,False,0,0,HIGH,NOT_PROBED_SAFETY_BOUND,0,,,CURRENT_METADATA_ONLY_UNPROVEN,INVALID_OR_EXCLUDED_PRODUCT,True,False,False,False
ARPAUP,ARPAUP-USDT,ARPAUP,current_currency_non_causal_seed,,,True,True,False,0,0,HIGH,NOT_PROBED_SAFETY_BOUND,0,,,CURRENT_METADATA_ONLY_UNPROVEN,INVALID_OR_EXCLUDED_PRODUCT,True,False,False,False
ARRR,ARRR-USDT,ARRR,announcement_listing;current_currency_non_causal_seed,,,True,False,False,1,0,HIGH,PROBED,0,,,NO_HISTORICAL_KLINES_FOUND,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,True,False,False,False
ARS,ARS-USDT,ARS,current_currency_non_causal_seed,,,True,True,False,0,0,HIGH,NOT_PROBED_SAFETY_BOUND,0,,,CURRENT_METADATA_ONLY_UNPROVEN,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,True,False,False,False
ART,ART-USDT,ART,current_currency_non_causal_seed,,,True,True,False,0,0,HIGH,NOT_PROBED_SAFETY_BOUND,0,,,CURRENT_METADATA_ONLY_UNPROVEN,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,True,False,False,False
ARTFI,ARTFI-USDT,ARTFI,current_currency_non_causal_seed,,,True,True,False,0,0,HIGH,NOT_PROBED_SAFETY_BOUND,0,,,CURRENT_METADATA_ONLY_UNPROVEN,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,True,True,False,True
ARTY,ARTY-USDT,ARTY,announcement_listing;current_currency_non_causal_seed,,,True,False,False,1,0,HIGH,PROBED,7,2024-01-15T00:00:00+00:00,2024-01-21T00:00:00+00:00,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,True,True,False,True
ARX,ARX-USDT,ARX,announcement_listing;current_currency_non_causal_seed,,,True,False,False,1,0,HIGH,PROBED,0,,,NO_HISTORICAL_KLINES_FOUND,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,True,False,False,False
ARXOLD,ARXOLD-USDT,ARXOLD,current_currency_non_causal_seed,,,True,True,False,0,0,HIGH,NOT_PROBED_SAFETY_BOUND,0,,,CURRENT_METADATA_ONLY_UNPROVEN,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,True,False,False,False
ARY,ARY-USDT,ARY,current_currency_non_causal_seed,,,True,True,False,0,0,HIGH,NOT_PROBED_SAFETY_BOUND,0,,,CURRENT_METADATA_ONLY_UNPROVEN,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,True,False,False,False
ASD,ASD-USDT,ASD,current_currency_non_causal_seed,,,True,True,False,0,0,HIGH,NOT_PROBED_SAFETY_BOUND,0,,,CURRENT_METADATA_ONLY_UNPROVEN,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,True,False,False,False
ASI,ASI-USDT,ASI,announcement_listing;current_currency_non_causal_seed,,,True,False,False,2,0,HIGH,PROBED,0,,,NO_HISTORICAL_KLINES_FOUND,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,True,False,False,False
ASP,ASP-USDT,ASP,current_currency_non_causal_seed,,,True,True,False,0,0,HIGH,NOT_PROBED_SAFETY_BOUND,0,,,CURRENT_METADATA_ONLY_UNPROVEN,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,True,False,False,False
ASRR,ASRR-USDT,ASRR,current_currency_non_causal_seed,,,True,True,False,0,0,HIGH,NOT_PROBED_SAFETY_BOUND,0,,,CURRENT_METADATA_ONLY_UNPROVEN,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,True,False,False,False
ASSET,ASSET-USDT,ASSET,current_currency_non_causal_seed,,,True,True,False,0,0,HIGH,NOT_PROBED_SAFETY_BOUND,0,,,CURRENT_METADATA_ONLY_UNPROVEN,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,True,False,False,False
ASTER,ASTER-USDT,ASTER,current_currency_non_causal_seed,,,True,True,False,0,0,HIGH,NOT_PROBED_SAFETY_BOUND,0,,,CURRENT_METADATA_ONLY_UNPROVEN,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,True,False,False,False
ASTR,ASTR-USDT,ASTR,announcement_listing;current_currency_non_causal_seed,,,True,False,False,1,0,HIGH,PROBED,16,2022-01-20T00:00:00+00:00,2024-01-21T00:00:00+00:00,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,True,True,False,True
ASTRA,ASTRA-USDT,ASTRA,announcement_listing;current_currency_non_causal_seed,,,True,False,False,1,0,HIGH,PROBED,0,,,NO_HISTORICAL_KLINES_FOUND,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,True,False,False,False
ASTROBOY,ASTROBOY-USDT,ASTROBOY,current_currency_non_causal_seed,,,True,True,False,0,0,HIGH,NOT_PROBED_SAFETY_BOUND,0,,,CURRENT_METADATA_ONLY_UNPROVEN,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,True,False,False,False
ATA,ATA-USDT,ATA,announcement_listing;current_currency_non_causal_seed,,,True,False,False,1,0,HIGH,PROBED,21,2022-01-15T00:00:00+00:00,2024-01-21T00:00:00+00:00,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,True,True,False,True
ATEM,ATEM-USDT,ATEM,announcement_listing;current_currency_non_causal_seed,,,True,False,False,1,0,HIGH,PROBED,0,,,NO_HISTORICAL_KLINES_FOUND,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,True,False,False,False
ATH,ATH-USDT,ATH,announcement_listing;current_currency_non_causal_seed,,,True,False,False,2,0,HIGH,PROBED,0,,,NO_HISTORICAL_KLINES_FOUND,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,True,False,False,False
ATOM,ATOM-USDT,ATOM,announcement_explicit_spot_pair;announcement_listing;current_currency_non_causal_seed;rd18_p0_historical_evidence,,ATOM-BTC;ATOM-ETH;ATOM-USDT,False,False,False,1,0,HIGH,PROBED,35,2020-01-15T00:00:00+00:00,2024-01-21T00:00:00+00:00,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,True,True,False,True
ATOM3L,ATOM3L-USDT,ATOM3L,current_currency_non_causal_seed,,,True,True,False,0,0,HIGH,NOT_PROBED_SAFETY_BOUND,0,,,CURRENT_METADATA_ONLY_UNPROVEN,INVALID_OR_EXCLUDED_PRODUCT,True,False,False,False
ATOM3S,ATOM3S-USDT,ATOM3S,current_currency_non_causal_seed,,,True,True,False,0,0,HIGH,NOT_PROBED_SAFETY_BOUND,0,,,CURRENT_METADATA_ONLY_UNPROVEN,INVALID_OR_EXCLUDED_PRODUCT,True,False,False,False
ATOR,ATOR-USDT,ATOR,announcement_listing;current_currency_non_causal_seed,,,True,False,False,1,0,HIGH,PROBED,0,,,NO_HISTORICAL_KLINES_FOUND,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,True,False,False,False
ATWO,ATWO-USDT,ATWO,current_currency_non_causal_seed,,,True,True,False,0,0,HIGH,NOT_PROBED_SAFETY_BOUND,0,,,CURRENT_METADATA_ONLY_UNPROVEN,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,True,False,False,False
AUCTION,AUCTION-USDT,AUCTION,announcement_listing;current_currency_non_causal_seed,,,True,False,False,1,0,HIGH,PROBED,7,2024-01-15T00:00:00+00:00,2024-01-21T00:00:00+00:00,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,True,True,False,True
AUD,AUD-USDT,AUD,current_currency_non_causal_seed,,,True,True,False,0,0,HIGH,NOT_PROBED_SAFETY_BOUND,0,,,CURRENT_METADATA_ONLY_UNPROVEN,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,True,False,False,False
AUDIO,AUDIO-USDT,AUDIO,announcement_listing;current_currency_non_causal_seed,,,True,False,False,1,0,HIGH,PROBED,21,2022-01-15T00:00:00+00:00,2024-01-21T00:00:00+00:00,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,True,True,False,True
AURA,AURA-USDT,AURA,announcement_listing;current_currency_non_causal_seed,,,True,False,False,1,0,HIGH,PROBED,0,,,NO_HISTORICAL_KLINES_FOUND,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,True,False,False,False
AURORA,AURORA-USDT,AURORA,announcement_listing;current_currency_non_causal_seed,,,True,False,False,1,0,HIGH,PROBED,14,2023-01-15T00:00:00+00:00,2024-01-21T00:00:00+00:00,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,True,True,False,True
AURY,AURY-USDT,AURY,announcement_listing;current_currency_non_causal_seed,,,True,False,False,1,0,HIGH,PROBED,0,,,NO_HISTORICAL_KLINES_FOUND,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,True,False,False,False
AUSD,AUSD-USDT,AUSD,announcement_listing;current_currency_non_causal_seed,,,True,False,False,1,0,HIGH,PROBED,0,,,NO_HISTORICAL_KLINES_FOUND,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,True,False,False,False
AUTOS,AUTOS-USDT,AUTOS,announcement_listing;current_currency_non_causal_seed,,,True,False,False,1,0,HIGH,PROBED,0,,,NO_HISTORICAL_KLINES_FOUND,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,True,False,False,False
AVA,AVA-USDT,AVA,current_currency_non_causal_seed,,,True,True,False,0,0,HIGH,NOT_PROBED_SAFETY_BOUND,0,,,CURRENT_METADATA_ONLY_UNPROVEN,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,True,True,False,True
AVAAI,AVAAI-USDT,AVAAI,announcement_listing;current_currency_non_causal_seed,,,True,False,False,1,0,HIGH,PROBED,0,,,NO_HISTORICAL_KLINES_FOUND,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,True,False,False,False
AVAIL,AVAIL-USDT,AVAIL,announcement_listing;current_currency_non_causal_seed,,,True,False,False,1,0,HIGH,PROBED,0,,,NO_HISTORICAL_KLINES_FOUND,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,True,False,False,False
AVAX,AVAX-USDT,AVAX,announcement_explicit_spot_pair;announcement_listing;current_currency_non_causal_seed;rd18_p0_historical_evidence,,AVAX-USDC;AVAX-USDT,False,False,False,2,0,HIGH,PROBED,21,2022-01-15T00:00:00+00:00,2024-01-21T00:00:00+00:00,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,True,True,False,True
AVAX3L,AVAX3L-USDT,AVAX3L,current_currency_non_causal_seed,,,True,True,False,0,0,HIGH,NOT_PROBED_SAFETY_BOUND,0,,,CURRENT_METADATA_ONLY_UNPROVEN,INVALID_OR_EXCLUDED_PRODUCT,True,False,False,False
AVAX3S,AVAX3S-USDT,AVAX3S,current_currency_non_causal_seed,,,True,True,False,0,0,HIGH,NOT_PROBED_SAFETY_BOUND,0,,,CURRENT_METADATA_ONLY_UNPROVEN,INVALID_OR_EXCLUDED_PRODUCT,True,False,False,False
AVNT,AVNT-USDT,AVNT,current_currency_non_causal_seed,,,True,True,False,0,0,HIGH,NOT_PROBED_SAFETY_BOUND,0,,,CURRENT_METADATA_ONLY_UNPROVEN,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,True,False,False,False
AWE,AWE-USDT,AWE,current_currency_non_causal_seed,,,True,True,False,0,0,HIGH,NOT_PROBED_SAFETY_BOUND,0,,,CURRENT_METADATA_ONLY_UNPROVEN,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,True,False,False,False
AWG,AWG-USDT,AWG,current_currency_non_causal_seed,,,True,True,False,0,0,HIGH,NOT_PROBED_SAFETY_BOUND,0,,,CURRENT_METADATA_ONLY_UNPROVEN,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,True,False,False,False
AXC,AXC-USDT,AXC,announcement_listing;current_currency_non_causal_seed,,,True,False,False,1,0,HIGH,PROBED,0,,,NO_HISTORICAL_KLINES_FOUND,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,True,False,False,False
AXE,AXE-USDT,AXE,current_currency_non_causal_seed,,,True,True,False,0,0,HIGH,NOT_PROBED_SAFETY_BOUND,0,,,CURRENT_METADATA_ONLY_UNPROVEN,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,True,False,False,False
AXPR,AXPR-USDT,AXPR,current_currency_non_causal_seed,,,True,True,False,0,0,HIGH,NOT_PROBED_SAFETY_BOUND,0,,,CURRENT_METADATA_ONLY_UNPROVEN,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,True,False,False,False
AXS,AXS-USDT,AXS,announcement_listing;current_currency_non_causal_seed,,,True,False,False,1,0,HIGH,PROBED,21,2022-01-15T00:00:00+00:00,2024-01-21T00:00:00+00:00,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,True,True,False,True
AXS3L,AXS3L-USDT,AXS3L,current_currency_non_causal_seed,,,True,True,False,0,0,HIGH,NOT_PROBED_SAFETY_BOUND,0,,,CURRENT_METADATA_ONLY_UNPROVEN,INVALID_OR_EXCLUDED_PRODUCT,True,False,False,False
AXS3S,AXS3S-USDT,AXS3S,current_currency_non_causal_seed,,,True,True,False,0,0,HIGH,NOT_PROBED_SAFETY_BOUND,0,,,CURRENT_METADATA_ONLY_UNPROVEN,INVALID_OR_EXCLUDED_PRODUCT,True,False,False,False
AZERO,AZERO-USDT,AZERO,announcement_listing;current_currency_non_causal_seed,,,True,False,False,1,0,HIGH,PROBED,14,2023-01-15T00:00:00+00:00,2024-01-21T00:00:00+00:00,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,True,True,False,True
AZN,AZN-USDT,AZN,current_currency_non_causal_seed,,,True,True,False,0,0,HIGH,NOT_PROBED_SAFETY_BOUND,0,,,CURRENT_METADATA_ONLY_UNPROVEN,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,True,False,False,False
AZTEC,AZTEC-USDT,AZTEC,current_currency_non_causal_seed,,,True,True,False,0,0,HIGH,NOT_PROBED_SAFETY_BOUND,0,,,CURRENT_METADATA_ONLY_UNPROVEN,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,True,False,False,False
B,B-USDT,,current_currency_non_causal_seed,,,True,True,False,0,0,EXCLUDED_UNMAPPED_OR_INVALID_ASSET,NOT_PROBED_SAFETY_BOUND,0,,,CURRENT_METADATA_ONLY_UNPROVEN,INVALID_OR_EXCLUDED_PRODUCT,True,False,False,False
B2,B2-USDT,B2,current_currency_non_causal_seed,,,True,True,False,0,0,HIGH,NOT_PROBED_SAFETY_BOUND,0,,,CURRENT_METADATA_ONLY_UNPROVEN,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,True,False,False,False
