source_asset,canonical_symbol,day,source_timestamp,available_at,market_cap_usd,source_path,source_span_days,rebalance_time,market_cap_rank,top6_member,top10_member
icp,ICP,2024-04-07 00:00:00+00:00,2024-04-07 00:00:00+00:00,2024-04-08 00:00:00+00:00,8834379253.97117,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2024-04-08 00:00:00+00:00,12,False,False
ltc,LTC,2024-04-07 00:00:00+00:00,2024-04-07 00:00:00+00:00,2024-04-08 00:00:00+00:00,7525407709.811547,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2024-04-08 00:00:00+00:00,13,False,False
etc,ETC,2024-04-07 00:00:00+00:00,2024-04-07 00:00:00+00:00,2024-04-08 00:00:00+00:00,4949347372.285141,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2024-04-08 00:00:00+00:00,14,False,False
avaxc,AVAXC,2024-04-07 00:00:00+00:00,2024-04-07 00:00:00+00:00,2024-04-08 00:00:00+00:00,4321919427.898308,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2024-04-08 00:00:00+00:00,15,False,False
mkr,MKR,2024-04-07 00:00:00+00:00,2024-04-07 00:00:00+00:00,2024-04-08 00:00:00+00:00,3551891383.12544,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2024-04-08 00:00:00+00:00,16,False,False
gno,GNO,2024-04-07 00:00:00+00:00,2024-04-07 00:00:00+00:00,2024-04-08 00:00:00+00:00,3537458026.08365,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2024-04-08 00:00:00+00:00,17,False,False
qnt,QNT,2024-04-07 00:00:00+00:00,2024-04-07 00:00:00+00:00,2024-04-08 00:00:00+00:00,2932014039.053065,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2024-04-08 00:00:00+00:00,18,False,False
ldo,LDO,2024-04-07 00:00:00+00:00,2024-04-07 00:00:00+00:00,2024-04-08 00:00:00+00:00,2687439281.03812,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2024-04-08 00:00:00+00:00,19,False,False
xmr,XMR,2024-04-07 00:00:00+00:00,2024-04-07 00:00:00+00:00,2024-04-08 00:00:00+00:00,2354151688.0588017,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2024-04-08 00:00:00+00:00,20,False,False
algo,ALGO,2024-04-07 00:00:00+00:00,2024-04-07 00:00:00+00:00,2024-04-08 00:00:00+00:00,2353298218.1776,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2024-04-08 00:00:00+00:00,21,False,False
aave,AAVE,2024-04-07 00:00:00+00:00,2024-04-07 00:00:00+00:00,2024-04-08 00:00:00+00:00,1962442450.43216,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2024-04-08 00:00:00+00:00,22,False,False
lend,LEND,2024-04-07 00:00:00+00:00,2024-04-07 00:00:00+00:00,2024-04-08 00:00:00+00:00,1594484419.473519,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2024-04-08 00:00:00+00:00,23,False,False
neo,NEO,2024-04-07 00:00:00+00:00,2024-04-07 00:00:00+00:00,2024-04-08 00:00:00+00:00,1540386271.23489,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2024-04-08 00:00:00+00:00,24,False,False
crv,CRV,2024-04-07 00:00:00+00:00,2024-04-07 00:00:00+00:00,2024-04-08 00:00:00+00:00,1334729902.322316,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2024-04-08 00:00:00+00:00,25,False,False
snx,SNX,2024-04-07 00:00:00+00:00,2024-04-07 00:00:00+00:00,2024-04-08 00:00:00+00:00,1322121032.426537,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2024-04-08 00:00:00+00:00,26,False,False
avaxx,AVAXX,2024-04-07 00:00:00+00:00,2024-04-07 00:00:00+00:00,2024-04-08 00:00:00+00:00,1314716030.4302673,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2024-04-08 00:00:00+00:00,27,False,False
mana,MANA,2024-04-07 00:00:00+00:00,2024-04-07 00:00:00+00:00,2024-04-08 00:00:00+00:00,1300492141.2630491,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2024-04-08 00:00:00+00:00,28,False,False
btg,BTG,2024-04-07 00:00:00+00:00,2024-04-07 00:00:00+00:00,2024-04-08 00:00:00+00:00,897574806.3744376,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2024-04-08 00:00:00+00:00,29,False,False
1inch,1INCH,2024-04-07 00:00:00+00:00,2024-04-07 00:00:00+00:00,2024-04-08 00:00:00+00:00,851039342.6250675,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2024-04-08 00:00:00+00:00,30,False,False
btc,BTC,2024-04-14 00:00:00+00:00,2024-04-14 00:00:00+00:00,2024-04-15 00:00:00+00:00,1292151526364.2095,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2024-04-15 00:00:00+00:00,1,True,True
eth,ETH,2024-04-14 00:00:00+00:00,2024-04-14 00:00:00+00:00,2024-04-15 00:00:00+00:00,379290245495.98035,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2024-04-15 00:00:00+00:00,2,True,True
xrp,XRP,2024-04-14 00:00:00+00:00,2024-04-14 00:00:00+00:00,2024-04-15 00:00:00+00:00,50499485453.01296,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2024-04-15 00:00:00+00:00,3,True,True
doge,DOGE,2024-04-14 00:00:00+00:00,2024-04-14 00:00:00+00:00,2024-04-15 00:00:00+00:00,23437396249.416767,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2024-04-15 00:00:00+00:00,4,True,True
ada,ADA,2024-04-14 00:00:00+00:00,2024-04-14 00:00:00+00:00,2024-04-15 00:00:00+00:00,16411129674.223866,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2024-04-15 00:00:00+00:00,5,True,True
link,LINK,2024-04-14 00:00:00+00:00,2024-04-14 00:00:00+00:00,2024-04-15 00:00:00+00:00,14157768935.1926,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2024-04-15 00:00:00+00:00,6,True,True
cro,CRO,2024-04-14 00:00:00+00:00,2024-04-14 00:00:00+00:00,2024-04-15 00:00:00+00:00,13331501382.6519,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2024-04-15 00:00:00+00:00,7,False,True
xlm,XLM,2024-04-14 00:00:00+00:00,2024-04-14 00:00:00+00:00,2024-04-15 00:00:00+00:00,11677285961.1377,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2024-04-15 00:00:00+00:00,8,False,True
xvg,XVG,2024-04-14 00:00:00+00:00,2024-04-14 00:00:00+00:00,2024-04-15 00:00:00+00:00,10573513949.295216,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2024-04-15 00:00:00+00:00,9,False,True
bch,BCH,2024-04-14 00:00:00+00:00,2024-04-14 00:00:00+00:00,2024-04-15 00:00:00+00:00,10329079460.483562,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2024-04-15 00:00:00+00:00,10,False,True
uni,UNI,2024-04-14 00:00:00+00:00,2024-04-14 00:00:00+00:00,2024-04-15 00:00:00+00:00,7540290672.10159,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2024-04-15 00:00:00+00:00,11,False,False
icp,ICP,2024-04-14 00:00:00+00:00,2024-04-14 00:00:00+00:00,2024-04-15 00:00:00+00:00,6709989780.568172,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2024-04-15 00:00:00+00:00,12,False,False
ltc,LTC,2024-04-14 00:00:00+00:00,2024-04-14 00:00:00+00:00,2024-04-15 00:00:00+00:00,5954736068.105933,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2024-04-15 00:00:00+00:00,13,False,False
etc,ETC,2024-04-14 00:00:00+00:00,2024-04-14 00:00:00+00:00,2024-04-15 00:00:00+00:00,3966163895.1576567,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2024-04-15 00:00:00+00:00,14,False,False
gno,GNO,2024-04-14 00:00:00+00:00,2024-04-14 00:00:00+00:00,2024-04-15 00:00:00+00:00,3379591056.88249,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2024-04-15 00:00:00+00:00,15,False,False
avaxc,AVAXC,2024-04-14 00:00:00+00:00,2024-04-14 00:00:00+00:00,2024-04-15 00:00:00+00:00,3337896457.0851073,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2024-04-15 00:00:00+00:00,16,False,False
mkr,MKR,2024-04-14 00:00:00+00:00,2024-04-14 00:00:00+00:00,2024-04-15 00:00:00+00:00,2992070788.4526887,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2024-04-15 00:00:00+00:00,17,False,False
qnt,QNT,2024-04-14 00:00:00+00:00,2024-04-14 00:00:00+00:00,2024-04-15 00:00:00+00:00,2565748880.0674944,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2024-04-15 00:00:00+00:00,18,False,False
xmr,XMR,2024-04-14 00:00:00+00:00,2024-04-14 00:00:00+00:00,2024-04-15 00:00:00+00:00,2187260852.21848,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2024-04-15 00:00:00+00:00,19,False,False
ldo,LDO,2024-04-14 00:00:00+00:00,2024-04-14 00:00:00+00:00,2024-04-15 00:00:00+00:00,2140811608.03471,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2024-04-15 00:00:00+00:00,20,False,False
neo,NEO,2024-04-14 00:00:00+00:00,2024-04-14 00:00:00+00:00,2024-04-15 00:00:00+00:00,2071778960.02425,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2024-04-15 00:00:00+00:00,21,False,False
algo,ALGO,2024-04-14 00:00:00+00:00,2024-04-14 00:00:00+00:00,2024-04-15 00:00:00+00:00,1802403738.15404,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2024-04-15 00:00:00+00:00,22,False,False
aave,AAVE,2024-04-14 00:00:00+00:00,2024-04-14 00:00:00+00:00,2024-04-15 00:00:00+00:00,1414374729.8458831,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2024-04-15 00:00:00+00:00,23,False,False
lend,LEND,2024-04-14 00:00:00+00:00,2024-04-14 00:00:00+00:00,2024-04-15 00:00:00+00:00,1149179416.4663014,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2024-04-15 00:00:00+00:00,24,False,False
avaxx,AVAXX,2024-04-14 00:00:00+00:00,2024-04-14 00:00:00+00:00,2024-04-15 00:00:00+00:00,1005741589.2820394,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2024-04-15 00:00:00+00:00,25,False,False
snx,SNX,2024-04-14 00:00:00+00:00,2024-04-14 00:00:00+00:00,2024-04-15 00:00:00+00:00,988310633.1930878,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2024-04-15 00:00:00+00:00,26,False,False
mana,MANA,2024-04-14 00:00:00+00:00,2024-04-14 00:00:00+00:00,2024-04-15 00:00:00+00:00,976949430.5373597,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2024-04-15 00:00:00+00:00,27,False,False
crv,CRV,2024-04-14 00:00:00+00:00,2024-04-14 00:00:00+00:00,2024-04-15 00:00:00+00:00,953899457.7571892,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2024-04-15 00:00:00+00:00,28,False,False
btg,BTG,2024-04-14 00:00:00+00:00,2024-04-14 00:00:00+00:00,2024-04-15 00:00:00+00:00,670513359.0166738,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2024-04-15 00:00:00+00:00,29,False,False
1inch,1INCH,2024-04-14 00:00:00+00:00,2024-04-14 00:00:00+00:00,2024-04-15 00:00:00+00:00,631181101.734372,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2024-04-15 00:00:00+00:00,30,False,False
btc,BTC,2024-04-21 00:00:00+00:00,2024-04-21 00:00:00+00:00,2024-04-22 00:00:00+00:00,1279109157045.1768,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2024-04-22 00:00:00+00:00,1,True,True
eth,ETH,2024-04-21 00:00:00+00:00,2024-04-21 00:00:00+00:00,2024-04-22 00:00:00+00:00,377974604229.94794,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2024-04-22 00:00:00+00:00,2,True,True
xrp,XRP,2024-04-21 00:00:00+00:00,2024-04-21 00:00:00+00:00,2024-04-22 00:00:00+00:00,52463258713.923515,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2024-04-22 00:00:00+00:00,3,True,True
doge,DOGE,2024-04-21 00:00:00+00:00,2024-04-21 00:00:00+00:00,2024-04-22 00:00:00+00:00,22782869441.14336,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2024-04-22 00:00:00+00:00,4,True,True
ada,ADA,2024-04-21 00:00:00+00:00,2024-04-21 00:00:00+00:00,2024-04-22 00:00:00+00:00,17437659964.766438,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2024-04-22 00:00:00+00:00,5,True,True
link,LINK,2024-04-21 00:00:00+00:00,2024-04-21 00:00:00+00:00,2024-04-22 00:00:00+00:00,15067802152.4195,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2024-04-22 00:00:00+00:00,6,True,True
cro,CRO,2024-04-21 00:00:00+00:00,2024-04-21 00:00:00+00:00,2024-04-22 00:00:00+00:00,12901923893.4862,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2024-04-22 00:00:00+00:00,7,False,True
xlm,XLM,2024-04-21 00:00:00+00:00,2024-04-21 00:00:00+00:00,2024-04-22 00:00:00+00:00,11997616912.565329,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2024-04-22 00:00:00+00:00,8,False,True
bch,BCH,2024-04-21 00:00:00+00:00,2024-04-21 00:00:00+00:00,2024-04-22 00:00:00+00:00,9905594852.013025,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2024-04-22 00:00:00+00:00,9,False,True
xvg,XVG,2024-04-21 00:00:00+00:00,2024-04-21 00:00:00+00:00,2024-04-22 00:00:00+00:00,9814139397.332413,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2024-04-22 00:00:00+00:00,10,False,True
icp,ICP,2024-04-21 00:00:00+00:00,2024-04-21 00:00:00+00:00,2024-04-22 00:00:00+00:00,7832121056.368871,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2024-04-22 00:00:00+00:00,11,False,False
uni,UNI,2024-04-21 00:00:00+00:00,2024-04-21 00:00:00+00:00,2024-04-22 00:00:00+00:00,7721385291.23624,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2024-04-22 00:00:00+00:00,12,False,False
ltc,LTC,2024-04-21 00:00:00+00:00,2024-04-21 00:00:00+00:00,2024-04-22 00:00:00+00:00,6266836248.255921,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2024-04-22 00:00:00+00:00,13,False,False
etc,ETC,2024-04-21 00:00:00+00:00,2024-04-21 00:00:00+00:00,2024-04-22 00:00:00+00:00,4031859859.466436,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2024-04-22 00:00:00+00:00,14,False,False
gno,GNO,2024-04-21 00:00:00+00:00,2024-04-21 00:00:00+00:00,2024-04-22 00:00:00+00:00,3616484165.93114,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2024-04-22 00:00:00+00:00,15,False,False
avaxc,AVAXC,2024-04-21 00:00:00+00:00,2024-04-21 00:00:00+00:00,2024-04-22 00:00:00+00:00,3324128792.9639745,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2024-04-22 00:00:00+00:00,16,False,False
mkr,MKR,2024-04-21 00:00:00+00:00,2024-04-21 00:00:00+00:00,2024-04-22 00:00:00+00:00,2934097858.2652006,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2024-04-22 00:00:00+00:00,17,False,False
qnt,QNT,2024-04-21 00:00:00+00:00,2024-04-21 00:00:00+00:00,2024-04-22 00:00:00+00:00,2593021081.7586374,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2024-04-22 00:00:00+00:00,18,False,False
xmr,XMR,2024-04-21 00:00:00+00:00,2024-04-21 00:00:00+00:00,2024-04-22 00:00:00+00:00,2130782255.1997652,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2024-04-22 00:00:00+00:00,19,False,False
ldo,LDO,2024-04-21 00:00:00+00:00,2024-04-21 00:00:00+00:00,2024-04-22 00:00:00+00:00,2083175728.78639,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2024-04-22 00:00:00+00:00,20,False,False
neo,NEO,2024-04-21 00:00:00+00:00,2024-04-21 00:00:00+00:00,2024-04-22 00:00:00+00:00,1924618582.21912,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2024-04-22 00:00:00+00:00,21,False,False
algo,ALGO,2024-04-21 00:00:00+00:00,2024-04-21 00:00:00+00:00,2024-04-22 00:00:00+00:00,1874032965.45183,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2024-04-22 00:00:00+00:00,22,False,False
aave,AAVE,2024-04-21 00:00:00+00:00,2024-04-21 00:00:00+00:00,2024-04-22 00:00:00+00:00,1456671081.4939537,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2024-04-22 00:00:00+00:00,23,False,False
lend,LEND,2024-04-21 00:00:00+00:00,2024-04-21 00:00:00+00:00,2024-04-22 00:00:00+00:00,1183545200.6392689,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2024-04-22 00:00:00+00:00,24,False,False
mana,MANA,2024-04-21 00:00:00+00:00,2024-04-21 00:00:00+00:00,2024-04-22 00:00:00+00:00,1015194603.3101064,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2024-04-22 00:00:00+00:00,25,False,False
snx,SNX,2024-04-21 00:00:00+00:00,2024-04-21 00:00:00+00:00,2024-04-22 00:00:00+00:00,1011613218.8176492,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2024-04-22 00:00:00+00:00,26,False,False
avaxx,AVAXX,2024-04-21 00:00:00+00:00,2024-04-21 00:00:00+00:00,2024-04-22 00:00:00+00:00,992887796.3921603,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2024-04-22 00:00:00+00:00,27,False,False
crv,CRV,2024-04-21 00:00:00+00:00,2024-04-21 00:00:00+00:00,2024-04-22 00:00:00+00:00,955011824.6697222,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2024-04-22 00:00:00+00:00,28,False,False
btg,BTG,2024-04-21 00:00:00+00:00,2024-04-21 00:00:00+00:00,2024-04-22 00:00:00+00:00,664686250.198159,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2024-04-22 00:00:00+00:00,29,False,False
1inch,1INCH,2024-04-21 00:00:00+00:00,2024-04-21 00:00:00+00:00,2024-04-22 00:00:00+00:00,642826726.606581,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2024-04-22 00:00:00+00:00,30,False,False
btc,BTC,2024-04-28 00:00:00+00:00,2024-04-28 00:00:00+00:00,2024-04-29 00:00:00+00:00,1240140042894.858,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2024-04-29 00:00:00+00:00,1,True,True
eth,ETH,2024-04-28 00:00:00+00:00,2024-04-28 00:00:00+00:00,2024-04-29 00:00:00+00:00,391842597626.8832,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2024-04-29 00:00:00+00:00,2,True,True
xrp,XRP,2024-04-28 00:00:00+00:00,2024-04-28 00:00:00+00:00,2024-04-29 00:00:00+00:00,50992639886.31311,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2024-04-29 00:00:00+00:00,3,True,True
doge,DOGE,2024-04-28 00:00:00+00:00,2024-04-28 00:00:00+00:00,2024-04-29 00:00:00+00:00,21132404422.7026,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2024-04-29 00:00:00+00:00,4,True,True
ada,ADA,2024-04-28 00:00:00+00:00,2024-04-28 00:00:00+00:00,2024-04-29 00:00:00+00:00,16070701587.48392,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2024-04-29 00:00:00+00:00,5,True,True
link,LINK,2024-04-28 00:00:00+00:00,2024-04-28 00:00:00+00:00,2024-04-29 00:00:00+00:00,13791189201.1188,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2024-04-29 00:00:00+00:00,6,True,True
cro,CRO,2024-04-28 00:00:00+00:00,2024-04-28 00:00:00+00:00,2024-04-29 00:00:00+00:00,13120224490.6657,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2024-04-29 00:00:00+00:00,7,False,True
xlm,XLM,2024-04-28 00:00:00+00:00,2024-04-28 00:00:00+00:00,2024-04-29 00:00:00+00:00,11825416139.4248,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2024-04-29 00:00:00+00:00,8,False,True
bch,BCH,2024-04-28 00:00:00+00:00,2024-04-28 00:00:00+00:00,2024-04-29 00:00:00+00:00,9260168001.38748,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2024-04-29 00:00:00+00:00,9,False,True
xvg,XVG,2024-04-28 00:00:00+00:00,2024-04-28 00:00:00+00:00,2024-04-29 00:00:00+00:00,8672080726.311909,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2024-04-29 00:00:00+00:00,10,False,True
uni,UNI,2024-04-28 00:00:00+00:00,2024-04-28 00:00:00+00:00,2024-04-29 00:00:00+00:00,7831260549.84307,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2024-04-29 00:00:00+00:00,11,False,False
icp,ICP,2024-04-28 00:00:00+00:00,2024-04-28 00:00:00+00:00,2024-04-29 00:00:00+00:00,7027656904.531602,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2024-04-29 00:00:00+00:00,12,False,False
ltc,LTC,2024-04-28 00:00:00+00:00,2024-04-28 00:00:00+00:00,2024-04-29 00:00:00+00:00,6249552596.55864,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2024-04-29 00:00:00+00:00,13,False,False
etc,ETC,2024-04-28 00:00:00+00:00,2024-04-28 00:00:00+00:00,2024-04-29 00:00:00+00:00,4110561809.84251,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2024-04-29 00:00:00+00:00,14,False,False
gno,GNO,2024-04-28 00:00:00+00:00,2024-04-28 00:00:00+00:00,2024-04-29 00:00:00+00:00,3393048012.90819,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2024-04-29 00:00:00+00:00,15,False,False
avaxc,AVAXC,2024-04-28 00:00:00+00:00,2024-04-28 00:00:00+00:00,2024-04-29 00:00:00+00:00,3050228905.3757057,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2024-04-29 00:00:00+00:00,16,False,False
mkr,MKR,2024-04-28 00:00:00+00:00,2024-04-28 00:00:00+00:00,2024-04-29 00:00:00+00:00,3006085914.8662896,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2024-04-29 00:00:00+00:00,17,False,False
qnt,QNT,2024-04-28 00:00:00+00:00,2024-04-28 00:00:00+00:00,2024-04-29 00:00:00+00:00,2486471725.5987887,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2024-04-29 00:00:00+00:00,18,False,False
xmr,XMR,2024-04-28 00:00:00+00:00,2024-04-28 00:00:00+00:00,2024-04-29 00:00:00+00:00,2272759599.801853,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2024-04-29 00:00:00+00:00,19,False,False
ldo,LDO,2024-04-28 00:00:00+00:00,2024-04-28 00:00:00+00:00,2024-04-29 00:00:00+00:00,2125800759.14232,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2024-04-29 00:00:00+00:00,20,False,False
algo,ALGO,2024-04-28 00:00:00+00:00,2024-04-28 00:00:00+00:00,2024-04-29 00:00:00+00:00,1927966824.88999,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2024-04-29 00:00:00+00:00,21,False,False
neo,NEO,2024-04-28 00:00:00+00:00,2024-04-28 00:00:00+00:00,2024-04-29 00:00:00+00:00,1815739725.29399,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2024-04-29 00:00:00+00:00,22,False,False
aave,AAVE,2024-04-28 00:00:00+00:00,2024-04-28 00:00:00+00:00,2024-04-29 00:00:00+00:00,1444795003.7555935,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2024-04-29 00:00:00+00:00,23,False,False
lend,LEND,2024-04-28 00:00:00+00:00,2024-04-28 00:00:00+00:00,2024-04-29 00:00:00+00:00,1173895887.9095626,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2024-04-29 00:00:00+00:00,24,False,False
mana,MANA,2024-04-28 00:00:00+00:00,2024-04-28 00:00:00+00:00,2024-04-29 00:00:00+00:00,976409400.5799935,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2024-04-29 00:00:00+00:00,25,False,False
