universe_id,period_id,timestamp,candidate_rank,pair,membership_rank,decision_close,return_72h,family_id,signal_strength,aux_value
E2,TEMPORAL_REPLICATION_2021,2021-09-23 21:00:00+00:00,1,DOT-USDT,5,32.6374,0.14377932832656382,MOMENTUM_ACCELERATION,0.03152115241978237,0.004748262168021489
E2,TEMPORAL_REPLICATION_2021,2021-09-23 21:00:00+00:00,2,BTC-USDT,1,44682.4,0.026204945178611716,MOMENTUM_ACCELERATION,0.009493407785831742,0.003716700755425073
E2,TEMPORAL_REPLICATION_2021,2021-09-23 21:00:00+00:00,3,ADA-USDT,3,2.250645,0.08099936407422859,MOMENTUM_ACCELERATION,0.0009907949604690547,0.003983909837593558
E2,TEMPORAL_REPLICATION_2021,2021-09-23 21:00:00+00:00,4,XRP-USDT,4,0.99374,0.08023436565825648,MOMENTUM_ACCELERATION,0.0008661376740077831,0.0008882787580248852
E2,TEMPORAL_REPLICATION_2021,2021-09-23 23:00:00+00:00,1,DOT-USDT,5,32.8564,0.14510957452740758,MOMENTUM_ACCELERATION,0.028127238853744574,0.012923893702427414
E2,TEMPORAL_REPLICATION_2021,2021-09-23 23:00:00+00:00,2,BTC-USDT,1,44786.5,0.03340186299144654,MOMENTUM_ACCELERATION,0.021579918110344876,0.000648841794550048
E2,TEMPORAL_REPLICATION_2021,2021-09-23 23:00:00+00:00,3,ADA-USDT,3,2.258742,0.07085061989847774,MOMENTUM_ACCELERATION,0.018829315083136233,0.0003069539514903852
E2,TEMPORAL_REPLICATION_2021,2021-09-23 23:00:00+00:00,4,ETH-USDT,2,3139.8,0.04915644453652068,MOMENTUM_ACCELERATION,0.005440625167697943,0.004753495455502854
E2,TEMPORAL_REPLICATION_2021,2021-09-24 00:00:00+00:00,1,ADA-USDT,3,2.327068,0.11804682398940325,MOMENTUM_BREAKOUT,1.1523778467045378,2.289079
E2,TEMPORAL_REPLICATION_2021,2021-09-24 00:00:00+00:00,2,DOT-USDT,5,33.4,0.17977845597377629,MOMENTUM_BREAKOUT,0.4390722499116957,33.1203
E2,TEMPORAL_REPLICATION_2021,2021-09-24 00:00:00+00:00,1,ADA-USDT,3,2.327068,0.11804682398940325,VOLATILITY_EXPANSION,2.7706634916542154,0.7988547905011126
E2,TEMPORAL_REPLICATION_2021,2021-09-24 02:00:00+00:00,1,DOGE-USDT,7,0.22402,0.06803337306317037,MOMENTUM_ACCELERATION,0.0015179700481781078,0.0021574973031281974
E2,TEMPORAL_REPLICATION_2021,2021-09-24 03:00:00+00:00,1,ADA-USDT,3,2.291275,0.06991381480058134,MOMENTUM_ACCELERATION,0.007602613123048552,0.006966659716859391
E2,TEMPORAL_REPLICATION_2021,2021-09-24 08:00:00+00:00,1,ADA-USDT,3,2.30506,0.07699042975238268,VOLATILITY_EXPANSION,2.04944872268304,0.8010487752316668
E2,TEMPORAL_REPLICATION_2021,2021-09-24 10:00:00+00:00,1,ADA-USDT,3,2.139226,0.009093619277454001,RELATIVE_STRENGTH_ROTATION,0.027606171515671796,-0.018512552238217794
E2,TEMPORAL_REPLICATION_2021,2021-09-24 12:00:00+00:00,1,DOT-USDT,5,29.4515,-0.00856061779181172,STRUCTURAL_REVERSAL,1.041824212104537,28.5916
E2,TEMPORAL_REPLICATION_2021,2021-09-24 12:00:00+00:00,2,DOGE-USDT,7,0.20363,-0.041696079815520815,STRUCTURAL_REVERSAL,1.0067021030737224,0.2
E2,TEMPORAL_REPLICATION_2021,2021-09-24 12:00:00+00:00,3,XRP-USDT,4,0.91929,-0.0313576734629365,STRUCTURAL_REVERSAL,0.8815371762740202,0.9061
E2,TEMPORAL_REPLICATION_2021,2021-09-24 12:00:00+00:00,1,ADA-USDT,3,2.268565,0.04414558797267132,VOLATILITY_EXPANSION,5.627378385234985,0.8742503328332033
E2,TEMPORAL_REPLICATION_2021,2021-09-24 12:00:00+00:00,2,XRP-USDT,4,0.91929,-0.0313576734629365,VOLATILITY_EXPANSION,2.5370091896407665,0.8743414120126465
E2,TEMPORAL_REPLICATION_2021,2021-09-24 12:00:00+00:00,3,DOGE-USDT,7,0.20363,-0.041696079815520815,VOLATILITY_EXPANSION,2.2408134966489515,0.8688118811881183
E2,TEMPORAL_REPLICATION_2021,2021-09-24 12:00:00+00:00,4,DOT-USDT,5,29.4515,-0.00856061779181172,VOLATILITY_EXPANSION,2.0016255155458853,0.9391683312148174
E2,TEMPORAL_REPLICATION_2021,2021-09-24 14:00:00+00:00,1,DOT-USDT,5,30.0854,0.027534905325282022,RELATIVE_STRENGTH_ROTATION,0.002658274204599298,0.024876631120682724
E2,TEMPORAL_REPLICATION_2021,2021-09-24 14:00:00+00:00,1,ETH-USDT,2,2862.47,-0.05582950988379576,VOLATILITY_EXPANSION,2.037918133455421,0.8669827105409895
E2,TEMPORAL_REPLICATION_2021,2021-09-24 17:00:00+00:00,1,ADA-USDT,3,2.248488,0.08126272540252422,RELATIVE_STRENGTH_ROTATION,0.012740490679748362,0.06852223472277585
E2,TEMPORAL_REPLICATION_2021,2021-09-24 18:00:00+00:00,1,DOT-USDT,5,30.0597,0.08798821515308353,RELATIVE_STRENGTH_ROTATION,0.010756345347050056,0.07723186980603347
E2,TEMPORAL_REPLICATION_2021,2021-09-24 19:00:00+00:00,1,ADA-USDT,3,2.22949,0.08221628404239567,RELATIVE_STRENGTH_ROTATION,0.001962144734003246,0.08025413930839242
E2,TEMPORAL_REPLICATION_2021,2021-09-24 21:00:00+00:00,1,DOT-USDT,5,30.7372,0.16347256657266684,RELATIVE_STRENGTH_ROTATION,0.013867308774503151,0.1496052577981637
E2,TEMPORAL_REPLICATION_2021,2021-09-25 04:00:00+00:00,1,ADA-USDT,3,2.359255,0.15115034281933548,BASE_RANGE_BREAKOUT,0.22207516637553387,4.560891837150232
E2,TEMPORAL_REPLICATION_2021,2021-09-25 04:00:00+00:00,1,ADA-USDT,3,2.359255,0.15115034281933548,MOMENTUM_BREAKOUT,0.22207516637553387,2.34544
E2,TEMPORAL_REPLICATION_2021,2021-09-25 04:00:00+00:00,1,ADA-USDT,3,2.359255,0.15115034281933548,RELATIVE_STRENGTH_ROTATION,0.0031789213517972037,0.14797142146753828
E2,TEMPORAL_REPLICATION_2021,2021-09-25 14:00:00+00:00,1,ADA-USDT,3,2.388376,0.12768929024362374,MOMENTUM_ACCELERATION,0.00685273697526978,0.015016483747235299
E2,TEMPORAL_REPLICATION_2021,2021-09-25 14:00:00+00:00,1,ADA-USDT,3,2.388376,0.12768929024362374,MOMENTUM_BREAKOUT,0.12819460985018677,2.382191
E2,TEMPORAL_REPLICATION_2021,2021-09-25 16:00:00+00:00,1,ADA-USDT,3,2.422384,0.10709870491813023,MOMENTUM_BREAKOUT,0.48599955688529844,2.3999
E2,TEMPORAL_REPLICATION_2021,2021-09-25 16:00:00+00:00,1,ETH-USDT,2,2921.43,-0.02870242306567028,VOLATILITY_EXPANSION,2.0263852242744056,0.7621926229508191
E2,TEMPORAL_REPLICATION_2021,2021-09-25 18:00:00+00:00,1,ADA-USDT,3,2.387141,0.09418210936866167,MOMENTUM_ACCELERATION,0.022496238047685968,0.00027860920001887557
E2,TEMPORAL_REPLICATION_2021,2021-09-25 18:00:00+00:00,2,BTC-USDT,1,42588.9,-0.01229159370948707,MOMENTUM_ACCELERATION,0.0009730862530398232,0.0009328951553058129
E2,TEMPORAL_REPLICATION_2021,2021-09-26 09:00:00+00:00,1,XRP-USDT,4,0.90471,-0.08677877821294466,STRUCTURAL_REVERSAL,0.9281767955801099,0.8919
E2,TEMPORAL_REPLICATION_2021,2021-09-26 10:00:00+00:00,1,ETH-USDT,2,2980.92,-0.042096197845702954,VOLATILITY_EXPANSION,5.2855105235693225,0.796461574915094
E2,TEMPORAL_REPLICATION_2021,2021-09-26 10:00:00+00:00,2,BTC-USDT,1,43245.6,-0.01661576803869369,VOLATILITY_EXPANSION,5.263850299930288,0.7809310653536251
E2,TEMPORAL_REPLICATION_2021,2021-09-26 10:00:00+00:00,3,XRP-USDT,4,0.93755,-0.05842949393912,VOLATILITY_EXPANSION,3.179861133128309,0.8217276860492951
E2,TEMPORAL_REPLICATION_2021,2021-09-26 10:00:00+00:00,4,DOGE-USDT,7,0.20431,-0.08233021918792671,VOLATILITY_EXPANSION,2.9627694317439612,0.8042328042328026
E2,TEMPORAL_REPLICATION_2021,2021-09-26 22:00:00+00:00,1,BTC-USDT,1,43560.0,-0.02468950600836939,MOMENTUM_ACCELERATION,0.0019523020772603816,0.0021227593096175834
E2,TEMPORAL_REPLICATION_2021,2021-09-27 01:00:00+00:00,1,XRP-USDT,3,0.96004,-0.03593018818662008,BASE_RANGE_BREAKOUT,0.18845561218442866,4.681521867962542
E2,TEMPORAL_REPLICATION_2021,2021-09-27 01:00:00+00:00,1,ETH-USDT,1,3136.99,0.0030472012431812523,MOMENTUM_ACCELERATION,0.016457781982100572,0.009999302605929294
E2,TEMPORAL_REPLICATION_2021,2021-09-27 01:00:00+00:00,1,ETH-USDT,1,3136.99,0.0030472012431812523,VOLATILITY_EXPANSION,2.0910750055642118,0.930177111716619
E2,TEMPORAL_REPLICATION_2021,2021-09-27 01:00:00+00:00,2,XRP-USDT,3,0.96004,-0.03593018818662008,VOLATILITY_EXPANSION,2.031764845324166,0.8281414070703544
E2,TEMPORAL_REPLICATION_2021,2021-09-27 02:00:00+00:00,1,BTC-USDT,2,44275.1,-0.004118475331884697,MOMENTUM_ACCELERATION,0.02295163597737493,0.000590021009375441
E2,TEMPORAL_REPLICATION_2021,2021-09-27 02:00:00+00:00,1,ETH-USDT,1,3159.99,0.02028632682844922,MOMENTUM_BREAKOUT,0.2523731029386641,3145.19
E2,TEMPORAL_REPLICATION_2021,2021-09-27 03:00:00+00:00,1,XRP-USDT,3,0.97496,-0.014285858718620092,MOMENTUM_ACCELERATION,0.022904178482100468,0.003342783396098614
E2,TEMPORAL_REPLICATION_2021,2021-09-27 03:00:00+00:00,2,DOT-USDT,5,29.7204,-0.07475631738046229,MOMENTUM_ACCELERATION,0.008496719513721107,0.0007308823279452703
E2,TEMPORAL_REPLICATION_2021,2021-09-27 06:00:00+00:00,1,BTC-USDT,2,44078.4,-0.0028955083426833728,MOMENTUM_ACCELERATION,0.02016252831281684,0.0005771142894888115
E2,TEMPORAL_REPLICATION_2021,2021-09-27 06:00:00+00:00,2,ETH-USDT,1,3130.58,0.018823590671517954,MOMENTUM_ACCELERATION,0.012353180111186357,0.007326501850559053
E2,TEMPORAL_REPLICATION_2021,2021-09-27 16:00:00+00:00,1,ATOM-USDT,6,38.357,-0.026669711733658175,STRUCTURAL_REVERSAL,0.37255363133332237,37.9808
E2,TEMPORAL_REPLICATION_2021,2021-09-27 20:00:00+00:00,1,ADA-USDT,4,2.186941,-0.031032175739262202,STRUCTURAL_REVERSAL,1.0391612255878495,2.157166
E2,TEMPORAL_REPLICATION_2021,2021-09-27 22:00:00+00:00,1,ATOM-USDT,6,37.8002,-0.13125955207244067,STRUCTURAL_REVERSAL,1.3075972235428284,36.6542
E2,TEMPORAL_REPLICATION_2021,2021-09-28 01:00:00+00:00,1,XRP-USDT,3,0.92722,-0.021300401097741117,STRUCTURAL_REVERSAL,0.5551533015089873,0.92
E2,TEMPORAL_REPLICATION_2021,2021-09-28 01:00:00+00:00,2,BTC-USDT,2,42333.4,-0.009311675516541773,STRUCTURAL_REVERSAL,0.5054472278120933,42090.6
E2,TEMPORAL_REPLICATION_2021,2021-09-28 01:00:00+00:00,3,ADA-USDT,4,2.143116,-0.06447606729296373,STRUCTURAL_REVERSAL,0.4837046557165212,2.12814
E2,TEMPORAL_REPLICATION_2021,2021-09-28 01:00:00+00:00,4,DOT-USDT,5,27.7666,-0.12595968912210675,STRUCTURAL_REVERSAL,0.3305893880119844,27.574
E2,TEMPORAL_REPLICATION_2021,2021-09-28 01:00:00+00:00,5,ETH-USDT,1,2931.19,-0.004364750478933699,STRUCTURAL_REVERSAL,0.19842389621115936,2921.58
E2,TEMPORAL_REPLICATION_2021,2021-09-28 02:00:00+00:00,1,ATOM-USDT,6,37.4152,-0.10230307276308748,STRUCTURAL_REVERSAL,0.9709820731846832,36.6375
E2,TEMPORAL_REPLICATION_2021,2021-09-28 02:00:00+00:00,2,DOT-USDT,5,27.9034,-0.11227551101566846,STRUCTURAL_REVERSAL,0.6816563861068746,27.518
E2,TEMPORAL_REPLICATION_2021,2021-09-28 09:00:00+00:00,1,BTC-USDT,2,41842.5,-0.018666272655634364,STRUCTURAL_REVERSAL,0.38317658247913516,41661.2
E2,TEMPORAL_REPLICATION_2021,2021-09-28 18:00:00+00:00,1,BTC-USDT,2,41403.2,-0.02784058757093999,STRUCTURAL_REVERSAL,0.5715489989462531,41132.0
E2,TEMPORAL_REPLICATION_2021,2021-09-28 18:00:00+00:00,2,ETH-USDT,1,2830.16,-0.023358696964991266,STRUCTURAL_REVERSAL,0.3928780345130125,2812.25
E2,TEMPORAL_REPLICATION_2021,2021-09-28 18:00:00+00:00,3,DOT-USDT,5,26.6717,-0.11431190040545791,STRUCTURAL_REVERSAL,0.14795728839816252,26.5937
E2,TEMPORAL_REPLICATION_2021,2021-09-28 19:00:00+00:00,1,ADA-USDT,4,2.073358,-0.13387525362044894,STRUCTURAL_REVERSAL,1.4084875465750442,2.03091
E2,TEMPORAL_REPLICATION_2021,2021-09-28 19:00:00+00:00,2,XRP-USDT,3,0.90812,-0.028790212183435915,STRUCTURAL_REVERSAL,0.5271128656020112,0.902
E2,TEMPORAL_REPLICATION_2021,2021-09-28 19:00:00+00:00,3,ATOM-USDT,6,34.2697,-0.13541572058571238,STRUCTURAL_REVERSAL,0.4352740017950876,33.908
E2,TEMPORAL_REPLICATION_2021,2021-09-29 01:00:00+00:00,1,BTC-USDT,2,41599.9,-0.02301555428735158,STRUCTURAL_REVERSAL,1.5786866056277977,40875.0
E2,TEMPORAL_REPLICATION_2021,2021-09-29 01:00:00+00:00,2,XRP-USDT,3,0.90196,-0.029868886666021277,STRUCTURAL_REVERSAL,1.338039328675354,0.88648
E2,TEMPORAL_REPLICATION_2021,2021-09-29 01:00:00+00:00,3,ADA-USDT,4,2.053629,-0.09364865699834946,STRUCTURAL_REVERSAL,0.8588467838534408,2.028265
E2,TEMPORAL_REPLICATION_2021,2021-09-29 01:00:00+00:00,1,BTC-USDT,2,41599.9,-0.02301555428735158,VOLATILITY_EXPANSION,2.201101603404634,0.8388245770258229
E2,TEMPORAL_REPLICATION_2021,2021-09-29 07:00:00+00:00,1,BTC-USDT,2,42450.0,0.011701899473295363,MOMENTUM_ACCELERATION,0.019489836102962732,0.000630206115885823
E2,TEMPORAL_REPLICATION_2021,2021-09-29 08:00:00+00:00,1,ATOM-USDT,6,36.2302,0.003189810328118492,MOMENTUM_ACCELERATION,0.020501807218057277,0.01649589142330954
E2,TEMPORAL_REPLICATION_2021,2021-09-29 08:00:00+00:00,2,ETH-USDT,1,2924.32,0.05422310024478105,MOMENTUM_ACCELERATION,0.019227784641169254,0.004283168135483351
E2,TEMPORAL_REPLICATION_2021,2021-09-29 08:00:00+00:00,3,DOT-USDT,5,27.7752,0.014578409634681266,MOMENTUM_ACCELERATION,0.014534882588784437,0.0111849515656679
E2,TEMPORAL_REPLICATION_2021,2021-09-29 11:00:00+00:00,1,DOT-USDT,5,28.3717,-0.014946774899139648,VOLATILITY_EXPANSION,2.202373982008832,0.8005607115235893
E2,TEMPORAL_REPLICATION_2021,2021-09-29 15:00:00+00:00,1,XRP-USDT,3,0.95088,0.005881606228578473,MOMENTUM_ACCELERATION,0.006796207715211722,0.016060629426862594
E2,TEMPORAL_REPLICATION_2021,2021-09-29 21:00:00+00:00,1,ETH-USDT,1,2822.7,-0.08569707217055855,STRUCTURAL_REVERSAL,1.0101818890054997,2783.8
E2,TEMPORAL_REPLICATION_2021,2021-09-29 21:00:00+00:00,2,ADA-USDT,4,2.043241,-0.09853806561939416,STRUCTURAL_REVERSAL,0.7323374810679204,2.022691
E2,TEMPORAL_REPLICATION_2021,2021-09-30 01:00:00+00:00,1,ETH-USDT,1,2931.74,-0.06542896215799221,VOLATILITY_EXPANSION,2.7516493763842016,0.9526230174867801
E2,TEMPORAL_REPLICATION_2021,2021-09-30 01:00:00+00:00,2,BTC-USDT,2,42325.8,-0.035329189828584684,VOLATILITY_EXPANSION,2.481245666015255,0.9276422764227672
E2,TEMPORAL_REPLICATION_2021,2021-09-30 06:00:00+00:00,1,ETH-USDT,1,3027.8,-0.03283097700745541,MOMENTUM_ACCELERATION,0.042771890645473265,0.012941878811138174
E2,TEMPORAL_REPLICATION_2021,2021-09-30 06:00:00+00:00,2,BTC-USDT,2,43514.7,-0.012788576717848277,MOMENTUM_ACCELERATION,0.03599912499758606,0.007744245797315363
E2,TEMPORAL_REPLICATION_2021,2021-09-30 06:00:00+00:00,3,DOT-USDT,5,28.1874,-0.05682335305297537,MOMENTUM_ACCELERATION,0.02004695699018666,0.009232284120397338
E2,TEMPORAL_REPLICATION_2021,2021-09-30 06:00:00+00:00,4,XRP-USDT,3,0.94997,-0.022704826961853497,MOMENTUM_ACCELERATION,0.018139716740773637,0.005090025070272786
E2,TEMPORAL_REPLICATION_2021,2021-09-30 13:00:00+00:00,1,DOT-USDT,5,28.1171,-0.02655777206915888,MOMENTUM_ACCELERATION,0.00027379869954125,0.002056104843467965
E2,TEMPORAL_REPLICATION_2021,2021-09-30 19:00:00+00:00,1,DOT-USDT,5,28.7633,0.026490846151100866,MOMENTUM_ACCELERATION,0.0179455215692792,0.003357955964743198
E2,TEMPORAL_REPLICATION_2021,2021-09-30 19:00:00+00:00,2,BTC-USDT,2,43992.2,0.02246569484214045,MOMENTUM_ACCELERATION,0.011933766924430933,0.0009198995718662228
E2,TEMPORAL_REPLICATION_2021,2021-09-30 19:00:00+00:00,3,ADA-USDT,4,2.131327,-0.015774742586771473,MOMENTUM_ACCELERATION,0.00706318165551012,0.004430473478786334
E2,TEMPORAL_REPLICATION_2021,2021-09-30 19:00:00+00:00,4,XRP-USDT,3,0.95518,0.022895695009638173,MOMENTUM_ACCELERATION,0.0050440821836881256,0.0028292290086042726
E2,TEMPORAL_REPLICATION_2021,2021-09-30 19:00:00+00:00,1,BTC-USDT,2,43992.2,0.02246569484214045,MOMENTUM_BREAKOUT,0.34248102530256874,43832.2
E2,TEMPORAL_REPLICATION_2021,2021-09-30 19:00:00+00:00,2,DOT-USDT,5,28.7633,0.026490846151100866,MOMENTUM_BREAKOUT,0.3077175159757483,28.6381
E2,TEMPORAL_REPLICATION_2021,2021-09-30 19:00:00+00:00,1,DOT-USDT,5,28.7633,0.026490846151100866,RELATIVE_STRENGTH_ROTATION,0.0035951511414626935,0.022895695009638173
E2,TEMPORAL_REPLICATION_2021,2021-09-30 21:00:00+00:00,1,BTC-USDT,2,43431.7,0.017800858171967082,MOMENTUM_ACCELERATION,0.005556273382910537,0.0011959139220636406
E2,TEMPORAL_REPLICATION_2021,2021-09-30 22:00:00+00:00,1,DOT-USDT,5,28.6261,0.012349302787787897,MOMENTUM_ACCELERATION,0.015228097517122063,0.003040860445587823
E2,TEMPORAL_REPLICATION_2021,2021-09-30 22:00:00+00:00,2,ETH-USDT,1,3005.04,0.0029504038448702197,MOMENTUM_ACCELERATION,0.0037462504662949536,0.0018253563471397616
E2,TEMPORAL_REPLICATION_2021,2021-09-30 22:00:00+00:00,1,BTC-USDT,2,43756.0,0.01599125090265696,RELATIVE_STRENGTH_ROTATION,0.0018706655867850586,0.014120585315871903
E2,TEMPORAL_REPLICATION_2021,2021-09-30 23:00:00+00:00,1,ATOM-USDT,6,36.0864,-0.04924451001831098,MOMENTUM_ACCELERATION,0.06830457910041399,0.00020733184646770653
E2,TEMPORAL_REPLICATION_2021,2021-09-30 23:00:00+00:00,2,ADA-USDT,4,2.112972,-0.030574248994775233,MOMENTUM_ACCELERATION,0.0026244956582185397,0.006558417568340635
E2,TEMPORAL_REPLICATION_2021,2021-09-30 23:00:00+00:00,1,XRP-USDT,3,0.95089,0.01432594457363523,RELATIVE_STRENGTH_ROTATION,0.0010711990689193929,0.013254745504715837
E2,TEMPORAL_REPLICATION_2021,2021-10-01 00:00:00+00:00,1,BTC-USDT,2,43817.2,0.03987469444905889,RELATIVE_STRENGTH_ROTATION,0.005589476152036088,0.0342852182970228
E2,TEMPORAL_REPLICATION_2021,2021-10-01 01:00:00+00:00,1,ATOM-USDT,6,35.8528,-0.03350783646666189,MOMENTUM_ACCELERATION,0.004085321472883874,0.012007558818862618
E2,TEMPORAL_REPLICATION_2021,2021-10-01 01:00:00+00:00,1,DOT-USDT,5,29.0127,0.04487765876988892,MOMENTUM_BREAKOUT,0.06288935034114182,28.9862
E2,TEMPORAL_REPLICATION_2021,2021-10-01 01:00:00+00:00,1,DOT-USDT,5,29.0127,0.04487765876988892,RELATIVE_STRENGTH_ROTATION,0.012808417934047744,0.03206924083584117
E2,TEMPORAL_REPLICATION_2021,2021-10-01 02:00:00+00:00,1,ETH-USDT,1,3021.73,0.02911196253724979,MOMENTUM_ACCELERATION,0.0008304851716772754,0.0060864272671941055
E2,TEMPORAL_REPLICATION_2021,2021-10-01 04:00:00+00:00,1,BTC-USDT,2,43636.5,0.025137138359977884,RELATIVE_STRENGTH_ROTATION,0.0030246674248803895,0.022112470935097495
E2,TEMPORAL_REPLICATION_2021,2021-10-01 06:00:00+00:00,1,DOT-USDT,5,28.8862,0.03391353212568937,RELATIVE_STRENGTH_ROTATION,0.00018179680168217693,0.033731735324007195
E2,TEMPORAL_REPLICATION_2021,2021-10-01 07:00:00+00:00,1,BTC-USDT,2,43991.0,0.042107382709322794,RELATIVE_STRENGTH_ROTATION,1.9680249694342677e-06,0.04210541468435336
E2,TEMPORAL_REPLICATION_2021,2021-10-01 08:00:00+00:00,1,BTC-USDT,2,44787.4,0.07236167910126134,MOMENTUM_ACCELERATION,0.016689260213069157,0.004875314184361157
E2,TEMPORAL_REPLICATION_2021,2021-10-01 08:00:00+00:00,2,XRP-USDT,3,0.97147,0.048367776398856144,MOMENTUM_ACCELERATION,0.008719869546891301,0.00749978844038246
E2,TEMPORAL_REPLICATION_2021,2021-10-01 08:00:00+00:00,3,ETH-USDT,1,3091.4,0.06809198706431907,MOMENTUM_ACCELERATION,0.008116139550707668,0.009960126072468434
E2,TEMPORAL_REPLICATION_2021,2021-10-01 08:00:00+00:00,1,BTC-USDT,2,44787.4,0.07236167910126134,MOMENTUM_BREAKOUT,1.502473405007113,44123.0
E2,TEMPORAL_REPLICATION_2021,2021-10-01 08:00:00+00:00,2,ETH-USDT,1,3091.4,0.06809198706431907,MOMENTUM_BREAKOUT,1.048819283005021,3048.54
E2,TEMPORAL_REPLICATION_2021,2021-10-01 08:00:00+00:00,3,DOT-USDT,5,29.4158,0.07477356015681802,MOMENTUM_BREAKOUT,0.16789949512739316,29.3443
E2,TEMPORAL_REPLICATION_2021,2021-10-01 08:00:00+00:00,4,ADA-USDT,4,2.14663,0.01329261212101196,MOMENTUM_BREAKOUT,0.11823501246998683,2.144068
E2,TEMPORAL_REPLICATION_2021,2021-10-01 08:00:00+00:00,1,DOT-USDT,5,29.4158,0.07477356015681802,RELATIVE_STRENGTH_ROTATION,0.002411881055556675,0.07236167910126134
E2,TEMPORAL_REPLICATION_2021,2021-10-01 08:00:00+00:00,1,XRP-USDT,3,0.97147,0.048367776398856144,VOLATILITY_EXPANSION,2.063286111478878,0.7849075975359323
E2,TEMPORAL_REPLICATION_2021,2021-10-01 08:00:00+00:00,2,BTC-USDT,2,44787.4,0.07236167910126134,VOLATILITY_EXPANSION,2.030736179555064,0.9771714922048997
E2,TEMPORAL_REPLICATION_2021,2021-10-01 08:00:00+00:00,3,ETH-USDT,1,3091.4,0.06809198706431907,VOLATILITY_EXPANSION,2.0139483665728575,0.9356014580801976
E2,TEMPORAL_REPLICATION_2021,2021-10-01 09:00:00+00:00,1,ADA-USDT,4,2.16429,0.017953848281233586,MOMENTUM_ACCELERATION,0.027268126291307926,0.0015489545390656723
E2,TEMPORAL_REPLICATION_2021,2021-10-01 09:00:00+00:00,2,DOT-USDT,5,29.6748,0.07499474725226962,MOMENTUM_ACCELERATION,0.021354361281945455,0.010771421806474946
E2,TEMPORAL_REPLICATION_2021,2021-10-01 11:00:00+00:00,1,XRP-USDT,3,1.00537,0.08519709857087343,MOMENTUM_ACCELERATION,0.050443386583729155,0.002681698198529814
E2,TEMPORAL_REPLICATION_2021,2021-10-01 11:00:00+00:00,1,BTC-USDT,2,47079.2,0.12566110999531355,MOMENTUM_BREAKOUT,4.612875790407855,45000.1
E2,TEMPORAL_REPLICATION_2021,2021-10-01 11:00:00+00:00,2,ADA-USDT,4,2.228397,0.05123925537590912,MOMENTUM_BREAKOUT,2.6177897815781628,2.17
E2,TEMPORAL_REPLICATION_2021,2021-10-01 11:00:00+00:00,3,ETH-USDT,1,3205.84,0.10490580604247524,MOMENTUM_BREAKOUT,1.6339275127465347,3136.94
E2,TEMPORAL_REPLICATION_2021,2021-10-01 11:00:00+00:00,4,XRP-USDT,3,1.00537,0.08519709857087343,MOMENTUM_BREAKOUT,1.3001664184987414,0.993
E2,TEMPORAL_REPLICATION_2021,2021-10-01 11:00:00+00:00,1,BTC-USDT,2,47079.2,0.12566110999531355,RELATIVE_STRENGTH_ROTATION,0.017719407439993118,0.10794170255532043
E2,TEMPORAL_REPLICATION_2021,2021-10-01 11:00:00+00:00,1,BTC-USDT,2,47079.2,0.12566110999531355,VOLATILITY_EXPANSION,6.499648707613784,0.7624850657108712
E2,TEMPORAL_REPLICATION_2021,2021-10-01 11:00:00+00:00,2,XRP-USDT,3,1.00537,0.08519709857087343,VOLATILITY_EXPANSION,4.945257072786203,0.7517534537725844
E2,TEMPORAL_REPLICATION_2021,2021-10-01 11:00:00+00:00,3,ADA-USDT,4,2.228397,0.05123925537590912,VOLATILITY_EXPANSION,4.064955004426707,0.8595831495368339
E2,TEMPORAL_REPLICATION_2021,2021-10-01 12:00:00+00:00,1,BTC-USDT,2,47495.4,0.12827200877999423,MOMENTUM_ACCELERATION,0.0824997536948251,0.0005591411591794326
E2,TEMPORAL_REPLICATION_2021,2021-10-01 12:00:00+00:00,2,ETH-USDT,1,3236.1,0.10567100129150409,MOMENTUM_ACCELERATION,0.0639049298733011,0.005756743423245725
E2,TEMPORAL_REPLICATION_2021,2021-10-01 13:00:00+00:00,1,ADA-USDT,4,2.210112,0.04564110400857668,MOMENTUM_ACCELERATION,0.042894700664110275,0.00020253398817748902
E2,TEMPORAL_REPLICATION_2021,2021-10-01 14:00:00+00:00,1,DOT-USDT,5,30.6227,0.10612759440266428,MOMENTUM_ACCELERATION,0.01921771202171796,0.014540839202323186
E2,TEMPORAL_REPLICATION_2021,2021-10-01 16:00:00+00:00,1,BTC-USDT,2,47357.9,0.14250595282611478,MOMENTUM_ACCELERATION,0.011002297299715691,0.029076575802367444
E2,TEMPORAL_REPLICATION_2021,2021-10-01 16:00:00+00:00,1,DOT-USDT,5,31.3618,0.16364270501717915,RELATIVE_STRENGTH_ROTATION,0.021136752191064367,0.14250595282611478
E2,TEMPORAL_REPLICATION_2021,2021-10-01 17:00:00+00:00,1,DOT-USDT,5,31.5,0.1833608198624297,MOMENTUM_BREAKOUT,0.18777120315581547,31.4048
E2,TEMPORAL_REPLICATION_2021,2021-10-01 19:00:00+00:00,1,ETH-USDT,1,3293.72,0.16103197515589263,MOMENTUM_BREAKOUT,0.19149569910912673,3284.88
E2,TEMPORAL_REPLICATION_2021,2021-10-01 20:00:00+00:00,1,ADA-USDT,4,2.2572,0.09367406555357927,MOMENTUM_BREAKOUT,0.3599846618445015,2.24746
