asset,canonical_symbol,day,source_timestamp,available_at,market_cap_usd,rebalance_time,market_cap_rank,top6_member,top10_member,fixed6_symbol,fixed10_symbol
sushi,SUSHI,2021-01-31 00:00:00+00:00,2021-01-31 00:00:00+00:00,2021-02-01 00:00:00+00:00,1964718504.656104,2021-02-01 00:00:00+00:00,28,False,False,False,False
mkr,MKR,2021-01-31 00:00:00+00:00,2021-01-31 00:00:00+00:00,2021-02-01 00:00:00+00:00,1478040372.6483676,2021-02-01 00:00:00+00:00,29,False,False,False,False
hedg,HEDG,2021-01-31 00:00:00+00:00,2021-01-31 00:00:00+00:00,2021-02-01 00:00:00+00:00,1411528932.69722,2021-02-01 00:00:00+00:00,30,False,False,False,False
btc,BTC,2021-02-07 00:00:00+00:00,2021-02-07 00:00:00+00:00,2021-02-08 00:00:00+00:00,726334667736.0049,2021-02-08 00:00:00+00:00,1,True,True,True,True
eth,ETH,2021-02-07 00:00:00+00:00,2021-02-07 00:00:00+00:00,2021-02-08 00:00:00+00:00,185226378182.62646,2021-02-08 00:00:00+00:00,2,True,True,True,True
xrp,XRP,2021-02-07 00:00:00+00:00,2021-02-07 00:00:00+00:00,2021-02-08 00:00:00+00:00,42139560143.15586,2021-02-08 00:00:00+00:00,3,True,True,False,True
xlm,XLM,2021-02-07 00:00:00+00:00,2021-02-07 00:00:00+00:00,2021-02-08 00:00:00+00:00,40901648043.52351,2021-02-08 00:00:00+00:00,4,True,True,False,False
link,LINK,2021-02-07 00:00:00+00:00,2021-02-07 00:00:00+00:00,2021-02-08 00:00:00+00:00,24826282112.3442,2021-02-08 00:00:00+00:00,5,True,True,True,True
ada,ADA,2021-02-07 00:00:00+00:00,2021-02-07 00:00:00+00:00,2021-02-08 00:00:00+00:00,20995546356.04348,2021-02-08 00:00:00+00:00,6,True,True,False,True
dot,DOT,2021-02-07 00:00:00+00:00,2021-02-07 00:00:00+00:00,2021-02-08 00:00:00+00:00,20363375912.779133,2021-02-08 00:00:00+00:00,7,False,True,False,False
uni,UNI,2021-02-07 00:00:00+00:00,2021-02-07 00:00:00+00:00,2021-02-08 00:00:00+00:00,18614612605.8046,2021-02-08 00:00:00+00:00,8,False,True,False,False
doge,DOGE,2021-02-07 00:00:00+00:00,2021-02-07 00:00:00+00:00,2021-02-08 00:00:00+00:00,10288670729.698158,2021-02-08 00:00:00+00:00,9,False,True,False,False
ltc,LTC,2021-02-07 00:00:00+00:00,2021-02-07 00:00:00+00:00,2021-02-08 00:00:00+00:00,10146180233.129036,2021-02-08 00:00:00+00:00,10,False,True,False,True
algo,ALGO,2021-02-07 00:00:00+00:00,2021-02-07 00:00:00+00:00,2021-02-08 00:00:00+00:00,8450949980.95321,2021-02-08 00:00:00+00:00,11,False,False,False,False
bch,BCH,2021-02-07 00:00:00+00:00,2021-02-07 00:00:00+00:00,2021-02-08 00:00:00+00:00,8328377200.1721325,2021-02-08 00:00:00+00:00,12,False,False,False,False
aave,AAVE,2021-02-07 00:00:00+00:00,2021-02-07 00:00:00+00:00,2021-02-08 00:00:00+00:00,7645383590.362048,2021-02-08 00:00:00+00:00,13,False,False,False,False
1inch,1INCH,2021-02-07 00:00:00+00:00,2021-02-07 00:00:00+00:00,2021-02-08 00:00:00+00:00,7441443656.994375,2021-02-08 00:00:00+00:00,14,False,False,False,False
cro,CRO,2021-02-07 00:00:00+00:00,2021-02-07 00:00:00+00:00,2021-02-08 00:00:00+00:00,6607383823.52326,2021-02-08 00:00:00+00:00,15,False,False,False,False
lend,LEND,2021-02-07 00:00:00+00:00,2021-02-07 00:00:00+00:00,2021-02-08 00:00:00+00:00,6211873888.605638,2021-02-08 00:00:00+00:00,16,False,False,False,False
ftt,FTT,2021-02-07 00:00:00+00:00,2021-02-07 00:00:00+00:00,2021-02-08 00:00:00+00:00,4900028261.114685,2021-02-08 00:00:00+00:00,17,False,False,False,False
comp,COMP,2021-02-07 00:00:00+00:00,2021-02-07 00:00:00+00:00,2021-02-08 00:00:00+00:00,4583906121.66359,2021-02-08 00:00:00+00:00,18,False,False,False,False
ht,HT,2021-02-07 00:00:00+00:00,2021-02-07 00:00:00+00:00,2021-02-08 00:00:00+00:00,4469375946.570175,2021-02-08 00:00:00+00:00,19,False,False,False,False
snx,SNX,2021-02-07 00:00:00+00:00,2021-02-07 00:00:00+00:00,2021-02-08 00:00:00+00:00,4354306720.310045,2021-02-08 00:00:00+00:00,20,False,False,False,False
crv,CRV,2021-02-07 00:00:00+00:00,2021-02-07 00:00:00+00:00,2021-02-08 00:00:00+00:00,4278131117.06194,2021-02-08 00:00:00+00:00,21,False,False,False,False
bsv,BSV,2021-02-07 00:00:00+00:00,2021-02-07 00:00:00+00:00,2021-02-08 00:00:00+00:00,3426155335.7207823,2021-02-08 00:00:00+00:00,22,False,False,False,False
uma,UMA,2021-02-07 00:00:00+00:00,2021-02-07 00:00:00+00:00,2021-02-08 00:00:00+00:00,2874711425.9406433,2021-02-08 00:00:00+00:00,23,False,False,False,False
xem,XEM,2021-02-07 00:00:00+00:00,2021-02-07 00:00:00+00:00,2021-02-08 00:00:00+00:00,2789417523.3048067,2021-02-08 00:00:00+00:00,24,False,False,False,False
xtz,XTZ,2021-02-07 00:00:00+00:00,2021-02-07 00:00:00+00:00,2021-02-08 00:00:00+00:00,2752655966.601904,2021-02-08 00:00:00+00:00,25,False,False,False,False
xmr,XMR,2021-02-07 00:00:00+00:00,2021-02-07 00:00:00+00:00,2021-02-08 00:00:00+00:00,2614961082.8608475,2021-02-08 00:00:00+00:00,26,False,False,False,False
sushi,SUSHI,2021-02-07 00:00:00+00:00,2021-02-07 00:00:00+00:00,2021-02-08 00:00:00+00:00,2547238834.8550773,2021-02-08 00:00:00+00:00,27,False,False,False,False
neo,NEO,2021-02-07 00:00:00+00:00,2021-02-07 00:00:00+00:00,2021-02-08 00:00:00+00:00,2458130321.07394,2021-02-08 00:00:00+00:00,28,False,False,False,False
mkr,MKR,2021-02-07 00:00:00+00:00,2021-02-07 00:00:00+00:00,2021-02-08 00:00:00+00:00,2445509908.8696103,2021-02-08 00:00:00+00:00,29,False,False,False,False
alpha,ALPHA,2021-02-07 00:00:00+00:00,2021-02-07 00:00:00+00:00,2021-02-08 00:00:00+00:00,2235663532.28245,2021-02-08 00:00:00+00:00,30,False,False,False,False
btc,BTC,2021-02-14 00:00:00+00:00,2021-02-14 00:00:00+00:00,2021-02-15 00:00:00+00:00,909647017116.4132,2021-02-15 00:00:00+00:00,1,True,True,True,True
eth,ETH,2021-02-14 00:00:00+00:00,2021-02-14 00:00:00+00:00,2021-02-15 00:00:00+00:00,207817376822.73398,2021-02-15 00:00:00+00:00,2,True,True,True,True
xrp,XRP,2021-02-14 00:00:00+00:00,2021-02-14 00:00:00+00:00,2021-02-15 00:00:00+00:00,59629745307.55086,2021-02-15 00:00:00+00:00,3,True,True,False,True
xlm,XLM,2021-02-14 00:00:00+00:00,2021-02-14 00:00:00+00:00,2021-02-15 00:00:00+00:00,55113010121.499146,2021-02-15 00:00:00+00:00,4,True,True,False,False
link,LINK,2021-02-14 00:00:00+00:00,2021-02-14 00:00:00+00:00,2021-02-15 00:00:00+00:00,33493246929.7146,2021-02-15 00:00:00+00:00,5,True,True,True,True
dot,DOT,2021-02-14 00:00:00+00:00,2021-02-14 00:00:00+00:00,2021-02-15 00:00:00+00:00,28149923000.395836,2021-02-15 00:00:00+00:00,6,True,True,False,False
ada,ADA,2021-02-14 00:00:00+00:00,2021-02-14 00:00:00+00:00,2021-02-15 00:00:00+00:00,27272378288.12057,2021-02-15 00:00:00+00:00,7,False,True,False,True
uni,UNI,2021-02-14 00:00:00+00:00,2021-02-14 00:00:00+00:00,2021-02-15 00:00:00+00:00,21055961625.2068,2021-02-15 00:00:00+00:00,8,False,True,False,False
algo,ALGO,2021-02-14 00:00:00+00:00,2021-02-14 00:00:00+00:00,2021-02-15 00:00:00+00:00,14830422850.87,2021-02-15 00:00:00+00:00,9,False,True,False,False
ltc,LTC,2021-02-14 00:00:00+00:00,2021-02-14 00:00:00+00:00,2021-02-15 00:00:00+00:00,14458086278.9891,2021-02-15 00:00:00+00:00,10,False,True,False,True
bch,BCH,2021-02-14 00:00:00+00:00,2021-02-14 00:00:00+00:00,2021-02-15 00:00:00+00:00,13585383624.580574,2021-02-15 00:00:00+00:00,11,False,False,False,False
cro,CRO,2021-02-14 00:00:00+00:00,2021-02-14 00:00:00+00:00,2021-02-15 00:00:00+00:00,8976874689.79067,2021-02-15 00:00:00+00:00,12,False,False,False,False
1inch,1INCH,2021-02-14 00:00:00+00:00,2021-02-14 00:00:00+00:00,2021-02-15 00:00:00+00:00,7956265355.963565,2021-02-15 00:00:00+00:00,13,False,False,False,False
doge,DOGE,2021-02-14 00:00:00+00:00,2021-02-14 00:00:00+00:00,2021-02-15 00:00:00+00:00,7863513096.268931,2021-02-15 00:00:00+00:00,14,False,False,False,False
aave,AAVE,2021-02-14 00:00:00+00:00,2021-02-14 00:00:00+00:00,2021-02-15 00:00:00+00:00,7588137172.172224,2021-02-15 00:00:00+00:00,15,False,False,False,False
ftt,FTT,2021-02-14 00:00:00+00:00,2021-02-14 00:00:00+00:00,2021-02-15 00:00:00+00:00,7076340337.6274605,2021-02-15 00:00:00+00:00,16,False,False,False,False
lend,LEND,2021-02-14 00:00:00+00:00,2021-02-14 00:00:00+00:00,2021-02-15 00:00:00+00:00,6165361175.912209,2021-02-15 00:00:00+00:00,17,False,False,False,False
ht,HT,2021-02-14 00:00:00+00:00,2021-02-14 00:00:00+00:00,2021-02-15 00:00:00+00:00,6149615375.9589,2021-02-15 00:00:00+00:00,18,False,False,False,False
snx,SNX,2021-02-14 00:00:00+00:00,2021-02-14 00:00:00+00:00,2021-02-15 00:00:00+00:00,5518917497.277242,2021-02-15 00:00:00+00:00,19,False,False,False,False
bsv,BSV,2021-02-14 00:00:00+00:00,2021-02-14 00:00:00+00:00,2021-02-15 00:00:00+00:00,4927778158.500534,2021-02-15 00:00:00+00:00,20,False,False,False,False
comp,COMP,2021-02-14 00:00:00+00:00,2021-02-14 00:00:00+00:00,2021-02-15 00:00:00+00:00,4741392997.35492,2021-02-15 00:00:00+00:00,21,False,False,False,False
neo,NEO,2021-02-14 00:00:00+00:00,2021-02-14 00:00:00+00:00,2021-02-15 00:00:00+00:00,4450768793.37377,2021-02-15 00:00:00+00:00,22,False,False,False,False
crv,CRV,2021-02-14 00:00:00+00:00,2021-02-14 00:00:00+00:00,2021-02-15 00:00:00+00:00,4311077232.037611,2021-02-15 00:00:00+00:00,23,False,False,False,False
xtz,XTZ,2021-02-14 00:00:00+00:00,2021-02-14 00:00:00+00:00,2021-02-15 00:00:00+00:00,4098452826.54427,2021-02-15 00:00:00+00:00,24,False,False,False,False
xmr,XMR,2021-02-14 00:00:00+00:00,2021-02-14 00:00:00+00:00,2021-02-15 00:00:00+00:00,4023727009.592291,2021-02-15 00:00:00+00:00,25,False,False,False,False
xem,XEM,2021-02-14 00:00:00+00:00,2021-02-14 00:00:00+00:00,2021-02-15 00:00:00+00:00,3379368933.6630335,2021-02-15 00:00:00+00:00,26,False,False,False,False
sushi,SUSHI,2021-02-14 00:00:00+00:00,2021-02-14 00:00:00+00:00,2021-02-15 00:00:00+00:00,2955401765.558992,2021-02-15 00:00:00+00:00,27,False,False,False,False
uma,UMA,2021-02-14 00:00:00+00:00,2021-02-14 00:00:00+00:00,2021-02-15 00:00:00+00:00,2940648214.6462793,2021-02-15 00:00:00+00:00,28,False,False,False,False
mkr,MKR,2021-02-14 00:00:00+00:00,2021-02-14 00:00:00+00:00,2021-02-15 00:00:00+00:00,2520792983.1660604,2021-02-15 00:00:00+00:00,29,False,False,False,False
dash,DASH,2021-02-14 00:00:00+00:00,2021-02-14 00:00:00+00:00,2021-02-15 00:00:00+00:00,2328460108.801706,2021-02-15 00:00:00+00:00,30,False,False,False,False
btc,BTC,2021-02-21 00:00:00+00:00,2021-02-21 00:00:00+00:00,2021-02-22 00:00:00+00:00,1071530978098.8727,2021-02-22 00:00:00+00:00,1,True,True,True,True
eth,ETH,2021-02-21 00:00:00+00:00,2021-02-21 00:00:00+00:00,2021-02-22 00:00:00+00:00,222042492338.9616,2021-02-22 00:00:00+00:00,2,True,True,True,True
xrp,XRP,2021-02-21 00:00:00+00:00,2021-02-21 00:00:00+00:00,2021-02-22 00:00:00+00:00,54682604266.990585,2021-02-22 00:00:00+00:00,3,True,True,False,True
xlm,XLM,2021-02-21 00:00:00+00:00,2021-02-21 00:00:00+00:00,2021-02-22 00:00:00+00:00,52387580562.648315,2021-02-22 00:00:00+00:00,4,True,True,False,False
dot,DOT,2021-02-21 00:00:00+00:00,2021-02-21 00:00:00+00:00,2021-02-22 00:00:00+00:00,40639195078.0848,2021-02-22 00:00:00+00:00,5,True,True,False,False
ada,ADA,2021-02-21 00:00:00+00:00,2021-02-21 00:00:00+00:00,2021-02-22 00:00:00+00:00,35206501686.94417,2021-02-22 00:00:00+00:00,6,True,True,False,True
link,LINK,2021-02-21 00:00:00+00:00,2021-02-21 00:00:00+00:00,2021-02-22 00:00:00+00:00,34061263556.6392,2021-02-22 00:00:00+00:00,7,False,True,True,True
uni,UNI,2021-02-21 00:00:00+00:00,2021-02-21 00:00:00+00:00,2021-02-22 00:00:00+00:00,28854823212.003,2021-02-22 00:00:00+00:00,8,False,True,False,False
ltc,LTC,2021-02-21 00:00:00+00:00,2021-02-21 00:00:00+00:00,2021-02-22 00:00:00+00:00,15240934995.617588,2021-02-22 00:00:00+00:00,9,False,True,False,True
cro,CRO,2021-02-21 00:00:00+00:00,2021-02-21 00:00:00+00:00,2021-02-22 00:00:00+00:00,14034541801.3944,2021-02-22 00:00:00+00:00,10,False,True,False,False
bch,BCH,2021-02-21 00:00:00+00:00,2021-02-21 00:00:00+00:00,2021-02-22 00:00:00+00:00,13207252825.257853,2021-02-22 00:00:00+00:00,11,False,False,False,False
algo,ALGO,2021-02-21 00:00:00+00:00,2021-02-21 00:00:00+00:00,2021-02-22 00:00:00+00:00,13118906713.8012,2021-02-22 00:00:00+00:00,12,False,False,False,False
ht,HT,2021-02-21 00:00:00+00:00,2021-02-21 00:00:00+00:00,2021-02-22 00:00:00+00:00,12658067860.4036,2021-02-22 00:00:00+00:00,13,False,False,False,False
ftt,FTT,2021-02-21 00:00:00+00:00,2021-02-21 00:00:00+00:00,2021-02-22 00:00:00+00:00,11646142719.30676,2021-02-22 00:00:00+00:00,14,False,False,False,False
1inch,1INCH,2021-02-21 00:00:00+00:00,2021-02-21 00:00:00+00:00,2021-02-22 00:00:00+00:00,7579566260.11572,2021-02-22 00:00:00+00:00,15,False,False,False,False
doge,DOGE,2021-02-21 00:00:00+00:00,2021-02-21 00:00:00+00:00,2021-02-22 00:00:00+00:00,7247623913.702838,2021-02-22 00:00:00+00:00,16,False,False,False,False
aave,AAVE,2021-02-21 00:00:00+00:00,2021-02-21 00:00:00+00:00,2021-02-22 00:00:00+00:00,6970087505.760752,2021-02-22 00:00:00+00:00,17,False,False,False,False
lend,LEND,2021-02-21 00:00:00+00:00,2021-02-21 00:00:00+00:00,2021-02-22 00:00:00+00:00,5663195844.4718485,2021-02-22 00:00:00+00:00,18,False,False,False,False
neo,NEO,2021-02-21 00:00:00+00:00,2021-02-21 00:00:00+00:00,2021-02-22 00:00:00+00:00,5440835876.84636,2021-02-22 00:00:00+00:00,19,False,False,False,False
xem,XEM,2021-02-21 00:00:00+00:00,2021-02-21 00:00:00+00:00,2021-02-22 00:00:00+00:00,5097216175.633866,2021-02-22 00:00:00+00:00,20,False,False,False,False
snx,SNX,2021-02-21 00:00:00+00:00,2021-02-21 00:00:00+00:00,2021-02-22 00:00:00+00:00,4996391436.477635,2021-02-22 00:00:00+00:00,21,False,False,False,False
bsv,BSV,2021-02-21 00:00:00+00:00,2021-02-21 00:00:00+00:00,2021-02-22 00:00:00+00:00,4534981872.925567,2021-02-22 00:00:00+00:00,22,False,False,False,False
comp,COMP,2021-02-21 00:00:00+00:00,2021-02-21 00:00:00+00:00,2021-02-22 00:00:00+00:00,4534509792.52427,2021-02-22 00:00:00+00:00,23,False,False,False,False
xmr,XMR,2021-02-21 00:00:00+00:00,2021-02-21 00:00:00+00:00,2021-02-22 00:00:00+00:00,4308428932.316313,2021-02-22 00:00:00+00:00,24,False,False,False,False
crv,CRV,2021-02-21 00:00:00+00:00,2021-02-21 00:00:00+00:00,2021-02-22 00:00:00+00:00,4181553906.5575366,2021-02-22 00:00:00+00:00,25,False,False,False,False
xtz,XTZ,2021-02-21 00:00:00+00:00,2021-02-21 00:00:00+00:00,2021-02-22 00:00:00+00:00,3894986381.732258,2021-02-22 00:00:00+00:00,26,False,False,False,False
sushi,SUSHI,2021-02-21 00:00:00+00:00,2021-02-21 00:00:00+00:00,2021-02-22 00:00:00+00:00,3404708197.9849195,2021-02-22 00:00:00+00:00,27,False,False,False,False
dash,DASH,2021-02-21 00:00:00+00:00,2021-02-21 00:00:00+00:00,2021-02-22 00:00:00+00:00,3010380295.5815253,2021-02-22 00:00:00+00:00,28,False,False,False,False
uma,UMA,2021-02-21 00:00:00+00:00,2021-02-21 00:00:00+00:00,2021-02-22 00:00:00+00:00,2712496911.938295,2021-02-22 00:00:00+00:00,29,False,False,False,False
mkr,MKR,2021-02-21 00:00:00+00:00,2021-02-21 00:00:00+00:00,2021-02-22 00:00:00+00:00,2598453191.2222266,2021-02-22 00:00:00+00:00,30,False,False,False,False
btc,BTC,2021-02-28 00:00:00+00:00,2021-02-28 00:00:00+00:00,2021-03-01 00:00:00+00:00,845561698558.5697,2021-03-01 00:00:00+00:00,1,True,True,True,True
eth,ETH,2021-02-28 00:00:00+00:00,2021-02-28 00:00:00+00:00,2021-03-01 00:00:00+00:00,163800981512.8203,2021-03-01 00:00:00+00:00,2,True,True,True,True
xlm,XLM,2021-02-28 00:00:00+00:00,2021-02-28 00:00:00+00:00,2021-03-01 00:00:00+00:00,43074137511.25605,2021-03-01 00:00:00+00:00,3,True,True,False,False
ada,ADA,2021-02-28 00:00:00+00:00,2021-02-28 00:00:00+00:00,2021-03-01 00:00:00+00:00,41955547824.2218,2021-03-01 00:00:00+00:00,4,True,True,False,True
xrp,XRP,2021-02-28 00:00:00+00:00,2021-02-28 00:00:00+00:00,2021-03-01 00:00:00+00:00,41756956751.43014,2021-03-01 00:00:00+00:00,5,True,True,False,True
dot,DOT,2021-02-28 00:00:00+00:00,2021-02-28 00:00:00+00:00,2021-03-01 00:00:00+00:00,35195047952.921394,2021-03-01 00:00:00+00:00,6,True,True,False,False
link,LINK,2021-02-28 00:00:00+00:00,2021-02-28 00:00:00+00:00,2021-03-01 00:00:00+00:00,24859410869.2746,2021-03-01 00:00:00+00:00,7,False,True,True,True
uni,UNI,2021-02-28 00:00:00+00:00,2021-02-28 00:00:00+00:00,2021-03-01 00:00:00+00:00,22416989604.8252,2021-03-01 00:00:00+00:00,8,False,True,False,False
cro,CRO,2021-02-28 00:00:00+00:00,2021-02-28 00:00:00+00:00,2021-03-01 00:00:00+00:00,13525826368.8846,2021-03-01 00:00:00+00:00,9,False,True,False,False
ltc,LTC,2021-02-28 00:00:00+00:00,2021-02-28 00:00:00+00:00,2021-03-01 00:00:00+00:00,11137142609.696705,2021-03-01 00:00:00+00:00,10,False,True,False,True
algo,ALGO,2021-02-28 00:00:00+00:00,2021-02-28 00:00:00+00:00,2021-03-01 00:00:00+00:00,10316876186.6685,2021-03-01 00:00:00+00:00,11,False,False,False,False
ftt,FTT,2021-02-28 00:00:00+00:00,2021-02-28 00:00:00+00:00,2021-03-01 00:00:00+00:00,8833789768.52799,2021-03-01 00:00:00+00:00,12,False,False,False,False
bch,BCH,2021-02-28 00:00:00+00:00,2021-02-28 00:00:00+00:00,2021-03-01 00:00:00+00:00,8630389295.903952,2021-03-01 00:00:00+00:00,13,False,False,False,False
ht,HT,2021-02-28 00:00:00+00:00,2021-02-28 00:00:00+00:00,2021-03-01 00:00:00+00:00,6887826048.4298,2021-03-01 00:00:00+00:00,14,False,False,False,False
doge,DOGE,2021-02-28 00:00:00+00:00,2021-02-28 00:00:00+00:00,2021-03-01 00:00:00+00:00,6240694605.670112,2021-03-01 00:00:00+00:00,15,False,False,False,False
1inch,1INCH,2021-02-28 00:00:00+00:00,2021-02-28 00:00:00+00:00,2021-03-01 00:00:00+00:00,5805595003.78866,2021-03-01 00:00:00+00:00,16,False,False,False,False
aave,AAVE,2021-02-28 00:00:00+00:00,2021-02-28 00:00:00+00:00,2021-03-01 00:00:00+00:00,5712591193.019296,2021-03-01 00:00:00+00:00,17,False,False,False,False
xem,XEM,2021-02-28 00:00:00+00:00,2021-02-28 00:00:00+00:00,2021-03-01 00:00:00+00:00,5445290605.031786,2021-03-01 00:00:00+00:00,18,False,False,False,False
lend,LEND,2021-02-28 00:00:00+00:00,2021-02-28 00:00:00+00:00,2021-03-01 00:00:00+00:00,4641480136.186948,2021-03-01 00:00:00+00:00,19,False,False,False,False
snx,SNX,2021-02-28 00:00:00+00:00,2021-02-28 00:00:00+00:00,2021-03-01 00:00:00+00:00,4135943268.649696,2021-03-01 00:00:00+00:00,20,False,False,False,False
comp,COMP,2021-02-28 00:00:00+00:00,2021-02-28 00:00:00+00:00,2021-03-01 00:00:00+00:00,4036017380.19384,2021-03-01 00:00:00+00:00,21,False,False,False,False
xmr,XMR,2021-02-28 00:00:00+00:00,2021-02-28 00:00:00+00:00,2021-03-01 00:00:00+00:00,3821882304.2821927,2021-03-01 00:00:00+00:00,22,False,False,False,False
neo,NEO,2021-02-28 00:00:00+00:00,2021-02-28 00:00:00+00:00,2021-03-01 00:00:00+00:00,3538396625.62119,2021-03-01 00:00:00+00:00,23,False,False,False,False
bsv,BSV,2021-02-28 00:00:00+00:00,2021-02-28 00:00:00+00:00,2021-03-01 00:00:00+00:00,3320091256.064975,2021-03-01 00:00:00+00:00,24,False,False,False,False
sushi,SUSHI,2021-02-28 00:00:00+00:00,2021-02-28 00:00:00+00:00,2021-03-01 00:00:00+00:00,3059397221.39337,2021-03-01 00:00:00+00:00,25,False,False,False,False
xtz,XTZ,2021-02-28 00:00:00+00:00,2021-02-28 00:00:00+00:00,2021-03-01 00:00:00+00:00,2859892723.146506,2021-03-01 00:00:00+00:00,26,False,False,False,False
crv,CRV,2021-02-28 00:00:00+00:00,2021-02-28 00:00:00+00:00,2021-03-01 00:00:00+00:00,2566375662.567188,2021-03-01 00:00:00+00:00,27,False,False,False,False
mkr,MKR,2021-02-28 00:00:00+00:00,2021-02-28 00:00:00+00:00,2021-03-01 00:00:00+00:00,2038218059.0884306,2021-03-01 00:00:00+00:00,28,False,False,False,False
uma,UMA,2021-02-28 00:00:00+00:00,2021-02-28 00:00:00+00:00,2021-03-01 00:00:00+00:00,1984555146.2274263,2021-03-01 00:00:00+00:00,29,False,False,False,False
dash,DASH,2021-02-28 00:00:00+00:00,2021-02-28 00:00:00+00:00,2021-03-01 00:00:00+00:00,1982589341.3461788,2021-03-01 00:00:00+00:00,30,False,False,False,False
btc,BTC,2021-03-07 00:00:00+00:00,2021-03-07 00:00:00+00:00,2021-03-08 00:00:00+00:00,952640081754.0469,2021-03-08 00:00:00+00:00,1,True,True,True,True
eth,ETH,2021-03-07 00:00:00+00:00,2021-03-07 00:00:00+00:00,2021-03-08 00:00:00+00:00,197733228967.94928,2021-03-08 00:00:00+00:00,2,True,True,True,True
xrp,XRP,2021-03-07 00:00:00+00:00,2021-03-07 00:00:00+00:00,2021-03-08 00:00:00+00:00,46512394621.3102,2021-03-08 00:00:00+00:00,3,True,True,False,True
xlm,XLM,2021-03-07 00:00:00+00:00,2021-03-07 00:00:00+00:00,2021-03-08 00:00:00+00:00,43412727574.28452,2021-03-08 00:00:00+00:00,4,True,True,False,False
dot,DOT,2021-03-07 00:00:00+00:00,2021-03-07 00:00:00+00:00,2021-03-08 00:00:00+00:00,36378150395.776634,2021-03-08 00:00:00+00:00,5,True,True,False,False
ada,ADA,2021-03-07 00:00:00+00:00,2021-03-07 00:00:00+00:00,2021-03-08 00:00:00+00:00,36123099878.81262,2021-03-08 00:00:00+00:00,6,True,True,False,True
uni,UNI,2021-03-07 00:00:00+00:00,2021-03-07 00:00:00+00:00,2021-03-08 00:00:00+00:00,34368960545.0794,2021-03-08 00:00:00+00:00,7,False,True,False,False
link,LINK,2021-03-07 00:00:00+00:00,2021-03-07 00:00:00+00:00,2021-03-08 00:00:00+00:00,28444026483.0332,2021-03-08 00:00:00+00:00,8,False,True,True,True
cro,CRO,2021-03-07 00:00:00+00:00,2021-03-07 00:00:00+00:00,2021-03-08 00:00:00+00:00,15929208256.9789,2021-03-08 00:00:00+00:00,9,False,True,False,False
ltc,LTC,2021-03-07 00:00:00+00:00,2021-03-07 00:00:00+00:00,2021-03-08 00:00:00+00:00,12790297772.245403,2021-03-08 00:00:00+00:00,10,False,True,False,True
algo,ALGO,2021-03-07 00:00:00+00:00,2021-03-07 00:00:00+00:00,2021-03-08 00:00:00+00:00,11034540215.5228,2021-03-08 00:00:00+00:00,11,False,False,False,False
ftt,FTT,2021-03-07 00:00:00+00:00,2021-03-07 00:00:00+00:00,2021-03-08 00:00:00+00:00,10445839596.673325,2021-03-08 00:00:00+00:00,12,False,False,False,False
bch,BCH,2021-03-07 00:00:00+00:00,2021-03-07 00:00:00+00:00,2021-03-08 00:00:00+00:00,9633783912.95784,2021-03-08 00:00:00+00:00,13,False,False,False,False
ht,HT,2021-03-07 00:00:00+00:00,2021-03-07 00:00:00+00:00,2021-03-08 00:00:00+00:00,7777318860.50435,2021-03-08 00:00:00+00:00,14,False,False,False,False
doge,DOGE,2021-03-07 00:00:00+00:00,2021-03-07 00:00:00+00:00,2021-03-08 00:00:00+00:00,6663130586.067719,2021-03-08 00:00:00+00:00,15,False,False,False,False
aave,AAVE,2021-03-07 00:00:00+00:00,2021-03-07 00:00:00+00:00,2021-03-08 00:00:00+00:00,6573340566.354912,2021-03-08 00:00:00+00:00,16,False,False,False,False
xem,XEM,2021-03-07 00:00:00+00:00,2021-03-07 00:00:00+00:00,2021-03-08 00:00:00+00:00,6472212728.413186,2021-03-08 00:00:00+00:00,17,False,False,False,False
