asset,canonical_symbol,day,source_timestamp,available_at,market_cap_usd,rebalance_time,market_cap_rank,top6_member,top10_member,fixed6_symbol,fixed10_symbol,pit_selected
ltc,LTC,2024-01-28 00:00:00+00:00,2024-01-28 00:00:00+00:00,2024-01-29 00:00:00+00:00,5068143248.160358,2024-01-29 00:00:00+00:00,12,False,False,False,True,False
btc,BTC,2024-02-04 00:00:00+00:00,2024-02-04 00:00:00+00:00,2024-02-05 00:00:00+00:00,835277882869.2006,2024-02-05 00:00:00+00:00,1,True,True,True,True,True
eth,ETH,2024-02-04 00:00:00+00:00,2024-02-04 00:00:00+00:00,2024-02-05 00:00:00+00:00,274931718349.56335,2024-02-05 00:00:00+00:00,2,True,True,True,True,True
xrp,XRP,2024-02-04 00:00:00+00:00,2024-02-04 00:00:00+00:00,2024-02-05 00:00:00+00:00,50308587367.562416,2024-02-05 00:00:00+00:00,3,True,True,False,True,True
link,LINK,2024-02-04 00:00:00+00:00,2024-02-04 00:00:00+00:00,2024-02-05 00:00:00+00:00,18176784199.3584,2024-02-05 00:00:00+00:00,4,True,True,True,True,True
ada,ADA,2024-02-04 00:00:00+00:00,2024-02-04 00:00:00+00:00,2024-02-05 00:00:00+00:00,17191634411.92179,2024-02-05 00:00:00+00:00,5,True,True,False,True,True
ltc,LTC,2024-02-04 00:00:00+00:00,2024-02-04 00:00:00+00:00,2024-02-05 00:00:00+00:00,4956593465.572529,2024-02-05 00:00:00+00:00,12,False,False,False,True,False
btc,BTC,2024-02-11 00:00:00+00:00,2024-02-11 00:00:00+00:00,2024-02-12 00:00:00+00:00,945946661324.0155,2024-02-12 00:00:00+00:00,1,True,True,True,True,True
eth,ETH,2024-02-11 00:00:00+00:00,2024-02-11 00:00:00+00:00,2024-02-12 00:00:00+00:00,300969179572.92676,2024-02-12 00:00:00+00:00,2,True,True,True,True,True
xrp,XRP,2024-02-11 00:00:00+00:00,2024-02-11 00:00:00+00:00,2024-02-12 00:00:00+00:00,52576985940.88923,2024-02-12 00:00:00+00:00,3,True,True,False,True,True
link,LINK,2024-02-11 00:00:00+00:00,2024-02-11 00:00:00+00:00,2024-02-12 00:00:00+00:00,20125390654.6431,2024-02-12 00:00:00+00:00,4,True,True,True,True,True
ada,ADA,2024-02-11 00:00:00+00:00,2024-02-11 00:00:00+00:00,2024-02-12 00:00:00+00:00,18809048453.481133,2024-02-12 00:00:00+00:00,5,True,True,False,True,True
ltc,LTC,2024-02-11 00:00:00+00:00,2024-02-11 00:00:00+00:00,2024-02-12 00:00:00+00:00,5307421918.871491,2024-02-12 00:00:00+00:00,13,False,False,False,True,False
btc,BTC,2024-02-18 00:00:00+00:00,2024-02-18 00:00:00+00:00,2024-02-19 00:00:00+00:00,1023743059920.6989,2024-02-19 00:00:00+00:00,1,True,True,True,True,True
eth,ETH,2024-02-18 00:00:00+00:00,2024-02-18 00:00:00+00:00,2024-02-19 00:00:00+00:00,345753391043.1903,2024-02-19 00:00:00+00:00,2,True,True,True,True,True
xrp,XRP,2024-02-18 00:00:00+00:00,2024-02-18 00:00:00+00:00,2024-02-19 00:00:00+00:00,55728914157.16419,2024-02-19 00:00:00+00:00,3,True,True,False,True,True
ada,ADA,2024-02-18 00:00:00+00:00,2024-02-18 00:00:00+00:00,2024-02-19 00:00:00+00:00,21557136351.767853,2024-02-19 00:00:00+00:00,4,True,True,False,True,True
link,LINK,2024-02-18 00:00:00+00:00,2024-02-18 00:00:00+00:00,2024-02-19 00:00:00+00:00,20135911882.0441,2024-02-19 00:00:00+00:00,5,True,True,True,True,True
ltc,LTC,2024-02-18 00:00:00+00:00,2024-02-18 00:00:00+00:00,2024-02-19 00:00:00+00:00,5256629835.133072,2024-02-19 00:00:00+00:00,13,False,False,False,True,False
btc,BTC,2024-02-25 00:00:00+00:00,2024-02-25 00:00:00+00:00,2024-02-26 00:00:00+00:00,1016185995310.1201,2024-02-26 00:00:00+00:00,1,True,True,True,True,True
eth,ETH,2024-02-25 00:00:00+00:00,2024-02-25 00:00:00+00:00,2024-02-26 00:00:00+00:00,373901389054.79645,2024-02-26 00:00:00+00:00,2,True,True,True,True,True
xrp,XRP,2024-02-25 00:00:00+00:00,2024-02-25 00:00:00+00:00,2024-02-26 00:00:00+00:00,54258490492.327934,2024-02-26 00:00:00+00:00,3,True,True,False,True,True
ada,ADA,2024-02-25 00:00:00+00:00,2024-02-25 00:00:00+00:00,2024-02-26 00:00:00+00:00,20578201371.620323,2024-02-26 00:00:00+00:00,4,True,True,False,True,True
link,LINK,2024-02-25 00:00:00+00:00,2024-02-25 00:00:00+00:00,2024-02-26 00:00:00+00:00,18702100468.0733,2024-02-26 00:00:00+00:00,5,True,True,True,True,True
ltc,LTC,2024-02-25 00:00:00+00:00,2024-02-25 00:00:00+00:00,2024-02-26 00:00:00+00:00,5204117446.874461,2024-02-26 00:00:00+00:00,13,False,False,False,True,False
btc,BTC,2024-03-03 00:00:00+00:00,2024-03-03 00:00:00+00:00,2024-03-04 00:00:00+00:00,1237397939322.019,2024-03-04 00:00:00+00:00,1,True,True,True,True,True
eth,ETH,2024-03-03 00:00:00+00:00,2024-03-03 00:00:00+00:00,2024-03-04 00:00:00+00:00,418373036856.63043,2024-03-04 00:00:00+00:00,2,True,True,True,True,True
xrp,XRP,2024-03-03 00:00:00+00:00,2024-03-03 00:00:00+00:00,2024-03-04 00:00:00+00:00,62694628255.04746,2024-03-04 00:00:00+00:00,3,True,True,False,True,True
ada,ADA,2024-03-03 00:00:00+00:00,2024-03-03 00:00:00+00:00,2024-03-04 00:00:00+00:00,25336562210.18684,2024-03-04 00:00:00+00:00,4,True,True,False,True,True
link,LINK,2024-03-03 00:00:00+00:00,2024-03-03 00:00:00+00:00,2024-03-04 00:00:00+00:00,20497296550.5128,2024-03-04 00:00:00+00:00,6,True,True,True,True,True
ltc,LTC,2024-03-03 00:00:00+00:00,2024-03-03 00:00:00+00:00,2024-03-04 00:00:00+00:00,6735954002.986818,2024-03-04 00:00:00+00:00,13,False,False,False,True,False
btc,BTC,2024-03-10 00:00:00+00:00,2024-03-10 00:00:00+00:00,2024-03-11 00:00:00+00:00,1353579668685.4263,2024-03-11 00:00:00+00:00,1,True,True,True,True,True
eth,ETH,2024-03-10 00:00:00+00:00,2024-03-10 00:00:00+00:00,2024-03-11 00:00:00+00:00,465068887749.3557,2024-03-11 00:00:00+00:00,2,True,True,True,True,True
xrp,XRP,2024-03-10 00:00:00+00:00,2024-03-10 00:00:00+00:00,2024-03-11 00:00:00+00:00,60720105770.706566,2024-03-11 00:00:00+00:00,3,True,True,False,True,True
ada,ADA,2024-03-10 00:00:00+00:00,2024-03-10 00:00:00+00:00,2024-03-11 00:00:00+00:00,24865968959.739845,2024-03-11 00:00:00+00:00,4,True,True,False,True,True
link,LINK,2024-03-10 00:00:00+00:00,2024-03-10 00:00:00+00:00,2024-03-11 00:00:00+00:00,21614061815.9216,2024-03-11 00:00:00+00:00,6,True,True,True,True,True
ltc,LTC,2024-03-10 00:00:00+00:00,2024-03-10 00:00:00+00:00,2024-03-11 00:00:00+00:00,6482957176.474508,2024-03-11 00:00:00+00:00,13,False,False,False,True,False
btc,BTC,2024-03-17 00:00:00+00:00,2024-03-17 00:00:00+00:00,2024-03-18 00:00:00+00:00,1342284214005.9248,2024-03-18 00:00:00+00:00,1,True,True,True,True,True
eth,ETH,2024-03-17 00:00:00+00:00,2024-03-17 00:00:00+00:00,2024-03-18 00:00:00+00:00,436914677347.1423,2024-03-18 00:00:00+00:00,2,True,True,True,True,True
xrp,XRP,2024-03-17 00:00:00+00:00,2024-03-17 00:00:00+00:00,2024-03-18 00:00:00+00:00,61822703859.99242,2024-03-18 00:00:00+00:00,3,True,True,False,True,True
ada,ADA,2024-03-17 00:00:00+00:00,2024-03-17 00:00:00+00:00,2024-03-18 00:00:00+00:00,23672366199.792957,2024-03-18 00:00:00+00:00,4,True,True,False,True,True
link,LINK,2024-03-17 00:00:00+00:00,2024-03-17 00:00:00+00:00,2024-03-18 00:00:00+00:00,18605272069.7914,2024-03-18 00:00:00+00:00,6,True,True,True,True,True
ltc,LTC,2024-03-17 00:00:00+00:00,2024-03-17 00:00:00+00:00,2024-03-18 00:00:00+00:00,6369149665.348192,2024-03-18 00:00:00+00:00,13,False,False,False,True,False
btc,BTC,2024-03-24 00:00:00+00:00,2024-03-24 00:00:00+00:00,2024-03-25 00:00:00+00:00,1323148747346.792,2024-03-25 00:00:00+00:00,1,True,True,True,True,True
eth,ETH,2024-03-24 00:00:00+00:00,2024-03-24 00:00:00+00:00,2024-03-25 00:00:00+00:00,414906995990.6685,2024-03-25 00:00:00+00:00,2,True,True,True,True,True
xrp,XRP,2024-03-24 00:00:00+00:00,2024-03-24 00:00:00+00:00,2024-03-25 00:00:00+00:00,63360083880.7902,2024-03-25 00:00:00+00:00,3,True,True,False,True,True
ada,ADA,2024-03-24 00:00:00+00:00,2024-03-24 00:00:00+00:00,2024-03-25 00:00:00+00:00,22546067084.49451,2024-03-25 00:00:00+00:00,5,True,True,False,True,True
link,LINK,2024-03-24 00:00:00+00:00,2024-03-24 00:00:00+00:00,2024-03-25 00:00:00+00:00,18553068701.3496,2024-03-25 00:00:00+00:00,6,True,True,True,True,True
ltc,LTC,2024-03-24 00:00:00+00:00,2024-03-24 00:00:00+00:00,2024-03-25 00:00:00+00:00,6679727232.704706,2024-03-25 00:00:00+00:00,13,False,False,False,True,False
btc,BTC,2024-03-31 00:00:00+00:00,2024-03-31 00:00:00+00:00,2024-04-01 00:00:00+00:00,1401022109461.656,2024-04-01 00:00:00+00:00,1,True,True,True,True,True
eth,ETH,2024-03-31 00:00:00+00:00,2024-03-31 00:00:00+00:00,2024-04-01 00:00:00+00:00,437637607654.5576,2024-04-01 00:00:00+00:00,2,True,True,True,True,True
xrp,XRP,2024-03-31 00:00:00+00:00,2024-03-31 00:00:00+00:00,2024-04-01 00:00:00+00:00,62895359933.58839,2024-04-01 00:00:00+00:00,3,True,True,False,True,True
ada,ADA,2024-03-31 00:00:00+00:00,2024-03-31 00:00:00+00:00,2024-04-01 00:00:00+00:00,22694435113.448914,2024-04-01 00:00:00+00:00,5,True,True,False,True,True
link,LINK,2024-03-31 00:00:00+00:00,2024-03-31 00:00:00+00:00,2024-04-01 00:00:00+00:00,19115354639.2788,2024-04-01 00:00:00+00:00,6,True,True,True,True,True
ltc,LTC,2024-03-31 00:00:00+00:00,2024-03-31 00:00:00+00:00,2024-04-01 00:00:00+00:00,7824359751.355958,2024-04-01 00:00:00+00:00,13,False,False,False,True,False
btc,BTC,2024-04-07 00:00:00+00:00,2024-04-07 00:00:00+00:00,2024-04-08 00:00:00+00:00,1365388593961.6086,2024-04-08 00:00:00+00:00,1,True,True,True,True,True
eth,ETH,2024-04-07 00:00:00+00:00,2024-04-07 00:00:00+00:00,2024-04-08 00:00:00+00:00,413954386217.28394,2024-04-08 00:00:00+00:00,2,True,True,True,True,True
xrp,XRP,2024-04-07 00:00:00+00:00,2024-04-07 00:00:00+00:00,2024-04-08 00:00:00+00:00,59423841738.918205,2024-04-08 00:00:00+00:00,3,True,True,False,True,True
ada,ADA,2024-04-07 00:00:00+00:00,2024-04-07 00:00:00+00:00,2024-04-08 00:00:00+00:00,20543214863.251747,2024-04-08 00:00:00+00:00,5,True,True,False,True,True
link,LINK,2024-04-07 00:00:00+00:00,2024-04-07 00:00:00+00:00,2024-04-08 00:00:00+00:00,17899210022.6593,2024-04-08 00:00:00+00:00,6,True,True,True,True,True
ltc,LTC,2024-04-07 00:00:00+00:00,2024-04-07 00:00:00+00:00,2024-04-08 00:00:00+00:00,7525407709.811547,2024-04-08 00:00:00+00:00,13,False,False,False,True,False
btc,BTC,2024-04-14 00:00:00+00:00,2024-04-14 00:00:00+00:00,2024-04-15 00:00:00+00:00,1292151526364.2095,2024-04-15 00:00:00+00:00,1,True,True,True,True,True
eth,ETH,2024-04-14 00:00:00+00:00,2024-04-14 00:00:00+00:00,2024-04-15 00:00:00+00:00,379290245495.98035,2024-04-15 00:00:00+00:00,2,True,True,True,True,True
xrp,XRP,2024-04-14 00:00:00+00:00,2024-04-14 00:00:00+00:00,2024-04-15 00:00:00+00:00,50499485453.012955,2024-04-15 00:00:00+00:00,3,True,True,False,True,True
ada,ADA,2024-04-14 00:00:00+00:00,2024-04-14 00:00:00+00:00,2024-04-15 00:00:00+00:00,16411129674.223866,2024-04-15 00:00:00+00:00,5,True,True,False,True,True
link,LINK,2024-04-14 00:00:00+00:00,2024-04-14 00:00:00+00:00,2024-04-15 00:00:00+00:00,14157768935.1926,2024-04-15 00:00:00+00:00,6,True,True,True,True,True
ltc,LTC,2024-04-14 00:00:00+00:00,2024-04-14 00:00:00+00:00,2024-04-15 00:00:00+00:00,5954736068.105933,2024-04-15 00:00:00+00:00,13,False,False,False,True,False
btc,BTC,2024-04-21 00:00:00+00:00,2024-04-21 00:00:00+00:00,2024-04-22 00:00:00+00:00,1279109157045.1768,2024-04-22 00:00:00+00:00,1,True,True,True,True,True
eth,ETH,2024-04-21 00:00:00+00:00,2024-04-21 00:00:00+00:00,2024-04-22 00:00:00+00:00,377974604229.9479,2024-04-22 00:00:00+00:00,2,True,True,True,True,True
xrp,XRP,2024-04-21 00:00:00+00:00,2024-04-21 00:00:00+00:00,2024-04-22 00:00:00+00:00,52463258713.92351,2024-04-22 00:00:00+00:00,3,True,True,False,True,True
ada,ADA,2024-04-21 00:00:00+00:00,2024-04-21 00:00:00+00:00,2024-04-22 00:00:00+00:00,17437659964.766438,2024-04-22 00:00:00+00:00,5,True,True,False,True,True
link,LINK,2024-04-21 00:00:00+00:00,2024-04-21 00:00:00+00:00,2024-04-22 00:00:00+00:00,15067802152.4195,2024-04-22 00:00:00+00:00,6,True,True,True,True,True
ltc,LTC,2024-04-21 00:00:00+00:00,2024-04-21 00:00:00+00:00,2024-04-22 00:00:00+00:00,6266836248.255921,2024-04-22 00:00:00+00:00,13,False,False,False,True,False
btc,BTC,2024-04-28 00:00:00+00:00,2024-04-28 00:00:00+00:00,2024-04-29 00:00:00+00:00,1240140042894.858,2024-04-29 00:00:00+00:00,1,True,True,True,True,True
eth,ETH,2024-04-28 00:00:00+00:00,2024-04-28 00:00:00+00:00,2024-04-29 00:00:00+00:00,391842597626.88324,2024-04-29 00:00:00+00:00,2,True,True,True,True,True
xrp,XRP,2024-04-28 00:00:00+00:00,2024-04-28 00:00:00+00:00,2024-04-29 00:00:00+00:00,50992639886.3131,2024-04-29 00:00:00+00:00,3,True,True,False,True,True
ada,ADA,2024-04-28 00:00:00+00:00,2024-04-28 00:00:00+00:00,2024-04-29 00:00:00+00:00,16070701587.48392,2024-04-29 00:00:00+00:00,5,True,True,False,True,True
link,LINK,2024-04-28 00:00:00+00:00,2024-04-28 00:00:00+00:00,2024-04-29 00:00:00+00:00,13791189201.1188,2024-04-29 00:00:00+00:00,6,True,True,True,True,True
ltc,LTC,2024-04-28 00:00:00+00:00,2024-04-28 00:00:00+00:00,2024-04-29 00:00:00+00:00,6249552596.55864,2024-04-29 00:00:00+00:00,13,False,False,False,True,False
btc,BTC,2024-05-05 00:00:00+00:00,2024-05-05 00:00:00+00:00,2024-05-06 00:00:00+00:00,1261776217571.7017,2024-05-06 00:00:00+00:00,1,True,True,True,True,True
eth,ETH,2024-05-05 00:00:00+00:00,2024-05-05 00:00:00+00:00,2024-05-06 00:00:00+00:00,376981046697.4079,2024-05-06 00:00:00+00:00,2,True,True,True,True,True
xrp,XRP,2024-05-05 00:00:00+00:00,2024-05-05 00:00:00+00:00,2024-05-06 00:00:00+00:00,52975582366.3117,2024-05-06 00:00:00+00:00,3,True,True,False,True,True
ada,ADA,2024-05-05 00:00:00+00:00,2024-05-05 00:00:00+00:00,2024-05-06 00:00:00+00:00,16013486475.146868,2024-05-06 00:00:00+00:00,5,True,True,False,True,True
link,LINK,2024-05-05 00:00:00+00:00,2024-05-05 00:00:00+00:00,2024-05-06 00:00:00+00:00,14370461747.1929,2024-05-06 00:00:00+00:00,6,True,True,True,True,True
ltc,LTC,2024-05-05 00:00:00+00:00,2024-05-05 00:00:00+00:00,2024-05-06 00:00:00+00:00,6062173701.12372,2024-05-06 00:00:00+00:00,13,False,False,False,True,False
btc,BTC,2024-05-12 00:00:00+00:00,2024-05-12 00:00:00+00:00,2024-05-13 00:00:00+00:00,1210038071267.0505,2024-05-13 00:00:00+00:00,1,True,True,True,True,True
eth,ETH,2024-05-12 00:00:00+00:00,2024-05-12 00:00:00+00:00,2024-05-13 00:00:00+00:00,352003901545.8455,2024-05-13 00:00:00+00:00,2,True,True,True,True,True
xrp,XRP,2024-05-12 00:00:00+00:00,2024-05-12 00:00:00+00:00,2024-05-13 00:00:00+00:00,49933370429.10912,2024-05-13 00:00:00+00:00,3,True,True,False,True,True
ada,ADA,2024-05-12 00:00:00+00:00,2024-05-12 00:00:00+00:00,2024-05-13 00:00:00+00:00,15290397992.386486,2024-05-13 00:00:00+00:00,5,True,True,False,True,True
link,LINK,2024-05-12 00:00:00+00:00,2024-05-12 00:00:00+00:00,2024-05-13 00:00:00+00:00,13548259766.3036,2024-05-13 00:00:00+00:00,6,True,True,True,True,True
ltc,LTC,2024-05-12 00:00:00+00:00,2024-05-12 00:00:00+00:00,2024-05-13 00:00:00+00:00,6062402884.352921,2024-05-13 00:00:00+00:00,13,False,False,False,True,False
btc,BTC,2024-05-19 00:00:00+00:00,2024-05-19 00:00:00+00:00,2024-05-20 00:00:00+00:00,1305348788162.149,2024-05-20 00:00:00+00:00,1,True,True,True,True,True
eth,ETH,2024-05-19 00:00:00+00:00,2024-05-19 00:00:00+00:00,2024-05-20 00:00:00+00:00,368816741820.6227,2024-05-20 00:00:00+00:00,2,True,True,True,True,True
xrp,XRP,2024-05-19 00:00:00+00:00,2024-05-19 00:00:00+00:00,2024-05-20 00:00:00+00:00,50928128232.37994,2024-05-20 00:00:00+00:00,3,True,True,False,True,True
link,LINK,2024-05-19 00:00:00+00:00,2024-05-19 00:00:00+00:00,2024-05-20 00:00:00+00:00,16575537736.9468,2024-05-20 00:00:00+00:00,5,True,True,True,True,True
ada,ADA,2024-05-19 00:00:00+00:00,2024-05-19 00:00:00+00:00,2024-05-20 00:00:00+00:00,16346485745.472677,2024-05-20 00:00:00+00:00,6,True,True,False,True,True
ltc,LTC,2024-05-19 00:00:00+00:00,2024-05-19 00:00:00+00:00,2024-05-20 00:00:00+00:00,6127899068.992907,2024-05-20 00:00:00+00:00,13,False,False,False,True,False
btc,BTC,2024-05-26 00:00:00+00:00,2024-05-26 00:00:00+00:00,2024-05-27 00:00:00+00:00,1348641220725.7021,2024-05-27 00:00:00+00:00,1,True,True,True,True,True
eth,ETH,2024-05-26 00:00:00+00:00,2024-05-26 00:00:00+00:00,2024-05-27 00:00:00+00:00,459478056408.91113,2024-05-27 00:00:00+00:00,2,True,True,True,True,True
xrp,XRP,2024-05-26 00:00:00+00:00,2024-05-26 00:00:00+00:00,2024-05-27 00:00:00+00:00,52817154070.766624,2024-05-27 00:00:00+00:00,3,True,True,False,True,True
link,LINK,2024-05-26 00:00:00+00:00,2024-05-26 00:00:00+00:00,2024-05-27 00:00:00+00:00,17058393242.232,2024-05-27 00:00:00+00:00,5,True,True,True,True,True
ada,ADA,2024-05-26 00:00:00+00:00,2024-05-26 00:00:00+00:00,2024-05-27 00:00:00+00:00,16026228761.492098,2024-05-27 00:00:00+00:00,6,True,True,False,True,True
ltc,LTC,2024-05-26 00:00:00+00:00,2024-05-26 00:00:00+00:00,2024-05-27 00:00:00+00:00,6257866570.14387,2024-05-27 00:00:00+00:00,13,False,False,False,True,False
btc,BTC,2024-06-02 00:00:00+00:00,2024-06-02 00:00:00+00:00,2024-06-03 00:00:00+00:00,1336240533927.6711,2024-06-03 00:00:00+00:00,1,True,True,True,True,True
eth,ETH,2024-06-02 00:00:00+00:00,2024-06-02 00:00:00+00:00,2024-06-03 00:00:00+00:00,454319407953.3998,2024-06-03 00:00:00+00:00,2,True,True,True,True,True
xrp,XRP,2024-06-02 00:00:00+00:00,2024-06-02 00:00:00+00:00,2024-06-03 00:00:00+00:00,51338160991.68576,2024-06-03 00:00:00+00:00,3,True,True,False,True,True
link,LINK,2024-06-02 00:00:00+00:00,2024-06-02 00:00:00+00:00,2024-06-03 00:00:00+00:00,18150341721.2725,2024-06-03 00:00:00+00:00,5,True,True,True,True,True
ada,ADA,2024-06-02 00:00:00+00:00,2024-06-02 00:00:00+00:00,2024-06-03 00:00:00+00:00,15622624227.018738,2024-06-03 00:00:00+00:00,6,True,True,False,True,True
ltc,LTC,2024-06-02 00:00:00+00:00,2024-06-02 00:00:00+00:00,2024-06-03 00:00:00+00:00,6196394900.217473,2024-06-03 00:00:00+00:00,12,False,False,False,True,False
btc,BTC,2024-06-09 00:00:00+00:00,2024-06-09 00:00:00+00:00,2024-06-10 00:00:00+00:00,1372693139520.2039,2024-06-10 00:00:00+00:00,1,True,True,True,True,True
eth,ETH,2024-06-09 00:00:00+00:00,2024-06-09 00:00:00+00:00,2024-06-10 00:00:00+00:00,445259002298.56134,2024-06-10 00:00:00+00:00,2,True,True,True,True,True
xrp,XRP,2024-06-09 00:00:00+00:00,2024-06-09 00:00:00+00:00,2024-06-10 00:00:00+00:00,49848610490.92768,2024-06-10 00:00:00+00:00,3,True,True,False,True,True
link,LINK,2024-06-09 00:00:00+00:00,2024-06-09 00:00:00+00:00,2024-06-10 00:00:00+00:00,16340270691.6769,2024-06-10 00:00:00+00:00,5,True,True,True,True,True
ada,ADA,2024-06-09 00:00:00+00:00,2024-06-09 00:00:00+00:00,2024-06-10 00:00:00+00:00,15535141647.481771,2024-06-10 00:00:00+00:00,6,True,True,False,True,True
ltc,LTC,2024-06-09 00:00:00+00:00,2024-06-09 00:00:00+00:00,2024-06-10 00:00:00+00:00,6001634443.052532,2024-06-10 00:00:00+00:00,12,False,False,False,True,False
btc,BTC,2024-06-16 00:00:00+00:00,2024-06-16 00:00:00+00:00,2024-06-17 00:00:00+00:00,1313344170121.058,2024-06-17 00:00:00+00:00,1,True,True,True,True,True
eth,ETH,2024-06-16 00:00:00+00:00,2024-06-16 00:00:00+00:00,2024-06-17 00:00:00+00:00,434969448760.2027,2024-06-17 00:00:00+00:00,2,True,True,True,True,True
xrp,XRP,2024-06-16 00:00:00+00:00,2024-06-16 00:00:00+00:00,2024-06-17 00:00:00+00:00,48857211423.475105,2024-06-17 00:00:00+00:00,3,True,True,False,True,True
link,LINK,2024-06-16 00:00:00+00:00,2024-06-16 00:00:00+00:00,2024-06-17 00:00:00+00:00,15115203769.6918,2024-06-17 00:00:00+00:00,5,True,True,True,True,True
ada,ADA,2024-06-16 00:00:00+00:00,2024-06-16 00:00:00+00:00,2024-06-17 00:00:00+00:00,14570123973.169306,2024-06-17 00:00:00+00:00,6,True,True,False,True,True
ltc,LTC,2024-06-16 00:00:00+00:00,2024-06-16 00:00:00+00:00,2024-06-17 00:00:00+00:00,5886835199.195406,2024-06-17 00:00:00+00:00,12,False,False,False,True,False
btc,BTC,2024-06-23 00:00:00+00:00,2024-06-23 00:00:00+00:00,2024-06-24 00:00:00+00:00,1248923864108.9224,2024-06-24 00:00:00+00:00,1,True,True,True,True,True
eth,ETH,2024-06-23 00:00:00+00:00,2024-06-23 00:00:00+00:00,2024-06-24 00:00:00+00:00,411012084269.7799,2024-06-24 00:00:00+00:00,2,True,True,True,True,True
xrp,XRP,2024-06-23 00:00:00+00:00,2024-06-23 00:00:00+00:00,2024-06-24 00:00:00+00:00,47940502901.061165,2024-06-24 00:00:00+00:00,3,True,True,False,True,True
ada,ADA,2024-06-23 00:00:00+00:00,2024-06-23 00:00:00+00:00,2024-06-24 00:00:00+00:00,13312072572.918411,2024-06-24 00:00:00+00:00,5,True,True,False,True,True
link,LINK,2024-06-23 00:00:00+00:00,2024-06-23 00:00:00+00:00,2024-06-24 00:00:00+00:00,13198373629.6078,2024-06-24 00:00:00+00:00,6,True,True,True,True,True
ltc,LTC,2024-06-23 00:00:00+00:00,2024-06-23 00:00:00+00:00,2024-06-24 00:00:00+00:00,5492410259.469209,2024-06-24 00:00:00+00:00,12,False,False,False,True,False
btc,BTC,2024-06-30 00:00:00+00:00,2024-06-30 00:00:00+00:00,2024-07-01 00:00:00+00:00,1237638479045.0432,2024-07-01 00:00:00+00:00,1,True,True,True,True,True
eth,ETH,2024-06-30 00:00:00+00:00,2024-06-30 00:00:00+00:00,2024-07-01 00:00:00+00:00,413216154556.0081,2024-07-01 00:00:00+00:00,2,True,True,True,True,True
xrp,XRP,2024-06-30 00:00:00+00:00,2024-06-30 00:00:00+00:00,2024-07-01 00:00:00+00:00,47566581004.16837,2024-07-01 00:00:00+00:00,3,True,True,False,True,True
link,LINK,2024-06-30 00:00:00+00:00,2024-06-30 00:00:00+00:00,2024-07-01 00:00:00+00:00,14261246323.8373,2024-07-01 00:00:00+00:00,5,True,True,True,True,True
ada,ADA,2024-06-30 00:00:00+00:00,2024-06-30 00:00:00+00:00,2024-07-01 00:00:00+00:00,13745067336.07873,2024-07-01 00:00:00+00:00,6,True,True,False,True,True
ltc,LTC,2024-06-30 00:00:00+00:00,2024-06-30 00:00:00+00:00,2024-07-01 00:00:00+00:00,5623616597.342062,2024-07-01 00:00:00+00:00,12,False,False,False,True,False
btc,BTC,2024-07-07 00:00:00+00:00,2024-07-07 00:00:00+00:00,2024-07-08 00:00:00+00:00,1106667719773.1875,2024-07-08 00:00:00+00:00,1,True,True,True,True,True
eth,ETH,2024-07-07 00:00:00+00:00,2024-07-07 00:00:00+00:00,2024-07-08 00:00:00+00:00,352537910982.17975,2024-07-08 00:00:00+00:00,2,True,True,True,True,True
xrp,XRP,2024-07-07 00:00:00+00:00,2024-07-07 00:00:00+00:00,2024-07-08 00:00:00+00:00,42069643005.83316,2024-07-08 00:00:00+00:00,3,True,True,False,True,True
link,LINK,2024-07-07 00:00:00+00:00,2024-07-07 00:00:00+00:00,2024-07-08 00:00:00+00:00,12373386829.3525,2024-07-08 00:00:00+00:00,5,True,True,True,True,True
ada,ADA,2024-07-07 00:00:00+00:00,2024-07-07 00:00:00+00:00,2024-07-08 00:00:00+00:00,12182090740.80087,2024-07-08 00:00:00+00:00,6,True,True,False,True,True
ltc,LTC,2024-07-07 00:00:00+00:00,2024-07-07 00:00:00+00:00,2024-07-08 00:00:00+00:00,4643905927.111356,2024-07-08 00:00:00+00:00,12,False,False,False,True,False
btc,BTC,2024-07-14 00:00:00+00:00,2024-07-14 00:00:00+00:00,2024-07-15 00:00:00+00:00,1203557535228.1936,2024-07-15 00:00:00+00:00,1,True,True,True,True,True
eth,ETH,2024-07-14 00:00:00+00:00,2024-07-14 00:00:00+00:00,2024-07-15 00:00:00+00:00,391507735299.65845,2024-07-15 00:00:00+00:00,2,True,True,True,True,True
xrp,XRP,2024-07-14 00:00:00+00:00,2024-07-14 00:00:00+00:00,2024-07-15 00:00:00+00:00,52362521062.64861,2024-07-15 00:00:00+00:00,3,True,True,False,True,True
ada,ADA,2024-07-14 00:00:00+00:00,2024-07-14 00:00:00+00:00,2024-07-15 00:00:00+00:00,15221486445.882812,2024-07-15 00:00:00+00:00,5,True,True,False,True,True
link,LINK,2024-07-14 00:00:00+00:00,2024-07-14 00:00:00+00:00,2024-07-15 00:00:00+00:00,13466591628.868,2024-07-15 00:00:00+00:00,6,True,True,True,True,True
ltc,LTC,2024-07-14 00:00:00+00:00,2024-07-14 00:00:00+00:00,2024-07-15 00:00:00+00:00,5240367140.915599,2024-07-15 00:00:00+00:00,12,False,False,False,True,False
btc,BTC,2024-07-21 00:00:00+00:00,2024-07-21 00:00:00+00:00,2024-07-22 00:00:00+00:00,1342684327868.0134,2024-07-22 00:00:00+00:00,1,True,True,True,True,True
