policy_id,portfolio_id,universe_id,cost_multiplier,pair,entry_time,first_lock_context_time,first_lock_action_time,exit_time,mark_at_lock_open,exit_price,post_lock_net_contribution,final_trade_net_pnl
REGIME_HYSTERESIS_ADMISSION_GOVERNOR,RELATIVE_STRENGTH_ROTATION,C2,1.0,BTC-USDT,2023-12-19 04:00:00+00:00,2023-12-19 20:00:00+00:00,2023-12-19 21:00:00+00:00,2023-12-26 04:00:00+00:00,42342.3,43409.8,455.52270771503714,101.2849508885888
REGIME_HYSTERESIS_ADMISSION_GOVERNOR,RELATIVE_STRENGTH_ROTATION,C2,2.0,SOL-USDT,2022-04-03 19:00:00+00:00,2022-04-05 10:00:00+00:00,2022-04-05 11:00:00+00:00,2022-04-06 19:00:00+00:00,131.972,117.505,-2033.4302810753334,-2612.0990086329457
REGIME_HYSTERESIS_ADMISSION_GOVERNOR,RELATIVE_STRENGTH_ROTATION,C2,2.0,ATOM-USDT,2022-04-03 20:00:00+00:00,2022-04-05 10:00:00+00:00,2022-04-05 11:00:00+00:00,2022-04-06 20:00:00+00:00,30.4943,27.4917,-1799.910343662089,-2689.7667186909457
REGIME_HYSTERESIS_ADMISSION_GOVERNOR,RELATIVE_STRENGTH_ROTATION,C2,2.0,BTC-USDT,2022-07-21 11:00:00+00:00,2022-07-21 16:00:00+00:00,2022-07-21 17:00:00+00:00,2022-07-24 11:00:00+00:00,22638.0,22618.4,-58.62675978524145,-386.0873095801158
REGIME_HYSTERESIS_ADMISSION_GOVERNOR,RELATIVE_STRENGTH_ROTATION,C2,2.0,ETH-USDT,2022-07-21 03:00:00+00:00,2022-07-21 16:00:00+00:00,2022-07-21 17:00:00+00:00,2022-07-28 03:00:00+00:00,1510.72,1615.47,1168.3687799242537,892.1827258587164
REGIME_HYSTERESIS_ADMISSION_GOVERNOR,RELATIVE_STRENGTH_ROTATION,C2,2.0,ADA-USDT,2022-07-21 09:00:00+00:00,2022-07-21 16:00:00+00:00,2022-07-21 17:00:00+00:00,2022-07-28 09:00:00+00:00,0.4826,0.500097,585.2960398051464,266.73985362099916
REGIME_HYSTERESIS_ADMISSION_GOVERNOR,RELATIVE_STRENGTH_ROTATION,C2,2.0,LUNC-USDT,2022-10-30 12:00:00+00:00,2022-11-01 16:00:00+00:00,2022-11-01 17:00:00+00:00,2022-11-02 12:00:00+00:00,0.00023691,0.00022006,-1154.0828521696278,-2288.486771557714
REGIME_HYSTERESIS_ADMISSION_GOVERNOR,RELATIVE_STRENGTH_ROTATION,C2,2.0,DOGE-USDT,2023-01-28 06:00:00+00:00,2023-01-29 01:00:00+00:00,2023-01-29 02:00:00+00:00,2023-02-04 06:00:00+00:00,0.08867,0.09381,834.3695334779463,460.7510526503715
REGIME_HYSTERESIS_ADMISSION_GOVERNOR,RELATIVE_STRENGTH_ROTATION,C2,2.0,BTC-USDT,2023-01-30 11:00:00+00:00,2023-01-30 18:00:00+00:00,2023-01-30 19:00:00+00:00,2023-02-06 11:00:00+00:00,23112.3,22836.0,-219.2950981924677,-306.75808580526547
REGIME_HYSTERESIS_ADMISSION_GOVERNOR,RELATIVE_STRENGTH_ROTATION,C2,2.0,SOL-USDT,2023-01-30 12:00:00+00:00,2023-01-30 18:00:00+00:00,2023-01-30 19:00:00+00:00,2023-02-06 12:00:00+00:00,24.261,23.256,-671.4594095979312,-659.1135729168603
REGIME_HYSTERESIS_ADMISSION_GOVERNOR,RELATIVE_STRENGTH_ROTATION,C2,2.0,SHIB-USDT,2023-02-02 18:00:00+00:00,2023-02-07 10:00:00+00:00,2023-02-07 11:00:00+00:00,2023-02-09 18:00:00+00:00,1.4111e-05,1.2981e-05,-1443.3813513291739,377.4860319233165
REGIME_HYSTERESIS_ADMISSION_GOVERNOR,RELATIVE_STRENGTH_ROTATION,C2,2.0,DOGE-USDT,2023-02-28 02:00:00+00:00,2023-03-01 20:00:00+00:00,2023-03-01 21:00:00+00:00,2023-03-03 02:00:00+00:00,0.08113,0.08035,-177.19185519694167,-494.5339548778122
REGIME_HYSTERESIS_ADMISSION_GOVERNOR,RELATIVE_STRENGTH_ROTATION,C2,2.0,ETH-USDT,2023-02-28 03:00:00+00:00,2023-03-01 20:00:00+00:00,2023-03-01 21:00:00+00:00,2023-03-03 03:00:00+00:00,1634.68,1553.1,-814.7319890644053,-829.2252863544473
REGIME_HYSTERESIS_ADMISSION_GOVERNOR,RELATIVE_STRENGTH_ROTATION,C2,2.0,BTC-USDT,2023-02-28 12:00:00+00:00,2023-03-01 20:00:00+00:00,2023-03-01 21:00:00+00:00,2023-03-03 12:00:00+00:00,23355.0,22352.1,-703.8509496924291,-746.6641404254128
REGIME_HYSTERESIS_ADMISSION_GOVERNOR,RELATIVE_STRENGTH_ROTATION,C2,2.0,OP-USDT,2023-03-19 02:00:00+00:00,2023-03-21 03:00:00+00:00,2023-03-21 04:00:00+00:00,2023-03-22 02:00:00+00:00,2.5,2.575,388.0950684072877,-640.3391739445641
REGIME_HYSTERESIS_ADMISSION_GOVERNOR,RELATIVE_STRENGTH_ROTATION,C2,2.0,BTC-USDT,2023-03-19 21:00:00+00:00,2023-03-21 03:00:00+00:00,2023-03-21 04:00:00+00:00,2023-03-22 21:00:00+00:00,27783.2,26667.2,-642.0046911474259,-932.0558137456467
REGIME_HYSTERESIS_ADMISSION_GOVERNOR,RELATIVE_STRENGTH_ROTATION,C2,2.0,SOL-USDT,2023-03-19 03:00:00+00:00,2023-03-21 03:00:00+00:00,2023-03-21 04:00:00+00:00,2023-03-26 03:00:00+00:00,22.135,20.671,-1061.569137273208,-735.2125019555572
REGIME_HYSTERESIS_ADMISSION_GOVERNOR,RELATIVE_STRENGTH_ROTATION,C2,2.0,XRP-USDT,2023-03-21 14:00:00+00:00,2023-03-24 15:00:00+00:00,2023-03-24 16:00:00+00:00,2023-03-28 14:00:00+00:00,0.42415,0.49794,2797.626603361506,3852.3686016146466
REGIME_HYSTERESIS_ADMISSION_GOVERNOR,RELATIVE_STRENGTH_ROTATION,C2,2.0,BTC-USDT,2023-03-26 14:00:00+00:00,2023-04-01 09:00:00+00:00,2023-04-01 10:00:00+00:00,2023-04-02 14:00:00+00:00,28438.0,28264.7,-132.16192869685037,113.30355462653986
REGIME_HYSTERESIS_ADMISSION_GOVERNOR,RELATIVE_STRENGTH_ROTATION,C2,2.0,OP-USDT,2023-03-31 01:00:00+00:00,2023-04-01 09:00:00+00:00,2023-04-01 10:00:00+00:00,2023-04-03 01:00:00+00:00,2.261,2.202,-432.38629688510105,-739.0718878972013
REGIME_HYSTERESIS_ADMISSION_GOVERNOR,RELATIVE_STRENGTH_ROTATION,C2,2.0,XRP-USDT,2023-03-31 07:00:00+00:00,2023-04-01 09:00:00+00:00,2023-04-01 10:00:00+00:00,2023-04-03 07:00:00+00:00,0.50148,0.50919,182.39488138380733,-1041.3568200304708
REGIME_HYSTERESIS_ADMISSION_GOVERNOR,RELATIVE_STRENGTH_ROTATION,C2,2.0,SHIB-USDT,2023-04-01 11:00:00+00:00,2023-04-04 16:00:00+00:00,2023-04-04 17:00:00+00:00,2023-04-08 11:00:00+00:00,1.1203e-05,1.0986e-05,-343.2350125649554,122.74690026585048
REGIME_HYSTERESIS_ADMISSION_GOVERNOR,RELATIVE_STRENGTH_ROTATION,C2,2.0,ETH-USDT,2023-04-01 12:00:00+00:00,2023-04-04 16:00:00+00:00,2023-04-04 17:00:00+00:00,2023-04-08 12:00:00+00:00,1862.86,1868.74,10.072683123315088,268.87744282080826
REGIME_HYSTERESIS_ADMISSION_GOVERNOR,RELATIVE_STRENGTH_ROTATION,C2,2.0,OP-USDT,2023-04-06 22:00:00+00:00,2023-04-07 14:00:00+00:00,2023-04-07 15:00:00+00:00,2023-04-13 22:00:00+00:00,2.245,2.436,742.2040963902949,751.867480534255
REGIME_HYSTERESIS_ADMISSION_GOVERNOR,RELATIVE_STRENGTH_ROTATION,C2,2.0,ETH-USDT,2023-04-14 16:00:00+00:00,2023-04-17 01:00:00+00:00,2023-04-17 02:00:00+00:00,2023-04-17 16:00:00+00:00,2081.61,2078.22,-63.823392666751204,-194.69533875389476
REGIME_HYSTERESIS_ADMISSION_GOVERNOR,RELATIVE_STRENGTH_ROTATION,C2,2.0,SOL-USDT,2023-04-11 06:00:00+00:00,2023-04-17 01:00:00+00:00,2023-04-17 02:00:00+00:00,2023-04-18 06:00:00+00:00,24.838,24.537,-246.87132172294744,1371.2526047937222
REGIME_HYSTERESIS_ADMISSION_GOVERNOR,RELATIVE_STRENGTH_ROTATION,C2,2.0,DOGE-USDT,2023-04-16 10:00:00+00:00,2023-04-17 01:00:00+00:00,2023-04-17 02:00:00+00:00,2023-04-19 10:00:00+00:00,0.08849,0.08687,-317.04294998592394,-635.4837242917337
REGIME_HYSTERESIS_ADMISSION_GOVERNOR,RELATIVE_STRENGTH_ROTATION,C2,2.0,ETH-USDT,2023-05-05 12:00:00+00:00,2023-05-08 01:00:00+00:00,2023-05-08 02:00:00+00:00,2023-05-08 12:00:00+00:00,1881.59,1856.98,-237.06893978233768,-462.46088218888906
REGIME_HYSTERESIS_ADMISSION_GOVERNOR,RELATIVE_STRENGTH_ROTATION,C2,2.0,SOL-USDT,2023-05-06 12:00:00+00:00,2023-05-08 01:00:00+00:00,2023-05-08 02:00:00+00:00,2023-05-09 12:00:00+00:00,21.746,20.688,-762.7225202332563,-1331.32957477861
REGIME_HYSTERESIS_ADMISSION_GOVERNOR,RELATIVE_STRENGTH_ROTATION,C2,2.0,GRAM-USDT,2023-05-06 22:00:00+00:00,2023-05-08 01:00:00+00:00,2023-05-08 02:00:00+00:00,2023-05-09 22:00:00+00:00,2.0477,1.9584,-633.6251151266782,-821.1376815761168
REGIME_HYSTERESIS_ADMISSION_GOVERNOR,RELATIVE_STRENGTH_ROTATION,C2,2.0,BTC-USDT,2023-05-04 21:00:00+00:00,2023-05-08 01:00:00+00:00,2023-05-08 02:00:00+00:00,2023-05-11 21:00:00+00:00,28571.4,26840.7,-959.5898676234123,-1170.8710359865972
REGIME_HYSTERESIS_ADMISSION_GOVERNOR,RELATIVE_STRENGTH_ROTATION,C2,2.0,LTC-USDT,2023-06-23 02:00:00+00:00,2023-06-29 08:00:00+00:00,2023-06-29 09:00:00+00:00,2023-06-30 02:00:00+00:00,84.01,84.968,126.7347954572628,-371.4486400883529
REGIME_HYSTERESIS_ADMISSION_GOVERNOR,RELATIVE_STRENGTH_ROTATION,C2,2.0,BTC-USDT,2023-06-23 03:00:00+00:00,2023-06-29 08:00:00+00:00,2023-06-29 09:00:00+00:00,2023-06-30 03:00:00+00:00,30341.6,30388.2,-14.435887294954071,150.45175076505018
REGIME_HYSTERESIS_ADMISSION_GOVERNOR,RELATIVE_STRENGTH_ROTATION,C2,2.0,ETH-USDT,2023-07-03 18:00:00+00:00,2023-07-06 01:00:00+00:00,2023-07-06 02:00:00+00:00,2023-07-06 18:00:00+00:00,1904.44,1886.92,-168.57820289298746,-656.7852588360604
REGIME_HYSTERESIS_ADMISSION_GOVERNOR,RELATIVE_STRENGTH_ROTATION,C2,2.0,XMR-USDT,2023-07-03 19:00:00+00:00,2023-07-06 01:00:00+00:00,2023-07-06 02:00:00+00:00,2023-07-06 19:00:00+00:00,166.56,164.89,-182.8311177395347,-519.5591966922318
