scope,cost_multiplier,floor_type,floor_timestamp,offset_steps,timestamp,cash_before_events,exit_notional,exit_fees,entry_notional,entry_fees,cash,free_cash,reserved_cash,market_value,equity,open_positions,gross_exposure,cumulative_fees,cash_identity_error,equity_identity_error,entering_trade_ids,exiting_trade_ids,open_trade_ids,open_symbols,drawdown
PIT_DYNAMIC_REROUTE,1.5,MINIMUM_EQUITY,2020-02-05 08:00:00+00:00,-6,2020-02-05 02:00:00+00:00,94612.59455071168,0.0,0.0,0.0,0.0,94612.59455071168,94612.59455071168,0.0,0.0,94612.59455071168,0,0.0,2122.001435409149,0.0,0.0,,,,,-0.09519139432149892
PIT_DYNAMIC_REROUTE,1.5,MINIMUM_EQUITY,2020-02-05 08:00:00+00:00,-5,2020-02-05 03:00:00+00:00,94612.59455071168,0.0,0.0,0.0,0.0,94612.59455071168,94612.59455071168,0.0,0.0,94612.59455071168,0,0.0,2122.001435409149,0.0,0.0,,,,,-0.09519139432149892
PIT_DYNAMIC_REROUTE,1.5,MINIMUM_EQUITY,2020-02-05 08:00:00+00:00,-4,2020-02-05 04:00:00+00:00,94612.59455071168,0.0,0.0,0.0,0.0,94612.59455071168,94612.59455071168,0.0,0.0,94612.59455071168,0,0.0,2122.001435409149,0.0,0.0,,,,,-0.09519139432149892
PIT_DYNAMIC_REROUTE,1.5,MINIMUM_EQUITY,2020-02-05 08:00:00+00:00,-3,2020-02-05 05:00:00+00:00,94612.59455071168,0.0,0.0,0.0,0.0,94612.59455071168,94612.59455071168,0.0,0.0,94612.59455071168,0,0.0,2122.001435409149,0.0,0.0,,,,,-0.09519139432149892
PIT_DYNAMIC_REROUTE,1.5,MINIMUM_EQUITY,2020-02-05 08:00:00+00:00,-2,2020-02-05 06:00:00+00:00,94612.59455071168,0.0,0.0,83250.08325008326,124.8751248751249,11237.636175753301,11237.636175753301,0.0,83250.08325008326,94487.71942583656,2,0.8810677594502244,2246.876560284274,3.637978807091713e-12,0.0,RD16L-V3-000018|RD16L-V3-000019,,RD16L-V3-000018|RD16L-V3-000019,BTC/USDT|ETH/USDT,-0.09638561257709943
PIT_DYNAMIC_REROUTE,1.5,MINIMUM_EQUITY,2020-02-05 08:00:00+00:00,-1,2020-02-05 07:00:00+00:00,11237.636175753301,0.0,0.0,0.0,0.0,11237.636175753301,11237.636175753301,0.0,83207.82088222657,94445.45705797987,2,0.881014539758598,2246.876560284274,0.0,0.0,,,RD16L-V3-000018|RD16L-V3-000019,BTC/USDT|ETH/USDT,-0.09678978027078411
PIT_DYNAMIC_REROUTE,1.5,MINIMUM_EQUITY,2020-02-05 08:00:00+00:00,0,2020-02-05 08:00:00+00:00,11237.636175753301,0.0,0.0,0.0,0.0,11237.636175753301,11237.636175753301,0.0,83192.35479279817,94429.99096855147,2,0.8809950518845667,2246.876560284274,0.0,0.0,,,RD16L-V3-000018|RD16L-V3-000019,BTC/USDT|ETH/USDT,-0.09693768712057993
PIT_DYNAMIC_REROUTE,1.5,MINIMUM_EQUITY,2020-02-05 08:00:00+00:00,1,2020-02-05 09:00:00+00:00,11237.636175753301,0.0,0.0,0.0,0.0,11237.636175753301,11237.636175753301,0.0,83195.2204673877,94432.856643141,2,0.8809986632277789,2246.876560284274,0.0,0.0,,,RD16L-V3-000018|RD16L-V3-000019,BTC/USDT|ETH/USDT,-0.09691028181537731
PIT_DYNAMIC_REROUTE,1.5,MINIMUM_EQUITY,2020-02-05 08:00:00+00:00,2,2020-02-05 10:00:00+00:00,11237.636175753301,0.0,0.0,0.0,0.0,11237.636175753301,11237.636175753301,0.0,83194.55487656422,94432.19105231752,2,0.8809978244650979,2246.876560284274,0.0,0.0,,,RD16L-V3-000018|RD16L-V3-000019,BTC/USDT|ETH/USDT,-0.09691664705996028
PIT_DYNAMIC_REROUTE,1.5,MINIMUM_EQUITY,2020-02-05 08:00:00+00:00,3,2020-02-05 11:00:00+00:00,11237.636175753301,0.0,0.0,0.0,0.0,11237.636175753301,11237.636175753301,0.0,84558.61173456724,95796.24791032054,2,0.8826923139382934,2246.876560284274,0.0,0.0,,,RD16L-V3-000018|RD16L-V3-000019,BTC/USDT|ETH/USDT,-0.08387176239511385
PIT_DYNAMIC_REROUTE,1.5,MINIMUM_EQUITY,2020-02-05 08:00:00+00:00,4,2020-02-05 12:00:00+00:00,11237.636175753301,0.0,0.0,0.0,0.0,11237.636175753301,11237.636175753301,0.0,85127.2182597765,96364.8544355298,2,0.8833844948806359,2246.876560284274,0.0,0.0,,,RD16L-V3-000018|RD16L-V3-000019,BTC/USDT|ETH/USDT,-0.07843400773150466
PIT_DYNAMIC_REROUTE,1.5,MINIMUM_EQUITY,2020-02-05 08:00:00+00:00,5,2020-02-05 13:00:00+00:00,11237.636175753301,0.0,0.0,0.0,0.0,11237.636175753301,11237.636175753301,0.0,85140.3316880156,96377.9678637689,2,0.8834003618789951,2246.876560284274,0.0,0.0,,,RD16L-V3-000018|RD16L-V3-000019,BTC/USDT|ETH/USDT,-0.0783086000859684
PIT_DYNAMIC_REROUTE,1.5,MINIMUM_EQUITY,2020-02-05 08:00:00+00:00,6,2020-02-05 14:00:00+00:00,11237.636175753301,0.0,0.0,0.0,0.0,11237.636175753301,11237.636175753301,0.0,85284.22614057225,96521.86231632555,2,0.8835741882090418,2246.876560284274,0.0,0.0,,,RD16L-V3-000018|RD16L-V3-000019,BTC/USDT|ETH/USDT,-0.07693249429792914
PIT_DYNAMIC_REROUTE,2.0,MINIMUM_CASH,2023-12-03 23:00:00+00:00,-6,2023-12-03 17:00:00+00:00,49174.306006390456,0.0,0.0,0.0,0.0,49174.306006390456,49174.306006390456,0.0,104294.5893059898,153468.89531238025,2,0.679581286447016,55226.99491901235,0.0,0.0,,,RD16L-V3-000312|RD16L-V3-000313,ETH/USDT|LINK/USDT,-0.059872406219578234
PIT_DYNAMIC_REROUTE,2.0,MINIMUM_CASH,2023-12-03 23:00:00+00:00,-5,2023-12-03 18:00:00+00:00,49174.306006390456,0.0,0.0,0.0,0.0,49174.306006390456,49174.306006390456,0.0,103815.60401485291,152989.91002124338,2,0.6785781101540462,55226.99491901235,0.0,0.0,,,RD16L-V3-000312|RD16L-V3-000313,ETH/USDT|LINK/USDT,-0.06280659876912476
PIT_DYNAMIC_REROUTE,2.0,MINIMUM_CASH,2023-12-03 23:00:00+00:00,-4,2023-12-03 19:00:00+00:00,49174.306006390456,0.0,0.0,0.0,0.0,49174.306006390456,49174.306006390456,0.0,104109.84023067336,153284.1462370638,2,0.6791950947729506,55226.99491901235,0.0,0.0,,,RD16L-V3-000312|RD16L-V3-000313,ETH/USDT|LINK/USDT,-0.06100415153693961
PIT_DYNAMIC_REROUTE,2.0,MINIMUM_CASH,2023-12-03 23:00:00+00:00,-3,2023-12-03 20:00:00+00:00,49174.306006390456,0.0,0.0,0.0,0.0,49174.306006390456,49174.306006390456,0.0,104402.69643920158,153577.00244559202,2,0.6798068381116404,55226.99491901235,0.0,0.0,,,RD16L-V3-000312|RD16L-V3-000313,ETH/USDT|LINK/USDT,-0.05921015802387708
PIT_DYNAMIC_REROUTE,2.0,MINIMUM_CASH,2023-12-03 23:00:00+00:00,-2,2023-12-03 21:00:00+00:00,49174.306006390456,0.0,0.0,0.0,0.0,49174.306006390456,49174.306006390456,0.0,104420.64467975133,153594.9506861418,2,0.6798442540805005,55226.99491901235,0.0,0.0,,,RD16L-V3-000312|RD16L-V3-000313,ETH/USDT|LINK/USDT,-0.0591002097756258
PIT_DYNAMIC_REROUTE,2.0,MINIMUM_CASH,2023-12-03 23:00:00+00:00,-1,2023-12-03 22:00:00+00:00,49174.306006390456,0.0,0.0,0.0,0.0,49174.306006390456,49174.306006390456,0.0,105093.95201404896,154268.25802043942,2,0.6812415811431849,55226.99491901235,0.0,0.0,,,RD16L-V3-000312|RD16L-V3-000313,ETH/USDT|LINK/USDT,-0.054975629333579246
PIT_DYNAMIC_REROUTE,2.0,MINIMUM_CASH,2023-12-03 23:00:00+00:00,0,2023-12-03 23:00:00+00:00,49174.306006390456,0.0,0.0,49950.04995004996,99.90009990009992,-875.6440435596014,-875.6440435596014,0.0,155728.42875598377,154852.78471242415,3,1.00565468709643,55326.89501891245,-1.1368683772161603e-13,0.0,RD16L-V3-000314,,RD16L-V3-000312|RD16L-V3-000313|RD16L-V3-000314,BTC/USDT|ETH/USDT|LINK/USDT,-0.05139490588263185
PIT_DYNAMIC_REROUTE,2.0,MINIMUM_CASH,2023-12-03 23:00:00+00:00,1,2023-12-04 00:00:00+00:00,-875.6440435596014,0.0,0.0,0.0,0.0,-875.6440435596014,-875.6440435596014,0.0,154347.21844853813,153471.57440497854,3,1.0057055780326392,55326.89501891245,0.0,0.0,,,RD16L-V3-000312|RD16L-V3-000313|RD16L-V3-000314,BTC/USDT|ETH/USDT|LINK/USDT,-0.05985599449736689
PIT_DYNAMIC_REROUTE,2.0,MINIMUM_CASH,2023-12-03 23:00:00+00:00,2,2023-12-04 01:00:00+00:00,-875.6440435596014,0.0,0.0,0.0,0.0,-875.6440435596014,-875.6440435596014,0.0,155377.306190186,154501.6621466264,3,1.00566753801476,55326.89501891245,0.0,0.0,,,RD16L-V3-000312|RD16L-V3-000313|RD16L-V3-000314,BTC/USDT|ETH/USDT|LINK/USDT,-0.053545830421663276
PIT_DYNAMIC_REROUTE,2.0,MINIMUM_CASH,2023-12-03 23:00:00+00:00,3,2023-12-04 02:00:00+00:00,-875.6440435596014,0.0,0.0,0.0,0.0,-875.6440435596014,-875.6440435596014,0.0,156237.67588739912,155362.0318438395,3,1.005636152109801,55326.89501891245,0.0,0.0,,,RD16L-V3-000312|RD16L-V3-000313|RD16L-V3-000314,BTC/USDT|ETH/USDT|LINK/USDT,-0.048275333806983456
PIT_DYNAMIC_REROUTE,2.0,MINIMUM_CASH,2023-12-03 23:00:00+00:00,4,2023-12-04 03:00:00+00:00,-875.6440435596014,0.0,0.0,0.0,0.0,-875.6440435596014,-875.6440435596014,0.0,156159.93128768948,155284.28724412987,3,1.0056389739045715,55326.89501891245,0.0,0.0,,,RD16L-V3-000312|RD16L-V3-000313|RD16L-V3-000314,BTC/USDT|ETH/USDT|LINK/USDT,-0.0487515856448929
PIT_DYNAMIC_REROUTE,2.0,MINIMUM_CASH,2023-12-03 23:00:00+00:00,5,2023-12-04 04:00:00+00:00,-875.6440435596014,0.0,0.0,0.0,0.0,-875.6440435596014,-875.6440435596014,0.0,156320.87304109542,155445.22899753583,3,1.0056331355372345,55326.89501891245,0.0,0.0,,,RD16L-V3-000312|RD16L-V3-000313|RD16L-V3-000314,BTC/USDT|ETH/USDT|LINK/USDT,-0.047765680435499336
PIT_DYNAMIC_REROUTE,2.0,MINIMUM_CASH,2023-12-03 23:00:00+00:00,6,2023-12-04 05:00:00+00:00,-875.6440435596014,0.0,0.0,0.0,0.0,-875.6440435596014,-875.6440435596014,0.0,157460.19884956122,156584.5548060016,3,1.0055921482463228,55326.89501891245,0.0,0.0,,,RD16L-V3-000312|RD16L-V3-000313|RD16L-V3-000314,BTC/USDT|ETH/USDT|LINK/USDT,-0.040786340233273655
PIT_DYNAMIC_REROUTE,2.0,MINIMUM_EQUITY,2020-02-05 08:00:00+00:00,-6,2020-02-05 02:00:00+00:00,93905.2607389086,0.0,0.0,0.0,0.0,93905.2607389086,93905.2607389086,0.0,0.0,93905.2607389086,0,0.0,2829.335247212199,0.0,0.0,,,,,-0.10174129622751638
PIT_DYNAMIC_REROUTE,2.0,MINIMUM_EQUITY,2020-02-05 08:00:00+00:00,-5,2020-02-05 03:00:00+00:00,93905.2607389086,0.0,0.0,0.0,0.0,93905.2607389086,93905.2607389086,0.0,0.0,93905.2607389086,0,0.0,2829.335247212199,0.0,0.0,,,,,-0.10174129622751638
PIT_DYNAMIC_REROUTE,2.0,MINIMUM_EQUITY,2020-02-05 08:00:00+00:00,-4,2020-02-05 04:00:00+00:00,93905.2607389086,0.0,0.0,0.0,0.0,93905.2607389086,93905.2607389086,0.0,0.0,93905.2607389086,0,0.0,2829.335247212199,0.0,0.0,,,,,-0.10174129622751638
PIT_DYNAMIC_REROUTE,2.0,MINIMUM_EQUITY,2020-02-05 08:00:00+00:00,-3,2020-02-05 05:00:00+00:00,93905.2607389086,0.0,0.0,0.0,0.0,93905.2607389086,93905.2607389086,0.0,0.0,93905.2607389086,0,0.0,2829.335247212199,0.0,0.0,,,,,-0.10174129622751638
PIT_DYNAMIC_REROUTE,2.0,MINIMUM_EQUITY,2020-02-05 08:00:00+00:00,-2,2020-02-05 06:00:00+00:00,93905.2607389086,0.0,0.0,83250.08325008326,166.50016650016653,10488.677322325173,10488.677322325173,0.0,83250.08325008326,93738.76057240844,2,0.8881073607302157,2995.835413712366,-1.8189894035458565e-12,0.0,RD16L-V3-000018|RD16L-V3-000019,,RD16L-V3-000018|RD16L-V3-000019,BTC/USDT|ETH/USDT,-0.10333396763443758
PIT_DYNAMIC_REROUTE,2.0,MINIMUM_EQUITY,2020-02-05 08:00:00+00:00,-1,2020-02-05 07:00:00+00:00,10488.677322325173,0.0,0.0,0.0,0.0,10488.677322325173,10488.677322325173,0.0,83207.82088222657,93696.49820455175,2,0.8880568908837231,2995.835413712366,0.0,0.0,,,RD16L-V3-000018|RD16L-V3-000019,BTC/USDT|ETH/USDT,-0.10373823188407161
PIT_DYNAMIC_REROUTE,2.0,MINIMUM_EQUITY,2020-02-05 08:00:00+00:00,0,2020-02-05 08:00:00+00:00,10488.677322325173,0.0,0.0,0.0,0.0,10488.677322325173,10488.677322325173,0.0,83192.35479279817,93681.03211512335,2,0.8880384098518921,2995.835413712366,0.0,0.0,,,RD16L-V3-000018|RD16L-V3-000019,BTC/USDT|ETH/USDT,-0.10388617406891909
PIT_DYNAMIC_REROUTE,2.0,MINIMUM_EQUITY,2020-02-05 08:00:00+00:00,1,2020-02-05 09:00:00+00:00,10488.677322325173,0.0,0.0,0.0,0.0,10488.677322325173,10488.677322325173,0.0,83195.2204673877,93683.89778971288,2,0.8880418346184897,2995.835413712366,0.0,0.0,,,RD16L-V3-000018|RD16L-V3-000019,BTC/USDT|ETH/USDT,-0.10385876221656953
PIT_DYNAMIC_REROUTE,2.0,MINIMUM_EQUITY,2020-02-05 08:00:00+00:00,2,2020-02-05 10:00:00+00:00,10488.677322325173,0.0,0.0,0.0,0.0,10488.677322325173,10488.677322325173,0.0,83194.55487656422,93683.2321988894,2,0.8880410391898336,2995.835413712366,0.0,0.0,,,RD16L-V3-000018|RD16L-V3-000019,BTC/USDT|ETH/USDT,-0.10386512898181399
PIT_DYNAMIC_REROUTE,2.0,MINIMUM_EQUITY,2020-02-05 08:00:00+00:00,3,2020-02-05 11:00:00+00:00,10488.677322325173,0.0,0.0,0.0,0.0,10488.677322325173,10488.677322325173,0.0,84558.61173456724,95047.28905689242,2,0.8896478013586797,2995.835413712366,0.0,0.0,,,RD16L-V3-000018|RD16L-V3-000019,BTC/USDT|ETH/USDT,-0.09081712788474572
PIT_DYNAMIC_REROUTE,2.0,MINIMUM_EQUITY,2020-02-05 08:00:00+00:00,4,2020-02-05 12:00:00+00:00,10488.677322325173,0.0,0.0,0.0,0.0,10488.677322325173,10488.677322325173,0.0,85127.2182597765,95615.89558210169,2,0.8903040414099457,2995.835413712366,0.0,0.0,,,RD16L-V3-000018|RD16L-V3-000019,BTC/USDT|ETH/USDT,-0.08537807413768095
PIT_DYNAMIC_REROUTE,2.0,MINIMUM_EQUITY,2020-02-05 08:00:00+00:00,5,2020-02-05 13:00:00+00:00,10488.677322325173,0.0,0.0,0.0,0.0,10488.677322325173,10488.677322325173,0.0,85140.3316880156,95629.00901034079,2,0.8903190838128314,2995.835413712366,0.0,0.0,,,RD16L-V3-000018|RD16L-V3-000019,BTC/USDT|ETH/USDT,-0.08525263653216897
PIT_DYNAMIC_REROUTE,2.0,MINIMUM_EQUITY,2020-02-05 08:00:00+00:00,6,2020-02-05 14:00:00+00:00,10488.677322325173,0.0,0.0,0.0,0.0,10488.677322325173,10488.677322325173,0.0,85284.22614057225,95772.90346289743,2,0.8904838744249984,2995.835413712366,0.0,0.0,,,RD16L-V3-000018|RD16L-V3-000019,BTC/USDT|ETH/USDT,-0.08387620199147838
PIT_DYNAMIC_REROUTE,3.0,MINIMUM_CASH,2024-02-11 04:00:00+00:00,-6,2024-02-10 22:00:00+00:00,69018.72894752034,0.0,0.0,0.0,0.0,69018.72894752034,69018.72894752034,0.0,55052.084204190156,124070.81315171049,1,0.44371502697313614,91629.33192151003,0.0,0.0,,,RD16L-V3-000342,BTC/USDT,-0.14529024904286025
PIT_DYNAMIC_REROUTE,3.0,MINIMUM_CASH,2024-02-11 04:00:00+00:00,-5,2024-02-10 23:00:00+00:00,69018.72894752034,0.0,0.0,0.0,0.0,69018.72894752034,69018.72894752034,0.0,54920.249880706026,123938.97882822636,1,0.4431233047096743,91629.33192151003,0.0,0.0,,,RD16L-V3-000342,BTC/USDT,-0.14619844073541366
PIT_DYNAMIC_REROUTE,3.0,MINIMUM_CASH,2024-02-11 04:00:00+00:00,-4,2024-02-11 00:00:00+00:00,69018.72894752034,0.0,0.0,49708.678457157905,149.12603537147373,19160.924454990964,19160.924454990964,0.0,104543.94802481667,123704.87247980763,2,0.8451077627672378,91778.45795688151,0.0,0.0,RD16L-V3-000344,,RD16L-V3-000342|RD16L-V3-000344,BTC/USDT|LINK/USDT,-0.14781117280084954
PIT_DYNAMIC_REROUTE,3.0,MINIMUM_CASH,2024-02-11 04:00:00+00:00,-3,2024-02-11 01:00:00+00:00,19160.924454990964,0.0,0.0,0.0,0.0,19160.924454990964,19160.924454990964,0.0,104198.27943934363,123359.2038943346,2,0.8446737345078558,91778.45795688151,0.0,0.0,,,RD16L-V3-000342|RD16L-V3-000344,BTC/USDT|LINK/USDT,-0.15019244445611057
PIT_DYNAMIC_REROUTE,3.0,MINIMUM_CASH,2024-02-11 04:00:00+00:00,-2,2024-02-11 02:00:00+00:00,19160.924454990964,0.0,0.0,0.0,0.0,19160.924454990964,19160.924454990964,0.0,105395.21202059524,124556.1364755862,2,0.8461663552100733,91778.45795688151,0.0,0.0,,,RD16L-V3-000342|RD16L-V3-000344,BTC/USDT|LINK/USDT,-0.14194691174421392
PIT_DYNAMIC_REROUTE,3.0,MINIMUM_CASH,2024-02-11 04:00:00+00:00,-1,2024-02-11 03:00:00+00:00,19160.924454990964,0.0,0.0,0.0,0.0,19160.924454990964,19160.924454990964,0.0,105906.50682132156,125067.43127631252,2,0.8467952506943348,91778.45795688151,0.0,0.0,,,RD16L-V3-000342|RD16L-V3-000344,BTC/USDT|LINK/USDT,-0.13842465988905672
PIT_DYNAMIC_REROUTE,3.0,MINIMUM_CASH,2024-02-11 04:00:00+00:00,0,2024-02-11 04:00:00+00:00,19160.924454990964,0.0,0.0,49950.04995004996,149.85014985014988,-30938.975644909144,-30938.975644909144,0.0,156773.11518214876,125834.13953723962,3,1.2458710788557743,91928.30810673165,0.0,0.0,RD16L-V3-000345,,RD16L-V3-000342|RD16L-V3-000344|RD16L-V3-000345,BTC/USDT|ETH/USDT|LINK/USDT,-0.1331428936935496
PIT_DYNAMIC_REROUTE,3.0,MINIMUM_CASH,2024-02-11 04:00:00+00:00,1,2024-02-11 05:00:00+00:00,-30938.975644909144,0.0,0.0,0.0,0.0,-30938.975644909144,-30938.975644909144,0.0,156879.46988235164,125940.4942374425,3,1.24566344472635,91928.30810673165,0.0,0.0,,,RD16L-V3-000342|RD16L-V3-000344|RD16L-V3-000345,BTC/USDT|ETH/USDT|LINK/USDT,-0.13241022823408843
PIT_DYNAMIC_REROUTE,3.0,MINIMUM_CASH,2024-02-11 04:00:00+00:00,2,2024-02-11 06:00:00+00:00,-30938.975644909144,0.0,0.0,0.0,0.0,-30938.975644909144,-30938.975644909144,0.0,157780.02999709063,126841.0543521815,3,1.2439192562922512,91928.30810673165,0.0,0.0,,,RD16L-V3-000342|RD16L-V3-000344|RD16L-V3-000345,BTC/USDT|ETH/USDT|LINK/USDT,-0.1262063718085703
PIT_DYNAMIC_REROUTE,3.0,MINIMUM_CASH,2024-02-11 04:00:00+00:00,3,2024-02-11 07:00:00+00:00,-30938.975644909144,0.0,0.0,0.0,0.0,-30938.975644909144,-30938.975644909144,0.0,157945.97372045892,127006.99807554978,3,1.243600558344865,91928.30810673165,0.0,0.0,,,RD16L-V3-000342|RD16L-V3-000344|RD16L-V3-000345,BTC/USDT|ETH/USDT|LINK/USDT,-0.12506320433130402
PIT_DYNAMIC_REROUTE,3.0,MINIMUM_CASH,2024-02-11 04:00:00+00:00,4,2024-02-11 08:00:00+00:00,-30938.975644909144,0.0,0.0,0.0,0.0,-30938.975644909144,-30938.975644909144,0.0,158272.30656068466,127333.33091577553,3,1.2429762531333897,91928.30810673165,0.0,0.0,,,RD16L-V3-000342|RD16L-V3-000344|RD16L-V3-000345,BTC/USDT|ETH/USDT|LINK/USDT,-0.1228151344306303
PIT_DYNAMIC_REROUTE,3.0,MINIMUM_CASH,2024-02-11 04:00:00+00:00,5,2024-02-11 09:00:00+00:00,-30938.975644909144,0.0,0.0,0.0,0.0,-30938.975644909144,-30938.975644909144,0.0,158409.9666348226,127470.99098991347,3,1.2427138551653472,91928.30810673165,0.0,0.0,,,RD16L-V3-000342|RD16L-V3-000344|RD16L-V3-000345,BTC/USDT|ETH/USDT|LINK/USDT,-0.12186680980298958
PIT_DYNAMIC_REROUTE,3.0,MINIMUM_CASH,2024-02-11 04:00:00+00:00,6,2024-02-11 10:00:00+00:00,-30938.975644909144,0.0,0.0,0.0,0.0,-30938.975644909144,-30938.975644909144,0.0,158352.15370328887,127413.17805837974,3,1.2428239850569707,91928.30810673165,0.0,0.0,,,RD16L-V3-000342|RD16L-V3-000344|RD16L-V3-000345,BTC/USDT|ETH/USDT|LINK/USDT,-0.12226507652711327
PIT_DYNAMIC_REROUTE,3.0,MINIMUM_EQUITY,2020-02-05 08:00:00+00:00,-6,2020-02-05 02:00:00+00:00,92490.59311530249,0.0,0.0,0.0,0.0,92490.59311530249,92490.59311530249,0.0,0.0,92490.59311530249,0,0.0,4244.002870818298,0.0,0.0,,,,,-0.11485049318494445
PIT_DYNAMIC_REROUTE,3.0,MINIMUM_EQUITY,2020-02-05 08:00:00+00:00,-5,2020-02-05 03:00:00+00:00,92490.59311530249,0.0,0.0,0.0,0.0,92490.59311530249,92490.59311530249,0.0,0.0,92490.59311530249,0,0.0,4244.002870818298,0.0,0.0,,,,,-0.11485049318494445
PIT_DYNAMIC_REROUTE,3.0,MINIMUM_EQUITY,2020-02-05 08:00:00+00:00,-4,2020-02-05 04:00:00+00:00,92490.59311530249,0.0,0.0,0.0,0.0,92490.59311530249,92490.59311530249,0.0,0.0,92490.59311530249,0,0.0,4244.002870818298,0.0,0.0,,,,,-0.11485049318494445
PIT_DYNAMIC_REROUTE,3.0,MINIMUM_EQUITY,2020-02-05 08:00:00+00:00,-3,2020-02-05 05:00:00+00:00,92490.59311530249,0.0,0.0,0.0,0.0,92490.59311530249,92490.59311530249,0.0,0.0,92490.59311530249,0,0.0,4244.002870818298,0.0,0.0,,,,,-0.11485049318494445
PIT_DYNAMIC_REROUTE,3.0,MINIMUM_EQUITY,2020-02-05 08:00:00+00:00,-2,2020-02-05 06:00:00+00:00,92490.59311530249,0.0,0.0,83250.08325008326,249.7502497502498,8990.759615468975,8990.759615468975,0.0,83250.08325008326,92240.84286555223,2,0.9025295158179153,4493.753120568548,0.0,0.0,RD16L-V3-000018|RD16L-V3-000019,,RD16L-V3-000018|RD16L-V3-000019,BTC/USDT|ETH/USDT,-0.11724064231197828
PIT_DYNAMIC_REROUTE,3.0,MINIMUM_EQUITY,2020-02-05 08:00:00+00:00,-1,2020-02-05 07:00:00+00:00,8990.759615468975,0.0,0.0,0.0,0.0,8990.759615468975,8990.759615468975,0.0,83207.82088222657,92198.58049769554,2,0.9024848368929749,4493.753120568548,0.0,0.0,,,RD16L-V3-000018|RD16L-V3-000019,BTC/USDT|ETH/USDT,-0.11764509981198101
PIT_DYNAMIC_REROUTE,3.0,MINIMUM_EQUITY,2020-02-05 08:00:00+00:00,0,2020-02-05 08:00:00+00:00,8990.759615468975,0.0,0.0,0.0,0.0,8990.759615468975,8990.759615468975,0.0,83192.35479279817,92183.11440826714,2,0.902468476215177,4493.753120568548,0.0,0.0,,,RD16L-V3-000018|RD16L-V3-000019,BTC/USDT|ETH/USDT,-0.11779311271760529
PIT_DYNAMIC_REROUTE,3.0,MINIMUM_EQUITY,2020-02-05 08:00:00+00:00,1,2020-02-05 09:00:00+00:00,8990.759615468975,0.0,0.0,0.0,0.0,8990.759615468975,8990.759615468975,0.0,83195.2204673877,92185.98008285667,2,0.9024715080602487,4493.753120568548,0.0,0.0,,,RD16L-V3-000018|RD16L-V3-000019,BTC/USDT|ETH/USDT,-0.1177656877615727
PIT_DYNAMIC_REROUTE,3.0,MINIMUM_EQUITY,2020-02-05 08:00:00+00:00,2,2020-02-05 10:00:00+00:00,8990.759615468975,0.0,0.0,0.0,0.0,8990.759615468975,8990.759615468975,0.0,83194.55487656422,92185.31449203318,2,0.902470803890939,4493.753120568548,0.0,0.0,,,RD16L-V3-000018|RD16L-V3-000019,BTC/USDT|ETH/USDT,-0.11777205757032083
PIT_DYNAMIC_REROUTE,3.0,MINIMUM_EQUITY,2020-02-05 08:00:00+00:00,3,2020-02-05 11:00:00+00:00,8990.759615468975,0.0,0.0,0.0,0.0,8990.759615468975,8990.759615468975,0.0,84558.61173456724,93549.3713500362,2,0.9038928911469859,4493.753120568548,0.0,0.0,,,RD16L-V3-000018|RD16L-V3-000019,BTC/USDT|ETH/USDT,-0.10471781913956624
PIT_DYNAMIC_REROUTE,3.0,MINIMUM_EQUITY,2020-02-05 08:00:00+00:00,4,2020-02-05 12:00:00+00:00,8990.759615468975,0.0,0.0,0.0,0.0,8990.759615468975,8990.759615468975,0.0,85127.2182597765,94117.97787524547,2,0.9044735148540236,4493.753120568548,0.0,0.0,,,RD16L-V3-000018|RD16L-V3-000019,BTC/USDT|ETH/USDT,-0.09927616536258832
PIT_DYNAMIC_REROUTE,3.0,MINIMUM_EQUITY,2020-02-05 08:00:00+00:00,5,2020-02-05 13:00:00+00:00,8990.759615468975,0.0,0.0,0.0,0.0,8990.759615468975,8990.759615468975,0.0,85140.3316880156,94131.09130348457,2,0.904486822674963,4493.753120568548,0.0,0.0,,,RD16L-V3-000018|RD16L-V3-000019,BTC/USDT|ETH/USDT,-0.09915066779415971
PIT_DYNAMIC_REROUTE,3.0,MINIMUM_EQUITY,2020-02-05 08:00:00+00:00,6,2020-02-05 14:00:00+00:00,8990.759615468975,0.0,0.0,0.0,0.0,8990.759615468975,8990.759615468975,0.0,85284.22614057225,94274.98575604122,2,0.904632607012695,4493.753120568548,0.0,0.0,,,RD16L-V3-000018|RD16L-V3-000019,BTC/USDT|ETH/USDT,-0.09777357527670605
