provenance,ref,path,blob_sha,term,line,excerpt
COMMITTED_GIT_EVIDENCE,HEAD,reports/research/ams-rd08-gate-ledger-v1.csv,c5e95703ce18ae3288a7f3ed4b26e3baacfc4368,7D,1,"signal_id,signal_class,primary_spearman,primary_pearson,primary_top_excess,bh_adjusted_p_7d,bh_adjusted_p_28d,positive_spearman_folds,positive_top_excess_folds,positive_spearman_grids,positive_top_excess_grids,btc_24h_spearman,binance_24..."
COMMITTED_GIT_EVIDENCE,HEAD,reports/research/ams-rd08-gate-ledger-v1.csv,c5e95703ce18ae3288a7f3ed4b26e3baacfc4368,ESS,1,"signal_id,signal_class,primary_spearman,primary_pearson,primary_top_excess,bh_adjusted_p_7d,bh_adjusted_p_28d,positive_spearman_folds,positive_top_excess_folds,positive_spearman_grids,positive_top_excess_grids,btc_24h_spearman,binance_24..."
COMMITTED_GIT_EVIDENCE,HEAD,reports/research/ams-rd08-gate-ledger-v1.csv,c5e95703ce18ae3288a7f3ed4b26e3baacfc4368,spearman,1,"signal_id,signal_class,primary_spearman,primary_pearson,primary_top_excess,bh_adjusted_p_7d,bh_adjusted_p_28d,positive_spearman_folds,positive_top_excess_folds,positive_spearman_grids,positive_top_excess_grids,btc_24h_spearman,binance_24..."
COMMITTED_GIT_EVIDENCE,HEAD,reports/research/ams-rd08-grid-metrics-v1.csv,07716e5c78da6fd516d622273576854387476bf7,ESS,1,"signal_id,grid_id,evaluable_count,spearman,pearson,positive_future_return_share_top,mean_future_return_top,unconditional_mean_return,top_temporal_quintile_excess,bottom_temporal_quintile_return,top_minus_bottom_spread"
COMMITTED_GIT_EVIDENCE,HEAD,reports/research/ams-rd08-grid-metrics-v1.csv,07716e5c78da6fd516d622273576854387476bf7,spearman,1,"signal_id,grid_id,evaluable_count,spearman,pearson,positive_future_return_share_top,mean_future_return_top,unconditional_mean_return,top_temporal_quintile_excess,bottom_temporal_quintile_return,top_minus_bottom_spread"
COMMITTED_GIT_EVIDENCE,HEAD,reports/research/ams-rd08-label-coverage-v1.csv,830560d1fe0a818fcea7877eec3153d61aa45427,24H,2,"PIT_EQUAL_WEIGHT_FORWARD_24H_RETURN,3280,3282,0.9993906154783668"
COMMITTED_GIT_EVIDENCE,HEAD,reports/research/ams-rd08-label-coverage-v1.csv,830560d1fe0a818fcea7877eec3153d61aa45427,72H,5,"PIT_EQUAL_WEIGHT_FORWARD_72H_RETURN,3274,3282,0.9975624619134674"
COMMITTED_GIT_EVIDENCE,HEAD,reports/research/ams-rd08-label-coverage-v1.csv,830560d1fe0a818fcea7877eec3153d61aa45427,7D,6,"PIT_EQUAL_WEIGHT_FORWARD_7D_RETURN,3262,3282,0.9939061547836685"
COMMITTED_GIT_EVIDENCE,HEAD,reports/research/ams-rd08-label-registry-v1.csv,4578c34b1d0b063e39e90f8854947983da78fd4b,24H,2,"PIT_EQUAL_WEIGHT_FORWARD_24H_RETURN,True,True"
COMMITTED_GIT_EVIDENCE,HEAD,reports/research/ams-rd08-label-registry-v1.csv,4578c34b1d0b063e39e90f8854947983da78fd4b,72H,5,"PIT_EQUAL_WEIGHT_FORWARD_72H_RETURN,False,True"
COMMITTED_GIT_EVIDENCE,HEAD,reports/research/ams-rd08-label-registry-v1.csv,4578c34b1d0b063e39e90f8854947983da78fd4b,7D,6,"PIT_EQUAL_WEIGHT_FORWARD_7D_RETURN,False,True"
COMMITTED_GIT_EVIDENCE,HEAD,reports/research/ams-rd08-market-panel-v1.json,fcee2d7ece198bd07cd98b8739977ba3f96aad0e,ESS,3,"""holdout_2026_accessed"": false,"
COMMITTED_GIT_EVIDENCE,HEAD,reports/research/ams-rd08-market-timing-diagnostic-v1.json,0ec28cb0cfa2113ef4f19c085b395e20f4cd96aa,ESS,5,"""holdout_2026_accessed"": false,"
COMMITTED_GIT_EVIDENCE,HEAD,reports/research/ams-rd08-output-hashes-v1.csv,9184857681a0267fa11ccc6c61374388f9b67c19,7D,3,"reports\research\ams-rd08-bootstrap-7d-v1.csv,1026,2607c89a7d1da3b0ed8faeb2696ac713946eb73865437ece5fa835d0251d10e1"
COMMITTED_GIT_EVIDENCE,HEAD,reports/research/ams-rd08-output-hashes-v1.csv,9184857681a0267fa11ccc6c61374388f9b67c19,bootstrap,2,"reports\research\ams-rd08-bootstrap-28d-v1.csv,1034,bdefe906c49bfb6bd3d5f637b0e59dcc7fc351c3f84ea574e54212bfb4d0c7b8"
COMMITTED_GIT_EVIDENCE,HEAD,reports/research/ams-rd08-protocol-registration-v1.json,9b9c975a990a71c25aaa911365b79e928f81f8a9,24H,9,"""PIT_EQUAL_WEIGHT_FORWARD_24H_RETURN"","
COMMITTED_GIT_EVIDENCE,HEAD,reports/research/ams-rd08-protocol-registration-v1.json,9b9c975a990a71c25aaa911365b79e928f81f8a9,72H,12,"""PIT_EQUAL_WEIGHT_FORWARD_72H_RETURN"","
COMMITTED_GIT_EVIDENCE,HEAD,reports/research/ams-rd08-protocol-registration-v1.json,9b9c975a990a71c25aaa911365b79e928f81f8a9,7D,13,"""PIT_EQUAL_WEIGHT_FORWARD_7D_RETURN"","
COMMITTED_GIT_EVIDENCE,HEAD,reports/research/ams-rd08-protocol-registration-v1.json,9b9c975a990a71c25aaa911365b79e928f81f8a9,ESS,7,"""holdout_2026_accessed"": false,"
COMMITTED_GIT_EVIDENCE,HEAD,reports/research/ams-rd08-replication-metrics-v1.csv,7168e4a07a657db20d4b2a630e84eb260d8be7b1,24H,2,"MKT_PIT_EW_RETURN_6BAR,BTC_SPOT_FORWARD_24H_RETURN,728,-0.05771154426205626,-0.014550762199133146,0.4689655172413793,0.001635345963090268,0.0026932858524778545,-0.0010579398893875865,0.001187571525909227,0.0004477744371810409"
COMMITTED_GIT_EVIDENCE,HEAD,reports/research/ams-rd08-replication-metrics-v1.csv,7168e4a07a657db20d4b2a630e84eb260d8be7b1,ESS,1,"signal_id,label_id,evaluable_count,spearman,pearson,positive_future_return_share_top,mean_future_return_top,unconditional_mean_return,top_temporal_quintile_excess,bottom_temporal_quintile_return,top_minus_bottom_spread"
COMMITTED_GIT_EVIDENCE,HEAD,reports/research/ams-rd08-replication-metrics-v1.csv,7168e4a07a657db20d4b2a630e84eb260d8be7b1,spearman,1,"signal_id,label_id,evaluable_count,spearman,pearson,positive_future_return_share_top,mean_future_return_top,unconditional_mean_return,top_temporal_quintile_excess,bottom_temporal_quintile_return,top_minus_bottom_spread"
COMMITTED_GIT_EVIDENCE,HEAD,reports/research/ams-rd08-secondary-horizon-diagnostics-v1.csv,5bad4e5f81ffb8a0b845682e9fc0d250760b4dc9,72H,2,"MKT_PIT_EW_RETURN_6BAR,PIT_EQUAL_WEIGHT_FORWARD_72H_RETURN,726,0.025750675312019435,0.02341841157461715,0.5724137931034483,0.012575008928999092,0.005908829871436527,0.0066661790575625645,0.0071277627716190796,0.005447246157380012"
COMMITTED_GIT_EVIDENCE,HEAD,reports/research/ams-rd08-secondary-horizon-diagnostics-v1.csv,5bad4e5f81ffb8a0b845682e9fc0d250760b4dc9,7D,3,"MKT_PIT_EW_RETURN_6BAR,PIT_EQUAL_WEIGHT_FORWARD_7D_RETURN,722,0.028191730415329453,0.04152762139877436,0.5902777777777778,0.028463209308941473,0.014362814927692005,0.014100394381249468,0.019238412574814543,0.00922479673412693"
COMMITTED_GIT_EVIDENCE,HEAD,reports/research/ams-rd08-secondary-horizon-diagnostics-v1.csv,5bad4e5f81ffb8a0b845682e9fc0d250760b4dc9,ESS,1,"signal_id,label_id,evaluable_count,spearman,pearson,positive_future_return_share_top,mean_future_return_top,unconditional_mean_return,top_temporal_quintile_excess,bottom_temporal_quintile_return,top_minus_bottom_spread"
COMMITTED_GIT_EVIDENCE,HEAD,reports/research/ams-rd08-secondary-horizon-diagnostics-v1.csv,5bad4e5f81ffb8a0b845682e9fc0d250760b4dc9,spearman,1,"signal_id,label_id,evaluable_count,spearman,pearson,positive_future_return_share_top,mean_future_return_top,unconditional_mean_return,top_temporal_quintile_excess,bottom_temporal_quintile_return,top_minus_bottom_spread"
COMMITTED_GIT_EVIDENCE,HEAD,reports/research/ams-rd08-signal-ledger-v1.csv,c5e95703ce18ae3288a7f3ed4b26e3baacfc4368,24H,1,"signal_id,signal_class,primary_spearman,primary_pearson,primary_top_excess,bh_adjusted_p_7d,bh_adjusted_p_28d,positive_spearman_folds,positive_top_excess_folds,positive_spearman_grids,positive_top_excess_grids,btc_24h_spearman,binance_24..."
COMMITTED_GIT_EVIDENCE,HEAD,reports/research/ams-rd08-signal-ledger-v1.csv,c5e95703ce18ae3288a7f3ed4b26e3baacfc4368,7D,1,"signal_id,signal_class,primary_spearman,primary_pearson,primary_top_excess,bh_adjusted_p_7d,bh_adjusted_p_28d,positive_spearman_folds,positive_top_excess_folds,positive_spearman_grids,positive_top_excess_grids,btc_24h_spearman,binance_24..."
COMMITTED_GIT_EVIDENCE,HEAD,reports/research/ams-rd08-signal-ledger-v1.csv,c5e95703ce18ae3288a7f3ed4b26e3baacfc4368,ESS,1,"signal_id,signal_class,primary_spearman,primary_pearson,primary_top_excess,bh_adjusted_p_7d,bh_adjusted_p_28d,positive_spearman_folds,positive_top_excess_folds,positive_spearman_grids,positive_top_excess_grids,btc_24h_spearman,binance_24..."
COMMITTED_GIT_EVIDENCE,HEAD,reports/research/ams-rd08-signal-ledger-v1.csv,c5e95703ce18ae3288a7f3ed4b26e3baacfc4368,spearman,1,"signal_id,signal_class,primary_spearman,primary_pearson,primary_top_excess,bh_adjusted_p_7d,bh_adjusted_p_28d,positive_spearman_folds,positive_top_excess_folds,positive_spearman_grids,positive_top_excess_grids,btc_24h_spearman,binance_24..."
COMMITTED_GIT_EVIDENCE,HEAD,reports/research/ams-rd09-cost-license-registry-v1.csv,bb9e1948b824a7e7e30536a9734b523b8fd6f94f,ESS,1,"source_id,free_access_available,api_key_required,commercial_use_restriction,rate_limit,download_export_cost,query_compute_cost,estimated_requests_2021_2024,estimated_storage,estimated_acquisition_time_category,reproducible_without_vendor..."
COMMITTED_GIT_EVIDENCE,HEAD,reports/research/ams-rd09-economic-entity-mapping-v1.csv,67cb04c7f38e2364a0de38fdd957d30fc986e116,ESS,1,"canonical_symbol,asset_type,native_chain,contract_address,protocol_entity,coin_metrics_asset_id,defillama_protocol_slug,defillama_chain_slug,dune_blockchain_namespace,mapping_basis,mapping_confidence,mapping_start,mapping_end,rename_migr..."
COMMITTED_GIT_EVIDENCE,HEAD,reports/research/ams-rd09-final-decision-v1.json,8dfd991c5467f43bd07c3cb9170b223593cf7f00,ESS,33,"""holdout_2026_accessed"": false,"
COMMITTED_GIT_EVIDENCE,HEAD,reports/research/ams-rd09-market-level-coverage-v1.csv,533c8ee6c69a26167960889673ef3034407af3cc,ESS,1,"source_id,continuous_2022_2024_coverage,maximum_unexplained_gap_days,known_or_enforceable_availability_time,independent_metric_family_count,no_2025_or_2026_access,gate_passed,notes"
COMMITTED_GIT_EVIDENCE,HEAD,reports/research/ams-rd09-metric-catalog-v1.csv,6ade086fa27f9928461f0511fb2dddd65634dce3,ESS,2,"COIN_METRICS_COMMUNITY,active_addresses,AdrActCnt,ASSET,https://community-api.coinmetrics.io/v4/timeseries/asset-metrics,NONE_COMMUNITY_ENDPOINT,FREE_NON_COMMERCIAL,35,2020-12-23T00:00:00.000000000Z,2026-07-27T00:00:00.000000000Z,1d,CATA..."
COMMITTED_GIT_EVIDENCE,HEAD,reports/research/ams-rd09-output-hashes-v1.csv,b115599f0ee152da53b7c1e8af95c5d4a2d868fa,7D,2,"reports\research\ams-rd09-source-candidate-registry-v1.csv,05a64ac6f8e752a91c0698bf952246753778891c48fdc707df7284064bd1adf8,748"
COMMITTED_GIT_EVIDENCE,HEAD,reports/research/ams-rd09-pilot-quality-v1.csv,e987e3e0515aac0627f696582e30b8e54522c5c6,7D,4,"COIN_METRICS_COMMUNITY,2024-03-01,2024-03-31,data\research\rd09\pilot\coinmetrics\asset-metrics-btc-eth-ada-2024-03.json,8361838d06e22c93170542d30133ebde0d12ebc8eab8a02904e616977de727c1,93,2024-03-01T00:00:00.000000000Z,2024-03-31T00:00:..."
COMMITTED_GIT_EVIDENCE,HEAD,reports/research/ams-rd09-pilot-request-manifest-v1.csv,b6ec7db9afa13b92cb0427479d7a3b3a4023c43f,7D,5,"COIN_METRICS_COMMUNITY,https://community-api.coinmetrics.io/v4/timeseries/asset-metrics,""{""""assets"""": """"btc,eth,ada"""", """"end_time"""": """"2024-03-31"""", """"frequency"""": """"1d"""", """"metrics"""": """"AdrActCnt,BlkCnt,FeeTotNtv,HashRate,IssTotNtv,Sply..."
COMMITTED_GIT_EVIDENCE,HEAD,reports/research/ams-rd09b-dune-catalog-v1.csv,eedb3f5835668a506bfd1a74f7bdf08ad08270e3,ESS,1,"namespace,table_name,table_type,timestamp_field,success_field,fee_fields,address_fields,contract_address_field,token_decimal_metadata,official_reference"
COMMITTED_GIT_EVIDENCE,HEAD,reports/research/ams-rd09b-entity-mapping-v1.csv,26fed95ee6384eb4cbdf3ecc1a5507fa7e6189e9,ESS,1,"canonical_symbol,entity_class,namespace,contract_address,mapping_start,mapping_end,effective_history_known,raw_catalog_supported,pilot_mapping_usable,exclusion_reason,silent_exclusion"
COMMITTED_GIT_EVIDENCE,HEAD,reports/research/ams-rd09b-final-decision-v1.json,07b83109746946cd37c2b71d1c5bdcb4de1fd32e,ESS,20,"""holdout_2026_accessed"": false,"
COMMITTED_GIT_EVIDENCE,HEAD,reports/research/ams-rd09b-final-decision-v1.md,4c7e906806d8a821cc5644002223f57bb9273659,ESS,14,"- No signal, label, predictive metric, portfolio, 2025, or 2026 access."
COMMITTED_GIT_EVIDENCE,HEAD,reports/research/ams-rd09b-manual-query-registry-v1.csv,3f99cffc543e02b29894e308a124399bdb9287b9,7D,5,"bitcoin__native_chain_activity__2022-03,bitcoin,NATIVE_CHAIN_ACTIVITY,2022-03-01,2022-04-01,reports\research\rd09b-queries\bitcoin__native_chain_activity__2022-03.sql,6cd23da25a9e5a013dd7d02b4f47cbdac3f6eb57411a57f1f416a26db82ec112,UNKNO..."
COMMITTED_GIT_EVIDENCE,HEAD,reports/research/ams-rd09b-output-hashes-v1.csv,efa3106056e06de5b19e72da80d905c057f874f9,7D,7,"reports\research\ams-rd09b-query-execution-manifest-v1.csv,cda4cd79a8cdebeba93e3c71f63ef33eb6b74b7d2bbecff214bf461cb9fc4910,156"
COMMITTED_GIT_EVIDENCE,HEAD,reports/research/ams-rd09b-pilot-quality-v1.csv,9e091a0c5a950b7deadaf662e795b8f9f8767a9d,ESS,1,"query_id,namespace,rows,first_day,last_day,expected_day_count,duplicate_days,missing_days,null_count,nonfinite_count,impossible_negative_count,address_count_consistent,transaction_count_consistent,raw_response_sha256,normalized_sha256,st..."
COMMITTED_GIT_EVIDENCE,HEAD,reports/research/ams-rd09b-query-registry-v1.csv,bed3fcc8f1fc1558e52f335532b6ccc73bd6b569,7D,5,"bitcoin__native_chain_activity__2022-03,bitcoin,NATIVE_CHAIN_ACTIVITY,2022-03-01,2022-04-01,reports\research\rd09b-queries\bitcoin__native_chain_activity__2022-03.sql,6cd23da25a9e5a013dd7d02b4f47cbdac3f6eb57411a57f1f416a26db82ec112,UNKNO..."
COMMITTED_GIT_EVIDENCE,HEAD,reports/research/ams-rd09b-v2-account-usage-v1.json,6e874769c272e1a56fad8d1280b04f0be8cb862e,ESS,16,"""process_zero_spend_attestation_visible"": true,"
COMMITTED_GIT_EVIDENCE,HEAD,reports/research/ams-rd09b-v2-final-decision-v1.json,d0ad126ff37c3ddc8a6c3b09762e3ce3e8e42b0a,ESS,12,"""holdout_2026_accessed"": false,"
COMMITTED_GIT_EVIDENCE,HEAD,reports/research/ams-rd09b-v2-metric-availability-v1.csv,81b810ab79a9f7eb3a8a67f53c08220255fba236,ESS,2,"bitcoin,successful_transaction_count,True,True,93,93,False,TRANSACTION_ACTIVITY,"
COMMITTED_GIT_EVIDENCE,HEAD,reports/research/ams-rd09b-v2-output-hashes-v1.csv,5d4ff24ba47fd5b03e5414956561d7e7b3247244,7D,12,"data/research/rd09b/v2/manual-exports/ethereum_2023_03.csv,0197797e21ad9be21b91cd585a23d0c5138f19e8797dc4ab65667741d90c78e7,2990"
COMMITTED_GIT_EVIDENCE,HEAD,reports/research/ams-rd09b-v2-pilot-quality-v1.csv,37841a6df5e33b51f1247ca6a82a4e68443b6913,7D,6,"ethereum_2023_03,ethereum,2023-03,31,31,1.0,0,0,0,""{""""block_count"""":0,""""native_fees_paid"""":0,""""native_transfer_count"""":0,""""successful_transaction_count"""":0,""""unique_active_addresses"""":0,""""unique_receiving_addresses"""":0,""""unique_sending_a..."
COMMITTED_GIT_EVIDENCE,HEAD,reports/research/ams-rd09b-v2-pilot-quality-v1.csv,37841a6df5e33b51f1247ca6a82a4e68443b6913,ESS,1,"query_id_internal,namespace,pilot_month,expected_day_count,actual_distinct_days,coverage,duplicate_day_count,missing_day_count,largest_consecutive_missing_day_run,null_count_by_metric,required_null_count,nonfinite_count,negative_transact..."
COMMITTED_GIT_EVIDENCE,HEAD,reports/research/ams-rd09b-v2-protocol-amendment-v1.json,87f3448638aee1ee97446d8c0fe9720f256f19e2,ESS,22,"""holdout_2026_accessed"": false,"
COMMITTED_GIT_EVIDENCE,HEAD,reports/research/ams-rd09b-v2-query-execution-manifest-v1.csv,32302597a35ad7744ae169141e2babed975d1a8e,7D,4,"cardano_2022_03,cardano,2022-03,27228385dfb858b22d5dfa523c62457d5125278dec8d1d3d4c2eb7dd7781e74c,,NOT_SUBMITTED,,,,0,,,0,,,,,0,,,0,NOT_EXECUTED,RD09B_DUNE_API_EXECUTION_BLOCKED"
COMMITTED_GIT_EVIDENCE,HEAD,reports/research/ams-rd09b-v2-query-registry-v1.csv,4ec19fc4a63f673962086d68172f337f361ee8f8,7D,4,"3,cardano_2022_03,cardano,ADA,2022-03,2022-03-01T00:00:00Z,2022-04-01T00:00:00Z,reports/research/rd09b-v2-queries/cardano_2022_03.sql,27228385dfb858b22d5dfa523c62457d5125278dec8d1d3d4c2eb7dd7781e74c,small,OFFICIAL_DOCUMENTATION_REVIEWED,..."
COMMITTED_GIT_EVIDENCE,HEAD,reports/research/ams-rd09b-v2-reconciliation-v1.csv,cc4850a3a0470a36feec4804d35537705624f080,ESS,6,"NO_2025_OR_2026_EXPORT_ACCESSED,0,0,True,"
COMMITTED_GIT_EVIDENCE,HEAD,scripts/research/run_rd05_final_weekly_signal_adjudication.py,1c622eab38caa8d010d7b0f394e385a56b72bcd6,AGE_OR_TENURE,90,"""finding"": ""AGE_OR_TENURE failed only the registered concentration gate"","
COMMITTED_GIT_EVIDENCE,HEAD,scripts/research/run_rd05_final_weekly_signal_adjudication.py,1c622eab38caa8d010d7b0f394e385a56b72bcd6,ESS,58,"test_2025_accessed=bool(p2[""test_2025_accessed""] or s1[""test_2025_accessed""]),"
COMMITTED_GIT_EVIDENCE,HEAD,scripts/research/run_rd05_p1_re_adjudication.py,5b5ca4c1499ed524516c7e524747dc75162d64af,ESS,59,"""test_2025_accessed"": False,"
COMMITTED_GIT_EVIDENCE,HEAD,scripts/research/run_rd05_p1_signal_data_contract.py,e7ecc7e6dd052b16e5f2f8007b9c6d46cc1595b1,ESS,46,"""signal-source-readiness"","
COMMITTED_GIT_EVIDENCE,HEAD,scripts/research/run_rd05_p2_causal_panel_build.py,3cd66afc0138542ef7a46bf89990996a09bd77d5,7D,199,"""FORWARD_7D_CLOSE_TO_CLOSE_RETURN"": 7,"
COMMITTED_GIT_EVIDENCE,HEAD,scripts/research/run_rd05_p2_causal_panel_build.py,3cd66afc0138542ef7a46bf89990996a09bd77d5,ESS,706,"""test_2025_accessed"": False,"
COMMITTED_GIT_EVIDENCE,HEAD,scripts/research/run_rd05_protocol_registration.py,8069ff26385a1490a983c78de2c289c4aa9cfdc8,ESS,8,import subprocess
COMMITTED_GIT_EVIDENCE,HEAD,scripts/research/run_rd05_protocol_registration.py,8069ff26385a1490a983c78de2c289c4aa9cfdc8,spearman,212,"""SPEARMAN_RANK_IC"","
COMMITTED_GIT_EVIDENCE,HEAD,scripts/research/run_rd05_protocol_registration.py,8069ff26385a1490a983c78de2c289c4aa9cfdc8,top_quintile,217,"""TOP_QUINTILE_MINUS_UNIVERSE_MEAN"","
COMMITTED_GIT_EVIDENCE,HEAD,scripts/research/run_rd05_s1_primitive_signal_diagnostic.py,5313d9cbb356465f593036c34e0febfe65474697,7D,35,"PRIMARY_LABEL = ""FORWARD_7D_CLOSE_TO_CLOSE_RETURN"""
COMMITTED_GIT_EVIDENCE,HEAD,scripts/research/run_rd05_s1_primitive_signal_diagnostic.py,5313d9cbb356465f593036c34e0febfe65474697,ESS,99,"""top_quintile_excess"": None,"
COMMITTED_GIT_EVIDENCE,HEAD,scripts/research/run_rd05_s1_primitive_signal_diagnostic.py,5313d9cbb356465f593036c34e0febfe65474697,benjamini,24,"benjamini_hochberg,"
COMMITTED_GIT_EVIDENCE,HEAD,scripts/research/run_rd05_s1_primitive_signal_diagnostic.py,5313d9cbb356465f593036c34e0febfe65474697,bootstrap,25,"bootstrap_p_value,"
COMMITTED_GIT_EVIDENCE,HEAD,scripts/research/run_rd05_s1_primitive_signal_diagnostic.py,5313d9cbb356465f593036c34e0febfe65474697,spearman,28,"safe_spearman,"
COMMITTED_GIT_EVIDENCE,HEAD,scripts/research/run_rd05_s1_primitive_signal_diagnostic.py,5313d9cbb356465f593036c34e0febfe65474697,top_quintile,99,"""top_quintile_excess"": None,"
COMMITTED_GIT_EVIDENCE,HEAD,scripts/research/run_rd06_final_adjudication.py,3b1d69a5861697c3e5e63d997cf57fb16b9a1998,24H,77,"& group[""FORWARD_24H_RETURN_available""].astype(bool)"
COMMITTED_GIT_EVIDENCE,HEAD,scripts/research/run_rd06_final_adjudication.py,3b1d69a5861697c3e5e63d997cf57fb16b9a1998,7D,209,"""original_7d_bh_p_value"": old_adjusted,"
COMMITTED_GIT_EVIDENCE,HEAD,scripts/research/run_rd06_final_adjudication.py,3b1d69a5861697c3e5e63d997cf57fb16b9a1998,AGE_OR_TENURE,73,"for signal_id in (*SIGNAL_IDS, ""AGE_OR_TENURE""):"
COMMITTED_GIT_EVIDENCE,HEAD,scripts/research/run_rd06_final_adjudication.py,3b1d69a5861697c3e5e63d997cf57fb16b9a1998,ESS,164,"ess_rows: list[dict[str, object]] = []"
COMMITTED_GIT_EVIDENCE,HEAD,scripts/research/run_rd06_final_adjudication.py,3b1d69a5861697c3e5e63d997cf57fb16b9a1998,benjamini,16,"benjamini_hochberg,"
COMMITTED_GIT_EVIDENCE,HEAD,scripts/research/run_rd06_final_adjudication.py,3b1d69a5861697c3e5e63d997cf57fb16b9a1998,bootstrap,26,"moving_block_bootstrap_p_value,"
COMMITTED_GIT_EVIDENCE,HEAD,scripts/research/run_rd06_final_adjudication.py,3b1d69a5861697c3e5e63d997cf57fb16b9a1998,net_top_excess_proxy,251,"""mean_net_top_excess_proxy"": float(np.mean(np.asarray(gross) - costs)),"
COMMITTED_GIT_EVIDENCE,HEAD,scripts/research/run_rd06_p1_intraweek_panel.py,a7de89c456e1358258d3d20651530dfb3d888165,AGE_OR_TENURE,184,"panel = attach_availability(panel, (*SIGNAL_IDS, ""AGE_OR_TENURE"", *LABEL_IDS))"
COMMITTED_GIT_EVIDENCE,HEAD,scripts/research/run_rd06_p1_intraweek_panel.py,a7de89c456e1358258d3d20651530dfb3d888165,ESS,274,"""test_2025_accessed"": False,"
COMMITTED_GIT_EVIDENCE,HEAD,scripts/research/run_rd06_protocol_registration.py,5fa366f170fdfb97b477f5cfa69c96c88fded6ef,24H,71,"""primary"": label == ""FORWARD_24H_RETURN"","
COMMITTED_GIT_EVIDENCE,HEAD,scripts/research/run_rd06_protocol_registration.py,5fa366f170fdfb97b477f5cfa69c96c88fded6ef,ESS,109,"""test_2025_accessed"": False,"
COMMITTED_GIT_EVIDENCE,HEAD,scripts/research/run_rd06_protocol_registration.py,5fa366f170fdfb97b477f5cfa69c96c88fded6ef,bootstrap,13,"BOOTSTRAP_BLOCK_LENGTH,"
COMMITTED_GIT_EVIDENCE,HEAD,scripts/research/run_rd06_s1_intraweek_diagnostic.py,1d0a625ebc89d4174442fc42819ea6317548e9f1,24H,33,"PRIMARY_LABEL = ""FORWARD_24H_RETURN"""
COMMITTED_GIT_EVIDENCE,HEAD,scripts/research/run_rd06_s1_intraweek_diagnostic.py,1d0a625ebc89d4174442fc42819ea6317548e9f1,AGE_OR_TENURE,341,"metric, _ = decision_metric(group, ""AGE_OR_TENURE"", label)"
COMMITTED_GIT_EVIDENCE,HEAD,scripts/research/run_rd06_s1_intraweek_diagnostic.py,1d0a625ebc89d4174442fc42819ea6317548e9f1,ESS,75,"""top_excess"": None,"
COMMITTED_GIT_EVIDENCE,HEAD,scripts/research/run_rd06_s1_intraweek_diagnostic.py,1d0a625ebc89d4174442fc42819ea6317548e9f1,benjamini,17,"benjamini_hochberg,"
COMMITTED_GIT_EVIDENCE,HEAD,scripts/research/run_rd06_s1_intraweek_diagnostic.py,1d0a625ebc89d4174442fc42819ea6317548e9f1,bootstrap,19,"moving_block_bootstrap_p_value,"
COMMITTED_GIT_EVIDENCE,HEAD,scripts/research/run_rd06_s1_intraweek_diagnostic.py,1d0a625ebc89d4174442fc42819ea6317548e9f1,spearman,20,"safe_spearman,"
COMMITTED_GIT_EVIDENCE,HEAD,scripts/research/run_rd07_binance_source_freeze.py,438bee8279e633c4abd55cb01d9b9f8088b180b8,ESS,317,"""test_2025_accessed"": False,"
COMMITTED_GIT_EVIDENCE,HEAD,scripts/research/run_rd07_coverage_audit.py,d6e3d3588a43abd636950875c8d273ded607ac76,ESS,123,"""test_2025_accessed"": False,"
COMMITTED_GIT_EVIDENCE,HEAD,scripts/research/run_rd07_final_adjudication.py,9d782382f591e48c3a716143bab74ced0f28c23f,ESS,60,"""test_2025_accessed"": False,"
COMMITTED_GIT_EVIDENCE,HEAD,scripts/research/run_rd07_matched_panel.py,d89a2e2b845c28aa874c1437723d1d62c4de8fa7,24H,94,"""BN_FORWARD_24H_RETURN"","
COMMITTED_GIT_EVIDENCE,HEAD,scripts/research/run_rd07_matched_panel.py,d89a2e2b845c28aa874c1437723d1d62c4de8fa7,72H,95,"""BN_FORWARD_72H_RETURN"","
COMMITTED_GIT_EVIDENCE,HEAD,scripts/research/run_rd07_matched_panel.py,d89a2e2b845c28aa874c1437723d1d62c4de8fa7,7D,96,"""BN_FORWARD_7D_RETURN"","
COMMITTED_GIT_EVIDENCE,HEAD,scripts/research/run_rd07_matched_panel.py,d89a2e2b845c28aa874c1437723d1d62c4de8fa7,AGE_OR_TENURE,86,"for signal in (*SIGNAL_IDS, ""BINANCE_AGE_OR_TENURE""):"
COMMITTED_GIT_EVIDENCE,HEAD,scripts/research/run_rd07_matched_panel.py,d89a2e2b845c28aa874c1437723d1d62c4de8fa7,ESS,153,"""test_2025_accessed"": False,"
COMMITTED_GIT_EVIDENCE,HEAD,scripts/research/run_rd07_protocol_registration.py,c136f65c5b542075af7f71599384df08f3b9df54,ESS,67,"""test_2025_accessed"": False,"
COMMITTED_GIT_EVIDENCE,HEAD,scripts/research/run_rd07_signal_diagnostic.py,824e16ac0b1d3091519d5a44776e9086bfdeadb7,24H,24,"PRIMARY = ""FORWARD_24H_RETURN"""
COMMITTED_GIT_EVIDENCE,HEAD,scripts/research/run_rd07_signal_diagnostic.py,824e16ac0b1d3091519d5a44776e9086bfdeadb7,72H,341,"for label in (PRIMARY, EXTERNAL, ""FORWARD_72H_RETURN"", ""FORWARD_7D_RETURN""):"
