currency,display_name,full_name,is_margin_enabled,is_debit_enabled,chain_count,canonical_asset_id,identity_confidence,current_metadata_isolation
GBP,GBP,Pound Sterling,False,False,0,GBP,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
GEEQ,GEEQ,Geeq,False,False,1,GEEQ,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
GEL,GEL,Lari,False,False,0,GEL,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
GEM,GEM,Gemie,False,False,1,GEM,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
GENIUS,GENIUS,Genius Terminal,False,False,1,GENIUS,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
GENS,GENS,Genshiro,False,False,1,GENS,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
GF,GF,GoldFinger Token,False,False,1,GF,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
GFT,GFT,Gifto,False,False,1,GFT,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
GGC,GGC,GramGold Coin,False,False,1,GGC,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
GGG,GGG,Good Games Guild,False,False,1,GGG,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
GHS,GHS,Ghanaian Cedis,False,False,0,GHS,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
GHST,GHST,Aavegotchi,False,True,1,GHST,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
GHX,GHX,GamerCoin,False,False,1,GHX,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
GIGA,GIGA,GIGACHAD,False,False,1,GIGA,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
GIGGLE,GIGGLE,Giggle Fund,False,False,1,GIGGLE,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
GIZA,GIZA,Giza,False,False,1,GIZA,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
GLA,GLA,Gladius Token,False,False,1,GLA,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
GLCH,GLCH,Glitch,False,False,1,GLCH,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
GLM,GLM,Golem,False,False,1,GLM,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
GLMR,GLMR,Glimmer,False,True,1,GLMR,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
GLMRDOWN,GLMRDOWN,GLMR 2-4 Short,False,False,1,GLMRDOWN,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
GLMRUP,GLMRUP,GLMR 2-4 Long,False,False,1,GLMRUP,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
GLQ,GLQ,GraphLinq,False,False,1,GLQ,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
GLS,GLS,Glacier Network,False,False,2,GLS,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
GMB,GMB,GAMB,False,False,1,GMB,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
GMEE,GMEE,GAMEE,False,False,1,GMEE,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
GMM,GMM,Gamium,False,False,1,GMM,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
GMRX,GMRX,Gaimin,False,False,1,GMRX,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
GMT,GMT,STEPN,False,True,2,GMT,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
GMT3L,GMT3L,GMT 3x Long,False,False,1,GMT3L,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
GMT3S,GMT3S,GMT 3x Short,False,False,1,GMT3S,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
GMX,GMX,GMX,False,True,2,GMX,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
GNS,GNS,Gains Network,False,False,2,GNS,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
GO,GO,GoChain,False,False,1,GO,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
GOAL,GOAL,TopGoal,False,False,1,GOAL,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
GOAT,GOAT,Goatseus Maximus,False,False,1,GOAT,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
GOATS,GOATS,GOATS,False,False,2,GOATS,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
GOD,GOD,Bitcoin God,False,False,1,GOD,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
GODL,GODL,RoOLZ,False,False,2,GODL,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
GODS,GODS,Gods Unchained,False,True,1,GODS,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
GOM2,GOM2,GoMoney2,False,False,1,GOM2,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
GOMINING,GOMINING,GoMining Token,False,False,2,GOMINING,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
GORK,GORK,New XAI gork,False,False,1,GORK,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
GOVI,GOVI,GOVI,False,False,1,GOVI,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
GPS,GPS,GoPlus Security,False,False,1,GPS,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
GPT,GPT,CryptoGPT Token,False,False,2,GPT,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
GRAIL,GRAIL,Camelot,False,False,1,GRAIL,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
GRAM,GRAM,Gram (prev. Toncoin),True,True,2,GRAM,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
GRAPE,GRAPE,Grape coin,False,False,1,GRAPE,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
GRASS,GRASS,Grass,False,True,1,GRASS,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
GRIFFAIN,GRIFFAIN,test griffain.com,False,False,1,GRIFFAIN,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
GRIFT,GRIFT,Orbit,False,False,1,GRIFT,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
GRIN,GRIN,Grin,False,True,1,GRIN,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
GROVE,GROVE,Grove,False,False,1,GROVE,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
GRT,GRT,The Graph,False,True,3,GRT,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
GRT2L,GRT2L,GRT 2x Long,False,False,1,GRT2L,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
GRT2S,GRT2S,GRT 2x Short,False,False,1,GRT2S,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
GRVT,GRVT,Grvt,False,False,1,GRVT,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
GSPI,GSPI,SPI Governance,False,False,1,GSPI,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
GST,GST,Green Satoshi Token,False,False,1,GST,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
GTAI,GTAI,GT Protocol,False,False,1,GTAI,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
GTC,GTC,Gitcoin,False,False,1,GTC,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
GTQ,GTQ,Quetzal,False,False,0,GTQ,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
GTT,GTT,Game Tournament Trophy,False,False,1,GTT,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
GUN,GUN,GUNZ,False,True,1,GUN,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
GVT,GVT,Genesis Vision,False,False,1,GVT,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
GWEI,GWEI,ETHGas,False,False,1,GWEI,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
GX,GX,Grindery X,False,False,1,GX,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
GYD,GYD,Guyana Dollar,False,False,0,GYD,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
GZIL,GZIL,Governance ZIL,False,False,1,GZIL,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
H,H,Humanity,False,True,2,,LOW,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
H1,H1,Haven1,False,False,1,H1,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
H2O,H2O,H2O DAO,False,False,1,H2O,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
H3RO3S,H3RO3S,H3RO3S,False,False,1,H3RO3S,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
HAEDAL,HAEDAL,Haedal Protocol,False,False,1,HAEDAL,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
HAI,HAI,Hacken Token,False,False,1,HAI,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
HAIO,HAIO,HAiO,False,False,1,HAIO,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
HAKA,HAKA,TribeOne,False,False,1,HAKA,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
HALOOLD,HALOOLD,Halo,False,False,1,HALOOLD,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
HANA,HANA,Hana Network,False,False,1,HANA,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
HAPI,HAPI,HAPI,False,False,1,HAPI,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
HAPPY,HAPPY,Happy Cat,False,False,1,HAPPY,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
HARD,HARD,Kava Lend,False,False,1,HARD,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
HAT,HAT,Hawala.Today,False,False,1,HAT,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
HAWK,HAWK,Hawksight,False,False,1,HAWK,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
HBAR,HBAR,Hedera Hashgraph,True,True,1,HBAR,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
HBB,HBB,Hubble Protocol,False,False,1,HBB,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
HC,HC,HC,False,False,1,HC,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
HEART,HEART,Humans,False,True,1,HEART,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
HEGIC,HEGIC,Hegic,False,False,1,HEGIC,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
HEI,HEI,Heima,False,False,1,HEI,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
HERO,HERO,Metahero,False,True,1,HERO,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
HFT,HFT,Hashflow,False,True,1,HFT,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
HFUN,HFUN,HFUN,False,False,1,HFUN,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
HGP,HGP,Hourglass Protocol,False,False,1,HGP,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
HIAZUKI,HIAZUKI,hiAZUKI,False,False,1,HIAZUKI,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
HIBAKC,HIBAKC,hiBAKC,False,False,1,HIBAKC,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
HIBAYC,HIBAYC,hiBAYC,False,False,1,HIBAYC,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
HIBEANZ,HIBEANZ,hiBEANZ,False,False,1,HIBEANZ,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
HIBIRDS,HIBIRDS,hiMOONBIRDS,False,False,1,HIBIRDS,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
HICLONEX,HICLONEX,hiCLONEX,False,False,1,HICLONEX,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
HICOOLCATS,HICOOLCATS,hiCOOLCATS,False,False,1,HICOOLCATS,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
HIDOODLES,HIDOODLES,hiDOODLES,False,False,1,HIDOODLES,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
HIENS3,HIENS3,hiENS3,False,False,1,HIENS3,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
HIENS4,HIENS4,hiENS4,False,False,1,HIENS4,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
HIFI,HIFI,Hifi Finance,False,False,1,HIFI,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
HIFIDENZA,HIFIDENZA,hiFIDENZA,False,False,1,HIFIDENZA,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
HIFLUF,HIFLUF,hiFLUF,False,False,1,HIFLUF,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
HIFRIENDS,HIFRIENDS,hiFRIENDS,False,False,1,HIFRIENDS,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
HIGAZERS,HIGAZERS,hiGAZERS,False,False,1,HIGAZERS,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
HIGH,HIGH,Highstreet,False,False,1,HIGH,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
HIMAYC,HIMAYC,hiMAYC,False,False,1,HIMAYC,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
HIMEEBITS,HIMEEBITS,hiMEEBITS,False,False,1,HIMEEBITS,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
HIMFERS,HIMFERS,hiMFERS,False,False,1,HIMFERS,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
HIOD,HIOD,hiOD,False,False,1,HIOD,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
HIODBS,HIODBS,hiODBS,False,False,1,HIODBS,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
HIP,HIP,Gameta,False,False,1,HIP,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
HIPENGUINS,HIPENGUINS,hiPENGUINS,False,False,1,HIPENGUINS,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
HIPPO,HIPPO,sudeng,False,False,1,HIPPO,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
HIPUNKS,HIPUNKS,hiPUNKS,False,False,1,HIPUNKS,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
HIRENGA,HIRENGA,hiRENGA,False,False,1,HIRENGA,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
HISAND33,HISAND33,hiSAND33,False,False,1,HISAND33,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
HISEALS,HISEALS,hiSEALS,False,False,1,HISEALS,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
HISQUIGGLE,HISQUIGGLE,hiSQUIGGLE,False,False,1,HISQUIGGLE,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
HIUNDEAD,HIUNDEAD,hiUNDEAD,False,False,1,HIUNDEAD,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
HIVALHALLA,HIVALHALLA,hiVALHALLA,False,False,1,HIVALHALLA,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
HKD,HKD,Hong Kong Dollar,False,False,0,HKD,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
HKN,HKN,Hacken,False,False,1,HKN,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
HLG,HLG,Holograph,False,False,1,HLG,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
HLO,HLO,Halo,False,False,1,HLO,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
HLS,HLS,Helios,False,False,1,HLS,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
HMND,HMND,Humanode,False,False,1,HMND,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
HMSTR,HMSTR,Hamster Kombat,False,True,2,HMSTR,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
HNL,HNL,Lempira,False,False,0,HNL,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
HNT,HNT,Helium,False,True,1,HNT,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
HOLD,HOLD,Holdstation,False,False,3,HOLD,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
HOLDCOIN,HOLDCOIN,Holdcoin,False,False,2,HOLDCOIN,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
HOLO,HOLO,Holoworld AI,False,True,2,HOLO,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
HOME,HOME,Defi.App,False,True,1,HOME,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
HON,HON,Soul Society,False,False,1,HON,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
HONEY,HONEY,HONEY,False,False,1,HONEY,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
HOOLI,HOOLI,Hooli,False,False,1,HOOLI,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
HORD,HORD,HORD Token,False,False,1,HORD,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
HOT,HOT,HotNow,False,False,1,HOT,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
HOTCROSS,HOTCROSS,Hot Cross,False,True,2,HOTCROSS,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
HOUSE,HOUSE,Housecoin,False,False,1,HOUSE,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
HPB,HPB,High Performance Blockch,False,False,1,HPB,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
HPOS10I,HPOS10I,HarryPotterObamaSonic10Inu,False,False,1,HPOS10I,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
HPP,HPP,House Party Protocol,False,False,1,HPP,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
HQ,HQ,Metaverse HQ,False,False,1,HQ,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
HRK,HRK,Croatian Kuna,False,False,0,HRK,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
HSK,HSK,HashKey Platform Token,False,False,2,HSK,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
HST,HST,Horizon State,False,False,1,HST,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
HT,HT,Huobi Token,False,False,3,HT,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
HTR,HTR,Hathor,False,True,1,HTR,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
HTX,HTX,HTX DAO,False,False,1,HTX,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
HUF,HUF,Forint,False,False,0,HUF,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
HUMA,HUMA,Huma Finance,False,True,1,HUMA,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
HYDRA,HYDRA,hydra,False,False,1,HYDRA,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
HYPE,HYPE,Hyperliquid,True,True,2,HYPE,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
HYPER,HYPER,Hyperlane,False,True,2,HYPER,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
HYVE,HYVE,HYVE,False,False,1,HYVE,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
IAG,IAG,IAGON,False,False,1,IAG,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
ICE,ICE,Ice Open Network,False,False,1,ICE,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
ICNT,ICNT,Impossible Cloud Network Token,False,True,1,ICNT,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
ICP,ICP,Internet Computer,True,True,1,ICP,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
ICPDOWN,ICPDOWN,ICP 2-4 Short,False,False,1,ICPDOWN,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
ICPUP,ICPUP,ICP 2-4 Long,False,False,1,ICPUP,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
ICX,ICX,icon,False,True,1,ICX,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
ID,ID,SPACE ID,False,True,2,ID,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
ID3L,ID3L,ID 3x Long,False,False,1,ID3L,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
ID3S,ID3S,ID 3x Short,False,False,1,ID3S,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
IDEA,IDEA,Ideaology,False,False,1,IDEA,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
IDEX,IDEX,IDEX,False,False,1,IDEX,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
IDLENFT,IDLENFT,IdleStoneage,False,False,1,IDLENFT,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
IDOS,IDOS,idOS,False,False,1,IDOS,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
IDR,IDR,Rupiah,False,False,0,IDR,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
IGU,IGU,IguVerse,False,False,1,IGU,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
IHC,IHC,Inflation Hedging Coin,False,False,1,IHC,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
IHT,IHT,I-House Token,False,False,1,IHT,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
IKA,IKA,Ika,False,False,1,IKA,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
ILA,ILA,Infinite Launch,False,False,1,ILA,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
ILS,ILS,New Israeli Sheqel,False,False,0,ILS,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
ILV,ILV,Illuvium,False,True,1,ILV,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
ILY,ILY,ILITY,False,False,1,ILY,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
IMT,IMT,Immortal Token,False,False,1,IMT,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
IMU,IMU,Immunefi,False,False,1,IMU,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
IMX,IMX,Immutable X,False,True,2,IMX,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
IN,IN,INFINIT,False,True,1,IN,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
INC,INC,WAT protocol,False,False,1,INC,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
INDI,INDI,IndiGG,False,False,1,INDI,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
INFOFI,INFOFI,WAGMI HUB,False,False,2,INFOFI,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
INFRA,INFRA,Bware,False,False,1,INFRA,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
ING,ING,IUNGO,False,False,1,ING,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
INIT,INIT,Initia,False,True,1,INIT,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
INJ,INJ,Injective,True,True,1,INJ,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
INJDOWN,INJDOWN,INJ 2-4 Short,False,False,1,INJDOWN,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
INJUP,INJUP,INJ 2-4 Long,False,False,1,INJUP,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
INR,INR,Indian Rupee,False,False,0,INR,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
INS,INS,Insolar,False,False,1,INS,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
INSP,INSP,Inspect,False,False,1,INSP,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
INX,INX,Infinex,False,False,1,INX,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
IO,IO,IO.NET,False,True,1,IO,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
IOG,IOG,Playgroundz,False,False,1,IOG,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
IOIOLD,IOIOLD,IOI Token,False,False,1,IOIOLD,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
ION,ION,Ice Open Network,False,False,1,ION,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
IOST,IOST,Internet of Services,False,True,1,IOST,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
IOTA,IOTA,IOTA,False,True,1,IOTA,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
IOTX,IOTX,IoTeX,False,True,1,IOTX,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
IR,IR,Infrared,False,False,1,IR,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
IRL,IRL,Rebase GG,False,False,2,IRL,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
