currency,display_name,full_name,is_margin_enabled,is_debit_enabled,chain_count,canonical_asset_id,identity_confidence,current_metadata_isolation,historical_base_usdt_kline_found
AVAX3S,AVAX3S,AVAX 3x Short,False,False,1,AVAX3S,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
AVNT,AVNT,Avantis,False,False,1,AVNT,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
AWE,AWE,AWE Network,False,False,1,AWE,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
AWG,AWG,Aruban Florin,False,False,0,AWG,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
AXC,AXC,AXIA,False,False,1,AXC,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
AXE,AXE,Axe,False,False,1,AXE,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
AXPR,AXPR,AXpire,False,False,1,AXPR,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
AXS,AXS,Axie Infinity,False,True,1,AXS,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,True
AXS3L,AXS3L,AXS 3x Long,False,False,1,AXS3L,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
AXS3S,AXS3S,AXS 3x Short,False,False,1,AXS3S,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
AZERO,AZERO,Aleph Zero,False,True,1,AZERO,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,True
AZN,AZN,Azerbaijanian Manat,False,False,0,AZN,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
AZTEC,AZTEC,AZTEC,False,False,1,AZTEC,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
B,B,BUILDon,False,False,2,,LOW,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
B2,B2,BSquared Network,False,False,1,B2,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
B3,B3,B3,False,False,1,B3,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
BABY,BABY,Babylon,False,True,1,BABY,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
BABYBNB,BABYBNB,BabyBNB,False,False,1,BABYBNB,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
BABYDOGE,BABYDOGE,Baby Doge Coin,False,True,2,BABYDOGE,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,True
BABYSHARK,BABYSHARK,BabyShark,False,False,1,BABYSHARK,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
BABYSHARKO,BABYSHARKO,Baby Shark Meme,False,False,1,BABYSHARKO,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
BADGER,BADGER,Badger DAO,False,True,1,BADGER,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
BAKE,BAKE,BakeryToken,False,True,1,BAKE,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
BAKEDOWN,BAKEDOWN,BAKE 2-4 Short,False,False,1,BAKEDOWN,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
BAKEUP,BAKEUP,BAKE 2-4 Long,False,False,1,BAKEUP,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
BAL,BAL,Balancer,False,False,1,BAL,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,True
BAN,BAN,Comedian,False,False,1,BAN,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
BANANA,BANANA,Banana,False,True,1,BANANA,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
BAND,BAND,Band Protocol,False,True,3,BAND,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,True
BANK,BANK,Lorenzo Governance Token,False,False,1,BANK,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
BARD,BARD,Lombard,False,False,1,BARD,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
BAS,BAS,BNB Attestation Service,False,False,1,BAS,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
BASED,BASED,Based,False,False,1,BASED,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
BASIC,BASIC,BASIC,False,False,1,BASIC,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
BAT,BAT,BAT,False,True,2,BAT,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,True
BAX,BAX,BABB,False,False,1,BAX,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
BB,BB,BounceBit,False,True,1,BB,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
BBC,BBC,Bull BTC Club,False,False,1,BBC,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
BBD,BBD,Barbados Dollar,False,False,0,BBD,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
BBL,BBL,Beoble,False,False,1,BBL,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
BBT,BBT,Burger Blast Token,False,False,1,BBT,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
BCD,BCD,Bitcoin Diamond,False,False,1,BCD,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
BCH,BCH,Bitcoin Cash,True,True,1,BCH,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,True
BCH3L,BCH3L,BCH 3x Long,False,False,1,BCH3L,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
BCH3S,BCH3S,BCH 3x Short,False,False,1,BCH3S,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
BCHA,BCHA,Bitcoin Cash ABC,False,False,1,BCHA,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
BCHABC,BCHABC,BCHABC,True,False,1,BCHABC,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
BCHSV,BSV,BCHSV,False,True,1,BCHSV,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
BCPT,BCPT,BlockMason,False,False,1,BCPT,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
BCUT,BCUT,bitsCrunch,False,False,1,BCUT,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
BDT,BDT,Taka,False,False,0,BDT,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
BDX,BDX,Beldex,False,False,1,BDX,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,True
BEAT,BEAT,Audiera,False,False,1,BEAT,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
BEATOLD,BEATOLD,MetaBeat,False,False,1,BEATOLD,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
BEER,BEER,BEERCOIN,False,False,1,BEER,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
BEFI,BEFI,Befi Labs,False,False,1,BEFI,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
BELIEVE,BELIEVE,Believe,False,False,1,BELIEVE,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
BEPRO,BEPRO,BEPRO Network,False,True,1,BEPRO,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
BERA,BERA,Berachain,False,True,1,BERA,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
BERT,BERT,Bertram The Pomeranian,False,False,1,BERT,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
BEST,BEST,Best Wallet,False,False,1,BEST,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
BETA,BETA,Beta Finance,False,False,1,BETA,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
BFC,BFC,Bifrost,False,False,1,BFC,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,True
BFT,BFT,Bitfinity,False,False,1,BFT,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
BGN,BGN,Bulgarian Lev,False,False,0,BGN,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
BHC,BHC,Black Hole Coin,False,False,1,BHC,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
BHD,BHD,Bahraini Dinar,False,False,0,BHD,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
BICO,BICO,Biconomy,False,True,1,BICO,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,True
BIDP,BIDP,BID Protocol,False,False,1,BIDP,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
BIF,BIF,Burundi Franc,False,False,0,BIF,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
BIFI,BIFI,BiFi,False,False,1,BIFI,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
BIGTIME,BIGTIME,Big Time,False,True,1,BIGTIME,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,True
BIIS,BIIS,Biis,False,False,1,BIIS,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
BILL,BILL,Billions Network,False,True,1,BILL,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
BIO,BIO,BIO,False,True,1,BIO,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
BIRB,BIRB,Moonbirds,False,False,1,BIRB,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
BIT,BIT,Bitdealer,False,False,1,BIT,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
BITCLAVE,BITCLAVE,BitClave,False,False,1,BITCLAVE,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
BLAST,BLAST,Blast,False,True,1,BLAST,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
BLEND,BLEND,Fluent,False,False,2,BLEND,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
BLOC,BLOC,Blockcloud,False,False,1,BLOC,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
BLOCK,BLOCK,BlockGames,False,False,1,BLOCK,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
BLOCKST,BLOCKST,Blockstreet,False,False,1,BLOCKST,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
BLOK,BLOK,Bloktopia,False,False,2,BLOK,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
BLUAI,BLUAI,BluWhale,False,False,1,BLUAI,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
BLUE,BLUE,Bluefin,False,False,1,BLUE,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
BLUM,BLUM,Blum,False,False,2,BLUM,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
BLUR,BLUR,Blur,False,True,1,BLUR,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,True
BLUR2L,BLUR2L,BLUR 2x Long,False,False,1,BLUR2L,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
BLUR2S,BLUR2S,BLUR 2x Short,False,False,1,BLUR2S,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
BLZ,BLZ,Bluzelle,False,False,1,BLZ,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,True
BMB,BMB,Beamable Network,False,False,1,BMB,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
BMON,BMON,Binamon,False,False,1,BMON,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
BMT,BMT,Bubblemaps,False,True,2,BMT,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
BMX,BMX,BitMart Token,False,False,1,BMX,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
BNB,BNB,Binance Chain Native Token,True,True,2,BNB,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,True
BNB3L,BNB3L,BNB 3x Long,False,False,1,BNB3L,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
BNB3S,BNB3S,BNB 3x Short,False,False,1,BNB3S,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
BNC,BNC,Bifrost,False,False,2,BNC,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,True
BND,BND,Brunei Dollar,False,False,0,BND,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
BNKR,BNKR,BankrCoin,False,False,1,BNKR,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
BNOLD,BNOLD,TNA,False,False,1,BNOLD,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
BNRENSHENG,币安人生,币安人生,False,False,1,BNRENSHENG,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
BNS,BNS,Bitbns,False,False,1,BNS,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
BNT,BNT,Bancor,False,False,1,BNT,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
BNTY,BNTY,Bounty0x,False,False,1,BNTY,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
BNX,BNX,BinaryX,False,False,1,BNX,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
BOA,BOA,BOSagora,False,False,1,BOA,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
BOB,BOB,bob,False,False,1,BOB,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
BOBA,BOBA,Boba Network,False,False,2,BOBA,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,True
BOBMEME,BOBMEME,BOB,False,False,1,BOBMEME,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
BOLT,BOLT,BOLT Token,False,False,1,BOLT,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
BOMB,BOMB,Bombie,False,False,4,BOMB,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
BOME,BOME,BOOK OF MEME,False,True,1,BOME,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
BOND,BOND,BarnBridge,False,True,1,BOND,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
BONDLY,BONDLY,Forj(Bondly),False,False,1,BONDLY,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
BONK,BONK,BONK,True,True,1,BONK,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,True
BONKDOWN,BONKDOWN,BONK 2-4 Short,False,False,1,BONKDOWN,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
BONKUP,BONKUP,BONK 2-4 Long,False,False,1,BONKUP,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
BOOM,BOOM,Boom,False,False,1,BOOM,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
BOS,BOS,BitcoinOS,False,False,1,BOS,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
BOSOLD,BOSOLD,BOScoin,False,False,1,BOSOLD,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
BOSON,BOSON,Boson Protocol,False,True,1,BOSON,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,True
BPT,BPT,BUX Platform Token,False,False,1,BPT,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
BR,BR,Bedrock,False,False,1,BR,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
BRAWL,BRAWL,BitBrawl,False,False,1,BRAWL,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
BRD,BRD,Bread,False,False,1,BRD,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
BRETT,BRETT,BRETT,False,True,1,BRETT,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
BREV,BREV,Brevis,False,True,1,BREV,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
BRG,BRG,Bridge Token,False,False,1,BRG,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
BRISE,BRISE,Bitgert,False,False,2,BRISE,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,True
BRL,BRL,Brazilian Real,False,False,0,BRL,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
BROCCOLI,BROCCOLI,Broccoli,False,False,1,BROCCOLI,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
BRWL,BRWL,Blockchain Brawlers,False,False,1,BRWL,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
BSD,BSD,Bahamian Dollar,False,False,0,BSD,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
BSU,BSU,Baby Shark Universe,False,False,1,BSU,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
BSW,BSW,Biswap,False,False,1,BSW,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
BTC,BTC,Bitcoin,True,True,6,BTC,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,True
BTC3L,BTC3L,BTC 3x Long,False,False,1,BTC3L,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
BTC3S,BTC3S,BTC 3x Short,False,False,1,BTC3S,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
BTCDOWN,BTCDOWN,BTC 2-4 Short,False,False,1,BTCDOWN,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
BTCP,BTCP,Bitcoin Private,False,False,1,BTCP,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
BTCUP,BTCUP,BTC 2-4 Long,False,False,1,BTCUP,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
BTF,BTF,Bitfinity Network,False,False,1,BTF,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
BTG,BTG,Bitgold,False,False,1,BTG,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
BTGOLD,BTGOLD,Bitcoin Gold,False,False,1,BTGOLD,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
BTM,BTM,Bytom,False,False,1,BTM,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
BTMX,BTMX,BitMax token,False,False,1,BTMX,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
BTR,BTR,Bitlayer,False,False,1,BTR,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
BTT,BTT,BitTorrent (New),False,True,1,BTT,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,True
BU,BU,BUMO,False,False,1,BU,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
BUBB,BUBB,Bubb,False,False,1,BUBB,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
BULL,BULL,Bullieverse,False,False,1,BULL,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
BULLA,BULLA,Bulla,False,False,1,BULLA,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
BUN,BUN,Boundless Network,False,False,1,BUN,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
BURGER,BURGER,Burger Swap,False,True,1,BURGER,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
BURP,BURP,Big Town Chef,False,False,2,BURP,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
BUSD,BUSD,Binance USD,False,True,2,,LOW,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
BUX,BUX,BUX Token,False,False,1,BUX,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
BUY,BUY,Burency,False,False,1,BUY,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
BUZZ,BUZZ,Hive AI,False,False,1,BUZZ,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
BWP,BWP,Botswana Pula,False,False,0,BWP,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
BYTE,BYTE,ByteNova,False,False,1,BYTE,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
BZD,BZD,Belize Dollar,False,False,0,BZD,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
BZRX,BZRX,bZx Protocol,False,False,1,BZRX,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
C,C,Chainbase Token,False,True,1,,LOW,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
C98,C98,Coin98,False,True,2,C98,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,True
CAD,CAD,Canadian Dollar,False,False,0,CAD,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
CADH,CADH,CADH,False,True,1,CADH,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
CAG,CAG,Change,False,False,1,CAG,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
CAI,CAI,CharacterX,False,False,1,CAI,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
CAKE,CAKE,PancakeSwap Token,True,True,1,CAKE,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,True
CAMP,CAMP,Camp Network,False,False,2,CAMP,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
CAN,CAN,CanYa,False,False,1,CAN,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
CANDY,CANDY,CANDY,False,False,1,CANDY,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
CAP,CAP,Cap,False,False,1,CAP,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
CAPP,CAPP,Cappasity,False,False,1,CAPP,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
CARD,CARD,Cardstack,False,False,1,CARD,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
CARDS,CARDS,Collector Crypt,False,False,1,CARDS,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
CARE,CARE,CARE,False,False,1,CARE,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
CARR,CARR,Carnomaly,False,False,1,CARR,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
CARV,CARV,CARV,False,False,2,CARV,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
