transport_direction,universe_id,landmark_age_hours,removed_pair,train_row_count,train_unique_pairs,evaluation_row_count,evaluation_unique_pairs,lopo_support_pass,lopo_fit_status,spearman_predicted_vs_actual,bottom_minus_top_actual_mean_rcv,continuous_pass,negative_rcv_auc,classification_pass,predicted_negative_subset_row_count,predicted_negative_subset_unique_pairs,predicted_negative_subset_signal_days,predicted_negative_subset_mean_rcv,predicted_negative_subset_negative_fraction,negative_subset_pass
CALIBRATE_2023_EVALUATE_2022,D2,120,INJ-USDT,59,10,21,7,True,PASS,0.051948051948051945,-0.006977868761454482,True,,False,8,6,6,6.492385948272256e-05,0.375,False
CALIBRATE_2023_EVALUATE_2022,D2,120,LINK-USDT,58,10,21,7,True,PASS,0.03506493506493507,-0.006977868761454483,True,,False,10,7,6,0.000721059525213368,0.4,False
CALIBRATE_2023_EVALUATE_2022,D2,120,LTC-USDT,57,10,21,7,True,PASS,0.05844155844155843,-0.006977868761454482,True,,False,8,6,6,6.492385948272256e-05,0.375,False
CALIBRATE_2023_EVALUATE_2022,D2,120,SHIB-USDT,55,10,21,7,True,PASS,0.07532467532467534,-0.006977868761454482,True,,False,8,6,6,6.492385948272256e-05,0.375,False
CALIBRATE_2023_EVALUATE_2022,D2,120,SOL-USDT,49,10,17,6,True,PASS,0.1936274509803922,-0.027111267909148883,True,,False,8,6,6,6.492385948272256e-05,0.375,False
CALIBRATE_2023_EVALUATE_2022,D2,120,XMR-USDT,57,10,21,7,True,PASS,0.06625528118194901,-0.006977868761454482,True,,False,9,6,6,0.007782442715065643,0.3333333333333333,False
CALIBRATE_2023_EVALUATE_2022,D2,120,XRP-USDT,52,10,19,6,True,PASS,0.1,-0.005519637212115667,True,,False,8,6,5,0.000432428584865187,0.375,False
CALIBRATE_2023_EVALUATE_2022,D2,144,ADA-USDT,60,11,19,6,True,PASS,0.02896007299415542,-0.012597123094439578,True,,False,8,6,5,-0.011421159689250053,0.5,False
CALIBRATE_2023_EVALUATE_2022,D2,144,ATOM-USDT,60,11,19,6,True,PASS,-0.13684210526315788,0.0026143425696478753,False,,False,7,5,4,-0.002051215954453788,0.42857142857142855,False
CALIBRATE_2023_EVALUATE_2022,D2,144,AVAX-USDT,59,10,17,6,True,PASS,-0.2058823529411765,0.036063774528365414,False,,False,7,5,4,0.010057690232504298,0.42857142857142855,False
CALIBRATE_2023_EVALUATE_2022,D2,144,BTC-USDT,48,10,18,6,True,PASS,0.06195147960330745,-0.004225548154349338,True,,False,6,5,5,-0.016246140369201287,0.5,False
CALIBRATE_2023_EVALUATE_2022,D2,144,DOGE-USDT,57,10,21,7,True,PASS,-0.02338421688774671,0.010530439271347234,False,,False,8,6,5,-0.011421159689250053,0.5,False
CALIBRATE_2023_EVALUATE_2022,D2,144,ETH-USDT,49,10,17,6,True,PASS,0.02329859420136533,-0.022599981892431738,True,,False,6,5,4,-0.041353795854664636,0.6666666666666666,False
CALIBRATE_2023_EVALUATE_2022,D2,144,INJ-USDT,59,10,21,7,True,PASS,-0.05066580325678453,-0.002104450910592578,False,,False,8,6,5,-0.011421159689250053,0.5,False
CALIBRATE_2023_EVALUATE_2022,D2,144,LINK-USDT,58,10,21,7,True,PASS,-0.00909386212301261,-0.002104450910592578,False,,False,9,7,5,-0.0027902351467546022,0.4444444444444444,False
CALIBRATE_2023_EVALUATE_2022,D2,144,LTC-USDT,57,10,21,7,True,PASS,-0.031178955850328947,0.01053043927134723,False,,False,6,6,5,-0.01849837853718072,0.5,False
CALIBRATE_2023_EVALUATE_2022,D2,144,SHIB-USDT,55,10,21,7,True,PASS,-0.03313840855504597,-0.002104450910592578,False,,False,9,7,5,-0.0027902351467546022,0.4444444444444444,False
CALIBRATE_2023_EVALUATE_2022,D2,144,SOL-USDT,49,10,17,6,True,PASS,-0.08583692600503016,0.014848340957411079,False,,False,7,5,5,-0.008524213095441675,0.42857142857142855,False
CALIBRATE_2023_EVALUATE_2022,D2,144,XMR-USDT,57,10,21,7,True,PASS,-0.06625528118194901,0.01649750149060492,False,,False,8,6,5,-0.011421159689250053,0.5,False
CALIBRATE_2023_EVALUATE_2022,D2,144,XRP-USDT,52,10,19,6,True,PASS,-0.05528741207975126,0.013732970739576716,False,,False,6,5,4,-0.0163211063401586,0.5,False
CALIBRATE_2023_EVALUATE_2022,E2,24,ADA-USDT,126,14,40,7,True,PASS,-0.11482176360225141,-0.007229621896608845,False,0.33903133903133903,False,5,5,5,-0.0244482194519203,0.4,False
CALIBRATE_2023_EVALUATE_2022,E2,24,ATOM-USDT,126,14,42,7,True,PASS,-0.02001458552791508,-0.01290331510139098,False,0.4719387755102041,False,6,5,6,-0.037744512359929615,0.6666666666666666,False
CALIBRATE_2023_EVALUATE_2022,E2,24,AVAX-USDT,125,13,40,7,True,PASS,-0.11688555347091935,0.013372879254934534,False,0.4131054131054131,False,6,5,6,0.016991622848573352,0.5,False
CALIBRATE_2023_EVALUATE_2022,E2,24,BTC-USDT,101,13,38,7,True,PASS,-0.076047707626655,-0.00367041700624985,False,0.4553846153846154,False,6,5,6,-0.02452485429784908,0.5,False
CALIBRATE_2023_EVALUATE_2022,E2,24,DOGE-USDT,121,13,45,8,True,PASS,-0.07957839262187089,0.013784878472329018,False,0.43333333333333335,False,7,6,7,-0.0267831684955326,0.5714285714285714,False
CALIBRATE_2023_EVALUATE_2022,E2,24,ETH-USDT,106,13,33,7,True,PASS,-0.0945855614973262,0.004774588694208909,False,0.4297520661157025,False,7,6,7,-0.0267831684955326,0.5714285714285714,False
CALIBRATE_2023_EVALUATE_2022,E2,24,GRAM-USDT,125,13,45,8,True,PASS,-0.061001317523056646,-0.008013653373812143,False,0.44222222222222224,False,7,6,7,-0.0267831684955326,0.5714285714285714,False
CALIBRATE_2023_EVALUATE_2022,E2,24,INJ-USDT,124,13,45,8,True,PASS,-0.05322793148880104,-0.008013653373812143,False,0.4488888888888889,False,7,6,7,-0.0267831684955326,0.5714285714285714,False
CALIBRATE_2023_EVALUATE_2022,E2,24,KAS-USDT,125,13,45,8,True,PASS,-0.04466403162055335,-0.009232683037366192,False,0.4577777777777778,False,7,6,7,-0.0267831684955326,0.5714285714285714,False
CALIBRATE_2023_EVALUATE_2022,E2,24,LINK-USDT,121,13,45,8,True,PASS,-0.07285902503293806,-0.008013653373812137,False,0.43777777777777777,False,7,6,7,-0.0267831684955326,0.5714285714285714,False
CALIBRATE_2023_EVALUATE_2022,E2,24,LTC-USDT,118,13,45,8,True,PASS,-0.0986824769433465,0.022830170024646275,False,0.4177777777777778,False,6,6,6,-0.0210349788739031,0.5,False
CALIBRATE_2023_EVALUATE_2022,E2,24,LUNC-USDT,126,14,43,7,True,PASS,-0.029900332225913623,-0.011716043510771563,False,0.4523809523809524,False,7,6,7,-0.0267831684955326,0.5714285714285714,False
CALIBRATE_2023_EVALUATE_2022,E2,24,OP-USDT,122,13,45,8,True,PASS,-0.047562582345191035,-0.009232683037366182,False,0.45111111111111113,False,7,6,7,-0.0267831684955326,0.5714285714285714,False
CALIBRATE_2023_EVALUATE_2022,E2,24,SHIB-USDT,116,13,45,8,True,PASS,-0.05915678524374176,-0.008013653373812137,False,0.4444444444444444,False,7,6,7,-0.0267831684955326,0.5714285714285714,False
CALIBRATE_2023_EVALUATE_2022,E2,24,SOL-USDT,103,13,38,7,True,PASS,-0.06226064120800962,0.0026666668533955745,False,0.4553846153846154,False,4,4,4,0.00397627156185505,0.5,False
CALIBRATE_2023_EVALUATE_2022,E2,24,XMR-USDT,121,13,45,8,True,PASS,-0.06231884057971014,-0.009232683037366178,False,0.44,False,7,6,7,-0.0267831684955326,0.5714285714285714,False
CALIBRATE_2023_EVALUATE_2022,E2,24,XRP-USDT,110,13,41,7,True,PASS,-0.0885927088257053,0.023433300512541392,False,0.45879120879120877,False,5,5,5,-0.029486378893088017,0.6,False
CALIBRATE_2023_EVALUATE_2022,E2,48,ADA-USDT,126,14,40,7,True,PASS,-0.30067076349977534,0.04014998691564487,False,0.4200626959247649,False,3,3,3,-0.0052496386729763665,0.6666666666666666,False
CALIBRATE_2023_EVALUATE_2022,E2,48,ATOM-USDT,126,14,42,7,True,PASS,-0.27720606109715584,0.03297703761738764,False,0.4722222222222222,False,4,4,4,-0.006061458438806425,0.75,False
CALIBRATE_2023_EVALUATE_2022,E2,48,AVAX-USDT,125,13,40,7,True,PASS,-0.2613508442776736,0.012070401077901494,False,0.4375,False,4,4,4,-0.006061458438806425,0.75,False
CALIBRATE_2023_EVALUATE_2022,E2,48,BTC-USDT,101,13,38,7,True,PASS,-0.2264047713625708,0.023488255507116647,False,0.494949494949495,False,0,0,0,,,False
CALIBRATE_2023_EVALUATE_2022,E2,48,DOGE-USDT,121,13,45,8,True,PASS,-0.2764913206809742,0.023233286604702988,False,0.4567307692307692,False,4,4,4,-0.006061458438806425,0.75,False
CALIBRATE_2023_EVALUATE_2022,E2,48,ETH-USDT,106,13,33,7,True,PASS,-0.3554775645401863,0.051665649859062995,False,,False,3,3,3,-0.003806626108947133,0.6666666666666666,False
CALIBRATE_2023_EVALUATE_2022,E2,48,GRAM-USDT,125,13,45,8,True,PASS,-0.28176158650286554,0.03353252310621713,False,0.4543269230769231,False,4,4,4,-0.006061458438806425,0.75,False
CALIBRATE_2023_EVALUATE_2022,E2,48,INJ-USDT,124,13,45,8,True,PASS,-0.2818933431484128,0.023233286604702995,False,0.4567307692307692,False,4,4,4,-0.006061458438806425,0.75,False
CALIBRATE_2023_EVALUATE_2022,E2,48,KAS-USDT,125,13,45,8,True,PASS,-0.2660825456827388,0.023233286604702988,False,0.46634615384615385,False,3,3,3,-0.009284835060128466,1.0,False
CALIBRATE_2023_EVALUATE_2022,E2,48,LINK-USDT,121,13,45,8,True,PASS,-0.28176158650286554,0.03353252310621713,False,0.4543269230769231,False,4,4,4,-0.006061458438806425,0.75,False
CALIBRATE_2023_EVALUATE_2022,E2,48,LTC-USDT,118,13,45,8,True,PASS,-0.2789946969463726,0.03353252310621713,False,0.4519230769230769,False,4,4,4,-0.006061458438806425,0.75,False
CALIBRATE_2023_EVALUATE_2022,E2,48,LUNC-USDT,126,14,43,7,True,PASS,-0.32997319463242214,0.03990834986020206,False,0.43333333333333335,False,4,4,4,-0.006061458438806425,0.75,False
CALIBRATE_2023_EVALUATE_2022,E2,48,OP-USDT,122,13,45,8,True,PASS,-0.2663460589738334,0.023233286604702995,False,0.4639423076923077,False,4,4,4,-0.006061458438806425,0.75,False
CALIBRATE_2023_EVALUATE_2022,E2,48,SHIB-USDT,116,13,45,8,True,PASS,-0.29269738808329004,0.03353252310621713,False,0.4423076923076923,False,4,3,3,0.054085443372550925,0.5,False
CALIBRATE_2023_EVALUATE_2022,E2,48,SOL-USDT,103,13,38,7,True,PASS,-0.18153964025640645,0.024190788632557816,False,0.5185185185185185,True,3,3,3,-0.009284835060128466,1.0,False
CALIBRATE_2023_EVALUATE_2022,E2,48,XMR-USDT,121,13,45,8,True,PASS,-0.28808590548913515,0.03353252310621713,False,0.4495192307692308,False,4,4,4,-0.006061458438806425,0.75,False
CALIBRATE_2023_EVALUATE_2022,E2,48,XRP-USDT,110,13,41,7,True,PASS,-0.22771026634257,0.047848820335353655,False,0.47413793103448276,False,7,5,7,-0.029567452819275274,0.8571428571428571,False
CALIBRATE_2023_EVALUATE_2022,E2,72,ADA-USDT,60,11,19,6,True,PASS,0.2,-0.06926374928507747,True,,False,2,2,2,0.0016273447706170504,0.5,False
CALIBRATE_2023_EVALUATE_2022,E2,72,ATOM-USDT,60,11,19,6,True,PASS,0.056140350877192984,-0.06328109799780124,True,,False,2,2,2,0.0016273447706170504,0.5,False
CALIBRATE_2023_EVALUATE_2022,E2,72,AVAX-USDT,59,10,17,6,True,PASS,0.13970588235294118,-0.06049614569961051,True,,False,1,1,1,-0.012487734218027,1.0,False
CALIBRATE_2023_EVALUATE_2022,E2,72,BTC-USDT,48,10,18,6,True,PASS,0.10428499066556755,-0.01851041260491545,True,,False,1,1,1,-0.012487734218027,1.0,False
CALIBRATE_2023_EVALUATE_2022,E2,72,DOGE-USDT,57,10,21,7,True,PASS,0.11428571428571428,-0.0643230603659913,True,,False,1,1,1,-0.012487734218027,1.0,False
CALIBRATE_2023_EVALUATE_2022,E2,72,ETH-USDT,49,10,17,6,True,PASS,0.029411764705882353,-0.07069828504512031,True,,False,3,3,3,-0.0433852882887254,0.6666666666666666,False
CALIBRATE_2023_EVALUATE_2022,E2,72,INJ-USDT,59,10,21,7,True,PASS,-0.08831168831168833,-0.027174387821800032,False,,False,0,0,0,,,False
CALIBRATE_2023_EVALUATE_2022,E2,72,LINK-USDT,58,10,21,7,True,PASS,0.1012987012987013,-0.06432306036599128,True,,False,2,2,2,0.0016273447706170504,0.5,False
CALIBRATE_2023_EVALUATE_2022,E2,72,LTC-USDT,58,10,21,7,True,PASS,0.04546931061506304,-0.04765239901676606,True,,False,2,2,2,0.0016273447706170504,0.5,False
CALIBRATE_2023_EVALUATE_2022,E2,72,SHIB-USDT,54,10,21,7,True,PASS,0.05454545454545454,-0.02717438782180004,True,,False,0,0,0,,,False
CALIBRATE_2023_EVALUATE_2022,E2,72,SOL-USDT,49,10,17,6,True,PASS,0.12990196078431374,-0.04957184395011739,True,,False,6,5,5,-0.06760176533285585,0.8333333333333334,False
CALIBRATE_2023_EVALUATE_2022,E2,72,XMR-USDT,57,10,21,7,True,PASS,0.13766233766233765,-0.0662867337047589,True,,False,0,0,0,,,False
CALIBRATE_2023_EVALUATE_2022,E2,72,XRP-USDT,52,10,19,6,True,PASS,0.10701754385964912,-0.033164684424028514,True,,False,2,2,2,-0.05883406532407459,0.5,False
CALIBRATE_2023_EVALUATE_2022,E2,96,ADA-USDT,60,11,19,6,True,PASS,0.18253621766013117,-0.02713064191576576,True,,False,8,5,6,-0.01675349778267287,0.5,False
CALIBRATE_2023_EVALUATE_2022,E2,96,ATOM-USDT,60,11,19,6,True,PASS,0.11754385964912278,-0.03248169862895411,True,,False,8,5,5,-0.00468716557706805,0.375,False
CALIBRATE_2023_EVALUATE_2022,E2,96,AVAX-USDT,59,10,17,6,True,PASS,0.1729000938101322,-0.03467772524821064,True,,False,8,6,6,-0.007235621296668587,0.5,False
CALIBRATE_2023_EVALUATE_2022,E2,96,BTC-USDT,48,10,18,6,True,PASS,0.1228704345465598,-0.038232299599816284,True,,False,4,3,4,-0.05321751669230668,0.5,False
CALIBRATE_2023_EVALUATE_2022,E2,96,DOGE-USDT,57,10,21,7,True,PASS,0.15199740977035361,-0.024233394873466076,True,0.4909090909090909,False,9,6,6,-0.013708806942715986,0.4444444444444444,False
CALIBRATE_2023_EVALUATE_2022,E2,96,ETH-USDT,49,10,17,6,True,PASS,0.25873701981516234,-0.039179617116420304,True,,False,10,6,7,-0.03279907704422251,0.6,False
CALIBRATE_2023_EVALUATE_2022,E2,96,INJ-USDT,59,10,21,7,True,PASS,0.17408250349766993,-0.024233394873466076,True,0.509090909090909,True,11,7,7,-0.021036469257830624,0.5454545454545454,False
CALIBRATE_2023_EVALUATE_2022,E2,96,LINK-USDT,58,10,21,7,True,PASS,0.20656058250842924,-0.04749124188552486,True,0.5272727272727272,True,13,7,8,-0.013615599657339567,0.46153846153846156,False
CALIBRATE_2023_EVALUATE_2022,E2,96,LTC-USDT,58,10,21,7,True,PASS,0.19746672038541666,-0.04749124188552486,True,0.5272727272727272,True,7,6,6,-0.021209580318757432,0.42857142857142855,False
CALIBRATE_2023_EVALUATE_2022,E2,96,SHIB-USDT,54,10,21,7,True,PASS,0.17024045179258906,-0.024233394873466076,True,0.4954545454545455,False,5,5,5,-0.046438254486371185,0.4,False
CALIBRATE_2023_EVALUATE_2022,E2,96,SOL-USDT,49,10,17,6,True,PASS,0.16666666666666669,-0.03279410060257646,True,,False,6,6,5,-0.02260027730429462,0.3333333333333333,False
CALIBRATE_2023_EVALUATE_2022,E2,96,XMR-USDT,57,10,21,7,True,PASS,0.15979214873293585,-0.024233394873466076,True,0.4909090909090909,False,7,6,5,-0.014029847225377059,0.2857142857142857,False
CALIBRATE_2023_EVALUATE_2022,E2,96,XRP-USDT,52,10,19,6,True,PASS,0.22378238222756464,-0.033372810656559365,True,,False,7,5,5,-0.0205966468906909,0.42857142857142855,False
CALIBRATE_2023_EVALUATE_2022,E2,120,ADA-USDT,60,11,19,6,True,PASS,0.10350877192982455,-0.01521172922207824,True,,False,11,6,7,-0.0006136025620322752,0.45454545454545453,False
CALIBRATE_2023_EVALUATE_2022,E2,120,ATOM-USDT,60,11,19,6,True,PASS,-0.028070175438596492,-0.002855230598211734,False,,False,11,6,5,0.016702774119619793,0.2727272727272727,False
CALIBRATE_2023_EVALUATE_2022,E2,120,AVAX-USDT,59,10,17,6,True,PASS,-0.09803921568627452,0.022914611143696494,False,,False,11,6,6,0.019086054501918942,0.36363636363636365,False
CALIBRATE_2023_EVALUATE_2022,E2,120,BTC-USDT,48,10,18,6,True,PASS,-0.0629514963880289,-0.0044696767415203795,False,,False,12,6,7,0.0059785822019878315,0.4166666666666667,False
CALIBRATE_2023_EVALUATE_2022,E2,120,DOGE-USDT,57,10,21,7,True,PASS,0.023376623376623374,-0.006977868761454486,True,,False,13,7,7,0.006262684674868536,0.38461538461538464,False
CALIBRATE_2023_EVALUATE_2022,E2,120,ETH-USDT,49,10,17,6,True,PASS,0.08823529411764706,-0.007138165431302714,True,,False,10,6,7,-0.019209109259550602,0.5,False
CALIBRATE_2023_EVALUATE_2022,E2,120,INJ-USDT,59,10,21,7,True,PASS,0.0012987012987012987,-0.006977868761454485,True,,False,13,7,7,0.006262684674868536,0.38461538461538464,False
CALIBRATE_2023_EVALUATE_2022,E2,120,LINK-USDT,58,10,21,7,True,PASS,-0.08311688311688312,-0.0027456847382300587,False,,False,16,7,9,-0.002536564892461764,0.4375,False
CALIBRATE_2023_EVALUATE_2022,E2,120,LTC-USDT,58,10,21,7,True,PASS,-0.01038961038961039,-0.002745684738230062,False,,False,13,7,7,0.006262684674868536,0.38461538461538464,False
CALIBRATE_2023_EVALUATE_2022,E2,120,SHIB-USDT,54,10,21,7,True,PASS,0.014285714285714285,0.007053688195574968,False,,False,13,7,7,0.006262684674868536,0.38461538461538464,False
CALIBRATE_2023_EVALUATE_2022,E2,120,SOL-USDT,49,10,17,6,True,PASS,0.12009803921568628,-0.027111267909148883,True,,False,10,6,6,0.008219105098824828,0.3,False
CALIBRATE_2023_EVALUATE_2022,E2,120,XMR-USDT,57,10,21,7,True,PASS,0.031178955850328947,0.007053688195574968,False,,False,13,7,7,0.006262684674868536,0.38461538461538464,False
CALIBRATE_2023_EVALUATE_2022,E2,120,XRP-USDT,52,10,19,6,True,PASS,0.0824561403508772,-0.005832466735141148,True,,False,11,6,6,0.007060339472734435,0.36363636363636365,False
CALIBRATE_2023_EVALUATE_2022,E2,144,ADA-USDT,60,11,19,6,True,PASS,0.0017543859649122807,-0.012597123094439578,True,,False,8,6,5,-0.011421159689250053,0.5,False
CALIBRATE_2023_EVALUATE_2022,E2,144,ATOM-USDT,60,11,19,6,True,PASS,-0.15614035087719297,0.0026143425696478753,False,,False,8,6,4,0.006487331189004061,0.375,False
CALIBRATE_2023_EVALUATE_2022,E2,144,AVAX-USDT,59,10,17,6,True,PASS,-0.23529411764705882,0.036063774528365414,False,,False,8,6,4,0.017082624102592387,0.375,False
CALIBRATE_2023_EVALUATE_2022,E2,144,BTC-USDT,48,10,18,6,True,PASS,-0.07739938080495357,-0.0042255481543493345,False,,False,8,6,5,-0.005114455185764441,0.5,False
CALIBRATE_2023_EVALUATE_2022,E2,144,DOGE-USDT,57,10,21,7,True,PASS,-0.02727272727272727,-0.002104450910592578,False,,False,9,7,5,-0.0027902351467546022,0.4444444444444444,False
CALIBRATE_2023_EVALUATE_2022,E2,144,ETH-USDT,49,10,17,6,True,PASS,0.002450980392156863,-0.0019761026303757624,True,,False,7,6,5,-0.025980801990682683,0.5714285714285714,False
CALIBRATE_2023_EVALUATE_2022,E2,144,INJ-USDT,59,10,21,7,True,PASS,-0.06103896103896104,-0.002104450910592578,False,,False,9,7,5,-0.0027902351467546022,0.4444444444444444,False
CALIBRATE_2023_EVALUATE_2022,E2,144,LINK-USDT,58,10,21,7,True,PASS,-0.14285714285714285,0.014571113498085831,False,,False,12,7,7,-0.0061355369487457,0.5,False
CALIBRATE_2023_EVALUATE_2022,E2,144,LTC-USDT,58,10,21,7,True,PASS,-0.045454545454545456,-0.002104450910592578,False,,False,9,7,5,-0.0027902351467546022,0.4444444444444444,False
CALIBRATE_2023_EVALUATE_2022,E2,144,SHIB-USDT,54,10,21,7,True,PASS,-0.09551658936454425,-0.002104450910592578,False,,False,9,7,5,-0.0027902351467546022,0.4444444444444444,False
CALIBRATE_2023_EVALUATE_2022,E2,144,SOL-USDT,49,10,17,6,True,PASS,-0.09313725490196079,0.014848340957411079,False,,False,7,5,5,-0.008524213095441675,0.42857142857142855,False
CALIBRATE_2023_EVALUATE_2022,E2,144,XMR-USDT,57,10,21,7,True,PASS,-0.03766233766233767,-0.002104450910592578,False,,False,9,7,5,-0.0027902351467546022,0.4444444444444444,False
CALIBRATE_2023_EVALUATE_2022,E2,144,XRP-USDT,52,10,19,6,True,PASS,-0.05263157894736842,0.013732970739576716,False,,False,9,6,6,-0.006113033755353291,0.4444444444444444,False
