record_type,decision_time,period,scope,asset,flag,current_seed_only,is_substitution_asset,substitution_role,gap_class
C2_MEMBER,2020-06-08T00:00:00+00:00,POST_WARMUP,TOP_10,LTC-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2020-06-08T00:00:00+00:00,POST_WARMUP,TOP_10,TRX-USDT,VOLUME_PATTERN_PLAUSIBLE,False,True,,
C2_MEMBER,2020-06-08T00:00:00+00:00,POST_WARMUP,TOP_10,XRP-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2020-06-08T00:00:00+00:00,POST_WARMUP,TOP_10,XTZ-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2020-06-08T00:00:00+00:00,POST_WARMUP,HYSTERESIS,BCHSV-USDT,VOLUME_PATTERN_PLAUSIBLE,True,True,,
C2_MEMBER,2020-06-08T00:00:00+00:00,POST_WARMUP,HYSTERESIS,KCS-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2020-06-08T00:00:00+00:00,POST_WARMUP,HYSTERESIS,LTC-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2020-06-08T00:00:00+00:00,POST_WARMUP,HYSTERESIS,XRP-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
SUBSTITUTION,2020-06-08T00:00:00+00:00,POST_WARMUP,TOP_6,BCHSV-USDT,VOLUME_PATTERN_PLAUSIBLE,True,,C2,LARGE_LIQUIDITY_GAP
SUBSTITUTION,2020-06-08T00:00:00+00:00,POST_WARMUP,TOP_6,TRX-USDT,VOLUME_PATTERN_PLAUSIBLE,False,,D2,LARGE_LIQUIDITY_GAP
SUBSTITUTION,2020-06-08T00:00:00+00:00,POST_WARMUP,TOP_10,BCHSV-USDT,VOLUME_PATTERN_PLAUSIBLE,True,,C2,LARGE_LIQUIDITY_GAP
SUBSTITUTION,2020-06-08T00:00:00+00:00,POST_WARMUP,TOP_10,ATOM-USDT,VOLUME_PATTERN_PLAUSIBLE,False,,D2,LARGE_LIQUIDITY_GAP
SUBSTITUTION,2020-06-08T00:00:00+00:00,POST_WARMUP,TOP_10,ETC-USDT,VOLUME_PATTERN_PLAUSIBLE,True,,C2,LARGE_LIQUIDITY_GAP
SUBSTITUTION,2020-06-08T00:00:00+00:00,POST_WARMUP,TOP_10,ZEC-USDT,VOLUME_PATTERN_PLAUSIBLE,False,,D2,LARGE_LIQUIDITY_GAP
C2_MEMBER,2020-06-15T00:00:00+00:00,POST_WARMUP,TOP_6,ADA-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2020-06-15T00:00:00+00:00,POST_WARMUP,TOP_6,BCHSV-USDT,VOLUME_PATTERN_PLAUSIBLE,True,True,,
C2_MEMBER,2020-06-15T00:00:00+00:00,POST_WARMUP,TOP_6,KCS-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2020-06-15T00:00:00+00:00,POST_WARMUP,TOP_6,XRP-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2020-06-15T00:00:00+00:00,POST_WARMUP,TOP_10,ADA-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2020-06-15T00:00:00+00:00,POST_WARMUP,TOP_10,BCHSV-USDT,VOLUME_PATTERN_PLAUSIBLE,True,True,,
C2_MEMBER,2020-06-15T00:00:00+00:00,POST_WARMUP,TOP_10,ETC-USDT,VOLUME_PATTERN_PLAUSIBLE,True,True,,
C2_MEMBER,2020-06-15T00:00:00+00:00,POST_WARMUP,TOP_10,KCS-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2020-06-15T00:00:00+00:00,POST_WARMUP,TOP_10,LTC-USDT,VOLUME_PATTERN_PLAUSIBLE,False,True,,
C2_MEMBER,2020-06-15T00:00:00+00:00,POST_WARMUP,TOP_10,TRX-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2020-06-15T00:00:00+00:00,POST_WARMUP,TOP_10,XRP-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2020-06-15T00:00:00+00:00,POST_WARMUP,TOP_10,XTZ-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2020-06-15T00:00:00+00:00,POST_WARMUP,HYSTERESIS,BCHSV-USDT,VOLUME_PATTERN_PLAUSIBLE,True,True,,
C2_MEMBER,2020-06-15T00:00:00+00:00,POST_WARMUP,HYSTERESIS,KCS-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2020-06-15T00:00:00+00:00,POST_WARMUP,HYSTERESIS,LTC-USDT,VOLUME_PATTERN_PLAUSIBLE,False,True,,
C2_MEMBER,2020-06-15T00:00:00+00:00,POST_WARMUP,HYSTERESIS,XRP-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
SUBSTITUTION,2020-06-15T00:00:00+00:00,POST_WARMUP,TOP_6,BCHSV-USDT,VOLUME_PATTERN_PLAUSIBLE,True,,C2,MODERATE_GAP
SUBSTITUTION,2020-06-15T00:00:00+00:00,POST_WARMUP,TOP_6,LTC-USDT,VOLUME_PATTERN_PLAUSIBLE,False,,D2,MODERATE_GAP
SUBSTITUTION,2020-06-15T00:00:00+00:00,POST_WARMUP,TOP_10,BCHSV-USDT,VOLUME_PATTERN_PLAUSIBLE,True,,C2,LARGE_LIQUIDITY_GAP
SUBSTITUTION,2020-06-15T00:00:00+00:00,POST_WARMUP,TOP_10,ATOM-USDT,VOLUME_PATTERN_PLAUSIBLE,False,,D2,LARGE_LIQUIDITY_GAP
SUBSTITUTION,2020-06-15T00:00:00+00:00,POST_WARMUP,TOP_10,ETC-USDT,VOLUME_PATTERN_PLAUSIBLE,True,,C2,LARGE_LIQUIDITY_GAP
SUBSTITUTION,2020-06-15T00:00:00+00:00,POST_WARMUP,TOP_10,ZEC-USDT,VOLUME_PATTERN_PLAUSIBLE,False,,D2,LARGE_LIQUIDITY_GAP
C2_MEMBER,2020-06-22T00:00:00+00:00,POST_WARMUP,TOP_6,ADA-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2020-06-22T00:00:00+00:00,POST_WARMUP,TOP_6,KCS-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2020-06-22T00:00:00+00:00,POST_WARMUP,TOP_6,SENSO-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2020-06-22T00:00:00+00:00,POST_WARMUP,TOP_6,XRP-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2020-06-22T00:00:00+00:00,POST_WARMUP,TOP_10,ADA-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2020-06-22T00:00:00+00:00,POST_WARMUP,TOP_10,BCHSV-USDT,VOLUME_PATTERN_PLAUSIBLE,True,True,,
C2_MEMBER,2020-06-22T00:00:00+00:00,POST_WARMUP,TOP_10,KCS-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2020-06-22T00:00:00+00:00,POST_WARMUP,TOP_10,LTC-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2020-06-22T00:00:00+00:00,POST_WARMUP,TOP_10,SENSO-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2020-06-22T00:00:00+00:00,POST_WARMUP,TOP_10,TRX-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2020-06-22T00:00:00+00:00,POST_WARMUP,TOP_10,XRP-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2020-06-22T00:00:00+00:00,POST_WARMUP,TOP_10,XTZ-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2020-06-22T00:00:00+00:00,POST_WARMUP,HYSTERESIS,BCHSV-USDT,VOLUME_PATTERN_PLAUSIBLE,True,True,,
C2_MEMBER,2020-06-22T00:00:00+00:00,POST_WARMUP,HYSTERESIS,KCS-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2020-06-22T00:00:00+00:00,POST_WARMUP,HYSTERESIS,LTC-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2020-06-22T00:00:00+00:00,POST_WARMUP,HYSTERESIS,XRP-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
SUBSTITUTION,2020-06-22T00:00:00+00:00,POST_WARMUP,TOP_10,BCHSV-USDT,VOLUME_PATTERN_PLAUSIBLE,True,,C2,LARGE_LIQUIDITY_GAP
SUBSTITUTION,2020-06-22T00:00:00+00:00,POST_WARMUP,TOP_10,ATOM-USDT,VOLUME_PATTERN_PLAUSIBLE,False,,D2,LARGE_LIQUIDITY_GAP
C2_MEMBER,2020-06-29T00:00:00+00:00,POST_WARMUP,TOP_6,ADA-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2020-06-29T00:00:00+00:00,POST_WARMUP,TOP_6,KCS-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2020-06-29T00:00:00+00:00,POST_WARMUP,TOP_6,SENSO-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2020-06-29T00:00:00+00:00,POST_WARMUP,TOP_6,XRP-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2020-06-29T00:00:00+00:00,POST_WARMUP,TOP_10,ADA-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2020-06-29T00:00:00+00:00,POST_WARMUP,TOP_10,BCHSV-USDT,VOLUME_PATTERN_PLAUSIBLE,True,True,,
C2_MEMBER,2020-06-29T00:00:00+00:00,POST_WARMUP,TOP_10,KCS-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2020-06-29T00:00:00+00:00,POST_WARMUP,TOP_10,LTC-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2020-06-29T00:00:00+00:00,POST_WARMUP,TOP_10,SENSO-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2020-06-29T00:00:00+00:00,POST_WARMUP,TOP_10,TRX-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2020-06-29T00:00:00+00:00,POST_WARMUP,TOP_10,XRP-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2020-06-29T00:00:00+00:00,POST_WARMUP,TOP_10,XTZ-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2020-06-29T00:00:00+00:00,POST_WARMUP,HYSTERESIS,BCHSV-USDT,VOLUME_PATTERN_PLAUSIBLE,True,True,,
C2_MEMBER,2020-06-29T00:00:00+00:00,POST_WARMUP,HYSTERESIS,KCS-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2020-06-29T00:00:00+00:00,POST_WARMUP,HYSTERESIS,LTC-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2020-06-29T00:00:00+00:00,POST_WARMUP,HYSTERESIS,XRP-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
SUBSTITUTION,2020-06-29T00:00:00+00:00,POST_WARMUP,TOP_10,BCHSV-USDT,VOLUME_PATTERN_PLAUSIBLE,True,,C2,LARGE_LIQUIDITY_GAP
SUBSTITUTION,2020-06-29T00:00:00+00:00,POST_WARMUP,TOP_10,ATOM-USDT,VOLUME_PATTERN_PLAUSIBLE,False,,D2,LARGE_LIQUIDITY_GAP
C2_MEMBER,2020-07-06T00:00:00+00:00,POST_WARMUP,TOP_6,ADA-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2020-07-06T00:00:00+00:00,POST_WARMUP,TOP_6,BCHSV-USDT,VOLUME_PATTERN_PLAUSIBLE,True,True,,
C2_MEMBER,2020-07-06T00:00:00+00:00,POST_WARMUP,TOP_6,KCS-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2020-07-06T00:00:00+00:00,POST_WARMUP,TOP_6,SENSO-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2020-07-06T00:00:00+00:00,POST_WARMUP,TOP_10,ADA-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2020-07-06T00:00:00+00:00,POST_WARMUP,TOP_10,BCHSV-USDT,VOLUME_PATTERN_PLAUSIBLE,True,True,,
C2_MEMBER,2020-07-06T00:00:00+00:00,POST_WARMUP,TOP_10,KCS-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2020-07-06T00:00:00+00:00,POST_WARMUP,TOP_10,LTC-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2020-07-06T00:00:00+00:00,POST_WARMUP,TOP_10,SENSO-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2020-07-06T00:00:00+00:00,POST_WARMUP,TOP_10,TRX-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2020-07-06T00:00:00+00:00,POST_WARMUP,TOP_10,XRP-USDT,VOLUME_PATTERN_PLAUSIBLE,False,True,,
C2_MEMBER,2020-07-06T00:00:00+00:00,POST_WARMUP,TOP_10,XTZ-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2020-07-06T00:00:00+00:00,POST_WARMUP,HYSTERESIS,BCHSV-USDT,VOLUME_PATTERN_PLAUSIBLE,True,True,,
C2_MEMBER,2020-07-06T00:00:00+00:00,POST_WARMUP,HYSTERESIS,KCS-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2020-07-06T00:00:00+00:00,POST_WARMUP,HYSTERESIS,LTC-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2020-07-06T00:00:00+00:00,POST_WARMUP,HYSTERESIS,XRP-USDT,VOLUME_PATTERN_PLAUSIBLE,False,True,,
SUBSTITUTION,2020-07-06T00:00:00+00:00,POST_WARMUP,TOP_6,BCHSV-USDT,VOLUME_PATTERN_PLAUSIBLE,True,,C2,MODERATE_GAP
SUBSTITUTION,2020-07-06T00:00:00+00:00,POST_WARMUP,TOP_6,XRP-USDT,VOLUME_PATTERN_PLAUSIBLE,False,,D2,MODERATE_GAP
SUBSTITUTION,2020-07-06T00:00:00+00:00,POST_WARMUP,TOP_10,BCHSV-USDT,VOLUME_PATTERN_PLAUSIBLE,True,,C2,LARGE_LIQUIDITY_GAP
SUBSTITUTION,2020-07-06T00:00:00+00:00,POST_WARMUP,TOP_10,ATOM-USDT,VOLUME_PATTERN_PLAUSIBLE,False,,D2,LARGE_LIQUIDITY_GAP
C2_MEMBER,2020-07-13T00:00:00+00:00,POST_WARMUP,TOP_6,ADA-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2020-07-13T00:00:00+00:00,POST_WARMUP,TOP_6,BCHSV-USDT,VOLUME_PATTERN_PLAUSIBLE,True,True,,
C2_MEMBER,2020-07-13T00:00:00+00:00,POST_WARMUP,TOP_6,KCS-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2020-07-13T00:00:00+00:00,POST_WARMUP,TOP_6,SENSO-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2020-07-13T00:00:00+00:00,POST_WARMUP,TOP_10,ADA-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2020-07-13T00:00:00+00:00,POST_WARMUP,TOP_10,BCHSV-USDT,VOLUME_PATTERN_PLAUSIBLE,True,True,,
C2_MEMBER,2020-07-13T00:00:00+00:00,POST_WARMUP,TOP_10,KCS-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2020-07-13T00:00:00+00:00,POST_WARMUP,TOP_10,KPOL-USDT,VOLUME_PATTERN_PLAUSIBLE,True,True,,
C2_MEMBER,2020-07-13T00:00:00+00:00,POST_WARMUP,TOP_10,LTC-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2020-07-13T00:00:00+00:00,POST_WARMUP,TOP_10,SENSO-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2020-07-13T00:00:00+00:00,POST_WARMUP,TOP_10,XRP-USDT,VOLUME_PATTERN_PLAUSIBLE,False,True,,
C2_MEMBER,2020-07-13T00:00:00+00:00,POST_WARMUP,TOP_10,XTZ-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2020-07-13T00:00:00+00:00,POST_WARMUP,HYSTERESIS,BCHSV-USDT,VOLUME_PATTERN_PLAUSIBLE,True,True,,
C2_MEMBER,2020-07-13T00:00:00+00:00,POST_WARMUP,HYSTERESIS,KCS-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2020-07-13T00:00:00+00:00,POST_WARMUP,HYSTERESIS,LTC-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2020-07-13T00:00:00+00:00,POST_WARMUP,HYSTERESIS,XRP-USDT,VOLUME_PATTERN_PLAUSIBLE,False,True,,
SUBSTITUTION,2020-07-13T00:00:00+00:00,POST_WARMUP,TOP_6,BCHSV-USDT,VOLUME_PATTERN_PLAUSIBLE,True,,C2,MODERATE_GAP
SUBSTITUTION,2020-07-13T00:00:00+00:00,POST_WARMUP,TOP_6,XRP-USDT,VOLUME_PATTERN_PLAUSIBLE,False,,D2,MODERATE_GAP
SUBSTITUTION,2020-07-13T00:00:00+00:00,POST_WARMUP,TOP_10,BCHSV-USDT,VOLUME_PATTERN_PLAUSIBLE,True,,C2,LARGE_LIQUIDITY_GAP
SUBSTITUTION,2020-07-13T00:00:00+00:00,POST_WARMUP,TOP_10,ATOM-USDT,VOLUME_PATTERN_PLAUSIBLE,False,,D2,LARGE_LIQUIDITY_GAP
SUBSTITUTION,2020-07-13T00:00:00+00:00,POST_WARMUP,TOP_10,KPOL-USDT,VOLUME_PATTERN_PLAUSIBLE,True,,C2,MODERATE_GAP
SUBSTITUTION,2020-07-13T00:00:00+00:00,POST_WARMUP,TOP_10,TRX-USDT,VOLUME_PATTERN_PLAUSIBLE,False,,D2,MODERATE_GAP
C2_MEMBER,2020-07-20T00:00:00+00:00,POST_WARMUP,TOP_6,ADA-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2020-07-20T00:00:00+00:00,POST_WARMUP,TOP_6,BCHSV-USDT,VOLUME_PATTERN_PLAUSIBLE,True,True,,
C2_MEMBER,2020-07-20T00:00:00+00:00,POST_WARMUP,TOP_6,KCS-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2020-07-20T00:00:00+00:00,POST_WARMUP,TOP_6,XRP-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2020-07-20T00:00:00+00:00,POST_WARMUP,TOP_10,ADA-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2020-07-20T00:00:00+00:00,POST_WARMUP,TOP_10,ATOM-USDT,VOLUME_PATTERN_PLAUSIBLE,False,True,,
C2_MEMBER,2020-07-20T00:00:00+00:00,POST_WARMUP,TOP_10,BCHSV-USDT,VOLUME_PATTERN_PLAUSIBLE,True,True,,
C2_MEMBER,2020-07-20T00:00:00+00:00,POST_WARMUP,TOP_10,KCS-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2020-07-20T00:00:00+00:00,POST_WARMUP,TOP_10,KPOL-USDT,VOLUME_PATTERN_PLAUSIBLE,True,True,,
C2_MEMBER,2020-07-20T00:00:00+00:00,POST_WARMUP,TOP_10,SENSO-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2020-07-20T00:00:00+00:00,POST_WARMUP,TOP_10,XRP-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2020-07-20T00:00:00+00:00,POST_WARMUP,TOP_10,XTZ-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2020-07-20T00:00:00+00:00,POST_WARMUP,HYSTERESIS,ADA-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2020-07-20T00:00:00+00:00,POST_WARMUP,HYSTERESIS,BCHSV-USDT,VOLUME_PATTERN_PLAUSIBLE,True,True,,
C2_MEMBER,2020-07-20T00:00:00+00:00,POST_WARMUP,HYSTERESIS,KCS-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2020-07-20T00:00:00+00:00,POST_WARMUP,HYSTERESIS,XRP-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
SUBSTITUTION,2020-07-20T00:00:00+00:00,POST_WARMUP,TOP_6,BCHSV-USDT,VOLUME_PATTERN_PLAUSIBLE,True,,C2,MODERATE_GAP
SUBSTITUTION,2020-07-20T00:00:00+00:00,POST_WARMUP,TOP_6,ATOM-USDT,VOLUME_PATTERN_PLAUSIBLE,False,,D2,MODERATE_GAP
SUBSTITUTION,2020-07-20T00:00:00+00:00,POST_WARMUP,TOP_10,BCHSV-USDT,VOLUME_PATTERN_PLAUSIBLE,True,,C2,LARGE_LIQUIDITY_GAP
SUBSTITUTION,2020-07-20T00:00:00+00:00,POST_WARMUP,TOP_10,LTC-USDT,VOLUME_PATTERN_PLAUSIBLE,False,,D2,LARGE_LIQUIDITY_GAP
SUBSTITUTION,2020-07-20T00:00:00+00:00,POST_WARMUP,TOP_10,KPOL-USDT,VOLUME_PATTERN_PLAUSIBLE,True,,C2,MODERATE_GAP
SUBSTITUTION,2020-07-20T00:00:00+00:00,POST_WARMUP,TOP_10,TRX-USDT,VOLUME_PATTERN_PLAUSIBLE,False,,D2,MODERATE_GAP
C2_MEMBER,2020-07-27T00:00:00+00:00,POST_WARMUP,TOP_6,ADA-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2020-07-27T00:00:00+00:00,POST_WARMUP,TOP_6,KCS-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2020-07-27T00:00:00+00:00,POST_WARMUP,TOP_6,XRP-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2020-07-27T00:00:00+00:00,POST_WARMUP,TOP_6,XTZ-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2020-07-27T00:00:00+00:00,POST_WARMUP,TOP_10,ADA-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2020-07-27T00:00:00+00:00,POST_WARMUP,TOP_10,ATOM-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2020-07-27T00:00:00+00:00,POST_WARMUP,TOP_10,BCHSV-USDT,VOLUME_PATTERN_PLAUSIBLE,True,True,,
C2_MEMBER,2020-07-27T00:00:00+00:00,POST_WARMUP,TOP_10,KCS-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2020-07-27T00:00:00+00:00,POST_WARMUP,TOP_10,SENSO-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2020-07-27T00:00:00+00:00,POST_WARMUP,TOP_10,XLM-USDT,VOLUME_PATTERN_PLAUSIBLE,True,True,,
C2_MEMBER,2020-07-27T00:00:00+00:00,POST_WARMUP,TOP_10,XRP-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2020-07-27T00:00:00+00:00,POST_WARMUP,TOP_10,XTZ-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2020-07-27T00:00:00+00:00,POST_WARMUP,HYSTERESIS,ADA-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2020-07-27T00:00:00+00:00,POST_WARMUP,HYSTERESIS,BCHSV-USDT,VOLUME_PATTERN_PLAUSIBLE,True,True,,
C2_MEMBER,2020-07-27T00:00:00+00:00,POST_WARMUP,HYSTERESIS,KCS-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2020-07-27T00:00:00+00:00,POST_WARMUP,HYSTERESIS,XRP-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
SUBSTITUTION,2020-07-27T00:00:00+00:00,POST_WARMUP,TOP_10,BCHSV-USDT,VOLUME_PATTERN_PLAUSIBLE,True,,C2,LARGE_LIQUIDITY_GAP
SUBSTITUTION,2020-07-27T00:00:00+00:00,POST_WARMUP,TOP_10,LTC-USDT,VOLUME_PATTERN_PLAUSIBLE,False,,D2,LARGE_LIQUIDITY_GAP
SUBSTITUTION,2020-07-27T00:00:00+00:00,POST_WARMUP,TOP_10,XLM-USDT,VOLUME_PATTERN_PLAUSIBLE,True,,C2,MODERATE_GAP
SUBSTITUTION,2020-07-27T00:00:00+00:00,POST_WARMUP,TOP_10,TRX-USDT,VOLUME_PATTERN_PLAUSIBLE,False,,D2,MODERATE_GAP
C2_MEMBER,2020-08-03T00:00:00+00:00,POST_WARMUP,TOP_6,ADA-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2020-08-03T00:00:00+00:00,POST_WARMUP,TOP_6,BCHSV-USDT,VOLUME_PATTERN_PLAUSIBLE,True,True,,
C2_MEMBER,2020-08-03T00:00:00+00:00,POST_WARMUP,TOP_6,KCS-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2020-08-03T00:00:00+00:00,POST_WARMUP,TOP_6,XRP-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2020-08-03T00:00:00+00:00,POST_WARMUP,TOP_10,ADA-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2020-08-03T00:00:00+00:00,POST_WARMUP,TOP_10,ATOM-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2020-08-03T00:00:00+00:00,POST_WARMUP,TOP_10,BCHSV-USDT,VOLUME_PATTERN_PLAUSIBLE,True,True,,
C2_MEMBER,2020-08-03T00:00:00+00:00,POST_WARMUP,TOP_10,KCS-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2020-08-03T00:00:00+00:00,POST_WARMUP,TOP_10,SENSO-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2020-08-03T00:00:00+00:00,POST_WARMUP,TOP_10,XLM-USDT,VOLUME_PATTERN_PLAUSIBLE,True,True,,
C2_MEMBER,2020-08-03T00:00:00+00:00,POST_WARMUP,TOP_10,XRP-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2020-08-03T00:00:00+00:00,POST_WARMUP,TOP_10,XTZ-USDT,VOLUME_PATTERN_PLAUSIBLE,False,True,,
C2_MEMBER,2020-08-03T00:00:00+00:00,POST_WARMUP,HYSTERESIS,ADA-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2020-08-03T00:00:00+00:00,POST_WARMUP,HYSTERESIS,BCHSV-USDT,VOLUME_PATTERN_PLAUSIBLE,True,True,,
C2_MEMBER,2020-08-03T00:00:00+00:00,POST_WARMUP,HYSTERESIS,KCS-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
