policy_id,portfolio_id,universe_id,cost_multiplier,timestamp,equity,cash,gross_exposure,gross_exposure_fraction,open_positions,active_degraded_rs_positions
FAMILY_QUALITY_CONTROL_EXITS,RELATIVE_STRENGTH_ROTATION,E2,2.0,2023-03-16 23:00:00+00:00,84120.67724010874,84120.67724010874,0.0,0.0,0,0.0
FAMILY_QUALITY_CONTROL_EXITS,RELATIVE_STRENGTH_ROTATION,E2,2.0,2023-03-17 23:00:00+00:00,84120.67724010874,84120.67724010874,0.0,0.0,0,0.0
FAMILY_QUALITY_CONTROL_EXITS,RELATIVE_STRENGTH_ROTATION,E2,2.0,2023-03-18 23:00:00+00:00,84120.67724010874,84120.67724010874,0.0,0.0,0,0.0
FAMILY_QUALITY_CONTROL_EXITS,RELATIVE_STRENGTH_ROTATION,E2,2.0,2023-03-19 23:00:00+00:00,84626.88064884765,38392.26448720925,46234.616161638405,0.5463348738267357,3,0.0
FAMILY_QUALITY_CONTROL_EXITS,RELATIVE_STRENGTH_ROTATION,E2,2.0,2023-03-20 23:00:00+00:00,83416.99244645995,38392.26448720925,45024.72795925069,0.5397548705457008,3,0.0
FAMILY_QUALITY_CONTROL_EXITS,RELATIVE_STRENGTH_ROTATION,E2,2.0,2023-03-21 23:00:00+00:00,86596.72229144699,23090.112553672552,63506.609737774445,0.7333604327891159,4,0.0
FAMILY_QUALITY_CONTROL_EXITS,RELATIVE_STRENGTH_ROTATION,E2,2.0,2023-03-22 23:00:00+00:00,83326.52218510261,52069.29920248949,31257.222982613122,0.3751173355486735,2,0.0
FAMILY_QUALITY_CONTROL_EXITS,RELATIVE_STRENGTH_ROTATION,E2,2.0,2023-03-23 23:00:00+00:00,84684.64109964616,52069.29920248949,32615.341897156664,0.3851388099853793,2,0.0
FAMILY_QUALITY_CONTROL_EXITS,RELATIVE_STRENGTH_ROTATION,E2,2.0,2023-03-24 23:00:00+00:00,82753.5583247536,52069.29920248949,30684.259122264113,0.37079081242462664,2,0.0
FAMILY_QUALITY_CONTROL_EXITS,RELATIVE_STRENGTH_ROTATION,E2,2.0,2023-03-25 23:00:00+00:00,83446.3275663313,52069.29920248949,31377.0283638418,0.3760144907383764,2,0.0
FAMILY_QUALITY_CONTROL_EXITS,RELATIVE_STRENGTH_ROTATION,E2,2.0,2023-03-26 23:00:00+00:00,83907.23038203965,51350.603794728646,32556.626587311002,0.3880074034034587,2,0.0
FAMILY_QUALITY_CONTROL_EXITS,RELATIVE_STRENGTH_ROTATION,E2,2.0,2023-03-27 23:00:00+00:00,84428.2964865756,51350.603794728646,33077.69269184694,0.3917844380184363,2,0.0
FAMILY_QUALITY_CONTROL_EXITS,RELATIVE_STRENGTH_ROTATION,E2,2.0,2023-03-28 23:00:00+00:00,85250.15310529046,70505.12432988,14745.02877541046,0.17296190374226333,1,0.0
FAMILY_QUALITY_CONTROL_EXITS,RELATIVE_STRENGTH_ROTATION,E2,2.0,2023-03-29 23:00:00+00:00,85885.22573045123,70505.12432988,15380.10140057124,0.17907738228273776,1,0.0
FAMILY_QUALITY_CONTROL_EXITS,RELATIVE_STRENGTH_ROTATION,E2,2.0,2023-03-30 23:00:00+00:00,85617.3391714288,70505.12432988,15112.2148415488,0.17650881220788825,1,0.0
FAMILY_QUALITY_CONTROL_EXITS,RELATIVE_STRENGTH_ROTATION,E2,2.0,2023-03-31 23:00:00+00:00,85739.97288783827,39609.304376265914,46130.66851157236,0.5380298938503132,3,0.0
FAMILY_QUALITY_CONTROL_EXITS,RELATIVE_STRENGTH_ROTATION,E2,2.0,2023-04-01 23:00:00+00:00,85220.83996910635,9073.614311496978,76147.22565760938,0.8935282225006668,5,0.0
FAMILY_QUALITY_CONTROL_EXITS,RELATIVE_STRENGTH_ROTATION,E2,2.0,2023-04-02 23:00:00+00:00,83979.15208326772,24347.231888321145,59631.92019494658,0.7100800462455233,4,0.0
FAMILY_QUALITY_CONTROL_EXITS,RELATIVE_STRENGTH_ROTATION,E2,2.0,2023-04-03 23:00:00+00:00,84296.97243657167,53462.62313400755,30834.349302564115,0.36578240488725833,2,0.0
FAMILY_QUALITY_CONTROL_EXITS,RELATIVE_STRENGTH_ROTATION,E2,2.0,2023-04-04 23:00:00+00:00,84833.10007254941,53462.62313400755,31370.476938541862,0.3697905288350158,2,0.0
FAMILY_QUALITY_CONTROL_EXITS,RELATIVE_STRENGTH_ROTATION,E2,2.0,2023-04-05 23:00:00+00:00,85126.78108786556,53462.62313400755,31664.157953858004,0.37196470428237055,2,0.0
FAMILY_QUALITY_CONTROL_EXITS,RELATIVE_STRENGTH_ROTATION,E2,2.0,2023-04-06 23:00:00+00:00,84440.94871507733,44461.1557172418,39979.792997835524,0.4734645169932457,3,0.0
FAMILY_QUALITY_CONTROL_EXITS,RELATIVE_STRENGTH_ROTATION,E2,2.0,2023-04-07 23:00:00+00:00,84479.94181398532,44461.1557172418,40018.786096743526,0.4737075480575032,3,0.0
FAMILY_QUALITY_CONTROL_EXITS,RELATIVE_STRENGTH_ROTATION,E2,2.0,2023-04-08 23:00:00+00:00,84359.46225874248,75388.4701250974,8970.992133645073,0.10634245280191289,1,0.0
FAMILY_QUALITY_CONTROL_EXITS,RELATIVE_STRENGTH_ROTATION,E2,2.0,2023-04-09 23:00:00+00:00,84668.52999668014,75388.4701250974,9280.059871582733,0.10960459419747343,1,0.0
FAMILY_QUALITY_CONTROL_EXITS,RELATIVE_STRENGTH_ROTATION,E2,2.0,2023-04-10 23:00:00+00:00,84672.54386340661,75388.4701250974,9284.073738309198,0.10964680302136932,1,0.0
FAMILY_QUALITY_CONTROL_EXITS,RELATIVE_STRENGTH_ROTATION,E2,2.0,2023-04-11 23:00:00+00:00,85147.78250674208,60083.95900616802,25063.823500574053,0.29435673792901745,2,0.0
FAMILY_QUALITY_CONTROL_EXITS,RELATIVE_STRENGTH_ROTATION,E2,2.0,2023-04-12 23:00:00+00:00,85362.57612095427,60083.95900616802,25278.617114786255,0.29613231305212473,2,0.0
FAMILY_QUALITY_CONTROL_EXITS,RELATIVE_STRENGTH_ROTATION,E2,2.0,2023-04-13 23:00:00+00:00,86458.10403043704,69837.29390346802,16620.810126969016,0.19224120530237124,1,0.0
FAMILY_QUALITY_CONTROL_EXITS,RELATIVE_STRENGTH_ROTATION,E2,2.0,2023-04-14 23:00:00+00:00,86707.35063135154,54232.1177591605,32475.23287219104,0.37453840574905867,2,0.0
FAMILY_QUALITY_CONTROL_EXITS,RELATIVE_STRENGTH_ROTATION,E2,2.0,2023-04-15 23:00:00+00:00,86234.70059106426,54232.1177591605,32002.582831903754,0.37111026782204537,2,0.0
FAMILY_QUALITY_CONTROL_EXITS,RELATIVE_STRENGTH_ROTATION,E2,2.0,2023-04-16 23:00:00+00:00,87494.31816768768,38642.877717362775,48851.4404503249,0.5583384324076728,3,0.0
FAMILY_QUALITY_CONTROL_EXITS,RELATIVE_STRENGTH_ROTATION,E2,2.0,2023-04-17 23:00:00+00:00,86842.61061643457,54053.358522916395,32789.25209351818,0.37757100875676536,2,0.0
FAMILY_QUALITY_CONTROL_EXITS,RELATIVE_STRENGTH_ROTATION,E2,2.0,2023-04-18 23:00:00+00:00,86861.05032354247,70729.1222466395,16131.928076902977,0.18572108001013482,1,0.0
FAMILY_QUALITY_CONTROL_EXITS,RELATIVE_STRENGTH_ROTATION,E2,2.0,2023-04-19 23:00:00+00:00,84345.33516423704,70005.37658710947,14339.958577127576,0.17001483898552117,1,0.0
FAMILY_QUALITY_CONTROL_EXITS,RELATIVE_STRENGTH_ROTATION,E2,2.0,2023-04-20 23:00:00+00:00,83810.26323341123,70005.37658710947,13804.886646301762,0.16471594424963457,1,0.0
FAMILY_QUALITY_CONTROL_EXITS,RELATIVE_STRENGTH_ROTATION,E2,2.0,2023-04-21 23:00:00+00:00,83176.06965132612,70005.37658710947,13170.693064216655,0.15834714382908652,1,0.0
FAMILY_QUALITY_CONTROL_EXITS,RELATIVE_STRENGTH_ROTATION,E2,2.0,2023-04-22 23:00:00+00:00,83091.0150272543,83091.0150272543,0.0,0.0,0,0.0
FAMILY_QUALITY_CONTROL_EXITS,RELATIVE_STRENGTH_ROTATION,E2,2.0,2023-04-23 23:00:00+00:00,83091.0150272543,83091.0150272543,0.0,0.0,0,0.0
FAMILY_QUALITY_CONTROL_EXITS,RELATIVE_STRENGTH_ROTATION,E2,2.0,2023-04-24 23:00:00+00:00,83091.0150272543,83091.0150272543,0.0,0.0,0,0.0
FAMILY_QUALITY_CONTROL_EXITS,RELATIVE_STRENGTH_ROTATION,E2,2.0,2023-04-25 23:00:00+00:00,83091.0150272543,83091.0150272543,0.0,0.0,0,0.0
FAMILY_QUALITY_CONTROL_EXITS,RELATIVE_STRENGTH_ROTATION,E2,2.0,2023-04-26 23:00:00+00:00,83091.0150272543,83091.0150272543,0.0,0.0,0,0.0
FAMILY_QUALITY_CONTROL_EXITS,RELATIVE_STRENGTH_ROTATION,E2,2.0,2023-04-27 23:00:00+00:00,83091.0150272543,83091.0150272543,0.0,0.0,0,0.0
FAMILY_QUALITY_CONTROL_EXITS,RELATIVE_STRENGTH_ROTATION,E2,2.0,2023-04-28 23:00:00+00:00,83091.0150272543,83091.0150272543,0.0,0.0,0,0.0
FAMILY_QUALITY_CONTROL_EXITS,RELATIVE_STRENGTH_ROTATION,E2,2.0,2023-04-29 23:00:00+00:00,83091.0150272543,83091.0150272543,0.0,0.0,0,0.0
FAMILY_QUALITY_CONTROL_EXITS,RELATIVE_STRENGTH_ROTATION,E2,2.0,2023-04-30 23:00:00+00:00,83091.0150272543,83091.0150272543,0.0,0.0,0,0.0
FAMILY_QUALITY_CONTROL_EXITS,RELATIVE_STRENGTH_ROTATION,E2,2.0,2023-05-01 23:00:00+00:00,83091.0150272543,83091.0150272543,0.0,0.0,0,0.0
FAMILY_QUALITY_CONTROL_EXITS,RELATIVE_STRENGTH_ROTATION,E2,2.0,2023-05-02 23:00:00+00:00,83091.0150272543,83091.0150272543,0.0,0.0,0,0.0
FAMILY_QUALITY_CONTROL_EXITS,RELATIVE_STRENGTH_ROTATION,E2,2.0,2023-05-03 23:00:00+00:00,83091.0150272543,83091.0150272543,0.0,0.0,0,0.0
FAMILY_QUALITY_CONTROL_EXITS,RELATIVE_STRENGTH_ROTATION,E2,2.0,2023-05-04 23:00:00+00:00,82994.35756003307,68097.24136558626,14897.11619444681,0.17949552996625273,1,0.0
FAMILY_QUALITY_CONTROL_EXITS,RELATIVE_STRENGTH_ROTATION,E2,2.0,2023-05-05 23:00:00+00:00,84033.70788053087,53091.07663038612,30942.631250144757,0.3682168980825565,2,0.0
FAMILY_QUALITY_CONTROL_EXITS,RELATIVE_STRENGTH_ROTATION,E2,2.0,2023-05-06 23:00:00+00:00,82542.79327874415,24083.81780407924,58458.97547466491,0.7082262806063635,4,0.0
FAMILY_QUALITY_CONTROL_EXITS,RELATIVE_STRENGTH_ROTATION,E2,2.0,2023-05-07 23:00:00+00:00,82478.90659957203,24083.81780407924,58395.08879549279,0.7080002779255538,4,0.0
FAMILY_QUALITY_CONTROL_EXITS,RELATIVE_STRENGTH_ROTATION,E2,2.0,2023-05-08 23:00:00+00:00,80515.94376988395,38641.51086377765,41874.4329061063,0.5200762848384937,3,0.0
FAMILY_QUALITY_CONTROL_EXITS,RELATIVE_STRENGTH_ROTATION,E2,2.0,2023-05-09 23:00:00+00:00,79811.67699777547,65536.57447685298,14275.102520922488,0.17885982425003258,1,0.0
FAMILY_QUALITY_CONTROL_EXITS,RELATIVE_STRENGTH_ROTATION,E2,2.0,2023-05-10 23:00:00+00:00,79858.6243558421,65536.57447685298,14322.049878989108,0.17934255685611958,1,0.0
FAMILY_QUALITY_CONTROL_EXITS,RELATIVE_STRENGTH_ROTATION,E2,2.0,2023-05-11 23:00:00+00:00,79394.895356396,79394.895356396,0.0,0.0,0,0.0
FAMILY_QUALITY_CONTROL_EXITS,RELATIVE_STRENGTH_ROTATION,E2,2.0,2023-05-12 23:00:00+00:00,79394.895356396,79394.895356396,0.0,0.0,0,0.0
FAMILY_QUALITY_CONTROL_EXITS,RELATIVE_STRENGTH_ROTATION,E2,2.0,2023-05-13 23:00:00+00:00,79394.895356396,79394.895356396,0.0,0.0,0,0.0
FAMILY_QUALITY_CONTROL_EXITS,RELATIVE_STRENGTH_ROTATION,E2,2.0,2023-05-14 23:00:00+00:00,79394.895356396,79394.895356396,0.0,0.0,0,0.0
FAMILY_QUALITY_CONTROL_EXITS,RELATIVE_STRENGTH_ROTATION,E2,2.0,2023-05-15 23:00:00+00:00,79394.895356396,79394.895356396,0.0,0.0,0,0.0
FAMILY_QUALITY_CONTROL_EXITS,RELATIVE_STRENGTH_ROTATION,E2,2.0,2023-05-16 23:00:00+00:00,79394.895356396,79394.895356396,0.0,0.0,0,0.0
FAMILY_QUALITY_CONTROL_EXITS,RELATIVE_STRENGTH_ROTATION,E2,2.0,2023-05-17 23:00:00+00:00,79394.895356396,79394.895356396,0.0,0.0,0,0.0
FAMILY_QUALITY_CONTROL_EXITS,RELATIVE_STRENGTH_ROTATION,E2,2.0,2023-05-18 23:00:00+00:00,79394.895356396,79394.895356396,0.0,0.0,0,0.0
FAMILY_QUALITY_CONTROL_EXITS,RELATIVE_STRENGTH_ROTATION,E2,2.0,2023-05-19 23:00:00+00:00,79394.895356396,79394.895356396,0.0,0.0,0,0.0
FAMILY_QUALITY_CONTROL_EXITS,RELATIVE_STRENGTH_ROTATION,E2,2.0,2023-05-20 23:00:00+00:00,79394.895356396,79394.895356396,0.0,0.0,0,0.0
FAMILY_QUALITY_CONTROL_EXITS,RELATIVE_STRENGTH_ROTATION,E2,2.0,2023-05-21 23:00:00+00:00,79394.895356396,79394.895356396,0.0,0.0,0,0.0
FAMILY_QUALITY_CONTROL_EXITS,RELATIVE_STRENGTH_ROTATION,E2,2.0,2023-05-22 23:00:00+00:00,79394.895356396,79394.895356396,0.0,0.0,0,0.0
FAMILY_QUALITY_CONTROL_EXITS,RELATIVE_STRENGTH_ROTATION,E2,2.0,2023-05-23 23:00:00+00:00,79394.895356396,79394.895356396,0.0,0.0,0,0.0
FAMILY_QUALITY_CONTROL_EXITS,RELATIVE_STRENGTH_ROTATION,E2,2.0,2023-05-24 23:00:00+00:00,79394.895356396,79394.895356396,0.0,0.0,0,0.0
FAMILY_QUALITY_CONTROL_EXITS,RELATIVE_STRENGTH_ROTATION,E2,2.0,2023-05-25 23:00:00+00:00,79394.895356396,79394.895356396,0.0,0.0,0,0.0
FAMILY_QUALITY_CONTROL_EXITS,RELATIVE_STRENGTH_ROTATION,E2,2.0,2023-05-26 23:00:00+00:00,79394.895356396,79394.895356396,0.0,0.0,0,0.0
FAMILY_QUALITY_CONTROL_EXITS,RELATIVE_STRENGTH_ROTATION,E2,2.0,2023-05-27 23:00:00+00:00,79394.895356396,79394.895356396,0.0,0.0,0,0.0
FAMILY_QUALITY_CONTROL_EXITS,RELATIVE_STRENGTH_ROTATION,E2,2.0,2023-05-28 23:00:00+00:00,79394.895356396,79394.895356396,0.0,0.0,0,0.0
FAMILY_QUALITY_CONTROL_EXITS,RELATIVE_STRENGTH_ROTATION,E2,2.0,2023-05-29 23:00:00+00:00,79394.895356396,79394.895356396,0.0,0.0,0,0.0
FAMILY_QUALITY_CONTROL_EXITS,RELATIVE_STRENGTH_ROTATION,E2,2.0,2023-05-30 23:00:00+00:00,79394.895356396,79394.895356396,0.0,0.0,0,0.0
FAMILY_QUALITY_CONTROL_EXITS,RELATIVE_STRENGTH_ROTATION,E2,2.0,2023-05-31 23:00:00+00:00,79394.895356396,79394.895356396,0.0,0.0,0,0.0
FAMILY_QUALITY_CONTROL_EXITS,RELATIVE_STRENGTH_ROTATION,E2,2.0,2023-06-01 23:00:00+00:00,79394.895356396,79394.895356396,0.0,0.0,0,0.0
FAMILY_QUALITY_CONTROL_EXITS,RELATIVE_STRENGTH_ROTATION,E2,2.0,2023-06-02 23:00:00+00:00,79394.895356396,79394.895356396,0.0,0.0,0,0.0
FAMILY_QUALITY_CONTROL_EXITS,RELATIVE_STRENGTH_ROTATION,E2,2.0,2023-06-03 23:00:00+00:00,79394.895356396,79394.895356396,0.0,0.0,0,0.0
FAMILY_QUALITY_CONTROL_EXITS,RELATIVE_STRENGTH_ROTATION,E2,2.0,2023-06-04 23:00:00+00:00,79394.895356396,79394.895356396,0.0,0.0,0,0.0
FAMILY_QUALITY_CONTROL_EXITS,RELATIVE_STRENGTH_ROTATION,E2,2.0,2023-06-05 23:00:00+00:00,79394.895356396,79394.895356396,0.0,0.0,0,0.0
FAMILY_QUALITY_CONTROL_EXITS,RELATIVE_STRENGTH_ROTATION,E2,2.0,2023-06-06 23:00:00+00:00,79394.895356396,79394.895356396,0.0,0.0,0,0.0
FAMILY_QUALITY_CONTROL_EXITS,RELATIVE_STRENGTH_ROTATION,E2,2.0,2023-06-07 23:00:00+00:00,79394.895356396,79394.895356396,0.0,0.0,0,0.0
FAMILY_QUALITY_CONTROL_EXITS,RELATIVE_STRENGTH_ROTATION,E2,2.0,2023-06-08 23:00:00+00:00,79394.895356396,79394.895356396,0.0,0.0,0,0.0
FAMILY_QUALITY_CONTROL_EXITS,RELATIVE_STRENGTH_ROTATION,E2,2.0,2023-06-09 23:00:00+00:00,79394.895356396,79394.895356396,0.0,0.0,0,0.0
FAMILY_QUALITY_CONTROL_EXITS,RELATIVE_STRENGTH_ROTATION,E2,2.0,2023-06-10 23:00:00+00:00,79394.895356396,79394.895356396,0.0,0.0,0,0.0
FAMILY_QUALITY_CONTROL_EXITS,RELATIVE_STRENGTH_ROTATION,E2,2.0,2023-06-11 23:00:00+00:00,79394.895356396,79394.895356396,0.0,0.0,0,0.0
FAMILY_QUALITY_CONTROL_EXITS,RELATIVE_STRENGTH_ROTATION,E2,2.0,2023-06-12 23:00:00+00:00,79394.895356396,79394.895356396,0.0,0.0,0,0.0
FAMILY_QUALITY_CONTROL_EXITS,RELATIVE_STRENGTH_ROTATION,E2,2.0,2023-06-13 23:00:00+00:00,79394.895356396,79394.895356396,0.0,0.0,0,0.0
FAMILY_QUALITY_CONTROL_EXITS,RELATIVE_STRENGTH_ROTATION,E2,2.0,2023-06-14 23:00:00+00:00,79394.895356396,79394.895356396,0.0,0.0,0,0.0
FAMILY_QUALITY_CONTROL_EXITS,RELATIVE_STRENGTH_ROTATION,E2,2.0,2023-06-15 23:00:00+00:00,79394.895356396,79394.895356396,0.0,0.0,0,0.0
FAMILY_QUALITY_CONTROL_EXITS,RELATIVE_STRENGTH_ROTATION,E2,2.0,2023-06-16 23:00:00+00:00,79394.895356396,79394.895356396,0.0,0.0,0,0.0
FAMILY_QUALITY_CONTROL_EXITS,RELATIVE_STRENGTH_ROTATION,E2,2.0,2023-06-17 23:00:00+00:00,79394.895356396,79394.895356396,0.0,0.0,0,0.0
FAMILY_QUALITY_CONTROL_EXITS,RELATIVE_STRENGTH_ROTATION,E2,2.0,2023-06-18 23:00:00+00:00,79394.895356396,79394.895356396,0.0,0.0,0,0.0
FAMILY_QUALITY_CONTROL_EXITS,RELATIVE_STRENGTH_ROTATION,E2,2.0,2023-06-19 23:00:00+00:00,79394.895356396,79394.895356396,0.0,0.0,0,0.0
FAMILY_QUALITY_CONTROL_EXITS,RELATIVE_STRENGTH_ROTATION,E2,2.0,2023-06-20 23:00:00+00:00,79394.895356396,79394.895356396,0.0,0.0,0,0.0
FAMILY_QUALITY_CONTROL_EXITS,RELATIVE_STRENGTH_ROTATION,E2,2.0,2023-06-21 23:00:00+00:00,79394.895356396,79394.895356396,0.0,0.0,0,0.0
FAMILY_QUALITY_CONTROL_EXITS,RELATIVE_STRENGTH_ROTATION,E2,2.0,2023-06-22 23:00:00+00:00,79394.895356396,79394.895356396,0.0,0.0,0,0.0
FAMILY_QUALITY_CONTROL_EXITS,RELATIVE_STRENGTH_ROTATION,E2,2.0,2023-06-23 23:00:00+00:00,79521.19191677599,65068.08648933434,14453.105427441653,0.1817516196508693,1,0.0
FAMILY_QUALITY_CONTROL_EXITS,RELATIVE_STRENGTH_ROTATION,E2,2.0,2023-06-24 23:00:00+00:00,79179.795016228,65068.08648933434,14111.708526893664,0.17822360520132,1,0.0
FAMILY_QUALITY_CONTROL_EXITS,RELATIVE_STRENGTH_ROTATION,E2,2.0,2023-06-25 23:00:00+00:00,79095.28137791052,65068.08648933434,14027.194888576189,0.17734553369315983,1,0.0
FAMILY_QUALITY_CONTROL_EXITS,RELATIVE_STRENGTH_ROTATION,E2,2.0,2023-06-26 23:00:00+00:00,78968.9564292212,50357.338973026475,28611.61745619472,0.36231474683142,2,0.0
FAMILY_QUALITY_CONTROL_EXITS,RELATIVE_STRENGTH_ROTATION,E2,2.0,2023-06-27 23:00:00+00:00,79562.5294284263,50357.338973026475,29205.19045539981,0.3670721716014889,2,0.0
FAMILY_QUALITY_CONTROL_EXITS,RELATIVE_STRENGTH_ROTATION,E2,2.0,2023-06-28 23:00:00+00:00,79050.91486318134,50357.338973026475,28693.575890154865,0.3629758863615524,2,0.0
FAMILY_QUALITY_CONTROL_EXITS,RELATIVE_STRENGTH_ROTATION,E2,2.0,2023-06-29 23:00:00+00:00,79829.9119230242,64391.487377530226,15438.42454549398,0.1933914766232041,1,0.0
FAMILY_QUALITY_CONTROL_EXITS,RELATIVE_STRENGTH_ROTATION,E2,2.0,2023-06-30 23:00:00+00:00,81482.60508906303,35468.03174317877,46014.57334588425,0.564716521956912,3,0.0
FAMILY_QUALITY_CONTROL_EXITS,RELATIVE_STRENGTH_ROTATION,E2,2.0,2023-07-01 23:00:00+00:00,82146.05962906174,35468.03174317877,46678.02788588297,0.5682320989790867,3,0.0
FAMILY_QUALITY_CONTROL_EXITS,RELATIVE_STRENGTH_ROTATION,E2,2.0,2023-07-02 23:00:00+00:00,83938.77018199975,35468.03174317877,48470.738438820976,0.5774535215815597,3,0.0
FAMILY_QUALITY_CONTROL_EXITS,RELATIVE_STRENGTH_ROTATION,E2,2.0,2023-07-03 23:00:00+00:00,82478.59127637645,37847.15960241021,44631.43167396623,0.5411274729997672,3,0.0
FAMILY_QUALITY_CONTROL_EXITS,RELATIVE_STRENGTH_ROTATION,E2,2.0,2023-07-04 23:00:00+00:00,82785.11952039895,22929.126449910415,59855.993070488534,0.723028406762637,4,0.0
FAMILY_QUALITY_CONTROL_EXITS,RELATIVE_STRENGTH_ROTATION,E2,2.0,2023-07-05 23:00:00+00:00,80632.85832936689,22929.126449910415,57703.73187945648,0.7156354502993042,4,0.0
FAMILY_QUALITY_CONTROL_EXITS,RELATIVE_STRENGTH_ROTATION,E2,2.0,2023-07-06 23:00:00+00:00,80336.88539724414,36568.33558511798,43768.54981212616,0.5448126299109374,3,0.0
FAMILY_QUALITY_CONTROL_EXITS,RELATIVE_STRENGTH_ROTATION,E2,2.0,2023-07-07 23:00:00+00:00,79881.01266722276,79881.01266722276,0.0,0.0,0,0.0
FAMILY_QUALITY_CONTROL_EXITS,RELATIVE_STRENGTH_ROTATION,E2,2.0,2023-07-08 23:00:00+00:00,79881.01266722276,79881.01266722276,0.0,0.0,0,0.0
FAMILY_QUALITY_CONTROL_EXITS,RELATIVE_STRENGTH_ROTATION,E2,2.0,2023-07-09 23:00:00+00:00,79881.01266722276,79881.01266722276,0.0,0.0,0,0.0
FAMILY_QUALITY_CONTROL_EXITS,RELATIVE_STRENGTH_ROTATION,E2,2.0,2023-07-10 23:00:00+00:00,79510.17299857333,51109.74459981522,28400.428398758108,0.3571923859261092,2,0.0
FAMILY_QUALITY_CONTROL_EXITS,RELATIVE_STRENGTH_ROTATION,E2,2.0,2023-07-11 23:00:00+00:00,79797.82158973096,7975.2903687956,71822.53122093536,0.9000562896340779,5,0.0
FAMILY_QUALITY_CONTROL_EXITS,RELATIVE_STRENGTH_ROTATION,E2,2.0,2023-07-12 23:00:00+00:00,79377.95452106647,7975.2903687956,71402.66415227087,0.8995276406791384,5,0.0
FAMILY_QUALITY_CONTROL_EXITS,RELATIVE_STRENGTH_ROTATION,E2,2.0,2023-07-13 23:00:00+00:00,93980.16722128104,7889.895733227417,86090.27148805362,0.9160472260636624,5,0.0
FAMILY_QUALITY_CONTROL_EXITS,RELATIVE_STRENGTH_ROTATION,E2,2.0,2023-07-14 23:00:00+00:00,89588.75951460081,7889.895733227417,81698.8637813734,0.9119320796941992,5,0.0
FAMILY_QUALITY_CONTROL_EXITS,RELATIVE_STRENGTH_ROTATION,E2,2.0,2023-07-15 23:00:00+00:00,90242.40491431553,7889.895733227417,82352.50918108811,0.9125699748281442,5,0.0
FAMILY_QUALITY_CONTROL_EXITS,RELATIVE_STRENGTH_ROTATION,E2,2.0,2023-07-16 23:00:00+00:00,91590.39384392364,21390.56504847695,70199.8287954467,0.7664540553791269,4,0.0
FAMILY_QUALITY_CONTROL_EXITS,RELATIVE_STRENGTH_ROTATION,E2,2.0,2023-07-17 23:00:00+00:00,90773.14721802197,39908.00540139257,50865.1418166294,0.5603545032371722,3,0.0
FAMILY_QUALITY_CONTROL_EXITS,RELATIVE_STRENGTH_ROTATION,E2,2.0,2023-07-18 23:00:00+00:00,90344.31290196501,90344.31290196501,0.0,0.0,0,0.0
FAMILY_QUALITY_CONTROL_EXITS,RELATIVE_STRENGTH_ROTATION,E2,2.0,2023-07-19 23:00:00+00:00,90344.31290196501,90344.31290196501,0.0,0.0,0,0.0
FAMILY_QUALITY_CONTROL_EXITS,RELATIVE_STRENGTH_ROTATION,E2,2.0,2023-07-20 23:00:00+00:00,90344.31290196501,90344.31290196501,0.0,0.0,0,0.0
FAMILY_QUALITY_CONTROL_EXITS,RELATIVE_STRENGTH_ROTATION,E2,2.0,2023-07-21 23:00:00+00:00,90287.99513111569,74041.68163880543,16246.313492310263,0.17993879993367293,1,0.0
FAMILY_QUALITY_CONTROL_EXITS,RELATIVE_STRENGTH_ROTATION,E2,2.0,2023-07-22 23:00:00+00:00,90011.05564166632,74041.68163880543,15969.37400286088,0.17741569509455482,1,0.0
FAMILY_QUALITY_CONTROL_EXITS,RELATIVE_STRENGTH_ROTATION,E2,2.0,2023-07-23 23:00:00+00:00,89877.8861334711,57791.173458357014,32086.71267511409,0.35700341936685576,2,0.0
FAMILY_QUALITY_CONTROL_EXITS,RELATIVE_STRENGTH_ROTATION,E2,2.0,2023-07-24 23:00:00+00:00,88815.6917334296,73122.80392427967,15692.887809149937,0.17669048681454164,1,0.0
FAMILY_QUALITY_CONTROL_EXITS,RELATIVE_STRENGTH_ROTATION,E2,2.0,2023-07-25 23:00:00+00:00,88839.91039870428,73122.80392427967,15717.106474424616,0.17691492938126432,1,0.0
FAMILY_QUALITY_CONTROL_EXITS,RELATIVE_STRENGTH_ROTATION,E2,2.0,2023-07-26 23:00:00+00:00,88834.49268328234,88834.49268328234,0.0,0.0,0,0.0
FAMILY_QUALITY_CONTROL_EXITS,RELATIVE_STRENGTH_ROTATION,E2,2.0,2023-07-27 23:00:00+00:00,88834.49268328234,88834.49268328234,0.0,0.0,0,0.0
FAMILY_QUALITY_CONTROL_EXITS,RELATIVE_STRENGTH_ROTATION,E2,2.0,2023-07-28 23:00:00+00:00,88834.49268328234,88834.49268328234,0.0,0.0,0,0.0
FAMILY_QUALITY_CONTROL_EXITS,RELATIVE_STRENGTH_ROTATION,E2,2.0,2023-07-29 23:00:00+00:00,88834.49268328234,88834.49268328234,0.0,0.0,0,0.0
FAMILY_QUALITY_CONTROL_EXITS,RELATIVE_STRENGTH_ROTATION,E2,2.0,2023-07-30 23:00:00+00:00,88834.49268328234,88834.49268328234,0.0,0.0,0,0.0
FAMILY_QUALITY_CONTROL_EXITS,RELATIVE_STRENGTH_ROTATION,E2,2.0,2023-07-31 23:00:00+00:00,88834.49268328234,88834.49268328234,0.0,0.0,0,0.0
