run_id,execution_order,path,bytes,sha256,evidence_role
160_RD19_P2_V09_STRESS_2023_D2_2x,160,runs/160/160_RD19_P2_V09_STRESS_2023_D2_2x/equity-curve.parquet,80276,5af8dd891d7eb83ce3d1b949750c9c21256fcf867aff95052c0ccfef54368d42,RUN_ARTIFACT
160_RD19_P2_V09_STRESS_2023_D2_2x,160,runs/160/160_RD19_P2_V09_STRESS_2023_D2_2x/run-metrics.json,1288,b09ad8469fd58ee89e9fe98de6410e467a968f166d6a7f9a0362c931e80f5b42,RUN_ARTIFACT
160_RD19_P2_V09_STRESS_2023_D2_2x,160,runs/160/160_RD19_P2_V09_STRESS_2023_D2_2x/checkpoint.json,1082,269e1facbc555c475c0dfc0e61ecb53129ac8dc86788175ba2439d938d43bcf8,RUN_CHECKPOINT
161_RD19_P2_V09_STRESS_2023_E2_1x,161,runs/161/161_RD19_P2_V09_STRESS_2023_E2_1x/candidates.parquet,6559,fdbfc576732f46b5ecf70b0a76867730c47bf66e95ebe9c98802c915907718ab,RUN_ARTIFACT
161_RD19_P2_V09_STRESS_2023_E2_1x,161,runs/161/161_RD19_P2_V09_STRESS_2023_E2_1x/evaluated.parquet,10037,21fca00030c2e0ffc2b440e0e554515c9fd2523502192203629cfc5f7faf1f98,RUN_ARTIFACT
161_RD19_P2_V09_STRESS_2023_E2_1x,161,runs/161/161_RD19_P2_V09_STRESS_2023_E2_1x/trades.parquet,10811,0304be91b9e2744d5524092bd411adaf70f801fd608522e1e6eea9e3ab553749,RUN_ARTIFACT
161_RD19_P2_V09_STRESS_2023_E2_1x,161,runs/161/161_RD19_P2_V09_STRESS_2023_E2_1x/cash-ledger.parquet,3932,bfb9ac4fd1e545232567fae9b4ceee048e73c055ff7672164ff73472a92218c5,RUN_ARTIFACT
161_RD19_P2_V09_STRESS_2023_E2_1x,161,runs/161/161_RD19_P2_V09_STRESS_2023_E2_1x/equity-curve.parquet,80276,b8d0ebefb79b17ad98c493e06fa35d04c3ce07d24bd83e33548384f996938a50,RUN_ARTIFACT
161_RD19_P2_V09_STRESS_2023_E2_1x,161,runs/161/161_RD19_P2_V09_STRESS_2023_E2_1x/run-metrics.json,1288,7d9f2ed1c68879f706a17fe6d0e3963dd8c38f3538a7fcc5b373b0ad477102f8,RUN_ARTIFACT
161_RD19_P2_V09_STRESS_2023_E2_1x,161,runs/161/161_RD19_P2_V09_STRESS_2023_E2_1x/checkpoint.json,1082,d166e6e758ff20bf9d025acb678f9c96040a428322dd92656aacf7a5b1776c8d,RUN_CHECKPOINT
162_RD19_P2_V09_STRESS_2023_E2_2x,162,runs/162/162_RD19_P2_V09_STRESS_2023_E2_2x/candidates.parquet,6559,fdbfc576732f46b5ecf70b0a76867730c47bf66e95ebe9c98802c915907718ab,RUN_ARTIFACT
162_RD19_P2_V09_STRESS_2023_E2_2x,162,runs/162/162_RD19_P2_V09_STRESS_2023_E2_2x/evaluated.parquet,10037,21fca00030c2e0ffc2b440e0e554515c9fd2523502192203629cfc5f7faf1f98,RUN_ARTIFACT
162_RD19_P2_V09_STRESS_2023_E2_2x,162,runs/162/162_RD19_P2_V09_STRESS_2023_E2_2x/trades.parquet,10811,0304be91b9e2744d5524092bd411adaf70f801fd608522e1e6eea9e3ab553749,RUN_ARTIFACT
162_RD19_P2_V09_STRESS_2023_E2_2x,162,runs/162/162_RD19_P2_V09_STRESS_2023_E2_2x/cash-ledger.parquet,3932,bfb9ac4fd1e545232567fae9b4ceee048e73c055ff7672164ff73472a92218c5,RUN_ARTIFACT
162_RD19_P2_V09_STRESS_2023_E2_2x,162,runs/162/162_RD19_P2_V09_STRESS_2023_E2_2x/equity-curve.parquet,80276,c23b503abb07dc53cb072357666b0240633d7c7620ca86be5fe2d202b5785445,RUN_ARTIFACT
162_RD19_P2_V09_STRESS_2023_E2_2x,162,runs/162/162_RD19_P2_V09_STRESS_2023_E2_2x/run-metrics.json,1288,634adb3c87a204c9d59e803f1841bbe2c89d2fc33f7e7827205fbbdbf7911e3f,RUN_ARTIFACT
162_RD19_P2_V09_STRESS_2023_E2_2x,162,runs/162/162_RD19_P2_V09_STRESS_2023_E2_2x/checkpoint.json,1082,c93cfa95f9a48faf664445870da9600def212af228513363afafb240af0afe30,RUN_CHECKPOINT
163_RD19_P2_V10_DISCOVERY_CORE_C2_1x,163,runs/163/163_RD19_P2_V10_DISCOVERY_CORE_C2_1x/candidates.parquet,6559,fdbfc576732f46b5ecf70b0a76867730c47bf66e95ebe9c98802c915907718ab,RUN_ARTIFACT
163_RD19_P2_V10_DISCOVERY_CORE_C2_1x,163,runs/163/163_RD19_P2_V10_DISCOVERY_CORE_C2_1x/evaluated.parquet,10037,21fca00030c2e0ffc2b440e0e554515c9fd2523502192203629cfc5f7faf1f98,RUN_ARTIFACT
163_RD19_P2_V10_DISCOVERY_CORE_C2_1x,163,runs/163/163_RD19_P2_V10_DISCOVERY_CORE_C2_1x/trades.parquet,10811,0304be91b9e2744d5524092bd411adaf70f801fd608522e1e6eea9e3ab553749,RUN_ARTIFACT
163_RD19_P2_V10_DISCOVERY_CORE_C2_1x,163,runs/163/163_RD19_P2_V10_DISCOVERY_CORE_C2_1x/cash-ledger.parquet,3932,bfb9ac4fd1e545232567fae9b4ceee048e73c055ff7672164ff73472a92218c5,RUN_ARTIFACT
163_RD19_P2_V10_DISCOVERY_CORE_C2_1x,163,runs/163/163_RD19_P2_V10_DISCOVERY_CORE_C2_1x/equity-curve.parquet,234932,5e582caec14e1e9b9317421c41a2ed358d3716a1871670591a2018de86274b1a,RUN_ARTIFACT
163_RD19_P2_V10_DISCOVERY_CORE_C2_1x,163,runs/163/163_RD19_P2_V10_DISCOVERY_CORE_C2_1x/run-metrics.json,1328,888763ba1113939da5cbf9005e44aabfd2f0965dc8c33a0a00730e3cb2f9ba64,RUN_ARTIFACT
163_RD19_P2_V10_DISCOVERY_CORE_C2_1x,163,runs/163/163_RD19_P2_V10_DISCOVERY_CORE_C2_1x/checkpoint.json,1086,6a05ce000d591399b0cc868c3aeeb678267b509827ee8abe2d66c388670f874f,RUN_CHECKPOINT
164_RD19_P2_V10_DISCOVERY_CORE_C2_2x,164,runs/164/164_RD19_P2_V10_DISCOVERY_CORE_C2_2x/candidates.parquet,6559,fdbfc576732f46b5ecf70b0a76867730c47bf66e95ebe9c98802c915907718ab,RUN_ARTIFACT
164_RD19_P2_V10_DISCOVERY_CORE_C2_2x,164,runs/164/164_RD19_P2_V10_DISCOVERY_CORE_C2_2x/evaluated.parquet,10037,21fca00030c2e0ffc2b440e0e554515c9fd2523502192203629cfc5f7faf1f98,RUN_ARTIFACT
164_RD19_P2_V10_DISCOVERY_CORE_C2_2x,164,runs/164/164_RD19_P2_V10_DISCOVERY_CORE_C2_2x/trades.parquet,10811,0304be91b9e2744d5524092bd411adaf70f801fd608522e1e6eea9e3ab553749,RUN_ARTIFACT
164_RD19_P2_V10_DISCOVERY_CORE_C2_2x,164,runs/164/164_RD19_P2_V10_DISCOVERY_CORE_C2_2x/cash-ledger.parquet,3932,bfb9ac4fd1e545232567fae9b4ceee048e73c055ff7672164ff73472a92218c5,RUN_ARTIFACT
164_RD19_P2_V10_DISCOVERY_CORE_C2_2x,164,runs/164/164_RD19_P2_V10_DISCOVERY_CORE_C2_2x/equity-curve.parquet,234932,98de9b64b7d8fc9a47bc83364909c3fdac9e898a0ae7c0427807cd9054074326,RUN_ARTIFACT
164_RD19_P2_V10_DISCOVERY_CORE_C2_2x,164,runs/164/164_RD19_P2_V10_DISCOVERY_CORE_C2_2x/run-metrics.json,1328,1e064efe111267a05a091598977f2331110deb140b0355fc759e4dfd87ee32d8,RUN_ARTIFACT
164_RD19_P2_V10_DISCOVERY_CORE_C2_2x,164,runs/164/164_RD19_P2_V10_DISCOVERY_CORE_C2_2x/checkpoint.json,1086,76809c873685cdd390361311e4e97c62522e5d4c1f2ba8bda9b8a4bcb3cd90fe,RUN_CHECKPOINT
165_RD19_P2_V10_DISCOVERY_CORE_D2_1x,165,runs/165/165_RD19_P2_V10_DISCOVERY_CORE_D2_1x/candidates.parquet,6559,fdbfc576732f46b5ecf70b0a76867730c47bf66e95ebe9c98802c915907718ab,RUN_ARTIFACT
165_RD19_P2_V10_DISCOVERY_CORE_D2_1x,165,runs/165/165_RD19_P2_V10_DISCOVERY_CORE_D2_1x/evaluated.parquet,10037,21fca00030c2e0ffc2b440e0e554515c9fd2523502192203629cfc5f7faf1f98,RUN_ARTIFACT
165_RD19_P2_V10_DISCOVERY_CORE_D2_1x,165,runs/165/165_RD19_P2_V10_DISCOVERY_CORE_D2_1x/trades.parquet,10811,0304be91b9e2744d5524092bd411adaf70f801fd608522e1e6eea9e3ab553749,RUN_ARTIFACT
165_RD19_P2_V10_DISCOVERY_CORE_D2_1x,165,runs/165/165_RD19_P2_V10_DISCOVERY_CORE_D2_1x/cash-ledger.parquet,3932,bfb9ac4fd1e545232567fae9b4ceee048e73c055ff7672164ff73472a92218c5,RUN_ARTIFACT
165_RD19_P2_V10_DISCOVERY_CORE_D2_1x,165,runs/165/165_RD19_P2_V10_DISCOVERY_CORE_D2_1x/equity-curve.parquet,234932,aa484f24ce64d7c1ef97373ecf913a19a35f8c79df2b5828973377f2b5ea2422,RUN_ARTIFACT
165_RD19_P2_V10_DISCOVERY_CORE_D2_1x,165,runs/165/165_RD19_P2_V10_DISCOVERY_CORE_D2_1x/run-metrics.json,1328,22c16fed6c1b2af85530aba876c859f9a1f465971dac0cb3c483365978c7a27e,RUN_ARTIFACT
165_RD19_P2_V10_DISCOVERY_CORE_D2_1x,165,runs/165/165_RD19_P2_V10_DISCOVERY_CORE_D2_1x/checkpoint.json,1086,871bfdd92a49c12a43e02ffb7f41f8ded5399a54ad4f22de6779bff9f67473cf,RUN_CHECKPOINT
166_RD19_P2_V10_DISCOVERY_CORE_D2_2x,166,runs/166/166_RD19_P2_V10_DISCOVERY_CORE_D2_2x/candidates.parquet,6559,fdbfc576732f46b5ecf70b0a76867730c47bf66e95ebe9c98802c915907718ab,RUN_ARTIFACT
166_RD19_P2_V10_DISCOVERY_CORE_D2_2x,166,runs/166/166_RD19_P2_V10_DISCOVERY_CORE_D2_2x/evaluated.parquet,10037,21fca00030c2e0ffc2b440e0e554515c9fd2523502192203629cfc5f7faf1f98,RUN_ARTIFACT
166_RD19_P2_V10_DISCOVERY_CORE_D2_2x,166,runs/166/166_RD19_P2_V10_DISCOVERY_CORE_D2_2x/trades.parquet,10811,0304be91b9e2744d5524092bd411adaf70f801fd608522e1e6eea9e3ab553749,RUN_ARTIFACT
166_RD19_P2_V10_DISCOVERY_CORE_D2_2x,166,runs/166/166_RD19_P2_V10_DISCOVERY_CORE_D2_2x/cash-ledger.parquet,3932,bfb9ac4fd1e545232567fae9b4ceee048e73c055ff7672164ff73472a92218c5,RUN_ARTIFACT
166_RD19_P2_V10_DISCOVERY_CORE_D2_2x,166,runs/166/166_RD19_P2_V10_DISCOVERY_CORE_D2_2x/equity-curve.parquet,234932,7b87166dbd5db4df5d47d85167dfe2ac31e7df871496ad01a2de696d2f988028,RUN_ARTIFACT
166_RD19_P2_V10_DISCOVERY_CORE_D2_2x,166,runs/166/166_RD19_P2_V10_DISCOVERY_CORE_D2_2x/run-metrics.json,1328,6682ca67f8a98c0a58ffcf87ed4076715adad13cd9423ac18a94db480430414b,RUN_ARTIFACT
166_RD19_P2_V10_DISCOVERY_CORE_D2_2x,166,runs/166/166_RD19_P2_V10_DISCOVERY_CORE_D2_2x/checkpoint.json,1086,3fed39e1254113e355514a05188f0a348aa0b30b7e64c6d0c5f09ef96655ecb4,RUN_CHECKPOINT
167_RD19_P2_V10_DISCOVERY_CORE_E2_1x,167,runs/167/167_RD19_P2_V10_DISCOVERY_CORE_E2_1x/candidates.parquet,6559,fdbfc576732f46b5ecf70b0a76867730c47bf66e95ebe9c98802c915907718ab,RUN_ARTIFACT
167_RD19_P2_V10_DISCOVERY_CORE_E2_1x,167,runs/167/167_RD19_P2_V10_DISCOVERY_CORE_E2_1x/evaluated.parquet,10037,21fca00030c2e0ffc2b440e0e554515c9fd2523502192203629cfc5f7faf1f98,RUN_ARTIFACT
167_RD19_P2_V10_DISCOVERY_CORE_E2_1x,167,runs/167/167_RD19_P2_V10_DISCOVERY_CORE_E2_1x/trades.parquet,10811,0304be91b9e2744d5524092bd411adaf70f801fd608522e1e6eea9e3ab553749,RUN_ARTIFACT
167_RD19_P2_V10_DISCOVERY_CORE_E2_1x,167,runs/167/167_RD19_P2_V10_DISCOVERY_CORE_E2_1x/cash-ledger.parquet,3932,bfb9ac4fd1e545232567fae9b4ceee048e73c055ff7672164ff73472a92218c5,RUN_ARTIFACT
167_RD19_P2_V10_DISCOVERY_CORE_E2_1x,167,runs/167/167_RD19_P2_V10_DISCOVERY_CORE_E2_1x/equity-curve.parquet,234932,54ccdb66edc7384a3d89c407bea516470f9488c69e3db10a23e988ec31f96737,RUN_ARTIFACT
167_RD19_P2_V10_DISCOVERY_CORE_E2_1x,167,runs/167/167_RD19_P2_V10_DISCOVERY_CORE_E2_1x/run-metrics.json,1328,706fc1dac73da284d7e96ece4249b92780621d0c266291b13a646daf72bcc1bc,RUN_ARTIFACT
167_RD19_P2_V10_DISCOVERY_CORE_E2_1x,167,runs/167/167_RD19_P2_V10_DISCOVERY_CORE_E2_1x/checkpoint.json,1086,d67ae6099df67cc4716b9b6ed15ccc6605e76b2f766a7791b85acd0ab169c224,RUN_CHECKPOINT
168_RD19_P2_V10_DISCOVERY_CORE_E2_2x,168,runs/168/168_RD19_P2_V10_DISCOVERY_CORE_E2_2x/candidates.parquet,6559,fdbfc576732f46b5ecf70b0a76867730c47bf66e95ebe9c98802c915907718ab,RUN_ARTIFACT
168_RD19_P2_V10_DISCOVERY_CORE_E2_2x,168,runs/168/168_RD19_P2_V10_DISCOVERY_CORE_E2_2x/evaluated.parquet,10037,21fca00030c2e0ffc2b440e0e554515c9fd2523502192203629cfc5f7faf1f98,RUN_ARTIFACT
168_RD19_P2_V10_DISCOVERY_CORE_E2_2x,168,runs/168/168_RD19_P2_V10_DISCOVERY_CORE_E2_2x/trades.parquet,10811,0304be91b9e2744d5524092bd411adaf70f801fd608522e1e6eea9e3ab553749,RUN_ARTIFACT
168_RD19_P2_V10_DISCOVERY_CORE_E2_2x,168,runs/168/168_RD19_P2_V10_DISCOVERY_CORE_E2_2x/cash-ledger.parquet,3932,bfb9ac4fd1e545232567fae9b4ceee048e73c055ff7672164ff73472a92218c5,RUN_ARTIFACT
168_RD19_P2_V10_DISCOVERY_CORE_E2_2x,168,runs/168/168_RD19_P2_V10_DISCOVERY_CORE_E2_2x/equity-curve.parquet,234932,66fefc02bdee27c5361f9f905fa3613bb6f0c379a2627d168e0e9b37c82bcaf5,RUN_ARTIFACT
168_RD19_P2_V10_DISCOVERY_CORE_E2_2x,168,runs/168/168_RD19_P2_V10_DISCOVERY_CORE_E2_2x/run-metrics.json,1328,5c8c3c198df37019020796f02fc39258fcd9d33987463bb4ec4a39cdb6ec69de,RUN_ARTIFACT
168_RD19_P2_V10_DISCOVERY_CORE_E2_2x,168,runs/168/168_RD19_P2_V10_DISCOVERY_CORE_E2_2x/checkpoint.json,1086,bec609ad338213961196f5e87a6b99fbb1560465e0690a8cd6ff5115a37e138f,RUN_CHECKPOINT
169_RD19_P2_V10_VALIDATION_2022_C2_1x,169,runs/169/169_RD19_P2_V10_VALIDATION_2022_C2_1x/candidates.parquet,6559,fdbfc576732f46b5ecf70b0a76867730c47bf66e95ebe9c98802c915907718ab,RUN_ARTIFACT
169_RD19_P2_V10_VALIDATION_2022_C2_1x,169,runs/169/169_RD19_P2_V10_VALIDATION_2022_C2_1x/evaluated.parquet,10037,21fca00030c2e0ffc2b440e0e554515c9fd2523502192203629cfc5f7faf1f98,RUN_ARTIFACT
169_RD19_P2_V10_VALIDATION_2022_C2_1x,169,runs/169/169_RD19_P2_V10_VALIDATION_2022_C2_1x/trades.parquet,10811,0304be91b9e2744d5524092bd411adaf70f801fd608522e1e6eea9e3ab553749,RUN_ARTIFACT
169_RD19_P2_V10_VALIDATION_2022_C2_1x,169,runs/169/169_RD19_P2_V10_VALIDATION_2022_C2_1x/cash-ledger.parquet,3932,bfb9ac4fd1e545232567fae9b4ceee048e73c055ff7672164ff73472a92218c5,RUN_ARTIFACT
169_RD19_P2_V10_VALIDATION_2022_C2_1x,169,runs/169/169_RD19_P2_V10_VALIDATION_2022_C2_1x/equity-curve.parquet,80294,e99f1356a009a8bfe75e7682f8032ec6d78543c22c1cd3a92cfdb25fa0ad4f00,RUN_ARTIFACT
169_RD19_P2_V10_VALIDATION_2022_C2_1x,169,runs/169/169_RD19_P2_V10_VALIDATION_2022_C2_1x/run-metrics.json,1296,153a8834b1f26f9aa6c88528e45c87ca18ebc0b80f10356f4f71d237c5e4b86d,RUN_ARTIFACT
169_RD19_P2_V10_VALIDATION_2022_C2_1x,169,runs/169/169_RD19_P2_V10_VALIDATION_2022_C2_1x/checkpoint.json,1086,fd626bac0be65445b1f9f964f82ec0364faee51f1f5eef3b7fcb59af79c1a579,RUN_CHECKPOINT
170_RD19_P2_V10_VALIDATION_2022_C2_2x,170,runs/170/170_RD19_P2_V10_VALIDATION_2022_C2_2x/candidates.parquet,6559,fdbfc576732f46b5ecf70b0a76867730c47bf66e95ebe9c98802c915907718ab,RUN_ARTIFACT
170_RD19_P2_V10_VALIDATION_2022_C2_2x,170,runs/170/170_RD19_P2_V10_VALIDATION_2022_C2_2x/evaluated.parquet,10037,21fca00030c2e0ffc2b440e0e554515c9fd2523502192203629cfc5f7faf1f98,RUN_ARTIFACT
170_RD19_P2_V10_VALIDATION_2022_C2_2x,170,runs/170/170_RD19_P2_V10_VALIDATION_2022_C2_2x/trades.parquet,10811,0304be91b9e2744d5524092bd411adaf70f801fd608522e1e6eea9e3ab553749,RUN_ARTIFACT
170_RD19_P2_V10_VALIDATION_2022_C2_2x,170,runs/170/170_RD19_P2_V10_VALIDATION_2022_C2_2x/cash-ledger.parquet,3932,bfb9ac4fd1e545232567fae9b4ceee048e73c055ff7672164ff73472a92218c5,RUN_ARTIFACT
170_RD19_P2_V10_VALIDATION_2022_C2_2x,170,runs/170/170_RD19_P2_V10_VALIDATION_2022_C2_2x/equity-curve.parquet,80294,a9e6a16d69993e1c950757bee247771784b7a97f036786f451b2011027b14d0e,RUN_ARTIFACT
170_RD19_P2_V10_VALIDATION_2022_C2_2x,170,runs/170/170_RD19_P2_V10_VALIDATION_2022_C2_2x/run-metrics.json,1296,5c8def8ddf5bbeb2c26b2c87b491044ed630e3236becdb74236d064cbdd72a04,RUN_ARTIFACT
170_RD19_P2_V10_VALIDATION_2022_C2_2x,170,runs/170/170_RD19_P2_V10_VALIDATION_2022_C2_2x/checkpoint.json,1086,a8954782f4a3765248be7c41eee7da2008ca93f860f535c433e645ed99f61e73,RUN_CHECKPOINT
171_RD19_P2_V10_VALIDATION_2022_D2_1x,171,runs/171/171_RD19_P2_V10_VALIDATION_2022_D2_1x/candidates.parquet,6559,fdbfc576732f46b5ecf70b0a76867730c47bf66e95ebe9c98802c915907718ab,RUN_ARTIFACT
171_RD19_P2_V10_VALIDATION_2022_D2_1x,171,runs/171/171_RD19_P2_V10_VALIDATION_2022_D2_1x/evaluated.parquet,10037,21fca00030c2e0ffc2b440e0e554515c9fd2523502192203629cfc5f7faf1f98,RUN_ARTIFACT
171_RD19_P2_V10_VALIDATION_2022_D2_1x,171,runs/171/171_RD19_P2_V10_VALIDATION_2022_D2_1x/trades.parquet,10811,0304be91b9e2744d5524092bd411adaf70f801fd608522e1e6eea9e3ab553749,RUN_ARTIFACT
171_RD19_P2_V10_VALIDATION_2022_D2_1x,171,runs/171/171_RD19_P2_V10_VALIDATION_2022_D2_1x/cash-ledger.parquet,3932,bfb9ac4fd1e545232567fae9b4ceee048e73c055ff7672164ff73472a92218c5,RUN_ARTIFACT
171_RD19_P2_V10_VALIDATION_2022_D2_1x,171,runs/171/171_RD19_P2_V10_VALIDATION_2022_D2_1x/equity-curve.parquet,80294,08c193f0d00c9f0d1620acf6928d49a18b021fcc8b7fad1f1bb4873318d8d45c,RUN_ARTIFACT
171_RD19_P2_V10_VALIDATION_2022_D2_1x,171,runs/171/171_RD19_P2_V10_VALIDATION_2022_D2_1x/run-metrics.json,1296,6536a4b028dc761ee8da06083b92aa4cc7dc419da970c35d075647e39d1082eb,RUN_ARTIFACT
171_RD19_P2_V10_VALIDATION_2022_D2_1x,171,runs/171/171_RD19_P2_V10_VALIDATION_2022_D2_1x/checkpoint.json,1086,c0a998f6fc84d22b3b7d06ed847f19b8bbd4fd29c42cd708bd7119dd8bfbbdf5,RUN_CHECKPOINT
172_RD19_P2_V10_VALIDATION_2022_D2_2x,172,runs/172/172_RD19_P2_V10_VALIDATION_2022_D2_2x/candidates.parquet,6559,fdbfc576732f46b5ecf70b0a76867730c47bf66e95ebe9c98802c915907718ab,RUN_ARTIFACT
172_RD19_P2_V10_VALIDATION_2022_D2_2x,172,runs/172/172_RD19_P2_V10_VALIDATION_2022_D2_2x/evaluated.parquet,10037,21fca00030c2e0ffc2b440e0e554515c9fd2523502192203629cfc5f7faf1f98,RUN_ARTIFACT
172_RD19_P2_V10_VALIDATION_2022_D2_2x,172,runs/172/172_RD19_P2_V10_VALIDATION_2022_D2_2x/trades.parquet,10811,0304be91b9e2744d5524092bd411adaf70f801fd608522e1e6eea9e3ab553749,RUN_ARTIFACT
172_RD19_P2_V10_VALIDATION_2022_D2_2x,172,runs/172/172_RD19_P2_V10_VALIDATION_2022_D2_2x/cash-ledger.parquet,3932,bfb9ac4fd1e545232567fae9b4ceee048e73c055ff7672164ff73472a92218c5,RUN_ARTIFACT
172_RD19_P2_V10_VALIDATION_2022_D2_2x,172,runs/172/172_RD19_P2_V10_VALIDATION_2022_D2_2x/equity-curve.parquet,80294,ab4c83f75b55037aabd57d124016df5346218d67dd8840b8ccb9125533f19687,RUN_ARTIFACT
172_RD19_P2_V10_VALIDATION_2022_D2_2x,172,runs/172/172_RD19_P2_V10_VALIDATION_2022_D2_2x/run-metrics.json,1296,36e587c110b29d503224a5d42d79706e35f5384b11aaee06679859fc02ff62bd,RUN_ARTIFACT
172_RD19_P2_V10_VALIDATION_2022_D2_2x,172,runs/172/172_RD19_P2_V10_VALIDATION_2022_D2_2x/checkpoint.json,1086,db03095ec68c289d559a936e8a0e9aadceffd7e1c51366dbfc50769fcbe46a6b,RUN_CHECKPOINT
173_RD19_P2_V10_VALIDATION_2022_E2_1x,173,runs/173/173_RD19_P2_V10_VALIDATION_2022_E2_1x/candidates.parquet,6559,fdbfc576732f46b5ecf70b0a76867730c47bf66e95ebe9c98802c915907718ab,RUN_ARTIFACT
173_RD19_P2_V10_VALIDATION_2022_E2_1x,173,runs/173/173_RD19_P2_V10_VALIDATION_2022_E2_1x/evaluated.parquet,10037,21fca00030c2e0ffc2b440e0e554515c9fd2523502192203629cfc5f7faf1f98,RUN_ARTIFACT
173_RD19_P2_V10_VALIDATION_2022_E2_1x,173,runs/173/173_RD19_P2_V10_VALIDATION_2022_E2_1x/trades.parquet,10811,0304be91b9e2744d5524092bd411adaf70f801fd608522e1e6eea9e3ab553749,RUN_ARTIFACT
173_RD19_P2_V10_VALIDATION_2022_E2_1x,173,runs/173/173_RD19_P2_V10_VALIDATION_2022_E2_1x/cash-ledger.parquet,3932,bfb9ac4fd1e545232567fae9b4ceee048e73c055ff7672164ff73472a92218c5,RUN_ARTIFACT
173_RD19_P2_V10_VALIDATION_2022_E2_1x,173,runs/173/173_RD19_P2_V10_VALIDATION_2022_E2_1x/equity-curve.parquet,80294,1d646fe9b8b72df7ffa24a0a04f9e4370d9bcdfc94310c30baa405dc1ca0be17,RUN_ARTIFACT
173_RD19_P2_V10_VALIDATION_2022_E2_1x,173,runs/173/173_RD19_P2_V10_VALIDATION_2022_E2_1x/run-metrics.json,1296,ce3bd1c5002655327f6c34256a73267e648c32957c1d964ace975431825e0a5a,RUN_ARTIFACT
173_RD19_P2_V10_VALIDATION_2022_E2_1x,173,runs/173/173_RD19_P2_V10_VALIDATION_2022_E2_1x/checkpoint.json,1086,b0570eb520391724083faf10f0c8c96b9fff80fe75fe2bd04cd16f794b66062c,RUN_CHECKPOINT
174_RD19_P2_V10_VALIDATION_2022_E2_2x,174,runs/174/174_RD19_P2_V10_VALIDATION_2022_E2_2x/candidates.parquet,6559,fdbfc576732f46b5ecf70b0a76867730c47bf66e95ebe9c98802c915907718ab,RUN_ARTIFACT
174_RD19_P2_V10_VALIDATION_2022_E2_2x,174,runs/174/174_RD19_P2_V10_VALIDATION_2022_E2_2x/evaluated.parquet,10037,21fca00030c2e0ffc2b440e0e554515c9fd2523502192203629cfc5f7faf1f98,RUN_ARTIFACT
174_RD19_P2_V10_VALIDATION_2022_E2_2x,174,runs/174/174_RD19_P2_V10_VALIDATION_2022_E2_2x/trades.parquet,10811,0304be91b9e2744d5524092bd411adaf70f801fd608522e1e6eea9e3ab553749,RUN_ARTIFACT
174_RD19_P2_V10_VALIDATION_2022_E2_2x,174,runs/174/174_RD19_P2_V10_VALIDATION_2022_E2_2x/cash-ledger.parquet,3932,bfb9ac4fd1e545232567fae9b4ceee048e73c055ff7672164ff73472a92218c5,RUN_ARTIFACT
174_RD19_P2_V10_VALIDATION_2022_E2_2x,174,runs/174/174_RD19_P2_V10_VALIDATION_2022_E2_2x/equity-curve.parquet,80294,6ba42bd26be2f158b75f2d666e5fe49acc2418191357e1ddd4d5f1635acf4afd,RUN_ARTIFACT
174_RD19_P2_V10_VALIDATION_2022_E2_2x,174,runs/174/174_RD19_P2_V10_VALIDATION_2022_E2_2x/run-metrics.json,1296,6c32ff53ecf18ab7a75ff603b0eba8c2423ec0d1817e106a3240ba14f016a5a6,RUN_ARTIFACT
174_RD19_P2_V10_VALIDATION_2022_E2_2x,174,runs/174/174_RD19_P2_V10_VALIDATION_2022_E2_2x/checkpoint.json,1086,65c487539785934490249ccca6e73db017006e4d1c3cf157ecf4217e05fef07f,RUN_CHECKPOINT
175_RD19_P2_V10_STRESS_2023_C2_1x,175,runs/175/175_RD19_P2_V10_STRESS_2023_C2_1x/candidates.parquet,6559,fdbfc576732f46b5ecf70b0a76867730c47bf66e95ebe9c98802c915907718ab,RUN_ARTIFACT
175_RD19_P2_V10_STRESS_2023_C2_1x,175,runs/175/175_RD19_P2_V10_STRESS_2023_C2_1x/evaluated.parquet,10037,21fca00030c2e0ffc2b440e0e554515c9fd2523502192203629cfc5f7faf1f98,RUN_ARTIFACT
175_RD19_P2_V10_STRESS_2023_C2_1x,175,runs/175/175_RD19_P2_V10_STRESS_2023_C2_1x/trades.parquet,10811,0304be91b9e2744d5524092bd411adaf70f801fd608522e1e6eea9e3ab553749,RUN_ARTIFACT
175_RD19_P2_V10_STRESS_2023_C2_1x,175,runs/175/175_RD19_P2_V10_STRESS_2023_C2_1x/cash-ledger.parquet,3932,bfb9ac4fd1e545232567fae9b4ceee048e73c055ff7672164ff73472a92218c5,RUN_ARTIFACT
175_RD19_P2_V10_STRESS_2023_C2_1x,175,runs/175/175_RD19_P2_V10_STRESS_2023_C2_1x/equity-curve.parquet,80276,8c369ce3d6435ae336108d1a38f4f741659d64d6e124e32787a197fe41d21de6,RUN_ARTIFACT
175_RD19_P2_V10_STRESS_2023_C2_1x,175,runs/175/175_RD19_P2_V10_STRESS_2023_C2_1x/run-metrics.json,1288,54bc4600d0d3bceb9c653c965f29e3e1b8a7a79d19023ee4311ff48d38c73568,RUN_ARTIFACT
