2024_market_data_accessed,candidate_count,cash_feasible,correction_engine_schema,cost_multiplier,diagnostics,ending_equity,entry_turnover_notional,evaluated_count,execution_order,exit_turnover_notional,initial_equity,long_only,maximum_drawdown,maximum_gross_exposure,maximum_open_positions,minimum_cash,net_pnl,net_return,partition_end,partition_id,partition_start,post_2024_accessed,profit_factor,run_id,schema_version,spot_only,technical_valid,total_fees,trade_count,turnover_on_initial_equity,universe_id,variant_id,win_rate,year_returns
False,0,True,rd19-p2c-r1-engine-v1,2.0,"{'gap_through_stop_fills': 0, 'next_bar_max_holding_exits': 0, 'next_bar_thesis_exits': 0, 'partition_end_liquidations': 0, 'router_admitted': 0, 'router_rejected': 0, 'stop_exits': 0}",100000.0,0.0,0,84,0.0,100000.0,True,0.0,0.0,0,100000.0,0.0,0.0,2022-12-31 23:00:00+00:00,VALIDATION_2022,2022-01-01 00:00:00+00:00,False,,084_RD19_P2_V05_VALIDATION_2022_E2_2x,rd19-p2c-r1-run-metrics-v1,True,True,0.0,0,0.0,E2,RD19_P2_V05,,{'2022': 0.0}
False,0,True,rd19-p2c-r1-engine-v1,1.0,"{'gap_through_stop_fills': 0, 'next_bar_max_holding_exits': 0, 'next_bar_thesis_exits': 0, 'partition_end_liquidations': 0, 'router_admitted': 0, 'router_rejected': 0, 'stop_exits': 0}",100000.0,0.0,0,85,0.0,100000.0,True,0.0,0.0,0,100000.0,0.0,0.0,2023-12-31 23:00:00+00:00,STRESS_2023,2023-01-01 00:00:00+00:00,False,,085_RD19_P2_V05_STRESS_2023_C2_1x,rd19-p2c-r1-run-metrics-v1,True,True,0.0,0,0.0,C2,RD19_P2_V05,,{'2023': 0.0}
False,0,True,rd19-p2c-r1-engine-v1,2.0,"{'gap_through_stop_fills': 0, 'next_bar_max_holding_exits': 0, 'next_bar_thesis_exits': 0, 'partition_end_liquidations': 0, 'router_admitted': 0, 'router_rejected': 0, 'stop_exits': 0}",100000.0,0.0,0,86,0.0,100000.0,True,0.0,0.0,0,100000.0,0.0,0.0,2023-12-31 23:00:00+00:00,STRESS_2023,2023-01-01 00:00:00+00:00,False,,086_RD19_P2_V05_STRESS_2023_C2_2x,rd19-p2c-r1-run-metrics-v1,True,True,0.0,0,0.0,C2,RD19_P2_V05,,{'2023': 0.0}
False,0,True,rd19-p2c-r1-engine-v1,1.0,"{'gap_through_stop_fills': 0, 'next_bar_max_holding_exits': 0, 'next_bar_thesis_exits': 0, 'partition_end_liquidations': 0, 'router_admitted': 0, 'router_rejected': 0, 'stop_exits': 0}",100000.0,0.0,0,87,0.0,100000.0,True,0.0,0.0,0,100000.0,0.0,0.0,2023-12-31 23:00:00+00:00,STRESS_2023,2023-01-01 00:00:00+00:00,False,,087_RD19_P2_V05_STRESS_2023_D2_1x,rd19-p2c-r1-run-metrics-v1,True,True,0.0,0,0.0,D2,RD19_P2_V05,,{'2023': 0.0}
False,0,True,rd19-p2c-r1-engine-v1,2.0,"{'gap_through_stop_fills': 0, 'next_bar_max_holding_exits': 0, 'next_bar_thesis_exits': 0, 'partition_end_liquidations': 0, 'router_admitted': 0, 'router_rejected': 0, 'stop_exits': 0}",100000.0,0.0,0,88,0.0,100000.0,True,0.0,0.0,0,100000.0,0.0,0.0,2023-12-31 23:00:00+00:00,STRESS_2023,2023-01-01 00:00:00+00:00,False,,088_RD19_P2_V05_STRESS_2023_D2_2x,rd19-p2c-r1-run-metrics-v1,True,True,0.0,0,0.0,D2,RD19_P2_V05,,{'2023': 0.0}
False,0,True,rd19-p2c-r1-engine-v1,1.0,"{'gap_through_stop_fills': 0, 'next_bar_max_holding_exits': 0, 'next_bar_thesis_exits': 0, 'partition_end_liquidations': 0, 'router_admitted': 0, 'router_rejected': 0, 'stop_exits': 0}",100000.0,0.0,0,89,0.0,100000.0,True,0.0,0.0,0,100000.0,0.0,0.0,2023-12-31 23:00:00+00:00,STRESS_2023,2023-01-01 00:00:00+00:00,False,,089_RD19_P2_V05_STRESS_2023_E2_1x,rd19-p2c-r1-run-metrics-v1,True,True,0.0,0,0.0,E2,RD19_P2_V05,,{'2023': 0.0}
False,0,True,rd19-p2c-r1-engine-v1,2.0,"{'gap_through_stop_fills': 0, 'next_bar_max_holding_exits': 0, 'next_bar_thesis_exits': 0, 'partition_end_liquidations': 0, 'router_admitted': 0, 'router_rejected': 0, 'stop_exits': 0}",100000.0,0.0,0,90,0.0,100000.0,True,0.0,0.0,0,100000.0,0.0,0.0,2023-12-31 23:00:00+00:00,STRESS_2023,2023-01-01 00:00:00+00:00,False,,090_RD19_P2_V05_STRESS_2023_E2_2x,rd19-p2c-r1-run-metrics-v1,True,True,0.0,0,0.0,E2,RD19_P2_V05,,{'2023': 0.0}
False,32,True,rd19-p2c-r1-engine-v1,1.0,"{'gap_through_stop_fills': 0, 'next_bar_max_holding_exits': 0, 'next_bar_thesis_exits': 12, 'partition_end_liquidations': 0, 'router_admitted': 16, 'router_rejected': 16, 'stop_exits': 4}",100113.43455615635,99777.35471267023,32,91,100090.65728082004,100000.0,True,0.030112876993690585,0.11215242165663439,2,90102.54916473967,113.43455615635321,0.0011343455615635545,2021-12-31 23:00:00+00:00,DISCOVERY_CORE,2019-01-01 00:00:00+00:00,False,1.04182443648454,091_RD19_P2_V06_DISCOVERY_CORE_C2_1x,rd19-p2c-r1-run-metrics-v1,True,True,199.86801199349026,16,1.9986801199349027,C2,RD19_P2_V06,0.25,"{'2019': -0.0028708060612107067, '2020': 0.004605219276544226, '2021': -0.0005858386213024591}"
False,4,True,rd19-p2c-r1-engine-v1,2.0,"{'gap_through_stop_fills': 0, 'next_bar_max_holding_exits': 0, 'next_bar_thesis_exits': 2, 'partition_end_liquidations': 0, 'router_admitted': 2, 'router_rejected': 2, 'stop_exits': 0}",99585.58557671857,7620.826262053581,4,92,7236.125742781829,100000.0,True,0.007054628515560379,0.042111316923219795,1,96069.64105074923,-414.41442328142875,-0.004144144232814284,2021-12-31 23:00:00+00:00,DISCOVERY_CORE,2019-01-01 00:00:00+00:00,False,0.0,092_RD19_P2_V06_DISCOVERY_CORE_C2_2x,rd19-p2c-r1-run-metrics-v1,True,True,29.71390400967082,2,0.1485695200483541,C2,RD19_P2_V06,0.0,"{'2019': 0.0, '2020': 0.0, '2021': -0.004144144232814284}"
False,33,True,rd19-p2c-r1-engine-v1,1.0,"{'gap_through_stop_fills': 0, 'next_bar_max_holding_exits': 0, 'next_bar_thesis_exits': 12, 'partition_end_liquidations': 0, 'router_admitted': 16, 'router_rejected': 17, 'stop_exits': 4}",100276.01118466647,97515.75007387821,33,93,97987.26427289144,100000.0,True,0.02727942652253823,0.11215242165663439,2,89985.98176463688,276.01118466646585,0.0027601118466646923,2021-12-31 23:00:00+00:00,DISCOVERY_CORE,2019-01-01 00:00:00+00:00,False,1.108329701364567,093_RD19_P2_V06_DISCOVERY_CORE_D2_1x,rd19-p2c-r1-run-metrics-v1,True,True,195.50301434676965,16,1.9550301434676967,D2,RD19_P2_V06,0.25,"{'2019': -0.0028708060612107067, '2020': 0.003305542190531474, '2021': 0.0023338728165163136}"
False,4,True,rd19-p2c-r1-engine-v1,2.0,"{'gap_through_stop_fills': 0, 'next_bar_max_holding_exits': 0, 'next_bar_thesis_exits': 2, 'partition_end_liquidations': 0, 'router_admitted': 2, 'router_rejected': 2, 'stop_exits': 0}",99585.58557671857,7620.826262053581,4,94,7236.125742781829,100000.0,True,0.007054628515560379,0.042111316923219795,1,96069.64105074923,-414.41442328142875,-0.004144144232814284,2021-12-31 23:00:00+00:00,DISCOVERY_CORE,2019-01-01 00:00:00+00:00,False,0.0,094_RD19_P2_V06_DISCOVERY_CORE_D2_2x,rd19-p2c-r1-run-metrics-v1,True,True,29.71390400967082,2,0.1485695200483541,D2,RD19_P2_V06,0.0,"{'2019': 0.0, '2020': 0.0, '2021': -0.004144144232814284}"
False,32,True,rd19-p2c-r1-engine-v1,1.0,"{'gap_through_stop_fills': 0, 'next_bar_max_holding_exits': 0, 'next_bar_thesis_exits': 12, 'partition_end_liquidations': 0, 'router_admitted': 16, 'router_rejected': 16, 'stop_exits': 4}",100113.43455615635,99777.35471267023,32,95,100090.65728082004,100000.0,True,0.030112876993690585,0.11215242165663439,2,90102.54916473967,113.43455615635321,0.0011343455615635545,2021-12-31 23:00:00+00:00,DISCOVERY_CORE,2019-01-01 00:00:00+00:00,False,1.04182443648454,095_RD19_P2_V06_DISCOVERY_CORE_E2_1x,rd19-p2c-r1-run-metrics-v1,True,True,199.86801199349026,16,1.9986801199349027,E2,RD19_P2_V06,0.25,"{'2019': -0.0028708060612107067, '2020': 0.004605219276544226, '2021': -0.0005858386213024591}"
False,4,True,rd19-p2c-r1-engine-v1,2.0,"{'gap_through_stop_fills': 0, 'next_bar_max_holding_exits': 0, 'next_bar_thesis_exits': 2, 'partition_end_liquidations': 0, 'router_admitted': 2, 'router_rejected': 2, 'stop_exits': 0}",99585.58557671857,7620.826262053581,4,96,7236.125742781829,100000.0,True,0.007054628515560379,0.042111316923219795,1,96069.64105074923,-414.41442328142875,-0.004144144232814284,2021-12-31 23:00:00+00:00,DISCOVERY_CORE,2019-01-01 00:00:00+00:00,False,0.0,096_RD19_P2_V06_DISCOVERY_CORE_E2_2x,rd19-p2c-r1-run-metrics-v1,True,True,29.71390400967082,2,0.1485695200483541,E2,RD19_P2_V06,0.0,"{'2019': 0.0, '2020': 0.0, '2021': -0.004144144232814284}"
False,0,True,rd19-p2c-r1-engine-v1,1.0,"{'gap_through_stop_fills': 0, 'next_bar_max_holding_exits': 0, 'next_bar_thesis_exits': 0, 'partition_end_liquidations': 0, 'router_admitted': 0, 'router_rejected': 0, 'stop_exits': 0}",100000.0,0.0,0,97,0.0,100000.0,True,0.0,0.0,0,100000.0,0.0,0.0,2022-12-31 23:00:00+00:00,VALIDATION_2022,2022-01-01 00:00:00+00:00,False,,097_RD19_P2_V06_VALIDATION_2022_C2_1x,rd19-p2c-r1-run-metrics-v1,True,True,0.0,0,0.0,C2,RD19_P2_V06,,{'2022': 0.0}
False,0,True,rd19-p2c-r1-engine-v1,2.0,"{'gap_through_stop_fills': 0, 'next_bar_max_holding_exits': 0, 'next_bar_thesis_exits': 0, 'partition_end_liquidations': 0, 'router_admitted': 0, 'router_rejected': 0, 'stop_exits': 0}",100000.0,0.0,0,98,0.0,100000.0,True,0.0,0.0,0,100000.0,0.0,0.0,2022-12-31 23:00:00+00:00,VALIDATION_2022,2022-01-01 00:00:00+00:00,False,,098_RD19_P2_V06_VALIDATION_2022_C2_2x,rd19-p2c-r1-run-metrics-v1,True,True,0.0,0,0.0,C2,RD19_P2_V06,,{'2022': 0.0}
False,0,True,rd19-p2c-r1-engine-v1,1.0,"{'gap_through_stop_fills': 0, 'next_bar_max_holding_exits': 0, 'next_bar_thesis_exits': 0, 'partition_end_liquidations': 0, 'router_admitted': 0, 'router_rejected': 0, 'stop_exits': 0}",100000.0,0.0,0,99,0.0,100000.0,True,0.0,0.0,0,100000.0,0.0,0.0,2022-12-31 23:00:00+00:00,VALIDATION_2022,2022-01-01 00:00:00+00:00,False,,099_RD19_P2_V06_VALIDATION_2022_D2_1x,rd19-p2c-r1-run-metrics-v1,True,True,0.0,0,0.0,D2,RD19_P2_V06,,{'2022': 0.0}
False,0,True,rd19-p2c-r1-engine-v1,2.0,"{'gap_through_stop_fills': 0, 'next_bar_max_holding_exits': 0, 'next_bar_thesis_exits': 0, 'partition_end_liquidations': 0, 'router_admitted': 0, 'router_rejected': 0, 'stop_exits': 0}",100000.0,0.0,0,100,0.0,100000.0,True,0.0,0.0,0,100000.0,0.0,0.0,2022-12-31 23:00:00+00:00,VALIDATION_2022,2022-01-01 00:00:00+00:00,False,,100_RD19_P2_V06_VALIDATION_2022_D2_2x,rd19-p2c-r1-run-metrics-v1,True,True,0.0,0,0.0,D2,RD19_P2_V06,,{'2022': 0.0}
False,0,True,rd19-p2c-r1-engine-v1,1.0,"{'gap_through_stop_fills': 0, 'next_bar_max_holding_exits': 0, 'next_bar_thesis_exits': 0, 'partition_end_liquidations': 0, 'router_admitted': 0, 'router_rejected': 0, 'stop_exits': 0}",100000.0,0.0,0,101,0.0,100000.0,True,0.0,0.0,0,100000.0,0.0,0.0,2022-12-31 23:00:00+00:00,VALIDATION_2022,2022-01-01 00:00:00+00:00,False,,101_RD19_P2_V06_VALIDATION_2022_E2_1x,rd19-p2c-r1-run-metrics-v1,True,True,0.0,0,0.0,E2,RD19_P2_V06,,{'2022': 0.0}
False,0,True,rd19-p2c-r1-engine-v1,2.0,"{'gap_through_stop_fills': 0, 'next_bar_max_holding_exits': 0, 'next_bar_thesis_exits': 0, 'partition_end_liquidations': 0, 'router_admitted': 0, 'router_rejected': 0, 'stop_exits': 0}",100000.0,0.0,0,102,0.0,100000.0,True,0.0,0.0,0,100000.0,0.0,0.0,2022-12-31 23:00:00+00:00,VALIDATION_2022,2022-01-01 00:00:00+00:00,False,,102_RD19_P2_V06_VALIDATION_2022_E2_2x,rd19-p2c-r1-run-metrics-v1,True,True,0.0,0,0.0,E2,RD19_P2_V06,,{'2022': 0.0}
False,0,True,rd19-p2c-r1-engine-v1,1.0,"{'gap_through_stop_fills': 0, 'next_bar_max_holding_exits': 0, 'next_bar_thesis_exits': 0, 'partition_end_liquidations': 0, 'router_admitted': 0, 'router_rejected': 0, 'stop_exits': 0}",100000.0,0.0,0,103,0.0,100000.0,True,0.0,0.0,0,100000.0,0.0,0.0,2023-12-31 23:00:00+00:00,STRESS_2023,2023-01-01 00:00:00+00:00,False,,103_RD19_P2_V06_STRESS_2023_C2_1x,rd19-p2c-r1-run-metrics-v1,True,True,0.0,0,0.0,C2,RD19_P2_V06,,{'2023': 0.0}
False,0,True,rd19-p2c-r1-engine-v1,2.0,"{'gap_through_stop_fills': 0, 'next_bar_max_holding_exits': 0, 'next_bar_thesis_exits': 0, 'partition_end_liquidations': 0, 'router_admitted': 0, 'router_rejected': 0, 'stop_exits': 0}",100000.0,0.0,0,104,0.0,100000.0,True,0.0,0.0,0,100000.0,0.0,0.0,2023-12-31 23:00:00+00:00,STRESS_2023,2023-01-01 00:00:00+00:00,False,,104_RD19_P2_V06_STRESS_2023_C2_2x,rd19-p2c-r1-run-metrics-v1,True,True,0.0,0,0.0,C2,RD19_P2_V06,,{'2023': 0.0}
False,0,True,rd19-p2c-r1-engine-v1,1.0,"{'gap_through_stop_fills': 0, 'next_bar_max_holding_exits': 0, 'next_bar_thesis_exits': 0, 'partition_end_liquidations': 0, 'router_admitted': 0, 'router_rejected': 0, 'stop_exits': 0}",100000.0,0.0,0,105,0.0,100000.0,True,0.0,0.0,0,100000.0,0.0,0.0,2023-12-31 23:00:00+00:00,STRESS_2023,2023-01-01 00:00:00+00:00,False,,105_RD19_P2_V06_STRESS_2023_D2_1x,rd19-p2c-r1-run-metrics-v1,True,True,0.0,0,0.0,D2,RD19_P2_V06,,{'2023': 0.0}
False,0,True,rd19-p2c-r1-engine-v1,2.0,"{'gap_through_stop_fills': 0, 'next_bar_max_holding_exits': 0, 'next_bar_thesis_exits': 0, 'partition_end_liquidations': 0, 'router_admitted': 0, 'router_rejected': 0, 'stop_exits': 0}",100000.0,0.0,0,106,0.0,100000.0,True,0.0,0.0,0,100000.0,0.0,0.0,2023-12-31 23:00:00+00:00,STRESS_2023,2023-01-01 00:00:00+00:00,False,,106_RD19_P2_V06_STRESS_2023_D2_2x,rd19-p2c-r1-run-metrics-v1,True,True,0.0,0,0.0,D2,RD19_P2_V06,,{'2023': 0.0}
False,0,True,rd19-p2c-r1-engine-v1,1.0,"{'gap_through_stop_fills': 0, 'next_bar_max_holding_exits': 0, 'next_bar_thesis_exits': 0, 'partition_end_liquidations': 0, 'router_admitted': 0, 'router_rejected': 0, 'stop_exits': 0}",100000.0,0.0,0,107,0.0,100000.0,True,0.0,0.0,0,100000.0,0.0,0.0,2023-12-31 23:00:00+00:00,STRESS_2023,2023-01-01 00:00:00+00:00,False,,107_RD19_P2_V06_STRESS_2023_E2_1x,rd19-p2c-r1-run-metrics-v1,True,True,0.0,0,0.0,E2,RD19_P2_V06,,{'2023': 0.0}
False,0,True,rd19-p2c-r1-engine-v1,2.0,"{'gap_through_stop_fills': 0, 'next_bar_max_holding_exits': 0, 'next_bar_thesis_exits': 0, 'partition_end_liquidations': 0, 'router_admitted': 0, 'router_rejected': 0, 'stop_exits': 0}",100000.0,0.0,0,108,0.0,100000.0,True,0.0,0.0,0,100000.0,0.0,0.0,2023-12-31 23:00:00+00:00,STRESS_2023,2023-01-01 00:00:00+00:00,False,,108_RD19_P2_V06_STRESS_2023_E2_2x,rd19-p2c-r1-run-metrics-v1,True,True,0.0,0,0.0,E2,RD19_P2_V06,,{'2023': 0.0}
False,22,True,rd19-p2c-r1-engine-v1,1.0,"{'gap_through_stop_fills': 0, 'next_bar_max_holding_exits': 0, 'next_bar_thesis_exits': 9, 'partition_end_liquidations': 0, 'router_admitted': 11, 'router_rejected': 11, 'stop_exits': 2}",97954.94214784712,95096.40521114643,22,109,93239.68344765235,100000.0,True,0.021347863052762373,0.12609548802906378,1,86170.5833797929,-2045.0578521528805,-0.02045057852152876,2021-12-31 23:00:00+00:00,DISCOVERY_CORE,2019-01-01 00:00:00+00:00,False,0.14562271360404888,109_RD19_P2_V07_DISCOVERY_CORE_C2_1x,rd19-p2c-r1-run-metrics-v1,True,True,188.3360886587988,11,1.8833608865879878,C2,RD19_P2_V07,0.18181818181818182,"{'2019': -0.0029545920284297367, '2020': -0.004227369373006606, '2021': -0.013377013384810899}"
False,9,True,rd19-p2c-r1-engine-v1,2.0,"{'gap_through_stop_fills': 0, 'next_bar_max_holding_exits': 0, 'next_bar_thesis_exits': 3, 'partition_end_liquidations': 0, 'router_admitted': 3, 'router_rejected': 6, 'stop_exits': 0}",99385.01728730829,14779.068646070751,9,110,14222.088247165506,100000.0,True,0.007000002639164782,0.06161357840809115,1,93763.31535776834,-614.982712691708,-0.006149827126917029,2021-12-31 23:00:00+00:00,DISCOVERY_CORE,2019-01-01 00:00:00+00:00,False,0.0,110_RD19_P2_V07_DISCOVERY_CORE_C2_2x,rd19-p2c-r1-run-metrics-v1,True,True,58.00231378647251,3,0.2900115689323626,C2,RD19_P2_V07,0.0,"{'2019': -0.0030731335454428077, '2020': 0.0, '2021': -0.003086177818054092}"
False,16,True,rd19-p2c-r1-engine-v1,1.0,"{'gap_through_stop_fills': 0, 'next_bar_max_holding_exits': 0, 'next_bar_thesis_exits': 8, 'partition_end_liquidations': 0, 'router_admitted': 10, 'router_rejected': 6, 'stop_exits': 2}",97979.72126973186,89495.5158613991,16,111,87652.38503202438,100000.0,True,0.021100298815037943,0.12609548802906378,1,86192.38147738377,-2020.278730268139,-0.020202787302681435,2021-12-31 23:00:00+00:00,DISCOVERY_CORE,2019-01-01 00:00:00+00:00,False,0.14714842249694812,111_RD19_P2_V07_DISCOVERY_CORE_D2_1x,rd19-p2c-r1-run-metrics-v1,True,True,177.14790089342347,10,1.7714790089342347,D2,RD19_P2_V07,0.2,"{'2019': -0.0029545920284297367, '2020': -0.004227369373006606, '2021': -0.013127432805173367}"
False,4,True,rd19-p2c-r1-engine-v1,2.0,"{'gap_through_stop_fills': 0, 'next_bar_max_holding_exits': 0, 'next_bar_thesis_exits': 2, 'partition_end_liquidations': 0, 'router_admitted': 2, 'router_rejected': 2, 'stop_exits': 0}",99421.44082047304,9132.236846964255,4,112,8589.12038189502,100000.0,True,0.006636078887640839,0.06161357840809115,1,93918.98386702407,-578.5591795269575,-0.005785591795269607,2021-12-31 23:00:00+00:00,DISCOVERY_CORE,2019-01-01 00:00:00+00:00,False,0.0,112_RD19_P2_V07_DISCOVERY_CORE_D2_2x,rd19-p2c-r1-run-metrics-v1,True,True,35.44271445771855,2,0.17721357228859277,D2,RD19_P2_V07,0.0,"{'2019': -0.0030731335454428077, '2020': 0.0, '2021': -0.00272081969209359}"
False,22,True,rd19-p2c-r1-engine-v1,1.0,"{'gap_through_stop_fills': 0, 'next_bar_max_holding_exits': 0, 'next_bar_thesis_exits': 9, 'partition_end_liquidations': 0, 'router_admitted': 11, 'router_rejected': 11, 'stop_exits': 2}",97954.94214784712,95096.40521114643,22,113,93239.68344765235,100000.0,True,0.021347863052762373,0.12609548802906378,1,86170.5833797929,-2045.0578521528805,-0.02045057852152876,2021-12-31 23:00:00+00:00,DISCOVERY_CORE,2019-01-01 00:00:00+00:00,False,0.14562271360404888,113_RD19_P2_V07_DISCOVERY_CORE_E2_1x,rd19-p2c-r1-run-metrics-v1,True,True,188.3360886587988,11,1.8833608865879878,E2,RD19_P2_V07,0.18181818181818182,"{'2019': -0.0029545920284297367, '2020': -0.004227369373006606, '2021': -0.013377013384810899}"
False,9,True,rd19-p2c-r1-engine-v1,2.0,"{'gap_through_stop_fills': 0, 'next_bar_max_holding_exits': 0, 'next_bar_thesis_exits': 3, 'partition_end_liquidations': 0, 'router_admitted': 3, 'router_rejected': 6, 'stop_exits': 0}",99385.01728730829,14779.068646070751,9,114,14222.088247165506,100000.0,True,0.007000002639164782,0.06161357840809115,1,93763.31535776834,-614.982712691708,-0.006149827126917029,2021-12-31 23:00:00+00:00,DISCOVERY_CORE,2019-01-01 00:00:00+00:00,False,0.0,114_RD19_P2_V07_DISCOVERY_CORE_E2_2x,rd19-p2c-r1-run-metrics-v1,True,True,58.00231378647251,3,0.2900115689323626,E2,RD19_P2_V07,0.0,"{'2019': -0.0030731335454428077, '2020': 0.0, '2021': -0.003086177818054092}"
False,1,True,rd19-p2c-r1-engine-v1,1.0,"{'gap_through_stop_fills': 0, 'next_bar_max_holding_exits': 0, 'next_bar_thesis_exits': 1, 'partition_end_liquidations': 0, 'router_admitted': 1, 'router_rejected': 0, 'stop_exits': 0}",99696.47344782035,12827.054161162474,1,115,12548.90356671069,100000.0,True,0.0030352655217965596,0.12806581760941013,1,87160.11878467636,-303.52655217965366,-0.0030352655217965596,2022-12-31 23:00:00+00:00,VALIDATION_2022,2022-01-01 00:00:00+00:00,False,0.0,115_RD19_P2_V07_VALIDATION_2022_C2_1x,rd19-p2c-r1-run-metrics-v1,True,True,25.375957727873164,1,0.2537595772787316,C2,RD19_P2_V07,0.0,{'2022': -0.0030352655217965596}
False,0,True,rd19-p2c-r1-engine-v1,2.0,"{'gap_through_stop_fills': 0, 'next_bar_max_holding_exits': 0, 'next_bar_thesis_exits': 0, 'partition_end_liquidations': 0, 'router_admitted': 0, 'router_rejected': 0, 'stop_exits': 0}",100000.0,0.0,0,116,0.0,100000.0,True,0.0,0.0,0,100000.0,0.0,0.0,2022-12-31 23:00:00+00:00,VALIDATION_2022,2022-01-01 00:00:00+00:00,False,,116_RD19_P2_V07_VALIDATION_2022_C2_2x,rd19-p2c-r1-run-metrics-v1,True,True,0.0,0,0.0,C2,RD19_P2_V07,,{'2022': 0.0}
False,1,True,rd19-p2c-r1-engine-v1,1.0,"{'gap_through_stop_fills': 0, 'next_bar_max_holding_exits': 0, 'next_bar_thesis_exits': 1, 'partition_end_liquidations': 0, 'router_admitted': 1, 'router_rejected': 0, 'stop_exits': 0}",99696.47344782035,12827.054161162474,1,117,12548.90356671069,100000.0,True,0.0030352655217965596,0.12806581760941013,1,87160.11878467636,-303.52655217965366,-0.0030352655217965596,2022-12-31 23:00:00+00:00,VALIDATION_2022,2022-01-01 00:00:00+00:00,False,0.0,117_RD19_P2_V07_VALIDATION_2022_D2_1x,rd19-p2c-r1-run-metrics-v1,True,True,25.375957727873164,1,0.2537595772787316,D2,RD19_P2_V07,0.0,{'2022': -0.0030352655217965596}
False,0,True,rd19-p2c-r1-engine-v1,2.0,"{'gap_through_stop_fills': 0, 'next_bar_max_holding_exits': 0, 'next_bar_thesis_exits': 0, 'partition_end_liquidations': 0, 'router_admitted': 0, 'router_rejected': 0, 'stop_exits': 0}",100000.0,0.0,0,118,0.0,100000.0,True,0.0,0.0,0,100000.0,0.0,0.0,2022-12-31 23:00:00+00:00,VALIDATION_2022,2022-01-01 00:00:00+00:00,False,,118_RD19_P2_V07_VALIDATION_2022_D2_2x,rd19-p2c-r1-run-metrics-v1,True,True,0.0,0,0.0,D2,RD19_P2_V07,,{'2022': 0.0}
False,1,True,rd19-p2c-r1-engine-v1,1.0,"{'gap_through_stop_fills': 0, 'next_bar_max_holding_exits': 0, 'next_bar_thesis_exits': 1, 'partition_end_liquidations': 0, 'router_admitted': 1, 'router_rejected': 0, 'stop_exits': 0}",99696.47344782035,12827.054161162474,1,119,12548.90356671069,100000.0,True,0.0030352655217965596,0.12806581760941013,1,87160.11878467636,-303.52655217965366,-0.0030352655217965596,2022-12-31 23:00:00+00:00,VALIDATION_2022,2022-01-01 00:00:00+00:00,False,0.0,119_RD19_P2_V07_VALIDATION_2022_E2_1x,rd19-p2c-r1-run-metrics-v1,True,True,25.375957727873164,1,0.2537595772787316,E2,RD19_P2_V07,0.0,{'2022': -0.0030352655217965596}
False,0,True,rd19-p2c-r1-engine-v1,2.0,"{'gap_through_stop_fills': 0, 'next_bar_max_holding_exits': 0, 'next_bar_thesis_exits': 0, 'partition_end_liquidations': 0, 'router_admitted': 0, 'router_rejected': 0, 'stop_exits': 0}",100000.0,0.0,0,120,0.0,100000.0,True,0.0,0.0,0,100000.0,0.0,0.0,2022-12-31 23:00:00+00:00,VALIDATION_2022,2022-01-01 00:00:00+00:00,False,,120_RD19_P2_V07_VALIDATION_2022_E2_2x,rd19-p2c-r1-run-metrics-v1,True,True,0.0,0,0.0,E2,RD19_P2_V07,,{'2022': 0.0}
False,3,True,rd19-p2c-r1-engine-v1,1.0,"{'gap_through_stop_fills': 0, 'next_bar_max_holding_exits': 0, 'next_bar_thesis_exits': 0, 'partition_end_liquidations': 0, 'router_admitted': 1, 'router_rejected': 2, 'stop_exits': 1}",99482.32409149392,9087.954253037884,3,121,8587.954253037886,100000.0,True,0.005772740776912477,0.09151500623973871,1,90902.95779270907,-517.6759085060767,-0.005176759085060767,2023-12-31 23:00:00+00:00,STRESS_2023,2023-01-01 00:00:00+00:00,False,0.0,121_RD19_P2_V07_STRESS_2023_C2_1x,rd19-p2c-r1-run-metrics-v1,True,True,17.67590850607577,1,0.17675908506075771,C2,RD19_P2_V07,0.0,{'2023': -0.005176759085060767}
False,0,True,rd19-p2c-r1-engine-v1,2.0,"{'gap_through_stop_fills': 0, 'next_bar_max_holding_exits': 0, 'next_bar_thesis_exits': 0, 'partition_end_liquidations': 0, 'router_admitted': 0, 'router_rejected': 0, 'stop_exits': 0}",100000.0,0.0,0,122,0.0,100000.0,True,0.0,0.0,0,100000.0,0.0,0.0,2023-12-31 23:00:00+00:00,STRESS_2023,2023-01-01 00:00:00+00:00,False,,122_RD19_P2_V07_STRESS_2023_C2_2x,rd19-p2c-r1-run-metrics-v1,True,True,0.0,0,0.0,C2,RD19_P2_V07,,{'2023': 0.0}
False,3,True,rd19-p2c-r1-engine-v1,1.0,"{'gap_through_stop_fills': 0, 'next_bar_max_holding_exits': 0, 'next_bar_thesis_exits': 0, 'partition_end_liquidations': 0, 'router_admitted': 1, 'router_rejected': 2, 'stop_exits': 1}",99482.32409149392,9087.954253037884,3,123,8587.954253037886,100000.0,True,0.005772740776912477,0.09151500623973871,1,90902.95779270907,-517.6759085060767,-0.005176759085060767,2023-12-31 23:00:00+00:00,STRESS_2023,2023-01-01 00:00:00+00:00,False,0.0,123_RD19_P2_V07_STRESS_2023_D2_1x,rd19-p2c-r1-run-metrics-v1,True,True,17.67590850607577,1,0.17675908506075771,D2,RD19_P2_V07,0.0,{'2023': -0.005176759085060767}
