source_v2_candidate_id,admission_change,originally_admitted,dynamically_admitted,dynamic_router_decision,candidate_net_pnl
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000460,RETAINED_ADMISSION,True,True,ADMITTED,-842.3990695993057
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000461,RETAINED_ADMISSION,True,True,ADMITTED,-841.9557910414153
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000462,DROPPED_OR_INELIGIBLE,True,False,NOT_PIT_ELIGIBLE,
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000465,RETAINED_ADMISSION,True,True,ADMITTED,-529.0626309510559
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000467,DROPPED_OR_INELIGIBLE,True,False,NOT_PIT_ELIGIBLE,
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000471,DROPPED_OR_INELIGIBLE,True,False,NOT_PIT_ELIGIBLE,
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000472,RETAINED_ADMISSION,True,True,ADMITTED,-677.1096090145472
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000473,RETAINED_ADMISSION,True,True,ADMITTED,538.3301797285883
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000474,DROPPED_OR_INELIGIBLE,True,False,NOT_PIT_ELIGIBLE,
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000475,RETAINED_ADMISSION,True,True,ADMITTED,-644.4447453043749
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000478,RETAINED_ADMISSION,True,True,ADMITTED,1806.1150946888301
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000481,RETAINED_ADMISSION,True,True,ADMITTED,3334.5886739627936
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000486,RETAINED_ADMISSION,True,True,ADMITTED,-306.0916350963162
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000498,RETAINED_ADMISSION,True,True,ADMITTED,0.9883163585416597
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000499,RETAINED_ADMISSION,True,True,ADMITTED,5612.482718850308
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000501,RETAINED_ADMISSION,True,True,ADMITTED,-497.27929169890075
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000504,RETAINED_ADMISSION,True,True,ADMITTED,-638.0968725045227
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000505,RETAINED_ADMISSION,True,True,ADMITTED,13.287908417927852
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000506,RETAINED_ADMISSION,True,True,ADMITTED,-391.44611426916543
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000509,DROPPED_OR_INELIGIBLE,True,False,NOT_PIT_ELIGIBLE,
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000512,DROPPED_OR_INELIGIBLE,True,False,NOT_PIT_ELIGIBLE,
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000518,DROPPED_OR_INELIGIBLE,True,False,NOT_PIT_ELIGIBLE,
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000530,RETAINED_ADMISSION,True,True,ADMITTED,-419.9382077141987
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000536,DROPPED_OR_INELIGIBLE,True,False,NOT_PIT_ELIGIBLE,
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000539,RETAINED_ADMISSION,True,True,ADMITTED,9.448560107953547
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000541,RETAINED_ADMISSION,True,True,ADMITTED,-705.483709103311
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000546,RETAINED_ADMISSION,True,True,ADMITTED,-36.99293785830841
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000547,DROPPED_OR_INELIGIBLE,True,False,NOT_PIT_ELIGIBLE,
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000549,RETAINED_ADMISSION,True,True,ADMITTED,-366.9417132421518
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000550,DROPPED_OR_INELIGIBLE,True,False,NOT_PIT_ELIGIBLE,
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000553,RETAINED_ADMISSION,True,True,ADMITTED,-449.4454835539259
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000565,DROPPED_OR_INELIGIBLE,True,False,NOT_PIT_ELIGIBLE,
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000582,DROPPED_OR_INELIGIBLE,True,False,NOT_PIT_ELIGIBLE,
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000584,RETAINED_ADMISSION,True,True,ADMITTED,156.89304888419474
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000601,NEWLY_ADMITTED_AFTER_REROUTE,False,True,ADMITTED,489.64609475592897
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000605,RETAINED_ADMISSION,True,True,ADMITTED,3737.6205012691166
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000614,DROPPED_OR_INELIGIBLE,True,False,NOT_PIT_ELIGIBLE,
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000619,RETAINED_ADMISSION,True,True,ADMITTED,-490.84801055157436
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000625,DROPPED_OR_INELIGIBLE,True,False,NOT_PIT_ELIGIBLE,
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000632,DROPPED_OR_INELIGIBLE,True,False,NOT_PIT_ELIGIBLE,
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000640,RETAINED_ADMISSION,True,True,ADMITTED,-842.5732551517095
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000649,RETAINED_ADMISSION,True,True,ADMITTED,671.1077604585331
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000657,RETAINED_ADMISSION,True,True,ADMITTED,-451.3908558599549
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000658,RETAINED_ADMISSION,True,True,ADMITTED,458.6983030850938
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000660,RETAINED_ADMISSION,True,True,ADMITTED,-825.3333002057132
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000665,RETAINED_ADMISSION,True,True,ADMITTED,-806.4089711474896
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000666,RETAINED_ADMISSION,True,True,ADMITTED,43.29724221605555
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000667,RETAINED_ADMISSION,True,True,ADMITTED,97.6117097597737
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000669,DROPPED_OR_INELIGIBLE,True,False,NOT_PIT_ELIGIBLE,
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000670,RETAINED_ADMISSION,True,True,ADMITTED,-431.02734548223646
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000672,RETAINED_ADMISSION,True,True,ADMITTED,385.4580281321846
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000673,DROPPED_OR_INELIGIBLE,True,False,NOT_PIT_ELIGIBLE,
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000675,RETAINED_ADMISSION,True,True,ADMITTED,-830.6054671647502
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000684,RETAINED_ADMISSION,True,True,ADMITTED,360.95131898448085
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000685,NEWLY_ADMITTED_AFTER_REROUTE,False,True,ADMITTED,5403.497206306659
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000691,RETAINED_ADMISSION,True,True,ADMITTED,12.053630740821866
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000697,RETAINED_ADMISSION,True,True,ADMITTED,2934.463105279307
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000698,RETAINED_ADMISSION,True,True,ADMITTED,-480.77015589084607
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000702,RETAINED_ADMISSION,True,True,ADMITTED,4168.662192564425
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000715,RETAINED_ADMISSION,True,True,ADMITTED,-537.4595726121918
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000716,RETAINED_ADMISSION,True,True,ADMITTED,-786.267829314945
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000720,RETAINED_ADMISSION,True,True,ADMITTED,5701.809204232322
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000723,RETAINED_ADMISSION,True,True,ADMITTED,7863.86645871069
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000739,RETAINED_ADMISSION,True,True,ADMITTED,-513.9376876872564
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000740,RETAINED_ADMISSION,True,True,ADMITTED,-640.2187270948402
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000745,RETAINED_ADMISSION,True,True,ADMITTED,624.344064949138
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000746,DROPPED_OR_INELIGIBLE,True,False,NOT_PIT_ELIGIBLE,
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000753,RETAINED_ADMISSION,True,True,ADMITTED,-6.097417943824798
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000756,RETAINED_ADMISSION,True,True,ADMITTED,-813.6792317492243
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000758,RETAINED_ADMISSION,True,True,ADMITTED,66.48340536990312
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000759,RETAINED_ADMISSION,True,True,ADMITTED,-833.483380943826
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000762,RETAINED_ADMISSION,True,True,ADMITTED,-744.7892927883356
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000763,DROPPED_OR_INELIGIBLE,True,False,NOT_PIT_ELIGIBLE,
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000776,DROPPED_OR_INELIGIBLE,True,False,NOT_PIT_ELIGIBLE,
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000781,RETAINED_ADMISSION,True,True,ADMITTED,600.90726897984
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000786,DROPPED_OR_INELIGIBLE,True,False,NOT_PIT_ELIGIBLE,
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000790,RETAINED_ADMISSION,True,True,ADMITTED,-520.2035255531567
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000792,RETAINED_ADMISSION,True,True,ADMITTED,356.98921500791516
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000805,RETAINED_ADMISSION,True,True,ADMITTED,-600.9759809589652
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000806,RETAINED_ADMISSION,True,True,ADMITTED,-577.76650369312
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000807,DROPPED_OR_INELIGIBLE,True,False,NOT_PIT_ELIGIBLE,
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000817,RETAINED_ADMISSION,True,True,ADMITTED,-626.6618587190183
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000824,RETAINED_ADMISSION,True,True,ADMITTED,130.96481242374574
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000827,RETAINED_ADMISSION,True,True,ADMITTED,-459.57181454555484
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000828,RETAINED_ADMISSION,True,True,ADMITTED,-783.5638636725276
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000829,RETAINED_ADMISSION,True,True,ADMITTED,357.18836986079486
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000830,RETAINED_ADMISSION,True,True,ADMITTED,-707.7096747078399
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000832,RETAINED_ADMISSION,True,True,ADMITTED,-508.46289709278403
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000833,RETAINED_ADMISSION,True,True,ADMITTED,-830.1923958175094
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000838,RETAINED_ADMISSION,True,True,ADMITTED,12.63010400052881
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000844,RETAINED_ADMISSION,True,True,ADMITTED,-712.8494344734376
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000846,DROPPED_OR_INELIGIBLE,True,False,NOT_PIT_ELIGIBLE,
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000849,DROPPED_OR_INELIGIBLE,True,False,NOT_PIT_ELIGIBLE,
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000850,RETAINED_ADMISSION,True,True,ADMITTED,527.1132483180365
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000852,DROPPED_OR_INELIGIBLE,True,False,NOT_PIT_ELIGIBLE,
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000853,RETAINED_ADMISSION,True,True,ADMITTED,5.541377139079671
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000854,DROPPED_OR_INELIGIBLE,True,False,NOT_PIT_ELIGIBLE,
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000858,DROPPED_OR_INELIGIBLE,True,False,NOT_PIT_ELIGIBLE,
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000859,RETAINED_ADMISSION,True,True,ADMITTED,-564.4801665859138
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000860,DROPPED_OR_INELIGIBLE,True,False,NOT_PIT_ELIGIBLE,
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000861,RETAINED_ADMISSION,True,True,ADMITTED,-0.6005151231792993
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000863,DROPPED_OR_INELIGIBLE,True,False,NOT_PIT_ELIGIBLE,
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000864,DROPPED_OR_INELIGIBLE,True,False,NOT_PIT_ELIGIBLE,
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000865,DROPPED_OR_INELIGIBLE,True,False,NOT_PIT_ELIGIBLE,
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000868,RETAINED_ADMISSION,True,True,ADMITTED,357.05715965907905
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000869,DROPPED_OR_INELIGIBLE,True,False,NOT_PIT_ELIGIBLE,
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000871,RETAINED_ADMISSION,True,True,ADMITTED,21.332149887720668
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000878,DROPPED_OR_INELIGIBLE,True,False,NOT_PIT_ELIGIBLE,
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000879,DROPPED_OR_INELIGIBLE,True,False,NOT_PIT_ELIGIBLE,
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000881,RETAINED_ADMISSION,True,True,ADMITTED,4.220931342936957
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000884,RETAINED_ADMISSION,True,True,ADMITTED,-24.990269806740635
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000885,RETAINED_ADMISSION,True,True,ADMITTED,324.9850975856575
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000891,RETAINED_ADMISSION,True,True,ADMITTED,23.779230093258022
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000904,DROPPED_OR_INELIGIBLE,True,False,NOT_PIT_ELIGIBLE,
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000906,RETAINED_ADMISSION,True,True,ADMITTED,-614.1609289594212
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000907,DROPPED_OR_INELIGIBLE,True,False,NOT_PIT_ELIGIBLE,
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000912,RETAINED_ADMISSION,True,True,ADMITTED,-664.9338931538334
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000914,RETAINED_ADMISSION,True,True,ADMITTED,55.45120407990467
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000915,RETAINED_ADMISSION,True,True,ADMITTED,70.80751005002318
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000916,DROPPED_OR_INELIGIBLE,True,False,NOT_PIT_ELIGIBLE,
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000920,DROPPED_OR_INELIGIBLE,True,False,NOT_PIT_ELIGIBLE,
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000930,RETAINED_ADMISSION,True,True,ADMITTED,-576.626147644029
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000933,RETAINED_ADMISSION,True,True,ADMITTED,61.17481966451082
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000934,DROPPED_OR_INELIGIBLE,True,False,NOT_PIT_ELIGIBLE,
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000935,RETAINED_ADMISSION,True,True,ADMITTED,-424.03101794251705
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000936,DROPPED_OR_INELIGIBLE,True,False,NOT_PIT_ELIGIBLE,
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000941,DROPPED_OR_INELIGIBLE,True,False,NOT_PIT_ELIGIBLE,
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000946,RETAINED_ADMISSION,True,True,ADMITTED,94.01238624641974
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000947,RETAINED_ADMISSION,True,True,ADMITTED,39.73941807833097
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000954,DROPPED_OR_INELIGIBLE,True,False,NOT_PIT_ELIGIBLE,
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000956,RETAINED_ADMISSION,True,True,ADMITTED,-523.3796659056592
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000962,RETAINED_ADMISSION,True,True,ADMITTED,8.038860306285578
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000963,RETAINED_ADMISSION,True,True,ADMITTED,-680.8939999726101
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000965,DROPPED_OR_INELIGIBLE,True,False,NOT_PIT_ELIGIBLE,
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000968,RETAINED_ADMISSION,True,True,ADMITTED,-584.2600205719374
