family_id,control_trade_id,decision_time,universe_id,period_id,pair,entry_time,control_exit_time,entry_price,holding_age_hours,remaining_control_hours,entry_relative_close_return,mfe_return,mae_return,path_position,retained_mfe_fraction,last_12_completed_closes_above_entry_count,last_12_completed_closes_below_entry_count,event_id
PROFIT_GIVEBACK_FROM_PATH_PEAK,121,2023-10-11 01:00:00+00:00,C2,ROBUSTNESS_2023,XMR-USDT,2023-10-06 17:00:00+00:00,2023-10-13 17:00:00+00:00,151.05,104,64,0.007878186031115453,0.03733862959284995,-0.0033101621979476636,0.2752442996742654,0.21099290780141708,12,0,1511
PROFIT_GIVEBACK_FROM_PATH_PEAK,290,2023-10-11 01:00:00+00:00,D2,ROBUSTNESS_2023,XMR-USDT,2023-10-06 17:00:00+00:00,2023-10-13 17:00:00+00:00,151.05,104,64,0.007878186031115453,0.03733862959284995,-0.0033101621979476636,0.2752442996742654,0.21099290780141708,12,0,1512
PROFIT_GIVEBACK_FROM_PATH_PEAK,464,2023-10-11 01:00:00+00:00,E2,ROBUSTNESS_2023,XMR-USDT,2023-10-06 17:00:00+00:00,2023-10-13 17:00:00+00:00,151.05,104,64,0.007878186031115453,0.03733862959284995,-0.0033101621979476636,0.2752442996742654,0.21099290780141708,12,0,1513
PROFIT_GIVEBACK_FROM_PATH_PEAK,121,2023-10-11 04:00:00+00:00,C2,ROBUSTNESS_2023,XMR-USDT,2023-10-06 17:00:00+00:00,2023-10-13 17:00:00+00:00,151.05,107,61,0.006620324395895327,0.03733862959284995,-0.0033101621979476636,0.24429967426709917,0.17730496453900566,12,0,1514
PROFIT_GIVEBACK_FROM_PATH_PEAK,290,2023-10-11 04:00:00+00:00,D2,ROBUSTNESS_2023,XMR-USDT,2023-10-06 17:00:00+00:00,2023-10-13 17:00:00+00:00,151.05,107,61,0.006620324395895327,0.03733862959284995,-0.0033101621979476636,0.24429967426709917,0.17730496453900566,12,0,1515
PROFIT_GIVEBACK_FROM_PATH_PEAK,464,2023-10-11 04:00:00+00:00,E2,ROBUSTNESS_2023,XMR-USDT,2023-10-06 17:00:00+00:00,2023-10-13 17:00:00+00:00,151.05,107,61,0.006620324395895327,0.03733862959284995,-0.0033101621979476636,0.24429967426709917,0.17730496453900566,12,0,1516
PROFIT_GIVEBACK_FROM_PATH_PEAK,121,2023-10-11 17:00:00+00:00,C2,ROBUSTNESS_2023,XMR-USDT,2023-10-06 17:00:00+00:00,2023-10-13 17:00:00+00:00,151.05,120,48,0.0023171135385633423,0.03733862959284995,-0.0033101621979476636,0.13843648208468898,0.062056737588651385,12,0,1517
PROFIT_GIVEBACK_FROM_PATH_PEAK,290,2023-10-11 17:00:00+00:00,D2,ROBUSTNESS_2023,XMR-USDT,2023-10-06 17:00:00+00:00,2023-10-13 17:00:00+00:00,151.05,120,48,0.0023171135385633423,0.03733862959284995,-0.0033101621979476636,0.13843648208468898,0.062056737588651385,12,0,1518
PROFIT_GIVEBACK_FROM_PATH_PEAK,464,2023-10-11 17:00:00+00:00,E2,ROBUSTNESS_2023,XMR-USDT,2023-10-06 17:00:00+00:00,2023-10-13 17:00:00+00:00,151.05,120,48,0.0023171135385633423,0.03733862959284995,-0.0033101621979476636,0.13843648208468898,0.062056737588651385,12,0,1519
PROFIT_GIVEBACK_FROM_PATH_PEAK,121,2023-10-11 20:00:00+00:00,C2,ROBUSTNESS_2023,XMR-USDT,2023-10-06 17:00:00+00:00,2023-10-13 17:00:00+00:00,151.05,123,45,0.008209202250910153,0.03733862959284995,-0.0033101621979476636,0.2833876221498337,0.2198581560283656,12,0,1520
PROFIT_GIVEBACK_FROM_PATH_PEAK,290,2023-10-11 20:00:00+00:00,D2,ROBUSTNESS_2023,XMR-USDT,2023-10-06 17:00:00+00:00,2023-10-13 17:00:00+00:00,151.05,123,45,0.008209202250910153,0.03733862959284995,-0.0033101621979476636,0.2833876221498337,0.2198581560283656,12,0,1521
PROFIT_GIVEBACK_FROM_PATH_PEAK,464,2023-10-11 20:00:00+00:00,E2,ROBUSTNESS_2023,XMR-USDT,2023-10-06 17:00:00+00:00,2023-10-13 17:00:00+00:00,151.05,123,45,0.008209202250910153,0.03733862959284995,-0.0033101621979476636,0.2833876221498337,0.2198581560283656,12,0,1522
PROFIT_GIVEBACK_FROM_PATH_PEAK,121,2023-10-11 22:00:00+00:00,C2,ROBUSTNESS_2023,XMR-USDT,2023-10-06 17:00:00+00:00,2023-10-13 17:00:00+00:00,151.05,125,43,0.00893743793445867,0.03733862959284995,-0.0033101621979476636,0.3013029315960884,0.23936170212765703,12,0,1523
PROFIT_GIVEBACK_FROM_PATH_PEAK,290,2023-10-11 22:00:00+00:00,D2,ROBUSTNESS_2023,XMR-USDT,2023-10-06 17:00:00+00:00,2023-10-13 17:00:00+00:00,151.05,125,43,0.00893743793445867,0.03733862959284995,-0.0033101621979476636,0.3013029315960884,0.23936170212765703,12,0,1524
PROFIT_GIVEBACK_FROM_PATH_PEAK,464,2023-10-11 22:00:00+00:00,E2,ROBUSTNESS_2023,XMR-USDT,2023-10-06 17:00:00+00:00,2023-10-13 17:00:00+00:00,151.05,125,43,0.00893743793445867,0.03733862959284995,-0.0033101621979476636,0.3013029315960884,0.23936170212765703,12,0,1525
PROFIT_GIVEBACK_FROM_PATH_PEAK,121,2023-10-12 11:00:00+00:00,C2,ROBUSTNESS_2023,XMR-USDT,2023-10-06 17:00:00+00:00,2023-10-13 17:00:00+00:00,151.05,138,30,0.002648129758358042,0.03733862959284995,-0.0033101621979476636,0.14657980456025732,0.07092198581559989,12,0,1526
PROFIT_GIVEBACK_FROM_PATH_PEAK,290,2023-10-12 11:00:00+00:00,D2,ROBUSTNESS_2023,XMR-USDT,2023-10-06 17:00:00+00:00,2023-10-13 17:00:00+00:00,151.05,138,30,0.002648129758358042,0.03733862959284995,-0.0033101621979476636,0.14657980456025732,0.07092198581559989,12,0,1527
PROFIT_GIVEBACK_FROM_PATH_PEAK,464,2023-10-12 11:00:00+00:00,E2,ROBUSTNESS_2023,XMR-USDT,2023-10-06 17:00:00+00:00,2023-10-13 17:00:00+00:00,151.05,138,30,0.002648129758358042,0.03733862959284995,-0.0033101621979476636,0.14657980456025732,0.07092198581559989,12,0,1528
PROFIT_GIVEBACK_FROM_PATH_PEAK,121,2023-10-12 17:00:00+00:00,C2,ROBUSTNESS_2023,XMR-USDT,2023-10-06 17:00:00+00:00,2023-10-13 17:00:00+00:00,151.05,144,24,0.009334657398212487,0.03733862959284995,-0.0033101621979476636,0.31107491856677477,0.25,12,0,1529
PROFIT_GIVEBACK_FROM_PATH_PEAK,290,2023-10-12 17:00:00+00:00,D2,ROBUSTNESS_2023,XMR-USDT,2023-10-06 17:00:00+00:00,2023-10-13 17:00:00+00:00,151.05,144,24,0.009334657398212487,0.03733862959284995,-0.0033101621979476636,0.31107491856677477,0.25,12,0,1530
PROFIT_GIVEBACK_FROM_PATH_PEAK,464,2023-10-12 17:00:00+00:00,E2,ROBUSTNESS_2023,XMR-USDT,2023-10-06 17:00:00+00:00,2023-10-13 17:00:00+00:00,151.05,144,24,0.009334657398212487,0.03733862959284995,-0.0033101621979476636,0.31107491856677477,0.25,12,0,1531
UNRECOVERED_ENTRY_FAILURE,125,2023-10-17 16:00:00+00:00,C2,ROBUSTNESS_2023,XRP-USDT,2023-10-16 07:00:00+00:00,2023-10-19 07:00:00+00:00,0.49357,33,39,-0.007253277144072867,0.03529387928763916,-0.017890066252000736,0.1999999999999979,-0.20551090700344618,0,12,1532
UNRECOVERED_ENTRY_FAILURE,296,2023-10-17 16:00:00+00:00,D2,ROBUSTNESS_2023,XRP-USDT,2023-10-16 07:00:00+00:00,2023-10-19 07:00:00+00:00,0.49357,33,39,-0.007253277144072867,0.03529387928763916,-0.017890066252000736,0.1999999999999979,-0.20551090700344618,0,12,1533
UNRECOVERED_ENTRY_FAILURE,468,2023-10-17 16:00:00+00:00,E2,ROBUSTNESS_2023,XRP-USDT,2023-10-16 07:00:00+00:00,2023-10-19 07:00:00+00:00,0.49357,33,39,-0.007253277144072867,0.03529387928763916,-0.017890066252000736,0.1999999999999979,-0.20551090700344618,0,12,1534
UNRECOVERED_ENTRY_FAILURE,123,2023-10-18 00:00:00+00:00,C2,ROBUSTNESS_2023,ETH-USDT,2023-10-16 07:00:00+00:00,2023-10-19 07:00:00+00:00,1585.69,41,31,-0.01480112758483687,0.03425007410023384,-0.02164988112430566,0.12251805054151915,-0.4321487755477824,0,12,1535
UNRECOVERED_ENTRY_FAILURE,293,2023-10-18 00:00:00+00:00,D2,ROBUSTNESS_2023,ETH-USDT,2023-10-16 07:00:00+00:00,2023-10-19 07:00:00+00:00,1585.69,41,31,-0.01480112758483687,0.03425007410023384,-0.02164988112430566,0.12251805054151915,-0.4321487755477824,0,12,1536
UNRECOVERED_ENTRY_FAILURE,466,2023-10-18 00:00:00+00:00,E2,ROBUSTNESS_2023,ETH-USDT,2023-10-16 07:00:00+00:00,2023-10-19 07:00:00+00:00,1585.69,41,31,-0.01480112758483687,0.03425007410023384,-0.02164988112430566,0.12251805054151915,-0.4321487755477824,0,12,1537
UNRECOVERED_ENTRY_FAILURE,294,2023-10-18 01:00:00+00:00,D2,ROBUSTNESS_2023,LTC-USDT,2023-10-16 07:00:00+00:00,2023-10-19 07:00:00+00:00,62.749,42,30,-0.011012127683309725,0.057212067124575716,-0.02232704903663807,0.1422560609096373,-0.19247910863509793,0,12,1538
ENTRY_RECLAIM_WITH_HIGH_PATH_POSITION_CONTROL,128,2023-10-21 16:00:00+00:00,C2,ROBUSTNESS_2023,ETH-USDT,2023-10-20 10:00:00+00:00,2023-10-27 10:00:00+00:00,1611.59,30,138,0.006589765386978197,0.011609652579130048,-0.01200677591695154,0.7874408828166061,0.5676109032602931,2,10,1539
ENTRY_RECLAIM_WITH_HIGH_PATH_POSITION_CONTROL,299,2023-10-21 16:00:00+00:00,D2,ROBUSTNESS_2023,ETH-USDT,2023-10-20 10:00:00+00:00,2023-10-27 10:00:00+00:00,1611.59,30,138,0.006589765386978197,0.011609652579130048,-0.01200677591695154,0.7874408828166061,0.5676109032602931,2,10,1540
ENTRY_RECLAIM_WITH_HIGH_PATH_POSITION_CONTROL,471,2023-10-21 16:00:00+00:00,E2,ROBUSTNESS_2023,ETH-USDT,2023-10-20 10:00:00+00:00,2023-10-27 10:00:00+00:00,1611.59,30,138,0.006589765386978197,0.011609652579130048,-0.01200677591695154,0.7874408828166061,0.5676109032602931,2,10,1541
PROFIT_GIVEBACK_FROM_PATH_PEAK,127,2023-10-24 17:00:00+00:00,C2,ROBUSTNESS_2023,XMR-USDT,2023-10-20 04:00:00+00:00,2023-10-27 04:00:00+00:00,153.09,109,59,0.030374289633548823,0.14501273760533007,-0.002090273695211975,0.22069271758436923,0.20945945945945918,12,0,1542
PROFIT_GIVEBACK_FROM_PATH_PEAK,130,2023-10-24 17:00:00+00:00,C2,ROBUSTNESS_2023,SHIB-USDT,2023-10-23 10:00:00+00:00,2023-10-30 10:00:00+00:00,7.256e-06,31,137,0.010749724366041935,0.06918412348401315,-0.017089305402425592,0.3226837060702884,0.15537848605577764,12,0,1543
PROFIT_GIVEBACK_FROM_PATH_PEAK,298,2023-10-24 17:00:00+00:00,D2,ROBUSTNESS_2023,XMR-USDT,2023-10-20 04:00:00+00:00,2023-10-27 04:00:00+00:00,153.09,109,59,0.030374289633548823,0.14501273760533007,-0.002090273695211975,0.22069271758436923,0.20945945945945918,12,0,1544
PROFIT_GIVEBACK_FROM_PATH_PEAK,470,2023-10-24 17:00:00+00:00,E2,ROBUSTNESS_2023,XMR-USDT,2023-10-20 04:00:00+00:00,2023-10-27 04:00:00+00:00,153.09,109,59,0.030374289633548823,0.14501273760533007,-0.002090273695211975,0.22069271758436923,0.20945945945945918,12,0,1545
PROFIT_GIVEBACK_FROM_PATH_PEAK,473,2023-10-24 17:00:00+00:00,E2,ROBUSTNESS_2023,SHIB-USDT,2023-10-23 10:00:00+00:00,2023-10-30 10:00:00+00:00,7.256e-06,31,137,0.010749724366041935,0.06918412348401315,-0.017089305402425592,0.3226837060702884,0.15537848605577764,12,0,1546
PROFIT_GIVEBACK_FROM_PATH_PEAK,130,2023-10-24 19:00:00+00:00,C2,ROBUSTNESS_2023,SHIB-USDT,2023-10-23 10:00:00+00:00,2023-10-30 10:00:00+00:00,7.256e-06,33,135,0.014470782800441118,0.06918412348401315,-0.017089305402425592,0.36581469648562465,0.20916334661354755,12,0,1547
PROFIT_GIVEBACK_FROM_PATH_PEAK,473,2023-10-24 19:00:00+00:00,E2,ROBUSTNESS_2023,SHIB-USDT,2023-10-23 10:00:00+00:00,2023-10-30 10:00:00+00:00,7.256e-06,33,135,0.014470782800441118,0.06918412348401315,-0.017089305402425592,0.36581469648562465,0.20916334661354755,12,0,1548
PROFIT_GIVEBACK_FROM_PATH_PEAK,127,2023-10-24 22:00:00+00:00,C2,ROBUSTNESS_2023,XMR-USDT,2023-10-20 04:00:00+00:00,2023-10-27 04:00:00+00:00,153.09,114,54,0.0359919001894311,0.14501273760533007,-0.002090273695211975,0.2588809946714038,0.24819819819819877,12,0,1549
PROFIT_GIVEBACK_FROM_PATH_PEAK,130,2023-10-24 22:00:00+00:00,C2,ROBUSTNESS_2023,SHIB-USDT,2023-10-23 10:00:00+00:00,2023-10-30 10:00:00+00:00,7.256e-06,36,132,0.012679162072767314,0.06918412348401315,-0.017089305402425592,0.3450479233226835,0.1832669322709158,12,0,1550
PROFIT_GIVEBACK_FROM_PATH_PEAK,298,2023-10-24 22:00:00+00:00,D2,ROBUSTNESS_2023,XMR-USDT,2023-10-20 04:00:00+00:00,2023-10-27 04:00:00+00:00,153.09,114,54,0.0359919001894311,0.14501273760533007,-0.002090273695211975,0.2588809946714038,0.24819819819819877,12,0,1551
PROFIT_GIVEBACK_FROM_PATH_PEAK,301,2023-10-24 22:00:00+00:00,D2,ROBUSTNESS_2023,LTC-USDT,2023-10-23 18:00:00+00:00,2023-10-30 18:00:00+00:00,67.045,28,140,0.018062495338951434,0.08679245283018866,-0.010560071593705644,0.29400949900413603,0.20811135934009264,12,0,1552
PROFIT_GIVEBACK_FROM_PATH_PEAK,470,2023-10-24 22:00:00+00:00,E2,ROBUSTNESS_2023,XMR-USDT,2023-10-20 04:00:00+00:00,2023-10-27 04:00:00+00:00,153.09,114,54,0.0359919001894311,0.14501273760533007,-0.002090273695211975,0.2588809946714038,0.24819819819819877,12,0,1553
PROFIT_GIVEBACK_FROM_PATH_PEAK,473,2023-10-24 22:00:00+00:00,E2,ROBUSTNESS_2023,SHIB-USDT,2023-10-23 10:00:00+00:00,2023-10-30 10:00:00+00:00,7.256e-06,36,132,0.012679162072767314,0.06918412348401315,-0.017089305402425592,0.3450479233226835,0.1832669322709158,12,0,1554
PROFIT_GIVEBACK_FROM_PATH_PEAK,127,2023-10-25 01:00:00+00:00,C2,ROBUSTNESS_2023,XMR-USDT,2023-10-20 04:00:00+00:00,2023-10-27 04:00:00+00:00,153.09,117,51,0.032203279116859385,0.14501273760533007,-0.002090273695211975,0.23312611012433432,0.2220720720720724,12,0,1555
PROFIT_GIVEBACK_FROM_PATH_PEAK,298,2023-10-25 01:00:00+00:00,D2,ROBUSTNESS_2023,XMR-USDT,2023-10-20 04:00:00+00:00,2023-10-27 04:00:00+00:00,153.09,117,51,0.032203279116859385,0.14501273760533007,-0.002090273695211975,0.23312611012433432,0.2220720720720724,12,0,1556
PROFIT_GIVEBACK_FROM_PATH_PEAK,470,2023-10-25 01:00:00+00:00,E2,ROBUSTNESS_2023,XMR-USDT,2023-10-20 04:00:00+00:00,2023-10-27 04:00:00+00:00,153.09,117,51,0.032203279116859385,0.14501273760533007,-0.002090273695211975,0.23312611012433432,0.2220720720720724,12,0,1557
PROFIT_GIVEBACK_FROM_PATH_PEAK,127,2023-10-25 04:00:00+00:00,C2,ROBUSTNESS_2023,XMR-USDT,2023-10-20 04:00:00+00:00,2023-10-27 04:00:00+00:00,153.09,120,48,0.030178326474622708,0.14501273760533007,-0.002090273695211975,0.21936056838365878,0.20810810810810787,12,0,1558
PROFIT_GIVEBACK_FROM_PATH_PEAK,298,2023-10-25 04:00:00+00:00,D2,ROBUSTNESS_2023,XMR-USDT,2023-10-20 04:00:00+00:00,2023-10-27 04:00:00+00:00,153.09,120,48,0.030178326474622708,0.14501273760533007,-0.002090273695211975,0.21936056838365878,0.20810810810810787,12,0,1559
PROFIT_GIVEBACK_FROM_PATH_PEAK,470,2023-10-25 04:00:00+00:00,E2,ROBUSTNESS_2023,XMR-USDT,2023-10-20 04:00:00+00:00,2023-10-27 04:00:00+00:00,153.09,120,48,0.030178326474622708,0.14501273760533007,-0.002090273695211975,0.21936056838365878,0.20810810810810787,12,0,1560
PROFIT_GIVEBACK_FROM_PATH_PEAK,130,2023-10-25 09:00:00+00:00,C2,ROBUSTNESS_2023,SHIB-USDT,2023-10-23 10:00:00+00:00,2023-10-30 10:00:00+00:00,7.256e-06,47,121,0.00950937155457554,0.06918412348401315,-0.017089305402425592,0.30830670926517634,0.13745019920318766,12,0,1561
PROFIT_GIVEBACK_FROM_PATH_PEAK,301,2023-10-25 09:00:00+00:00,D2,ROBUSTNESS_2023,LTC-USDT,2023-10-23 18:00:00+00:00,2023-10-30 18:00:00+00:00,67.045,39,129,0.017555373256767703,0.08679245283018866,-0.010560071593705644,0.288800367703384,0.2022684310018888,12,0,1562
PROFIT_GIVEBACK_FROM_PATH_PEAK,473,2023-10-25 09:00:00+00:00,E2,ROBUSTNESS_2023,SHIB-USDT,2023-10-23 10:00:00+00:00,2023-10-30 10:00:00+00:00,7.256e-06,47,121,0.00950937155457554,0.06918412348401315,-0.017089305402425592,0.30830670926517634,0.13745019920318766,12,0,1563
PROFIT_GIVEBACK_FROM_PATH_PEAK,127,2023-10-25 18:00:00+00:00,C2,ROBUSTNESS_2023,XMR-USDT,2023-10-20 04:00:00+00:00,2023-10-27 04:00:00+00:00,153.09,134,34,0.03429355281207136,0.14501273760533007,-0.002090273695211975,0.2473357015985795,0.2364864864864869,12,0,1564
PROFIT_GIVEBACK_FROM_PATH_PEAK,298,2023-10-25 18:00:00+00:00,D2,ROBUSTNESS_2023,XMR-USDT,2023-10-20 04:00:00+00:00,2023-10-27 04:00:00+00:00,153.09,134,34,0.03429355281207136,0.14501273760533007,-0.002090273695211975,0.2473357015985795,0.2364864864864869,12,0,1565
PROFIT_GIVEBACK_FROM_PATH_PEAK,470,2023-10-25 18:00:00+00:00,E2,ROBUSTNESS_2023,XMR-USDT,2023-10-20 04:00:00+00:00,2023-10-27 04:00:00+00:00,153.09,134,34,0.03429355281207136,0.14501273760533007,-0.002090273695211975,0.2473357015985795,0.2364864864864869,12,0,1566
PROFIT_GIVEBACK_FROM_PATH_PEAK,301,2023-10-25 22:00:00+00:00,D2,ROBUSTNESS_2023,LTC-USDT,2023-10-23 18:00:00+00:00,2023-10-30 18:00:00+00:00,67.045,52,116,0.01901707808188524,0.08679245283018866,-0.010560071593705644,0.3038149226290781,0.21910981268259086,12,0,1567
PROFIT_GIVEBACK_FROM_PATH_PEAK,301,2023-10-26 16:00:00+00:00,D2,ROBUSTNESS_2023,LTC-USDT,2023-10-23 18:00:00+00:00,2023-10-30 18:00:00+00:00,67.045,70,98,0.01824147960325151,0.08679245283018866,-0.012499067790290197,0.3095989184317263,0.21017356934181092,12,0,1568
PROFIT_GIVEBACK_FROM_PATH_PEAK,301,2023-10-27 02:00:00+00:00,D2,ROBUSTNESS_2023,LTC-USDT,2023-10-23 18:00:00+00:00,2023-10-30 18:00:00+00:00,67.045,80,88,0.02113505854276987,0.08679245283018866,-0.012499067790290197,0.3387411747033214,0.24351263103626158,12,0,1569
ADVERSE_PATH_DOMINANCE,302,2023-10-28 00:00:00+00:00,D2,ROBUSTNESS_2023,SOL-USDT,2023-10-26 22:00:00+00:00,2023-11-02 22:00:00+00:00,32.392,26,142,-0.025314892566065783,0.030130896517658545,-0.03602741417633992,0.1619225384974336,-0.8401639344262362,3,9,1570
PROFIT_GIVEBACK_FROM_PATH_PEAK,301,2023-10-28 02:00:00+00:00,D2,ROBUSTNESS_2023,LTC-USDT,2023-10-23 18:00:00+00:00,2023-10-30 18:00:00+00:00,67.045,104,64,0.008233276157804337,0.08679245283018866,-0.023342531135804312,0.2867009750812557,0.09486166007904999,4,8,1571
UNRECOVERED_ENTRY_FAILURE,302,2023-10-28 03:00:00+00:00,D2,ROBUSTNESS_2023,SOL-USDT,2023-10-26 22:00:00+00:00,2023-11-02 22:00:00+00:00,32.392,29,139,-0.013089651765868182,0.030130896517658545,-0.03602741417633992,0.34671021931871265,-0.43442622950820087,0,12,1572
ADVERSE_PATH_DOMINANCE,131,2023-10-28 14:00:00+00:00,C2,ROBUSTNESS_2023,SOL-USDT,2023-10-27 08:00:00+00:00,2023-10-30 08:00:00+00:00,32.877,30,42,-0.03427928338960373,0.014934452656872654,-0.05024789366426374,0.2449836677554815,-2.2953156822810525,0,12,1573
ADVERSE_PATH_DOMINANCE,302,2023-10-28 14:00:00+00:00,D2,ROBUSTNESS_2023,SOL-USDT,2023-10-26 22:00:00+00:00,2023-11-02 22:00:00+00:00,32.392,40,128,-0.019819708570017358,0.030130896517658545,-0.03602741417633992,0.2449836677554834,-0.6577868852459069,0,12,1574
ADVERSE_PATH_DOMINANCE,474,2023-10-28 14:00:00+00:00,E2,ROBUSTNESS_2023,SOL-USDT,2023-10-27 08:00:00+00:00,2023-10-30 08:00:00+00:00,32.877,30,42,-0.03427928338960373,0.014934452656872654,-0.05024789366426374,0.2449836677554815,-2.2953156822810525,0,12,1575
ADVERSE_PATH_DOMINANCE,131,2023-10-28 21:00:00+00:00,C2,ROBUSTNESS_2023,SOL-USDT,2023-10-27 08:00:00+00:00,2023-10-30 08:00:00+00:00,32.877,37,35,-0.03948048787906444,0.014934452656872654,-0.05024789366426374,0.16518898740083865,-2.64358452138492,0,12,1576
ADVERSE_PATH_DOMINANCE,302,2023-10-28 21:00:00+00:00,D2,ROBUSTNESS_2023,SOL-USDT,2023-10-26 22:00:00+00:00,2023-11-02 22:00:00+00:00,32.392,47,121,-0.025098789824648082,0.030130896517658545,-0.03602741417633992,0.16518898740084104,-0.8329918032786929,0,12,1577
ADVERSE_PATH_DOMINANCE,474,2023-10-28 21:00:00+00:00,E2,ROBUSTNESS_2023,SOL-USDT,2023-10-27 08:00:00+00:00,2023-10-30 08:00:00+00:00,32.877,37,35,-0.03948048787906444,0.014934452656872654,-0.05024789366426374,0.16518898740083865,-2.64358452138492,0,12,1578
ADVERSE_PATH_DOMINANCE,131,2023-10-29 00:00:00+00:00,C2,ROBUSTNESS_2023,SOL-USDT,2023-10-27 08:00:00+00:00,2023-10-30 08:00:00+00:00,32.877,40,32,-0.03820299905709168,0.014934452656872654,-0.05024789366426374,0.18478768082127656,-2.5580448065173065,0,12,1579
ADVERSE_PATH_DOMINANCE,302,2023-10-29 00:00:00+00:00,D2,ROBUSTNESS_2023,SOL-USDT,2023-10-26 22:00:00+00:00,2023-11-02 22:00:00+00:00,32.392,50,118,-0.023802173376142433,0.030130896517658545,-0.03602741417633992,0.18478768082127736,-0.789959016393452,0,12,1580
ADVERSE_PATH_DOMINANCE,474,2023-10-29 00:00:00+00:00,E2,ROBUSTNESS_2023,SOL-USDT,2023-10-27 08:00:00+00:00,2023-10-30 08:00:00+00:00,32.877,40,32,-0.03820299905709168,0.014934452656872654,-0.05024789366426374,0.18478768082127656,-2.5580448065173065,0,12,1581
ADVERSE_PATH_DOMINANCE,131,2023-10-29 05:00:00+00:00,C2,ROBUSTNESS_2023,SOL-USDT,2023-10-27 08:00:00+00:00,2023-10-30 08:00:00+00:00,32.877,45,27,-0.03978465188429614,0.014934452656872654,-0.05024789366426374,0.16052263182454254,-2.6639511201629293,0,12,1582
ADVERSE_PATH_DOMINANCE,302,2023-10-29 05:00:00+00:00,D2,ROBUSTNESS_2023,SOL-USDT,2023-10-26 22:00:00+00:00,2023-11-02 22:00:00+00:00,32.392,55,113,-0.025407508026673353,0.030130896517658545,-0.03602741417633992,0.16052263182454493,-0.84323770491804,0,12,1583
ADVERSE_PATH_DOMINANCE,474,2023-10-29 05:00:00+00:00,E2,ROBUSTNESS_2023,SOL-USDT,2023-10-27 08:00:00+00:00,2023-10-30 08:00:00+00:00,32.877,45,27,-0.03978465188429614,0.014934452656872654,-0.05024789366426374,0.16052263182454254,-2.6639511201629293,0,12,1584
UNRECOVERED_ENTRY_FAILURE,303,2023-10-29 11:00:00+00:00,D2,ROBUSTNESS_2023,XMR-USDT,2023-10-28 10:00:00+00:00,2023-11-04 10:00:00+00:00,162.23,25,143,-0.004129938975528491,0.005301115699932302,-0.014485606854465871,0.5233644859813094,-0.7790697674418298,0,12,1585
PROFIT_GIVEBACK_FROM_PATH_PEAK,301,2023-10-29 15:00:00+00:00,D2,ROBUSTNESS_2023,LTC-USDT,2023-10-23 18:00:00+00:00,2023-10-30 18:00:00+00:00,67.045,141,27,0.01757028861212606,0.08679245283018866,-0.023342531135804312,0.37147887323943557,0.20244028183536553,12,0,1586
ENTRY_RECLAIM_WITH_HIGH_PATH_POSITION_CONTROL,303,2023-10-29 15:00:00+00:00,D2,ROBUSTNESS_2023,XMR-USDT,2023-10-28 10:00:00+00:00,2023-11-04 10:00:00+00:00,162.23,29,139,0.002095789927880176,0.005362756580163941,-0.014485606854465871,0.8354037267080757,0.3908045977011523,2,10,1587
ENTRY_RECLAIM_WITH_HIGH_PATH_POSITION_CONTROL,302,2023-10-29 19:00:00+00:00,D2,ROBUSTNESS_2023,SOL-USDT,2023-10-26 22:00:00+00:00,2023-11-02 22:00:00+00:00,32.392,69,99,0.016300321066930135,0.030130896517658545,-0.03602741417633992,0.7909472701819902,0.5409836065573804,5,7,1588
ENTRY_RECLAIM_WITH_HIGH_PATH_POSITION_CONTROL,302,2023-10-30 00:00:00+00:00,D2,ROBUSTNESS_2023,SOL-USDT,2023-10-26 22:00:00+00:00,2023-11-02 22:00:00+00:00,32.392,74,94,0.017411706594220755,0.030130896517658545,-0.03602741417633992,0.8077461502566509,0.5778688524590176,10,2,1589
PROFIT_GIVEBACK_FROM_PATH_PEAK,303,2023-10-30 07:00:00+00:00,D2,ROBUSTNESS_2023,XMR-USDT,2023-10-28 10:00:00+00:00,2023-11-04 10:00:00+00:00,162.23,45,123,0.0205264131171794,0.10337175614867777,-0.014485606854465871,0.2970711297071137,0.19856887298747852,12,0,1590
ADVERSE_PATH_DOMINANCE,133,2023-11-01 16:00:00+00:00,C2,ROBUSTNESS_2023,ETH-USDT,2023-10-30 10:00:00+00:00,2023-11-06 10:00:00+00:00,1819.06,54,114,-0.01810825371345648,0.005805196090288289,-0.022060844612052266,0.14184257249950102,-3.11931818181825,0,12,1591
ADVERSE_PATH_DOMINANCE,304,2023-11-01 16:00:00+00:00,D2,ROBUSTNESS_2023,ETH-USDT,2023-10-30 10:00:00+00:00,2023-11-06 10:00:00+00:00,1819.06,54,114,-0.01810825371345648,0.005805196090288289,-0.022060844612052266,0.14184257249950102,-3.11931818181825,0,12,1592
ADVERSE_PATH_DOMINANCE,476,2023-11-01 16:00:00+00:00,E2,ROBUSTNESS_2023,ETH-USDT,2023-10-30 10:00:00+00:00,2023-11-06 10:00:00+00:00,1819.06,54,114,-0.01810825371345648,0.005805196090288289,-0.022060844612052266,0.14184257249950102,-3.11931818181825,0,12,1593
ENTRY_RECLAIM_WITH_HIGH_PATH_POSITION_CONTROL,133,2023-11-01 20:00:00+00:00,C2,ROBUSTNESS_2023,ETH-USDT,2023-10-30 10:00:00+00:00,2023-11-06 10:00:00+00:00,1819.06,58,110,0.0006761734082438853,0.007520367662419147,-0.022060844612052266,0.7686303661029538,0.08991228070176216,1,11,1594
