comparison,variant,baseline,decision_time,year,scope,top_n,left_eligible_count,right_eligible_count,eligible_count_difference,exact_match,jaccard,overlap_count,symmetric_difference_size,substitution_count,added_assets,removed_assets,rank_displacement_common,spearman_common,turnover_difference,concentration_hhi_difference,top_10_share_difference
A2_vs_C2,A2,C2,2023-09-04T00:00:00+00:00,2023,POST_WARMUP,30,25,310,-285,False,0.14583333333333334,7,41,41.0,ACS-USDT;ARPA-USDT;ATOM-USDT;CELR-USDT;CRO-USDT;DOT-USDT;FTT-USDT;KCS-USDT;LUNA-USDT;ONE-USDT;POLS-USDT;QI-USDT;RPL-USDT;SUKU-USDT;WIN-USDT;XEM-USDT;XTZ-USDT;ZEC-USDT,APE-USDT;ARB-USDT;BNB-USDT;DOGE-USDT;GRAM-USDT;HBAR-USDT;INJ-USDT;KAS-USDT;LINK-USDT;LTC-USDT;LUNC-USDT;NAKA-USDT;OP-USDT;PEPE-USDT;RUNE-USDT;SHIB-USDT;SUI-USDT;TRX-USDT;XDC-USDT;XLM-USDT;XMR-USDT;XRP-USDT;YGG-USDT,98.48,0.9652679029181065,-277,0.3076577467815451,0.31033099224750615
A2_vs_C2,A2,C2,2023-09-04T00:00:00+00:00,2023,POST_WARMUP,HYSTERESIS,25,310,-285,False,0.3333333333333333,3,6,3.0,ADA;ALGO;AVAX,LTC;SHIB;XRP,98.48,0.9652679029181065,0,0.0,0.0
B2_vs_C2,B2,C2,2023-09-04T00:00:00+00:00,2023,POST_WARMUP,4,261,310,-49,True,1.0,4,0,0.0,,,24.421455938697317,0.9996851444521591,-47,0.025251639837408926,0.05618142875922372
B2_vs_C2,B2,C2,2023-09-04T00:00:00+00:00,2023,POST_WARMUP,6,261,310,-49,True,1.0,6,0,0.0,,,24.421455938697317,0.9996851444521591,-47,0.025251639837408926,0.05618142875922372
B2_vs_C2,B2,C2,2023-09-04T00:00:00+00:00,2023,POST_WARMUP,8,261,310,-49,False,0.7777777777777778,7,2,1.0,DOGE-USDT,PEPE-USDT,24.421455938697317,0.9996851444521591,-47,0.025251639837408926,0.05618142875922372
B2_vs_C2,B2,C2,2023-09-04T00:00:00+00:00,2023,POST_WARMUP,10,261,310,-49,False,0.6666666666666666,8,4,2.0,BNB-USDT;HBAR-USDT,GRAM-USDT;PEPE-USDT,24.421455938697317,0.9996851444521591,-47,0.025251639837408926,0.05618142875922372
B2_vs_C2,B2,C2,2023-09-04T00:00:00+00:00,2023,POST_WARMUP,30,261,310,-49,False,0.7142857142857143,25,10,5.0,AKT-USDT;ATOM-USDT;CRV-USDT;DOT-USDT;FET-USDT,GRAM-USDT;KAS-USDT;PEPE-USDT;SUI-USDT;XLM-USDT,24.421455938697317,0.9996851444521591,-47,0.025251639837408926,0.05618142875922372
B2_vs_C2,B2,C2,2023-09-04T00:00:00+00:00,2023,POST_WARMUP,HYSTERESIS,261,310,-49,False,0.7142857142857143,5,2,1.0,XMR,SHIB,24.421455938697317,0.9996851444521591,0,0.0,0.0
D2_vs_C2,D2,C2,2023-09-04T00:00:00+00:00,2023,POST_WARMUP,4,260,310,-50,True,1.0,4,0,0.0,,,24.746153846153845,0.9997321408574635,-48,0.025311437534803236,0.05634056974239976
D2_vs_C2,D2,C2,2023-09-04T00:00:00+00:00,2023,POST_WARMUP,6,260,310,-50,True,1.0,6,0,0.0,,,24.746153846153845,0.9997321408574635,-48,0.025311437534803236,0.05634056974239976
D2_vs_C2,D2,C2,2023-09-04T00:00:00+00:00,2023,POST_WARMUP,8,260,310,-50,False,0.7777777777777778,7,2,1.0,DOGE-USDT,PEPE-USDT,24.746153846153845,0.9997321408574635,-48,0.025311437534803236,0.05634056974239976
D2_vs_C2,D2,C2,2023-09-04T00:00:00+00:00,2023,POST_WARMUP,10,260,310,-50,False,0.6666666666666666,8,4,2.0,BNB-USDT;HBAR-USDT,GRAM-USDT;PEPE-USDT,24.746153846153845,0.9997321408574635,-48,0.025311437534803236,0.05634056974239976
D2_vs_C2,D2,C2,2023-09-04T00:00:00+00:00,2023,POST_WARMUP,30,260,310,-50,False,0.7142857142857143,25,10,5.0,AKT-USDT;ATOM-USDT;CRV-USDT;DOT-USDT;FET-USDT,GRAM-USDT;KAS-USDT;PEPE-USDT;SUI-USDT;XLM-USDT,24.746153846153845,0.9997321408574635,-48,0.025311437534803236,0.05634056974239976
D2_vs_C2,D2,C2,2023-09-04T00:00:00+00:00,2023,POST_WARMUP,HYSTERESIS,260,310,-50,False,0.7142857142857143,5,2,1.0,XMR,SHIB,24.746153846153845,0.9997321408574635,0,0.0,0.0
A2_vs_C2,A2,C2,2023-09-11T00:00:00+00:00,2023,POST_WARMUP,4,25,310,-285,False,0.6,3,2,1.0,ADA-USDT,XRP-USDT,98.12,0.9652041190230145,-285,0.3167939137722501,0.3013907674765661
A2_vs_C2,A2,C2,2023-09-11T00:00:00+00:00,2023,POST_WARMUP,6,25,310,-285,False,0.3333333333333333,3,6,3.0,ADA-USDT;AVAX-USDT;BCH-USDT,PEPE-USDT;XMR-USDT;XRP-USDT,98.12,0.9652041190230145,-285,0.3167939137722501,0.3013907674765661
A2_vs_C2,A2,C2,2023-09-11T00:00:00+00:00,2023,POST_WARMUP,8,25,310,-285,False,0.23076923076923078,3,10,5.0,ADA-USDT;ALGO-USDT;ATOM-USDT;AVAX-USDT;BCH-USDT,GRAM-USDT;PEPE-USDT;SHIB-USDT;XMR-USDT;XRP-USDT,98.12,0.9652041190230145,-285,0.3167939137722501,0.3013907674765661
A2_vs_C2,A2,C2,2023-09-11T00:00:00+00:00,2023,POST_WARMUP,10,25,310,-285,False,0.17647058823529413,3,14,7.0,ADA-USDT;ALGO-USDT;ATOM-USDT;AVAX-USDT;BCH-USDT;DOT-USDT;ZEC-USDT,GRAM-USDT;KAS-USDT;LTC-USDT;PEPE-USDT;SHIB-USDT;XMR-USDT;XRP-USDT,98.12,0.9652041190230145,-285,0.3167939137722501,0.3013907674765661
A2_vs_C2,A2,C2,2023-09-11T00:00:00+00:00,2023,POST_WARMUP,30,25,310,-285,False,0.1702127659574468,8,39,39.0,ACS-USDT;ARPA-USDT;CELR-USDT;CRO-USDT;DOT-USDT;FTT-USDT;KCS-USDT;LUNA-USDT;ONE-USDT;POLS-USDT;QI-USDT;RPL-USDT;SUKU-USDT;WIN-USDT;XEM-USDT;XTZ-USDT;ZEC-USDT,AKT-USDT;APE-USDT;ARB-USDT;BNB-USDT;DOGE-USDT;FET-USDT;GRAM-USDT;HBAR-USDT;INJ-USDT;KAS-USDT;LINK-USDT;LTC-USDT;LUNC-USDT;NAKA-USDT;PEPE-USDT;RUNE-USDT;SHIB-USDT;SUI-USDT;TRX-USDT;XLM-USDT;XMR-USDT;XRP-USDT,98.12,0.9652041190230145,-280,0.3167939137722501,0.3013907674765661
A2_vs_C2,A2,C2,2023-09-11T00:00:00+00:00,2023,POST_WARMUP,HYSTERESIS,25,310,-285,False,0.3333333333333333,3,6,3.0,ADA;ALGO;AVAX,SHIB;XMR;XRP,98.12,0.9652041190230145,-2,0.0,0.0
B2_vs_C2,B2,C2,2023-09-11T00:00:00+00:00,2023,POST_WARMUP,4,261,310,-49,True,1.0,4,0,0.0,,,24.467432950191572,0.9996809683829435,-49,0.02974262256386276,0.0520352164739416
B2_vs_C2,B2,C2,2023-09-11T00:00:00+00:00,2023,POST_WARMUP,6,261,310,-49,False,0.7142857142857143,5,2,1.0,SHIB-USDT,PEPE-USDT,24.467432950191572,0.9996809683829435,-49,0.02974262256386276,0.0520352164739416
B2_vs_C2,B2,C2,2023-09-11T00:00:00+00:00,2023,POST_WARMUP,8,261,310,-49,False,0.6,6,4,2.0,DOGE-USDT;LTC-USDT,GRAM-USDT;PEPE-USDT,24.467432950191572,0.9996809683829435,-49,0.02974262256386276,0.0520352164739416
B2_vs_C2,B2,C2,2023-09-11T00:00:00+00:00,2023,POST_WARMUP,10,261,310,-49,False,0.5384615384615384,7,6,3.0,BNB-USDT;DOGE-USDT;HBAR-USDT,GRAM-USDT;KAS-USDT;PEPE-USDT,24.467432950191572,0.9996809683829435,-49,0.02974262256386276,0.0520352164739416
B2_vs_C2,B2,C2,2023-09-11T00:00:00+00:00,2023,POST_WARMUP,30,261,310,-49,False,0.7142857142857143,25,10,5.0,DOT-USDT;DYDX-USDT;OP-USDT;XDC-USDT;YGG-USDT,GRAM-USDT;KAS-USDT;PEPE-USDT;SUI-USDT;XLM-USDT,24.467432950191572,0.9996809683829435,-49,0.02974262256386276,0.0520352164739416
B2_vs_C2,B2,C2,2023-09-11T00:00:00+00:00,2023,POST_WARMUP,HYSTERESIS,261,310,-49,False,0.7142857142857143,5,2,1.0,LTC,SHIB,24.467432950191572,0.9996809683829435,-2,0.0,0.0
D2_vs_C2,D2,C2,2023-09-11T00:00:00+00:00,2023,POST_WARMUP,4,260,310,-50,True,1.0,4,0,0.0,,,24.815384615384616,0.9997109265235107,-50,0.029816527557920497,0.05220518546820263
D2_vs_C2,D2,C2,2023-09-11T00:00:00+00:00,2023,POST_WARMUP,6,260,310,-50,False,0.7142857142857143,5,2,1.0,SHIB-USDT,PEPE-USDT,24.815384615384616,0.9997109265235107,-50,0.029816527557920497,0.05220518546820263
D2_vs_C2,D2,C2,2023-09-11T00:00:00+00:00,2023,POST_WARMUP,8,260,310,-50,False,0.6,6,4,2.0,DOGE-USDT;LTC-USDT,GRAM-USDT;PEPE-USDT,24.815384615384616,0.9997109265235107,-50,0.029816527557920497,0.05220518546820263
D2_vs_C2,D2,C2,2023-09-11T00:00:00+00:00,2023,POST_WARMUP,10,260,310,-50,False,0.5384615384615384,7,6,3.0,BNB-USDT;DOGE-USDT;HBAR-USDT,GRAM-USDT;KAS-USDT;PEPE-USDT,24.815384615384616,0.9997109265235107,-50,0.029816527557920497,0.05220518546820263
D2_vs_C2,D2,C2,2023-09-11T00:00:00+00:00,2023,POST_WARMUP,30,260,310,-50,False,0.7142857142857143,25,10,5.0,DOT-USDT;DYDX-USDT;OP-USDT;XDC-USDT;YGG-USDT,GRAM-USDT;KAS-USDT;PEPE-USDT;SUI-USDT;XLM-USDT,24.815384615384616,0.9997109265235107,-50,0.029816527557920497,0.05220518546820263
D2_vs_C2,D2,C2,2023-09-11T00:00:00+00:00,2023,POST_WARMUP,HYSTERESIS,260,310,-50,False,0.7142857142857143,5,2,1.0,LTC,SHIB,24.815384615384616,0.9997109265235107,-2,0.0,0.0
A2_vs_C2,A2,C2,2023-09-18T00:00:00+00:00,2023,POST_WARMUP,4,25,310,-285,False,0.6,3,2,1.0,ADA-USDT,XRP-USDT,96.6,0.9639321949158055,-285,0.31537707219183825,0.2882752955201252
A2_vs_C2,A2,C2,2023-09-18T00:00:00+00:00,2023,POST_WARMUP,6,25,310,-285,False,0.3333333333333333,3,6,3.0,ADA-USDT;AVAX-USDT;BCH-USDT,GRAM-USDT;XMR-USDT;XRP-USDT,96.6,0.9639321949158055,-285,0.31537707219183825,0.2882752955201252
A2_vs_C2,A2,C2,2023-09-18T00:00:00+00:00,2023,POST_WARMUP,8,25,310,-285,False,0.23076923076923078,3,10,5.0,ADA-USDT;ATOM-USDT;AVAX-USDT;BCH-USDT;DOT-USDT,GRAM-USDT;PEPE-USDT;SHIB-USDT;XMR-USDT;XRP-USDT,96.6,0.9639321949158055,-285,0.31537707219183825,0.2882752955201252
A2_vs_C2,A2,C2,2023-09-18T00:00:00+00:00,2023,POST_WARMUP,10,25,310,-285,False,0.17647058823529413,3,14,7.0,ADA-USDT;ALGO-USDT;ATOM-USDT;AVAX-USDT;BCH-USDT;DOT-USDT;ZEC-USDT,GRAM-USDT;LTC-USDT;PEPE-USDT;SHIB-USDT;XLM-USDT;XMR-USDT;XRP-USDT,96.6,0.9639321949158055,-285,0.31537707219183825,0.2882752955201252
A2_vs_C2,A2,C2,2023-09-18T00:00:00+00:00,2023,POST_WARMUP,30,25,310,-285,False,0.1702127659574468,8,39,39.0,ACS-USDT;ALGO-USDT;ARPA-USDT;CELR-USDT;CRO-USDT;FTT-USDT;KCS-USDT;LUNA-USDT;ONE-USDT;POLS-USDT;QI-USDT;RPL-USDT;SUKU-USDT;WIN-USDT;XEM-USDT;XTZ-USDT;ZEC-USDT,APE-USDT;ARB-USDT;BNB-USDT;DOGE-USDT;FET-USDT;GRAM-USDT;HBAR-USDT;INJ-USDT;KAS-USDT;LINK-USDT;LTC-USDT;LUNC-USDT;NAKA-USDT;PEPE-USDT;RUNE-USDT;SHIB-USDT;SUI-USDT;TRX-USDT;XDC-USDT;XLM-USDT;XMR-USDT;XRP-USDT,96.6,0.9639321949158055,-280,0.31537707219183825,0.2882752955201252
A2_vs_C2,A2,C2,2023-09-18T00:00:00+00:00,2023,POST_WARMUP,HYSTERESIS,25,310,-285,False,0.3333333333333333,3,6,3.0,ADA;AVAX;BCH,SHIB;XMR;XRP,96.6,0.9639321949158055,2,0.0,0.0
B2_vs_C2,B2,C2,2023-09-18T00:00:00+00:00,2023,POST_WARMUP,4,261,310,-49,True,1.0,4,0,0.0,,,24.831417624521073,0.9997513252945112,-49,0.03366024925550182,0.05136078059650606
B2_vs_C2,B2,C2,2023-09-18T00:00:00+00:00,2023,POST_WARMUP,6,261,310,-49,False,0.7142857142857143,5,2,1.0,SHIB-USDT,GRAM-USDT,24.831417624521073,0.9997513252945112,-49,0.03366024925550182,0.05136078059650606
B2_vs_C2,B2,C2,2023-09-18T00:00:00+00:00,2023,POST_WARMUP,8,261,310,-49,False,0.6,6,4,2.0,DOGE-USDT;LTC-USDT,GRAM-USDT;PEPE-USDT,24.831417624521073,0.9997513252945112,-49,0.03366024925550182,0.05136078059650606
B2_vs_C2,B2,C2,2023-09-18T00:00:00+00:00,2023,POST_WARMUP,10,261,310,-49,False,0.5384615384615384,7,6,3.0,ADA-USDT;BNB-USDT;DOGE-USDT,GRAM-USDT;PEPE-USDT;XLM-USDT,24.831417624521073,0.9997513252945112,-49,0.03366024925550182,0.05136078059650606
B2_vs_C2,B2,C2,2023-09-18T00:00:00+00:00,2023,POST_WARMUP,30,261,310,-49,False,0.7142857142857143,25,10,5.0,ALGO-USDT;CFX-USDT;DYDX-USDT;OP-USDT;ROUTE-USDT,GRAM-USDT;KAS-USDT;PEPE-USDT;SUI-USDT;XLM-USDT,24.831417624521073,0.9997513252945112,-49,0.03366024925550182,0.05136078059650606
B2_vs_C2,B2,C2,2023-09-18T00:00:00+00:00,2023,POST_WARMUP,HYSTERESIS,261,310,-49,False,0.7142857142857143,5,2,1.0,LTC,SHIB,24.831417624521073,0.9997513252945112,0,0.0,0.0
D2_vs_C2,D2,C2,2023-09-18T00:00:00+00:00,2023,POST_WARMUP,4,260,310,-50,True,1.0,4,0,0.0,,,25.192307692307693,0.9997782311336694,-50,0.03374875651103454,0.05154159507555678
D2_vs_C2,D2,C2,2023-09-18T00:00:00+00:00,2023,POST_WARMUP,6,260,310,-50,False,0.7142857142857143,5,2,1.0,SHIB-USDT,GRAM-USDT,25.192307692307693,0.9997782311336694,-50,0.03374875651103454,0.05154159507555678
D2_vs_C2,D2,C2,2023-09-18T00:00:00+00:00,2023,POST_WARMUP,8,260,310,-50,False,0.6,6,4,2.0,DOGE-USDT;LTC-USDT,GRAM-USDT;PEPE-USDT,25.192307692307693,0.9997782311336694,-50,0.03374875651103454,0.05154159507555678
D2_vs_C2,D2,C2,2023-09-18T00:00:00+00:00,2023,POST_WARMUP,10,260,310,-50,False,0.5384615384615384,7,6,3.0,ADA-USDT;BNB-USDT;DOGE-USDT,GRAM-USDT;PEPE-USDT;XLM-USDT,25.192307692307693,0.9997782311336694,-50,0.03374875651103454,0.05154159507555678
D2_vs_C2,D2,C2,2023-09-18T00:00:00+00:00,2023,POST_WARMUP,30,260,310,-50,False,0.7142857142857143,25,10,5.0,ALGO-USDT;CFX-USDT;DYDX-USDT;OP-USDT;ROUTE-USDT,GRAM-USDT;KAS-USDT;PEPE-USDT;SUI-USDT;XLM-USDT,25.192307692307693,0.9997782311336694,-50,0.03374875651103454,0.05154159507555678
D2_vs_C2,D2,C2,2023-09-18T00:00:00+00:00,2023,POST_WARMUP,HYSTERESIS,260,310,-50,False,0.7142857142857143,5,2,1.0,LTC,SHIB,25.192307692307693,0.9997782311336694,0,0.0,0.0
A2_vs_C2,A2,C2,2023-09-25T00:00:00+00:00,2023,POST_WARMUP,4,25,310,-285,False,0.6,3,2,1.0,BCH-USDT,XRP-USDT,95.44,0.9637101679386557,-285,0.33369531404039765,0.27970256761202994
A2_vs_C2,A2,C2,2023-09-25T00:00:00+00:00,2023,POST_WARMUP,6,25,310,-285,False,0.3333333333333333,3,6,3.0,ADA-USDT;AVAX-USDT;BCH-USDT,GRAM-USDT;XMR-USDT;XRP-USDT,95.44,0.9637101679386557,-285,0.33369531404039765,0.27970256761202994
A2_vs_C2,A2,C2,2023-09-25T00:00:00+00:00,2023,POST_WARMUP,8,25,310,-285,False,0.23076923076923078,3,10,5.0,ADA-USDT;ATOM-USDT;AVAX-USDT;BCH-USDT;DOT-USDT,GRAM-USDT;LTC-USDT;SHIB-USDT;XMR-USDT;XRP-USDT,95.44,0.9637101679386557,-285,0.33369531404039765,0.27970256761202994
A2_vs_C2,A2,C2,2023-09-25T00:00:00+00:00,2023,POST_WARMUP,10,25,310,-285,False,0.17647058823529413,3,14,7.0,ADA-USDT;ALGO-USDT;ATOM-USDT;AVAX-USDT;BCH-USDT;DOT-USDT;ZEC-USDT,GRAM-USDT;KAS-USDT;LTC-USDT;PEPE-USDT;SHIB-USDT;XMR-USDT;XRP-USDT,95.44,0.9637101679386557,-285,0.33369531404039765,0.27970256761202994
A2_vs_C2,A2,C2,2023-09-25T00:00:00+00:00,2023,POST_WARMUP,30,25,310,-285,False,0.1702127659574468,8,39,39.0,ACS-USDT;ALGO-USDT;ARPA-USDT;CELR-USDT;CRO-USDT;FTT-USDT;KCS-USDT;LUNA-USDT;ONE-USDT;POLS-USDT;QI-USDT;RPL-USDT;SUKU-USDT;WIN-USDT;XEM-USDT;XTZ-USDT;ZEC-USDT,APE-USDT;ARB-USDT;BNB-USDT;DOGE-USDT;GRAM-USDT;HBAR-USDT;INJ-USDT;KAS-USDT;LINK-USDT;LTC-USDT;LUNC-USDT;NAKA-USDT;PEPE-USDT;ROUTE-USDT;RUNE-USDT;SHIB-USDT;SUI-USDT;TRX-USDT;XDC-USDT;XLM-USDT;XMR-USDT;XRP-USDT,95.44,0.9637101679386557,-280,0.33369531404039765,0.27970256761202994
A2_vs_C2,A2,C2,2023-09-25T00:00:00+00:00,2023,POST_WARMUP,HYSTERESIS,25,310,-285,False,0.3333333333333333,3,6,3.0,ADA;AVAX;BCH,SHIB;XMR;XRP,95.44,0.9637101679386557,0,0.0,0.0
B2_vs_C2,B2,C2,2023-09-25T00:00:00+00:00,2023,POST_WARMUP,4,261,310,-49,True,1.0,4,0,0.0,,,25.559386973180075,0.9997416443783663,-49,0.036927068986479766,0.048117052487650414
B2_vs_C2,B2,C2,2023-09-25T00:00:00+00:00,2023,POST_WARMUP,6,261,310,-49,False,0.7142857142857143,5,2,1.0,SHIB-USDT,GRAM-USDT,25.559386973180075,0.9997416443783663,-49,0.036927068986479766,0.048117052487650414
B2_vs_C2,B2,C2,2023-09-25T00:00:00+00:00,2023,POST_WARMUP,8,261,310,-49,False,0.7777777777777778,7,2,1.0,DOGE-USDT,GRAM-USDT,25.559386973180075,0.9997416443783663,-49,0.036927068986479766,0.048117052487650414
B2_vs_C2,B2,C2,2023-09-25T00:00:00+00:00,2023,POST_WARMUP,10,261,310,-49,False,0.5384615384615384,7,6,3.0,BNB-USDT;DOGE-USDT;NAKA-USDT,GRAM-USDT;KAS-USDT;PEPE-USDT,25.559386973180075,0.9997416443783663,-49,0.036927068986479766,0.048117052487650414
B2_vs_C2,B2,C2,2023-09-25T00:00:00+00:00,2023,POST_WARMUP,30,261,310,-49,False,0.7142857142857143,25,10,5.0,ALGO-USDT;CFX-USDT;CRV-USDT;DYDX-USDT;FET-USDT,GRAM-USDT;KAS-USDT;PEPE-USDT;SUI-USDT;XLM-USDT,25.559386973180075,0.9997416443783663,-49,0.036927068986479766,0.048117052487650414
B2_vs_C2,B2,C2,2023-09-25T00:00:00+00:00,2023,POST_WARMUP,HYSTERESIS,261,310,-49,False,0.7142857142857143,5,2,1.0,LTC,SHIB,25.559386973180075,0.9997416443783663,0,0.0,0.0
D2_vs_C2,D2,C2,2023-09-25T00:00:00+00:00,2023,POST_WARMUP,4,260,310,-50,True,1.0,4,0,0.0,,,25.911538461538463,0.9997541180276237,-50,0.03702258541437989,0.04829462002078577
D2_vs_C2,D2,C2,2023-09-25T00:00:00+00:00,2023,POST_WARMUP,6,260,310,-50,False,0.7142857142857143,5,2,1.0,SHIB-USDT,GRAM-USDT,25.911538461538463,0.9997541180276237,-50,0.03702258541437989,0.04829462002078577
D2_vs_C2,D2,C2,2023-09-25T00:00:00+00:00,2023,POST_WARMUP,8,260,310,-50,False,0.7777777777777778,7,2,1.0,DOGE-USDT,GRAM-USDT,25.911538461538463,0.9997541180276237,-50,0.03702258541437989,0.04829462002078577
D2_vs_C2,D2,C2,2023-09-25T00:00:00+00:00,2023,POST_WARMUP,10,260,310,-50,False,0.5384615384615384,7,6,3.0,BNB-USDT;DOGE-USDT;NAKA-USDT,GRAM-USDT;KAS-USDT;PEPE-USDT,25.911538461538463,0.9997541180276237,-50,0.03702258541437989,0.04829462002078577
D2_vs_C2,D2,C2,2023-09-25T00:00:00+00:00,2023,POST_WARMUP,30,260,310,-50,False,0.7142857142857143,25,10,5.0,ALGO-USDT;CFX-USDT;CRV-USDT;DYDX-USDT;FET-USDT,GRAM-USDT;KAS-USDT;PEPE-USDT;SUI-USDT;XLM-USDT,25.911538461538463,0.9997541180276237,-50,0.03702258541437989,0.04829462002078577
D2_vs_C2,D2,C2,2023-09-25T00:00:00+00:00,2023,POST_WARMUP,HYSTERESIS,260,310,-50,False,0.7142857142857143,5,2,1.0,LTC,SHIB,25.911538461538463,0.9997541180276237,0,0.0,0.0
A2_vs_C2,A2,C2,2023-10-02T00:00:00+00:00,2023,POST_WARMUP,4,25,313,-288,False,0.6,3,2,1.0,BCH-USDT,XRP-USDT,95.76,0.9590541910044638,-285,0.33749202594959593,0.2826933568833865
A2_vs_C2,A2,C2,2023-10-02T00:00:00+00:00,2023,POST_WARMUP,6,25,313,-288,False,0.3333333333333333,3,6,3.0,ADA-USDT;AVAX-USDT;BCH-USDT,GRAM-USDT;XMR-USDT;XRP-USDT,95.76,0.9590541910044638,-285,0.33749202594959593,0.2826933568833865
A2_vs_C2,A2,C2,2023-10-02T00:00:00+00:00,2023,POST_WARMUP,8,25,313,-288,False,0.23076923076923078,3,10,5.0,ADA-USDT;ATOM-USDT;AVAX-USDT;BCH-USDT;DOT-USDT,GRAM-USDT;LTC-USDT;SHIB-USDT;XMR-USDT;XRP-USDT,95.76,0.9590541910044638,-285,0.33749202594959593,0.2826933568833865
A2_vs_C2,A2,C2,2023-10-02T00:00:00+00:00,2023,POST_WARMUP,10,25,313,-288,False,0.17647058823529413,3,14,7.0,ADA-USDT;ALGO-USDT;ATOM-USDT;AVAX-USDT;BCH-USDT;DOT-USDT;LUNA-USDT,GRAM-USDT;KAS-USDT;LINK-USDT;LTC-USDT;SHIB-USDT;XMR-USDT;XRP-USDT,95.76,0.9590541910044638,-285,0.33749202594959593,0.2826933568833865
A2_vs_C2,A2,C2,2023-10-02T00:00:00+00:00,2023,POST_WARMUP,30,25,313,-288,False,0.1702127659574468,8,39,39.0,ACS-USDT;ALGO-USDT;ARPA-USDT;CELR-USDT;CRO-USDT;FTT-USDT;KCS-USDT;LUNA-USDT;ONE-USDT;POLS-USDT;QI-USDT;RPL-USDT;SUKU-USDT;WIN-USDT;XEM-USDT;XTZ-USDT;ZEC-USDT,APE-USDT;ARB-USDT;BNB-USDT;DOGE-USDT;GRAM-USDT;HBAR-USDT;INJ-USDT;KAS-USDT;LINK-USDT;LTC-USDT;LUNC-USDT;NAKA-USDT;PEPE-USDT;ROUTE-USDT;RUNE-USDT;SHIB-USDT;SUI-USDT;TRX-USDT;XDC-USDT;XLM-USDT;XMR-USDT;XRP-USDT,95.76,0.9590541910044638,-280,0.33749202594959593,0.2826933568833865
A2_vs_C2,A2,C2,2023-10-02T00:00:00+00:00,2023,POST_WARMUP,HYSTERESIS,25,313,-288,False,0.3333333333333333,3,6,3.0,ADA;AVAX;BCH,SHIB;XMR;XRP,95.76,0.9590541910044638,0,0.0,0.0
B2_vs_C2,B2,C2,2023-10-02T00:00:00+00:00,2023,POST_WARMUP,4,264,313,-49,True,1.0,4,0,0.0,,,26.16287878787879,0.999614546107463,-49,0.0373523547092173,0.05245769391373267
B2_vs_C2,B2,C2,2023-10-02T00:00:00+00:00,2023,POST_WARMUP,6,264,313,-49,False,0.7142857142857143,5,2,1.0,SHIB-USDT,GRAM-USDT,26.16287878787879,0.999614546107463,-49,0.0373523547092173,0.05245769391373267
B2_vs_C2,B2,C2,2023-10-02T00:00:00+00:00,2023,POST_WARMUP,8,264,313,-49,False,0.7777777777777778,7,2,1.0,LINK-USDT,GRAM-USDT,26.16287878787879,0.999614546107463,-49,0.0373523547092173,0.05245769391373267
B2_vs_C2,B2,C2,2023-10-02T00:00:00+00:00,2023,POST_WARMUP,10,264,313,-49,False,0.6666666666666666,8,4,2.0,BNB-USDT;NAKA-USDT,GRAM-USDT;KAS-USDT,26.16287878787879,0.999614546107463,-49,0.0373523547092173,0.05245769391373267
B2_vs_C2,B2,C2,2023-10-02T00:00:00+00:00,2023,POST_WARMUP,30,264,313,-49,False,0.7142857142857143,25,10,5.0,ALGO-USDT;BLZ-USDT;CFX-USDT;FET-USDT;TRB-USDT,GRAM-USDT;KAS-USDT;PEPE-USDT;SUI-USDT;XLM-USDT,26.16287878787879,0.999614546107463,-49,0.0373523547092173,0.05245769391373267
B2_vs_C2,B2,C2,2023-10-02T00:00:00+00:00,2023,POST_WARMUP,HYSTERESIS,264,313,-49,False,0.7142857142857143,5,2,1.0,LTC,SHIB,26.16287878787879,0.999614546107463,0,0.0,0.0
D2_vs_C2,D2,C2,2023-10-02T00:00:00+00:00,2023,POST_WARMUP,4,263,313,-50,True,1.0,4,0,0.0,,,26.524714828897338,0.9996438299225142,-50,0.03745952887296822,0.052646623931751235
D2_vs_C2,D2,C2,2023-10-02T00:00:00+00:00,2023,POST_WARMUP,6,263,313,-50,False,0.7142857142857143,5,2,1.0,SHIB-USDT,GRAM-USDT,26.524714828897338,0.9996438299225142,-50,0.03745952887296822,0.052646623931751235
D2_vs_C2,D2,C2,2023-10-02T00:00:00+00:00,2023,POST_WARMUP,8,263,313,-50,False,0.7777777777777778,7,2,1.0,LINK-USDT,GRAM-USDT,26.524714828897338,0.9996438299225142,-50,0.03745952887296822,0.052646623931751235
D2_vs_C2,D2,C2,2023-10-02T00:00:00+00:00,2023,POST_WARMUP,10,263,313,-50,False,0.6666666666666666,8,4,2.0,BNB-USDT;NAKA-USDT,GRAM-USDT;KAS-USDT,26.524714828897338,0.9996438299225142,-50,0.03745952887296822,0.052646623931751235
D2_vs_C2,D2,C2,2023-10-02T00:00:00+00:00,2023,POST_WARMUP,30,263,313,-50,False,0.7142857142857143,25,10,5.0,ALGO-USDT;BLZ-USDT;CFX-USDT;FET-USDT;TRB-USDT,GRAM-USDT;KAS-USDT;PEPE-USDT;SUI-USDT;XLM-USDT,26.524714828897338,0.9996438299225142,-50,0.03745952887296822,0.052646623931751235
D2_vs_C2,D2,C2,2023-10-02T00:00:00+00:00,2023,POST_WARMUP,HYSTERESIS,263,313,-50,False,0.7142857142857143,5,2,1.0,LTC,SHIB,26.524714828897338,0.9996438299225142,0,0.0,0.0
