hour,btc_hour_return,btc_realized_volatility,btc_downside_share,btc_max_drawdown,btc_recovery_fraction,btc_imbalance_60,btc_imbalance_15,btc_flow_accel,btc_hour_quote_volume,btc_hour_trade_count,eth_hour_return,eth_realized_volatility,eth_downside_share,eth_max_drawdown,eth_recovery_fraction,eth_imbalance_60,eth_imbalance_15,eth_flow_accel,eth_hour_quote_volume,eth_hour_trade_count,segment_id,btc_realized_volatility_z,btc_quote_volume_z,btc_trade_count_z,btc_participation_z,eth_realized_volatility_z,eth_quote_volume_z,eth_trade_count_z,eth_participation_z,market_hour_return,market_realized_volatility_z,market_downside_share,market_max_drawdown,market_recovery_fraction,market_imbalance_60,market_imbalance_15,market_flow_acceleration,market_participation_z,INTRAHOUR_DOWNSIDE_STRESS_evaluable,INTRAHOUR_DOWNSIDE_STRESS,SELL_FLOW_IMPULSE_evaluable,SELL_FLOW_IMPULSE,PARTICIPATION_BURST_evaluable,PARTICIPATION_BURST,FAILED_INTRAHOUR_RECOVERY_evaluable,FAILED_INTRAHOUR_RECOVERY
2022-07-17 18:00:00+00:00,0.002507954762174469,0.006614128963718613,0.5945770554602126,-0.0032483439229535893,1.0,0.006886240910358499,-0.03686842212633501,-0.04375466303669351,105600202.01933731,172638.0,0.00651605661812904,0.011782046417647038,0.4893827017982307,-0.003736374661956088,1.0,0.0026982881590238428,-0.009988852183617225,-0.012687140342641068,92608861.724163,72137.0,1,0.4519494999052974,-0.1342937905534849,0.36774200018526687,0.11672410481589099,1.2603339745192164,1.0540597420518223,1.0009667897189103,1.0275132658853663,0.004512005690151755,0.8561417372122568,0.5419798786292216,-0.0034923592924548386,1.0,0.004792264534691171,-0.023428637154976117,-0.028220901689667288,0.5721186853506286,True,False,True,False,True,False,True,False
2022-07-17 19:00:00+00:00,0.00242276541366504,0.005087785092523827,0.4767217832967199,-0.0020242152590360663,1.0,0.09416783996866296,0.07236775884780844,-0.02180008112085452,66157290.5290903,126478.0,0.00879392283800473,0.007836155447771664,0.4537240677688043,-0.0015267746884707334,1.0,0.11092421039564626,0.050098745339374195,-0.060825465056272066,44513094.11204799,34469.0,1,-0.43678294627131825,-1.4200595026069018,-0.6047023569824724,-1.012380929794687,-0.17202872671656141,-0.4691755169300677,-0.3228388944820815,-0.3960072057060746,0.005608344125834885,-0.3044058364939398,0.4652229255327621,-0.0017754949737533998,1.0,0.10254602518215461,0.06123325209359132,-0.04131277308856329,-0.7041940677503808,True,False,True,False,True,False,True,False
2022-07-17 20:00:00+00:00,-0.004453348499604215,0.004036753629932071,0.6847043659699041,-0.00565358892811485,0.21229708133570296,0.03064788135428609,0.13919602831353184,0.10854814695924575,58081789.39047159,116740.0,-0.002618908071133519,0.007069278654697769,0.6206493067917518,-0.006246800554941534,0.5807600950118563,0.03789460320119087,0.021420302979045847,-0.016474300222145022,32077147.72978,27361.0,1,-1.0642160170814146,-1.7616305310004503,-0.8773036349129298,-1.3194670829566901,-0.4577327591489403,-1.1414037670613981,-0.7338837274438771,-0.9376437472526375,-0.003536128285368867,-0.7609743881151774,0.652676836380828,-0.005950194741528192,0.3965285881737797,0.03427124227773848,0.08030816564628884,0.046036923368550364,-1.128555415104664,True,False,True,False,True,False,True,False
2022-07-17 21:00:00+00:00,0.003989401718709873,0.005857743926328207,0.37494055020310796,-0.0025057951887396124,1.0,0.08521888120223675,-0.007313864373741263,-0.09253274557597801,77635166.4929867,128282.0,0.01578434508357085,0.011613557977517331,0.38728916501075933,-0.0029976866487648746,1.0,0.0505509827914854,0.04776912732708882,-0.0027818554643965765,66627152.124158,47932.0,1,0.006010369545042438,-0.9545673562890824,-0.5790473605592892,-0.7668073584241858,1.2218791589830584,0.3765083587262809,0.25829936638894035,0.31740386255761066,0.009886873401140361,0.6139447642640504,0.38111485760693364,-0.0027517409187522435,1.0,0.06788493199686108,0.02022763147667378,-0.047657300520187296,-0.22470174793328757,True,False,True,False,True,False,True,False
2022-07-17 22:00:00+00:00,-0.0008011802660355949,0.003877835567038954,0.4596031970955118,-0.004620107816788566,0.8265884049016574,0.04332050173416668,0.06231741938361535,0.018996917649448664,72257818.6383993,142822.0,-0.0038664889643960088,0.00862214195676593,0.4913065642554055,-0.01188505982805843,0.6746765249537914,0.057710741734896986,-0.03676282889323468,-0.09447357062813166,50254425.559103,36191.0,1,-1.1322970536191606,-1.1284999503592368,-0.24615331212376595,-0.6873266312415014,0.05957672440753613,-0.22465064862878356,-0.24441714108246218,-0.23453389485562287,-0.002333834615215802,-0.5363601646058123,0.4754548806754586,-0.008252583822423498,0.7506324649277244,0.050515621734531835,0.012777295245190334,-0.0377383264893415,-0.4609302630485621,True,False,True,False,True,False,True,False
2022-07-17 23:00:00+00:00,-0.009712815116547646,0.0065512510383744765,0.789422871228186,-0.012005437538537889,0.19096533671769997,-0.03736270540724851,-0.014382122628606053,0.022980582778642455,89636945.76712272,162232.0,-0.015915606851429787,0.010412972402387255,0.722498831729012,-0.018400352863338965,0.1350379544546589,0.025540842622763238,0.057513172754959596,0.03197233013219636,49861436.905687004,35410.0,1,0.41577783518536837,-0.5331290690962087,0.1683459805832855,-0.1823915442564616,0.708635528728509,-0.2231419484325154,-0.2831845996505073,-0.25316327404151134,-0.012814210983988716,0.5622066819569387,0.7559608514785989,-0.015202895200938427,0.16300164558617944,-0.005910931392242635,0.02156552506317677,0.027476456455419407,-0.21777740914898647,True,False,True,False,True,False,True,False
2022-07-18 00:00:00+00:00,0.0011187725906003365,0.004921309317109988,0.4609987113445533,-0.0017851321997848224,1.0,0.010944658956248965,-0.018409141782468663,-0.029353800738717628,115253242.22860971,185880.0,0.007358159339633241,0.008780582337788246,0.4218679419068555,-0.0019273148321070632,1.0,0.08431891217691656,0.041067736946863276,-0.043251175230053285,50875695.471452996,36282.0,1,-0.543023259052385,0.14602582440188416,0.5837483496241926,0.3648870870130384,0.10560914053587153,-0.14857210494845483,-0.24313884934145072,-0.19585547714495277,0.004238465965116789,-0.21870705925825673,0.4414333266257044,-0.0018562235159459428,1.0,0.04763178556658276,0.011329297582197306,-0.036302487984385456,0.08451580493404282,True,False,True,False,True,False,True,False
2022-07-18 01:00:00+00:00,0.007446627142778217,0.00512073141238152,0.28542904300783883,-0.000386594534369622,1.0,0.044595670643243324,0.012238952865011088,-0.032356717778232236,103547401.35241918,174563.0,0.008283277715980697,0.008697813614731507,0.33580778542470746,-0.00022988505747123522,1.0,0.1978483824585595,0.5035220188385776,0.3056736363800181,55520315.93571299,35944.0,1,-0.4131794679583504,-0.14849247650766356,0.36863926871424363,0.11007339610329003,0.0749942348384458,0.06064627494294777,-0.25999156440314025,-0.09967264473009624,0.007864952429379457,-0.1690926165599523,0.3106184142162731,-0.0003082397959204286,1.0,0.12122202655090142,0.25788048585179435,0.13665845930089293,0.0052003756865968975,True,False,True,False,True,False,True,False
2022-07-18 02:00:00+00:00,0.017000439013159507,0.008421210388419432,0.18969974886153607,-0.0008994764732322968,1.0,-0.012463832305815381,-0.08287994965215828,-0.0704161173463429,217960364.54392853,274952.0,0.03903124264532831,0.01921478070656027,0.13836523449968677,-0.0006986938103082929,1.0,0.2014363823641847,0.22716876644482542,0.025732384080640713,201870058.119094,108277.0,1,1.5558841803376873,1.9011011163200038,1.786957418863275,1.8440292675916394,3.9450813383945116,2.8098195550202374,1.7260117766997574,2.2679156658599973,0.02801584082924391,2.7504827593660996,0.1640324916806114,-0.0007990851417702949,1.0,0.09448627502918466,0.07214440839633357,-0.022341866632851093,2.0559724667258186,True,False,True,False,True,True,True,False
2022-07-18 03:00:00+00:00,-0.002649444263482126,0.005229077135208613,0.4875329413629763,-0.006727423130731158,0.6061724954716561,-0.0025181966715430715,-0.002784937730795356,-0.00026674105925228453,136413640.06470942,211413.0,-0.004423964438404204,0.012658136294261291,0.5351075695583061,-0.012054418301763903,0.6330005871990599,0.04571778476333166,0.1443900430593139,0.09867225829598225,94221167.23306102,65215.0,1,-0.3499356460462386,0.6017126946518305,0.9158734175921537,0.7587930561219921,1.5164660361635407,1.1576013243169092,0.8020300596937652,0.9798156920053371,-0.003536704350943165,0.583265195058651,0.5113202554606412,-0.00939092071624753,0.6195865413353581,0.021599794045894294,0.07080255266425928,0.04920275861836498,0.8693043740636646,True,False,True,False,True,False,True,False
2022-07-18 04:00:00+00:00,0.0008311954366477803,0.006180764671178019,0.3528650135071643,-0.005290237095091799,1.0,-0.012269376562205725,-0.01799870422168348,-0.0057293276594777565,119383133.59841691,184212.0,0.004685389264130757,0.009701693633427495,0.3981524450991138,-0.009001066477070774,1.0,0.004422391267502546,-0.013830829625843921,-0.018253220893346467,61423839.025535,45588.0,1,0.2125701631228305,0.24640190764227443,0.4487047938665975,0.34755335075443594,0.39186364270396545,0.21608473370591172,0.16479632637704442,0.19044053004147807,0.0027582923503892687,0.302216902913398,0.37550872930313905,-0.007145651786081286,1.0,-0.00392349264735159,-0.0159147669237637,-0.011991274276412112,0.268996940397957,True,False,True,False,True,False,True,False
2022-07-18 05:00:00+00:00,0.026251503324918213,0.011607581841005831,0.17939121767230184,-0.0005900638320444074,1.0,0.06381816674782792,0.050158286613168235,-0.013659880134659685,331602192.45393884,352899.0,0.014485882103177472,0.014400615196783482,0.2790267788651598,-0.0029580355247327272,1.0,0.0859387986131388,-0.1279377885966334,-0.2138765872097722,217051815.106677,120798.0,1,3.3613772422067703,2.9845602366593527,2.482261288699997,2.733410762679675,2.0613425751579153,2.8164315176708405,1.8862218254459509,2.351326671558396,0.020368692714047842,2.7113599086823426,0.2292089982687308,-0.0017740496783885673,1.0,0.07487848268048336,-0.038889750991732586,-0.11376823367221595,2.5423687171190354,True,False,True,False,True,True,True,False
2022-07-18 06:00:00+00:00,0.015207666270240727,0.010852559894698372,0.2897779633160321,-0.00413823071997077,1.0,0.08386170157043926,0.032799984133766724,-0.05106171743667254,356073545.9512401,391784.0,0.01425821032952923,0.013348962184121979,0.23056264425877065,-0.004576020536287251,1.0,0.0683152008903487,-0.02661319921102534,-0.09492840010137404,174773072.90881103,89178.0,1,2.933134181496529,3.1646604389750435,2.772426723900518,2.968543581437781,1.670041538649223,2.311556045945857,1.3445828410919212,1.828069443518889,0.014732938299884979,2.3015878600728756,0.26017030378740136,-0.0043571256281290105,1.0,0.07608845123039398,0.003093392461370692,-0.07299505876902329,2.398306512478335,True,False,True,False,True,True,True,False
2022-07-18 07:00:00+00:00,0.0021731991031499476,0.009670112317732786,0.5508189898674254,-0.0043162148854226645,1.0,0.02242998374049532,-0.004572565864009115,-0.027002549604504433,251628942.17315298,306927.0,0.009023321710304621,0.010807561585519761,0.4750824930507745,-0.0035281738089834036,1.0,0.03803343951985361,0.15225593327986187,0.11422249376000826,131500048.54578799,68208.0,1,2.1864635081669874,2.2146563438642204,2.0084543678434077,2.111555355853814,0.7523684580762074,1.7321445535549038,0.8715202070640066,1.3018323803094551,0.0055982604067272845,1.4694159831215974,0.5129507414590999,-0.003922194347203034,1.0,0.030231711630174463,0.07384168370792638,0.04360997207775191,1.7066938680816346,True,False,True,False,True,True,True,False
2022-07-18 08:00:00+00:00,0.0019724956430233753,0.011624614760739943,0.6032469950931747,-0.0042218958703907905,1.0,0.022931268935974858,0.051158338591263286,0.028227069655288428,310705362.72905385,335953.0,0.0076747958613356815,0.015456408031185856,0.4360612660872385,-0.0031149038264924878,1.0,-0.025800722543288246,0.08243205395738151,0.10823277650066976,196829670.29948798,104074.0,1,3.244696675633879,2.655883651434197,2.2910748251931357,2.4734792383136663,2.366793947131157,2.527148914843926,1.6039983568366174,2.0655736358402716,0.004823645752179528,2.805745311382518,0.5196541305902066,-0.003668399848441639,1.0,-0.001434726803656694,0.0667951962743224,0.0682299230779791,2.269526437076969,True,False,True,False,True,True,True,False
2022-07-18 09:00:00+00:00,-0.0021431317718724197,0.006096457802285794,0.6132075457105871,-0.003131924408507847,0.31571408107721616,-0.030514717508435152,-0.08596842938043048,-0.055453711871995326,188900399.68479252,238892.0,0.003943452380952284,0.009490585005780998,0.43870645347807125,-0.00528273809523816,1.0,0.03624020523885263,0.17287620538651005,0.13663600014765742,92028118.569965,52422.0,1,0.1095284261551943,1.2984966962751778,1.156829157696057,1.2276629269856174,0.27809999440614264,0.987915315461713,0.40343545247857127,0.6956753839701422,0.000900160304539932,0.19381421028066848,0.5259569995943292,-0.004207331251873003,0.657857040538608,0.002862743865208739,0.04345388800303979,0.04059114413783105,0.9616691554778798,True,False,True,False,True,False,True,False
2022-07-18 10:00:00+00:00,-0.0018596286138213847,0.007779650088298534,0.6893388241831777,-0.004640528753203532,0.599263637244444,-0.014455460565493627,0.0016083797611325945,0.016063840326626222,186921219.3896635,249447.0,0.0007748125290554242,0.012425896056755611,0.5740739144306839,-0.008239962808998635,1.0,0.04515372179215382,-0.09287915244436706,-0.13803287423652089,174972085.361297,87803.0,1,1.0598184252584137,1.2464175784975486,1.2304612735134386,1.2384394260054936,1.3155787605752596,2.1779862477998906,1.2856364061153667,1.7318113269576285,-0.0005424080423829802,1.1876985929168367,0.6317063693069308,-0.006440245781101084,0.799631818622222,0.015349130613330098,-0.045635386341617235,-0.06098451695494733,1.485125376481561,True,False,True,False,True,False,True,False
2022-07-18 11:00:00+00:00,-0.0029878862900478698,0.008638479372964997,0.5918700783477546,-0.010762787144296015,0.7223873100908298,0.010562272182994548,-0.019851444981253463,-0.03041371716424801,252433666.14929157,306003.0,-0.004241338916641024,0.011803794683316118,0.596128812830082,-0.0134511034213467,0.6846846846846759,-0.02928922338861306,-0.04907978844594152,-0.019790565057328457,119084785.168221,73752.0,1,1.5335658663882843,1.896071190424331,1.850306987797329,1.87318908911083,1.089086878260268,1.4289043450561054,0.9706753830959796,1.1997898640760425,-0.003614612603344447,1.311326372324276,0.5939994455889184,-0.012106945282821358,0.7035359973877529,-0.009363475602809257,-0.03446561671359749,-0.025102141110788234,1.5364894765934363,True,False,True,False,True,True,True,False
2022-07-18 12:00:00+00:00,0.007002053128309482,0.01018168323409799,0.36346179620615815,-0.01057650252484188,1.0,0.07025560963844146,0.15070289217080357,0.08044728253236211,271900712.566681,339658.0,0.004313492170809008,0.011649211444711711,0.4520995660032589,-0.017957108472834382,1.0,-0.04289564537649948,-0.07990556808068838,-0.0370099227041889,115916647.40375,77339.0,1,2.3665865627210314,1.9736594240385108,2.1872105255643963,2.0804349748014537,1.0138250076878534,1.382697141865736,1.0035838315777608,1.1931404867217483,0.005657772649559245,1.6902057852044425,0.40778068110470855,-0.014266805498838131,1.0,0.013679982130970991,0.035398662045057594,0.021718679914086603,1.636787730761601,True,False,True,False,True,True,True,False
2022-07-18 13:00:00+00:00,-0.006635692027432971,0.010445148506912775,0.6082630998266191,-0.00978370847644705,0.3217610639761527,-0.005462205212719673,0.005103207638096574,0.010565412850816247,228007614.6176167,293646.0,-0.007028125967713739,0.014287222567322944,0.5715237923938338,-0.00972089453771896,0.27700831024930644,-0.026958167707331615,-0.00347213315589201,0.023486034551439605,105742277.07897,67755.0,1,2.4982226081052463,1.5542591356877695,1.694176741535046,1.6242179386114077,1.8871216383558123,1.1652072569943326,0.7552707672094379,0.9602390121018852,-0.006831908997573355,2.1926721232305293,0.5898934461102264,-0.009752301507083005,0.2993846871127296,-0.016210186460025644,0.0008155372411022821,0.017025723701127926,1.2922284753566464,True,False,True,False,True,False,True,False
2022-07-18 14:00:00+00:00,0.0034694176257259457,0.007528199668994712,0.411324419924283,-0.006696247065902661,1.0,0.000368626693439289,0.09210420928134111,0.09173558258790182,239058569.95594442,296730.0,0.006915113590910016,0.010231995236107157,0.4495419035142775,-0.007376121163637284,1.0,0.04792259172615543,0.09028513418749418,0.04236254246133875,78238365.894151,57962.0,1,0.8528393033402393,1.6596183035067316,1.72541415607909,1.6925162297929108,0.49962379870733675,0.5546823690434308,0.48918674234290266,0.5219345556931667,0.005192265608317981,0.676231551023788,0.43043316171928026,-0.007036184114769972,1.0,0.02414560920979736,0.09119467173441764,0.06704906252462028,1.1072253927430387,True,False,True,False,True,False,True,False
2022-07-18 15:00:00+00:00,0.020887930642489838,0.012649220730865527,0.14612460262698201,-0.002411773524696459,1.0,0.06351823339913376,0.08959765619138071,0.026079422792246953,257143346.63734853,307170.0,0.024326362424421877,0.01419330528259438,0.19525203063055738,-0.005096888003124023,1.0,0.15627753704182146,0.1960241986046145,0.03974666156279305,126465590.85369399,75439.0,1,3.6752904279832754,1.7507376131601262,1.7993366785232683,1.7750371458416971,1.793636071806862,1.5461206686611217,0.9075015685208372,1.2268111185909794,0.022607146533455857,2.734463249895069,0.1706883166287697,-0.003754330763910241,1.0,0.10989788522047761,0.1428109273979976,0.03291304217752,1.5009241322163382,True,False,True,False,True,True,True,False
2022-07-18 16:00:00+00:00,-0.02089581726446188,0.014110294641398277,0.7144451361451606,-0.024919043757163473,0.1614518812161529,-0.019803323178783194,0.023598838870779737,0.04340216204956293,313493147.71130854,343626.0,-0.016787831779878193,0.016969740490020646,0.6267149299278398,-0.02099464945377094,0.20037570444583275,-0.06369357658986685,0.0819813574210535,0.14567493401092035,175121728.80988,96554.0,1,4.450610040565885,2.2493075447945747,2.105112065469506,2.1772098051320405,2.616164845995824,2.193361591834172,1.2913107066868157,1.7423361492604936,-0.018841824522170036,3.5333874432808545,0.6705800330365002,-0.022956846605467207,0.18091379283099282,-0.04174844988432502,0.05279009814591662,0.09453854803024164,1.959772977196267,True,True,True,False,True,True,True,False
2022-07-18 17:00:00+00:00,-0.014527104484254205,0.008565455285154412,0.6732997770712038,-0.017095056568367406,0.1502160623946089,-0.029120455986034965,-0.04657971136623362,-0.017459255380198657,216947718.0948276,279944.0,-0.017662671061164037,0.010863685477016405,0.7007835422682076,-0.01979529485696707,0.1077338736913227,-0.07810223748033973,-0.1097953637660275,-0.03169312628568777,109979256.931291,67209.0,1,1.3333979675235395,1.3493826467902508,1.4866770049937583,1.4180298258920045,0.6233773042774833,1.166176247135151,0.659079350891514,0.9126277990133325,-0.01609488777270912,0.9783876359005114,0.6870416596697058,-0.01844517571266724,0.12897496804296582,-0.05361134673318735,-0.07818753756613056,-0.024576190832943212,1.1653288124526684,True,False,True,False,True,False,True,True
2022-07-18 18:00:00+00:00,-0.0019930244145489606,0.006971849357645825,0.6047184608400582,-0.0034164826776007517,0.4166443671394202,0.02488792775034665,-0.038773296267129664,-0.06366122401747631,185872793.99309498,249254.0,0.0037634408602149616,0.008617029711478645,0.4464115736741789,-0.003436776915748063,1.0,0.09364818029149857,-0.08995023587248108,-0.18359841616397965,76042726.397637,49778.0,1,0.44588892875135977,0.9972361970983183,1.0895360319173224,1.0433861145078205,-0.12842390177973914,0.4229602296045029,0.16151807784376918,0.29223915372413606,0.0008852082228330005,0.1587325134858103,0.5255650172571186,-0.0034266297966744075,0.7083221835697101,0.05926805402092261,-0.06436176606980537,-0.12362982009072798,0.6678126341159782,True,False,True,False,True,False,True,False
2022-07-18 19:00:00+00:00,-0.009949544702422708,0.012098933483384354,0.5913011704636179,-0.020479345935937254,0.5141668716595459,0.012798625319476287,0.03606520144788572,0.023266576128409433,267296123.9239558,309555.0,-0.0017899033181011381,0.014195089318776777,0.44358171217247083,-0.01690916240660645,0.8941459502806698,-0.038657529802185175,-0.06055689687428889,-0.021899367072103715,127019346.96118198,78143.0,1,3.0339238197020264,1.7216436567966595,1.705873208448469,1.7137584326225643,1.804198707826484,1.4472364607685313,0.9114832419684196,1.1793598513684755,-0.005869724010261923,2.419061263764255,0.5174414413180444,-0.01869425417127185,0.7041564109701078,-0.012929452241354444,-0.012245847713201585,0.0006836045281528591,1.44655914199552,True,False,True,False,True,False,True,False
2022-07-18 20:00:00+00:00,-0.005770212860441659,0.007312647074920501,0.6151058573703738,-0.008491566256143002,0.32047720215722525,-0.007016873271669777,-0.02406250134267085,-0.017045628071001073,142581639.70356622,191909.0,-0.0006860014942606796,0.00968700289394429,0.5167490066630922,-0.0073830061808054515,0.9070837166513338,0.08203117416679251,0.0323724381116135,-0.04965873605517901,59137019.390315995,45443.0,1,0.5795188830644384,0.35406295240641056,0.31847260590971593,0.3362677791580633,0.20329849416668866,-0.1104845089237702,0.010550008657269454,-0.049967250133250374,-0.0032281071773511694,0.39140868861556355,0.565927432016733,-0.007937286218474227,0.6137804594042795,0.037507150447561366,0.004154968384471325,-0.03335218206309004,0.14315026451240645,True,False,True,False,True,False,True,False
2022-07-18 21:00:00+00:00,0.007814146704392622,0.006172059726433504,0.39276234748884714,-0.002165478073254956,1.0,0.030849781453406555,0.01976554349005677,-0.011084237963349786,109882862.15621361,169211.0,0.010799972813158476,0.00834030047274255,0.401695161457032,-0.0018690953578468505,1.0,0.11602843000789997,0.12128648940405462,0.005258059396154646,42939092.585617,38455.0,1,-0.01687161706297726,-0.16904625780507362,-0.05296488589127478,-0.1110055718481742,-0.275054883710198,-0.7245617094563416,-0.26696422190576746,-0.4957629656810545,0.009307059758775549,-0.1459632503865876,0.3972287544729396,-0.0020172867155509033,1.0,0.07343910573065326,0.0705260164470557,-0.0029130892835975697,-0.30338426876461433,True,False,True,False,True,False,True,False
2022-07-18 22:00:00+00:00,0.0060759248230681795,0.00881582148383346,0.39020165771578563,-0.004842827398676919,1.0,0.029751042946077222,-0.013758683297117047,-0.04350972624319427,164417129.2087981,227329.0,0.01830297406518344,0.012751574135266218,0.29116511849519705,-0.0018894694020266112,1.0,0.13335177585351476,0.14843410689382885,0.01508233104031409,95989597.87398,56214.0,1,1.3491313304411696,0.635562792015603,0.8247372467584743,0.7301500193870386,1.252424584066625,0.8510429412570638,0.3704052432810908,0.6107240922690773,0.01218944944412581,1.3007779572538973,0.34068338810549137,-0.003366148400351765,1.0,0.081551409399796,0.0673377117983559,-0.01421369760144009,0.6704370558280579,True,False,True,False,True,False,True,False
2022-07-18 23:00:00+00:00,0.029360708823539028,0.013258738382747954,0.29408682719523216,-0.0010925661906516781,1.0,0.03622756204317201,0.0814378535417204,0.04521029149854838,295972042.6506832,343430.0,0.04399043858374818,0.01944532369422257,0.2780491039790919,-0.0011555579033557528,1.0,0.11825932668917494,0.1836005283254747,0.06534120163629975,297615052.86711395,152211.0,1,3.617180968356171,1.8896935728848518,2.001728862265461,1.9457112175751565,3.525422209920319,3.0267196666226317,2.0425932490130454,2.5346564578178388,0.036675573703643605,3.571301589138245,0.286067965587162,-0.0011240620470037155,1.0,0.07724344436617347,0.13251919093359754,0.05527574656742407,2.2401838376964975,True,False,True,False,True,True,True,False
2022-07-19 00:00:00+00:00,-0.0038622396532188574,0.0218546645896587,0.6034963800008436,-0.011851958178684896,0.674126452777665,0.037103369556856114,0.040896940592026976,0.003793571035170862,572193787.3230652,557984.0,-0.013212905510964323,0.03158561649898359,0.49620165545423706,-0.025318937654566942,0.4781413939545369,-0.022503959435713483,0.09910373349706902,0.12160769293278251,432254668.446109,232303.0,1,7.977190895830556,3.125451563223689,3.3169329061022137,3.2211922346629516,7.302972717583312,3.7753167143571833,2.7385184238227707,3.256917569089977,-0.00853757258209159,7.6400818067069345,0.5498490177275404,-0.01858544791662592,0.5761339233661009,0.007299705060571315,0.070000337044548,0.06270063198397668,3.2390549018764645,True,False,True,False,True,True,True,False
2022-07-19 01:00:00+00:00,-0.01287581117207548,0.011749988079896174,0.6104598392447095,-0.015336573471299575,0.16045059242398654,0.005437466606194263,-0.056269076017503084,-0.06170654262369735,280217726.9333105,310107.0,-0.020927609060725327,0.01708259082859238,0.6673294798963113,-0.021921109644006287,0.045321637426899195,-0.03718643141191336,0.004734739160553891,0.04192117057246725,157588188.53504202,91520.0,1,2.8317007371299723,1.628074316847219,1.602985095671289,1.615529706259254,2.550009472430548,1.758283132037713,1.1599456167296796,1.4591143743836963,-0.016901710116400404,2.69085510478026,0.6388946595705104,-0.01862884155765293,0.10288611492544286,-0.015874482402859547,-0.025767168428474596,-0.00989268602561505,1.5373220403214751,True,True,True,False,True,True,True,False
2022-07-19 02:00:00+00:00,0.0018916354076785602,0.00820634863434641,0.5080383368632375,-0.005810476450000768,1.0,0.011912690374433765,-0.06876382336033704,-0.0806765137347708,189463551.80827177,243152.0,-0.002422290308220054,0.012013171395685572,0.5237148406353398,-0.010828292350799962,0.7762998790810125,0.04702839414309734,-0.08330678793851876,-0.1303351820816161,124521782.27111699,82672.0,1,1.0021051875457352,0.8610231257380818,0.9239609129989453,0.8924920193685135,0.8945625001117933,1.256491904303655,0.9853299926578177,1.1209109484807365,-0.000265327450270747,0.9483338438287643,0.5158765887492887,-0.008319384400400365,0.8881499395405063,0.029470542258765553,-0.0760353056494279,-0.10550584790819345,1.0067014839246249,True,False,True,False,True,False,True,False
2022-07-19 03:00:00+00:00,-0.00875189053325931,0.010219747007822754,0.6370875086957503,-0.013100456443290276,0.3319400303993377,-0.009501086485173449,-0.09667977189759647,-0.08717868541242302,198463736.62579978,245313.0,-0.004948220871779374,0.012777044443095657,0.5656755338431788,-0.00818359605717367,0.3953488372093066,-0.039906242931796676,-0.05556600544081758,-0.015659762509020902,124625439.98278299,68784.0,1,1.9641959466257377,0.9525562584888779,0.9453959997128354,0.9489761291008567,1.1060787922414417,1.2502346881099011,0.6802773201417697,0.9652560041258353,-0.006850055702519342,1.5351373694335897,0.6013815212694645,-0.010642026250231973,0.36364443380432215,-0.024703664708485062,-0.07612288866920702,-0.05141922396072196,0.957116066613346,True,True,True,False,True,False,True,False
2022-07-19 04:00:00+00:00,-0.0005008320569038771,0.008798126946485138,0.6078911717462497,-0.009232749942360896,0.945754833605313,-0.027832128079324114,-0.017911159674004473,0.009920968405319641,179745282.91268152,226245.0,0.0023545085210783245,0.0132684036035548,0.5718549485956179,-0.015254840922281465,1.0,-0.00269528950637532,0.16394362295092946,0.16663891245730478,106912708.936984,64207.0,1,1.2497025479740347,0.7619283513119325,0.7160130845221495,0.738970717917041,1.2522090437520579,0.920403915794684,0.5592840574779905,0.7398439866363372,0.0009268382320872237,1.2509557958630464,0.5898730601709339,-0.01224379543232118,0.9728774168026565,-0.015263708792849717,0.07301623163846249,0.08827994043131221,0.7394073522766891,True,False,True,False,True,False,True,False
2022-07-19 05:00:00+00:00,0.004667267107070661,0.009463074139084824,0.3043092704084144,-0.003148201601823941,1.0,0.019183964862891312,-0.06886408576846059,-0.0880480506313519,157040002.4092123,210435.0,0.006803482014199336,0.012246390409450183,0.3192571900950694,-0.003803106967318226,1.0,0.08588958345826803,-0.15265803251754773,-0.23854761597581575,89306072.07589899,53879.0,1,1.5320702889471447,0.4895656743081194,0.5118716650444343,0.5007186696762769,0.9271131217162721,0.5449160850857243,0.23621572140715744,0.39056590324644086,0.005735374560634998,1.2295917053317085,0.3117832302517419,-0.0034756542845710836,1.0,0.05253677416057967,-0.11076105914300416,-0.16329783330358383,0.44564228646135884,True,False,True,True,True,False,True,False
2022-07-19 06:00:00+00:00,-0.010764991773964283,0.013397749779242948,0.7776910340907514,-0.018988299890486116,0.4330723742488448,0.03611005213855334,0.08202214871182201,0.04591209657326867,261870697.34668222,269715.0,-0.008051445600460228,0.014259674429945949,0.604663181017927,-0.020416165629738026,0.6056338028168963,-0.07668234030372534,-0.11678485080404377,-0.04010251050031843,139590887.278384,73323.0,1,3.35253506517393,1.4960425104056974,1.2061244710183345,1.351083490712016,1.5558486523004247,1.3636798663694516,0.7234736491704015,1.0435767577699266,-0.009408218687212255,2.454191858737177,0.6911771075543391,-0.01970223276011207,0.5193530885328705,-0.020286144082586,-0.017381351046110882,0.0029047930364751173,1.1973301242409713,True,True,True,False,True,False,True,False
