variant_id,control_trade_id,universe_id,cost_multiplier,period_id,pair,signal_time,entry_time,control_exit_time,control_exit_reason,control_exit_price,quantity,entry_notional,entry_cost,control_net_pnl,support_families,support_family_bucket,triggered,evaluable,trigger_time,trigger_family_set,participation_burst_at_trigger,shadow_exit_time,shadow_exit_price,exit_advance_hours,shadow_net_pnl,delta_net_pnl,slot_escrow_release_time,capital_reuse_allowed
RD37_SELL_FLOW_IMPULSE_SHADOW,756,E2,1.0,ROBUSTNESS_2023,ETH-USDT,2023-03-23 16:00:00+00:00,2023-03-23 17:00:00+00:00,2023-03-26 17:00:00+00:00,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,1763.01,4.584890703334369,8422.856862188535,10.52857107773567,-360.28128457935145,MOMENTUM_BREAKOUT,MB,True,True,2023-03-24 04:00:00+00:00,SELL_FLOW_IMPULSE,False,2023-03-24 04:00:00+00:00,1809.43,61,-147.71669641363147,212.56458816571998,2023-03-26 17:00:00+00:00,False
RD37_FAILED_RECOVERY_SHADOW,756,E2,1.0,ROBUSTNESS_2023,ETH-USDT,2023-03-23 16:00:00+00:00,2023-03-23 17:00:00+00:00,2023-03-26 17:00:00+00:00,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,1763.01,4.584890703334369,8422.856862188535,10.52857107773567,-360.28128457935145,MOMENTUM_BREAKOUT,MB,True,True,2023-03-23 19:00:00+00:00,FAILED_INTRAHOUR_RECOVERY,False,2023-03-23 19:00:00+00:00,1826.26,70,-70.6494405146855,289.631844064666,2023-03-26 17:00:00+00:00,False
RD37_QUALIFIED_STRESS_UNION_SHADOW,756,E2,1.0,ROBUSTNESS_2023,ETH-USDT,2023-03-23 16:00:00+00:00,2023-03-23 17:00:00+00:00,2023-03-26 17:00:00+00:00,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,1763.01,4.584890703334369,8422.856862188535,10.52857107773567,-360.28128457935145,MOMENTUM_BREAKOUT,MB,True,True,2023-03-23 19:00:00+00:00,FAILED_INTRAHOUR_RECOVERY,False,2023-03-23 19:00:00+00:00,1826.26,70,-70.6494405146855,289.631844064666,2023-03-26 17:00:00+00:00,False
CONTROL_NO_RD37_EXIT,757,E2,1.0,ROBUSTNESS_2023,XRP-USDT,2023-03-26 14:00:00+00:00,2023-03-26 15:00:00+00:00,2023-04-02 15:00:00+00:00,MAX_HOLD_168H,0.52172,36587.45305149807,16582.165471999953,20.727706839999943,2461.652319680082,RELATIVE_STRENGTH_ROTATION,RS,False,True,,,False,2023-04-02 15:00:00+00:00,0.52172,0,2461.652319680082,0.0,2023-04-02 15:00:00+00:00,False
RD37_DOWNSIDE_STRESS_SHADOW,757,E2,1.0,ROBUSTNESS_2023,XRP-USDT,2023-03-26 14:00:00+00:00,2023-03-26 15:00:00+00:00,2023-04-02 15:00:00+00:00,MAX_HOLD_168H,0.52172,36587.45305149807,16582.165471999953,20.727706839999943,2461.652319680082,RELATIVE_STRENGTH_ROTATION,RS,False,True,,,False,2023-04-02 15:00:00+00:00,0.52172,0,2461.652319680082,0.0,2023-04-02 15:00:00+00:00,False
RD37_SELL_FLOW_IMPULSE_SHADOW,757,E2,1.0,ROBUSTNESS_2023,XRP-USDT,2023-03-26 14:00:00+00:00,2023-03-26 15:00:00+00:00,2023-04-02 15:00:00+00:00,MAX_HOLD_168H,0.52172,36587.45305149807,16582.165471999953,20.727706839999943,2461.652319680082,RELATIVE_STRENGTH_ROTATION,RS,True,True,2023-03-26 17:00:00+00:00,SELL_FLOW_IMPULSE,False,2023-03-26 17:00:00+00:00,0.44668,166,-280.4382542080974,-2742.0905738881797,2023-04-02 15:00:00+00:00,False
RD37_FAILED_RECOVERY_SHADOW,757,E2,1.0,ROBUSTNESS_2023,XRP-USDT,2023-03-26 14:00:00+00:00,2023-03-26 15:00:00+00:00,2023-04-02 15:00:00+00:00,MAX_HOLD_168H,0.52172,36587.45305149807,16582.165471999953,20.727706839999943,2461.652319680082,RELATIVE_STRENGTH_ROTATION,RS,True,True,2023-03-26 17:00:00+00:00,FAILED_INTRAHOUR_RECOVERY,False,2023-03-26 17:00:00+00:00,0.44668,166,-280.4382542080974,-2742.0905738881797,2023-04-02 15:00:00+00:00,False
RD37_QUALIFIED_STRESS_UNION_SHADOW,757,E2,1.0,ROBUSTNESS_2023,XRP-USDT,2023-03-26 14:00:00+00:00,2023-03-26 15:00:00+00:00,2023-04-02 15:00:00+00:00,MAX_HOLD_168H,0.52172,36587.45305149807,16582.165471999953,20.727706839999943,2461.652319680082,RELATIVE_STRENGTH_ROTATION,RS,True,True,2023-03-26 17:00:00+00:00,SELL_FLOW_IMPULSE|FAILED_INTRAHOUR_RECOVERY,False,2023-03-26 17:00:00+00:00,0.44668,166,-280.4382542080974,-2742.0905738881797,2023-04-02 15:00:00+00:00,False
CONTROL_NO_RD37_EXIT,758,E2,1.0,ROBUSTNESS_2023,ETH-USDT,2023-03-29 07:00:00+00:00,2023-03-29 08:00:00+00:00,2023-04-05 08:00:00+00:00,MAX_HOLD_168H,1912.59,9.469344320808824,17093.0187400488,21.366273425061,973.9495244937174,MOMENTUM_BREAKOUT,MB,False,True,,,False,2023-04-05 08:00:00+00:00,1912.59,0,973.9495244937174,0.0,2023-04-05 08:00:00+00:00,False
RD37_DOWNSIDE_STRESS_SHADOW,758,E2,1.0,ROBUSTNESS_2023,ETH-USDT,2023-03-29 07:00:00+00:00,2023-03-29 08:00:00+00:00,2023-04-05 08:00:00+00:00,MAX_HOLD_168H,1912.59,9.469344320808824,17093.0187400488,21.366273425061,973.9495244937174,MOMENTUM_BREAKOUT,MB,True,True,2023-04-02 16:00:00+00:00,INTRAHOUR_DOWNSIDE_STRESS,True,2023-04-02 16:00:00+00:00,1813.0,64,32.07633858550517,-941.8731859082122,2023-04-05 08:00:00+00:00,False
RD37_SELL_FLOW_IMPULSE_SHADOW,758,E2,1.0,ROBUSTNESS_2023,ETH-USDT,2023-03-29 07:00:00+00:00,2023-03-29 08:00:00+00:00,2023-04-05 08:00:00+00:00,MAX_HOLD_168H,1912.59,9.469344320808824,17093.0187400488,21.366273425061,973.9495244937174,MOMENTUM_BREAKOUT,MB,True,True,2023-03-29 17:00:00+00:00,SELL_FLOW_IMPULSE,False,2023-03-29 17:00:00+00:00,1807.83,159,-16.81897591540311,-990.7685004091205,2023-04-05 08:00:00+00:00,False
RD37_FAILED_RECOVERY_SHADOW,758,E2,1.0,ROBUSTNESS_2023,ETH-USDT,2023-03-29 07:00:00+00:00,2023-03-29 08:00:00+00:00,2023-04-05 08:00:00+00:00,MAX_HOLD_168H,1912.59,9.469344320808824,17093.0187400488,21.366273425061,973.9495244937174,MOMENTUM_BREAKOUT,MB,True,True,2023-03-29 10:00:00+00:00,FAILED_INTRAHOUR_RECOVERY,False,2023-03-29 10:00:00+00:00,1820.63,166,104.23712188181842,-869.7124026118989,2023-04-05 08:00:00+00:00,False
RD37_QUALIFIED_STRESS_UNION_SHADOW,758,E2,1.0,ROBUSTNESS_2023,ETH-USDT,2023-03-29 07:00:00+00:00,2023-03-29 08:00:00+00:00,2023-04-05 08:00:00+00:00,MAX_HOLD_168H,1912.59,9.469344320808824,17093.0187400488,21.366273425061,973.9495244937174,MOMENTUM_BREAKOUT,MB,True,True,2023-03-29 10:00:00+00:00,FAILED_INTRAHOUR_RECOVERY,False,2023-03-29 10:00:00+00:00,1820.63,166,104.23712188181842,-869.7124026118989,2023-04-05 08:00:00+00:00,False
CONTROL_NO_RD37_EXIT,759,E2,1.0,ROBUSTNESS_2023,SOL-USDT,2023-03-29 07:00:00+00:00,2023-03-29 08:00:00+00:00,2023-04-01 08:00:00+00:00,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,21.018,807.1591163249711,17089.17281083229,21.36146601354036,-166.87005781123295,MOMENTUM_BREAKOUT,MB,False,True,,,False,2023-04-01 08:00:00+00:00,21.018,0,-166.87005781123295,0.0,2023-04-01 08:00:00+00:00,False
RD37_DOWNSIDE_STRESS_SHADOW,759,E2,1.0,ROBUSTNESS_2023,SOL-USDT,2023-03-29 07:00:00+00:00,2023-03-29 08:00:00+00:00,2023-04-01 08:00:00+00:00,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,21.018,807.1591163249711,17089.17281083229,21.36146601354036,-166.87005781123295,MOMENTUM_BREAKOUT,MB,False,True,,,False,2023-04-01 08:00:00+00:00,21.018,0,-166.87005781123295,0.0,2023-04-01 08:00:00+00:00,False
RD37_SELL_FLOW_IMPULSE_SHADOW,759,E2,1.0,ROBUSTNESS_2023,SOL-USDT,2023-03-29 07:00:00+00:00,2023-03-29 08:00:00+00:00,2023-04-01 08:00:00+00:00,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,21.018,807.1591163249711,17089.17281083229,21.36146601354036,-166.87005781123295,MOMENTUM_BREAKOUT,MB,True,True,2023-03-29 17:00:00+00:00,SELL_FLOW_IMPULSE,False,2023-03-29 17:00:00+00:00,21.238,63,10.482979023268161,177.35303683450113,2023-04-01 08:00:00+00:00,False
RD37_FAILED_RECOVERY_SHADOW,759,E2,1.0,ROBUSTNESS_2023,SOL-USDT,2023-03-29 07:00:00+00:00,2023-03-29 08:00:00+00:00,2023-04-01 08:00:00+00:00,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,21.018,807.1591163249711,17089.17281083229,21.36146601354036,-166.87005781123295,MOMENTUM_BREAKOUT,MB,True,True,2023-03-29 10:00:00+00:00,FAILED_INTRAHOUR_RECOVERY,False,2023-03-29 10:00:00+00:00,21.446,70,178.1622138486222,345.03227165985516,2023-04-01 08:00:00+00:00,False
RD37_QUALIFIED_STRESS_UNION_SHADOW,759,E2,1.0,ROBUSTNESS_2023,SOL-USDT,2023-03-29 07:00:00+00:00,2023-03-29 08:00:00+00:00,2023-04-01 08:00:00+00:00,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,21.018,807.1591163249711,17089.17281083229,21.36146601354036,-166.87005781123295,MOMENTUM_BREAKOUT,MB,True,True,2023-03-29 10:00:00+00:00,FAILED_INTRAHOUR_RECOVERY,False,2023-03-29 10:00:00+00:00,21.446,70,178.1622138486222,345.03227165985516,2023-04-01 08:00:00+00:00,False
CONTROL_NO_RD37_EXIT,760,E2,1.0,ROBUSTNESS_2023,BTC-USDT,2023-03-29 09:00:00+00:00,2023-03-29 10:00:00+00:00,2023-04-01 10:00:00+00:00,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,28438.0,0.6079793924125898,17331.546943627214,21.664433679534017,-85.10556332930572,MOMENTUM_BREAKOUT,MB,False,True,,,False,2023-04-01 10:00:00+00:00,28438.0,0,-85.10556332930572,0.0,2023-04-01 10:00:00+00:00,False
RD37_DOWNSIDE_STRESS_SHADOW,760,E2,1.0,ROBUSTNESS_2023,BTC-USDT,2023-03-29 09:00:00+00:00,2023-03-29 10:00:00+00:00,2023-04-01 10:00:00+00:00,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,28438.0,0.6079793924125898,17331.546943627214,21.664433679534017,-85.10556332930572,MOMENTUM_BREAKOUT,MB,False,True,,,False,2023-04-01 10:00:00+00:00,28438.0,0,-85.10556332930572,0.0,2023-04-01 10:00:00+00:00,False
RD37_SELL_FLOW_IMPULSE_SHADOW,760,E2,1.0,ROBUSTNESS_2023,BTC-USDT,2023-03-29 09:00:00+00:00,2023-03-29 10:00:00+00:00,2023-04-01 10:00:00+00:00,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,28438.0,0.6079793924125898,17331.546943627214,21.664433679534017,-85.10556332930572,MOMENTUM_BREAKOUT,MB,True,True,2023-03-29 17:00:00+00:00,SELL_FLOW_IMPULSE,False,2023-03-29 17:00:00+00:00,28442.4,65,-82.43379788934647,2.671765439959259,2023-04-01 10:00:00+00:00,False
RD37_FAILED_RECOVERY_SHADOW,760,E2,1.0,ROBUSTNESS_2023,BTC-USDT,2023-03-29 09:00:00+00:00,2023-03-29 10:00:00+00:00,2023-04-01 10:00:00+00:00,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,28438.0,0.6079793924125898,17331.546943627214,21.664433679534017,-85.10556332930572,MOMENTUM_BREAKOUT,MB,True,True,2023-03-29 17:00:00+00:00,FAILED_INTRAHOUR_RECOVERY,False,2023-03-29 17:00:00+00:00,28442.4,65,-82.43379788934647,2.671765439959259,2023-04-01 10:00:00+00:00,False
RD37_QUALIFIED_STRESS_UNION_SHADOW,760,E2,1.0,ROBUSTNESS_2023,BTC-USDT,2023-03-29 09:00:00+00:00,2023-03-29 10:00:00+00:00,2023-04-01 10:00:00+00:00,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,28438.0,0.6079793924125898,17331.546943627214,21.664433679534017,-85.10556332930572,MOMENTUM_BREAKOUT,MB,True,True,2023-03-29 17:00:00+00:00,SELL_FLOW_IMPULSE|FAILED_INTRAHOUR_RECOVERY,False,2023-03-29 17:00:00+00:00,28442.4,65,-82.43379788934647,2.671765439959259,2023-04-01 10:00:00+00:00,False
CONTROL_NO_RD37_EXIT,761,E2,1.0,ROBUSTNESS_2023,OP-USDT,2023-03-31 00:00:00+00:00,2023-03-31 01:00:00+00:00,2023-04-03 01:00:00+00:00,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,2.202,6135.9681551206,14118.862724932502,17.648578406165626,-641.9986781100756,RELATIVE_STRENGTH_ROTATION,RS,False,True,,,False,2023-04-03 01:00:00+00:00,2.202,0,-641.9986781100756,0.0,2023-04-03 01:00:00+00:00,False
RD37_DOWNSIDE_STRESS_SHADOW,761,E2,1.0,ROBUSTNESS_2023,OP-USDT,2023-03-31 00:00:00+00:00,2023-03-31 01:00:00+00:00,2023-04-03 01:00:00+00:00,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,2.202,6135.9681551206,14118.862724932502,17.648578406165626,-641.9986781100756,RELATIVE_STRENGTH_ROTATION,RS,True,True,2023-04-02 16:00:00+00:00,INTRAHOUR_DOWNSIDE_STRESS,True,2023-04-02 16:00:00+00:00,2.255,9,-317.1988737789611,324.7998043311145,2023-04-03 01:00:00+00:00,False
RD37_SELL_FLOW_IMPULSE_SHADOW,761,E2,1.0,ROBUSTNESS_2023,OP-USDT,2023-03-31 00:00:00+00:00,2023-03-31 01:00:00+00:00,2023-04-03 01:00:00+00:00,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,2.202,6135.9681551206,14118.862724932502,17.648578406165626,-641.9986781100756,RELATIVE_STRENGTH_ROTATION,RS,True,True,2023-03-31 07:00:00+00:00,SELL_FLOW_IMPULSE,False,2023-03-31 07:00:00+00:00,2.282,66,-151.73482251593794,490.2638555941377,2023-04-03 01:00:00+00:00,False
RD37_FAILED_RECOVERY_SHADOW,761,E2,1.0,ROBUSTNESS_2023,OP-USDT,2023-03-31 00:00:00+00:00,2023-03-31 01:00:00+00:00,2023-04-03 01:00:00+00:00,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,2.202,6135.9681551206,14118.862724932502,17.648578406165626,-641.9986781100756,RELATIVE_STRENGTH_ROTATION,RS,True,True,2023-03-31 21:00:00+00:00,FAILED_INTRAHOUR_RECOVERY,False,2023-03-31 21:00:00+00:00,2.287,52,-121.09333154130604,520.9053465687696,2023-04-03 01:00:00+00:00,False
RD37_QUALIFIED_STRESS_UNION_SHADOW,761,E2,1.0,ROBUSTNESS_2023,OP-USDT,2023-03-31 00:00:00+00:00,2023-03-31 01:00:00+00:00,2023-04-03 01:00:00+00:00,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,2.202,6135.9681551206,14118.862724932502,17.648578406165626,-641.9986781100756,RELATIVE_STRENGTH_ROTATION,RS,True,True,2023-03-31 07:00:00+00:00,SELL_FLOW_IMPULSE,False,2023-03-31 07:00:00+00:00,2.282,66,-151.73482251593794,490.2638555941377,2023-04-03 01:00:00+00:00,False
CONTROL_NO_RD37_EXIT,762,E2,1.0,ROBUSTNESS_2023,SHIB-USDT,2023-04-01 10:00:00+00:00,2023-04-01 11:00:00+00:00,2023-04-08 11:00:00+00:00,MAX_HOLD_168H,1.0986e-05,1548715986.5753803,16794.276158423425,20.992845198029283,177.65708261002663,RELATIVE_STRENGTH_ROTATION,RS,False,True,,,False,2023-04-08 11:00:00+00:00,1.0986e-05,0,177.65708261002663,0.0,2023-04-08 11:00:00+00:00,False
RD37_DOWNSIDE_STRESS_SHADOW,762,E2,1.0,ROBUSTNESS_2023,SHIB-USDT,2023-04-01 10:00:00+00:00,2023-04-01 11:00:00+00:00,2023-04-08 11:00:00+00:00,MAX_HOLD_168H,1.0986e-05,1548715986.5753803,16794.276158423425,20.992845198029283,177.65708261002663,RELATIVE_STRENGTH_ROTATION,RS,True,True,2023-04-02 16:00:00+00:00,INTRAHOUR_DOWNSIDE_STRESS,True,2023-04-02 16:00:00+00:00,1.0978e-05,139,165.28284187729088,-12.374240732735757,2023-04-08 11:00:00+00:00,False
RD37_SELL_FLOW_IMPULSE_SHADOW,762,E2,1.0,ROBUSTNESS_2023,SHIB-USDT,2023-04-01 10:00:00+00:00,2023-04-01 11:00:00+00:00,2023-04-08 11:00:00+00:00,MAX_HOLD_168H,1.0986e-05,1548715986.5753803,16794.276158423425,20.992845198029283,177.65708261002663,RELATIVE_STRENGTH_ROTATION,RS,True,True,2023-04-01 12:00:00+00:00,SELL_FLOW_IMPULSE,False,2023-04-01 12:00:00+00:00,1.0821e-05,167,-77.56163250267933,-255.21871511270598,2023-04-08 11:00:00+00:00,False
RD37_FAILED_RECOVERY_SHADOW,762,E2,1.0,ROBUSTNESS_2023,SHIB-USDT,2023-04-01 10:00:00+00:00,2023-04-01 11:00:00+00:00,2023-04-08 11:00:00+00:00,MAX_HOLD_168H,1.0986e-05,1548715986.5753803,16794.276158423425,20.992845198029283,177.65708261002663,RELATIVE_STRENGTH_ROTATION,RS,True,True,2023-04-01 15:00:00+00:00,FAILED_INTRAHOUR_RECOVERY,False,2023-04-01 15:00:00+00:00,1.0993e-05,164,188.48454325117225,10.82746064114562,2023-04-08 11:00:00+00:00,False
RD37_QUALIFIED_STRESS_UNION_SHADOW,762,E2,1.0,ROBUSTNESS_2023,SHIB-USDT,2023-04-01 10:00:00+00:00,2023-04-01 11:00:00+00:00,2023-04-08 11:00:00+00:00,MAX_HOLD_168H,1.0986e-05,1548715986.5753803,16794.276158423425,20.992845198029283,177.65708261002663,RELATIVE_STRENGTH_ROTATION,RS,True,True,2023-04-01 12:00:00+00:00,SELL_FLOW_IMPULSE,False,2023-04-01 12:00:00+00:00,1.0821e-05,167,-77.56163250267933,-255.21871511270598,2023-04-08 11:00:00+00:00,False
CONTROL_NO_RD37_EXIT,763,E2,1.0,ROBUSTNESS_2023,BTC-USDT,2023-04-05 01:00:00+00:00,2023-04-05 02:00:00+00:00,2023-04-08 02:00:00+00:00,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,27880.1,0.5967942540781195,17095.708522896402,21.369635653620502,-499.193029780548,MOMENTUM_BREAKOUT,MB,False,True,,,False,2023-04-08 02:00:00+00:00,27880.1,0,-499.193029780548,0.0,2023-04-08 02:00:00+00:00,False
RD37_DOWNSIDE_STRESS_SHADOW,763,E2,1.0,ROBUSTNESS_2023,BTC-USDT,2023-04-05 01:00:00+00:00,2023-04-05 02:00:00+00:00,2023-04-08 02:00:00+00:00,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,27880.1,0.5967942540781195,17095.708522896402,21.369635653620502,-499.193029780548,MOMENTUM_BREAKOUT,MB,True,True,2023-04-05 15:00:00+00:00,INTRAHOUR_DOWNSIDE_STRESS,True,2023-04-05 15:00:00+00:00,28401.0,59,-188.71149048994246,310.4815392906055,2023-04-08 02:00:00+00:00,False
RD37_SELL_FLOW_IMPULSE_SHADOW,763,E2,1.0,ROBUSTNESS_2023,BTC-USDT,2023-04-05 01:00:00+00:00,2023-04-05 02:00:00+00:00,2023-04-08 02:00:00+00:00,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,27880.1,0.5967942540781195,17095.708522896402,21.369635653620502,-499.193029780548,MOMENTUM_BREAKOUT,MB,True,True,2023-04-05 03:00:00+00:00,SELL_FLOW_IMPULSE,False,2023-04-05 03:00:00+00:00,28572.9,71,-86.25079437925713,412.9422354012909,2023-04-08 02:00:00+00:00,False
RD37_FAILED_RECOVERY_SHADOW,763,E2,1.0,ROBUSTNESS_2023,BTC-USDT,2023-04-05 01:00:00+00:00,2023-04-05 02:00:00+00:00,2023-04-08 02:00:00+00:00,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,27880.1,0.5967942540781195,17095.708522896402,21.369635653620502,-499.193029780548,MOMENTUM_BREAKOUT,MB,True,True,2023-04-06 01:00:00+00:00,FAILED_INTRAHOUR_RECOVERY,False,2023-04-06 01:00:00+00:00,28171.6,49,-325.444961623108,173.74806815744,2023-04-08 02:00:00+00:00,False
RD37_QUALIFIED_STRESS_UNION_SHADOW,763,E2,1.0,ROBUSTNESS_2023,BTC-USDT,2023-04-05 01:00:00+00:00,2023-04-05 02:00:00+00:00,2023-04-08 02:00:00+00:00,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,27880.1,0.5967942540781195,17095.708522896402,21.369635653620502,-499.193029780548,MOMENTUM_BREAKOUT,MB,True,True,2023-04-05 03:00:00+00:00,SELL_FLOW_IMPULSE,False,2023-04-05 03:00:00+00:00,28572.9,71,-86.25079437925713,412.9422354012909,2023-04-08 02:00:00+00:00,False
CONTROL_NO_RD37_EXIT,764,E2,1.0,ROBUSTNESS_2023,OP-USDT,2023-04-05 03:00:00+00:00,2023-04-05 04:00:00+00:00,2023-04-08 04:00:00+00:00,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,2.274,5814.724040576263,13571.565910705,16.96445738838125,-382.3762529082961,MOMENTUM_BREAKOUT,MB,False,True,,,False,2023-04-08 04:00:00+00:00,2.274,0,-382.3762529082961,0.0,2023-04-08 04:00:00+00:00,False
RD37_DOWNSIDE_STRESS_SHADOW,764,E2,1.0,ROBUSTNESS_2023,OP-USDT,2023-04-05 03:00:00+00:00,2023-04-05 04:00:00+00:00,2023-04-08 04:00:00+00:00,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,2.274,5814.724040576263,13571.565910705,16.96445738838125,-382.3762529082961,MOMENTUM_BREAKOUT,MB,True,True,2023-04-05 15:00:00+00:00,INTRAHOUR_DOWNSIDE_STRESS,True,2023-04-05 15:00:00+00:00,2.312,61,-161.69293875832676,220.68331414996936,2023-04-08 04:00:00+00:00,False
RD37_SELL_FLOW_IMPULSE_SHADOW,764,E2,1.0,ROBUSTNESS_2023,OP-USDT,2023-04-05 03:00:00+00:00,2023-04-05 04:00:00+00:00,2023-04-08 04:00:00+00:00,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,2.274,5814.724040576263,13571.565910705,16.96445738838125,-382.3762529082961,MOMENTUM_BREAKOUT,MB,True,True,2023-04-05 10:00:00+00:00,SELL_FLOW_IMPULSE,False,2023-04-05 10:00:00+00:00,2.346,66,35.76055284954314,418.1368057578393,2023-04-08 04:00:00+00:00,False
RD37_FAILED_RECOVERY_SHADOW,764,E2,1.0,ROBUSTNESS_2023,OP-USDT,2023-04-05 03:00:00+00:00,2023-04-05 04:00:00+00:00,2023-04-08 04:00:00+00:00,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,2.274,5814.724040576263,13571.565910705,16.96445738838125,-382.3762529082961,MOMENTUM_BREAKOUT,MB,True,True,2023-04-06 01:00:00+00:00,FAILED_INTRAHOUR_RECOVERY,False,2023-04-06 01:00:00+00:00,2.281,51,-341.72406345961707,40.65218944867905,2023-04-08 04:00:00+00:00,False
RD37_QUALIFIED_STRESS_UNION_SHADOW,764,E2,1.0,ROBUSTNESS_2023,OP-USDT,2023-04-05 03:00:00+00:00,2023-04-05 04:00:00+00:00,2023-04-08 04:00:00+00:00,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,2.274,5814.724040576263,13571.565910705,16.96445738838125,-382.3762529082961,MOMENTUM_BREAKOUT,MB,True,True,2023-04-05 10:00:00+00:00,SELL_FLOW_IMPULSE,False,2023-04-05 10:00:00+00:00,2.346,66,35.76055284954314,418.1368057578393,2023-04-08 04:00:00+00:00,False
CONTROL_NO_RD37_EXIT,765,E2,1.0,ROBUSTNESS_2023,BTC-USDT,2023-04-09 22:00:00+00:00,2023-04-09 23:00:00+00:00,2023-04-16 23:00:00+00:00,MAX_HOLD_168H,30386.8,0.5919660701208979,16831.72645138956,21.039658064236956,1112.703526871465,MOMENTUM_BREAKOUT,MB,False,True,,,False,2023-04-16 23:00:00+00:00,30386.8,0,1112.703526871465,0.0,2023-04-16 23:00:00+00:00,False
RD37_DOWNSIDE_STRESS_SHADOW,765,E2,1.0,ROBUSTNESS_2023,BTC-USDT,2023-04-09 22:00:00+00:00,2023-04-09 23:00:00+00:00,2023-04-16 23:00:00+00:00,MAX_HOLD_168H,30386.8,0.5919660701208979,16831.72645138956,21.039658064236956,1112.703526871465,MOMENTUM_BREAKOUT,MB,True,True,2023-04-10 20:00:00+00:00,INTRAHOUR_DOWNSIDE_STRESS,False,2023-04-10 20:00:00+00:00,29263.5,147,448.5792346628665,-664.1242922085986,2023-04-16 23:00:00+00:00,False
RD37_SELL_FLOW_IMPULSE_SHADOW,765,E2,1.0,ROBUSTNESS_2023,BTC-USDT,2023-04-09 22:00:00+00:00,2023-04-09 23:00:00+00:00,2023-04-16 23:00:00+00:00,MAX_HOLD_168H,30386.8,0.5919660701208979,16831.72645138956,21.039658064236956,1112.703526871465,MOMENTUM_BREAKOUT,MB,True,True,2023-04-10 03:00:00+00:00,SELL_FLOW_IMPULSE,False,2023-04-10 03:00:00+00:00,28303.1,164,-119.2343238140625,-1231.9378506855276,2023-04-16 23:00:00+00:00,False
RD37_FAILED_RECOVERY_SHADOW,765,E2,1.0,ROBUSTNESS_2023,BTC-USDT,2023-04-09 22:00:00+00:00,2023-04-09 23:00:00+00:00,2023-04-16 23:00:00+00:00,MAX_HOLD_168H,30386.8,0.5919660701208979,16831.72645138956,21.039658064236956,1112.703526871465,MOMENTUM_BREAKOUT,MB,True,True,2023-04-11 17:00:00+00:00,FAILED_INTRAHOUR_RECOVERY,False,2023-04-11 17:00:00+00:00,30193.4,126,998.3603967075361,-114.343130163929,2023-04-16 23:00:00+00:00,False
RD37_QUALIFIED_STRESS_UNION_SHADOW,765,E2,1.0,ROBUSTNESS_2023,BTC-USDT,2023-04-09 22:00:00+00:00,2023-04-09 23:00:00+00:00,2023-04-16 23:00:00+00:00,MAX_HOLD_168H,30386.8,0.5919660701208979,16831.72645138956,21.039658064236956,1112.703526871465,MOMENTUM_BREAKOUT,MB,True,True,2023-04-10 03:00:00+00:00,SELL_FLOW_IMPULSE,False,2023-04-10 03:00:00+00:00,28303.1,164,-119.2343238140625,-1231.9378506855276,2023-04-16 23:00:00+00:00,False
CONTROL_NO_RD37_EXIT,766,E2,1.0,ROBUSTNESS_2023,OP-USDT,2023-04-09 23:00:00+00:00,2023-04-10 00:00:00+00:00,2023-04-13 00:00:00+00:00,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,2.28,2676.903994682015,6191.678939699501,7.739598674624376,-103.70660688397582,MOMENTUM_BREAKOUT,MB,False,True,,,False,2023-04-13 00:00:00+00:00,2.28,0,-103.70660688397582,0.0,2023-04-13 00:00:00+00:00,False
